DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.0400499,-0.2379073,-0.2922295,-0.1370002,-34.06640955,-1.40873095,-5.200968575,-0.658957125,382.17214175,0.32597475,-25.755211,-25.738785,-7.9175913,-7.13505845,-6.6227443,-6.2131443,-81.462936,58.9954185,0.124741866,0.49820158,-2.58913227435,-0.065178565,151.424925,206.945865,0,96.95803375,-27.357722209
1,0.75,0.0440826,-0.87882655,-0.78051885,-0.2479195,-37.411487,-1.358730175,-2.51206565,-0.46142745,381.9478864,0.333244275,-25.9852935,-25.8500925,-7.9360831,-7.101406325,-6.6701251,-6.2473455,-79.464010404,60.1883025,0.1272779945,0.3658988,-2.5319495175,-0.0922280787,150.219905,205.48673,0,96.9686275,-27.792037902
1,1.25,0.0448386,-0.8211329,-0.3623865,-0.1287759,-31.3268384,-1.338463125,-4.05626705,-0.508159075,382.32763225,0.3274006,-26.169788,-25.909971,-8.0198958,-7.103622175,-6.7563568,-6.2597222,-79.6575695,60.938431,0.13533738595,0.4021301375,-2.7075085834,-0.066068142,148.406705,207.55987,0,96.95158375,-27.1758260455
1,1.75,0.0377056,-0.7249197,-0.55409425,-0.1400695,-38.30615555,-1.4915695,-5.26543645,-0.269530025,382.5058821,0.3123635,-26.3053715,-25.9311745,-7.987105,-7.117904175,-6.8175366,-6.3092762,-79.653956,59.5394,0.13394360935,0.47131266,-2.73437171905,-0.0896440655,147.528315,208.114025,0,96.9548125,-27.012334761
1,2.25,0.035632,-0.571707125,-0.5699047,-0.11977095,-36.271795475,-1.067886825,-5.0737743,-0.406304375,382.134292925,0.3007709,-26.0924385,-26.129855,-7.9033853,-7.13114985,-6.7596123,-6.3603169,-79.7602645,59.496904,0.132672473,0.36981645,-2.9558678056,-0.0808583772,148.66032,207.61192,0,96.97855875,-27.1601771545
1,2.75,0.04095985,-0.615034875,-0.32838405,-0.164080275,-35.1454921,-1.0356285,-5.3591835,-0.506659175,383.668194225,0.3019634,-26.6702435,-26.2400545,-8.0014543,-7.141005475,-6.7416398,-6.428116,-80.7623798395,59.4904155,0.1433509502,0.3834886125,-3.46906965,-0.03270136545,150.605065,204.67602,0,96.9395175,-28.034887376
1,3.25,0.031285,-0.43488985,-0.3898291,-0.2184298,-38.3013087,-1.179327075,-4.07468335,-0.50080845,382.611934275,0.301932425,-26.492314,-26.3331825,-8.0896944,-7.15017425,-6.7289739,-6.4135622,-82.145604,60.13993,0.141220817,0.3646645125,-3.45484455,-0.0994435495,150.190925,204.01908,0,96.8784025,-28.231335049
1,3.75,0.0367041,-0.35088985,-0.4385561,-0.1110217,-34.52942905,-1.41292075,-4.31283415,-0.803526875,382.9107812,0.244996,-26.81257,-26.4159735,-8.248043,-7.196125425,-6.7609158,-6.3076822,-81.3270025,61.1643485,0.1412755514,0.3736014,-3.678907,-0.1044349647,149.382245,202.616525,0,96.80252,-28.6533802145
1,4.25,0.04312505,-0.55317645,-0.54303835,-0.098619425,-36.8376249,-1.421899525,-3.716488875,-0.3590875,383.8965906,0.2773492,-26.8706415,-26.5020075,-8.3061136,-7.279825875,-6.7968706,-6.2867823,-80.6272575,60.831097,0.1378317123,0.4186074125,-3.58934795,-0.14799472065,149.053095,202.607995,0,96.7583075,-28.6559020875
1,4.75,0.03643625,-0.37551415,-0.378596425,-0.186220375,-34.7126145,-1.21819425,-4.497085975,-0.4975445,383.33711955,0.2857951,-26.3345285,-27.019572,-8.3511122,-7.386546025,-6.8938209,-6.3806971,-77.98716,61.6123675,0.1498927236,0.3737789125,-3.6923175,-0.010735865,149.44991,202.54577,0,96.73720375,-28.6762306285
1,5.25,0.03911715,-0.579553675,-0.54868925,-0.3774832,-36.1080305,-0.9512861,-4.33716515,-0.372034575,383.6325632,0.330785625,-26.577021,-28.294798,-8.3256903,-7.473120625,-6.8829233,-6.3731527,-78.634513,61.550026,0.14890371875,0.2678895,-3.6947198,-0.05537028735,148.627305,203.09299,0,96.70543,-28.5115980025
1,5.75,0.045288025,-0.57487725,-0.25737,-0.2705578,-38.281106125,-1.1988365,-4.1585209,-0.59881315,382.632858575,0.28615525,-26.1233235,-27.022475,-8.4612611,-7.4902896,-6.9788375,-6.512743,-78.3456535,61.5745005,0.1338664278,0.36872205,-3.78197245,-0.06450983945,148.31411,203.60558,0,96.69452875,-28.3575665275
1,6.25,0.027209975,-0.652185925,-0.636289075,-0.2965139,-32.4493938,-1.2740614,-5.187285425,-0.5020223,383.2291,0.3151477,-26.242328,-26.8883335,-8.4942231,-7.560701875,-7.04891,-6.6552108,-79.967647,62.6999405,0.12642891795,0.42508025,-3.7991459,-0.04583451295,147.870695,203.80461,0,96.6935625,-28.2962853565
1,6.75,0.043549725,-0.966343825,-0.62956925,-0.1812713,-35.387742875,-1.090209975,-6.9404505,-0.32138075,383.66220725,0.31973225,-27.122142,-26.882487,-8.4713707,-7.597362375,-7.0685989,-6.6441488,-78.5746215,62.9943435,0.12471017165,0.4794329,-3.8316234,-0.0707655795,150.02936,202.19976,0,96.659478125,-28.779155719
1,7.25,0.02790315,-0.85981075,-0.723377475,-0.447316325,-32.7661237,-1.185686925,-6.638804,-0.608371375,384.226795,0.333770625,-27.2138595,-26.860895,-8.5168885,-7.691151825,-7.1575163,-6.7346882,-78.0399215,64.1360545,0.1321465471,0.3992966875,-3.16262365,-0.03559841325,149.375015,201.23281,0,96.6422875,-29.072571041
