DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,441.27632,9.216535,2501.913009,0.997743,19.886404,-2.386207,-5.043072,-0.116586,1.120568,0.101811,-0.010825,0.3837295,0.123539,102.1795,91,6.0585,0.853002,12.699732,0.313685,8.211667,5.009,8.466667,8.895,9.4883335,-18.5282125,0,0,-1.960784,0.882353,320.416951,341.87828
1,0.75,439.8203765,9.495242,2532.149977,1.135108,17.345479,-2.3624535,-6.0028365,-0.163673,1.146508,0.093267,-0.0093745,0.377063,0.1139415,102.175,91.2,5.9225,0.804552,12.631645,0.308966,8.2,4.648333,8.4533335,8.8666665,9.4933335,-18.0191385,0,0,-1.764706,0.955882,320.140716,340.355613
1,1.25,440.3451085,9.509763,2521.986271,0.8755545,19.1538555,-2.398087,-5.422524,0.0223465,1.049558,0.094734,-0.006725,0.365621,0.111568,102.163,91.2,5.597,0.799895,12.3480675,0.2974035,8.1833335,4.2471665,8.451667,8.8616665,9.48,-17.8140905,0,0,-2.026144,0.955882,318.981657,340.737306
1,1.75,438.975383,9.3570115,2563.760426,0.9826315,21.9492655,-2.3733655,-5.40718,0.1215855,1.087989,0.094071,-0.008264,0.360848,0.120476,102.171,91.5,5.67,0.756135,12.139825,0.304894,8.188333,4.0158335,8.4566665,8.858,9.4833335,-17.1291715,0,0,-1.7973855,0.808824,319.484138,341.013593
1,2.25,437.982527,9.647963,2598.573343,0.96513,17.674815,-2.384736,-4.536486,-0.067063,1.071138,0.107709,-0.009607,0.379213,0.120659,102.176,91.55,5.583,0.696288,11.948669,0.3105465,8.173333,3.943,8.45,8.833333,9.48,-15.929043,0,0,-1.830065,0.808824,318.72658,340.091181
1,2.75,440.922325,9.20639,2617.6237875,0.902635,19.483498,-2.37759,-4.310319,-0.1917285,1.127913,0.098511,-0.008992,0.400955,0.1155855,102.194,91.9,5.392,0.695691,11.71411,0.295721,8.155,3.7791665,8.445,8.823333,9.481667,-15.1394105,0,0,-1.699346,0.808824,320.413824,339.874645
1,3.25,439.486352,9.533099,2531.927229,0.998363,19.7797845,-2.3575145,-4.624486,0.4836495,1.22108,0.0988115,-0.011282,0.3729655,0.124237,102.1785,92.2,5.125,0.675154,11.540218,0.286284,8.158333,3.481833,8.43,8.8266665,9.478333,-14.5502535,0,0,-1.568627,0.808824,321.691149,339.067112
1,3.75,439.505713,9.436573,2591.7693645,1.208373,18.45029,-2.353495,-4.597271,0.316833,1.078531,0.1014465,-0.012256,0.405126,0.136547,102.1715,92.1,5.089,0.671331,11.4259205,0.3076185,8.1683335,3.2475,8.435,8.79,9.476667,-13.192028,0,0,-1.6666665,0.808824,320.359143,338.926987
1,4.25,436.737884,9.10943,2573.671701,0.9579575,18.315775,-2.369416,-4.512122,0.325838,1.0356835,0.111053,-0.012453,0.419085,0.140825,102.1695,92.8,5.0175,0.62165,11.383422,0.289204,8.175,2.960333,8.4433335,8.775,9.475,-13.625313,0,0,-1.503268,0.808824,320.542393,338.273204
1,4.75,440.0248685,8.9535945,2628.973925,0.954244,22.6384575,-2.3826255,-4.840567,0.001341,1.088635,0.100402,-0.010463,0.359314,0.127368,102.163,93.4,4.7895,0.562837,11.433671,0.29817,8.18,2.8476665,8.448333,8.77,9.4683335,-12.9978445,0,0,-1.568627,0.735294,321.365592,338.169288
1,5.25,441.0956855,9.185567,2631.083778,1.1215605,22.677512,-2.418382,-4.052587,0.9517005,1.0555695,0.0975595,-0.0068335,0.387859,0.1171005,102.17,93.6,4.76,0.540964,11.3156255,0.2840565,8.168333,2.5261665,8.4416665,8.7683335,9.4683335,-12.248905,0,0,-1.503268,0.808824,321.652364,337.513325
1,5.75,441.523699,9.179382,2617.637438,1.0675455,17.124492,-2.4381465,-4.1665545,0.858267,1.045539,0.093493,-0.006267,0.384598,0.1156675,102.1795,93.9,4.777,0.521097,11.245374,0.2822495,8.1716665,2.282333,8.44,8.7666665,9.4716665,-12.0932065,0,0,-1.470588,0.882353,323.457582,337.780202
1,6.25,438.673769,9.214469,2562.9413785,1.025157,22.133975,-2.434024,-4.3984535,0.234368,1.051332,0.1026515,-0.0082585,0.392673,0.116711,102.187,93.9,4.562,0.506256,11.0514605,0.2760825,8.165,2.189333,8.435,8.77,9.466667,-11.848491,0,0,-1.4052285,0.882353,323.641563,337.83906
1,6.75,438.173294,9.237878,2534.963384,1.064434,25.1883315,-2.43836,-4.114818,0.525092,1.0529895,0.1009605,-0.008359,0.381445,0.114883,102.203,93.9,4.517,0.476595,10.8732125,0.274079,8.16,1.894,8.4283335,8.7666665,9.466667,-11.771172,0,0,-1.437908,0.882353,322.957727,336.887612
1,7.25,438.836995,9.429886,2606.2486375,1.02504,19.957023,-2.4390075,-4.648351,0.4779425,1.130339,0.109891,-0.013246,0.374379,0.140294,102.217,94,4.2645,0.496136,10.8156145,0.275879,8.17,1.8235,8.423333,8.755,9.465,-7.020164,6.423611,0.443459,1.372549,1.25,322.475628,336.642708
1,7.75,442.63733,9.2925225,2632.805419,1.078196,24.51045,-2.454107,-3.19836,1.331126,1.1286195,0.113477,-0.0152975,0.389687,0.1494035,102.232,94.1,4.573,0.519968,10.8149365,0.277168,8.165,2.035167,8.4116665,8.7516665,9.4633335,8.562213,52.603037,2.882483,23.398693,3.455882,322.991166,338.312869
1,8.25,442.5761,9.4693065,2597.2077015,1.10289,27.668366,-2.3975205,-2.028931,5.832668,1.2177175,0.147526,-0.027533,0.377778,0.181552,102.2605,92.9,5.373,0.649467,10.9558675,0.306007,8.1366665,4.6496665,8.3966665,8.74,9.4533335,43.803869,149.2407805,8.64745,70.098039,8.602941,328.313646,342.653874
1,8.75,440.0402945,9.9616675,2481.8618935,1.181628,30.628188,-1.955624,6.3649665,15.331197,1.316133,0.168672,-0.0362875,0.437818,0.212129,102.282,91,6.4585,0.86614,12.068242,0.324389,8.123333,6.9758335,8.396667,8.72,9.45,92.136977,269.5813375,15.964523,125.947712,14.522059,334.0567845,348.5024275
1,9.25,441.024042,9.974238,2369.5632145,0.872513,33.050712,-1.953602,20.3475285,30.261806,1.5424015,0.196151,-0.054765,0.489327,0.253462,102.2915,88.7,7.468,1.22632,12.872853,0.3656495,8.0995,8.3218335,8.3688335,8.715,9.4383335,142.5255875,401.301518,25.498891,192.4836605,22.794118,337.37985,355.319516
1,9.75,437.032714,9.985481,2308.983336,1.071741,34.136214,-1.953885,34.214308,40.310025,1.685015,0.22294,-0.075161,0.557307,0.285174,102.287,84.9,8.28,1.694233,13.6635945,0.3837325,8.0915,10.2493335,8.3916665,8.7033335,9.436667,194.371228,522.342733,35.254989,256.9281045,29.264706,336.345303,362.233206
1,10.25,436.1566405,10.1073745,2300.206156,0.761886,32.837088,-1.895198,46.445931,43.569482,1.8212315,0.2423305,-0.08689,0.6340795,0.31992,102.291,80.35,8.98,2.2857035,14.367036,0.410988,8.113333,11.815,8.4016665,8.7033335,9.4433335,228.543405,620.659722,43.569845,304.509804,34.8161765,338.419313,369.08275
1,10.75,434.365973,10.233432,2246.344002,0.7463655,29.9006505,-1.778089,59.969986,45.830518,1.833124,0.2485295,-0.078453,0.68895,0.323344,102.27,76.28,9.92,2.950151,14.897402,0.473985,8.146667,13.0585,8.43,8.706667,9.46,259.380823,677.7657265,48.558758,327.647059,39.044118,335.475438,374.649809
1,11.25,433.106339,10.326377,2216.093657,0.901579,37.080587,-1.7503455,72.6729875,48.585787,1.8547015,0.2592505,-0.0852445,0.713413,0.338483,102.2315,71.515,10.55,3.5515595,15.4913895,0.4916095,8.1555,14.301333,8.428333,8.715,9.4566665,295.521694,806.825377,59.645233,389.477124,46.470588,335.980385,378.930414
