DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_2_1_1,TS_2_1_1,TS_2_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,FC_1_1_1,G_2_3_1,G_2_2_1,PPFD_OUT_1_1_1,TAU_1_1_1
1,0.25,0.614198683,9.4945011972,6.505738269575,2.753205963675,1.27311413425,9.916277,1.2365729284,18.383825,0.577591664049999,0.4796975,5.42577195,5.5945472,99.13572610375,99.71398197625,447.0222029625,7.04847011862498,1.215272175,19.792982575,0.27230125,2.738692,340.3245875,347.01824,12.36899356625,2.299086124125,1.720177,2.39742667499999,6.786048,0.23952789
1,0.75,0.62477605975,9.3147825,6.188785522,2.28016971655,0.730664081199999,10.25384019075,0.969142207625,21.9274434,0.876109906,0.437875,5.35898725,5.558683,96.27022494,99.7278800625,446.4126753625,6.75185237649999,1.12556795,19.7667785,0.3210488025,2.597662,340.36664,346.19346,12.420235247,2.22816486,2.045419,2.24347382499999,6.527748,0.20797982
1,1.25,0.6008237228,9.66771336174999,6.2926106096,2.62394310399998,0.808243871349999,13.4498900075,0.991231605249998,22.914640751,1.39666613202498,0.397035,5.3043031,5.5215288,96.668089425,99.738689566,446.7251884025,7.0716925,1.36943229999999,19.707466375,0.3221589075,2.446057,340.445625,347.65572,12.382223742,2.66477746905,3.0762095,2.24630939999999,6.459808,0.21354317
1,1.75,0.59321937175,9.44787328625,6.01254684625,3.80719855667499,0.87889961225,10.71210975325,1.39994751005,22.052925,1.084562249,0.4074075,5.257096625,5.48195895,98.4650204475,99.74427448375,448.029276505,7.08788842170001,1.370522,20.12912083,0.19941414,2.63715,340.9944675,349.989415,12.46131409,2.46602966325,3.413325,1.85090999999999,6.78972,0.213918835
1,2.25,0.589766430475,9.30941,5.876172581,3.31892,0.3968747997,12.3561655805,1.199675710375,20.81360574775,0.964056915,0.44291,5.19130795,5.4434941,98.61620751375,99.65853951125,447.425580675,7.03921354022501,2.87887215904996,19.9750147975,0.291470084999999,2.718174,340.94803,349.7755,13.063958315,2.493709277825,3.9990865,1.580078325,6.214462,0.1767737325
1,2.75,0.6027205509,9.48205,5.97396,3.588332086,0.266984344574999,12.622562168,1.0250174942,19.570609184,1.0518116388,0.46437,5.16720875,5.38564375,98.8890390254999,99.696587205,447.8250668,7.196150311,2.80813629999999,19.934545095,0.3733293075,2.4688735,340.49058,346.589165,12.6186772905,2.54756477965,4.76072,1.64088685,5.674029,0.17756307
1,3.25,0.5816206009,9.3045823879,6.116638136475,9.91390329349987,0.604574851799998,15.200137264,0.997415973725,20.346732395,0.941295446,0.4974297,5.14476864999999,5.34724665,100,99.80491338625,450.33587588,7.73135,1.42207169999999,19.9157957575,0.270175952499999,2.37759225,337.0715,346.48191,12.401228324,3.3544979875,5.503799,1.83643335,5.709151,0.190857345
1,3.75,0.62427493945,9.101894428,5.8957889745,4.54125447995004,0.560159712800001,17.167943127,1.299841983,18.168020991,0.915376694775001,0.7025225,5.12162799999999,5.31433715,99.180366806,99.783227598,447.6403736775,7.03139422844999,4.01031364999997,19.845452785,0.350870657499999,2.42852425,340.3236375,349.11237,12.522937645,2.013218248225,5.887465,1.95243664999999,5.723081,0.2248492275
1,4.25,0.57033409905,8.80414948595,5.7400227035,3.47790030305001,0.4611432125,15.386841776,1.2342741735,25.24345,2.102468182125,0.67943,5.06073829999999,5.2649667,99.98518319875,99.74538601,447.85355517,6.75768376999999,4.86460360159996,19.7653046225,0.335511104999999,2.53252075,339.0283475,348.585505,12.637511514,2.30132569245,6.423717,2.08160412499999,5.72846,0.214990315
1,4.75,0.624375182975,8.8149780889,5.6592045774,2.59530969239997,0.44901679,12.6266815,1.04656433565,23.1553714917499,3.2239725094,0.642715,4.992849125,5.2095269,99.7747716925,99.75635544525,449.43225931,6.98671952245,5.6554,19.6844970825,0.275094412499999,2.43188925,339.720105,348.57062,12.64884122125,1.9822711326,6.59092,2.29276709999999,5.726437,0.2102196375
1,5.25,0.634053420925,8.814161466875,5.966220496725,3.20964822665,0.565654231425,16.5762753845,1.0697479632,21.6769120195,1.63548765877499,1.0165025,4.9239644,5.15873545,97.591081462,99.7658423555,448.80011807,6.97084799999997,3.6425273,19.7423741125,0.388089780425,2.29612975,341.07408,350.43977,12.52873594,2.68341828499999,6.805968,2.37640249999999,5.695596,0.1558644175
1,5.75,0.588797239,8.79233100589999,6.01952227852499,2.36716033190001,0.481763451,11.17483314,1.14840436585,22.59398212125,1.0257100934,1.3097475,4.867102,5.12736645,98.497854918,99.7176353245,449.97814109,7.32584679449998,3.335072791,19.6582154325,0.3402927575,2.35571925,337.029935,345.056,12.25862951,1.909409937,6.8685935,2.74915704999999,5.593029,0.29254115
1,6.25,0.670165300325,8.9196639408,6.984770084,2.0631481841,0.253039023725,11.00567656425,1.228800598,20.4854,0.877510821399999,1.443685,4.80068,5.14590055,97.28931971,99.728603434,448.956443125,7.648934315,2.52151137679998,18.8712864,0.41652581,2.343575,335.114335,345.7195,12.44929721,2.00642121,6.350332,2.45111,5.551842,0.2877636125
1,6.75,0.6896654645,8.871690412625,6.79960997369999,6.18563800299996,0.4338187095,10.4254435,1.26811714405,22.0049568825,0.715585654375,1.587155,4.7531796,5.12955145,99.537455185,99.7297749125,449.249759925,7.5427005634,3.84637792814999,18.986606055,0.484779695,2.370222,333.2636425,347.0415,12.27895418,2.764074984,6.271067,1.940838425,5.443724,0.3630435475
1,7.25,0.644319999599999,8.52648303965,6.86212137325,2.39305784075,0.24708154825,11.785146,1.32263706625,20.2571604192499,1.085871121,1.8175125,4.7294608,5.0969891,95.565939436,99.74631193,448.114110625,7.537447,3.61525925652499,22.0823949775,0.7879032175,11.51375,334.59918,344.17925,12.20574793,2.744117805475,6.144681,2.030783825,5.566443,0.17905929
