DOY2,HR2,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,425.77425,1.843,1.896,2000.16825,425.73625,1.879,2.093,1999.8835,426.8375,1.8635,2.10175,2002.357,427.0605,1.8315,1.625,2000.0965,6.5565,-5.26,0.6105,424.26725,1.80625,0.11425,0.021,0.09025,1.609,0.135,0.25375,-3.997,1.56675,0.82075,3.73,3.21,-5.59,-10,-7.26525,-6.1945,91.555,76.83,1.599,-13.73,-4.56,-7.7475,1.6,-1.26,3.4,-0.685,-0.16,229.3,254.4,-2.995,280.45,287.825,0.36,0.09,0.01,0.09,0.39,0.09,0.23,0.26,-1.96,-1.5175,-1.0595,-3.42,-2.877,-1.767,-1.471,-1.4695,-1.167,-0.616,-3.741,-3.1765,-2.12375,-1.6005,-1.392,-0.32875,-0.06725,-3.052,-2.513,-2.18,-1.504,-1.545,-1.16875,-5.363,-5.103,-2.9795,-3.899,-2.05125
1,5.75,419.5885,1.825,2.08875,2001.104,419.7515,1.86775,2.0835,2000.5,419.696,1.866,2.219,2000.295,419.864,1.7035,1.702,2000.7175,6.602,-5.101,0.68,424.14325,1.864,0.1325,0.04975,0.0745,1.38675,0.11275,0.248,-1.823,1.91,0.914,3.7875,3.3975,-6.1595,-10.46325,-7.483,-6.5455,91.55775,76.65,1.544,-13.765,-4.5525,-7.76,1.8,-1.1725,3.4,-0.655,-0.1925,227.725,253.7,-3.415,280.7,288.2,0.355,0.0975,0.01,0.09,0.39,0.09,0.23,0.26,-1.969,-1.5195,-1.05975,-3.41275,-2.8735,-1.77825,-1.47975,-1.473,-1.171,-0.624,-3.75,-3.181,-2.129,-1.61775,-1.395,-0.332,-0.071,-3.06475,-2.54325,-2.18075,-1.5065,-1.549,-1.177,-5.3795,-5.111,-2.98375,-3.918,-2.012
1,6.25,419.8325,1.80625,2.05825,2004.327,419.75775,1.81225,2.029,2005,420.0175,1.78775,2.264,2004.045,420.212,1.688,1.65625,2001.56,6.546,-5.352,0.6445,424.204,1.8,0.0645,0.0045,0.05875,1.75225,0.15425,0.254,-1.09,3.7715,0.8115,3.9925,3.6525,-6.213,-10.84475,-7.75775,-6.6125,91.585,76.9025,1.583,-13.1575,-4.5525,-7.92,1.5,-1.1775,3.4,-0.7025,-0.13,226.775,256.675,-4.0325,280.75,287.7,0.355,0.09,0,0.1,0.38,0.09,0.23,0.26,-1.969,-1.522,-1.06,-3.4075,-2.8745,-1.7755,-1.482,-1.474,-1.17175,-0.62525,-3.758,-3.16875,-2.12775,-1.621,-1.394,-0.35175,-0.072,-3.06875,-2.54575,-2.18075,-1.50975,-1.552,-1.181,-5.3675,-5.093,-3.10075,-3.89475,-2.0285
1,6.75,419.886,1.84,1.9825,2003.80825,419.791,1.84475,2.0045,2004.158,419.979,1.79725,2.30525,2004.06675,420.04,1.638,1.715,2004.189,6.353,-5.42225,0.59975,424.22975,1.7355,0.10075,0.027,0.0905,2.95925,0.10125,0.25425,-2.501,1.901,0.89325,4.08,3.665,-5.9445,-10.4325,-7.6945,-6.3605,91.589,76.795,1.599,-13.495,-4.56,-8.045,1.8,-1.16,3.5,-0.675,-0.15,227.55,257.1,-4.535,280.825,287.575,0.36,0.09,0.01,0.095,0.385,0.09,0.23,0.26,-1.969,-1.524,-1.06,-3.404,-2.882,-1.771,-1.483,-1.471,-1.172,-0.622,-3.76325,-3.16125,-2.11775,-1.6055,-1.393,-0.33175,-0.069,-3.045,-2.518,-2.18,-1.508,-1.549,-1.157,-5.348,-5.09,-3.10325,-3.8915,-2.059
1,7.25,425.533,1.809,1.935,2003.75,425.65375,1.79875,1.9985,2003.7835,426.027,1.7905,2.278,2003.167,426.929,1.497,1.7035,2003.2375,6.79325,-5.571,0.58575,424.18675,1.7655,0.1155,0.0145,0.12225,1.4,0.066,0.27875,-2.441,2.88175,0.80425,4.105,3.9425,-6.2025,-10.505,-7.866,-6.859,91.58825,76.74,1.615,-13.545,-4.575,-8.045,1.6,-1.26,3.5,-0.695,-0.165,229.75,256.85,-3.705,280.425,287.5,0.36,0.09,0.01,0.095,0.38,0.09,0.23,0.26,-1.9735,-1.5265,-1.059,-3.4,-2.886,-1.772,-1.484,-1.471,-1.174,-0.624,-3.74975,-3.16625,-2.12,-1.6065,-1.393,-0.335,-0.069,-3.042,-2.525,-2.18,-1.509,-1.55,-1.1625,-5.347,-5.087,-3.15525,-3.905,-2.088
1,7.75,420.03225,1.634,1.88375,2002.077,420.1055,1.6855,1.86925,2002.49675,420.1715,1.6645,2.056,2002.26225,420.1245,1.66825,1.52625,2002.05025,6.78475,-5.6165,0.62675,423.997,1.77725,0.165,5e-04,0.168125,2.154,0.029,0.2675,-2.2535,1.76,0.849,4.2025,3.85,-5.87775,-10.48875,-7.3715,-6.363,91.5515,76.84,1.563,-13.435,-4.5725,-8.03,1.7,-1.3225,3.575,-0.7025,-0.15,230.075,256.025,-3.88,280.45,287.5,0.36,0.09,0,0.1,0.38,0.09,0.23,0.26,-1.97225,-1.5245,-1.059,-3.39425,-2.883,-1.769,-1.4825,-1.47075,-1.176,-0.6225,-3.733,-3.1755,-2.12525,-1.608,-1.393,-0.333,-0.07,-3.02475,-2.52975,-2.171,-1.5025,-1.5445,-1.1645,-5.34475,-5.086,-3.0725,-3.901,-2.04
1,8.25,419.8905,1.7715,1.913,2002.0405,419.837,1.76,2.023,2001.354,419.9485,1.7265,2.189,2001.44425,420.106,1.703,1.54725,2002.188,6.4315,-5.5125,0.62425,423.99,1.671,0.15925,0.038,0.214,3.49325,0.144,0.27375,-1.3255,4.37,0.859,4.58,4.06,-5.8025,-10.1415,-8.198,-6.647,91.54225,76.5,1.5555,-13.385,-4.55,-8.05,1.7,-1.21,3.4,-0.7,-0.18,228.925,254,-4.72,280.6,287.5,0.35,0.09,0.01,0.0975,0.38,0.09,0.23,0.26,-1.9725,-1.52625,-1.05875,-3.38975,-2.88175,-1.771,-1.48375,-1.4725,-1.178,-0.62425,-3.716,-3.1815,-2.13125,-1.609,-1.39275,-0.33375,-0.07,-3.023,-2.536,-2.17125,-1.50325,-1.54475,-1.1675,-5.3455,-5.08525,-3.06325,-3.893,-2.0305
1,8.75,419.8345,1.74575,2.07,2002.218,419.9225,1.70975,1.9375,2002,419.9415,1.684,2.197,2000.9095,420.0305,1.5555,1.53825,2001.668,6.696,-5.664,0.601,423.86125,1.646,0.12625,0.0185,0.08475,2.47525,0.137,0.271,-3.62775,5.442,0.881,4.56,3.94,-6.1135,-10.18925,-8.166,-6.896,91.536,76.25,1.528,-13.285,-4.5625,-8.06,1.6,-1.235,3.5,-0.6925,-0.15,228.175,254.775,-4.3875,280.6,287.5,0.3575,0.09,0.01,0.1,0.38,0.09,0.23,0.26,-1.9725,-1.528,-1.05875,-3.39575,-2.88075,-1.77625,-1.48625,-1.47325,-1.177,-0.6265,-3.701,-3.172,-2.138,-1.61,-1.39275,-0.33475,-0.071,-3.0215,-2.54175,-2.1715,-1.50425,-1.54475,-1.1695,-5.35825,-5.08525,-3.05975,-3.9605,-2.0205
1,9.25,425.163,1.764,2.0075,2001.484,425.13,1.757,1.884,2002.02,425.373,1.752,2.163,2002.4565,425.651,1.528,1.478,2002.783,6.428,-5.97,0.633,423.84,1.77175,0.092,0.002,0.099,2.707,0.132,0.251,-2.06825,2.972,0.812,4.55,4.0375,-5.945,-10.2565,-8.43275,-6.69275,91.55275,75.94,1.575,-13.295,-4.5525,-7.995,1.625,-1.3975,3.3,-0.6775,-0.15,231.375,255.325,-3.9525,280.6,287.15,0.36,0.1,0.02,0.1,0.3825,0.09,0.23,0.26,-1.974,-1.523,-1.0585,-3.3895,-2.86775,-1.7805,-1.4905,-1.47475,-1.18225,-0.632,-3.797,-3.211,-2.15,-1.64125,-1.396,-0.338,-0.074,-3.046,-2.55675,-2.18125,-1.5175,-1.5525,-1.1945,-5.38375,-5.0925,-3.13,-3.971,-2.096
1,9.75,419.42175,1.75775,1.91475,1999.24075,418.967,1.808,1.8875,2000.7795,419.281,1.77975,2.255,2000.98375,419.3795,1.489,1.54,2001.35525,5.894,-5.63575,0.57925,424.096,1.774,0.118,0.029,0.11325,2.52975,0.18425,0.256,-1.4375,2.553,0.851,4.255,3.835,-5.879,-10.60275,-7.562,-6.4265,91.556,75.9775,1.521,-13.31,-4.58,-7.8975,1.8,-1.12,3.4,-0.525,-0.06,229.7,256.6,-4.06,280.6,287.45,0.44,0.25,0.1,0.0975,0.44,0.09,0.23,0.2625,-1.972,-1.529,-1.0595,-3.376,-2.8985,-1.7855,-1.491,-1.477,-1.1835,-0.633,-3.803,-3.217,-2.15,-1.641,-1.39225,-0.339,-0.07175,-3.06,-2.5675,-2.182,-1.5245,-1.54525,-1.19775,-5.368,-5.097,-3.094,-3.83,-2.043
1,10.25,419.70775,1.7535,1.8645,1998.7115,419.70625,1.7665,1.9065,1999,419.95675,1.734,2.201,1998.6085,420.4645,1.5625,1.53,1998.788,6.5165,-5.579,0.592,424.151,1.7165,0.0815,0.035,0.1275,1.816,0.1165,0.258,-0.954,1.907,0.745,4.125,3.75,-6.39225,-10.713,-7.3015,-6.53125,91.553,75.97,1.556,-13.4,-4.5975,-7.95,1.9,-0.73,3.6,-0.11,0.245,227.35,256.975,-4.71,280.1,287.5,1.03,0.9,0.87,0.1,1.17,0.09,0.23,0.2825,-1.971,-1.53025,-1.059,-3.39,-2.897,-1.7925,-1.496,-1.485,-1.1815,-0.6335,-3.82125,-3.25225,-2.2035,-1.6435,-1.40525,-0.3565,-0.074,-3.092,-2.60875,-2.1955,-1.541,-1.56675,-1.201,-5.387,-5.096,-3.122,-3.94,-2.12
1,10.75,420.4365,1.7455,1.9585,1999.38675,420.525,1.7405,1.8715,2001.075,419.81625,1.7175,2.1915,2000.613,420.5645,1.50675,1.407,1999,6.532,-5.8345,0.5665,424.09,1.699,0.129,0.023,0.14175,1.5285,0.228,0.277,-2.7345,3.801,0.8385,3.96,3.87,-6.3865,-10.794,-7.35175,-6.205,91.5965,76.255,1.582,-13.59,-4.6,-7.8575,3,0.52,4.9,1.81,1.7275,229.3,254.3,-5.1225,280.625,287.65,3.8,3.36,3.65,0.12,4.77,0.1,0.23,0.38,-1.97,-1.53075,-1.0585,-3.367,-2.8855,-1.787,-1.498,-1.48,-1.18675,-0.6345,-3.815,-3.229,-2.165,-1.631,-1.397,-0.341,-0.075,-3.0555,-2.577,-2.1825,-1.5285,-1.556,-1.21275,-5.3745,-5.098,-3.056,-3.8865,-2.0355
1,11.25,426.04875,1.6935,1.9155,2000.97675,426.159,1.653,1.9415,2002.33,426.174,1.5925,2.055,2002.546,426.2875,1.435,1.48825,2000.039,7.056,-5.401,0.648,424.07675,1.6165,0.1355,-0.002,0.156,1.581,0.078,0.271,-2.05,1.8695,0.858,3.9925,3.54,-5.925,-10.97975,-7.53925,-5.852,91.582,76.5175,1.605,-13.645,-4.5925,-7.85,5.575,3.42,6.9,5.4525,4.4525,230.15,253.025,-4.17,280.6,287.7,9.5025,9.2,8.505,0.16,11.64,0.13,0.28,0.5425,-1.9665,-1.53125,-1.058,-3.37225,-2.8825,-1.785,-1.49475,-1.478,-1.182,-0.62975,-3.75075,-3.23525,-2.16475,-1.6065,-1.398,-0.33825,-0.0735,-3.01275,-2.57175,-2.174,-1.51125,-1.54575,-1.213,-5.35675,-5.09675,-3.058,-3.8505,-2.0175
1,11.75,419.6465,1.87825,2.027,2001.6615,419.637,1.84825,1.928,2002.7225,419.71925,1.63125,1.912,2002.22125,419.626,1.6455,1.613,2002.057,6.7055,-5.2195,0.641,423.922,1.66175,0.108,-0.002,0.145291666666667,1.522,0.204,0.2405,-3.647,2.894,0.7845,4.185,3.5825,-5.802,-11.26925,-7.576,-6.07625,91.574,76.07,1.62675,-13.53,-4.58,-7.74,9.875,8.355,11.05,9.4825,7.6375,231.75,253.65,-3.3775,280.5,287.7,16.97,15.42,15.7925,0.24,19.625,0.15,0.34,0.755,-1.9655,-1.53225,-1.059,-3.3765,-2.88975,-1.78625,-1.49675,-1.47925,-1.183,-0.631,-3.7615,-3.24175,-2.16975,-1.605,-1.4,-0.33925,-0.0735,-3.0095,-2.5865,-2.17425,-1.513,-1.546,-1.209,-5.34475,-5.0955,-3.063,-3.864,-2.057
1,12.25,419.68625,1.7415,2.03725,2002.172,419.847,1.7615,2.00075,2001.812,419.92625,1.737,2.12325,2002.1355,420.18975,1.54575,1.90425,2003.09625,7.2775,-5.532,0.632,424.4885,1.648,0.15925,0.013,0.134583333333333,0.671,0.155,0.2815,-2.57225,3.3275,0.7845,4.135,3.7125,-5.906,-11.0875,-8.015,-6.23075,91.57,75.89,1.698,-13.55,-4.59,-7.755,14.2,12.77,15.7,14.61,11.31,226.8,254,-3.15,280.6,287.75,23.8725,21.91,22.2,0.36,26.6075,0.19,0.41,0.98,-1.963,-1.525,-1.05875,-3.374,-2.89725,-1.7805,-1.49625,-1.4735,-1.1785,-0.6235,-3.776,-3.23875,-2.14525,-1.5865,-1.3995,-0.339,-0.0725,-3.0095,-2.591,-2.16025,-1.5045,-1.5425,-1.19675,-5.338,-5.0925,-3.137,-3.9575,-2.069
1,12.75,419.98125,1.889,1.953,2000.9735,419.675,1.8505,2.00425,2002.83,419.927,1.8365,1.84175,2001.54975,419.8345,1.6725,1.355,2001.32225,6.996,-5.778,0.534,424.11075,1.6185,0.145,0.00575,0.123875,2.069,0.084,0.261,-3.28225,4.0095,0.801,4.17,3.64,-6.1245,-10.7605,-7.65925,-6.0075,91.5805,75.98,1.704,-13.7225,-4.5875,-7.705,16.9,17.7175,18.7,19.4225,15.4425,227.65,252.925,-2.6275,280.075,287.625,27.855,25.99,26.5,0.45,32.855,0.19,0.4525,1.155,-1.9625,-1.526,-1.058,-3.37225,-2.905,-1.781,-1.49825,-1.48125,-1.1825,-0.638,-3.7745,-3.25125,-2.1785,-1.602,-1.40325,-0.34275,-0.0745,-3.01225,-2.596,-2.17575,-1.5175,-1.547,-1.21475,-5.343,-5.09225,-3.04525,-3.8215,-2.031
1,13.25,426.28925,1.816,2.148,1999.887,426.4455,1.806,2.14775,2002.546,426.285,1.79075,2.2715,2001.4405,426.7605,1.5765,1.68325,2000.7655,7.255,-5.5725,0.5935,423.91,1.6725,0.1005,0.01725,0.113166666666667,1.527,0.03975,0.25425,-2.43975,1.86825,0.74225,4.29,3.9,-6.0085,-10.67625,-7.531,-6.183,91.5825,75.8525,1.784,-13.3325,-4.5725,-7.765,16.9,19.625,19.625,21.7625,17.0175,228.675,253.4,-1.64,279.8,287.45,32.07,28.45,30.2525,0.47,35.47,0.1925,0.48,1.195,-1.969,-1.526,-1.058,-3.37475,-2.90725,-1.78,-1.4945,-1.4885,-1.1795,-0.631,-3.758,-3.254,-2.1985,-1.609,-1.403,-0.344,-0.075,-3.035,-2.584,-2.1825,-1.53175,-1.5535,-1.2185,-5.33725,-5.1045,-3.035,-3.856,-2.05375
1,13.75,419.695,1.7025,2.20275,2001.248,419.317,1.6815,2.0725,2002.2105,419.264,1.6785,2.196,2000.86675,419.735,1.42875,1.9235,2001.417,6.723,-5.752,0.58,423.948,1.714,0.08775,0.033,0.102458333333333,2.57,0.2675,0.253,-1.48225,2.19,0.802,3.9325,3.65,-6.4425,-10.74125,-8.158,-6.393,91.563,75.44,1.69925,-13.5275,-4.61,-7.73,15.025,15.94,16.85,16.49,13.66,228.1,253.5,-3.36,279.7,287.3,27.8125,26.2225,26.29,0.4125,31.96,0.1925,0.45,1.09,-1.972,-1.527,-1.058,-3.3745,-2.904,-1.783,-1.496,-1.489,-1.1965,-0.6395,-3.767,-3.261,-2.20625,-1.602,-1.4085,-0.3465,-0.0765,-3.03875,-2.60325,-2.183,-1.53325,-1.55375,-1.22,-5.352,-5.105,-3.16125,-3.9355,-2.23725
