DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
1,7.75,-26.56,72.196,3.13325,100.275,-0.22525,-0.0665,-24.0005,-1.91205,-0.0100795,174.14,176.955,0.1943275,-33.8695,-3.400925,-3.1773,-2.93165,-2.4552,-3.691925,-0.11578
1,8.25,-26.7375,71.47975,3.01725,100.25,-0.2305,-0.1235,-21.597,-1.0109,0.0806025,173.585,176.645,0.19236,-34.278,-3.401825,-3.1815,-2.9326,-2.4561,-3.69055,-0.12311
1,8.75,-26.9525,71.619,2.924,100.25,-0.236,-0.096,-22.41875,0.6837475,2.210875,172.7025,176.8375,0.18867,-34.1215,-3.4147,-3.19085,-2.92515,-2.43785,-3.72505,-0.1055215
1,9.25,-26.88,72.1705,2.6765,100.2,-0.2645,-0.093,-13.133,6.1,5.9309,172.51,179.06,0.18483,-33.766,-3.41765,-3.1935,-2.92565,-2.4385,-3.7223,-0.1172455
1,9.75,-26.9275,71.6775,2.538,100.25,-0.223,-0.072,-11.621,17.542,13.909,173.22,179.45,0.18435,-33.9,-3.41615,-3.1962,-2.926,-2.43885,-3.7223,-0.1055245
1,10.25,-26.475,72.5795,3.039,100.2,-0.114,0.0215,-8.303025,31.669,26.44725,177.5075,179.84,0.1926625,-33.2325,-3.41385,-3.1987,-2.92615,-2.43865,-3.7251,-0.12603775
1,10.75,-26.43,72.853,2.987,100.25,-0.03,0.1355,-2.5376,53.40075,38.77725,179.46,183.57,0.192575,-32.25575,-3.4117,-3.2018,-2.92665,-2.43915,-3.72505,-0.115785
1,11.25,-26.26,72.57175,3.1585,100.425,0.37925,0.554,2.5963,65.397,50.377,182.015,186.325,0.197415,-30.8165,-3.398275,-3.200925,-2.92415,-2.44015,-3.703,-0.10992075
1,11.75,-26.605,72.409,2.987,100.25,1.1425,1.285,9.376525,78.954,58.442,177.6075,188.77,0.193905,-30.46075,-3.4068,-3.20815,-2.9385,-2.42785,-3.7306,-0.0967295
1,12.25,-26.9275,72.257,2.9405,100.25,2.2395,2.239,6.298975,89.84425,67.87725,175.0775,191.1725,0.1908,-30.343,-3.40465,-3.21135,-2.93765,-2.428,-3.7361,-0.0937985
1,12.75,-26.79,71.9635,3.679,100.3,2.857,2.8525,0.60277,100.24,74.587,176.04,193.57,0.192755,-29.206,-3.40215,-3.2142,-2.93665,-2.42785,-3.73605,-0.11139
1,13.25,-26.5225,72.284,3.178,100.25,3.008,3.069,2.9596,102.96,80.448,176.51,194.29,0.195275,-28.822,-3.4,-3.2127,-2.93565,-2.42785,-3.7333,-0.085003
1,13.75,-26.505,71.3195,3.2845,100.35,2.249,2.3095,7.7126,83.59,70.511,174,195.55,0.193035,-28.553,-3.39765,-3.2105,-2.93485,-2.42765,-3.7416,-0.09086675
1,14.25,-26.38625,71.3565,2.788,100.525,1.31175,1.3505,6.9128,79.34,63.65,176.19,195.17,0.187,-28.183,-3.3957,-3.20865,-2.93415,-2.428,-3.73335,-0.0967315
1,14.75,-26.9075,72.2935,2.964,100.35,0.399,0.529,4.7938,66.583,51.353,173.24,197.12,0.1836,-28.33,-3.3935,-3.20685,-2.93465,-2.42835,-3.7416,-0.114315
1,15.25,-27.3025,72.4455,2.877,100.35,-0.032,0.106,-2.9299,53.471,38.981,174.19,196.84,0.176135,-28.796,-3.3915,-3.20485,-2.93765,-2.43135,-3.7361,-0.099659
1,15.75,-28.025,72.2905,2.9655,100.35,-0.168,0.019,-8.1087,34.419,23.084,168.12,194.12,0.16732,-28.884,-3.38915,-3.2025,-2.94065,-2.43415,-3.7361,-0.0996605
1,16.25,-28.55,72.16,3.1025,100.35,-0.2175,-0.034,-12.197,21.241,16.597,176.73,195.78,0.161495,-29.231,-3.38715,-3.20065,-2.9435,-2.437,-3.7361,-0.105524
1,16.75,-29.0975,71.2195,3.135,100.3,-0.201,-0.108,-26.722,8.8653,7.6929,175.21,194.88,0.15868,-29.59,-3.3855,-3.199,-2.94635,-2.43985,-3.7389,-0.108455
1,17.25,-28.82,71.253,3.087,100.3,-0.219,-0.0885,-32.08,3.9017,3.6164,170.25,193.9,0.15814,-29.74,-3.38315,-3.1965,-2.94935,-2.44265,-3.7361,-0.0996615
1,17.75,-29.405,71.268,2.8505,100.3,-0.253,-0.1215,-28.055,0,0.96449,168.89,193.66,0.15281,-30.553,-3.3815,-3.195,-2.95235,-2.443,-3.73885,-0.11725
1,18.25,-29.8275,71.0165,3.048,100.3,-0.24,-0.0755,-28.9795,-0.00542625,0,170.73,192.66,0.149185,-30.84275,-3.38015,-3.19365,-2.9553,-2.443,-3.73335,-0.1055255
1,18.75,-29.905,71.1165,3.3885,100.3,-0.291,-0.072,-34.49025,-0.16285825,0,169.6375,193.2825,0.149475,-30.87725,-3.3783,-3.1918,-2.9585,-2.44335,-3.72785,-0.137765
1,19.25,-30.2225,70.9745,3.197,100.3,-0.2355,-0.122,-32.0855,-0.2768375,0,170.0475,191.775,0.151545,-30.8255,-3.37665,-3.1905,-2.961,-2.44385,-3.72785,-0.114314
1,19.75,-30.1175,70.9545,3.618,100.3,-0.2395,-0.063,-28.044,-0.26097,0,169.16,191.83,0.15236,-31.158,-3.37535,-3.189,-2.9637,-2.44385,-3.72505,-0.11725
1,20.25,-29.9225,70.8855,3.559,100.3,-0.2575,-0.118,-29.503,-0.065176,0,175,190.78,0.15701,-31.191,-3.3738,-3.18765,-2.96535,-2.444,-3.72505,-0.115785
1,20.75,-29.82,70.1095,3.477,100.25,-0.215,-0.053,-27.5305,-0.1302925,0,170.245,190.24,0.159765,-31.0665,-3.3722,-3.186,-2.96385,-2.444,-3.73055,-0.105523
1,21.25,-29.705,70.697,3.725,100.25,-0.2565,-0.107,-32.5365,-0.472415,0,169.2375,189.5125,0.1622,-31.42475,-3.37135,-3.18485,-2.9625,-2.44435,-3.72505,-0.0996615
1,21.75,-29.4875,69.91,3.53,100.3,-0.281,-0.1255,-29.621,-0.3204675,0,168.395,187.92,0.162655,-31.581,-3.3693,-3.183,-2.96135,-2.4445,-3.73055,-0.0967295
1,22.25,-29.24,70.112,3.0075,100.3,-0.281,-0.109,-30.018,-0.9122,0,166.44,185.89,0.16574,-31.748,-3.3682,-3.18165,-2.95965,-2.4445,-3.73335,-0.0996615
1,22.75,-28.92,70.6505,3.3555,100.35,-0.304,-0.1,-30.657,-0.7389,0,164.09,188.52,0.167515,-31.395,-3.3673,-3.1805,-2.95865,-2.4445,-3.73335,-0.11139
1,23.25,-28.5925,71.121,3.2925,100.3,-0.2335,-0.065,-30.826,-0.7389,0,163.91,189.51,0.17116,-31.431,-3.3665,-3.17985,-2.958,-2.44465,-3.73335,-0.09672975
1,23.75,-28.34625,71.45225,3.21225,100.3,-0.3095,-0.1275,-27.37225,-0.70087,0,174.13,188.7925,0.1718975,-31.747,-3.377575,-3.18855,-2.96405,-2.44785,-3.7499,-0.106992
2,0.25,-34.418,69.592,1.3952,101.1,-0.176,0,-22.6725,-0.907255,0,179.56,190.435,0.004373875,-31.0855,-14.323,-14.37,-14.37,-14.23,-3.3829,-0.2441525
2,0.75,-34.749,69.917,1.35525,101.15,-0.1645,-0.1105,-24.32075,-0.7116775,0,178.1275,190.105,0.00428645,-31.6175,-14.48,-14.495,-14.4525,-14.21825,-3.4695,-0.2234575
2,1.25,-35.163,70.01675,0.91625,101.1,-0.14875,-0.02825,-29.2635,-1.0375625,0,176.355,189.075,0.0048316,-31.801,-14.47675,-14.47075,-14.434,-14.205,-3.444475,-0.218375
2,1.75,-35.4695,69.67575,1.27675,101.15,-0.161,-0.065,-27.91525,-1.330215,0,173.71,187.115,0.004276925,-32.122,-14.481,-14.44675,-14.41525,-14.19,-3.47365,-0.18962
2,2.25,-35.2795,69.50525,1.153825,101.1,-0.146,-0.0335,-28.181,-1.59215,0,173.695,186.725,0.0055444,-32.1425,-14.4895,-14.42275,-14.3915,-14.16975,-3.47225,-0.2799275
2,2.75,-35.962,69.62975,1.254075,101.175,-0.16175,-0.07575,-19.491,-1.3031,0,170.98,184.79,0.0040851,-32.333,-14.49475,-14.40075,-14.37425,-14.1625,-3.52505,-0.230745
2,3.25,-36.432,70.0105,1.12855,101.1,-0.1725,-0.034,-18.048,-1.53725,-0.02015475,176.5,182.9975,0.004997,-32.39975,-14.6765,-14.5685,-14.505,-14.1885,-3.4878,-0.22718
2,3.75,-36.4765,69.21675,1.193445,101.1,-0.1315,-0.053,-17.77725,-0.7983,0,176.29,183.66,0.0044978,-32.265,-14.8585,-14.75425,-14.6525,-14.21975,-3.500225,-0.25941
2,4.25,-36.489,69.981,0.77397,101.1,-0.196,-0.062,-18.33925,-1.580175,0,176.81,183.27,0.0048982,-32.1895,-14.87075,-14.759,-14.64725,-14.216,-3.476575,-0.227165
2,4.75,-36.01,69.9035,0.76455,101.1,-0.18,-0.053,-27.518,-1.8899,0,176.5225,184.2225,0.0040868,-32.23625,-14.6965,-14.567,-14.465,-14.158,-3.5071,-0.227975
2,5.25,-35.8505,70.9985,0.871,101.1,-0.16,-0.03,-24.77975,-1.6185,0,178.035,184.6375,0.0036933,-32.25525,-14.698,-14.57,-14.455,-14.153,-3.5126,-0.30438
2,5.75,-36.079,72.24825,0.9492275,101.1,-0.1865,-0.0435,-17.034,-1.7163,0,178.42,182.7,0.00394095,-32.717,-15.08525,-14.994,-14.82575,-14.3425,-3.527825,-0.2344325
2,6.25,-36.385,68.387,1.3086,101.1,-0.182,-0.027,-17.071,-1.1297,0,177.49,184.83,0.0043903,-32.778,-15.08675,-14.9945,-14.82225,-14.346,-3.507075,-0.22754
2,6.75,-36.065,68.763,0.801,101.025,-0.166,-0.014,-17.80175,-2.61875,0,174.025,178.065,0.003560725,-33.197,-15.057,-14.953,-14.807,-14.31,-3.4933,-0.26648
2,7.25,-35.854,70.945,0.984,101.1,-0.123,-0.035,-19.264,-2.958675,0,176.37,177.8825,0.00371415,-33.53025,-15.063,-14.957,-14.807,-14.31,-3.4839,-0.238725
2,7.75,-36.391,70.2385,0.656325,101.1,-0.1,-0.0325,-24.0005,-1.91205,-0.0100795,174.14,176.955,0.0041317,-33.8695,-15.1085,-15.0215,-14.855,-14.392,-3.49325,-0.29605
2,8.25,-36.34325,70.0205,0.78275,101,0.013,0.147515,-21.597,-1.0109,0.0806025,173.585,176.645,0.0046694,-34.278,-15.105,-15.0215,-14.8615,-14.395,-3.5016,-0.29898
2,8.75,-36.0065,73.09225,0.58375,101.1,0.93134,0.8728775,-22.41875,0.6837475,2.210875,172.7025,176.8375,0.004240475,-34.1215,-14.5435,-14.40275,-14.22275,-13.9695,-3.70015,-0.19405
2,9.25,-35.795,72.003,0.779,101.1,5.0295,6.192,-13.133,6.1,5.9309,172.51,179.06,0.002958075,-33.766,-14.373,-14.22,-14.03,-13.83,-3.6864,-0.2301
2,9.75,-35.545,69.111,1.024,101.1,16,16.28,-11.621,17.542,13.909,173.22,179.45,0.0036661,-33.9,-14.55675,-14.412,-14.2325,-13.942,-3.71305,-0.22624
2,10.25,-35.14,67.37725,1.07025,101.1,39.258,39.2675,-8.303025,31.669,26.44725,177.5075,179.84,0.0041634,-33.2325,-14.26725,-14.11525,-13.98925,-13.75325,-3.739525,-0.2269625
2,10.75,-34.135,67.962,1.0864,101.1,68.025,73.792,-2.5376,53.40075,38.77725,179.46,183.57,0.006675625,-32.25575,-13.903,-13.753,-13.777,-13.65,-3.7195,-0.22436
2,11.25,-33.6315,66.5985,0.9139775,101.1,99.2075,100.695,2.5963,65.397,50.377,182.015,186.325,0.0088755,-30.8165,-13.8485,-13.7495,-13.7125,-13.549,-3.6985,-0.19346
2,11.75,-32.975,69.092,1.3015,101.175,121.25,115.455,9.376525,78.954,58.442,177.6075,188.77,0.0100821,-30.46075,-13.765,-13.727,-13.668,-13.4515,-3.68395,-0.19346
2,12.25,-32.2935,69.0225,1.27105,101.15,140.34,129.145,6.298975,89.84425,67.87725,175.0775,191.1725,0.007802,-30.343,-13.758,-13.72,-13.658,-13.458,-3.7223,-0.193105
2,12.75,-32.0545,68.1555,1.453,101.1,157.6,153.98,0.60277,100.24,74.587,176.04,193.57,0.0091153,-29.206,-13.757,-13.7185,-13.655,-13.4635,-3.72785,-0.17427
2,13.25,-31.678,67.255,1.6157,101.1,178.83,157.485,2.9596,102.96,80.448,176.51,194.29,0.008948775,-28.822,-13.755,-13.715,-13.652,-13.46,-3.72785,-0.179575
2,13.75,-31.7065,68.6505,1.65,101.1,154.97,164.86,7.7126,83.59,70.511,174,195.55,0.00972455,-28.553,-13.7515,-13.7085,-13.6435,-13.447,-3.72505,-0.2257
2,14.25,-31.6565,68.371,1.82815,101.1,137.35,140.175,6.9128,79.34,63.65,176.19,195.17,0.0098772,-28.183,-13.7465,-13.7,-13.6365,-13.4385,-3.6947,-0.1895
2,14.75,-32.19175,68.34525,1.8365,101.175,114.5175,120.845,4.7938,66.583,51.353,173.24,197.12,0.00721155,-28.33,-13.60775,-13.609,-13.6055,-13.36,-3.653875,-0.2857325
2,15.25,-32.173,68.139,2.01445,101.175,81.3075,90.13225,-2.9299,53.471,38.981,174.19,196.84,0.00663525,-28.796,-13.624,-13.60025,-13.594,-13.36325,-3.616075,-0.288725
2,15.75,-31.959,67.963,2.0069,101.2,56.82,52.59,-8.1087,34.419,23.084,168.12,194.12,0.0061862,-28.884,-13.487,-13.487,-13.537,-13.31,-3.6202,-0.28726
2,16.25,-32.174,69.344,2.251,101.1,28.569,28.928,-12.197,21.241,16.597,176.73,195.78,0.006487775,-29.231,-13.487,-13.467,-13.517,-13.323,-3.6092,-0.29898
2,16.75,-32.267,71.927,1.929,101.2,12.161,12.69,-26.722,8.8653,7.6929,175.21,194.88,0.0049532,-29.59,-13.497,-13.447,-13.497,-13.333,-3.5926,-0.26381
2,17.25,-33.324,73.131,1.787,101.2,3.3179,3.47,-32.08,3.9017,3.6164,170.25,193.9,0.004952375,-29.74,-13.497,-13.43,-13.48,-13.343,-3.5981,-0.24622
2,17.75,-33.33175,73.2185,1.764475,101.25,0.4130875,0.4329075,-28.055,0,0.96449,168.89,193.66,0.0043839,-30.553,-13.4645,-13.41525,-13.41825,-13.269,-3.594025,-0.274065
2,18.25,-31.96,74.312,1.9544,101.25,0,0.018,-28.9795,-0.00542625,0,170.73,192.66,0.0040021,-30.84275,-13.51,-13.417,-13.443,-13.377,-3.554,-0.25795
2,18.75,-31.958,73.954,1.791,101.25,-0.081,0,-34.49025,-0.16285825,0,169.6375,193.2825,0.0033024,-30.87725,-13.51,-13.417,-13.423,-13.387,-3.554,-0.26344
2,19.25,-32.222,73.397,2.2166,101.3,-0.145,-0.008,-32.0855,-0.2768375,0,170.0475,191.775,0.0030189,-30.8255,-13.51,-13.417,-13.403,-13.4,-3.5485,-0.24036
2,19.75,-32.958,72.64375,1.95545,101.25,-0.1565,-0.0505,-28.044,-0.26097,0,169.16,191.83,0.0037119,-31.158,-14.02275,-13.8765,-13.713,-13.4025,-3.607775,-0.26355
2,20.25,-32.937,71.8865,1.7395,101.2,-0.132,-0.033,-29.503,-0.065176,0,175,190.78,0.0038417,-31.191,-14.038,-13.885,-13.718,-13.41275,-3.61195,-0.29898
2,20.75,-33.871,71.4905,2.0165,101.2,-0.1625,-0.058,-27.5305,-0.1302925,0,170.245,190.24,0.0037507,-31.0665,-14.3755,-14.239,-14.0605,-13.674,-3.616075,-0.261565
2,21.25,-33.725,70.747,1.747,101.2,-0.143,0,-32.5365,-0.472415,0,169.2375,189.5125,0.003620825,-31.42475,-14.43,-14.303,-14.133,-13.75,-3.6368,-0.2546125
2,21.75,-33.585,71.088,1.975,101.2,-0.186,-0.012,-29.621,-0.3204675,0,168.395,187.92,0.00370725,-31.581,-14.43,-14.31,-14.143,-13.76,-3.6423,-0.21691
2,22.25,-33.5105,71.2055,1.81475,101.175,-0.1485,-0.01375,-30.018,-0.9122,0,166.44,185.89,0.004282975,-31.748,-14.445,-14.355,-14.2255,-13.875,-3.563625,-0.23743
2,22.75,-33.49,70.01225,1.61725,101.2,-0.173,-0.001,-30.657,-0.7389,0,164.09,188.52,0.0033248,-31.395,-14.431,-14.355,-14.2255,-13.8825,-3.555375,-0.2344925
2,23.25,-33.593,69.931,1.792,101.2,-0.165,-0.039,-30.826,-0.7389,0,163.91,189.51,0.00452435,-31.431,-14.40725,-14.3535,-14.22575,-13.8865,-3.5595,-0.2066475
2,23.75,-34.18225,72.4505,1.681325,101.2,-0.1665,-0.02,-27.37225,-0.70087,0,174.13,188.7925,0.00461505,-31.747,-14.3865,-14.34525,-14.22,-13.89175,-3.448675,-0.2151725
3,0.25,-33.7385,76.677,2.20255,101,-0.101,0,-33.867,-2.1411,0,163.63,177.255,0.0035521,-34.6955,-14.295,-13.9515,-13.7215,-13.565,-3.32375,-0.14749
3,0.75,-33.639,78.805,2.2065,101,-0.102,0,-34.6525,-2.674,0,162.255,177.18,0.002513025,-34.8345,-14.307,-13.9615,-13.72,-13.56,-3.2879,-0.2150725
3,1.25,-33.671,77.677,2.3399,101,-0.099,0,-36.4155,-2.3863,0,163.41,177.555,0.00242075,-34.9495,-14.2985,-13.97,-13.7165,-13.5585,-3.31945,-0.15044
3,1.75,-33.5235,77.95275,2.3151,101,-0.115,0,-32.5195,-2.64775,0,162.315,176.05,0.0029119,-34.9875,-14.288,-13.9835,-13.725,-13.5535,-3.33875,-0.164145
3,2.25,-33.49225,77.054,2.245075,101,-0.106,0,-30.823,-3.28325,0,160.865,177.455,0.002312425,-35.159,-14.2505,-13.90475,-13.695,-13.53925,-3.271125,-0.1575925
3,2.75,-33.5805,76.37625,2.45375,101,-0.133,0,-31.7135,-2.5839,0,162.49,178.435,0.002673375,-35.0905,-14.236,-13.914,-13.70425,-13.5395,-3.240825,-0.199355
3,3.25,-33.565,78.6915,2.2084,101,-0.079,0,-31.4365,-2.29055,0,164.675,178.79,0.00251215,-34.877,-14.275,-14.003,-13.7485,-13.5385,-3.2946,-0.152565
3,3.75,-33.484,78.2365,2.2797,101,-0.101,0,-31.632,-2.31655,0,160.305,179.93,0.00270715,-34.9895,-14.2665,-14.015,-13.7565,-13.53,-3.28635,-0.18938
3,4.25,-33.46,78.92,2.27965,101,-0.081,-0.001,-32.0835,-2.2602,0,160.02,177.805,0.003138325,-35.502,-14.26,-14.02,-13.77,-13.512,-3.31945,-0.188895
3,4.75,-33.38725,77.56375,2.310125,100.96,-0.0995,0,-31.4045,-1.92395,0,161.755,176.82,0.00299115,-35.601,-14.1875,-13.947,-13.744,-13.48925,-3.255975,-0.16131
3,5.25,-33.118,78.0385,2.3966,100.9525,-0.099,0,-31.38875,-2.464075,0,161.1675,177.3225,0.003446325,-35.63325,-14.08,-14.0215,-13.785,-13.485,-3.16215,-0.1516
3,5.75,-32.6675,77.19025,2.27075,101,0,0,-31.46425,-2.9974,0,160.1625,177.74,0.0025864,-35.2995,-14.0635,-13.9615,-13.766,-13.455,-3.1428,-0.201835
3,6.25,-32.68475,76.50475,2.140275,101,0,0,-30.91225,-1.8148225,0,162.1525,179.905,0.0027489,-34.945,-14.06825,-13.96925,-13.77525,-13.445,-3.17595,-0.227345
3,6.75,-32.29875,77.65425,2.430975,101,0.27325,0.28035,-30.20025,-0.456605,0.161225,161.3775,183.3175,0.00417805,-34.64725,-14.077,-13.9765,-13.7835,-13.42825,-3.173225,-0.1986275
3,7.25,-32.70175,76.61475,2.2978,100.9,2.0962,2.154225,-26.5205,0.4507775,2.179875,164.6025,182.9525,0.0037707,-34.495,-14.0735,-13.9815,-13.79575,-13.4175,-3.178675,-0.2105
3,7.75,-32.87925,75.04075,2.090275,101.0675,12.99225,12.254,-19.8945,5.25235,5.4041,156.72,180.545,0.0049114,-34.7215,-14.1865,-13.9885,-13.80325,-13.42325,-3.36635,-0.229135
3,8.25,-32.7605,75.416,2.0791,101.075,41.8675,41.182,-11.1465,22.0085,16.7135,153.695,177.49,0.0046395,-34.3695,-14.152,-13.9965,-13.8155,-13.42825,-3.3415,-0.18956
3,8.75,-32.012,74.513,1.9756,100.95,87.569,81.5,-2.70985,43.231,30.278,153.2375,176.0575,0.0056392,-33.67075,-14.14,-13.987,-13.81,-13.44,-3.4381,-0.15304
3,9.25,-32.175,73.222,1.634,100.95,143.5,138.94,8.829725,94.6485,57.15575,152.7875,180.1425,0.006180225,-33.1255,-14.153,-14.003,-13.83,-13.433,-3.4878,-0.12311
3,9.75,-32.059,73.206,2.0469,101,218.3,207.74,16.9655,129.83,85.005,148.6225,180.31,0.007712575,-32.51,-14.177,-14.023,-13.803,-13.423,-3.4878,-0.1511675
3,10.25,-31.366,72.23,2.177,100.8,281.09,262.22,27.85825,170.9325,111.4225,150.06,182.6225,0.0119875,-31.121,-14.187,-14.02,-13.777,-13.423,-3.4271,-0.11189
3,10.75,-31.12,70.613,2.438,100.95,369.7,341.78,36.48875,205.615,135.5025,151.815,184.875,0.0147635,-30.64825,-14.17,-13.99,-13.733,-13.413,-3.4271,-0.17587
3,11.25,-30.536,69.424,2.3696,100.95,418.59,379.81,42.967,229.7025,157.3975,151.2725,187.4725,0.015738,-29.94425,-14.137,-13.963,-13.717,-13.407,-3.3719,-0.15227
3,11.75,-29.995,69.277,2.4039,100.95,437.96,399.02,49.10975,250.4525,172.045,152.4625,190.3475,0.017425,-29.5945,-14.117,-13.963,-13.713,-13.397,-3.3719,-0.26513
3,12.25,-29.497,68.927,2.6353,101.025,495.3,438.5,53.6965,267.755,184.905,149.7225,191.425,0.02081875,-28.84925,-14.097,-13.97,-13.733,-13.397,-3.3719,-0.25795
3,12.75,-28.817,69.9,2.4438,101.1,508.4,451.49,53.50425,279.1025,188.465,149.4825,192.96,0.021439,-28.4695,-14.077,-13.967,-13.75,-13.387,-3.4215,-0.19082
3,13.25,-28.879,70.14,2.4126,101.1,511.42,462.59,54.67625,279.4075,179.9825,149.52,194.38,0.027735,-28.06325,-14.053,-13.957,-13.763,-13.38,-3.4105,-0.26142
3,13.75,-28.032,70.539,2.4519,101.1,499.6,447.31,52.87175,250.84,181.365,148.68,193.4225,0.026185,-27.72925,-14.037,-13.937,-13.783,-13.377,-3.4436,-0.26513
3,14.25,-28.012,72.139,2.604,101.1,474.04,418.44,49.8555,241.2075,170.21,149.48,194.34,0.03186,-27.53425,-14.013,-13.923,-13.787,-13.367,-3.3719,-0.23448
3,14.75,-27.685,72.467,2.4105,101.1,415.5,374,44.99625,224.065,153.47,151.9325,194.0625,0.02986975,-27.849,-13.987,-13.913,-13.793,-13.367,-3.3608,-0.26614
3,15.25,-27.433,71.95,2.4674,101.1,394.2,346.31,41.31,198.115,134.36,154.5025,194.4625,0.0263725,-27.85675,-13.957,-13.897,-13.79,-13.377,-3.3663,-0.22725
3,15.75,-27.725,71.948,2.425,101.1,325.03,288.5,28.72475,177.23,114.2075,155.43,194.3,0.026643,-27.6665,-13.973,-13.89,-13.78,-13.373,-3.3719,-0.22378
3,16.25,-28.08,72.313,2.3391,101.1,261.77,229.3,17.18675,147.0925,94.167,152.33,192.115,0.0230075,-28.61625,-14.003,-13.87,-13.76,-13.383,-3.2946,-0.22465
3,16.75,-28.8,71.24,2.4264,101.1,174,157.64,14.08425,114.3375,66.59725,152.48,189.99,0.0236415,-28.531,-13.987,-13.867,-13.75,-13.39,-3.3663,-0.22277
3,17.25,-29.688,71.763,2.1807,101.1,111.1,100.45,2.483625,77.91675,38.516,151.1425,189.57,0.021774,-29.283,-13.98,-13.857,-13.743,-13.4,-3.4215,-0.1988075
3,17.75,-29.952,73.606,2.288,101.1075,53.364,48.895,-14.111,30.50625,20.23275,151.825,185.98,0.0156175,-30.59075,-13.99575,-13.85275,-13.76275,-13.44425,-3.361475,-0.18932
3,18.25,-31.157,74.203,2.1055,101.105,20.523,18.837,-27.698,10.15425,9.0602,150.5925,186.5175,0.01354,-31.6355,-13.947,-13.823,-13.723,-13.417,-3.3277,-0.22465
3,18.75,-31.526,75.877,2.187,101.11,4.7607,4.3624,-35.1,2.12345,2.87065,148.9675,184.915,0.0115575,-32.344,-13.927,-13.813,-13.71,-13.433,-3.3719,-0.22783
3,19.25,-32.285,77.031,2.2272,101.115,0.53239,0.562,-38.64975,-4.666e-07,0.2411875,148.67,183.5325,0.0072636,-33.06375,-13.913,-13.803,-13.7,-13.437,-3.3632,-0.21691
