DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
3,21.25,6.64310478770519,8.31671481435248,0.415198945904519,1.45968667598189,0.844519838026952,1.86790688721736,13.6488645191335,10.0257798497179,1.08266359204165,17.7315287454464,5.98367496708823,2.00767567316969,5.026,4.012,2.3605,1.9415,0.8665,8.56554999999999,8.490675,8.49106750000001,8.55629999999999,8.56007000000001,8.25707999999999,6.44470249999999,96.8337325,97.00375,6.4811,3.69725,2.573,2.8145,2.282,2.48999999999999,1.4,-0.0969999999999993,17.9575,-0.252,1.56675,325.14,347.3275,327.76,324.44,0.37675,0.34,0.29,0.44,0.03,0.37,0.530249999999999,0.16,183.79,0.12,0.381925,0.63535,0.93475,1.29965,1.320925,1.9988,2.8174,3.35085,4.25645,1.016675,1.16445,1.4073,1.5766,1.708375,2.299,3.15725,3.45635,4.57065,1.374,1.02155,1.44155,1.457,1.629275,2.3081,2.611,3.130925,4.2057,0.984,1.0277,1.452,1.701,1.627425,2.4395,3.0036,3.9811,4.07455,1.58574999999999,1.63699999999999,2.17425,1.814625,1.6966,2.21075,2.7374,3.482625,4.5003,0.0397999999999989,0.359799999999999,0.0457999999999982,3.77000000000001,7.87815776493294,8.45896709238988,7.35995741324393,8.3088049637025,6.97598973435236,8.45521215122606,7.19616435314005,8.42041061373535,6.69669924987409,8.21461172259617,8.59579574493511,8.22767556403244,7.54685394002483,424.011535126302,430.817300835693,428.077990542756,430.378192997583,425.250400533602,430.58990153583,425.149414417328,431.796375353396,427.183900319532,431.332175212967,428.26425291265,442.924227785313,440.186009606461
3,21.75,7.079277239778,8.33714798817444,0.380493133172074,1.33106626745101,1.04309935779227,2.05655222415257,13.5261684916296,8.28144694635226,1.06126673298773,22.1723353798476,7.28891752606336,1.83081354022693,5.0765,3.83575,2.44,1.9515,0.91775,8.45471499999999,8.4018,8.40421,8.4568,8.45292500000001,8.09303999999999,7.32163249999998,96.83879475,97.1745,6.1940625,3.5975,2.54975,2.846,2.058,2.192,1.4,-0.175000000000002,17.9575,-0.22225,1.6405,332.685,347.1175,328.91,324.05,0.3735,0.34,0.29,0.44,0.03,0.37,0.5215,0.16,198.73375,0.12,0.3836,0.63535,0.93405,1.3005,1.320775,1.998125,2.81755,3.35125,4.25645,1.0084,1.1536,1.409,1.5763,1.7076,2.296725,3.15725,3.4559,4.570075,1.37,1.0195,1.44125,1.457,1.6295,2.308,2.610525,3.1315,4.20525,0.984675,1.0278,1.452,1.700525,1.627425,2.43675,3.0033,3.9798,4.07455,1.43724999999999,1.53497499999999,2.137375,1.81805,1.7068,2.2126,2.73585,3.478025,4.49975,0.055625,0.531375,-0.069875,3.99799999999999,7.80638034098544,8.47560612882052,8.05533146269464,8.39232328938127,6.84320670570133,8.50202614230164,8.10598957495003,8.5112569370694,7.10257492011345,8.31975535934288,8.3679491314995,8.11724085378676,7.78641978882757,424.025453774048,430.706915113654,430.828696967528,430.348869003354,427.818666432285,430.279378059987,427.851570427383,430.681010596801,430.927789051724,431.156321138522,427.352142691664,443.865687906454,438.178057203041
3,22.25,7.31483060681611,8.25767930615864,0.418057270526339,1.35304719431174,0.975225284235358,1.52824114533876,12.6511078602948,13.3844116701742,1.02892991648982,19.4919619228855,3.76752672301945,1.9311234305833,5.15375,3.8895,2.316,1.9315,1.00825,8.21408,8.15375,8.18876499999999,8.20918,8.22415999999999,7.83879999999999,7.59295999999998,96.844418,97.148,5.8203325,3.505,2.511,2.84849999999999,2.135,2.07,1.3,-0.0790000000000003,17.9575,-0.2625,1.42525,330.965,346.45,329.76,324.15,0.367,0.3255,0.29,0.44,0.03,0.37,0.506,0.16,194.32375,0.12,0.3722,0.6357,0.93475,1.30035,1.3208,1.99775,2.81755,3.3508,4.2559,0.998599999999998,1.14525,1.41185,1.5762,1.70775,2.2961,3.1575,3.45445,4.56855,1.372,1.01945,1.44125,1.457,1.629275,2.30775,2.609475,3.1291,4.20425,0.98535,1.02875,1.4514,1.7004,1.627775,2.4345,3.004775,3.9798,4.073875,1.29527499999999,1.45599999999999,2.110525,1.8214,1.7196,2.215325,2.745625,3.472675,4.49995,0.0631999999999984,0.491399999999999,0.201199999999999,3.32749999999998,7.81697354579762,8.59694034887302,7.29631786483201,8.40697302970805,7.04011921432273,8.45839162144697,7.07721198544383,8.56254647840109,7.11680071490856,8.13379104229049,7.3894859635134,8.08432345426072,7.461643124123,424.277360521215,431.204121589851,430.605862850658,430.060157028478,426.867375510088,430.011176155999,425.915086573988,431.665772316091,431.071692044038,432.158388699885,431.435876571057,444.802030138369,445.410517699717
3,22.75,6.75070801496054,8.20496034980607,0.397451757531775,1.73191051999854,1.8519828150413,1.93884720808117,15.5147075458479,8.75334229685749,1.05479356389787,33.6945622484197,7.31025988875115,1.92189380288697,4.677,3.531,2.2175,1.846,1.016,8.02458,7.98355,7.99253499999999,7.99424,7.974065,7.60673999999999,7.47406749999998,96.836034,97.61075,5.53462,3.444,2.491,2.85499999999999,2.19375,2.255,1.3,-0.1185,17.9575,-0.19225,1.59625,332.7325,345.5825,330.05,324.02,0.35,0.34,0.29,0.44,0.02,0.37,0.506,0.16,196.1325,0.1155,0.372525,0.636,0.9356,1.30065,1.3205,2.002925,2.818475,3.35025,4.2559,0.993399999999999,1.1425,1.41815,1.579775,1.709,2.29995,3.15695,3.454,4.567025,1.383,1.02125,1.44125,1.456275,1.629325,2.30775,2.6089,3.1281,4.2037,0.9858,1.0298,1.4496,1.6922,1.6276,2.43425,3.00405,3.98175,4.0745,1.20084999999999,1.36759999999999,2.0861,1.823825,1.72945,2.218525,2.7404,3.4743,4.4993,-0.12465,0.228450000000001,0.00139999999999968,2.83025,7.81384831572768,8.308989450915,7.99571010576395,8.31990358269623,7.41052069376906,8.54410487521922,7.67174642001993,8.57934816845445,7.3787012745592,8.106400803556,8.4407911267902,8.07489504704831,7.86359027169101,424.392429608186,431.132788316898,427.203173308492,430.109354032059,426.67018953178,430.08926610216,428.416028347768,431.42137749358,430.716569195926,431.480551319214,428.371648939592,446.241413850143,442.874947083017
3,23.25,6.72241334834025,8.71450450829096,0.399545262505496,1.27367209327001,1.21608538202347,1.6843874179525,16.4574855223477,9.79653592971212,1.0190328236055,15.9767395556508,9.54317676599439,1.87923480739845,4.68825,3.721,2.356,1.94,1.0015,7.863625,7.82735,7.82738999999999,7.8389625,7.80768,7.50457999999999,7.57913249999998,96.846234,97.734,5.5061825,3.37299999999999,2.5,2.84949999999999,2.22375,2.332,1.3,-0.110000000000003,17.9575,-0.2315,1.4565,326.32,344.95,328.47,324.19,0.367,0.33,0.29,0.44,0.02,0.37,0.505,0.16,203.3725,0.11,0.374225,0.6364,0.93575,1.29975,1.32065,2.0035,2.816625,3.328175,4.243175,0.987949999999999,1.13705,1.42185,1.5824,1.7105,2.3012,3.15675,3.4386,4.55585,1.3882,1.024225,1.44135,1.456325,1.62975,2.3051,2.6079,3.1271,4.20325,0.9861,1.0296,1.45,1.6926,1.62695,2.439975,3.0014,3.977,4.0639,1.21579999999999,1.356775,2.063025,1.82945,1.7438,2.223175,2.73525,3.4651,4.483,-0.072800000000001,0.272099999999999,0.0133499999999994,1.5425,7.84448358317233,8.20831789041538,7.10196238409721,8.24768740186017,7.03808409858271,8.55039455424268,6.83890231752101,8.55089609491179,6.64194608114151,8.20839482704307,7.46069933682702,8.10846713691044,6.84776973742588,424.259447526073,431.24471514038,429.931966033129,430.4292190153,427.61645639986,430.475716324734,427.217375429884,431.264608009865,430.02920766182,432.550696021698,430.446877852818,444.969150434502,440.513854748801
3,23.75,6.49499058143946,8.0516957590371,0.419376267893783,1.48545033085369,1.13214382912688,1.82056666745703,24.9731084529467,7.44458422714161,1.01990968403875,34.0195358760304,9.96478356773651,1.72801413987796,4.792,3.6995,2.374,1.912,0.965,7.55924,7.59034999999999,7.545555,7.5345625,7.47487,7.1432125,7.47745749999998,96.857479,98.045,5.276475,3.301,2.55,2.85399999999999,2.1375,2.192,1.3,-0.28,17.9575,-0.234,1.171,328.03,344.095,327.94,323.21,0.36,0.31,0.29,0.44,0.02,0.37,0.494,0.16,213.065,0.12,0.37395,0.6378,0.93675,1.30045,1.320125,2.00385,2.816625,3.3312,4.242175,0.978899999999999,1.13115,1.4126,1.583,1.71,2.3018,3.15675,3.440625,4.5553,1.41,1.02805,1.441375,1.45635,1.62975,2.3051,2.6079,3.126925,4.20335,0.985875,1.02925,1.4494,1.6922,1.62665,2.43305,2.9981,3.9768,4.0636,1.2254,1.3263,2.041625,1.83145,1.75235,2.2282,2.72775,3.4628,4.483,-0.0512000000000006,0.2234,0.065,1.31699999999999,7.94875755001335,8.2897315548685,8.12784596548183,8.22380312034245,7.42462311357457,8.54628291627733,7.83379547455939,8.56523296334138,7.13922693156536,8.27402429511188,7.84941324048045,8.12199978411432,7.95131134991952,424.09572794843,430.920322813331,427.872321116542,430.889268300292,427.207977170066,430.921823274392,429.28120878248,431.680639732622,429.75786475856,432.388977530834,428.274253877309,444.369003744555,443.270562437234
4,0.25,6.58746132601104,12.5103386820378,0.469693610372005,2.01929063518831,1.56053886380992,3.22916818274653,24.4932476199393,16.9526717523198,0.93486771686032,16.7972544247356,7.49701803266558,1.79403807666866,4.916,3.715,2.274,1.949,0.9505,11.67353,11.58255,11.378425,11.35797,11.42938,11.211415,11.8076,96.5713125,98.58675,7.40272,10.556,10.35625,10.4015,10.221,11.057,1.6,-0.0195000000000019,9.715,-0.1525,1.646,360.3,373.17,370.455,369,0.35,0.73375,0.29,0.43,0.0619999999999993,0.39,1.889,0.18,6.54999999999999,0.12,7.3741,8.21675,7.8768,7.288375,6.5561,5.9881,5.34625,4.79005,4.5044,7.956125,7.79895,7.2466,6.801,6.1202,5.5132,5.0796,4.4863,4.545,7.85689999999999,7.2925,7.1032,6.43785,5.950125,5.56265,5.1097,4.584325,4.759625,7.9926,7.55245,7.3952,6.724225,5.98575,5.438,5.242675,5.13185,4.887325,8.4989,8.24005,7.57045,7.017925,6.1983,5.51,4.8534,4.606,4.5484,10.7812,15.266,8.4095,4.60099999999996,9.62646674017534,16.6535957294692,14.1986444593558,17.0391485555367,10.9511931332735,16.8137263143701,13.3155100798947,16.8758824061589,14.960163831996,16.9370790846928,15.0240164738603,16.6745754195166,13.4985459678586,427.998056201061,435.649632833664,430.248066844998,436.193480278688,429.258665341426,435.918225291527,428.323757116178,436.174943253509,425.34960413202,438.317818963013,432.932422541048,455.546170263094,452.436105153964
4,0.75,6.03725894584013,12.3228573439093,0.461813076292774,2.27801671193879,1.46351649421141,1.94674052315911,18.0936460655114,13.2077686487864,0.993676158213338,20.3641214147723,8.35825987733252,1.83106888831956,4.438,3.504,1.9645,1.85,1.0115,11.33438,11.1692,11.257295,11.24403,11.36241,11.0831,11.9208175,96.58082475,98.83275,7.14923,10.6755,10.545,10.5365,10.3495,10.8685,1.5,-0.0345000000000002,9.715,-0.14675,1.5235,364.12,373.075,371.975,367.93,0.35,0.894499999999999,0.29,0.43,0.0464999999999995,0.38,1.868,0.18225,7.47849999999996,0.12,7.29987499999999,8.13164999999999,7.7952,7.2628,6.5641,5.988775,5.3447,4.793475,4.5042,7.8724,7.72915,7.175825,6.777,6.1151,5.521575,5.0818,4.48795,4.547125,7.81889999999999,7.23645,7.0622,6.42095,5.9494,5.5668,5.1089,4.5859,4.75995,7.9206,7.5113,7.36279999999999,6.72275,5.98705,5.4378,5.2396,5.13285,4.88775,8.4842,8.1815,7.5175,6.98915,6.19375,5.50495,4.854,4.607,4.548475,7.9613,11.9268,6.78179999999999,3.92849999999999,9.45614775647395,16.1411395075315,12.7484897838385,16.4355458157902,13.3490923880906,16.1755841446507,14.2199079933864,16.3549280178229,13.581012906766,16.3508239866663,10.7448278878314,16.3015724779149,10.8367316622824,427.820294524606,436.019856155696,427.922146587289,436.575313617532,429.499731938228,436.730495563588,428.454897106057,436.556303535439,428.700429461475,437.146456745638,434.938088729453,458.922329666642,447.74659090065
4,1.25,5.7730968959447,12.3733607949837,0.496208663959405,1.81232269694982,0.684840033980295,2.1401127797315,29.1697386115335,17.7566776304568,0.94431670600894,28.9967132252807,6.95694320298626,1.59693013410759,4.498,3.3555,2.09525,1.956,1.04,11.12282,10.90645,10.97783,10.98112,11.15268,10.89883,11.8248825,96.5668855,98.78975,6.91734,10.5575,10.4225,10.4405,10.25625,10.6415,1.555,-0.05,9.715,-0.145,1.4065,363.07,372.32,369.435,366.63,0.347,0.892999999999999,0.29,0.43,0.0364999999999995,0.3855,1.846,0.18,8.90149999999992,0.12,7.26065,8.10339999999999,7.712975,7.235475,6.57,5.98845,5.344775,4.794475,4.5064,7.799075,7.671925,7.1104,6.74835,6.1091,5.5302,5.0822,4.487,4.548125,7.77639999999999,7.1839,7.03115,6.41005,5.9494,5.5725,5.1081,4.58675,4.7602,7.91245,7.46695,7.33024999999999,6.719,5.9848,5.436525,5.23825,5.1368,4.8875,8.460175,8.1294,7.46555,6.9565,6.18865,5.499525,4.854,4.609,4.5504,11.5442,15.9684,8.143,3.8185,9.81620044230953,16.0476319906354,14.1271603834772,16.2697751763904,10.4585515376107,16.0873851842795,11.1179631616653,16.0850086311043,13.5901933159561,16.1802117284823,14.6195109282108,16.1719871329231,14.6726788854909,428.160387268802,436.910104804092,429.924970272032,437.110905292925,429.20438446393,436.848165356519,427.86532893063,436.951810019882,427.854521889885,437.5359438421,435.482603716685,453.351670694223,449.698664505782
4,1.75,5.79448061813662,12.5873181721574,0.567149197711065,1.63804619070954,1.13234851044915,1.88257761077936,17.1820161915197,8.81960135555373,0.931974914266447,29.3549225148841,7.85320400398205,1.65553285228184,4.52175,3.39825,2.095,1.917,0.991,11.23146,10.948125,10.946775,10.869075,11.0885175,10.79043,11.4768375,96.55207625,98.52625,6.9632575,10.3715,10.14375,10.225,10.002,10.4365,1.4525,-0.0442499999999998,9.715,-0.152000000000001,1.34,354.91,370.9,367.12,366.17,0.35,0.892999999999999,0.28275,0.43,0.03,0.38,1.88025,0.18,6.44149999999999,0.12,7.21579999999999,8.05869999999999,7.6786,7.207425,6.5745,5.98855,5.3422,4.795475,4.5074,7.73325,7.61635,7.0566,6.71595,6.097525,5.535375,5.081575,4.487,4.54875,7.721825,7.13165,6.99155,6.38835,5.94735,5.57865,5.105525,4.5879,4.7605,7.86315,7.3624,7.28607499999999,6.7227,5.9853,5.4301,5.2378,5.1354,4.890175,8.4117,8.075225,7.400325,6.9254,6.18105,5.493175,4.855,4.6115,4.550475,9.38800000000002,15.2916,6.92562499999997,3.68449999999999,10.7437472723167,16.1625520426305,13.9358535816576,16.275280896975,13.9744326214865,16.2072510496805,13.7722591135105,16.2296733076874,13.3793979839232,16.2219612827374,12.852964869787,16.2240370278928,12.847509320251,428.881600858352,436.967240983311,427.61764675892,437.669298526969,429.821142803116,437.278780337271,428.287840630564,438.066872122413,428.58615585024,439.054570428557,436.748893255552,456.033864572457,451.592461690797
4,2.25,6.23341132218196,12.4809547422338,0.635379051084929,1.86079811646928,1.07024013966247,2.2378396491638,23.2316640585988,6.92930986755125,0.914294418429523,37.9883267938872,10.3804757658532,1.7729704344121,4.628,3.591,2.1395,1.905,0.9605,11.13122,10.8854,10.7882,10.80095,11.096495,10.80026,11.2706975,96.553378,98.91975,6.5627075,10.2525,10.0955,10.102,9.89549999999999,10.4625,1.5,-0.0525000000000009,9.715,-0.1525,1.3955,356.64,370.07,367.805,366.295,0.34,0.892999999999999,0.28275,0.43,0.03,0.38,2.02525,0.18,6.128,0.12,7.1392,8.00779999999999,7.6538,7.1769,6.5877,5.98865,5.342025,4.7982,4.5084,7.63775,7.549575,7.0082,6.6815,6.0949,5.5339,5.0814,4.49025,4.550125,7.69599999999999,7.09405,6.96065,6.376075,5.9457,5.58535,5.07295,4.5294,4.7633,7.80985,7.2728,7.22689999999999,6.72895,5.984,5.43125,5.2387,5.1388,4.891175,8.34105,8.0298,7.3625,6.89715,6.177,5.4884,4.855025,4.612925,4.55545,11.018775,15.2043,7.8704,4.213,10.7603685666225,16.4169855394952,13.4750674465144,16.5677015555541,10.9476298934228,16.4125827836892,11.4207719292726,16.4106925229062,13.464625280348,16.434995316564,14.4089500648184,16.2343691031146,13.6692567344454,430.790980402894,436.416436454491,429.603738245777,437.089316181583,429.743582533775,436.464507238419,430.754435189832,436.876263236107,428.65029101403,438.940720298146,437.283090291013,455.53805794329,455.547492818382
4,2.75,5.92366415111485,12.2644390658228,0.564772362366865,1.98215869148621,1.8690098668255,1.73681720501577,21.5704639830392,6.63272366033972,0.953482460209558,30.7799520917873,7.42144376548703,1.59430608591692,4.27875,3.4275,2.089,1.809,0.881,10.8616225,10.5116,10.68828,10.70098,10.95035,10.710505,11.0948475,96.565304,98.487,6.0416,10.0235,9.91150000000001,9.89099999999998,9.74199999999999,10.313,1.4,-0.04,9.715,-0.119,1.154,356.595,369.735,368.46,365.475,0.34725,0.7485,0.28275,0.43,0.02,0.38,1.89325,0.182,5.86149999999999,0.131,7.0695,7.91634999999999,7.6353,7.14205,6.586675,5.988175,5.3387,4.8006,4.5082,7.5238,7.467375,6.970725,6.644125,6.09155,5.53435,5.0812,4.49125,4.5519,7.66599999999999,7.05875,6.93515,6.35475,5.9437,5.592825,5.074225,4.5326,4.763975,7.76535,7.243,7.18624999999999,6.73635,5.948725,5.43285,5.2396,5.13785,4.89275,8.27165,7.99125,7.3112,6.86335,6.173,5.484525,4.85485,4.6154,4.55645,10.5243,14.2494,7.5853,4.41349999999998,10.8061458665394,16.4466725883297,13.4977721844801,16.5890051242374,13.8025063557939,16.4945306691033,13.5809030301715,16.5212288591433,13.3892046811872,16.470340428229,13.0934152454245,16.3481960126936,12.9067176186486,429.567196696485,436.451755928457,429.39032788143,437.0808122519,430.523518200957,436.955581435874,430.276734555069,437.075952515023,431.83889207434,438.813902731977,436.785442115025,455.358079590641,446.57150299563
4,3.25,5.76926989826165,12.2364057299205,0.734314799690266,2.58078231224488,1.46071543742263,2.13473543475326,19.8044452975393,14.4802423695523,0.925835275242352,27.0515750661627,8.02681995624762,1.57814889754309,4.2225,3.39,2.04625,1.89,0.902,10.74488,10.43905,10.60332,10.61016,10.83825,10.615815,10.62692,96.568779,98.455,6.08528,9.52549999999999,9.54350000000001,9.39299999999998,9.33125,9.7175,1.6,-0.0390000000000003,9.715,-0.15,1.0865,355.745,369.355,367.34,362.37,0.34725,0.7655,0.28,0.43,0.0254999999999998,0.38,1.86675,0.182,5.91949999999999,0.12,6.966125,7.83255,7.5977,7.1079,6.58175,5.99,5.33745,4.8005,4.5092,7.47259999999999,7.392025,6.9533,6.5992,6.08225,5.534,5.0804,4.4912,4.5529,7.63149999999999,7.018625,6.90974999999999,6.341525,5.941475,5.5988,5.0756,4.535375,4.764975,7.68629999999999,7.2267,7.16099999999999,6.73355,5.939475,5.43095,5.24125,5.1384,4.89195,8.18445,7.9554,7.26085,6.826525,6.168,5.484475,4.85585,4.6155,4.556125,10.0626,13.74395,7.29935,3.414,10.8857218309721,16.5169788596881,13.5728991184018,16.9031519425251,11.3369640334963,16.4972230867256,11.5834690054661,16.5088359911688,13.5918670797782,16.518564012147,14.2392453362421,16.1599485970758,13.372163827471,431.013270886174,436.313096367252,429.864166289423,437.316446841279,430.805271069364,436.610853151429,430.493593672348,436.925843447838,430.25461378804,439.067701843778,430.996669453726,455.015929015464,452.472056615208
4,3.75,5.80859699258279,12.0977478453803,0.656403797729212,2.35843716490807,1.67812030145628,2.60127453631872,25.0411924854548,5.99709405892739,0.890794317180925,28.4489755847904,9.85205613609399,1.55400366435734,4.27725,3.484,2.09725,1.866,0.901,10.485175,10.2281,10.41008,10.42614,10.57165,10.41063,10.455605,96.573636,98.745,5.878185,9.41149999999999,9.495,9.37349999999999,9.23949999999999,9.6145,1.5,-0.0647499999999999,9.715,-0.1935,1.26,356.94,369.235,365.4,361.64,0.3475,0.7125,0.28,0.43,0.02,0.38,1.835,0.19175,5.84399999999999,0.14,6.8595,7.7455,7.542,7.06875,6.5651,5.9808,5.3355,4.8008,4.509,7.412675,7.30084999999999,6.9361,6.55705,6.0672,5.53,5.0799,4.4911,4.55275,7.5834,6.9754,6.860875,6.3149,5.9375,5.60435,5.0776,4.535,4.7649,7.596125,7.1887,7.123625,6.729625,5.93255,5.4324,5.2414,5.138675,4.891725,8.1103,7.912575,7.19962499999999,6.778,6.159,5.485,4.85585,4.615,4.5537,7.050625,10.2128,5.59812499999999,3.23249999999999,10.967608195027,15.1309479915943,13.5108178025834,15.7356554183736,13.3944092072965,14.9698616002537,13.6144250306282,14.9674881275706,13.6050399692737,14.8757108483422,13.4189585237697,14.6025794237903,13.2152409439046,431.150430158301,435.91721069173,429.767486124322,436.412784579272,430.902684201085,436.04316805447,429.532924118893,435.953797914843,431.671889279647,439.531463171976,439.687376205424,455.741406456602,449.588954427327
4,4.25,5.76898577253633,12.065438700432,0.605888022308048,1.80677675806468,1.04072835512324,2.95848152755662,19.3941055854714,8.36081997987831,0.928028231872152,38.8199087113768,16.552519011637,1.61303930906207,4.3,3.46575,2.145,1.7675,0.9115,10.148,9.979925,10.1707275,10.189895,10.275945,10.1833825,10.291205,96.579852,98.65975,5.6576,9.3665,9.455,9.33275,9.21374999999999,9.662,1.5525,-0.0442499999999998,9.715,-0.169,1.334,359.1575,368.31,364.955,361.385,0.39,0.73,0.311,0.45,0.0652500000000001,0.39,1.7995,0.2,5.86899999999999,0.14,6.71055,7.688625,7.51225,7.0278,6.5642,5.98095,5.334375,4.8004,4.51,7.37344999999999,7.2598,6.922975,6.519175,6.051925,5.525175,5.07905,4.492675,4.5526,7.55225,6.93615,6.82005,6.2947,5.9334,5.60905,5.0779,4.53425,4.7659,7.549925,7.152525,7.100125,6.7252,5.9273,5.4369,5.2432,5.14085,4.892725,8.0473,7.8598,7.15769999999999,6.7366,6.1564,5.48615,4.85685,4.614975,4.55335,8.52332499999996,12.401075,6.37132499999999,3.49525,11.1057701029577,16.3302066479098,13.6552098445929,16.1966277914145,11.582852281551,16.204312905288,12.0155762066,16.26948861876,13.5323282112685,16.325791417917,14.0916632622828,16.0249287244329,13.6305951362111,431.249749266845,436.181168043141,429.713307786799,436.746615010691,432.993207216919,436.253022316071,431.877037563376,437.736850937512,430.78593319447,441.535904958883,436.511256621654,455.811075290207,454.678925758762
4,4.75,5.72261591423349,10.9752411601844,0.632783897487606,2.08344622521734,1.62236707160803,3.02438848750723,19.3706042853795,13.4307174571396,0.912452675060777,19.6470479760554,11.5425073665983,1.55280584867208,4.2275,3.262,2.113,1.8625,0.911999999999999,9.8901625,9.586775,9.86760999999999,9.9151275,9.95708,9.8576225,9.77528,96.5934965,98.793,5.608135,9.42525,9.4475,9.34225,9.08599999999999,9.642,5.8675,2.20825,9.715,4.2175,1.71725,359.9625,366.8675,364.375,361.165,10.32575,9.464,10.5105,5.66,4.28525,3.47,2.378,3.75499999999999,6.33949999999999,3.39775,6.547,7.6587,7.48035,6.9872,6.54835,5.977925,5.332875,4.80175,4.511,7.33394999999999,7.2252,6.90975,6.48045,6.04595,5.521775,5.078775,4.493675,4.553,7.522625,6.89825,6.78725,6.2775,5.9286,5.61545,5.0777,4.53875,4.7666,7.50615,7.1172,7.079,6.720975,5.91565,5.441075,5.24395,5.14185,4.8942,7.98415,7.798975,7.11965,6.694925,6.15335,5.48795,4.85685,4.615975,4.5557,7.20725,11.4297,5.74489999999999,3.36275000000001,11.3173913572729,14.7959121364698,13.2152024600506,15.2748856452339,12.7918762144543,14.92696762833,13.0672258558786,14.9798603920952,13.2200675013148,14.9769216990877,12.9836653087614,14.8731998604036,12.3488262461955,431.19686277845,436.800077497126,431.189351733804,437.01515561964,430.591471596082,436.310248830592,430.954022538861,437.231234824876,435.052135933356,442.21563544112,444.715077446581,457.809866963943,449.433387370961
4,5.25,5.79503712949485,11.0034364244592,0.55985316164768,2.09105237203522,0.848222531520519,1.71533644923209,21.262781057595,5.11975093040084,0.940665983943586,15.0257859939284,11.4301473774138,1.74688783263661,4.132,3.26525,2.065,1.793,0.9205,9.9441475,9.49685,9.853275,9.92997,9.98336749999999,9.737795,9.5468,96.614538,98.88825,5.51066,9.49625,9.47625,9.355,9.0905,9.413,28.1,47.234,37.085,41.20875,7.10925,359.8075,366.5825,366.62,360.43,78.82275,77.265,76.0055,32.43125,24.707,20.104,10.3925,20.06475,20.185,20.693,6.338875,7.6103,7.4425,6.9436,6.5387,5.97815,5.331375,4.80275,4.512,7.30134999999999,7.205,6.895425,6.44065,6.03445,5.5196,5.077925,4.49525,4.552875,7.492325,6.862575,6.773975,6.26175,5.92215,5.62045,5.0772,4.54075,4.7676,7.474575,7.0875,7.06025,6.716175,5.903875,5.4425,5.24375,5.14285,4.8952,7.8765,7.737225,7.08447499999999,6.6547,6.1541,5.4904,4.8574,4.617975,4.558475,5.77995,9.30167499999999,5.3793,7.4775,11.4535911676599,15.0345643129287,13.332977103623,14.9722854994281,11.6174886393426,14.9462042899525,12.2122905523214,14.9751645150937,13.1791867929935,14.9564669325632,13.2659627163227,14.9602708740582,13.0034069980439,432.665419466348,436.926114278042,429.616201272102,437.483636694607,431.434398971957,436.95014086297,432.523151995588,436.984434316769,434.006998385945,442.424432683566,437.298120345255,455.765691750902,448.104488260572
