DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN
1,8.25,-0.2045325,-0.399461,-4.4851055,9.596,405.642356,2.989097,1925.601,0.127546,1.013467,-12.786082,-14.685,86,95.985164,0.8505,13.29,14.6415,10.9585,2055.96,2023.665,7.1665
1,8.75,-0.192437,-0.4831035,-6.050559,11.1695,406.072923,2.744251,1926.772,0.1273635,1.1436705,-13.0825165,-14.595,85.75,95.9652965,0.8525,40.7,13.11,11.755,2060.6295,2024.8725,20.885
1,9.25,-0.221202,0.171416,-4.860631,12.704,408.0611315,2.778536,1911.77,0.138326,1.312536,-12.7701725,-14.07,84.3,96.051598,0.8535,71.8,13.917,12.579,2039.1345,2020.464,36.36
1,9.75,-0.204723,-0.1315915,-5.253759,11.7785,406.7590345,2.713031,1914.199,0.1632015,1.438631,-12.2692055,-13.22,83.55,96.035784,0.8535,109.05,13.226,12.287,2024.05,2013.1285,66.11
1,10.25,-0.204703,0.70679,-4.362589,10.405,405.784463,2.700397,1916.3825,0.1706505,1.584512,-12.711747,-12.72,81.15,96.041788,0.8535,151.2,14.288,13.031,2016.655,2012.2455,115.1
1,10.75,-0.2162,1.719813,-2.405225,11.625,404.759772,2.655473,1913.479,0.173141,1.6849975,-12.145662,-11.66,79.135,96.037987,0.855,185.05,14.83,10.175,2025.1635,2010.7515,151.05
1,11.25,-0.270903,2.436819,-3.984871,10.708,403.556068,2.640422,1920.15,0.185261,1.736768,-12.121332,-11.195,76.99,95.970396,0.859,230.345,15.158,11.406,2027.119,2016.83,204.4
1,11.75,-0.303261,2.330106,-4.291245,11.61,403.310928,2.613816,1912.032,0.193166,1.911417,-12.100358,-10.765,75.245,95.9482355,0.8535,271.15,11.771,11.129,2016.9635,2009.455,192.65
1,12.25,-0.3614345,3.51878,-2.749156,14.2305,404.066048,2.785475,1905.785,0.190715,1.842579,-10.780754,-10.555,73.515,95.953946,0.852,277.36,10.162,10.739,2009.53,2005.894,212.45
1,12.75,-0.287302,3.68636,-2.0527185,12.481,403.917574,2.7683215,1901.9485,0.194067,1.8342785,-10.466757,-10,72.45,95.928999,0.851,298.85,13.856,12.178,2012.93,2006.2435,215.2
1,13.25,-0.2923195,3.716318,-2.231903,11.823,403.9776095,2.787291,1900.2535,0.195245,1.946732,-10.162194,-9.75,71.61,95.917654,0.849,281.975,12.5375,11.763,2007.8615,2004.04,192.4
1,13.75,-0.224771,3.718262,-4.3734655,11.645,404.087027,2.736039,1904.489,0.1859925,1.938028,-10.093723,-9.755,69.85,95.894598,0.85,269.8,13.772,11.081,1994.95,2004.85,211.9
1,14.25,-0.227923,3.613949,-6.2494265,9.85,403.200876,2.746879,1908.628,0.196294,1.871097,-10.192731,-9.485,69.43,95.856582,0.849,237.665,13.164,11.544,2011.029,2004.356,171.3
1,14.75,-0.18587,2.859354,-7.490363,11.118,403.275555,2.729985,1907.286,0.186959,1.859688,-10.300285,-9.13,69.54,95.855912,0.8495,186.5,14.022,10.571,2007.961,2003.651,108.1
1,15.25,-0.12603,2.093912,-9.5760595,10.598,403.698283,2.780995,1902.141,0.182781,1.794994,-9.886194,-9.195,70.43,95.9178845,0.8495,125.8,13.7125,10.58,2005.53,2006.007,73.09
1,15.75,-0.134488,1.633706,-10.693222,11.788,403.9382965,2.8027465,1906.26,0.17121,1.7495985,-9.9082555,-9.34,71.785,95.923742,0.8485,86.7,13.965,10.734,2001.29,2005.409,45.26
1,16.25,-0.08419,0.562739,-12.003036,10.0755,403.977123,2.806961,1905.663,0.157097,1.522586,-9.972877,-9.425,74.915,95.9343655,0.8475,42.51,13.459,10.3025,2005.1065,2011.755,23.14
1,16.75,-0.0892425,0.0624195,-10.644231,9.4965,403.630774,2.810802,1911.808,0.138349,1.27952,-10.619786,-9.935,77.355,95.8879965,0.846,10.995,12.5,9.999,2033.639,2016.417,2.658
1,17.25,-0.1008245,0.1574025,-10.115578,11.528,404.022166,2.745631,1914.7075,0.1201145,1.087125,-10.925277,-10.295,79.77,95.918419,0.848,0.80669,15.491,11.874,2004.291,2022.506,-0.559
1,17.75,-0.118481,0.020946,-9.546914,12.2205,405.018541,2.8014105,1918.537,0.130436,1.0128,-10.93769,-10.705,81.35,95.97446,0.85,0,15.706,11.732,2022.413,2020.876,-0.854
1,18.25,-0.13262,0.058995,-8.888534,11.672,405.641121,2.73797,1920.983,0.120306,0.963384,-11.431078,-11.19,82.05,95.9933,0.8495,0,17.31,10.5895,2025.048,2016.345,-1.267
1,18.75,-0.116643,-0.566659,-13.1286945,12.458,406.850643,2.741141,1921.739,0.1294495,1.097511,-11.468531,-11.48,82.95,95.994775,0.8495,0,14.173,12.4585,2012.862,2020.838,-0.953
1,19.25,-0.152288,-0.393002,-10.0423155,12.6105,406.712726,2.740265,1927.326,0.1301,1.1431905,-11.319135,-11.47,83.3,96.007944,0.8505,0,17.1675,13.111,2014.368,2021.4115,-0.9
1,19.75,-0.0881785,-0.4320755,-11.5144165,11.115,405.391452,2.700361,1931.038,0.125759,1.1876,-12.081984,-11.73,83.6,95.981385,0.848,0,16.439,12.806,2021.29,2020.463,-0.6595
1,20.25,-0.08946,-0.662781,-12.4167065,11.2045,405.540801,2.722435,1936.212,0.132484,1.218172,-11.783947,-11.685,83.55,96.00399,0.8485,0,13.644,12.353,2008.141,2018.686,-0.863
1,20.75,-0.1066905,-0.9366005,-10.446991,11.011,406.6059395,2.762421,1927.138,0.135507,1.202988,-11.74264,-12.1,83.7,96.01603,0.85,0,14.06,12.2675,2011.792,2017.215,-0.443
1,21.25,-0.161485,-0.621908,-9.396851,10.771,407.030407,2.723473,1932.202,0.132895,1.137187,-12.0455255,-12.53,84.25,96.015271,0.8515,0,13.1165,11.324,2031.667,2018.928,-0.6755
1,21.75,-0.108004,-0.978566,-10.991563,12.969,407.010634,2.708917,1933.489,0.119981,1.139678,-12.230823,-12.76,84.2,96.018922,0.8505,0,14.534,10.671,2038.982,2021.653,-1.1125
1,22.25,-0.058182,-0.678526,-12.688626,10.955,406.301215,2.668379,1931.318,0.1244285,1.0522705,-12.7566745,-12.865,84.75,96.004701,0.849,0,14.985,12.491,2029.6205,2023.3395,-0.7195
1,22.75,-0.163807,-0.881179,-9.445067,11.1115,405.580368,2.657432,1933.18,0.1240855,1.1070905,-12.543038,-12.845,85.05,96.0223195,0.848,0,14.0385,12.683,2039.709,2022.527,-0.549
1,23.25,-0.1018105,-0.498489,-8.505799,11.392,406.708137,2.757315,1920.439,0.120533,1.042531,-11.97562,-13.18,85.4,96.0647785,0.8455,0,13.44,11.4935,2042.8235,2018.7245,-0.5715
1,23.75,-0.106023,-0.3997995,-7.4455585,12.5405,406.724228,2.790857,1934.026,0.11713,0.995277,-12.037017,-13.27,85.75,96.083196,0.8455,0,14.074,11.448,2034.6885,2022.323,-0.8795
2,0.25,-0.164569,-0.920012,-12.579121,8.607,405.731311,2.687284,1924.5235,0.1185925,1.0391595,-11.875673,-13.3,83.7,96.0870345,0.445,0,13.6585,8.741,2015.6865,2007.071,-0.552
2,0.75,-0.102426,-1.12598,-13.27743,9.06,405.7698995,2.707335,1922.18,0.110525,1.014268,-11.9054545,-13.49,84.2,96.076971,0.448,0,14.308,8.1785,2023.5655,2013.825,-0.706
2,1.25,-0.094053,-0.970649,-12.1447715,8.4855,405.83542,2.636864,1932.276,0.111387,1.0152895,-12.368163,-14.03,84.5,96.099933,0.448,0,12.9785,9.381,2016.724,2013.6605,-0.679
2,1.75,-0.085864,-0.983878,-12.010344,8.36,405.559817,2.666089,1927.18,0.107437,0.957458,-12.806949,-14.09,84.6,96.0998755,0.446,0,10.823,9.136,2011.937,2015.403,-0.493
2,2.25,-0.147987,-0.802545,-10.913812,10.363,405.902986,2.669462,1930.25,0.1131275,0.890094,-12.273258,-14.02,84.3,96.1054135,0.447,0,12.3565,8.58,2019.8575,2015.937,-0.954
2,2.75,-0.08454,-0.8730465,-10.6483125,8.424,405.363747,2.663986,1934.362,0.100879,0.936365,-12.72366,-14.09,84.8,96.0969655,0.451,0,14.394,8.202,2021.9465,2019.597,-0.5955
2,3.25,-0.113786,-0.872476,-9.7077425,9.135,405.312408,2.669707,1930.602,0.108287,0.993985,-12.642363,-14.24,84.9,96.1124965,0.452,0,12.3995,9.443,2022.562,2017.1205,-0.5035
2,3.75,-0.07787,-1.1046515,-11.624989,11.909,405.690186,2.678953,1928.044,0.102413,0.940633,-12.9621275,-14.33,84.8,96.120976,0.453,0,12.551,8.748,2024.3635,2012.054,-0.349
2,4.25,-0.067253,-1.068238,-10.8945065,10.012,405.4570955,2.654898,1934.475,0.1029755,0.9274615,-13.4807655,-14.69,85.1,96.1463295,0.443,0,12.954,8.1435,2029.2255,2012.346,-0.497
2,4.75,-0.111343,-0.508415,-9.0268955,9.377,405.6373095,2.6150085,1936.1565,0.108587,0.850532,-13.447576,-15.01,85.3,96.145414,0.441,0,12.4915,8.57,2042.832,2013.9915,-0.42
2,5.25,-0.153023,-0.695195,-8.643989,8.357,405.5733805,2.67716,1936.531,0.106772,0.9602645,-13.3440575,-15.33,84.7,96.154514,0.443,0,11.961,9.1235,2033.36,2011.539,-0.545
2,5.75,-0.163142,-0.587617,-9.391877,8.8035,406.348245,2.609812,1939.384,0.107169,0.990995,-13.493898,-15.23,84.8,96.175648,0.444,0,14.157,9.726,2025.373,2013.8545,-0.291
2,6.25,-0.2000115,-0.577777,-8.0311535,9.7565,406.639826,2.5612295,1935.856,0.1040675,0.916549,-13.688348,-15.09,84.6,96.1669225,0.447,0,12.8105,7.455,2031.1,2016.0385,-0.1515
2,6.75,-0.098629,-1.2764645,-8.867136,9.474,407.002387,2.5649705,1942.757,0.103453,1.012792,-13.376588,-15.11,84.7,96.195724,0.448,0.092,12.904,6.883,2036.1645,2014.544,-0.03
2,7.25,-0.1392285,-0.798174,-8.654174,7.98,406.951805,2.548524,1945.495,0.105797,1.007495,-13.522476,-15.29,84.6,96.216734,0.449,2.958,12.918,8.216,2030.665,2011.9955,1.379
2,7.75,-0.142635,-0.7463195,-9.646992,9.34,406.876133,2.537333,1941.37,0.10906,0.993934,-13.596874,-15.03,84.6,96.2197735,0.448,24.075,13.6415,9.911,2028.826,2011.818,13.33
2,8.25,-0.100706,-1.010295,-11.197159,9.4295,406.141997,2.504954,1930.314,0.122407,1.189267,-13.237302,-14.75,84.2,96.227166,0.448,65.27,13.005,8.3945,2030.0315,2010.112,31.62
2,8.75,-0.145146,-0.9332005,-13.5775185,8.528,406.133467,2.562558,1922.092,0.135901,1.398487,-13.056242,-14.04,83.5,96.225358,0.45,104.28,12.82,8.2475,2026.762,2004.556,66.005
2,9.25,-0.125638,-0.174395,-13.924496,9.245,405.6207585,2.5217335,1917.7735,0.1492665,1.5446865,-12.379963,-13.24,81,96.2238225,0.452,152.15,11.5875,8.626,2016.259,2001.974,95.2
2,9.75,-0.145448,1.0952625,-8.540383,8.7985,405.628213,2.4910715,1916.0815,0.159045,1.70722,-11.845265,-11.98,76.41,96.218891,0.453,273.4,13.0115,9.123,2014.9715,2004.086,165.75
2,10.25,-0.208407,2.273667,-7.555958,9.123,404.704311,2.638136,1912.847,0.171975,1.748838,-11.0244065,-10.51,72.45,96.18145,0.457,344.555,13.594,7.964,2011.172,2003.894,204.35
2,10.75,-0.325782,3.4141475,-2.8948,9.683,404.5762255,2.6487205,1904.092,0.194845,1.897447,-10.4783725,-9.98,69.11,96.156399,0.457,466.7,12.527,9.3465,2024.561,2004.383,266
2,11.25,-0.218634,5.453724,0.418234,10.305,404.265837,2.681367,1893.369,0.19582,2.068817,-9.8173855,-9.18,66.57,96.1416265,0.453,573.45,12.3675,9.971,2019.975,2000.171,328.05
2,11.75,-0.407952,7.260438,0.2078275,10.948,404.285017,2.690728,1894.932,0.209973,2.045494,-8.951041,-8.53,63.61,96.142618,0.45,641.2,12.453,9.6855,2018.613,1999.631,343.4
2,12.25,-0.403372,7.232433,2.097689,8.774,403.805827,2.673227,1896.24,0.2129695,2.052288,-8.298006,-7.967,62.21,96.0738555,0.455,681.75,13.76,11.812,2011.7955,1996.444,296.25
2,12.75,-0.4132015,7.963265,1.7631315,9.3,403.8557115,2.693539,1892.635,0.2168495,2.060591,-7.94563,-7.638,60.08,96.03797,0.453,727.55,12.449,10.3,2008.088,1997.8425,288.7
2,13.25,-0.365297,8.008262,-1.6248905,9.879,403.683926,2.739533,1893.385,0.210876,2.09259,-7.4729105,-7.447,59.01,96.0069085,0.447,736.3,12.569,11.0785,2007.4755,1997.071,278.45
2,13.75,-0.4378635,9.016551,-2.718595,10.188,403.633061,2.736776,1887.815,0.2219825,2.14885,-7.2222485,-7.054,57.46,95.964948,0.446,676.3,13.25,10.887,2003.953,1994.568,273.7
2,14.25,-0.329338,8.8489515,-5.2980145,10.0905,403.476863,2.740781,1888.868,0.217023,2.177554,-6.897326,-6.77,57.74,95.949059,0.446,584.605,11.112,9.829,2005.872,1995.803,248.9
2,14.75,-0.255056,8.1910015,-7.2502725,9.6155,403.502712,2.753004,1887.818,0.222765,2.138085,-6.762696,-6.529,56.97,95.941168,0.445,492.55,13.999,10.498,2007.037,1992.655,200.5
2,15.25,-0.170661,6.9186055,-11.043886,9.58,403.269907,2.802492,1887.463,0.209796,2.128475,-6.641255,-6.399,56.75,95.95633,0.445,382.825,12.599,8.8925,1998.693,1991.649,162.15
2,15.75,-0.097563,6.5065605,-13.352639,8.724,403.1109775,2.8035525,1881.605,0.201108,2.150251,-6.541293,-6.405,57.12,95.9962325,0.445,260.8,12.463,9.034,1996.9895,1991.669,122.85
2,16.25,-0.1096325,5.375554,-15.176191,8.67,403.272469,2.818972,1885.552,0.186922,1.9371765,-6.449307,-6.441,58.03,96.0090785,0.445,177.3,12.823,9.994,2000.131,1991.945,75.535
2,16.75,-0.067232,3.300784,-17.7668905,7.544,403.283313,2.779869,1886.652,0.1726635,1.788201,-6.564507,-6.802,60.37,96.008919,0.445,94.7,12.896,9.0845,2003.378,1993.1315,44.855
2,17.25,-0.065887,2.1719535,-17.666859,7.5945,403.4076595,2.795622,1889.3185,0.151421,1.524066,-6.977008,-7.42,64.15,96.031561,0.443,34.05,12.402,8.7335,2009.563,1998.013,13.97
2,17.75,-0.0735845,1.14243,-15.650603,8.8685,403.613183,2.847084,1894.715,0.1270585,1.2551785,-7.791894,-8.12,68.44,96.0579195,0.446,4.937,11.586,8.5855,2006.939,2003.369,0.7595
2,18.25,-0.109833,0.8489665,-17.182826,7.707,404.31729,2.85243,1902.498,0.122215,1.145429,-8.5845585,-8.87,70.66,96.0737215,0.446,0.091,12.942,7.832,2010.65,2001.4745,-1.1155
2,18.75,-0.0579305,0.213292,-15.301421,9.429,404.445207,2.808503,1904.589,0.117969,1.137386,-9.267277,-9.5,73.31,96.088214,0.445,0,11.663,9.1015,2016.9145,2000.03,-1.0705
2,19.25,-0.125702,-0.374225,-16.0362055,9.0145,404.496378,2.780091,1905.391,0.118483,1.163054,-9.707263,-9.96,74.79,96.1089505,0.44,0,12.3495,9.448,2017.608,2004.596,-1.1965
2,19.75,-0.0705585,-0.1397745,-16.701038,9.343,404.62215,2.729301,1911.363,0.1261615,1.1744735,-10.321318,-10.65,75.22,96.118689,0.439,0,11.526,8.308,2012.557,2004.0865,-0.648
2,20.25,-0.122497,-0.81151,-17.591772,8.66,404.945879,2.668267,1911.8315,0.122838,1.208142,-10.578062,-10.83,75.86,96.1297205,0.441,0,13.941,8.981,2014.831,2003.074,-1.022
2,20.75,-0.087722,-0.884214,-19.297715,8.6515,405.097156,2.645321,1920.341,0.118669,1.208148,-10.631938,-11.08,77.3,96.1426335,0.444,0,13.539,9.443,2016.5585,2002.944,-0.9185
2,21.25,-0.119171,-0.749759,-18.923575,8.831,405.367469,2.678106,1920.58,0.1265725,1.2081245,-10.84945,-11.31,78.87,96.135723,0.444,0,13.8745,9.452,2019.69,2003.407,-0.855
2,21.75,-0.088028,-0.644321,-17.0961865,9.655,405.741147,2.637724,1927.493,0.119626,1.187204,-10.982683,-11.67,79.89,96.143029,0.443,0,12.724,9.9385,2017.235,2001.123,-0.8545
2,22.25,-0.075151,-1.194504,-15.049742,10.61,405.7866515,2.6801815,1925.8725,0.125066,1.168087,-11.245971,-12.01,81,96.1562735,0.442,0,13.332,8.283,2019.1525,2002.5465,-0.919
2,22.75,-0.083397,-0.641236,-14.29209,9.251,405.9916725,2.6740065,1921.741,0.117778,1.0763015,-11.341124,-12.37,81.5,96.1547205,0.438,0,13.545,9.014,2018.2015,2004.836,-1.007
2,23.25,-0.1425955,-0.774395,-12.7912725,8.74,405.785756,2.726492,1923.631,0.1082145,1.0359395,-11.736099,-12.39,82.1,96.1533295,0.44,0,12.474,8.814,2024.3975,2005.221,-1.1215
2,23.75,-0.130511,-0.901672,-13.938465,9.531,405.7959105,2.6695845,1931.154,0.112239,1.062885,-11.998281,-13.09,82.8,96.140498,0.438,0,12.3575,9.4005,2019.63,2005.8455,-0.775
3,0.25,-0.081401,0.94551,-11.170514,9.638,412.434491,4.1272925,1942.012,0.111207,0.762323,-2.8952355,-3.767,81.4,96.1678185,0.313,0,13.332,7.3005,2024.8515,1996.3775,-1.1165
3,0.75,-0.1935945,1.164013,-9.7257075,9.848,411.759431,4.165995,1943.376,0.1070355,0.7389385,-3.115325,-3.993,82.4,96.1860825,0.312,0,12.2235,8.8615,2012.281,1996.2165,-1.5835
3,1.25,-0.1420855,0.792152,-10.5960995,9.493,412.167794,4.120618,1943.551,0.10595,0.713047,-3.406944,-4.202,82.6,96.19077,0.313,0,13.19,8.609,2015.195,1999.1665,-1.2265
3,1.75,-0.1553595,0.9686875,-7.9364455,8.7775,412.280836,4.047337,1947.9905,0.106427,0.708597,-3.642838,-4.325,83.2,96.207022,0.313,0,13.206,10.6835,2022.812,1999.1045,-1.524
3,2.25,-0.187502,1.158476,-10.34365,8.762,412.133983,4.119614,1936.94,0.114076,0.704947,-3.689179,-4.369,83.9,96.187926,0.313,0,12.478,8.969,2027.526,1998.1825,-1.278
3,2.75,-0.162092,0.516202,-9.148189,8.287,412.139962,4.10318,1939.129,0.110196,0.6889025,-3.6506735,-4.423,84.7,96.192968,0.311,0,14.899,9.236,2026.284,1997.937,-1.4275
3,3.25,-0.182312,0.85985,-7.023793,7.1035,412.610953,4.058054,1948.692,0.110086,0.669814,-3.8093125,-4.608,85.1,96.183483,0.311,0,13.99,9.082,2019.315,1996.469,-1.233
3,3.75,-0.144517,0.812334,-8.627847,8.767,412.200209,4.1512055,1940.706,0.1060235,0.73925,-3.933949,-4.647,85.6,96.177915,0.311,0,14.486,8.481,2021.305,1998.928,-1.433
3,4.25,-0.154082,0.458463,-8.504967,8.106,412.1908765,4.044652,1935.29,0.105009,0.753288,-3.958141,-4.819,86,96.170892,0.313,0,14.0785,9.63,2019.827,1998.966,-0.8315
3,4.75,-0.183633,0.492764,-8.1514135,8.283,412.710708,4.1470035,1938.405,0.106012,0.705985,-4.0310855,-5.143,86.7,96.189522,0.311,0,12.777,9.661,2022.566,1998.6715,-0.5845
3,5.25,-0.201904,0.4690685,-6.102985,9.475,412.981607,3.994346,1932.376,0.1004505,0.702689,-4.1658865,-5.384,87.1,96.174263,0.311,0,11.623,7.5805,2029.214,1999.563,-1.18
3,5.75,-0.173114,0.4073625,-6.372875,8.414,413.326628,3.887321,1929.559,0.1104145,0.680916,-4.308771,-5.39,87.2,96.187409,0.311,0.0575,11.88,8.575,2032.362,1998.536,-1.311
3,6.25,-0.220844,1.3282355,-6.739938,9.687,412.833337,3.800316,1930.349,0.1107475,0.6824175,-4.4633445,-5.354,87.3,96.20125,0.313,1.739,11.907,8.0585,2037.364,1999.494,1.0335
3,6.75,-0.2041975,1.582153,-4.648644,9.346,412.914934,3.771356,1932.8405,0.104532,0.6980935,-4.34443,-5.551,87.6,96.200754,0.309,18.69,12.535,8.153,2032.029,1999.216,11.215
3,7.25,-0.2157895,3.056411,-4.743234,7.836,411.843351,3.770095,1930.564,0.117185,0.826952,-4.1265325,-5.103,86,96.215363,0.309,64.03,13.092,10.818,2028.777,1997.346,28.83
3,7.75,-0.209467,4.545108,-6.303896,10.05,411.261234,3.883274,1927.913,0.139748,1.076397,-3.632941,-4.551,83.3,96.212642,0.31,118.6,12.489,8.7225,2018.298,1996.689,44.84
3,8.25,-0.300168,6.38168,-4.5364035,9.722,409.251169,3.941371,1915.8595,0.156407,1.2753725,-3.27005,-3.792,79.44,96.220403,0.311,185.4,13.114,9.078,2011.609,1992.7165,58.15
3,8.75,-0.346946,7.065954,-1.244016,9.993,408.0555405,4.0414605,1914.225,0.1767745,1.495618,-2.642065,-2.886,74.4,96.230004,0.312,250.29,11.99,10.128,2008.8455,1989.786,66.45
3,9.25,-0.460728,11.778487,3.7007825,11.717,406.771534,4.145693,1914.371,0.198053,1.629672,-1.616882,-1.879,70.31,96.213649,0.316,439.3,13.03,9.963,2007.494,1986.349,221.55
3,9.75,-0.564372,12.87674,4.805969,11.3535,406.190361,4.158043,1915.3355,0.208424,1.700401,-1.041592,-1.2115,66.035,96.20169,0.3145,613.5,13.065,11.189,2010.859,1984.068,414.05
3,10.25,-0.632066,15.902982,7.728685,10.636,406.180071,4.182795,1904.331,0.217639,1.78499,-0.511508,-0.69,62.97,96.211799,0.317,736.25,13.048,10.777,1993.681,1983.042,477
3,10.75,-0.785437,15.865025,9.1594445,11.4425,405.8417675,4.133715,1907.188,0.22982,1.88753,0.119387,0.228,59.98,96.2012175,0.317,906,15.163,10.2225,1996.517,1982.635,542.7
3,11.25,-0.715788,18.022469,10.226098,10.0705,405.864287,4.0798745,1898.378,0.240804,1.910257,0.559925,0.521,56.97,96.1703125,0.314,977,14.9635,9.982,1997.049,1982.003,568.5
3,11.75,-0.7189375,19.5802675,10.7108635,9.4885,405.995995,4.118491,1905.0295,0.241799,1.919529,1.0827,1.076,54.9,96.171313,0.316,1032,13.317,10.453,1997.348,1980.531,675.1
3,12.25,-0.652551,20.428923,5.958276,11.4265,405.6734685,4.2045765,1895.6305,0.250942,1.971856,1.637076,1.437,52.82,96.167222,0.32,1069,14.751,10.927,2001.3325,1978.2985,639.35
3,12.75,-0.584379,19.096912,8.556574,11.916,405.220719,4.147609,1894.887,0.2528635,1.9486555,1.864444,1.612,50.69,96.143519,0.317,1051,13.47,10.4935,1996.067,1976.9275,579.6
3,13.25,-0.683041,21.294338,6.276483,10.82,405.2072,4.180297,1890.1745,0.2482025,1.964894,2.313638,1.961,49.78,96.1148445,0.316,1022.65,17.933,12.462,1986.789,1975.75,534.7
3,13.75,-0.5480705,22.631312,6.3949315,10.573,404.886331,4.221816,1895.046,0.252459,2.017281,2.398166,2.311,48.58,96.100811,0.315,959.5,14.2535,13.171,1991.67,1976.59,570.45
3,14.25,-0.51862,23.6257015,5.896517,10.264,405.044666,4.256942,1889.072,0.2478225,2.0270705,2.653171,2.25,47.23,96.0806945,0.313,940.5,15.637,12.86,1991.708,1975.884,505.6
3,14.75,-0.59349,22.9282915,5.038541,10.853,404.860248,4.299291,1888.462,0.248192,2.0227135,2.760909,2.354,46.53,96.079006,0.316,864,13.3475,12.544,1988.186,1975.043,445.55
3,15.25,-0.543505,21.371552,0.0025935,11.065,404.849215,4.315656,1886.1555,0.243051,2.0023545,2.611535,2.337,46.43,96.06491,0.315,734.9,14.9585,11.364,1992.412,1975.108,333.15
3,15.75,-0.4812825,19.8563495,-5.0553355,11.562,404.996205,4.2640335,1887.31,0.224494,1.922948,2.594018,2.283,46.58,96.068032,0.315,537.3,14.238,9.768,1989.521,1974.569,260
3,16.25,-0.455633,17.711667,-7.8458,11.496,404.60392,4.2133855,1888.5415,0.215106,1.909796,2.423762,2.212,46.23,96.064996,0.315,382.95,15.2025,10.278,1989.268,1974.959,187.8
3,16.75,-0.319244,15.055691,-9.9816165,10.591,404.681996,4.238572,1895.332,0.214429,1.8162125,2.3993395,2.087,47.3,96.0445905,0.315,227.435,13.875,11.624,1983.643,1976.649,141.35
