DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,PA_2_1_1,TA_2_1_2,SC_2_1_1,CO2_3_1_1,CO2_3_2_1,CO2_3_3_1,CO2_3_4_1,CO2_3_5_1,CO2_3_6_1,CO2_3_7_1,CO2_3_8_1
1,0.25,1.131,6.76609999999999,4.256,1.1,6.375,10.3,4.6,100,418.85,0.093,9.9,8.21,3,7.0075,0.1,0.423999999999999,0.2,1.3865,2.0025,0.1705,342.005,340.165,5.855,100,5.02499999999999,100,5.0054,5.4225,445.075,9.5655,4.82075,1.24495,22.2305,9.22275,2.097675,4.83,6.13499999999999,100,1.943655,0.5,98.2785,8.88999999999999,3.625,445.355,442.5225,445.2925,444.765,445.1575,451.235,454.73,459.9775
1,0.75,1.16,6.7332,4.187,1.44,4.815,11.1999999999999,4.6,100,419.2425,0.0475000000000001,9.4,8.26499999999998,2.98,6.9307,0.3,0.527499999999998,0.1,1.221,1.92475,0.2855,342.7675,344.565,6.04025000000001,100,5.20999999999999,100,5.02999999999999,5.422,445.12,9.89825,4.857,1.196175,21.656,17.43175,2.1353,5,6.155,100,1.98303,0.6,98.182,8.96249999999999,1.56,445.46,444.96,446.075,446.02,452.3,453.02,451.26,456.68
1,1.25,1.1315,6.57224999999999,4.47,1.29225,3.91174999999998,11.2625,4.6,100,418.8,0.0580500000000004,9.15,8.11,2.8825,7,0.2,0.354999999999995,0.163749999999999,1.5,1.8,0.136499999999999,344.275,345,6.13675000000001,100,5.5275,100,5.19499999999999,5.32125,445.1025,9.885,4.704,1.0981,31.0354999999999,10.0576,1.814,4.32000000000001,6.2275,100,1.94892,0.437499999999989,98.22025,9.00749999999999,0.925,448.66,447.68,448.13,446.98,449.61,452.12,458.74,463.94
1,1.75,1.1,6.3056,4.339,1.71125,9.22499999999999,9.665,4.6,100,419.3175,0.083,9.5425,8.42500000000001,2.678,6.93,0.1,0.5,0.2,1.4,2.11375,0.382499999999993,345.375,343.73175,7.28075,100,5.95749999999997,100,5.5,5.47224999999999,445.42,10.1055,4.674,1.084,22.8574999999999,14.416,1.718575,4.42,6.77499999999998,100,1.9531575,0.427499999999998,98.1715,9.15249999999999,2,449.825,448.96,450.72,449.685,451.165,455.5,460.06,461.96
1,2.25,1.1095,6.385,4.3895,1.2026,4.05462999999999,14.52,4.6,100,419.5425,0.0475000000000001,9.495,8.4,2.62,7.124,0.222749999999999,0.5,0.2,1.765,2.1,0.2,344.5,345.27775,6.24250000000001,100,5.71549999999999,100,5.6,5.391,447.1,9.98,4.8025,1.0762,23.14,9.07612499999999,2.03855,4.5375,6.5275,100,1.9127175,0.282499999999993,98.14375,9.35249999999999,1.6,443.52,445.28,448.33,450.24,448.295,455.06,458.92,459.92
1,2.75,1.09,6.458775,4.25,1.0895,5.425,12.4625,4.6,100,418.965,0.0575000000000001,9.495,8.11,2.58,7,0.1,0.527499999999998,0.1,1.82145,2,0.271999999999998,346.34925,345.10825,6.8225,100,5.655,100,5.665,5.45599999999999,443.82,9.455,4.612,1.0985,18.12475,9.44854999999997,1.877,5.1,6.79549999999999,100,1.86061,0.227499999999998,98.11,9.86999999999999,1.6,444.04,444.04,444.65,444.785,447.735,454.36,455.72,462.64
1,3.25,1.1195,6.53325,4.46,1.315,7.01871,10.3,4.6,100,420.36,0.072,9.6475,7.91,2.6085,7.23000000000001,0.119824999999999,0.427499999999998,0.127499999999998,1.755,1.86375,0.2855,347.9105,345.93325,7.032,100,6.10174999999999,100,5.48625,5.494,443.885,9.651,4.94125,1.24035,22.04,10.55,1.8796,5.275,7.30275,100,1.9303,0.227499999999998,98.129,9.94249999999999,1,446.28,443.76,442.925,444.6,453.595,460.72,458.2,464.34
1,3.75,1.09025,6.6812,4.042,1.324,7.66604749999997,9.25,4.6,100,422.3325,0.062,8.5575,7.65999999999999,2.52625,7.34000000000001,0.154499999999998,0.527499999999998,0.2,1.5176,1.9,0.1855,349.6225,344.55,7.30975,100,6.49799999999998,100,5.654,5.61825,445.1,9.851,4.78875,1.20165,26.546,12.5,2.16515,4.5125,7.36499999999999,100,1.96158,0.2,98.1075,10.1875,0.86,443.86,446.7,447.4,447.59,449.11,454.86,454.88,461.72
1,4.25,1.12,6.72325,4.18649999999999,1.2,4.975,12.3425,4.6,100,421.885,0.041,8.4,5.975,2.28799999999999,7.28000000000001,0.10325,0.478249999999999,0.127499999999998,1.8775,1.801,0.10275,350.11,344.485,7.5115,100,6.66499999999999,100,5.7025,5.66024999999998,444.89,9.797,4.698,1.1306,24.627,12.85,1.8179,3.5,7.24749999999998,100,1.95402,0.254999999999995,98.1425,10.415,0.92,443.72,443.18,445.57,447.24,450.985,455.48,455.56,458.54
1,4.75,1.123,7.06999999999999,4.4315,1.235,6.39199999999998,9.82249999999997,4.6025,100,420.7075,0.052,8.4965,6.87999999999999,2.207,7.76500000000001,0.11,0.5,0.2,2.05300000000001,1.88324999999999,0.249249999999998,350.3475,343,7.42,100,6.63749999999999,100,5.7818,6.061,443.425,9.82,5.11,1.24075,23.982,13.74,2.130575,3.9875,7.46499999999999,100,1.9466825,0.354999999999995,98.17,10.3875,1,444.04,443.98,444.155,445.44,450.24,456,456.74,461.38
