DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,391.0898,0.24367775,-30.77412,0.113022,0.2883784,0.4350304,0.1165275,54.46017,1.822107,92.70541,-42.6348625,0.002302898,0.8,2.966768,0.1937202,0.4595013,0.5371389,0.226602
1,0.75,392.09345,0.47061,-31.510655,1.32935775,0.15204905,0.3335374,0.1299009,54.6787925,1.852612,92.71521,-45.6830825,0.00204621825,0.8899999,2.9440815,0.18728215,0.44784665,0.4950854,0.20087295
1,1.25,390.77065,0.346543,-31.20521,1.4545605,0.126194625,0.337118225,0.12026985,54.26218,1.749186,92.657905,-44.259955,0.0021783785,0.873333275,3.176667,0.206212625,0.4542876,0.545317675,0.22804885
1,1.75,391.02365,0.4251705,-32.204905,-0.0171947,0.30061375,0.4967677,0.1270501,53.131795,1.8394125,92.702655,-45.777285,0.0017909845,0.85499995,2.6846105,0.19228455,0.4575712,0.58506905,0.2120907
1,2.25,391.0333,0.512261,-29.61257,-0.4957862,0.312862275,0.63419795,0.127544775,50.2688075,1.87170725,92.6318375,-43.78191,0.001535132,0.897499925,3.387386,0.2116309,0.413353775,0.563397225,0.2473403
1,2.75,390.36855,0.28848325,-31.600655,1.716483,0.2207114,0.6783019,0.1239102,50.75241,1.918082,92.6781625,-42.14316,0.001023249,0.8999999,3.4345595,0.20190815,0.42866735,0.561371775,0.21992225
1,3.25,388.8977,0.4631935,-33.9723325,1.208497,0.270396925,0.53576375,0.131582775,51.00855,1.912229,92.6605225,-46.134635,0.00051259045,0.8999999,2.958897,0.19968475,0.407759675,0.595076475,0.21660495
1,3.75,391.9726,0.40870525,-32.142515,0.542881675,0.183889875,0.497826925,0.1362568,49.70463,1.8266765,92.65506,-48.049275,0.00051175555,0.9725,2.86324175,0.218733575,0.5043164,0.644521,0.2310054
1,4.25,388.238875,0.4351715,-31.8513125,1.074900875,0.3147286,0.6025578,0.1314161,46.28733,1.89827725,92.61022,-48.7249575,0.0005117158,1.053333,3.111339,0.2182714,0.4698063,0.64488,0.2506198
1,4.75,389.8392,0.302646,-29.292235,1.656044,0.231045795,0.658155575,0.1378842,46.73095,1.77301,92.6797175,-47.523635,0,1.075,2.7709605,0.242262925,0.544116625,0.645744775,0.229324225
1,5.25,390.57545,0.4342955,-39.65821,1.34436855,0.196092635,0.726280925,0.131340625,47.879915,1.80750475,92.647635,-45.23685,0.000511726975,1.1283335,2.86494475,0.21250665,0.52482505,0.65879435,0.226338825
