DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.074099,-0.163464,-0.15785575,-0.026839,-20.89119825,-0.39548425,-1.374306,-0.082361,377.189667,2.474588,-13.296545,-10.1316233665,-1.30795425,-1.03855935,-0.919460525,-0.7694803,-36.17654,75.856565,0.30806719825,1.40145375,0,0.178149275,199.681875,243.75025,0,97.9948775,-11.065097
1,0.75,0.077055,-0.1803135,-0.170649,-0.03353725,-20.450566,-0.321636,-1.271711,-0.10418925,377.27809975,2.38888125,-13.038285,-9.87782108075,-1.3359655,-1.04767425,-0.926041,-0.790279625,-40.063445,76.5626275,0.31726705925,1.371892,0,0.1453658,204.62315,240.297925,0,97.9969325,-10.619742
1,1.25,0.088698,-0.04306,-0.0549785,-0.034806,-17.76146275,-0.34819825,-1.2663935,-0.07675625,377.49279075,2.406555,-12.8963875,-10.09500199075,-1.3342245,-1.08212575,-0.94720955,-0.791092275,-40.39372,77.0776,0.31099175875,1.829979,0,0.195501075,205.89905,240.50925,0,98.0047625,-8.86389
1,1.75,0.073525,-0.1063655,-0.134213,-0.0230515,-19.6221615,-0.351912,-1.367445,-0.08928175,377.613609,2.390392,-12.887235,-10.29608433525,-1.31854125,-1.1140655,-0.985387725,-0.7913939,-47.0641275,76.636595,0.29527573125,1.50317325,0,0.1943014,202.6927,244.8616,0,98.0404775,-9.329553
1,2.25,0.07282725,-0.096229,-0.08856125,-0.0232715,-16.259269,-0.360802,-1.40805625,-0.062535,377.7764955,2.411926,-12.9769325,-10.128493212,-1.299367,-1.1024075,-0.978184,-0.800372425,-47.3427025,76.2522475,0.283379168,1.44133025,0,0.207600025,199.1488,245.576775,0,98.0859425,-8.569604
1,2.75,0.070775,-0.1320425,-0.1300155,-0.031219,-16.154764,-0.3411835,-1.430349,-0.156781,378.090005,2.50464,-13.07887,-9.9520010895,-1.305002,-1.1052735,-1.008870525,-0.804792,-49.8258775,75.8695575,0.28970026475,1.2849455,0,0.2000497,199.94705,245.58425,0,98.1215825,-9.99762575
1,3.25,0.075909,-0.123328,-0.082058,-0.016311,-15.85602025,-0.38961075,-1.7031035,-0.106181,377.743809,2.5039065,-13.564235,-10.03463728875,-1.31535575,-1.09779975,-1.0160301,-0.79974115,-40.4268225,75.857635,0.31102367525,1.6518525,0,0.203438575,202.200975,243.587325,0,98.097715,-10.408275
1,3.75,0.0662575,-0.202185,-0.187126,-0.01698375,-15.61459475,-0.37652625,-1.72057,-0.104191,377.99723875,2.5016,-13.9411825,-9.986495783,-1.32261175,-1.09567725,-1.0098339,-0.797317225,-34.675015,76.3591825,0.28891208225,1.79806875,0,0.223144475,206.86415,244.9557,0,98.104945,-10.95889
1,4.25,0.0686665,-0.1904945,-0.1975695,-0.0152425,-16.580065,-0.421258,-1.6154215,-0.1179875,378.032524,2.395013,-14.3506725,-10.10074226325,-1.275487,-1.0673525,-0.995955125,-0.787716425,-27.85699,76.4712825,0.2831450145,1.60786175,0,0.117014,214.2264,243.5194,0,98.07087,-10.79951
1,4.75,0.066752,-0.176214,-0.18406825,-0.0171595,-17.6467385,-0.3726475,-1.16454425,-0.12957625,376.586902,2.493555,-14.638585,-10.14756803,-1.25987625,-1.03851225,-0.973662675,-0.7748854,-29.60741,76.7242025,0.2863557255,1.4134565,0,0.1799415,215.294875,241.31065,0,98.0923675,-13.0010875
