DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,LW_IN,LW_OUT,VPD,CO2
1,19.25,1.19257458,1.61902490025,0.79924828775,0,-11.87925,-0.43098,83.09185,0.151991797,100.24,0.74137,0.319605,0.0330384,-0.348364,1.7701,-4.384725,-5.022055,-5.17138,-4.52884,-5.23213,-4.72862,264.73,278.96,0.6544775,453.973
1,19.75,1.072926192,1.4768,1.2195,0,-12.3092,-0.43351525,83.329225,0.1495513695,100.211,0.70601175,0.955247,0.029698475,-0.343817,1.704,-4.4231375,-5.007225,-5.1326775,-4.5517525,-5.21370875,-4.77213625,260.7375,279.6125,0.6218475,452.861975
1,20.25,1.1706236745,1.36935,0.7759059525,0,-12.392975,-0.44056925,83.0964,0.1471,100.225,0.72586775,1.30216,0.0304512,-0.35995975,1.5657175,-4.4240375,-4.9801425,-5.1382825,-4.5506975,-5.190935,-4.8049025,259.9925,278.145,0.67699,461.245
1,20.75,1.1865709365,1.29551707,1.112749999,0,-12.303625,-0.4262875,82.960575,0.136559754,100.2275,0.84219,1.04528,0.0287598,-0.35073125,1.6023325,-4.4255925,-4.95225,-5.1214275,-4.575335,-5.2081075,-4.81593875,261.2,278.84,0.6851275,459.08605
1,21.25,1.0758060565,1.5485091265,1.1024988615,0,-12.142225,-0.419279,83.256275,0.13957575,100.127,0.80668025,1.51752,0.02527645,-0.3551655,1.4748,-4.41687,-4.92598,-5.1200375,-4.5474125,-5.19751375,-4.825905,261.495,275.545,0.74138,460.63275
1,21.75,0.953015,2.132225,1.4791441475,0,-12.367875,-0.43054,83.1343,0.161965462,100.179,0.7572555,0.5392185,0.02418795,-0.37472175,1.41687,-4.298325,-4.9769575,-5.103795,-4.554225,-5.18996125,-4.85117625,262.1775,276.8125,0.69511,462.74775
1,22.25,0.876899898,1.943827207,1.107729656,0,-12.77515,-0.45245825,82.66765,0.16269725,100.192,0.81394275,0.793459,0.03014205,-0.3700255,1.46042,-4.40352,-4.9566625,-5.0947375,-4.555245,-5.16569,-4.8852325,260.045,275.0325,0.8131775,462.945
1,22.75,1.00919875,2.31431,1.07113640725,0,-12.733425,-0.470281,83.3327,0.152608,100.152,0.76224925,0.4458865,0.02759495,-0.393355,1.467775,-4.3459225,-4.93743,-5.10093,-4.57599,-5.1221025,-4.84079625,261.3275,275.345,0.7228,460.689
1,23.25,1.0128123055,1.9124275,1.096987141,0,-12.7434,-0.4346085,82.8969,0.152740385,100.134,0.7488625,-0.43264775,0.0296783,-0.3854505,1.5591025,-4.3651,-4.91765,-5.084165,-4.59945,-5.12328375,-4.8012325,258,273.875,0.74234,461.847975
1,23.75,1.0714742375,1.739125,0.11647752375,0,-12.51965,-0.42853975,83.1508,0.14406826475,100.1005,0.82190475,-0.378705,0.02789005,-0.347476,1.5008925,-3.94702,-4.8704,-4.964805,-4.4835,-4.97358625,-4.64152375,257.11,273.3525,0.65463,463.974225
2,0.25,1.1296924315,2.04561,-0.078,0,-9.7957525,-0.67535075,84.282325,0.14572625,100.8995,0.75624,-0.0430534,0.03800805,-0.67272175,1.84115,-3.03442,-4.2594925,-2.9311575,-3.33819,-3.05682625,-3.2298725,237.83,256.295,0.40377,453.64465
2,0.75,1.07435986475,1.79688016375,0.39736075,0,-9.9636075,-0.683091,84.6955,0.144018,100.94025,0.70104675,0.47263775,0.035375,-0.71033675,1.677175,-3.2641725,-4.323875,-3.0698075,-3.387445,-3.19667125,-3.29231875,239.61,259.0975,0.4402,461.228
2,1.25,1.072638944,1.69505052125,0.640625719,0,-10.0125675,-0.68568175,83.950975,0.1406005,100.957,0.7005175,0.7988295,0.035656725,-0.6752445,1.625625,-3.38307,-4.3582075,-3.1408175,-3.522725,-3.3118725,-3.41026125,238.15,259.065,0.44776,460.3753
2,1.75,0.986231435,1.783736928,0.3944395,0,-10.487275,-0.6766445,84.21395,0.1512375,100.97525,0.742895,0.732165,0.035843775,-0.676766,1.66026,-3.39941,-4.3662725,-3.182335,-3.5118925,-3.32641875,-3.45627375,240.975,259.11,0.49661,461.7413
2,2.25,0.952355274,1.930155196,0.4037478405,0,-10.6041,-0.695594,84.480775,0.152552497,101.03,0.6964325,0.58288275,0.036278725,-0.67729175,1.65657,-3.4514925,-4.39194,-3.1940425,-3.53281,-3.33046375,-3.48911875,234.6675,257.795,0.45867,463.387975
2,2.75,1.0584382,1.98513543475,1.034839935,0,-10.461325,-0.681947,85.26275,0.14744257075,101.04175,0.72282525,1.2036825,0.0341533,-0.68002975,1.553705,-3.4667725,-4.39999,-3.222155,-3.5496925,-3.34585625,-3.48381625,238.4275,249.3575,0.43602,465.6875
2,3.25,0.994657649,1.687247626,0.72875741375,0,-10.89725,-0.68741075,84.6479,0.14091975,101.091,0.73506125,0.128918,0.0326127,-0.6648245,1.296435,-3.4024375,-4.40955,-3.21513,-3.539945,-3.365765,-3.499785,236.07,245.96,0.450095,466.0324
2,3.75,1.003678467,1.72051,1.41266749,0,-10.8055,-0.69963175,84.9879,0.1504575,101.0495,0.64059875,0.4009845,0.03099295,-0.68153625,1.648945,-3.3976625,-4.40325,-3.1937175,-3.530825,-3.38613375,-3.5074775,238.175,249.3475,0.306695,463.817525
2,4.25,1.07034173975,1.33500846475,0.36799991475,0,-11.086925,-0.713317,84.7456,0.14181833925,101.0245,0.7418935,0.355904,0.0339238,-0.6817845,1.7402,-3.38606,-4.3816675,-3.1654725,-3.514405,-3.38487,-3.51224875,239.5,253.445,0.31104,467.06695
2,4.75,0.796146152,2.424025929,0.78745375,0,-10.975,-0.72099,84.6925,0.142322742,100.98,0.76086,0.33976175,0.0300457,-0.67848,1.6458375,-3.47227,-4.39466,-3.21539,-3.564205,-3.415865,-3.529315,242.35,254.165,0.3265075,464.795125
2,5.25,0.939755591,1.835625,1.165470859,0,-11.099975,-0.710313,84.9339,0.153256,101.01425,0.729732,0.61870125,0.0309823,-0.68381875,1.647105,-3.4912525,-4.3801575,-3.1378025,-3.50015,-3.355535,-3.4989425,240.3975,253.5725,0.37803,466.58155
2,5.75,0.7595974415,1.4441833615,0.6804622765,0,-10.9922,-0.70639675,84.775,0.13698614275,100.996,0.7645455,0.4721405,0.029864325,-0.67811,1.466455,-3.4935775,-4.3690875,-3.12947,-3.4982,-3.3490825,-3.47772,238.99,252.615,0.32396,466.478375
2,6.25,0.76087312125,1.838652315,1.4748996945,0,-10.866025,-0.695337,84.67615,0.14142,101.01025,0.70539775,0.543261,0.0318645,-0.691689,1.63065,-3.48531,-4.360525,-3.1202025,-3.4958225,-3.350875,-3.45487375,237.91,249.5475,0.29508,458.4259
2,6.75,0.8014606435,2.06146383525,1.812764622,0,-11.55875,-0.704664,85.32365,0.15067746775,101.0365,0.702043,1.22964,0.03439235,-0.6969195,1.482075,-3.5049975,-4.3607575,-3.132735,-3.481915,-3.3447975,-3.44664625,239.265,249.5775,0.297435,464.2339
2,7.25,0.986046052,1.62134694,1.765392652,0,-11.4937,-0.7169685,84.550725,0.141576,101.045,0.758965,0.532653,0.063175025,-0.6997935,1.564,-3.534225,-4.356095,-3.1685,-3.49144,-3.314475,-3.44709,242.02,249.2425,0.290955,465.1548
2,7.75,1.002239545,1.60135970475,1.309575,0.4371985,-11.259,-0.708017,84.843025,0.1472385645,101.039,1.426945,0.2223865,1.0060905,-0.691106,1.418265,-3.5204,-4.362565,-3.18598,-3.4779,-3.2855,-3.436705,240.475,250.68,0.2522925,462.41195
2,8.25,0.81281474625,1.5083211525,0.332773789,3.612145,-10.91285,-0.7088145,84.8131,0.134342,101.041,5.213005,0.3345635,8.8918475,-0.6984495,1.500855,-3.521375,-4.373255,-3.16457,-3.45799,-3.2595,-3.42525,242.455,247.72,0.282275,460.51195
2,8.75,0.8897465475,1.121621687,0.925346647,15.3072,-10.90185,-0.727067,84.40545,0.15027509025,101.098,18.28085,0.901703,28.373375,-0.691091,1.62651,-3.525315,-4.38843,-3.14092,-3.43958,-3.27093,-3.439465,244.135,249.3575,0.2832,461.1475
2,9.25,1.103105461,1.4393568215,0.726565,34.809475,-10.57595,-0.729132,84.208025,0.1465254845,101.1015,38.11905,1.9594075,59.3351,-0.696652,1.7296125,-3.54243,-4.379095,-3.11336,-3.43377,-3.29516,-3.426975,246.0325,251.6575,0.3596625,458.1559
2,9.75,0.9686037915,2.4299,0.50420848575,62.9593,-9.77092,-0.7547165,82.96555,0.16452,101.09,61.78755,4.4084,103.522,-0.7234735,2.01448,-3.57116,-4.37259,-3.09089,-3.43343,-3.32951,-3.396945,243.0925,254.9825,0.621945,454.1205
2,10.25,0.884062486,2.6134,0.64548,92.79675,-8.947105,-0.766807,82.713725,0.16497418475,101.17,84.2079,6.405065,147.30375,-0.713148,2.33131,-3.57819,-4.36797,-3.07398,-3.4297,-3.354135,-3.394435,246.235,256.36,0.796,446.8188
2,10.75,0.88473450175,2.49542,1.1613575,120.944,-8.476125,-0.7651475,81.26955,0.16123,101.1445,105.86,8.9902075,205.836,-0.7185205,2.52028,-3.57636,-4.361755,-3.04943,-3.41898,-3.376425,-3.36614,247.18,260.135,1.0223,432.8435
2,11.25,0.766090664,2.6785,-0.252705,156.195,-7.541615,-0.7528815,79.5223,0.1692845,101.131,136.8415,7.609,260.3675,-0.7304485,2.7823,-3.56518,-4.36695,-3.05083,-3.44927,-3.364955,-3.353975,244.9225,266.4325,1.1452,428.626025
2,11.75,0.703142,3.26858988,-0.99268,177.9605,-6.727765,-0.7404165,77.9887,0.165516,101.11,152.106,9.3004275,303.07825,-0.7183915,2.6362725,-3.556455,-4.363415,-3.06748,-3.41962,-3.4032,-3.319805,246.8775,272.2375,1.1395,427.04455
2,12.25,0.669847949,3.9162,-1.100795,192.764,-6.087345,-0.7361305,77.19385,0.1650505,101.095,165.3265,7.39712,341.365,-0.708601,2.69997,-3.612725,-4.346315,-3.08355,-3.40075,-3.364665,-3.300595,251.27,274.9675,1.3564,425.714825
2,12.75,0.736552487,4.67954525175,-1.03063405725,195.47925,-5.65145,-0.732846,76.254,0.1644335,101.076,166.1135,8.598085,330.92,-0.6898465,2.7012475,-3.517735,-4.319175,-3.11648,-3.23331,-3.27164,-3.20541,254.69,271.7025,1.5691,424.856825
2,13.25,0.667219,4.7423025,-1.618199776,201.579,-5.02116,-0.730102,75.658525,0.155263224,101.05225,174.139,7.45796,350.4635,-0.6852255,2.7033375,-3.50209,-4.30428,-3.13591,-3.22379,-3.279465,-3.20721,255.03,272.7,1.7125,423.6391
2,13.75,0.6695821885,4.212630749,-1.021838,194.23,-4.8871825,-0.7071175,75.2159,0.170729,101.029,164.2125,7.4892,333.43,-0.693587,2.6654,-3.526365,-4.2976175,-3.1738125,-3.27499,-3.3206725,-3.2091575,254.485,275.53,1.86245,423.882
2,14.25,0.60791531475,4.1052090805,-1.52259,171.2595,-4.72452,-0.7100555,74.60625,0.15796192625,101.022,147.096,6.099805,306.538,-0.690953,2.6192275,-3.4822,-4.28769,-3.16353,-3.26821,-3.315315,-3.17952,256.13,275.2625,1.990825,423.51725
2,14.75,0.617433816,3.28067110425,-1.491473853,151.6295,-4.4364,-0.679097,74.766925,0.154938,100.98625,128.749,4.22768,265.9555,-0.6848785,2.632465,-3.46129,-4.290275,-3.13515,-3.24814,-3.323,-3.18403,257.765,274.615,2.072325,423.149
2,15.25,0.617994964,3.0792,-0.792735,117.147,-4.285915,-0.674804,75.0278,0.15241098075,101.0065,99.07535,3.1909,208.33875,-0.67365,2.5395775,-3.425735,-4.285715,-3.11537,-3.25158,-3.33357,-3.167755,252.04,273.4575,2.213225,422.556
2,15.75,0.655225951,2.72934540325,-2.00948,85.551875,-4.513415,-0.659748,76.91955,0.14779047,100.97625,76.7147,2.33098,147.62575,-0.65377475,2.4643,-3.39585,-4.2790775,-3.0459275,-3.202385,-3.36999875,-3.169865,251.2,274.1825,2.1706,422.8333
2,16.25,0.74370675,2.08842,-1.579625688,54.83115,-5.298485,-0.63272825,79.400625,0.13485,100.95025,49.25475,0.9914675,88.6487,-0.622921,2.3991,-3.3829275,-4.28191,-3.0375525,-3.180635,-3.3617025,-3.14361625,248.52,270.1875,2.137275,424.0859
2,16.75,0.80314159,1.47741,-1.7763,23.2105,-6.1534525,-0.59512825,81.480025,0.132250731,100.95,22.075825,0.415688,43.3037,-0.5849105,2.17544,-3.36923,-4.29131,-3.01227,-3.16719,-3.36598125,-3.14181375,246.415,270.3125,1.883875,424.616
2,17.25,0.9365544395,1.454017603,-1.0123265,6.24735,-6.61126,-0.5657335,82.52065,0.13830925,100.947,6.7415175,2.02683,14.722,-0.55598375,1.93525,-3.33713,-4.27586,-2.99526,-3.1520825,-3.35375,-3.151845,247.97,269.0225,1.429575,426.3073
2,17.75,0.945750332,1.32842569,-0.4684956405,0.621474,-7.35146,-0.55855625,83.87375,0.128357614,100.944,1.38205,2.29437,2.483195,-0.56146525,1.76193,-3.3428375,-4.2754575,-2.9784775,-3.1339,-3.3374975,-3.15839625,248.565,265.1525,1.191,430.67505
2,18.25,1.00122073425,1.200485,-0.0583661245,0,-8.0672175,-0.595757,84.7398,0.1283467285,100.928,0.510288,2.346,0.15064975,-0.5798235,1.80489,-3.33328,-4.2544825,-2.965,-3.12361,-3.31642375,-3.17054375,246.025,264.3475,0.80272,432.88155
2,18.75,0.85260152625,1.28258613,0.919654,0,-8.2755825,-0.633266,84.62345,0.138683,100.946,0.47815175,1.28795,0.066020525,-0.602611,1.74448,-3.3259525,-4.230275,-2.9452275,-3.11075,-3.3120575,-3.163036968,245.82,263.745,0.69039,435.15135
2,19.25,1.01,1.047119,-0.66159975,0,-8.8678,-0.6349065,84.599775,0.1424315,100.939,0.52362225,0.660663,0.0496289,-0.620973,2.10869,-3.3094525,-4.221855,-2.929315,-3.107265,-3.30049,-3.18388625,245.93,262.615,0.67029,438.4515
2,19.75,0.96862730575,1.3629488225,-0.130514,0,-8.8219,-0.665324,84.24575,0.14452999775,100.909,0.600806,0.32141975,0.042974,-0.659038,1.965355,-3.3213,-4.24604,-2.928795,-3.11032,-3.303945,-3.1683675,241.535,260.9525,0.73956,440.1568
2,20.25,0.977606826,1.2772,-0.636511991,0,-9.03455,-0.665166,84.584025,0.14749125025,100.93975,0.66232,0.58055,0.0412524,-0.656603,1.88841,-3.28879,-4.24428,-2.905205,-3.103225,-3.29257,-3.15766,239.295,258.39,0.740195,441.8359
2,20.75,1.17630833075,1.8726533205,0.232831083,0,-8.86935,-0.67057,84.49815,0.152122,100.944,0.7112,-0.12206525,0.035645,-0.663232,1.80264,-3.29834,-4.24159,-2.88264,-3.10769,-3.3070375,-3.14461,238.32,259.8875,0.7009275,445.9001
2,21.25,0.991040797,1.6979432965,-0.24995275,0,-8.96104,-0.660015,84.70315,0.1467418595,100.92,0.679003,-0.163631,0.032909725,-0.67965,2.007765,-3.3067,-4.23498,-2.881115,-3.103465,-3.294265,-3.1414275,240.68,258.7825,0.57839,448.89515
2,21.75,1.1021965365,2.58589777775,-0.02745,0,-9.10582,-0.668984,84.63425,0.142481784,100.89,0.691183,-0.228574,0.035775125,-0.67745,2.15545,-3.2904,-4.21975,-2.890295,-3.096595,-3.2834325,-3.1323325,241.48,256.7225,0.52989,450.2041
2,22.25,0.9366104405,1.836143111,-0.25390105975,0,-9.38488,-0.665165,83.96815,0.1481795195,100.91,0.6702045,0.0609853,0.03698425,-0.6964,2.0343225,-3.2926,-4.20304,-2.892165,-3.09134,-3.2626975,-3.1203975,243.38,259.0125,0.6013875,450.0386
2,22.75,0.9657537445,1.90298,0.491173,0,-9.4152,-0.661214,84.47365,0.14416881825,100.9165,0.64345,0.259282,0.033173725,-0.68711,1.976845,-3.2982,-4.18469,-2.906375,-3.103835,-3.26294,-3.139442766,243.27,261.2575,0.53828,453.995
2,23.25,0.937070423,1.665355,0.010825,0,-9.21922,-0.676456,84.3662,0.1426065255,100.9055,0.718516,0.34434,0.03418685,-0.68537,1.766135,-3.31377,-4.15076,-2.922,-3.112465,-3.27833,-3.1250675,240.55,260.46,0.52858,453.3317
2,23.75,1.07098448975,2.409680987,0.961971402,0,-9.6753,-0.673883,84.7504,0.15293324375,100.896,0.70909,0.180652,0.0349822,-0.652369,1.7193725,-3.07487,-4.2791,-2.79115,-3.15382,-3.01115,-2.95124,238.7775,259.8525,0.4861025,452.829
3,0.25,1.29267,2.5122175,-0.72185316425,0,-5.00598,-0.426344,85.884,0.140159,100.395,0.724303,-7.007475,0.0337411,-0.44689,1.567095,-0.962232,-1.6511,-1.51029,-1.37181,-1.2265775,-1.4464725,248.985,274.44,0.80368,446.5545
