DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
2,15.75,-3.44035,389.70431,1.203906,61.303,9.232416,0.3572765,27.55,17.7125,0.28273,1.7553,0.20911,0.259981,0.682693,0.790721,14.75,8.1426,52.3795,99.7525,13.598,13.1415,12.2635,11.373,11.537,12.041,85.968,266.335,544.5,54.417,261.06,64.64,309.785,402.675,183.2
2,16.25,-2.2203,389.328626,1.0682395,46.345,9.248651,0.3261035,9.35705,17.7225,0.208199,1.6491,0.19259,0.237915,0.6128785,0.697083,14.4985,7.8371,53.998,99.768,13.434,13.003,12.3,11.439,11.543,8.1438,31.0155,179.52,369.075,38.538,176.85,51.404,307.7,395.225,142.2
2,16.75,-0.629485,389.752423,0.950515,27.741,9.244974,0.271971,-3.9322,17.569,0.210637,1.4632,0.15824,0.201249,0.51223,0.554013,14.15,7.2662,55.7065,99.7615,13.122,12.79,12.263,11.518,11.547,4.2302,-7.5367,96.9495,190.18,20.482,94.0645,31.723,306.845,384.565,102.8
2,17.25,0.42976,392.755018,1.54996,8.8755,9.274472,0.190144,-7.19415,17.3275,0.316429,1.0557,0.10436,0.14035,0.4036525,0.394924,13.4715,6.31795,59.4125,99.7475,12.7015,12.534,12.2095,11.56,11.5655,0.37582,-42.5605,30.2905,64.7295,6.4256,30.483,12.119,303.3,372.59,46.005
2,17.75,0.70806,393.7201825,2.7590665,3.6775,9.224056,0.1319845,-4.8168,16.801,0.4287535,0.76012,0.087349,0.08472,0.325983,0.3790315,12.408,5.2745,64.205,99.745,12.218,12.213,12.062,11.559,11.5535,-3.52535,-54.171,0,0,0,0,0,302.115,360.92,0
2,18.25,0.66284,399.169313,4.086885,2.8871,9.126387,0.117468,-4.5593,15.9355,0.509058,0.84859,0.0833025,0.0743135,0.3033915,0.331662,11.35,4.3566,68.649,99.7595,11.8195,11.938,11.94,11.572,11.5515,-7.6454,-51.463,0,0,0,0,0,299.46,355.65,0
2,18.75,0.699905,401.281826,4.466404,2.7414,9.1121625,0.113321,-4.822,15.3735,0.523135,0.990185,0.0848175,0.081437,0.283341,0.329226,10.5975,3.61995,72.55,99.765,11.4885,11.6555,11.825,11.6235,11.597,-9.8275,-51.15,0,0,0,0,0,298.42,353.88,0
2,19.25,0.96536,404.691063,3.929119,0.91269,9.374965,0.1141575,-6.4241,14.974,0.4496945,1.0872,0.0884425,0.0874245,0.2764345,0.3079525,10.038,3.02015,75.5,99.7635,11.2285,11.4035,11.7335,11.61,11.617,-11.135,-53.042,0,0,0,0,0,295.34,352.23,0
2,19.75,1.48645,405.4176615,3.273306,0.637765,9.266837,0.094478,-9.5971,14.635,0.432296,1.1327,0.095794,0.1056875,0.308582,0.312661,9.594,2.63725,77.081,99.775,10.98,11.2255,11.645,11.617,11.6255,-11.8256,-52.846,0,0,0,0,0,295.06,350.98,0
2,20.25,1.8415,406.601502,2.954502,0.368755,9.155424,0.089733,-12.6965,14.3595,0.408032,1.18225,0.102185,0.1196095,0.3268715,0.322126,9.33,2.47435,79.192,99.79,10.7335,11.083,11.491,11.5915,11.6025,-12.426,-53.929,0,0,0,0,0,295.39,350.73,0
2,20.75,2.1995,409.835927,2.803653,0.128265,9.112903,0.083473,-15.0975,14.076,0.419643,1.2274,0.11269,0.1336355,0.3460995,0.3401985,9.085,2.3487,79.36,99.8,10.591,10.9135,11.364,11.5665,11.6065,-12.7305,-53.9305,0,0,0,0,0,294.02,350.98,0
2,21.25,2.0787,410.3441545,2.829941,0.61476,8.9805505,0.083452,-14.4495,13.851,0.4137455,1.23585,0.1153,0.1356815,0.352319,0.331225,8.773,2.1892,80.6,99.8015,10.4635,10.7395,11.263,11.543,11.6245,-13.155,-54.208,0,0,0,0,0,293.58,349.97,0
2,21.75,2.2457,411.528726,2.9119975,0.10257,9.005927,0.08912,-14.996,13.606,0.416851,1.2359,0.11539,0.138247,0.3649995,0.3502995,8.588,1.9886,81.79,99.8135,10.336,10.613,11.166,11.524,11.647,-13.207,-53.9395,0,0,0,0,0,293.58,349.185,0
2,22.25,2.0013,411.149328,2.964902,0.034556,8.985024,0.07662,-14.823,13.408,0.4138175,1.25155,0.11572,0.1350235,0.3724445,0.355584,8.24805,1.85595,81.9055,99.8205,10.195,10.505,11.048,11.473,11.659,-13.224,-53.936,0,0,0,0,0,293.65,348.33,0
2,22.75,2.2227,411.94009,2.7637,0.3099,8.871243,0.079562,-16.666,13.307,0.403472,1.27375,0.120595,0.140337,0.3704795,0.35812,8.1165,1.73725,82.767,99.8195,10.056,10.4035,10.963,11.433,11.677,-13.604,-54.058,0,0,0,0,0,293.07,347.79,0
2,23.25,2.2973,412.501746,2.649883,0.18554,8.865525,0.0805145,-16.7655,13.207,0.398861,1.32735,0.12124,0.1454665,0.3772455,0.355798,7.96865,1.6626,83.1,99.8145,9.76505,10.173,10.7705,11.3075,11.5515,-14.2345,-53.8965,0,0,0,0,0,292.64,347.845,0
2,23.75,2.2856,411.760412,2.451728,0.29511,8.753544,0.080157,-18.763,12.985,0.4006805,1.2921,0.12041,0.147114,0.3726525,0.3574835,7.669,1.6935,83.2655,99.81,9.7056,10.08,10.687,11.279,11.576,-14.224,-53.3365,0,0,0,0,0,293.59,347.81,0
3,0.25,3.03945,420.328551,3.723499,0.88988,9.903774,0.083287,-15.531,13.773,0.402672,1.1985,0.11457,0.134168,0.355331,0.347937,9.0803,1.917,82.481,99.817,11.767,12.249,12.86,13.41,13.348,-14.209,-53.008,0,0,0,0,0,303.44,354.68,0
3,0.75,3.37855,419.820711,3.754511,0.38672,9.772588,0.085902,-15.353,13.5655,0.386277,1.19755,0.11659,0.140524,0.364129,0.356581,9.00055,1.79155,83.869,99.825,11.603,12.168,12.743,13.347,13.36,-14.164,-53.211,0,0,0,0,0,302.57,354.11,0
3,1.25,3.29005,419.9742,3.4657615,0.96849,9.692452,0.0833865,-16.061,13.444,0.383523,1.25145,0.11742,0.141715,0.373135,0.35208,8.8525,1.725,84.11,99.836,11.503,12.055,12.64,13.317,13.371,-14.189,-53.9185,0,0,0,0,0,302.9,353.87,0
3,1.75,3.453,421.794065,3.4732855,0.85937,9.588713,0.082725,-15.39,13.3085,0.399825,1.2097,0.11911,0.142137,0.369202,0.351411,8.738,1.6698,84.033,99.82,11.368,11.922,12.556,13.292,13.356,-14.393,-53.74,0,0,0,0,0,302.615,352.33,0
3,2.25,3.28575,421.021788,3.785101,0.86207,9.4846905,0.0902405,-14.59,13.196,0.395664,1.221,0.11757,0.138906,0.37108,0.35911,8.53305,1.685,84.3,99.8,11.275,11.816,12.461,13.236,13.353,-14.35,-53.415,0,0,0,0,0,305.73,351.88,0
3,2.75,3.1938,422.610412,3.752164,1.1761,9.389434,0.089081,-14.808,13.043,0.398403,1.2234,0.11901,0.140097,0.377133,0.359548,8.483,1.6558,84.847,99.794,11.143,11.728,12.37,13.201,13.367,-14.489,-53.74,0,0,0,0,0,306.145,351.39,0
3,3.25,3.192,421.922452,3.7799795,0.91129,9.297894,0.0893605,-14.794,12.967,0.396232,1.25105,0.12111,0.141428,0.383549,0.369121,8.2505,1.5215,84.917,99.799,11.036,11.6565,12.307,13.1545,13.386,-14.5782,-52.48,0,0,0,0,0,301.075,350.13,0
3,3.75,3.1413,421.6232685,3.6324665,0.93889,9.2162175,0.0897645,-13.992,12.839,0.389506,1.2327,0.12009,0.1406695,0.3705065,0.3571055,8.079,1.48145,85.4895,99.786,10.9265,11.5355,12.269,13.106,13.387,-14.807,-52.295,0,0,0,0,0,302.89,349.29,0
3,4.25,3.1174,422.052687,3.655831,1.2214,9.151873,0.0929865,-14.495,12.847,0.404623,1.2411,0.118035,0.140695,0.3725115,0.350235,8.039,1.48055,84.8135,99.793,10.786,11.44,12.217,13.057,13.38,-14.672,-52.37,0,0,0,0,0,303.67,349.84,0
3,4.75,2.95535,422.925411,3.5189985,1.17105,9.11544,0.0857365,-14.739,12.693,0.397064,1.2662,0.11622,0.139764,0.3695,0.341833,7.966,1.44815,85.1485,99.797,10.756,11.36,12.136,13.033,13.373,-14.7044,-50.808,0,0,0,0,0,302.21,349.02,0
3,5.25,3.0417,421.655655,3.5150445,1.0735,9.016548,0.088907,-14.931,12.637,0.4026045,1.2243,0.11605,0.134443,0.368633,0.348712,7.8317,1.48645,85.781,99.8,10.645,11.267,12.083,12.982,13.368,-14.7645,-49.431,0,0,0,0,0,303.115,348.14,0
3,5.75,2.8428,421.738443,3.562272,1.18345,8.916498,0.0925105,-13.716,12.57,0.39337,1.23345,0.11279,0.131442,0.362547,0.35557,7.799,1.4375,85.365,99.802,10.6055,11.186,12.011,12.954,13.3705,-14.566,-48.1855,0.2977345,0.6752,0.13253,0.283615,2.1978,301.86,347.11,0.676
3,6.25,2.583,422.142946,3.452249,1.528,8.854592,0.093966,-14.247,12.3965,0.395373,1.2311,0.11535,0.133903,0.374633,0.347807,7.7936,1.5315,85.147,99.829,10.511,11.143,11.963,12.943,13.354,-14.4725,-39.4025,3.8747,10.519,1.03205,4.34,3.4137,304.49,347.72,8.545
3,6.75,1.1522,420.948344,3.02528,5.74825,8.904704,0.15043,-10.724,12.17,0.3390495,1.20885,0.12012,0.140325,0.375952,0.348913,8.196,1.68985,83.415,99.851,10.577,11.159,11.95,12.918,13.365,-13.347,-12.3535,35.1475,75.6185,5.9055,35.803,10.143,305.33,351.76,57.96
3,7.25,-1.0186,415.426638,2.99429,17.574,9.255266,0.2506765,-3.3286,12.549,0.290816,1.20595,0.13433,0.163417,0.40284,0.366197,8.9565,2.0706,80.7,99.861,10.687,11.232,11.961,12.879,13.34,-10.9852,23.008,115.915,235.815,18.898,115.265,31.727,303.29,360.66,117.4
3,7.75,-3.6374,408.969064,2.976143,35.896,9.458753,0.345892,8.5272,13.205,0.377545,1.1952,0.14614,0.179449,0.43636,0.403088,10.1565,2.64605,77.224,99.879,11.015,11.375,12.0275,12.881,13.3075,-7.3925,73.628,210.755,423.135,38.104,210.09,52.61,303.5,371.3,157.7
3,8.25,-6.18335,402.544087,2.920913,58.4245,9.924989,0.414762,26.373,14.087,0.4097925,1.10665,0.15403,0.19279,0.490173,0.479041,11.48,3.58235,72.5165,99.91,11.497,11.623,12.139,12.891,13.37,-3.3294,135.64,318.525,648.59,55.31,317.55,71.687,305.235,380.91,189.5
3,8.75,-7.97295,398.8020005,2.864259,79.296,10.0391675,0.504395,40.661,14.678,0.450511,1.1057,0.168615,0.2063855,0.563533,0.5976995,12.3265,4.4832,68.278,99.926,11.943,11.893,12.231,12.874,13.388,1.52555,201.56,415.72,854.18,65.62,416.04,87.9895,308.185,390.665,217.2
3,9.25,-9.1912,395.594131,2.666921,101.06,10.2323,0.549807,54.9775,15.2655,0.480598,1.2769,0.19154,0.2380555,0.630678,0.6831605,13.028,4.90925,66.598,99.9285,12.503,12.2065,12.3555,12.893,13.3575,6.17595,273.07,508.625,1042.15,73.9945,508.69,103.37,311.215,398.94,253.7
3,9.75,-10.2555,394.8031725,2.6102075,123.32,10.366103,0.6033045,68.4085,15.737,0.5238175,1.4657,0.20301,0.259486,0.701463,0.783237,13.8055,5.56085,63.975,99.946,13.056,12.547,12.463,12.853,13.296,11.401,337.35,592.145,1218.2,85.34,590.455,115.26,314.185,407.51,278.4
3,10.25,-10.611,392.229209,2.639148,137.55,10.5371,0.641479,80.5105,16.213,0.563045,1.611,0.22333,0.276937,0.741505,0.848487,14.311,5.9067,62.735,99.9385,13.602,13.031,12.631,12.83,13.28,16.493,375.775,650.37,1350.8,91.323,648.395,123.4,316.27,416.81,342
3,10.75,-11.076,390.7851915,2.585787,157.2,10.9027025,0.692443,94.1765,16.701,0.600883,1.6817,0.235115,0.291274,0.7888695,0.915352,14.834,6.7218,61.1945,99.9345,14.217,13.448,12.823,12.859,13.268,20.924,414.055,707.435,1464.6,98.3,709.71,131.12,318.395,423.4,384.75
3,11.25,-11.042,390.149342,2.504372,168.55,10.856476,0.72701,98.313,17.0695,0.619439,1.79765,0.24265,0.303457,0.825112,0.979576,15.374,7.3204,58.975,99.9275,14.7635,13.9175,13.072,12.8645,13.232,24.481,448.165,746,1546.7,101.35,745.235,136.58,321.9,430.11,380.2
3,11.75,-11.009,389.935822,2.494997,176.365,10.866546,0.7543945,99.383,17.468,0.615028,1.8576,0.25405,0.3155125,0.857998,1.041057,15.885,7.82095,57.6745,99.913,15.362,14.366,13.322,12.93,13.21,28.1175,460.6,770.265,1602.55,104.055,770.115,140.96,323.37,433.27,404.1
3,12.25,-10.956,388.244021,2.4274995,183.86,10.842732,0.765976,101.03,17.942,0.614158,1.9296,0.25894,0.32117,0.886719,1.056172,16.32,8.1269,55.706,99.8995,15.867,14.851,13.5455,12.962,13.1815,31.1957,461.98,766.845,1601,102.91,768.69,142.21,325.06,436.445,387.05
3,12.75,-10.732,388.0475565,2.3457055,188.43,10.9009145,0.7800125,102.18,18.359,0.608161,1.9992,0.260755,0.3283975,0.9031885,1.0565985,16.7355,8.6342,54.265,99.8715,16.333,15.21,13.873,13.02,13.171,32.004,455.16,765.915,1585.8,103.385,759.485,141.415,326.06,439.52,367.2
3,13.25,-10.354,387.744764,2.357244,182.86,10.643188,0.7861555,93.0705,18.739,0.590466,2.00725,0.260865,0.330166,0.8958375,1.062285,17.174,8.9707,53.0795,99.83,16.645,15.563,14.1785,13.127,13.1665,31.502,431.6,739.88,1521.55,100.2,734.05,136.395,327.115,438.91,402
3,13.75,-10.097,387.224537,2.233772,180.91,10.6411235,0.796214,88.045,19.075,0.5535025,1.9547,0.25716,0.322056,0.894992,1.059575,17.541,9.69115,51.5805,99.8,16.898,15.812,14.4015,13.209,13.183,30.2705,399.7,699.55,1445.9,98.299,700.22,135.195,326.74,438.805,364.8
3,14.25,-9.591,387.137562,2.180249,170.44,10.6415875,0.768374,74.788,19.327,0.495732,1.9534,0.254435,0.317096,0.871533,1.02864,17.7295,10.142,50.062,99.778,17.107,16.0225,14.5905,13.3225,13.14,28.278,356.42,646.915,1330.55,92.83,637.8,127.61,326.32,436.2,381.4
3,14.75,-8.8415,386.2085475,2.104501,153.55,10.53933,0.7288065,62.979,19.496,0.4459875,1.9504,0.247045,0.308871,0.851099,0.992882,17.862,10.156,49.603,99.7565,17.104,16.136,14.784,13.41,13.159,25.2432,299.25,568.05,1168.4,85.34,565.925,118.18,326.965,432.85,354.8
3,15.25,-7.9357,385.993692,2.0146035,136.85,10.490213,0.6861505,49.8825,19.565,0.3817,1.8453,0.23717,0.297118,0.803001,0.949868,17.925,10.456,48.477,99.74,17.0175,16.095,14.87,13.513,13.16,20.7415,238.2,490.72,1004.8,76.334,485.56,106.46,327.295,427.21,279.6
3,15.75,-7.0117,385.967235,1.807102,118.225,10.378918,0.622109,31.4,19.671,0.300027,1.868,0.229365,0.286566,0.747201,0.903947,17.902,10.6105,47.985,99.7455,16.873,16.019,14.91,13.613,13.188,16.3381,172.36,399.35,819,65.547,396.725,93.8815,326.515,420.82,235.3
3,16.25,-5.351,385.956901,1.6557785,95.0435,10.2728805,0.5761565,14.455,19.7175,0.223705,1.75725,0.21423,0.2708,0.7102005,0.8075175,17.7345,10.464,48.282,99.7195,16.642,15.958,14.937,13.676,13.1985,12.495,99.674,301.875,612.49,58.915,297.25,77.922,324.8,414.45,186.6
3,16.75,-3.39915,386.437125,1.351416,65.5585,10.289624,0.519345,0.9667,19.508,0.184429,1.63555,0.18437,0.2444085,0.616757,0.683074,17.443,10.227,49.719,99.7045,16.246,15.71,14.89,13.744,13.219,8.3889,39.33,204.78,419.095,40.13,203.6725,60.459,323.94,405.785,152.5
3,17.25,-0.82564,387.608294,1.1948325,36.663,10.383992,0.424392,-8.5832,19.183,0.259621,1.4148,0.15468,0.2073415,0.527377,0.546333,16.7805,9.2698,51.985,99.7,15.8895,15.45,14.8335,13.81,13.229,4.0953,-7.3709,105.865,215.96,20.839,103.59,34.438,319.15,396.25,112.6
3,17.75,0.81865,391.2346205,2.27274,12.1695,10.4697025,0.274403,-8.07235,18.847,0.350913,1.0417,0.104605,0.147845,0.410573,0.382818,15.879,8.32265,55.735,99.704,15.453,15.198,14.753,13.839,13.212,-0.39094,-42.195,30.7685,63.9575,6.2248,31.52425,10.724,317.335,382.73,51.28
3,18.25,1.22985,394.176582,3.822117,7.1111,10.526387,0.201688,-5.42495,18.21,0.472081,0.77575,0.0888765,0.092397,0.331977,0.3636065,14.4645,6.6151,61.312,99.7095,14.793,14.847,14.614,13.843,13.24,-4.54655,-52.785,0,0,0,0,0,312.95,371.965,0
3,18.75,1.8017,400.0074355,6.1946425,4.1973,10.638661,0.1815265,-5.56965,17.322,0.535594,0.85735,0.082298,0.086087,0.315911,0.3313,13.249,5.1226,66.872,99.721,14.33,14.4075,14.4455,13.85,13.256,-8.0736,-52.373,0,0,0,0,0,313.19,367.48,0
3,19.25,1.71825,402.738575,6.683451,3.1559,10.607263,0.166567,-6.1959,16.74,0.520279,0.96843,0.085785,0.089001,0.320827,0.333392,12.6335,4.3,70.678,99.742,13.944,14.152,14.25,13.867,13.317,-10.126,-51.28,0,0,0,0,0,311.27,365.165,0
3,19.75,1.9163,408.274951,5.487186,1.9642,10.750231,0.143181,-7.3104,16.1275,0.4561945,1.0615,0.087875,0.0993935,0.311183,0.336274,12.0185,3.8584,72.821,99.755,13.643,13.88,14.128,13.877,13.331,-11.184,-51.88,0,0,0,0,0,309.63,363.575,0
3,20.25,2.3654,411.475,4.9564735,1.4696,10.655144,0.1197,-8.9279,15.837,0.448848,1.0421,0.092858,0.108835,0.338438,0.338438,11.601,3.35775,74.315,99.7675,13.372,13.66,13.929,13.863,13.347,-11.684,-52.63,0,0,0,0,0,307.115,362.46,0
3,20.75,2.8516,414.070792,4.565966,1.7935,10.5840025,0.1097845,-10.255,15.4115,0.434477,1.0756,0.098763,0.113868,0.335455,0.318387,11.091,3.0187,76.592,99.8,13.063,13.483,13.801,13.837,13.373,-12.147,-51.82,0,0,0,0,0,307.285,361.065,0
3,21.25,2.71425,416.5680775,4.846113,1.4803,10.6264125,0.100062,-10.862,14.94,0.4339645,1.0745,0.10719,0.121293,0.353044,0.34887,10.714,2.6977,78.41,99.8,12.84,13.296,13.691,13.79,13.387,-12.5601,-52.6715,0,0,0,0,0,305.925,360.38,0
3,21.75,3.2472,419.30471,4.418655,1.30745,10.621992,0.099869,-12.164,14.6805,0.4152105,1.0824,0.10677,0.124346,0.345123,0.343977,10.375,2.46565,79.4135,99.813,12.655,13.0815,13.5565,13.7615,13.3985,-12.853,-51.1625,0,0,0,0,0,304.43,359.44,0
3,22.25,3.23255,419.334753,4.207324,1.344,10.251975,0.093731,-12.758,14.3505,0.412122,1.1288,0.10849,0.130342,0.355035,0.350286,10.1785,2.3048,80.294,99.8175,12.459,12.907,13.452,13.698,13.418,-13.0325,-52.246,0,0,0,0,0,305.005,358.405,0
3,22.75,3.046,419.207271,4.0447415,1.1042,10.366468,0.088985,-13.4605,14.2545,0.406656,1.1205,0.11326,0.131031,0.361704,0.356048,9.892,2.23985,81.056,99.8235,12.267,12.736,13.3,13.663,13.43,-13.369,-53.62,0,0,0,0,0,302.72,356.99,0
3,23.25,3.198,419.983649,4.080468,1.3395,10.203542,0.0893595,-14.5885,14.0445,0.410354,1.1667,0.11123,0.1334675,0.356385,0.355984,9.71175,2.17905,80.877,99.83,12.113,12.62,13.227,13.605,13.434,-14.029,-53.71,0,0,0,0,0,302.42,355.96,0
3,23.75,3.42735,420.868993,3.90867,0.82084,10.117995,0.0840625,-14.244,13.8625,0.404092,1.1792,0.11282,0.132786,0.349142,0.33755,9.4988,1.98215,82.15,99.8155,11.959,12.472,13.171,13.583,13.438,-14.336,-53.5735,0,0,0,0,0,302.9,355.15,0
4,0.25,3.0898,423.0928535,4.164168,1.3622,10.439599,0.092232,-12.548,13.906,0.397819,0.9674,0.103715,0.1217925,0.331556,0.319014,9.87285,1.8054,84.5,99.621,13.711,14.2435,15.0365,15.6605,15.342,-15.272,-53.3,0,0,0,0,0,301.68,357.955,0
4,0.75,2.8045,422.908453,3.708027,1.1824,10.389587,0.087581,-11.4905,13.757,0.395588,0.93793,0.102675,0.1202085,0.3297875,0.33022,9.68,1.6002,85.406,99.6075,13.547,14.077,14.897,15.575,15.348,-15.463,-52.812,0,0,0,0,0,302.76,357.085,0
4,1.25,2.65775,422.274101,3.8966425,1.5166,10.129291,0.088104,-11.68,13.602,0.3991055,0.95283,0.098343,0.117192,0.331753,0.31637,9.427,1.5431,86.145,99.6,13.3995,13.944,14.746,15.4915,15.343,-15.459,-52.3235,0,0,0,0,0,302.38,356.315,0
4,1.75,2.95555,423.2991745,4.02869,1.095,10.151845,0.0905,-11.672,13.439,0.398472,0.94972,0.10319,0.118,0.322056,0.323543,9.28875,1.4589,87,99.6,13.2755,13.813,14.659,15.4185,15.341,-15.657,-51.626,0,0,0,0,0,304.845,355.28,0
4,2.25,2.7056,422.904213,4.06177,1.2702,10.047907,0.093949,-10.769,13.278,0.3946135,0.93205,0.10129,0.115308,0.331165,0.321232,9.089,1.4051,87.3845,99.6,13.0785,13.6625,14.52,15.3385,15.34,-15.581,-51.942,0,0,0,0,0,304.395,354.775,0
4,2.75,2.7241,423.3192225,3.834092,1.33095,10.0155615,0.094484,-11.5845,13.198,0.3911645,0.99512,0.10334,0.115438,0.333392,0.314056,8.8405,1.356,87.2,99.6,12.947,13.5155,14.392,15.282,15.338,-15.664,-51.124,0,0,0,0,0,307.785,354.255,0
4,3.25,2.7296,425.254078,3.948602,0.80249,9.83995,0.096165,-10.459,13.105,0.379908,0.96313,0.10089,0.114265,0.324876,0.320367,8.73825,1.3446,87.947,99.602,12.8735,13.4145,14.292,15.2275,15.329,-15.8215,-50.34,0,0,0,0,0,307.955,353.58,0
4,3.75,2.6237,426.331092,4.039044,1.0956,9.794967,0.089646,-10.565,12.8845,0.379789,0.93829,0.0974055,0.1135585,0.3218695,0.3109555,8.5476,1.2433,88.3,99.6,12.763,13.3,14.219,15.1535,15.3085,-15.6595,-51.206,0,0,0,0,0,306.595,352.38,0
4,4.25,2.5489,423.8291015,3.837713,1.5113,9.6921445,0.0913095,-10.668,12.7895,0.39673,0.956795,0.097314,0.1130355,0.324037,0.31682,8.4375,1.1886,88.7,99.6,12.6725,13.189,14.123,15.0815,15.295,-15.578,-51.705,0,0,0,0,0,306.26,351.92,0
4,4.75,2.75085,423.377397,3.94779,1.575,9.65459,0.088687,-11.426,12.6805,0.401385,0.97009,0.098358,0.112947,0.321434,0.314746,8.23595,1.1707,88.2765,99.603,12.585,13.1035,14.051,15.0175,15.2775,-15.792,-51.495,0,0,0,0,0,306.83,351.74,0
4,5.25,2.5064,423.616765,4.0227075,0.860805,9.577885,0.089757,-9.59575,12.577,0.396888,0.972675,0.094446,0.1087225,0.3099885,0.3028135,8.13,1.1056,89.2285,99.602,12.5055,13.001,13.9575,14.9535,15.27,-15.812,-48.567,1.87685,5.58805,0.308225,1.98745,2.5515,307.805,351.22,1.438
4,5.75,1.7161,423.161427,3.62207,1.9247,9.583688,0.1073455,-10.3555,12.406,0.368321,0.95869,0.102955,0.117243,0.3172615,0.3100725,8.1845,1.1699,88.876,99.623,12.4115,12.914,13.8515,14.914,15.253,-15.4728,-29.444,14.7025,35.0655,2.5421,15.21,5.8203,309.55,353.245,28.58
4,6.25,0.17011,420.318085,3.182551,8.0631,9.748657,0.190514,-7.7627,12.482,0.3187005,0.95815,0.113515,0.1337325,0.345123,0.327177,8.9205,1.41,86.787,99.6385,12.412,12.9,13.8155,14.8545,15.256,-13.641,-2.20825,68.594,144.185,10.43,67.884,22.865,309.12,360.345,89
4,6.75,-2.2978,415.640966,3.112179,22.749,10.240919,0.29035,1.3299,12.978,0.2977455,0.96248,0.12605,0.155016,0.380269,0.364671,9.94285,1.8967,83.6,99.655,12.6155,12.992,13.8365,14.8005,15.249,-10.781,38.466,161.6,332.865,27.016,160.7,45.702,307.41,368.02,134.8
4,7.25,-4.7595,408.017953,3.2440075,44.874,10.66331,0.370109,16.148,13.5675,0.393014,0.94867,0.14407,0.1777465,0.4298835,0.421728,11.2325,2.7835,78.301,99.6955,12.8645,13.1585,13.9135,14.791,15.2565,-7.1805,96.8,263.9755,542.89,44.8175,263.28,66.836,302.97,378.295,171.7
4,7.75,-7.3905,400.6888995,2.883594,67.388,10.841907,0.457512,36.2,14.394,0.462147,0.94473,0.158655,0.196,0.4956255,0.5342145,12.3525,3.7687,73.025,99.7145,13.2705,13.4215,14.003,14.764,15.2505,-3.3014,166.24,375.055,770.49,60.181,374.38,86.245,303.29,388.94,206.5
4,8.25,-9.5932,397.077436,2.8636995,90.997,10.872936,0.520716,56.374,15.029,0.491549,1.0531,0.17869,0.221222,0.590737,0.632384,13.137,4.52535,68.998,99.724,13.707,13.709,14.1,14.761,15.2705,0.98232,237.24,478.16,980.8,68.536,475.565,100.35,308.8,398.85,247.8
4,8.75,-10.908,395.952416,2.8757,113,10.912288,0.576989,73.182,15.4845,0.544537,1.2321,0.193465,0.247156,0.6569285,0.729909,13.891,5.24765,65.5745,99.739,14.413,14.093,14.257,14.757,15.2615,5.3872,308.2,579.035,1189.7,77.503,574.88,115.16,311.56,408.82,264.1
4,9.25,-11.786,393.789051,2.9026485,136.835,11.041437,0.6330835,89.951,15.974,0.597771,1.3842,0.2101,0.268278,0.714465,0.826281,14.635,5.9083,63.3985,99.749,14.999,14.535,14.421,14.78,15.2545,10.303,378.22,667.2325,1374.9,83.8,658.575,125.655,313.97,419.055,275.5
4,9.75,-12.704,392.6589115,2.946361,158.95,11.156607,0.711552,104.33,16.6,0.6706005,1.4825,0.22294,0.286253,0.772548,0.885206,15.292,6.5085,61.52,99.7605,15.656,15.092,14.565,14.785,15.2195,15.64,450.02,746.29,1548.7,92.399,738.57,135.84,317.4,428.41,291.3
4,10.25,-13.3855,390.824273,2.927292,179.815,11.139166,0.758133,116.055,17.032,0.685405,1.5591,0.23819,0.302787,0.819244,0.932754,15.892,7.26865,59.657,99.7605,16.33,15.611,14.818,14.7785,15.209,21.219,490,800.16,1674.2,97.098,790.545,141.27,320.28,436.68,313.1
4,10.75,-13.187,388.7479115,2.896289,197.13,11.2275235,0.817127,123.33,17.531,0.705762,1.6614,0.24557,0.311344,0.84742,0.99677,16.658,7.9064,57.592,99.7505,17.013,16.181,15.17,14.803,15.136,26.038,541.6,865.165,1805.1,101,849.6375,147.28,323,444.215,347
4,11.25,-13.62,387.638829,2.919401,212.13,11.299312,0.860562,124.36,18.25,0.719604,1.6971,0.25524,0.321123,0.893801,1.047139,17.2275,8.6633,55.527,99.7315,17.908,16.769,15.507,14.843,15.129,31.317,563.3,893.1875,1868.65,101.2,876.77,148.875,325.02,450.525,361.4
4,11.75,-13.3095,386.3852165,2.85723,227.915,11.2519165,0.896,126.69,18.785,0.711284,1.7699,0.265025,0.3324155,0.9060545,1.071702,17.6985,9.3718,54.04,99.711,18.702,17.407,15.857,14.903,15.0845,35.212,580.775,916.945,1919.6,102.21,903.675,150.07,327.15,454.945,365.85
4,12.25,-12.965,385.884789,2.796401,234.315,11.180089,0.909099,126.425,19.078,0.690442,1.79625,0.270925,0.3313455,0.9350215,1.0911,18.3,9.9746,52.192,99.7,19.375,17.966,16.189,14.981,15.053,38.612,583.8,915.62,1914.9,102.21,904.655,149.09,328.47,457.74,358.5
