DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,10.25,1.233,3.1230125,5.99201,2.70088,3.186675,83.85485,15.9741,1.57955,1.6398,99.32425,99.949,430.182,179.9875,535.68125,317.47175,53.54085,322.7925,325.84,7.12,0.60919225,2.17995,2.70255,3.82075,4.7119,6.7694,8.07195,0.67950725,1.335405,99.3325,99.221775
1,10.75,1.21858,3.200275,6.04696,2.96807,3.4403,127.98925,19.19285,1.5687,1.6632,99.324875,99.9972,430.254,217.632,631.0575,359.932,65.13615,323.337,328.72075,7.09152,0.518509000000001,2.1757,2.69695,3.82075,4.7,6.81005,8.0381,1.06932,1.642025,99.3325,99.2325
1,11.25,1.32714,3.7801125,6.01756,3.1748275,3.49495,153.52,23.148,1.5756,1.64745,99.322875,99.9888,430.228,257.0367,752.4925,402.90475,72.544275,324.026,329.1975,7.10084,0.479135,2.169725,2.687375,3.802975,4.718,6.767,8.072775,1.3742,1.9607775,99.3325,99.2325
1,11.75,1.28294,4.02075,6.0553,3.20673999999999,4.559975,180.4235,28.3191,1.58985,1.657225,99.32325,99.977,430.174,292.31165,830.0125,441.393925,80.01645,324.33475,331.4894,7.20746,0.57871875,2.161725,2.6948,3.827975,4.7119,6.761725,8.011725,1.47755,2.09203,99.354775,99.2325
1,12.25,1.305875,4.09325,6.35,2.97955,3.035035,203.8925,28.5698,1.6162,1.64425,99.324625,99.9602,430.418,327.4643,908.72725,484.75975,88.97855,324.3345,330.529275,7.17482,0.6105275,2.172,2.697,3.805,4.690925,6.7836,8.0134,1.49082,2.128475,99.4,99.165
1,12.75,1.292,4.3064375,6.2267,2.548175,2.6654,213.4222,27.9672,1.6041,1.657225,99.322875,99.9388,430.018,311.9645,912.91875,479.16425,88.2398,324.495,333.633,7.10822,0.4014805,2.187375,2.680775,3.808,4.723925,6.805775,8.0175,1.6141525,2.3591775,99.3325,99.165
1,13.25,1.27772,4.3184875,6.3596,2.4414475,2.6588,242.41075,28.318125,1.6224,1.65,99.318625,99.928,429.744,315.281225,903.439875,471.779025,88.0875999999999,324.45025,333.2425,7.2196,0.59749125,2.18375,2.684575,3.808,4.70325,6.8198,8.03895,1.8219725,2.4488,99.3,99.165
1,13.75,1.293825,4.3788625,6.3293325,2.3406875,2.63800749999999,204.06,29.581075,1.6217,1.657225,99.32125,99.9068,429.756,287.976,861.575,455.99075,82.179375,324.859,333.17825,7.26956,0.627928,2.169725,2.687375,3.810975,4.71485,6.805775,8.067,2.1201725,2.8337975,99.3,99.2325
1,14.25,1.31145,4.4707875,6.544575,2.31336,2.5875525,183.132,32.25575,1.6498,1.65,99.321625,99.8966,429.312,260.74625,797.069,417.44275,74.8838,325.264,333.32825,7.24552,0.610203,2.17575,2.68895,3.802975,4.71925,6.767,8.072775,2.4168,3.057975,99.321775,99.2325
1,14.75,1.3195475,4.4650375,6.241325,2.39486,2.2806,175.93775,28.58025,1.6951,1.640225,99.316625,99.9192,428.948,215.7555,700.20625,373.66025,69.65525,326.63,332.769,7.24992,0.67258,2.17715,2.68895,3.808,4.690925,6.77575,8.005775,2.44562,3.0618025,99.3,99.2325
1,15.25,1.30525,4.688625,6.41159,2.2668675,2.358575,144.32,30.43025,1.7007,1.657225,99.3115,99.9064,429.25375,173.688275,587.67625,315.233,57.1112,327.8065,332.7185,7.2753,0.842298,2.161725,2.702975,3.808,4.7,6.805775,8.033,2.555225,3.20823,99.3,99.2325
1,15.75,1.2585,4.735675,6.3069,2.13488,1.8942425,103.1675,21.88275,1.7079,1.65,99.31125,99.8994,428.79875,116.22525,455.525,244.602975,44.4048,325.86175,331.997,7.2641375,0.8798545,2.18515,2.674175,3.809575,4.73625,6.77575,8.044725,2.3900225,3.0294275,99.3,99.2325
1,16.25,1.213725,4.728375,5.969925,1.8872425,1.78205,62.891675,18.67275,1.70185,1.6706,99.3145,99.9058,428.91625,63.49565,293.93875,164.38515,32.0624,325.3735,330.534,7.2599125,0.891313999999999,2.179375,2.680775,3.8014,4.6949,6.767,8.005775,1.9675475,2.7547275,99.3,99.2325
1,16.75,1.205625,4.40175,6.0179425,1.9569,1.8556925,33.741,15.9432,1.72735,1.6536,99.3145,99.8976,428.93875,23.5841,156.1236125,96.12435,23.526,324.9845,330.109,7.229175,0.7023105,2.162375,2.684575,3.793325,4.7,6.74175,8.033,1.9468225,2.7569275,99.3,99.052275
1,17.25,1.22075,4.08825,5.8982,2.00492,1.7395,14.6489,10.84825,1.73845,1.65325,99.316625,99.8802,428.9625,5.9084575,53.44752995625,33.218475,18.15715,323.672,329.024,7.1432,1.0090275,2.18515,2.65875,3.78895,4.7068,6.78895,8.033,1.9344025,2.60252,99.310725,99.119775
1,17.75,1.21385,3.723875,6.10375,1.8228825,1.560625,16.490725,8.1682,1.7471,1.64065,99.312875,99.8848,428.8,1.70719999999999,6.9175625,6.628075,18.8387,324.9568,327.168,7.080325,1.06541,2.174175,2.66675,3.804375,4.6949,6.833,8.011725,1.699695,2.3501275,99.354775,99.187275
1,18.25,1.2059,3.662125,6.16844999999999,1.840785,1.561775,13.256,9.68352499999999,1.7141,1.64065,99.31525,99.888,429.06875,1.57963000000001,0.1037433122,1.8245,6.69422,323.65435,326.945,7.07875,1.03052,2.17715,2.66395,3.784575,4.702,6.767,8.005775,1.4801475,2.12925,99.4,99.2325
1,18.75,1.203815,3.6032125,6.01055,1.92764,1.750725,12.2385999999999,8.614045,1.68625,1.6536,99.31625,99.8998,429.33875,2.256355,0.022875,1.301285,3.885625,324.46405,326.7145,7.1563875,1.1502525,2.1698,2.65735,3.809575,4.685,6.767,8.03895,1.21697475,1.841575,99.4,99.2325
1,19.25,1.18603,3.58475,5.982715,1.9127,1.65211,18.4841,11.08235,1.65685,1.65,99.31725,99.8864,429.4375,2.2712,0.021,1.6066,3.5694,325.935,327.96125,7.2722625,0.961944749999999,2.179375,2.66675,3.777975,4.7081,6.711725,8.011725,0.99270025,1.61505,99.3325,99.221775
1,19.75,1.1463,3.6467375,5.83034,1.87597,1.82729,14.7454,11.5417,1.6552,1.64425,99.31725,99.8902,429.59625,1.70648,0.021875,1.876,4.6515,326.61975,327.5915,7.3831875,1.04852,2.157925,2.631525,3.809575,4.6949,6.767,8.044725,0.83425,1.4264275,99.3325,99.221775
1,20.25,1.1867,3.4488125,5.86284,1.8400425,1.65957,10.99235,12.7235,1.6391,1.6242,99.31625,99.8954,429.3075,1.67163,0.023,1.8882,3.8784325,324.97815,326.0795,7.3075625,0.984732,2.15215,2.65215,3.785975,4.7068,6.752975,8.03895,0.67910225,1.2594275,99.377725,99.2325
1,20.75,1.2082775,3.4868625,5.92487,1.93752,1.51985,24.345,8.84070749999999,1.63725,1.65765,99.31725,99.8844,429.1525,1.209165,0.022,1.378,4.829675,324.0169,327.1765,7.2207625,1.17151,2.16675,2.66535,3.777975,4.6969,6.731525,8.033,0.66537725,1.2527,99.3,99.2325
1,21.25,1.19475,3.457725,5.90441,2.2181125,1.8634,20.5137999999999,9.83968,1.6391,1.665675,99.317625,99.8846,429.605,2.0536875,0.022,1.769,4.2233,324.54,324.89,7.0218875,1.1590625,2.168325,2.685975,3.7934,4.7231,6.767,8.011725,0.728955,1.3111225,99.3,99.2325
1,21.75,1.202,3.345375,5.9063875,2.13818,1.9610625,10.9499,7.43055499999997,1.63285,1.658075,99.317625,99.8662,429.84375,1.36070999999998,0.02285,1.18548449999998,4.56925,321.4802,326.541625,7.02475,1.103225,2.15075,2.672775,3.78235,4.6901,6.74175,8.005775,0.806545,1.3653,99.3325,99.2325
1,22.25,1.179715,3.41775,6.05299,1.853375,1.769995,12.473725,9.009715,1.62355,1.641075,99.32025,99.8256,429.72,2.41462,0.022975,2.609,4.777875,323.8775,325.672775,7.0793125,0.9446675,2.15735,2.655125,3.784575,4.685,6.73895,8,0.86272,1.4476775,99.3,99.2325
1,22.75,1.2414225,3.229,6.1149575,2.00354,1.83366,8.62332499999999,12.7669,1.62125,1.667,99.3195,99.8208,429.74125,1.9895,0.025,2.29265,4.48625,321.85,326.083525,6.985625,1.07903025,2.152975,2.62855,3.77855,4.7,6.79175,8.005775,0.88165,1.4576975,99.3,99.2325
1,23.25,1.198725,3.4636,6.198835,1.948985,1.669,14.50875,10.87683,1.6333,1.658075,99.319,99.8212,429.765,3.1214,0.02300040605,2.06251,3.9053075,322.8885,327.1797,6.9005,1.03190725,2.16015,2.6698,3.7764,4.7081,6.767,8.0175,0.69363475,1.2629775,99.3,99.2425
1,23.75,1.236815,3.481525,6.10142,2.31798,1.833995,11.816475,10.37554,1.6336,1.6538,99.319,99.81995,429.88,2.11084499999999,0.0225420035,1.98634999999999,4.0352,322.098825,326.4605,6.9056,1.4278775,2.15355,2.636725,3.77575,4.6799,6.735975,8.033,0.647532,1.15232,99.3,99.24
2,0.25,1.1833975,3.25315,5.85663,1.94056,1.73425,14.0289,9.2897625,1.14535,0.9764,97.69475,99.80275,429.986,0.162616999999995,0.02202175,2.64936499999998,7.5888125,316.1275,326.63745,6.60629,1.068975,1.340225,1.742,2.565225,3.328475,5.214025,6.4,2.38305,2.9758075,98.961425,94.743575
2,0.75,1.2010075,3.199,6.0056575,2.1496375,1.96177999999999,16.7541,12.82025,1.131825,0.9905,97.50225,99.771,430.073,0.00219967999999891,0.02288835,1.7717125,8.72201499999998,315.11875,325.369625,6.64165,1.099235,1.3504,1.75885,2.5924,3.36865,5.25085,6.42065,2.0263425,2.6432175,99.318425,94.831075
2,1.25,1.14728,3.2128125,5.871455,2.335205,1.6937425,14.67265,10.234325,1.13695,0.9825,97.49625,99.73875,429.7875,0.40069,0.023979625,2.289675,8.74323499999999,316.73,325.7845,6.638325,1.53571,1.35,1.75885,2.5847,3.3678,5.233,6.433,1.68438575,2.362735,99.403575,93.155925
2,1.75,1.113185,3.3625425,5.55431,2.0900175,1.991925,12.939,10.9548,1.14365,0.9575,97.3545,99.70475,430.155,0.495102999999994,0.0228902,2.53872749999999,7.15693999999998,317.359,328.4284,6.73275,1.17248,1.3428,1.758,2.58385,3.36865,5.25085,6.433,1.16123249999999,2.1192175,99.206425,93.0945
2,2.25,1.1600025,3.5024525,5.875735,1.8506625,1.83285,17.303,8.93824500000001,1.14265,0.965000000000001,97.62375,99.71675,430.434,0.880184749999999,0.022962425,2.7507475,7.85249999999999,318.952,329.07275,6.80502,0.996145,1.3424,1.75885,2.59325,3.3678,5.2347,6.40165,0.767724999999993,1.95357174999999,98.287,94.287
2,2.75,1.1064,3.6018175,5.8973,2.0187375,2.12096,18.8095,10.94442,1.1462,0.9769,97.90575,99.72825,430.707,0.942007999999999,0.021852275,2.064705,7.86345499999999,318.713,331.01155,6.92497,1.0330975,1.33385,1.75845,2.5924,3.367,5.20415,6.40335,0.458424999999992,1.33664249999999,99.155,95.048925
2,3.25,1.127175,3.5166825,5.79209,2.0241,1.918075,16.317875,9.55475,1.125375,0.9524,98.3105,99.7415,431.19275,0.602783,0.022,2.354875,8.23112,317.45,328.7965,6.9999575,1.04361,1.35085,1.75885,2.6004,3.38385,5.2355,6.433,0.304007499999992,1.54015749999999,98.810925,95.363425
2,3.75,1.216,3.1631,5.7324,2.4945,2.0147225,14.6123,12.250225,1.137425,0.983,98.46975,99.74675,431.01175,0.480165,0.022,2.24007,7.03988500000001,318.024,328.63375,6.99209,1.25676,1.3504,1.758,2.6004,3.36865,5.25085,6.40165,0.165349999999992,1.49823924999999,98.526425,94.844075
2,4.25,1.14684,2.96032749999999,5.91006,2.000795,2.14348,11.9751,8.14869749999998,1.131775,0.983,98.25625,99.7605,430.845,0.496102999999991,0.0227,1.67156,8.33357499999999,316.89475,328.488,6.837555,1.44113,1.3424,1.758,2.59365,3.36865,5.2203,6.433,0.454024999999992,1.51990674999999,97.46235,94.300925
2,4.75,1.1859,3.14818000000001,5.9291875,2.2807,1.82034,10.28645,9.31045,1.13395,0.9599,98.31625,99.7735,431.1275,1.42420249999999,0.021235,2.372375,9.23982999999989,318.552,328.3666,6.7503625,1.3415925,1.34325,1.7504,2.5851,3.36865,5.2347,6.40335,0.631768249999992,1.35223249999999,97.938425,94.79735
2,5.25,1.2074575,3.4274,5.997575,1.981875,1.7718075,14.204175,8.10893999999999,1.1263,0.9769,98.47775,99.811,431.25275,1.4379225,0.022237725,2.28965,9.02519999999999,318.364,326.825,6.817025,1.189395,1.3428,1.7428,2.58385,3.367,5.2355,6.4347,0.703160749999992,1.55464999999999,97.7495,94.663
2,5.75,1.16882,3.459975,5.8552225,2.02604,1.99128,15.715275,7.58170999999995,1.120825,0.9718,98.58475,99.872,431.36,0.728081999999993,0.0237956,2.427,9.49309999999999,317.4595,327.246175,6.70702,1.3347375,1.34365,1.758,2.58345,3.3678,5.20335,6.433,0.870581749999993,1.54322174999999,97.478575,94.163575
2,6.25,1.1501325,3.03212249999999,5.8001925,2.910155,2.4779875,16.5654,9.68839999999999,1.121475,0.9381,98.6365,99.90775,430.9965,0.663560999999977,0.023,3.25678500000001,9.1275125,316.457175,326.3318,6.606005,1.379535,1.35845,1.758,2.5928,3.3678,5.267,6.40165,0.918906749999994,1.59485749999999,98.506425,94.785
2,6.75,1.20225,2.63197499999999,5.890965,2.74272,2.7242875,22.36845,10.28275,1.1273,0.95,98.5795,99.9325,430.83575,0.5016175,0.0875384,2.672585,9.00746,316.5558,324.4363,6.6380175,1.1823625,1.3504,1.742,2.58345,3.4,5.2347,6.433,0.949460749999994,1.66919674999999,98.57985,95.043
2,7.25,1.131725,3.14406499999998,5.878145,2.2856,2.048125,22.62575,6.97289999999998,1.1233,0.967,98.43975,99.95375,430.8255,1.72909999999999,7.4586,4.859,11.352025,317.5795,327.692,7.0178375,1.2222875,1.32585,1.7504,2.608,3.36865,5.25085,6.40165,0.818182499999994,1.60119324999999,96.946075,94.0995
2,7.75,1.19914,3.45018499999999,5.994745,2.1959525,2.07747,20.73835,8.906925,1.1296,0.9599,98.04075,99.98975,431.035,6.79995999999999,64.4255,41.5135,24.6512,316.5708,325.72325,7.1647,1.0557875,1.34325,1.7504,2.58425,3.36865,5.20085,6.40165,0.764639249999994,1.78659249999999,97.60765,94.721575
2,8.25,1.130875,3.3490875,6.2199875,2.140125,2.1034,24.6122,9.44590499999999,1.127125,0.95,98.40125,100.00325,431.59025,38.2461499999999,204.14525,121.4715,36.93375,316.3169,327.3123,6.91794999999999,1.0013925,1.35085,1.7424,2.57665,3.3678,5.20335,6.40165,1.65827824999999,2.48588249999999,97.478425,93.7005
2,8.75,1.2152,3.41343499999999,6.15628,2.3545625,2.594275,45.947,13.0954,1.121075,0.955525,98.20575,100.0175,431.608,107.8325,379.235,212.59325,44.30525,316.658,328.737,6.9136925,0.89227375,1.35,1.73345,2.58425,3.367,5.20085,6.467,2.90274249999999,3.60540999999999,95.8925,93.178575
2,9.25,1.2506875,3.27450999999998,6.1950875,2.38797,2.6826625,100.2321,12.8175,1.110475,0.955525,98.28,100.04,432.04425,168.867,568.7875,298.33375,54.92475,315.409,326.9845,7.01084999999999,0.916643999999999,1.3347,1.75,2.58345,3.3678,5.20165,6.433,3.52321499999999,4.18406749999999,94.7325,91.588425
2,9.75,1.2451,3.59484249999999,6.18776,2.6368625,3.033725,146.36,20.0088,1.084825,0.949249999999999,98.5245,100.06,431.60875,233.2484,740.4025,376.62675,71.83075,315.27375,329.4535,7.0795575,0.71691,1.33385,1.742,2.5924,3.367,5.267,6.467,3.82894249999999,4.48648249999999,92.63,89.4145
2,10.25,1.312775,4.48135,6.3715575,2.5529375,3.3718725,190.06175,23.2022,1.037075,0.955525,98.459,100.055,430.951,293.95075,901.6275,459.7365,83.6505,315.8818,330.66,6.95715,0.59291,1.3428,1.73345,2.5851,3.36865,5.20165,6.40165,5.140275,5.9395075,95.30515,92.141075
2,10.75,1.31712,5.198775,6.47322,2.8854,3.43469,240.414,37.5528,1.0285,0.949249999999999,97.921,100.06,430.3145,343.265,1026.475,520.34575,101.015,315.652,334.273,6.7807,0.49412075,1.3428,1.73345,2.58385,3.3347,5.25085,6.4,6.414625,7.1179,96.991425,92.458925
2,11.25,1.37177,5.6079,6.3886675,3.1664,3.82197999999999,289.73275,37.850925,1.045225,0.955525,97.6615,100.0725,429.873,384.9491,1162.25,583.855,111.675,318.06,336.005,6.85245,0.436323499999999,1.333,1.742,2.592,3.3678,5.2025,6.433,6.8783175,7.551185,96.433925,91.40735
2,11.75,1.3889475,6.065175,6.5955,3.42795,3.71319,316.56225,39.625,1.09295,0.949249999999999,97.1205,100.055,429.1675,417.5915,1232.25,629.732875,119.035,319.828,339.5475,6.865535,0.381742,1.3428,1.73385,2.57625,3.3347,5.233,6.4,7.2767175,7.9606825,94.988,89.996075
2,12.25,1.375635,6.375125,6.55869,2.5969,3.17282,342.08625,38.97465,1.096475,0.955525,96.7765,100.0225,428.72075,434.7795,1259.16425,645.40325,125.4135,320.4425,340.743,6.9404625,0.722272499999998,1.3424,1.72585,2.58385,3.3347,5.23385,6.433,7.0300675,7.622785,91.607,87.451575
2,12.75,1.4286,6.0732,6.716755,2.691075,2.96261,355.47,39.9025,1.11595,0.95,96.62625,99.99425,428.3775,442.36,1292.967,663.45775,128.1703,320.1784,341.612,7.05961,0.541694499999999,1.35845,1.73385,2.58385,3.3347,5.2178,6.433,7.00753499999999,7.68059999999999,93.665925,91.191425
2,13.25,1.48012,6.363075,6.831985,2.133375,2.51903499999999,353.62875,43.8262,1.15695,0.972599999999999,96.60475,99.93725,428.117,436.22125,1286.575,661.627375,130.247,322.222,343.5525,7.146945,0.5018435,1.32585,1.7254,2.58425,3.35165,5.20165,6.4347,7.47196749999999,8.15963249999999,91.44485,88.758425
2,13.75,1.469495,6.717475,7.087215,2.3551,2.71534999999999,333.484325,54.0950499999999,1.17715,0.961549999999999,96.48425,99.9225,428.2245,419.154,1260.57975,638.41675,124.7415,322.5075,345.452,7.23544,0.610401249999999,1.342,1.725,2.58425,3.367,5.233,6.433,7.37886749999999,8.1358675,90.694075,84.33765
2,14.25,1.50203,6.6891,7.2376075,2.28465,2.276125,326.39225,43.5852,1.1419,0.961549999999999,96.15375,99.90525,428.1575,401.918,1198.727,607.79685,117.85975,321.2062,345.216,7.097485,0.566392999999999,1.3424,1.725,2.5928,3.35085,5.2178,6.40165,7.39543249999999,7.95234999999999,88.778575,85.333925
2,14.75,1.50476,6.9595,6.9386,2.30726,2.391675,297.04885,38.2375,1.17465,0.967,96.4935,99.87175,428.35125,360.314375,1094.05,560.7943,107.095,320.4364,344.555,7.2012925,0.62586,1.33385,1.725,2.58345,3.383,5.20085,6.40335,7.8093675,8.58124249999999,90.5245,85.037
2,15.25,1.480275,7.245125,6.954375,2.15061,2.11265,268.8625,35.587125,1.197475,0.9568,96.3,99.883,428.03,313.85875,952.94,500.0105,92.15375,320.06,344.0755,7.10895,0.7141955,1.3424,1.725,2.58385,3.3678,5.20335,6.433,7.86984249999999,8.87804999999999,89.8655,84.4545
2,15.75,1.453955,7.072125,7.0491,2.2872875,2.073,214.051425,30.4676,1.178275,0.9568,96.575,99.88725,428.11875,251.41875,779.39875,422.40075,78.885375,321.0466,343.05775,7.149775,0.95757,1.35,1.725,2.55885,3.3347,5.20165,6.4,7.80914249999999,8.7941075,89.4525,85.54
2,16.25,1.4258,6.9171,6.809,2.1465125,2.00864,172.784,33.846475,1.2244,0.9738,96.8595,99.872,428.084,185.42,620.8375,340.326,61.52175,319.839375,342.49525,7.2855,0.881862,1.375,1.725,2.583,3.333,5.20165,6.4,7.53945,8.67170749999999,91.830925,87.987
2,16.75,1.42212,6.74545,6.67096,2.2412,2.0791025,126.756,19.87225,1.224075,0.9738,96.10625,99.88925,428.109,111.128,447.925,243.442,48.22775,319.311,340.84875,7.20045,0.9082125,1.33385,1.725,2.57585,3.367,5.2178,6.4,7.01436,8.1636675,92.3345,89.425
2,17.25,1.301725,6.55115,6.32988,1.994405,1.62677,76.709875,15.969525,1.230075,0.95,96.973,99.87025,428.15,42.243925,268.47,162.4285,33.88325,317.07375,339.46875,7.0883875,1.06633,1.3424,1.733,2.55885,3.367,5.2178,6.4,6.1987925,7.31691,90.676575,87.94015
2,17.75,1.279085,6.29472999999999,6.1481,2.02525,1.7935,35.2606,15.3124,1.20965,0.95,97.690875,99.875075,428.341,5.7482875,117.15825,74.9167749999999,20.02825,318.957,337.574,7.220855,1.23562,1.3424,1.725,2.5754,3.367,5.233,6.4,4.67995,6.6447925,93.011575,90.973
