DOY2,HR2,T_SONIC_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,USTAR_1_1_1
1,15.25,10.148,100.595,9.526975,88.313,373.5625,103.375,326.1875,358.6625,580.73875,0.25706,10.4503375,5.6908,5.09315,2.43408,1.00336,1.1627975,0.414032,427.2825,4.5278375,-0.19631875,34.222325,53.0865,0.29893
1,15.75,10.27825,100.55,9.870775,88.4945,308.1875,98.1925,326.2625,357.2,466.84875,0.344335,10.717775,5.81565,5.2293,2.17104,0.936949,1.1612525,0.386559,427.259,4.3584375,-0.106347175,26.135975,29.3957,0.282386
1,16.25,9.9546625,100.555,9.7225,87.713,228.925,71.865,326.525,353.6625,360.37375,0.421045,11.07125,5.8544,5.12735,2.25649,0.939659,1.07498,0.377832,427.724,4.3591425,0.59633925,24.323,12.1516,0.270406
1,16.75,9.5193625,100.58375,9.5239,87.224375,131.1,49.58,323.55,347.05,215.6775,0.48197475,10.0696,5.8905875,5.1387375,2.16499,0.876747,0.990103,0.355763,430.109,4.5846025,0.711598,19.213925,1.52115,0.247768
1,17.25,9.04455,100.545,9.3576875,87.451875,43.68,14.46,321.8,341.75,87.8375,0.688585,9.4525125,5.81295,5.012725,1.8539975,0.7515185,0.87199625,0.33466775,428.6175,4.728045,0.9262895,12.2943,-1.84056,0.24260475
1,17.75,8.8566625,100.53875,8.8432625,88.167625,15.30875,5.487125,323.0875,337.625,34.7235,0.9275325,9.479375,5.7325875,4.707125,1.64226,0.725822,0.83797275,0.318517,429.50475,4.77786,1.130725,9.72068,-2.70215,0.226944
1,18.25,8.1164,100.56,7.42105,87.53875,1.0245,1.785,320.1875,331.2375,4.85855,1.314175,7.458875,5.343425,4.7293125,1.5917,0.687896,0.76626925,0.283678,430.01425,4.73109,1.2508225,7.50574,-2.69479,0.18752
1,18.75,6.76305,100.62,6.52965,87.6045,-0.321,1.4485,320.575,328.8125,0.19222,1.6075375,6.0099375,4.966125,4.373325,1.46795,0.629913,0.72598125,0.279017,430.942,4.80752,1.3234325,10.072025,-1.62065,0.193825
1,19.25,6.89505,100.635,6.475775,88.215125,-0.268375,1.916125,320.7125,328.825,0.08705075,1.93085,4.3778125,4.6944375,3.8573875,1.50982,0.693896,0.819921,0.294991,433.75125,4.4222675,1.3426725,7.7146775,-2.30864,0.205345
1,19.75,6.6562375,100.665,5.71945,90.998875,-0.2245,2.0305,321.4,327.475,0.073593875,2.4573,3.623025,4.8026,3.90195,1.41432,0.659937,0.7663065,0.285102,432.27025,4.2472025,0.9792955,8.29434,-0.720884,0.192157
1,20.25,6.6912375,100.6775,5.33175,92.78375,-0.1805,1.8595,321.1875,326.8875,0.096262125,2.54315,2.4718125,4.8366375,4.33465,1.5722,0.652499,0.76470175,0.2875,432.632,4.62163,1.09615,5.60763,-0.475448,0.212285
1,20.75,5.930925,100.6925,4.84375,93.44,-0.1595,2.015,317.75,322.9,0.1071035,2.206475,2.6184,4.783775,3.9765,1.43138,0.676473,0.8375345,0.299468,436.432,4.67806,1.19944,7.2955,-1.42097,0.213253
1,21.25,5.74425,100.6875,4.46275,94.225,-0.182,1.92025,317.45,322.15,0.10643,2.294875,3.2381,4.6712,3.4724,1.4346,0.694978,0.826436,0.305388,439.15825,4.7327,1.0987975,7.9906,-0.729675,0.227472
1,21.75,5.091775,100.68875,4.41015,93.8955,-0.0755,1.89075,317.55,322.6,0.102027375,2.6513375,3.2071,4.62335,3.466725,1.57532,0.65819825,0.84374325,0.30814675,437.614,4.7411075,1.396925,7.838375,-0.80974925,0.2191955
1,22.25,5.3569375,100.69875,4.55635,93.5695,-0.09775,2.002,316.8,324.55,0.12692375,3.0359,6.10055,4.89765,4.212075,1.4532625,0.69753475,0.833816,0.29546475,438.40475,4.73805,1.0322525,7.0198075,-1.6904925,0.21823825
1,22.75,5.4984625,100.69375,4.3093,93.6505,-0.19075,1.900625,317,322.55,0.10788425,3.1408,6.1932,4.86985,4.088075,1.341275,0.6540485,0.83107125,0.29886525,438.626,4.73117,1.1190275,8.26929,-1.062225,0.200087
1,23.25,5.181225,100.655,4.1295875,93.927625,-0.19325,1.787625,317.975,323.2875,0.113961,3.136,5.5704,4.4691375,3.6499,1.33643,0.6788335,0.798171,0.2716,436.257,4.74699,0.9753335,7.68091,-0.465001,0.1952185
1,23.75,5.1307875,100.6125,4.211475,93.23875,-0.1205,1.855375,317.15,323.15,0.15388625,3.498,4.146,4.5897,3.742775,1.4748775,0.68567475,0.8054795,0.28117025,438.609,4.9059075,1.02713025,6.28704,-0.559848,0.20624025
2,0.25,7.22795,100.38,6.9483,95.424625,-0.09725,1.82475,320.775,330.6,0.160625,3.4169875,1.243275,5.739275,4.50235,1.50501,0.6495195,0.7603345,0.2580725,445.7935,6.3844225,0.95530225,7.63766,-0.09797385,0.209274
2,0.75,7.5567,100.37,7.2151125,96.659375,-0.0135,1.999,323.45,331.6,0.18712,3.5309625,2.636425,5.787575,4.9586875,1.687885,0.66008325,0.72437925,0.27779375,446.113,6.11381,1.30654,6.90814,-0.10358175,0.19742
2,1.25,8.28355,100.36,7.3654375,97.23275,-0.0765,2.185,321.725,332.35,0.18449,3.8338625,1.533075,5.74845,4.3616,1.67889,0.710952,0.821943,0.299152,442.632,5.591085,1.245335,7.003485,-0.49338,0.212093
2,1.75,7.8197125,100.32,7.00865,97.229125,-0.095875,2.106125,321.4,331.65,0.1595175,3.85415,1.1346,5.5494375,4.47,1.757365,0.71234925,0.85051375,0.2952345,442.1805,5.7372725,1.3770725,6.43151,-0.35862175,0.21132175
2,2.25,7.542125,100.32375,7.4687625,97.450625,-0.053,2.21925,323.875,335,0.168425,4.01595,1.17622,5.5002875,4.9220875,1.82782,0.762563,0.899078,0.319274,442.4315,5.241815,1.506195,6.53607,-0.358893,0.210636
2,2.75,7.49415,100.37,7.7625625,98.605625,-0.119125,2.119125,323.825,333.625,0.155125,4.05455,1.5729125,5.5292375,5.2305,1.74515,0.707569,0.85497875,0.294012,444.4145,5.52862,0.93009575,7.698505,-0.235949,0.212767
2,3.25,6.87995,100.3825,6.9742375,96.70675,-0.2615,2.141,322.15,330.9,0.1260645,4.102175,3.58675,5.65585,5.2779125,1.860585,0.78578375,0.843871,0.3107525,443.60725,5.578195,0.8236155,7.74083,-0.15730575,0.22167525
2,3.75,6.8456875,100.37,6.5487625,97.609875,-0.23775,2.0985,320.5,330.15,0.12282375,4.0155,0.821145,5.62715,4.7563625,1.594735,0.7738,0.8299055,0.2800595,445.595,5.66323,0.976559,5.947595,-0.3633555,0.201124
2,4.25,6.4515375,100.3725,6.6222,97.6505,-0.1205,2.06475,319.0375,329.525,0.13101,3.877925,-0.104795,5.38015,4.69055,1.70837,0.708193,0.809517,0.289597,448.115,5.394175,0.76132925,5.2427975,-0.1610745,0.2116935
2,4.75,6.2652375,100.37125,6.8515,97.681,-0.139125,2.086875,318.8375,331.2625,0.141941,4.3709125,2.09834,5.5316,4.7294,1.542055,0.6685175,0.807151,0.287453,447.486,5.3301375,0.94429425,5.007985,-0.22094225,0.2001715
2,5.25,6.2717,100.375,6.3317,97.976,-0.21175,2.0575,318.4625,331.2,0.2010675,4.37625,2.736325,5.4941,4.69155,1.53379,0.6863465,0.7434335,0.284062,451.39575,5.154635,1.07621,5.5817175,-0.368864,0.2066955
2,5.75,6.4226625,100.41625,6.22055,98.89575,-0.16025,1.87075,320.2,332.15,0.21190625,4.149325,2.02635,5.292075,4.445725,1.55234,0.6624495,0.802105,0.2821825,446.90275,4.8733825,1.002351,6.99242,0.00173655,0.1993155
2,6.25,6.816025,100.41125,6.2034875,99.1805,-0.081,2.0065,319.425,332.05,0.23015625,3.889025,2.7479625,5.4424,4.655275,1.59691,0.6816275,0.7715325,0.274739,447.8,4.81808,1.17863,6.79997,-0.03109345,0.2010405
2,6.75,6.647175,100.4075,5.643,99.059,-0.114125,2.1765,322.9,330.7625,0.24406875,3.62315,3.798,5.4376,4.5414,1.615705,0.722601,0.7869185,0.2789055,442.17425,5.07031,1.1267,7.9246,-0.665964,0.2015325
2,7.25,6.2848,100.46625,5.6391375,99.161,-0.0815,1.986,323.375,328.125,0.277595,3.74475,4.4983,5.551325,4.3308,1.58245,0.686013,0.8088035,0.292477,444.5155,4.99928,0.896004,7.71406,-0.7079845,0.197108
2,7.75,6.8981625,100.46875,5.8039,99.73,1.662375,2.55025,326.875,331.75,5.344775,6.0927,3.947325,6.6612,5.1284,1.68725,0.675043,0.816844,0.2858375,442.666,5.03606,1.2250175,8.6329,-0.1273252,0.1937585
2,8.25,6.69365,100.48,5.7308125,98.964375,17.8175,7.03475,327.925,333.475,35.197125,5.9486,3.882425,7.0119,5.1693875,1.795015,0.6891935,0.8338525,0.3054425,444.199,5.11223,0.93314825,10.1104,0.2320642,0.2234285
2,8.75,7.318525,100.545,6.02515,98.567,69.105,24.265,326.175,336.5,116.90275,4.84825,4.334325,7.024375,5.340325,1.887285,0.751435,0.9168085,0.317216,444.521,5.6462575,1.093817,13.9019,6.16647,0.2301205
2,9.25,7.5973,100.54,6.3112,95.849,137.25,44.49,322.45,338.85,256.5425,3.9364,7.621,6.9997625,5.4610875,2.016275,0.8281675,1.021375,0.355159,436.146,5.38567,0.498202,24.792,16.7352,0.24242
2,9.75,7.92635,100.54375,6.8582,93.4395,207.4875,60.95625,328.9625,341.425,402.67375,3.2736,9.742775,7.02435,5.5704,2.2636825,0.94670575,1.07301,0.3826165,433.857,5.59802,0.13735,38.13765,39.2516,0.26589825
2,10.25,8.52035,100.535,7.1899,92.7705,286.8875,75.59375,331.225,347.4875,539.38125,2.5257,11.172375,7.2123,5.77065,2.21152,0.96371,1.19254,0.40098775,435.43,5.930565,-0.339327,54.37385,66.1329,0.274849
2,10.75,9.5471625,100.49,8.6262,88.0685,405.15,87.675,330.5,357.15,673.01625,1.79995,14.45925,7.2944,5.59575,2.3432575,1.036525,1.1971675,0.42029075,434.133,5.9345,-0.45702975,55.8511,88.57905,0.2862695
2,11.25,9.6048,100.445,9.0163,84.9455,490.75,100.925,333.6125,363.75,798.8425,1.38125,19.47025,7.33185,5.87555,2.4251725,1.0514,1.27051,0.41830475,434.737,6.204535,-0.6567945,56.6522,113.09125,0.289159
2,11.75,10.484,100.40875,9.9562625,84.315,546.35,111.5,339.675,372.425,883.52875,0.88110125,23.42375,7.2587125,6.6081625,2.34898,1.10393,1.32249,0.446357,436.7985,6.304785,-0.92680225,62.0488,133.543,0.310795
2,12.25,11.0575,100.40375,10.5385,86.727875,578,120.175,340.875,374.725,949.96625,0.65861125,25.83375,7.236025,6.8245125,2.4103825,1.124955,1.3453,0.45080525,436.2875,6.0215,-0.90544075,73.057775,136.83075,0.311379
2,12.75,11.21225,100.355,10.543,85.936,605.275,124.5625,342.175,375.3375,1005.31,0.450435,27.13875,7.45155,6.7654,2.4810325,1.080255,1.34938,0.4539855,436.2245,5.98401,-0.6219815,66.4736,155.59075,0.31351225
2,13.25,11.06375,100.275,10.9785,84.115,615.625,126.825,343.2,381.825,984.6475,0.2407,29.261375,7.7942,6.7837,2.575405,1.123505,1.35745,0.45539825,436.15775,6.522335,-1.138545,71.68345,144.76725,0.321015
2,13.75,11.41025,100.25,10.94925,82.189,625.975,128.7625,341.625,384.5375,977.515,0.2402455,35.86275,8.0293,7.598875,2.55736,1.13419,1.380375,0.463835,434.97375,6.51392,-1.459115,67.738625,153.66775,0.34210975
2,14.25,11.96175,100.2325,11.1255,82.961,586.2,128.8,340.7,385.225,970.655,0.3868,39.633375,8.21475,7.7548,2.49269,1.15027,1.37023,0.467308,436.23775,6.43693,-0.8593875,66.45185,143.798,0.3377015
2,14.75,12.702,100.2,11.755375,82.516625,543.25,121.3,340.75,386.2,874.82,0.243835,43.5705,8.382925,7.921825,2.55764,1.122305,1.3845025,0.4639965,437.16075,6.06255,-0.36845325,59.97085,126.736,0.330918
2,15.25,12.9745,100.19125,12.188125,76.251,492.95,111.8,344.9,386.325,777.35,0.39947125,42.356125,8.4448875,7.753925,2.4303225,1.114775,1.344,0.4511125,435.5105,5.79049,-0.6594595,59.848325,108.932,0.31459275
2,15.75,12.9655,100.21375,12.167375,81.8745,422.225,99.9,343.225,384.25,689.15,0.49538375,38.745625,8.384725,7.77515,2.5105425,1.13095,1.32327,0.47127325,439.32525,5.7747225,-0.289241,50.5873,79.461025,0.31596675
2,16.25,12.8425,100.2475,12.278,84.682375,343.85,83.91625,343.4875,377.8,558.79375,0.7814775,36.325875,8.4036,7.81485,2.447235,1.0409275,1.27276,0.4470025,437.4855,5.88428,-0.0487813,41.964225,50.28895,0.317013
2,16.75,13.029875,100.2475,12.113125,83.611,260.2,67.45125,340.775,370.775,434.72,0.8268775,31.375375,8.459575,7.7604875,2.3767125,1.01275,1.18995,0.428903,435.978,5.865855,0.2281425,31.1618,19.66195,0.30331625
2,17.25,12.508625,100.2325,11.760625,86.073,131.3075,34.5275,339.8625,364.9875,237.42875,1.0846275,26.242,8.383475,7.6632625,2.14671,0.988965,1.122755,0.39694,435.3535,5.75057,0.71053875,24.222075,1.8099,0.27896
2,17.75,12.38,100.2,11.5115,86.49425,62.25,15.62,335.15,359.2,110.42875,1.406675,22.947,8.29505,7.197675,2.09064,0.86734475,1.0400225,0.371046,435.79325,5.86853,1.014455,15.5827,-4.33596,0.279791
2,18.25,11.78425,100.22,11.3285,87.51725,22.13,5.5065,330.9,350.85,43.521125,1.57325,17.7465,8.179725,6.96625,1.90755,0.82745,0.95388,0.359489,437.78,6.1574,1.18275,15.602225,-2.95664,0.253735
2,18.75,11.24575,100.22875,10.39475,88.339625,2.8215,1.825,328.0625,345.6,7.645375,1.7183375,15.0525,7.8260375,6.8874875,1.63043,0.77536775,0.907552,0.327437,440.573,6.24029,1.75087,13.8457,-2.47365,0.24681
2,19.25,10.37175,100.3,8.1565,85.617,-0.33175,1.305625,323.7,337.675,0.19855625,1.8017,12.911625,7.1901,6.4286,1.47703,0.753545,0.83943075,0.302217,438.68,6.188205,1.376055,10.9947,-0.879026,0.213624
2,19.75,9.28285,100.35,7.293775,89.11725,-0.3485,1.5235,322.9375,333.0125,0.055161,1.9416,9.88695,6.8977875,6.2251125,1.5226,0.737041,0.8021255,0.29783,443.312,6.2687775,1.07597,7.99243,-0.733066,0.212226
2,20.25,8.9267,100.375,7.2206875,89.34375,-0.23425,1.882625,322.45,334.075,0.06005625,2.0733125,6.983175,6.8237375,6.0944625,1.61435,0.715124,0.822379,0.3058,443.911,6.22784,1.390355,7.6034125,-0.811912,0.220083
2,20.75,8.690925,100.33125,6.6064125,88.83925,-0.216375,1.91525,322.275,331.8875,0.067854,2.315775,3.90125,6.682225,5.24805,1.5115,0.720038,0.8286645,0.296937,444.08725,6.3257675,1.4161175,7.55355,-0.596115,0.215769
2,21.25,8.371875,100.31375,6.3812125,89.924375,-0.2065,1.972875,319.7625,332.0625,0.0897475,2.454575,5.281425,6.672925,5.2391,1.6478,0.775238,0.8212235,0.31936,445.9005,6.3352175,1.071915,7.130685,-0.936425,0.224418
2,21.75,8.5603,100.33375,6.55065,91.0435,-0.154125,2.13725,317.2,331.225,0.12570875,2.74725,3.6441,6.4996,5.12545,1.64003,0.723747,0.834567,0.307707,445.9495,6.38534,1.486065,8.451085,-0.61057,0.213783
2,22.25,7.38535,100.33125,6.76275,92.9785,-0.16275,2.0955,316.9,330.75,0.1062865,3.23135,1.2404,6.47855,4.9029,1.53766,0.6548535,0.71141225,0.274975,446.086,6.3525825,0.8986695,9.212975,-0.6713505,0.19933575
2,22.75,7.49095,100.3575,7.004025,94.2835,-0.1425,2.293375,322.1875,333.3125,0.153365,3.432325,1.393,6.4491625,5.073975,1.5082575,0.69666625,0.71712625,0.27168025,447.733,6.51632,1.3492,6.72781,-0.416199,0.20336875
2,23.25,7.015,100.3625,6.7518,94.5345,-0.027875,2.096125,323.4,331.25,0.15204125,3.50475,1.3429,6.35335,5.5629,1.69564,0.671358,0.744913,0.272726,450.56,6.511045,1.3753075,7.1805525,-0.277335,0.185555
2,23.75,7.0093,100.3825,6.2123375,93.96125,-0.02375,2.084875,320.7875,329.8625,0.13571,3.5535375,1.1397525,6.234825,5.1294875,1.50995,0.677652,0.710515,0.269774,444.848,6.461645,1.47029,7.55491,-0.489162,0.173746
3,0.25,9.31,100.255,7.52345,94.5915,-0.02025,2.638,340.2,346.5875,0.54833,4.000925,14.4105,7.4155,6.58845,1.50352,0.70043875,0.78543725,0.28461325,451.972,6.277715,1.694725,6.66063,-0.284278,0.2006085
3,0.75,9.1689375,100.23375,7.37325,94.6275,-0.106,2.54975,339.875,344.525,0.65064625,4.079,16.0405,7.3468,6.5495,1.40712,0.663962,0.70950525,0.272193,450.6185,6.196865,1.742435,5.7705,-0.327648,0.2192715
3,1.25,9.1508375,100.225,7.2349,96.1835,-0.17175,2.60725,336.4,343.15,0.60593125,4.165225,14.79575,7.3407,6.5624,1.44019,0.67039075,0.7286285,0.26587,452.768,5.9230325,1.8685625,7.34184,-0.301524,0.20287
3,1.75,9.01225,100.2375,7.30145,95.423,-0.163,2.6565,339.95,343.1,0.5336925,4.141575,16.355125,7.338,6.5494,1.70547,0.613074,0.710541,0.262367,449.728,5.9467225,1.87009,8.35855,-0.423407,0.1968525
3,2.25,8.9483,100.22,7.304425,96.535,0.01025,2.58475,340.95,344.075,0.74606,4.2527,16.092,7.291975,6.555425,1.59528,0.620807,0.65447125,0.27283575,454.022,5.9283075,1.6397175,5.92676,-0.41088975,0.187064
3,2.75,9.6666,100.23,7.2145,97.576,-0.09125,2.623,340.5375,344.4125,0.8743775,4.27925,13.787,7.2732,6.53815,1.46174,0.6511595,0.654674,0.260042,451.4645,5.8362375,1.462755,5.610125,-0.21747275,0.1946115
3,3.25,8.877575,100.2325,7.22295,98.413,-0.071,2.425,335.9,342.6,0.67545625,4.24975,14.51875,7.17635,6.45,1.37483,0.609245,0.7080905,0.258146,454.32875,5.549915,1.433995,3.708715,-0.494835,0.19694
3,3.75,9.05955,100.22625,7.9789,98.140375,-0.09125,2.5745,337.325,343.3875,0.697725,4.3140875,14.753125,7.1676375,6.4504,1.40056,0.6946565,0.753684,0.27899375,456.62675,5.59224,1.73744,5.074165,-0.658156,0.194138
3,4.25,8.8514,100.22,6.86745,98.3335,-0.038375,2.599875,336.3125,344.5875,0.8153,4.3423,14.5345,7.2046,6.4529,1.57991,0.673827,0.79578775,0.29308625,456.6735,5.6574325,1.5900975,5.0861625,-0.430229,0.2118145
3,4.75,8.9646375,100.235,7.3005875,98.766875,-0.04125,2.44025,336.725,343.8,0.86372375,4.3013,14.395,7.106375,6.386625,1.55927,0.66639275,0.7257125,0.2855925,455.2805,5.542605,1.42446,8.74721,-0.361297,0.197239
3,5.25,8.94355,100.23875,7.24725,98.94425,-0.10925,2.473125,336.225,342.9,0.8666425,4.2562,13.345125,7.000025,6.345425,1.54829,0.661256,0.691894,0.261636,454.052,5.4323875,1.440365,4.6667,-0.382972,0.187903
3,5.75,8.4143,100.265,7.0725,99.11975,-0.172,2.6335,335.025,341.225,0.96859,4.36465,12.6925,7.006925,6.334575,1.34831,0.652882,0.7420535,0.27052825,456.239,5.56876,1.74007,6.4899975,-0.237273,0.197128
3,6.25,8.4133875,100.285,6.930325,98.6365,-0.10425,2.550375,334.9125,341.8125,1.026375,4.414075,12.693875,7.063225,6.287025,1.56272,0.6467765,0.73390725,0.275392,457.688,5.2795925,1.94741,9.0806,-0.222918,0.1917265
