DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_SIGMA_1_1_1,H2O_SIGMA_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
1,12.25,0.4735,1.48675,-10.095,103.24125,56.601,-0.7819805,46.377875,38.51915,-9.62893,4.71272,-2.7203025,-0.6574395,1.3267375,0.44297175,6.51858,6.136045,99.9433,50.187175,1.6674475,345.352,4.725515,0.95082925,0.75956325,0.54869775,0.24271925,0.0377,0.10354022575,283.0437625,27.800995
1,12.75,0.4375,1.38525,-10.799,88.7415,68.237,-0.74342325,44.71435,38.754075,-8.749025,4.92338,-3.6571775,-0.64023375,1.3363975,0.4102075,7.1847475,6.8085275,99.87305,48.1962,2.0487575,344.717,4.73967,0.88517225,0.81044275,0.54346925,0.20636375,0.036459175,0.117489392,274.907125,27.0906325
1,13.25,0.477,1.724,-10.694,80.243,62.593,-0.684919,44.161025,35.90845,-8.605705,2.68663,-3.06096,-0.5214055,1.39356,0.44822475,7.496535,7.029455,99.8227,45.97715,2.31206,344.36225,4.5984,0.9421455,0.80993175,0.5315125,0.250335,0.034999575,0.1107252885,236.448425,25.77657625
1,13.75,0.506,1.583,-10.916,82.084,68.568,-0.71753425,30.7253,38.2644,-8.7138375,1.83714,-2.5701575,-0.49412625,1.4387625,0.42322075,7.8562125,7.5646625,99.794275,44.105325,2.62556,345.08125,4.663455,0.93523375,0.79313025,0.517228,0.20548275,0.034890475,0.11501624975,220.9240375,21.849225
1,14.25,0.441,1.391,-10.202,63.495,66.766,-0.6834225,12.454,37.8092,-8.082075,1.3713425,-2.84566,-0.405227,1.337195,0.400099,8.165015,7.671135,99.7724,42.8034,2.66039,344.9145,4.68383,0.898091,0.7473505,0.5032765,0.1822255,0.0294456,0.120881776,208.9011325,22.2739225
1,14.75,0.441,1.388,-9.392,65.582,60.914,-0.666791,11.76415,35.42745,-7.416525,-0.821328,-2.9150575,-0.38016825,1.377745,0.423027,8.1482,7.62363,99.7738,41.98455,2.8483475,344.758,4.6653475,0.864694,0.758426,0.497368,0.172478,0.026852975,0.1207905935,175.7495,18.229175
1,15.25,0.4645,1.49225,-9.10075,48.75375,64.8455,-0.587965,3.80636,35.56855,-6.6043425,-1.84568,-1.7003325,-0.34992175,1.3340975,0.38455925,8.2531525,7.8926425,99.755025,41.38765,2.9267725,345.5725,4.7382825,0.84692025,0.70051525,0.45278425,0.13372875,0.026489225,0.12387000225,152.403075,15.32812375
1,15.75,0.451,1.292,-8.86,10.304,57.7635,-0.5694225,-6.964635,33.0222,-5.07388,-3.60432,-1.41124,-0.113024,1.299995,0.3618295,8.36969,7.846175,99.7695,41.6762,2.96008,345.639,4.77038,0.7606545,0.5938775,0.4148365,0.105252,0.0207574,0.117906794,121.2429,12.62282125
1,16.25,0.3845,1.3275,-6.859,-14.939,46.765,-0.428877,-18.8518,16.9084,-3.4644,-5.96453,-0.6289235,-0.107529,1.09482,0.268586,8.11719,7.48184,99.7877,43.1925,2.84743,344.967,4.850075,0.645581,0.482433,0.322866,0.105265,0.0144794,0.106371229,75.71337875,9.16625825
1,16.75,0.2985,1.1045,-4.93575,-23.5,33.1485,-0.29217125,-32.405125,8.585865,-1.5064,-10.83595,-0.8347605,-0.0223761,1.07083,0.17841875,7.8304275,7.165825,99.8008,45.23035,2.51211,344.986,4.91242,0.40807425,0.3395625,0.2089875,0.15281,0.01346745,0.0863138335,42.189285,4.566476875
1,17.25,0.21,0.93575,-1.91425,-34.04925,14.67325,-0.2384625,-39.369625,2.67002,-0.3952995,-14.75685,-3.89838,0.179939,1.1733425,0.120084,7.183135,6.6910925,99.83085,47.13505,2.0655,345.985,4.855835,0.35070725,0.290141,0.153096,0.172886,0.0188218,0.075118224,13.00561625,1.94352125
1,17.75,0.15275,0.9105,-0.5705,-33.0215,4.3515,-0.1943985,-39.443675,1.8838375,-0.15162275,-15.3851,-3.5284125,0.1065195,1.233385,0.12406125,6.687825,6.4088025,99.826375,50.24555,1.79957,346.45475,4.8794325,0.34615125,0.29841075,0.153048,0.1811535,0.01884635,0.05605138575,2.3133920825,0.6250748
1,18.25,0.128,0.996,-0.134,-34.972,3.22,-0.1861895,-39.75325,0.658706,-0.0457999,-13.0132,-2.99933,0.087780925,1.12435,0.1262755,6.04602,5.789455,99.86615,52.540275,1.397175,347.099,4.9158075,0.357255,0.332358,0.1536795,0.1683435,0.0188,0.0426610865,2.3133920825,0.4464751
1,18.75,0.16125,1.00325,-0.11375,-34.89775,1.7585,-0.206957,-37.331625,0.345254,-0.148315,-12.1579,-2.57563,0.0604689,1.1739875,0.14162175,5.7656175,5.352825,99.8774,54.4416,1.20059,347.537,4.83921,0.37658975,0.32140075,0.1655285,0.1632855,0.0192181,0.033313711,2.3133920825,0.4834084
1,19.25,0.13275,0.972,-0.05675,-34.1975,1.98525,-0.218614,-37.870125,0.26669425,-0.21007275,-11.0377,-4.1858025,0.04957405,1.228305,0.13689475,5.369515,4.92193,99.9005,54.726275,1.09889,348.47725,4.82424,0.39632925,0.3448445,0.17368075,0.16440475,0.018649475,0.027492274,2.3133920825,0.438697225
1,19.75,0.14375,1.01375,0.07,-34.33675,0.85375,-0.20438125,-36.291025,0.29701275,-0.06040265,-11.04235,-3.191375,0.035365425,1.28982,0.1250705,4.79661,4.3996375,99.92145,57.752825,1.117285,348.583,4.9321675,0.3339815,0.33452125,0.1462505,0.162571,0.0174045,0.02894058125,2.3133920825,0.369309925
1,20.25,0.13225,0.981,0.1135,-35.70325,0.67875,-0.214206,-36.3017,0.0298662,-0.238193,-9.3056625,-2.5170175,0.0266022,1.16103,0.121324,4.51311,4.11442,99.938,57.65425,1.048775,348.648,4.842615,0.350129,0.342696,0.135772,0.157428,0.0173255,0.02782615875,2.3133920825,0.463836075
1,20.75,0.12825,0.83875,0.1025,-39.9855,0.167,-0.22485,-37.016,-0.032317875,-0.2703595,-10.20615,-2.7001975,-0.027943975,1.11686,0.11235725,4.25141,3.6515,99.92455,58.428775,0.79936275,349.3355,4.88996,0.3740745,0.32342975,0.14880875,0.157801,0.018821,0.027808928,2.3133920825,0.4073679
1,21.25,0.11975,0.946,0.15725,-37.11675,-0.29475,-0.23605075,-38.625175,-0.27312775,-0.20665,-10.204325,-2.911725,-0.1228165,1.19066,0.12020975,4.04612,3.30123,99.9467,60.86655,0.4195525,349.548,5.0864675,0.353547,0.3078375,0.16982775,0.153545,0.0181091,0.02487509225,2.3133920825,0.44268465
1,21.75,0.156,0.95,0.131,-38.64,0.158,-0.219334,-36.0994,-0.1622465,-0.22054575,-8.94189,-2.6412875,-0.22655225,1.15792,0.115949,3.73346,3.1703,99.9487,60.958325,0.2600825,349.661,4.9009925,0.342277,0.304916,0.159455,0.142556,0.018175925,0.0250651825,2.3133920825,0.3693723375
1,22.25,0.125,0.912,0.175,-29.562,-0.186,-0.18274475,-33.9014,-0.119346,-0.2978,-9.310415,-2.2788075,-0.070531925,1.1441275,0.102264,3.4700525,2.85597,99.948325,62.825025,0.29621275,351.035,4.8447925,0.346878,0.3174375,0.119926,0.1506165,0.018329,0.022958591,2.3133920825,0.4295397
1,22.75,0.111,0.953,0.141,-33.425,-0.201,-0.22857175,-35.87215,-0.110191,-0.174055,-8.61135,-1.63516,-0.04243175,1.181225,0.12181375,3.044355,2.445935,99.9444,64.5267,0.249059,351.562,4.681655,0.38084325,0.31094375,0.153498,0.164265,0.01774865,0.022722124,2.3133920825,0.428337925
1,23.25,0.14525,1.00975,0.28,-36.42,-0.5785,-0.17941775,-35.675,-0.08986195,-0.0901981,-8.7815075,-1.8201725,-0.0701024,1.2093475,0.142117,2.75432,1.933805,99.9314,65.38845,0.109188675,351.8965,4.750095,0.4187805,0.34215225,0.17723875,0.145194,0.0176995,0.02325697175,2.3133920825,0.36808795
1,23.75,0.16,1.005,0.329,-37.884,-0.766,-0.20189325,-34.62305,-0.517718,-0.109589,-8.4158075,-2.37291,-0.217848,1.170375,0.11681375,2.5522375,1.860795,99.953125,67.4192,0.0431529,351.046,4.75455,0.38892875,0.30330225,0.15488325,0.14363125,0.0167807,0.022115722,2.3133920825,0.379322675
2,0.25,0.194,1.072,0.2285,-38.38275,-1.52875,-0.226931,-29.6334,-1.32967,-0.21944875,-7.63161,-3.19243,-0.132053,1.18375,0.127751,5.44749,4.94619,100.076,74.4106,0,351.0635,6.63112,0.352509,0.304884,0.16229,0.133543,0.019892825,0.032261467,1.436983,0.331483895
2,0.75,0.1845,1.07125,0.22675,-40.52325,-1.731,-0.25774,-30.7432,-0.905078,0.128959,-7.54945,-2.88845,-0.225632,1.14799,0.132996,5.17445,4.48976,100.051,75.4672,0,351.182,6.66114,0.376744,0.320738,0.159871,0.130048,0.0196459,0.029636988,1.436983,0.281295475
2,1.25,0.163,1.043,0.205,-42.9575,-1.013,-0.284739,-29.43945,-1.373445,-0.038840475,-8.62119,-3.43122,-0.180785,1.133405,0.12848125,4.92506,4.4500925,100.04,74.89635,0,350.86075,6.59169,0.377554,0.310926,0.1547415,0.113059,0.01906855,0.029875276,1.436983,0.2614975
2,1.75,0.182,1.074,0.316,-40.546,-1.751,-0.251423,-32.11255,-1.779905,-0.0496185,-6.2801,-3.0818625,-0.179455,1.17385,0.13231525,4.80897,4.1575,100.021,75.516225,0,351.7135,6.5488475,0.3976485,0.3232855,0.166056,0.10874425,0.018503,0.0286892935,1.436983,0.2659972375
2,2.25,0.1645,0.937,0.0465,-40.283,-1.801,-0.22789475,-31.8816,-0.604626,-0.2104155,-7.71297,-3.37889,-0.206908,1.1365575,0.13386075,4.4259575,3.824315,100.004,75.7337,0,352.0775,6.44951,0.36178675,0.322069,0.15244525,0.101347,0.01925195,0.029155016,1.436983,0.279834325
2,2.75,0.173,1,0.14,-38.721,-1.624,-0.2360685,-29.729175,-1.14399,-0.1148715,-7.852055,-3.27942,-0.2891635,1.17289,0.12573025,4.1607125,3.7405525,100.017,75.22335,0,352.513,6.267205,0.3402445,0.29981325,0.1566,0.1070505,0.0188238,0.029946039,1.436983,0.266019825
2,3.25,0.155,0.98,0.14475,-39.48,-1.296,-0.250056,-28.964025,-0.63702575,-0.210775,-7.146355,-4.00417,-0.19600075,1.1468625,0.1261925,3.9589325,3.5112175,100.021,76.450525,0,352.743,6.26474,0.37824025,0.3313485,0.1632545,0.108702,0.018769,0.031543414,1.436983,0.2477155
2,3.75,0.134,0.937,0.2,-40.798,-2.17725,-0.235775,-34.6901,-0.93241325,-0.0652191,-6.528085,-3.2915425,-0.17254325,1.15512,0.134045,3.91852,3.55714,100.011,77.4282,0,353.242,6.222595,0.39775,0.335757,0.177064,0.107578,0.0188406,0.0323193525,1.436983,0.2330600625
2,4.25,0.128,0.971,0.142,-32.943,-1.74725,-0.2288235,-32.5233,-1.011315,0.00497,-6.67835,-3.4384575,-0.19710475,1.14159,0.14172275,3.5941175,3.205725,100.0355,76.153475,0,353.961,6.2980875,0.37901525,0.3112565,0.17290075,0.120874,0.0198103,0.03368359125,1.436983,0.2654734875
2,4.75,0.1155,0.85775,0.188,-34.998,-1.15425,-0.23577375,-31.002725,-1.171665,0.038579275,-6.655045,-3.434695,-0.4084325,1.0995275,0.151737,3.4301325,3.0012775,100.0365,78.1457,0,354.4915,6.19462,0.37813275,0.3093485,0.1733935,0.1075195,0.019764975,0.034021707,1.436983,0.252046575
2,5.25,0.1385,0.86575,0.0765,-33.9165,-2.5815,-0.235162,-30.7825,-0.45010825,-0.0131141,-6.1944875,-3.765715,-0.463597,1.1088,0.151442,3.19307,3.01725,100.037,77.22805,0,353.6585,6.1479775,0.405757,0.337131,0.176562,0.107584,0.02062955,0.02988337025,1.436983,0.2529042
2,5.75,0.11725,0.80525,0.2,-31.0975,-2.9455,-0.241414,-31.33765,-0.607877,-0.0380036,-6.03994,-3.62969,-0.257923,1.076115,0.15012725,3.0517825,2.838245,100.0665,78.1682,0,353.844,6.11045,0.37720975,0.33677175,0.1800125,0.10964,0.0209113,0.031741722,1.436983,0.26004425
2,6.25,0.168,0.909,0.169,-33.288,-2.624,-0.231211,-30.12885,-0.7265515,-0.165779,-6.6697425,-4.42239,-0.274927,1.055295,0.149735,3.12075,2.78725,100.099,77.5524,0,353.54,5.89136,0.3762475,0.323601,0.1819335,0.108768,0.02045545,0.030089036,1.436983,0.266795625
2,6.75,0.1445,0.9265,-0.01375,-39.6195,-2.077,-0.209775,-27.5215,-1.148365,-0.2625555,-4.643485,-2.3729725,-0.30111725,1.04801,0.14391,3.116,2.779635,100.109,78.96875,0,353.42625,5.90677,0.403645,0.339565,0.174637,0.104233,0.02103715,0.032275509,1.436983,0.3250166375
2,7.25,0.1765,0.9115,-0.09125,-35.88125,-1.27075,-0.27678125,-15.513675,0.397053,-1.4065875,-2.1564,-0.338337,-0.816922,0.96504875,0.1493455,3.0086275,2.615125,100.1015,77.327,0,354.31325,5.9322,0.4402205,0.35864025,0.19653825,0.092868075,0.018962025,0.041503924,3.17993775,0.6658425
2,7.75,0.2305,0.8635,-1.1,-20.2095,0.178,-0.33823525,-4.47629,3.800245,-2.35492,1.4607525,0.508909,-1.35912,1.037845,0.20902175,3.662785,2.921085,100.13025,77.38795,0,353.863,6.091975,0.465476,0.381666,0.2476305,0.1151975,0.0241477,0.058093451,18.7458625,2.15562825
2,8.25,0.26025,1.0295,-2.802,-7.758,3.818,-0.541238,3.98527,8.579155,-4.12838,4.14313,0.34966775,-1.446575,1.14331,0.292244,3.9495,3.56004,100.159,77.12975,0,353.595,6.503665,0.612338,0.477425,0.338207,0.147124,0.0303569,0.07826066975,46.1754875,4.64192925
2,8.75,0.312,1.0845,-5.182,10.1985,10.322,-0.56147525,13.997325,18.27695,-6.0438975,8.00794,0.2449905,-1.45196,1.111,0.33149025,5.1802525,4.599515,100.17175,74.108925,0,353.128,6.6260375,0.63761425,0.508927,0.3814635,0.177145,0.033587675,0.0951366815,71.47731875,7.4553445
2,9.25,0.35675,1.1115,-7.0935,23.68975,25.15275,-0.723232,20.60935,24.669875,-8.1901875,7.46438,-1.9182925,-2.11328,1.29304,0.409459,6.161585,5.71817,100.172,68.944975,0.054359325,352.14175,6.718595,0.812088,0.606356,0.466515,0.221562,0.038460625,0.1026526245,101.41041,10.4913305
2,9.75,0.4095,1.151,-9.735,50.3455,32.492,-0.7335445,36.4064,38.9381,-9.19768,8.26982,-4.386945,-1.7811,1.447465,0.4465115,7.224625,6.598375,100.1825,65.0304,0.9452665,350.096,6.576865,0.854116,0.692754,0.49965,0.2548065,0.0410028,0.1089754725,148.13615,14.43294
2,10.25,0.4195,1.3425,-12.241,59.5475,46.39775,-0.6809325,51.21995,47.88835,-9.7801875,8.6358525,-5.427705,-1.5083575,1.451635,0.441638,7.869335,7.18378,100.154,61.188,1.6764775,347.92175,6.8052175,0.880833,0.7421795,0.533947,0.2659645,0.041036025,0.12418297725,191.44555,18.594635
2,10.75,0.455,1.437,-13.28775,75.359,64.27575,-0.779934,61.017575,50.90525,-10.86775,8.183755,-5.24637,-0.9987955,1.4761925,0.49418975,8.5237575,7.8069,100.118,57.21315,2.024355,347.298,6.5042,0.96728875,0.81568325,0.57020875,0.249712,0.040654425,0.1282612215,234.63055,22.95081
2,11.25,0.464,1.34075,-12.099,102.873,71.19575,-0.81848575,71.73815,57.953675,-10.686825,7.714615,-6.1721525,-0.64989,1.6071125,0.485187,8.7923175,8.2195275,100.11275,54.50095,2.58921,347.11425,6.420615,1.00285,0.855655,0.58389775,0.287127,0.044003625,0.141243071,242.7468,24.879305
2,11.75,0.463,1.3775,-13.1105,118.093,81.0625,-0.76548825,67.67475,64.5877,-10.7708,5.66816,-7.07111,-0.437951,1.684985,0.50851625,9.15106,8.530845,100.06475,52.5664,3.06076,347.3925,6.36838,1.0600025,0.88482175,0.589088,0.29220575,0.04161075,0.146045377,291.4208,29.088195
2,12.25,0.48,1.37675,-13.08975,128.53175,95.84625,-0.85876625,59.4864,68.1431,-10.8162,3.7107225,-4.98247,-0.704575,1.524365,0.494579,9.4824775,8.989865,100.01335,50.0198,3.34203,346.99,6.27711,1.05443,0.8771025,0.601177,0.25661075,0.0431811,0.156957812,289.96565,29.171405
2,12.75,0.48425,1.4425,-12.616,126.9555,97.92325,-0.746934,48.40085,63.3835,-10.2087,3.14538,-6.36675,-0.527939,1.50758,0.483128,9.9163325,9.292245,99.964375,48.9877,3.657185,346.2895,6.489865,1.082885,0.9013565,0.58898625,0.2454345,0.04143,0.1581948735,270.03965,27.4069
2,13.25,0.483,1.486,-12.645,132.817,108.245,-0.7317325,59.39425,71.3943,-10.156,2.669295,-5.068705,-0.50896,1.43864,0.500605,10.32185,9.83474,99.92,47.41535,3.88534,346.53,6.408445,1.055775,0.8635985,0.578847,0.242191,0.0409507,0.167388889,251.50745,26.224525
2,13.75,0.48775,1.49275,-12.858,101.09575,96.35425,-0.755669,47.48415,68.924725,-9.54623,1.17931,-4.370745,-0.41131925,1.579675,0.504704,10.63735,10.02315,99.90885,45.540325,4.14534,346.229,6.3367025,1.057985,0.8737035,0.5738815,0.2007235,0.039012675,0.16415986,254.0714,26.20191
2,14.25,0.44675,1.3925,-12.083,120.814,110.1385,-0.7352585,29.9761,69.4707,-9.06341,1.22723,-6.23194,-0.392863,1.49966,0.4727595,11.0372,10.5694,99.8927,43.7368,4.30048,346.058,6.22845,1.02626,0.805502,0.5492285,0.1847535,0.03696525,0.171080206,224.4046,22.17251
2,14.75,0.443,1.3815,-10.502,94.5995,99.851,-0.7017485,18.9964,74.079775,-7.9148925,0.184848,-4.1268425,-0.37817675,1.572625,0.4799655,11.4355,10.76425,99.89185,43.056875,4.312445,345.7665,6.1674075,0.9703775,0.828699,0.5418745,0.1626015,0.030357125,0.16642279825,197.2447,20.871965
2,15.25,0.426,1.251,-10.03475,83.7975,93.9015,-0.6548055,2.35036,54.2029,-6.975355,-0.8599145,-1.533615,-0.06867065,1.504235,0.43314,11.534175,10.765,99.902875,43.38415,4.367885,345.8315,6.127025,0.98365675,0.7995745,0.5134625,0.143553,0.02563905,0.154982217,171.3179,18.58433
2,15.75,0.4065,1.4985,-8.952,33.8055,80.1015,-0.61512275,-8.2572725,44.0476,-5.62118,-3.08695,-1.83694,-0.153668,1.4348575,0.4334345,11.564875,10.859825,99.9079,43.6542,4.08129,346.1595,6.09228,0.8797085,0.72480775,0.46189625,0.122913,0.020718,0.153932548,145.47185,14.05148
2,16.25,0.38625,1.24675,-7.13575,11.88125,68.287,-0.55407825,-12.70455,34.6974,-4.5623625,-4.8860975,-1.57737,-0.18379975,1.364,0.36050225,11.5268,10.783975,99.905425,44.534875,3.25639,345.684,6.194375,0.797061,0.6309055,0.412051,0.10641875,0.01637855,0.143365097,88.477685,10.1418705
