DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_4_1,TS_3_5_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,4.13005087055548,25.0392227676969,0.386417045664247,-2.79633285475933,1.03296058513936,430.686101642803,28.3958537263825,3.282112018866,26.7561130182799,0.403431877955001,2.88425,1.29,0.4365,0.5205,24.497725,24.1382,24.01782,23.69893,23.5550325,23.3763875,100.41600375,96.992,12.355425,23.7365,23.6605,23.57,23.172,1.4,-1.5695,3,-0.73,1.342,413.04,445.94,438.22,448.0775,0.166,0.04,0.1,0.16,0.05,0,0.19,3.20875,0.0777499999999999,23.983275,24.153975,24.57375,25.09695,25.568925,26.1863,26.5032,26.8312,23.9976,24.2688,24.8846,25.1004,25.5414,26.6724,26.8328,27.1936,23.843675,25.1303,24.77685,27.1382,23.907525,24.278475,24.50525,24.9386,25.790875,26.21485,26.4142,27.299825,23.9864,24.45325,24.96075,25.4536,26.1173,26.718575,27.000375,27.12295,27.4993,-2.83955,-2.6737,-3.2955,-26.8135
1,5.75,4.2480312913832,45.5224083971149,0.430573537677287,28.7757475549842,1.14228400923797,435.010618625753,28.0866126673816,3.35213009672498,26.8036730735483,1.02495807175006,2.898,1.31875,0.473,0.56,24.586825,24.19325,24.16488,23.8670375,23.75532,23.531775,100.43902125,94.933,12.1831,23.867,23.74775,23.572,23.14525,1.48,-1.666,3.1,-0.74125,1.25,422.44,447.24,439.11,449.2175,0.172,0.04,0.1,0.16,0.05,0,0.19,3.3515,0.07,23.90135,24.07555,24.547325,25.081725,25.564475,26.1863,26.5032,26.8312,23.8716,24.1682,24.838,25.0794,25.5346,26.6714,26.832,27.1928,23.73805,25.112525,24.7744,27.1382,23.870625,24.230775,24.480725,24.92385,25.786425,26.214625,26.413725,27.298825,23.903575,24.365725,24.8961,25.424325,26.1104,26.717575,27.000375,27.122175,27.4993,-2.711875,-2.809625,-3.39385,-14.112
1,6.25,5.37036399343659,21.2692989958808,0.422786709760855,-6.60324889994114,1.21220364158296,432.046651721913,27.4281689345469,3.13537457721945,26.80662869545,0.525537840191847,3.008,1.38325,0.5,0.57225,24.686025,24.3008,24.14673,23.9174825,23.384055,23.6547,100.44815325,97.285,13.39235,23.90925,23.834,23.684,23.23775,1.5,-1.646,3.1,-0.69225,1.094,425.08,447.42,439.01,450.48,0.174,0.05,0.1,0.148,0.05,0,0.19,3.4465,0.07,23.84755,24.0507,24.5345,25.06675,25.561575,26.1863,26.502975,26.8312,23.8106,24.0932,24.7834,25.0632,25.5286,26.6704,26.832,27.1928,23.65865,25.0943,24.77195,27.1382,23.844625,24.223825,24.46685,24.907325,25.78275,26.213625,26.4132,27.29855,23.8015,24.346375,24.859,25.400675,26.10295,26.716575,26.9996,27.122175,27.498525,-2.754,-2.699125,-3.2721,-21.244
1,6.75,6.7762215567087,33.2561881427315,0.488222687358933,-5.50064400781548,1.13083028563826,429.579087295042,27.8970223866867,3.89947742504509,27.1384713396141,0.470332742154761,3.3315,1.44425,0.497,0.5745,24.60022,24.284775,24.05578,23.8897975,23.518805,23.64295,100.4828125,96.3805,13.21412,23.86725,23.848,23.71,23.21725,2.88,-0.79225,4.4,0.419749999999999,1.30025,423.9575,446.87,439.0425,450.745,3.72125,3.40375,1.3975,0.66775,0.246,0.219,0.34775,3.6945,0.20775,23.840025,24.03785,24.531575,25.0529,25.559675,26.186075,26.5022,26.830425,23.798,24.074,24.7244,25.0494,25.5236,26.669975,26.8318,27.1928,23.64715,25.077625,24.769275,27.1382,23.82835,24.191575,24.457675,24.8908,25.77985,26.213625,26.412725,27.29755,23.76385,24.32495,24.81165,25.3911,26.0976,26.715575,26.99915,27.121175,27.498525,-2.89485,-2.86875,-3.49685,-20.9325
1,7.25,5.87777879829658,21.7850366834188,0.470145199565287,4.25504317429519,1.23768727415918,432.816072780377,27.9501962587322,3.33843545393177,27.1370496200376,0.486025810696308,3.144,1.42,0.4955,0.52375,24.90792,24.3863,24.13743,24.06794,23.96765,23.7945875,100.50800125,91.625,12.3441,24.1595,24.1395,23.906,23.37425,24.3225,41.44925,33.82,38.07075,15.6415,433.68,449.5675,440.7875,451.665,62.0535,69.10475,22.67,11.92425,3.786,14.03975,3.90325,6.66425,7.63875,23.862275,24.0181,24.528675,25.039825,25.558,26.1853,26.5022,26.830425,23.773,24.064,24.6996,25.0372,25.5212,26.6698,26.8318,27.1926,23.654625,25.061175,24.7666,27.137975,23.785525,24.16305,24.434325,24.87405,25.77695,26.212625,26.412725,27.297275,23.75955,24.26835,24.781,25.385075,26.0928,26.71535,26.998375,27.12095,27.498525,-2.929,-2.780575,-3.3824,3.56649999999999
1,7.75,6.56315326901779,69.3281301290504,0.522400623006121,-8.02181300459604,1.24579960241378,433.617329931966,29.2204327186847,3.23460745567046,27.4595007989579,0.383852195458599,3.221,1.374,0.5055,0.572,25.6574325,24.9728,24.448985,24.3780075,24.2755,24.08034,100.539026,94.14575,12.8230225,24.444,24.54,24.3565,23.751,80.3325,155.2075,148.9625,154.03675,39.43,432.925,452.725,442.265,454.51,277.13,300.4945,72.636,82.368,22.50925,37.8925,16.15,14.94075,28.4295,23.9118,24.0182,24.533,25.0294,25.5602,26.1856,26.5024,26.8306,23.773,24.0638,24.6914,25.0272,25.519,26.6688,26.831,27.1926,23.6836,25.043175,24.763925,27.137975,23.778,24.170575,24.43265,24.8603,25.775825,26.211625,26.4122,27.296275,23.754325,24.234425,24.796225,25.384925,26.09,26.71435,26.997375,27.12095,27.497525,-3.0348,-2.91595,-3.5005,70.3175
1,8.25,-1.31805755948297,110.579285693581,0.604885858082249,20.3657924559419,1.43497138203059,430.24747599279,29.6655617474378,3.72038183312838,28.1472033098978,0.420184844926747,3.48,1.493,0.53875,0.661,25.891795,25.820625,25.2304,25.146625,25.0559375,25.00978,100.586532,91.214,13.738725,25.303,25.5185,27.8065,24.52,142.7625,279.79225,259.3875,262.4355,58.6615,428.7725,459.385,448.9875,459.52,544.84025,549.013,154.937,99.825,159.48125,61.08425,30.348,29.44775,66.8409999999999,23.999,24.067,24.5528,25.0262,25.5612,26.1854,26.5024,26.8306,23.8927,24.104525,24.69955,25.0216,25.52245,26.6688,26.8312,27.1929,23.792775,25.02275,24.760475,27.137975,23.8465,24.196825,24.4222,24.852325,25.775475,26.2114,26.4112,27.296,23.8752,24.2908,24.8082,25.3916,26.0892,26.71335,26.997375,27.120175,27.497525,-3.078975,-2.9926,-3.4772,160.12575
1,8.75,-2.02023013775149,172.337366360235,0.666179147827289,67.842732137292,1.43402859733337,433.41857732445,29.7081243701748,4.27644557014175,28.6210491998763,0.488332304111801,3.9425,1.68,0.62875,0.781,26.3113,26.594825,25.800895,26.047835,26.0554375,25.88588,100.621822,90.0195,14.87275,26.305,26.5975,28.37775,25.536,211.55,394.20625,383.77,385.738,75.7965,421.5325,464.66,454.3,464.78,761.10225,795.307,238.5575,156.537,128.12375,74.62,46.3115,44.784,107.3065,24.195975,24.197325,24.589825,25.043425,25.56285,26.185075,26.5022,26.830425,24.125875,24.261975,24.756725,25.033475,25.525225,26.668625,26.8312,27.192075,23.9646,25.006,24.7596,27.1374,24.03995,24.2801,24.432725,24.85545,25.77735,26.2104,26.4112,27.294,24.16665,24.508875,24.85645,25.405525,26.091075,26.71235,26.996375,27.11995,27.497525,-2.991,-2.921375,-3.3275,277.559
1,9.25,-4.87077430931872,205.653171374267,0.707532723528218,138.188486107593,1.43437204913239,434.614117534805,27.7691743771321,4.6031731521308,28.9308497830139,0.514325706369936,4.59125,1.9525,0.7655,0.844,26.659195,27.2196,26.440995,26.67561,26.74532,26.83186,100.652854,92.4459999999999,16.052065,27.1785,27.7395,28.046,27.02,271.99,509.457,498.43,495.117,90.5285,429.685,469.19,459.7,471.38,996.7315,1025.722,850.8935,95.2095,123.042,86.636,64.99025,105.28,303.5205,24.4845,24.42785,24.6601,25.0765,25.5684,26.185075,26.501975,26.8302,24.4516,24.5002,24.852,25.0624,25.5274,26.66845,26.83,27.1918,24.2398,25.0062,24.7576,27.1372,24.25925,24.42835,24.476525,24.8729,25.78245,26.2108,26.4112,27.293,24.799375,24.925325,25.024575,25.479925,26.0963,26.71135,26.99615,27.1204,27.497525,-2.69285,-2.6352,-2.797425,372.541
1,9.75,-6.11037888121504,214.004653526777,0.748498659259911,185.57842619335,1.69837832528034,428.82884074783,28.272293519553,4.95744788154115,29.1570673312902,0.522810913710427,4.698,2.18475,0.79825,0.913,26.8639225,27.879725,27.0411,27.2782475,27.3895725,27.71082,100.6694245,77.0015,16.3883425,27.7825,28.52425,30.61375,28.5155,311.4225,630.62125,635.4425,625.07825,101.97,430.04,474,464.14,483.695,1262.3045,1278.38375,1133.465,127.717,150.86125,97.2975,61.6345,173.352,567.21675,24.8232,24.68685,24.7554,25.11875,25.5809,26.1852,26.50265,26.8308,24.863625,24.789125,24.970125,25.11135,25.546,26.66975,26.831,27.1925,24.60985,25.01685,24.75915,27.13765,24.53635,24.65175,24.57595,24.9113,25.79715,26.2102,26.4106,27.294,25.714575,25.4609,25.3144,25.612975,26.121425,26.71205,26.996625,27.11985,27.497075,-2.142275,-1.9816,-1.444775,486.64875
1,10.25,-6.89885720439919,250.813785207883,0.700319422541776,251.843180496063,1.81228196450084,425.164439818267,29.519204489222,4.9550890106089,29.8954085055525,0.653866206473905,5.149,2.207,0.84,0.97,27.16685,28.1086,27.5587975,27.852885,28.05699,28.48702,100.673267,72.39,16.6906175,28.524,29.24875,31.21625,29.451,381.58,718.53625,759.18,741.115,111.52325,428.06,477.575,468.285,489.615,1448.15775,1522.53375,1230.844,178.31875,397.5325,92.903,168.44425,191.907,424.674,25.226725,24.9958,24.85795,25.15,25.583425,26.184725,26.5016,26.829775,25.3592,25.09335,25.11315,25.16295,25.55085,26.6691,26.8306,27.1922,25.2201,25.02405,24.759625,27.13765,24.99665,24.895,24.7084,24.95705,25.8053,26.21145,26.4116,27.292325,26.79375,26.1447,25.65075,25.7435,26.1494,26.7129,26.9971,27.1203,27.49735,-1.7825,-1.3488,0.0336750000000001,522.42925
1,10.75,-6.50808998908976,250.976750515548,0.77249783190492,269.364231844509,1.79123347646057,425.426629050373,29.4608614581027,5.34120340352863,30.1161125914807,0.668847720845132,5.166,2.2455,0.85,0.96175,27.6793425,28.41525,28.0480575,28.438695,28.612225,29.11344,100.66996,72.41,17.6671025,29.69,29.8495,31.668,32.253,464.38,784.608,795.28,794.4145,119.715,430.31,481.77,474.19,496.165,1575.43,1659.79875,1027.7075,521.032,86.53,98.62,594.56975,220.69325,413.073,25.67175,25.323375,25.030775,25.1968,25.5903,26.184725,26.5016,26.829775,25.8929,25.4777,25.27835,25.22555,25.5593,26.6691,26.8306,27.1922,26.031525,25.037025,24.75395,27.13725,25.39015,25.1874,24.8606,25.0023,25.8149,26.21145,26.411025,27.291675,27.8666,26.82825,25.99345,25.873,26.1752,26.71275,26.9971,27.1203,27.49735,-1.2074,-0.600200000000001,2.50335,580.488
1,11.25,-6.30504548511478,274.526342415904,0.859212199876458,364.406832696112,2.08001200821249,424.290876874057,29.3084181670292,5.11491446458924,30.402596609139,0.677775869116989,5.56625,2.377,0.8785,0.982,27.732445,28.669,28.36946,28.82187,29.055325,29.62872,100.660858,78.5745,18.993875,30.592,31.32825,34.893,31.306,467.965,863.5185,843.075,839.271,124.9925,433.1825,484.64,477.06,501.98,1750.851,1770.33,414.898,1075.39025,644.183,112.58425,187.824,193.56,632.272,26.1056,25.655,25.221,25.2466,25.5968,26.1844,26.5012,26.8294,26.421775,25.8943,25.45825,25.302425,25.564225,26.66845,26.829375,27.191075,26.831,25.077,24.7502,27.137,25.773,25.4426,24.9822,25.0358,25.8188,26.2106,26.4112,27.288725,28.8,27.5882,26.3656,26.0752,26.196,26.711,26.995,27.1186,27.4968,-0.6872,0.0503999999999992,5.71155,691.4425
1,11.75,-7.46282542826726,401.049410069446,0.855052677771357,342.141980650044,1.87419637531595,424.047642789837,30.255647290322,5.4489383613478,30.6144189045118,0.728780687299465,5.65275,2.431,0.90875,0.942,27.865905,28.62415,28.25876,28.8844225,29.3230375,29.92194,100.63038,80.5975,18.76667,31.4665,32.6915,45.3125,31.512,475.0275,885.32475,897.665,894.53625,129.025,426.5325,486.6925,478.86,503.18,1791.693,1890.978,383.85025,1347.31125,630.39875,101.234,112.946,259.37,629.828,26.414,25.889,25.3514,25.2976,25.6062,26.1844,26.5012,26.8294,27.358625,26.506925,25.7301,25.40885,25.574925,26.669275,26.829375,27.1919,27.2252,25.1356,24.7488,27.1362,26.1402,25.736,25.1418,25.081,25.829,26.2106,26.4112,27.287725,29.361,28.055,26.6334,26.2542,26.2206,26.711,26.9948,27.1184,27.4968,0.0165499999999999,1.336925,6.59525,685.153
1,12.25,-8.52734403921134,356.375662655224,0.857040803072623,385.5668100936,2.08239109854917,423.972921292794,30.1842943776694,5.92136321770659,30.6681406599881,0.80337259205604,5.3865,2.268,0.88,0.991,27.8926425,28.7743,28.32394,28.8103,29.22911,30.11964,100.59665,81.918,18.3837,31.738,32.9305,38.345,32.538,512.605,908.8575,926.5625,914.834,128.2325,432.725,486.25,478.66,503.7,1865.0245,1941.28,425.09,481.0175,253.8235,99.9,107.266,228.014,859.716,26.978,26.2268,25.4816,25.3606,25.6162,26.1836,26.5012,26.8294,28.278975,27.221925,26.05465,25.5589,25.58745,26.670275,26.8292,27.191075,27.6732,25.1852,24.7484,27.137,26.444,25.985,25.2826,25.1404,25.8366,26.2106,26.411675,27.287175,29.8544,28.528,26.8634,26.389,26.2426,26.7112,26.994,27.1184,27.4968,1.009,2.597775,7.8235,692.94
1,12.75,-9.18437933041608,311.49453210166,0.975612295013399,363.837222133719,2.18084557922217,422.359913393319,30.2044207889958,6.65287498730718,30.6787629049607,0.808379018805158,5.44,2.4295,0.8485,0.95075,28.05138,29.0466,28.5580125,29.03402,29.28325,30.2159875,100.56088525,83.678,19.13306,31.86875,32.37475,33.55,30.806,529.48,937.20775,935.38,921.8045,129.2595,435.48,485.205,480.96,500.88,1948.70275,1945.50375,340.1145,309.10775,153.674,99.32025,93.462,129.51,1006.526,27.1972,26.504,25.569,25.415,25.6268,26.1834,26.5012,26.8294,28.634325,27.559525,26.26775,25.67395,25.60345,26.673575,26.8292,27.191075,28.097,25.2354,24.7486,27.137,26.7148,26.19,25.3946,25.1978,25.8442,26.2114,26.4122,27.287175,30.6768,29.1134,27.1844,26.5316,26.2682,26.7112,26.994,27.1184,27.4968,2.0782,3.4406,8.2181,717.943249999999
1,13.25,-9.12431344343401,282.084249876915,0.961969312801882,354.933239259958,2.1766441480938,422.32695064648,31.3658767685816,5.94941647693665,30.5592442455104,0.767751383768811,5.606,2.39425,0.892,0.9415,27.79878,29.2522,28.784925,29.3071425,29.55202,30.3539875,100.5263975,81.242,18.89454,31.31725,31.821,32.214,30.746,524.3,918.20125,891.46,880.565,125.706,441.7925,484.9875,482.58,498.4,1956.1855,1874.3015,658.5925,598.77175,118.592,101.169,85.386,131.346,646.7,27.5726,26.6896,25.6664,25.4578,25.6356,26.1834,26.5004,26.8286,29.13675,27.926275,26.399475,25.754,25.623975,26.672925,26.8292,27.1909,28.4682,25.286,24.748,27.137,26.8736,26.349,25.4658,25.2466,25.8518,26.2114,26.4122,27.2869,30.7084,29.3832,27.3938,26.6538,26.2978,26.7112,26.994,27.1184,27.496,2.6495,3.96335,8.89735,711.93225
