DOY2,HR2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TA_1_1_1,RH_1_1_1,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,USTAR_1_1_1,TS_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,PA_1_1_1,FC_1_1_1,SC_1_1_1,LE_1_1_1,SLE_1_1_1,H_1_1_1,SH_1_1_1,NEE
1,0.25,0,0,0,0,165.71971375,240.98962765,-97,-16.05217,39.34125,385.2077615,0.94082,0.7522851,0.043421,-0.191043475,-16.3737665,-16.95088,-14,97.06078875,-0.984798625,-0.97463925,-7.081756925,-8.644788,-58.5336346,-3.493067625,-0.134728475
1,0.75,0,0,0,0,165.4619489,240.1065323,-97.864122032,-16.31875,39.71553625,385.198152,0.890957,0.8697932,0.0518264,-0.216654225,-17.5514239,-17.3739925,-14.2556205,96.96111875,-0.9342928,-1.0273965,-7.9906535,-7.8250407,-59.6038623,-3.285719725,-0.62529665
1,1.25,0,0,0,0,165.7688452,239.6378019,-96.05,-16.5503675,39.5685,385.0618305,0.8749,0.97360525,0.039361,-0.251175,-17.9237475,-16.82246,-14.2433525,96.930474,-0.9458058,-0.918303325,-5.9973329,-8.6838985,-54.56735175,-2.4109834,-0.1806435
1,1.75,0,0,0,0,165.4855603,239.00172845,-96.9299582105,-16.8,40.439,385.0773076,0.8439134,0.8266114,0.0531624,-0.26468125,-18.0576042,-16.960796,-14.8646925,96.930922,-0.8382808,-1.114641,-4.9755717,-9.6301263,-54.3228536,-2.7211477,-0.367417675
1,2.25,0,0,0,0,165.0299543,238.74687445,-96.52190205,-16.8615,41.373,385.23794925,0.85462075,0.76226595,0.0521736,-0.23444,-18.6627736,-17.317305,-15.0903975,96.917734,-0.777881125,-1.005333,-5.2351174,-9.2726634,-57.666852475,-2.202456525,-0.52129275
1,2.75,0,0,0,0,162.994226275,237.761352125,-95.12434356,-17.142,41.7697245,385.537862875,0.8801063,0.7759405,0.054044875,-0.22366875,-18.7926536,-18.39912925,-15.3885075,96.96038,-1.021661,-1.186118,-6.875445,-8.81597395,-57.9120959,-3.342278875,-0.438091375
1,3.25,0,0,0,0,161.1953352,236.90153875,-96,-17.08025,41.6059105,385.85841225,0.829845725,0.686116,0.0443965,-0.2834625,-18.97032,-18.8610955,-15.490185,96.935186,-1.180045725,-1.1458546,-5.21088565,-7.9083337,-60.49147875,-3.587844,-0.217612925
1,3.75,0,0,0,0,162,234.9508254,-95.3764401685,-17.56016725,42.37674625,385.7077208,0.7891006,0.703859875,0.0454848,-0.30921875,-19.00870575,-18.88463925,-15.89853425,96.940626,-1.1569843,-1.040933925,-5.851288025,-8.873840425,-53.381476075,-3.631557,-0.2783542
1,4.25,0,0,0,0,162.95,233.98790695,-93.7957681725,-17.5823275,42.36254925,385.571300775,0.818288975,0.674537,0.03920165,-0.30811875,-19.30124475,-18.953095,-15.96245425,96.903614,-1.2352055,-0.952187675,-4.47107965,-8.088805425,-55.30234125,-2.775591625,-0.378709975
1,4.75,0,0,0,0,163.97413825,234,-94.05,-17.7148235,42.88051225,385.92884825,0.7963465,0.7920811,0.0568302,-0.3242875,-19.663176875,-18.381282,-16.015869,96.902212,-0.976401425,-0.9613744,-5.28223705,-8.808886425,-54.84622475,-2.950205825,-0.6558554
1,5.25,0,0,0,0,164.944280625,233.58641375,-94.025,-17.57776475,43.896651,386.259198875,0.772559875,0.6748413,0.044195275,-0.3025125,-19.97722,-18.99664075,-16.07041925,96.93625775,-1.0382522,-1.0977706,-5.017549625,-9.727282575,-58.961560525,-2.48425835,-0.80663575
1,5.75,0,0,0,0,164.930316175,233.3125109,-93,-17.790399,45.03289075,386.3386367,0.7810203,0.61435205,0.0473055,-0.33535625,-20,-19.48820875,-16.02779,96.93764825,-1.078202825,-1.1686612,-4.072254475,-8.562293675,-58.857269625,-2.5176936,-0.492069425
1,6.25,0,0,0,0,164.53655525,233.4181882,-91.377755571,-18.068225,46.43520475,385.4439921,0.79709115,0.6069675,0.0490772,-0.30569375,-20,-19.4629415,-15.92019425,96.926984,-1.1659282,-1.3518829,-6.94012265,-8.14406875,-54.9734055,-1.86827335,-0.2611695
1,6.75,0,0,0,0,163.4398147,232,-94.01442155,-18.0499885,47.19930925,386.41484285,0.801627675,0.692127625,0.04806715,-0.258375,-20,-19.5371575,-15.78719025,96.960138,-1.199195325,-0.8885906,-6.35885075,-9.38118485,-55.226351125,-2.3575019,-0.432336775
1,7.25,0,0,0,0,162.933814575,231,-90.69805164975,-18.28824825,46.3590805,386.519745,0.7912925,0.58935075,0.0464964,-0.25597,-20,-19.919957,-15.69287775,96.9453675,-0.9960693,-1.230992,-6,-8.8055905,-53.4983368,-2.4631668,-0.224458
1,7.75,5.388496344475,0,2.64024247805,0,164.934459275,231.99113205,-66.00377506225,-18.073854,44.518404,386.40664295,0.75828825,0.526208,0.04744705,-0.26325,-20.014196,-19.914143,-15.673683,96.9538435,-1.570097225,-1.53906,-7.45553025,-10.89590965,-51.070567175,-2.0938625,-0.4599356
1,8.25,17.41262669625,0.99971735,7.975,0.787349334075,163.883007775,237.606026675,-14.62382945,-17.76491225,44.4109315,386.2264945,0.7406567,0.570336375,0.06275825,-0.32403125,-20.022027775,-19.7656975,-15.6671035,96.97150475,-1.77686855,-1.721989575,-8.1606143,-11.232416975,-45.672606425,-2.10108875,-0.6191756
1,8.75,28.0332,1.369688393,13.21307931,1,165.12286,241,6,-17.257415,42.48705375,386.4515445,0.7830515,0.4908023,0.0917827,-0.263365,-20,-19.507844,-15.23036725,97.010147,-2.5305592,-1.7437673,-5.5091316,-12.552005,-36.0057992,-1.855737,-1.099089475
1,9.25,49.645864,2,19,1.636979155,168,245.402017,15,-16.60022375,42.204874,385.675388975,0.753659375,0.444424125,0.1248425,-0.3537375,-20,-19.27347525,-15.304304,97.040127,-3.906426425,-1.9403312,-5.78947305,-11.89589795,-22.1715254,-2.180651175,-1.974313725
1,9.75,67.5525,3.766959821,28,2.780324841,172,253,20.50230222,-15.36897075,40.058388,386.01015125,0.74295815,0.5394068,0.13675215,-0.26255,-20,-18.92189275,-15.36025,97.0665335,-3.497501025,-1.71403905,-10.4743859,-15.098652,-23.754006,-3.276948075,-2.2862053
1,10.25,75.5624113925,3.4777437,34.0193908,2.990162840175,172.739627175,255.975,25.23855448825,-14.2832235,37.04825,385.407077125,0.770608375,0.71744445,0.16225895,-0.33327375,-19.51174425,-18.383204,-15.32857875,97.080776,-4.794365,-1.8207674,-5.1368251,-12.6964026,-29.030739675,-3.7382263,-3.018238875
1,10.75,90.3110371035,4.50782483245,38.738968025,3.23132442675,172.96869275,259.3101902,28.7034180285,-13.36671,34.266869,385.2637398,0.7777842,0.79979655,0.168346,-0.31427875,-18.8764616,-17.139022,-15.075998,97.029279,-4.496268125,-1.8653657,-5.114228675,-12.83224575,-32.82888725,-5.780532925,-3.01423885
1,11.25,105.386182705,5.026546987025,47.95,3.77100356145,173.9,262.9,37.984318,-13.047056,32.258805,385.0744204,0.756545025,0.7903557,0.204262475,-0.3174875,-17.9597242,-16.53174,-14.77972225,97.021765,-4.97363245,-1.720697875,-4.09735435,-13.5078875,-28.893624,-8.41748745,-2.819408975
1,11.75,104.42859534,5,48.9168782575,3.5442396465,174.95,265.86649245,37.608324545,-12.512558,30.748,384.2087075,0.7495564,0.848740525,0.2124115,-0.29714375,-17.0174334,-16.10841325,-14.523303,97.026429,-5.3820451,-1.8116277,-3.5421184,-18.375613425,-24.993087325,-6.290469,-2.957321
1,12.25,105.62296525,4.9944964283,47.18233145,3.72821690445,175.89830035,266.23611252,38.9,-12.211452,28.373,384.408816825,0.78809305,0.78661745,0.2085009,-0.291575,-16.97636375,-15.95378425,-14.23976125,97.00244,-4.362645,-1.4059934,-7.3291407,-14.171699625,-15.5616514,-6.05023765,-2.1808828
1,12.75,113.187635,5,50.4208959135,4.07414730715,176.92368245,267.3507115,38.95,-12.034732,27.506638,384.48761475,0.781114475,1.02852055,0.2330508,-0.2735625,-16.835816725,-15.61489775,-14.00956625,96.956207,-5.01688475,-1.142593,-6.2584104,-12.479265775,-11.8281024,-6.81295835,-2.911505
1,13.25,97.21984876575,4,40.062079303,3,176.86097595,267.94900294,32,-12.042928,27.061477,384.21531755,0.80776735,1.11241745,0.2091156,-0.2703,-16.494368975,-15.281557,-13.795064,96.929674,-4.4944328,-0.9023242,-5.84955575,-12.7364963,-16.1131996,-4.9504254,-3.4560222
1,13.75,89.130225,3.956014844,34.925,2.999583222375,176.901411825,268.9002360275,27.85,-11.93975,25.98825,383.9400324,0.842289,1.1460585,0.2303914,-0.25433125,-16.05073535,-14.77981,-13.448842,96.89388,-5.0607036,-1.0370398,-6.080921,-10.0180741,-21.1192612,-5.69963645,-2.5553004
1,14.25,70.178801325,2.9996920759,29.9989567905,2.487786435925,176.5625295,268,22.9913336,-11.27825,25.41875,383.805580575,0.814285525,1.057285075,0.23398975,-0.23225,-16.096455625,-14.524888,-12.966868,96.903708,-4.81893835,-1.266906425,-2.9452876,-12.76446025,-12.57915925,-3.94117865,-1.6436388
1,14.75,58.62818004375,2.6636771208,27.32906272825,2.1249295886,176.4998801,267.8411260725,16,-11.2025,25.14595375,383.956168825,0.8265748,0.9565092,0.180448775,-0.24435625,-16.0244755,-14.89040625,-12.664712,96.901346,-4.0309018,-0.9138818,-12.434144,-10.3706908,-12.736836,-4.20995275,-1.9952664
1,15.25,42.037995,2,19,2,176.25171455,266.4915133,10.85,-11.31525,25.329002,383.7488806,0.900406,1.011096425,0.1816946,-0.2294,-16.01988295,-14.0638715,-12.60781,96.89080975,-3.7650534,-0.9220802,-5.4825962,-10.0909596,-19.32072,-2.774095775,-1.7616672
1,15.75,29.890652575,1.00782223255,13,1.0820413,175.36412055,264.942117025,-0.0167851602749998,-11.174,25.13760525,383.643866125,0.913498,1.0718538,0.1990295,-0.23336,-15.67028755,-13.97894875,-12.601205,96.91719925,-3.1731423,-1.1791325,-7.74198075,-10.276219975,-20.51877225,-2.984370425,-1.696118975
1,16.25,16.42941,1,7,1,174.893548225,262.9788995,-47.225,-11.241958,25.32568675,383.761945125,0.8804795,1.0008834,0.14107685,-0.2147,-15.637492975,-13.941501,-12.575805,96.9170255,-2.431266,-0.96004325,-5.9873531,-11.770033,-28.5402824,-2.713987625,-0.6904972
1,16.75,5.352233925,0,2,0,172,261,-88.02710095,-11.403792,26.52175,383.845341525,0.907576675,1.123142375,0.12169565,-0.1632,-15.720421525,-13.91590375,-12.5468355,96.926329125,-1.8764374,-0.3786874,-5.5871909,-10.3984923,-37.796346875,-3.2349405,-0.874355
1,17.25,0,0,0,0,172.17454293,258.9,-103,-11.90704,27.1452025,384.053562375,0.920267875,0.742267425,0.073728,-0.1698,-16,-14.718866,-12.515796,96.96499525,-1.4835417,-0.7155056,-3.463150425,-8.3080893,-55.7691602,-2.2502688,-0.288200875
1,17.75,0,0,0,0,171,256.9,-105,-12.15117075,27.93025,383.92726215,0.9423818,0.75427105,0.0608493,-0.211,-15.983785,-13.8954125,-12.47681125,96.99685675,-1.0194399,-0.674613975,-4.40487,-5.776113,-56.75945135,-2.335691975,-0.096094
1,18.25,0,0,0,0,171,254.9,-102.02436745,-12.61054725,28.657,384.136931875,0.9278568,0.917095,0.0619129,-0.1922,-16,-13.922729,-12.259253,97.018292,-0.95603315,-0.64563315,-3.450637575,-7.567341825,-53.910557425,-1.964384,-0.0308041
1,18.75,0,0,0,0,170.95284783,252.9,-102,-13.0681665,29.17516575,384.7337004,0.8931544,0.90402175,0.0536441,-0.1698,-16.025,-13.87577,-12.072765,97.0543225,-0.906701,-0.9170935,-4.54634275,-6.39833575,-55.215280775,-2.409589,-0.173478
1,19.25,0,0,0,0,169.93515665,251,-102,-13.290959,30.014495,384.35922905,0.88214965,0.83276665,0.04631605,-0.1806666,-16.1373986,-13.91990875,-12.1363725,97.027795875,-1.107282025,-0.8050588,-6.0571408,-7.3849117,-56.515280375,-2.3191701,-0.14873
1,19.75,0,0,0,0,169.95,250.903150165,-100.7773181,-13.62337225,30.78611425,384.4779648,0.913934,0.8222877,0.04533125,-0.19075,-16.2442956,-13.98044,-12.69845925,97.011098125,-1.00052395,-0.8471086,-4.78486265,-5.713566875,-61.036460325,-2.871824,-0.126471625
1,20.25,0,0,0,0,170.85,249.90481855,-100,-14.02949375,31.52375,384.61081635,0.88765795,0.924032475,0.0499759,-0.198362775,-16.63051875,-14.32253825,-12.6638205,97.024887875,-0.89525085,-0.841563,-4.47158915,-8.275399,-61.76104375,-2.3509344,-0.38521355
1,20.75,0,0,0,0,169.925,249.99330384,-100.075,-14.33654225,31.57125,384.84399035,0.93689565,0.90196525,0.0455457,-0.17925,-16.917382675,-14.856445,-13,97.052599625,-0.7766697,-0.7796485,-6.0462776,-8.7968994,-56.16970175,-2.964337,-0.088425625
1,21.25,0,0,0,0,169.925,249.0701298,-101,-14.6932135,32.66175,384.94015775,0.95941825,0.899486575,0.03960685,-0.17714875,-17.0117225,-15.4347025,-13,97.076466875,-1.046022,-0.7869525,-5,-6.669704875,-56.325432675,-2.5456362,-0.1410775
