DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.48028,3.0144575,-47.68276,399.49488,4.0951581,0.42990666,-0.15343999999999,50.86283,77.97359,2.8457415,3.6043533,-91.278226,0,0,213.98283,1.7591735,300.728655
1,0.75,0.46104,3.0737276,-49.1791745,399.6137,4.12416545,0.42831158,-0.33208499999998,51.99665,77.974975,2.8030271,3.63933025,-91.091067,0,0,214.66088,1.7831975,300.131895
1,1.25,0.43739,2.96280985,-47.419069,399.76275,4.1234313,0.42430596,-0.54856999999998,52.53296,77.98054,2.793173,3.6058894,-90.1631255,0,0,214.1855,1.725896,299.611465
1,1.75,0.46364,2.5184643,-49.358631,399.740315,4.1307848,0.41392507,-0.47728999999998,52.28169,77.97293,2.69313555,3.5744578,-89.387213,0,0,213.24693,1.750896,299.0659
1,2.25,0.45734,3.0686077,-50.2365075,399.784,4.1537866,0.428492475,-0.63142499999998,52.39534,77.97495,2.68068085,3.6290735,-89.6540935,0,0,212.2859,1.7679545,298.671925
1,2.75,0.45184,2.7556667,-50.104395,399.92201,4.1703032,0.40494959,-0.66364999999996,53.06016,77.960785,2.6621821,3.6275948,-89.490454,0,0,212.56473,1.7660955,297.44709
1,3.25,0.4601,2.8044915,-48.152068,399.90307,4.1116781,0.42075307,-0.83972999999997,53.95221,77.95434,2.6128707,3.66067685,-90.051529,0,0,213.27582,1.718242,296.90793
1,3.75,0.46916,2.82125585,-49.228165,399.936675,4.0683543,0.42731854,-1.14516,54.95564,77.95226,2.454232,3.64279,-88.37363,0,0,212.94816,1.749182,296.28044
1,4.25,0.454105,2.35713895,-48.4937855,399.89757,4.06653835,0.43642459,-1.3083999999999,55.37956,77.942265,2.3899549,3.6656506,-87.843722,0,0,212.96201,1.7689125,295.648475
1,4.75,0.4833,2.1191806,-47.144451,399.89934,4.130394,0.43219285,-1.47471,55.9732,77.94249,2.2953609,3.6362403,-87.3629935,0,0,213.2096,1.7207175,295.319395
1,5.25,0.469715,2.63182445,-46.546078,400.18094,4.08330685,0.4289826,-1.33806,56.21006,77.94483,2.3478797,3.6841063,-87.664597,0,0,213.21131,1.690593,294.80324
1,5.75,0.460515,2.51812385,-46.928799,399.9322,4.0589701,0.429708465,-1.450795,56.83907,77.952305,2.3428759,3.62923995,-86.9687725,0,0,212.83567,1.721905,295.075655
1,6.25,0.442515,2.2030898,-47.19595,399.90521,4.0862904,0.41847979,-1.34565,57.75913,77.961705,2.3521312,3.5512007,-87.134145,0,0,212.6929,1.691795,294.87869
1,6.75,0.44562,1.96606635,-45.325298,400.018605,4.0512289,0.41070158,-1.3612,58.40939,77.978,2.2910203,3.4592431,-87.100695,0.13377529,0,212.2201,1.7236095,294.61858
1,7.25,0.41709,3.2305636,-43.977652,400.044745,4.01006645,0.42113548,-1.53394,58.00439,77.998795,2.249124,3.5359882,-67.09776,14.744526,3.1976405,212.4649,3.062417,294.5713
1,7.75,0.3011,5.9624213,-21.969438,400.1011,4.07287585,0.42598894,-1.22258,56.95123,78.02194,2.3397415,3.3640382,-37.024384,92.892642,71.07059,211.83595,23.91085,296.848495
1,8.25,0.00254705,10.407015,9.8100278,400.00026,4.1083693,0.45717293,-0.609924999999975,54.71073,78.05104,2.6062062,3.360276,33.6577495,257.435735,161.03615,211.52947,35.598645,302.82768
1,8.75,-0.35234,16.831255,59.3172565,399.95535,4.2065048,0.52025652,-0.0457449999999825,51.65332,78.073875,2.88738155,3.5601983,110.51557,463.10762,260.6783,212.62783,44.62444,309.3385
1,9.25,-0.736745,22.396389,105.122955,399.93069,4.20634725,0.532929445,0.657290000000015,49.24773,78.084575,3.11695935,3.6540858,187.36872,641.564005,357.4042,213.55351,52.92476,315.99986
1,9.75,-1.09,27.785561,147.05242,399.81419,4.2387377,0.57759205,1.16416,47.64979,78.10412,3.3462961,3.76595445,252.191555,785.6463,440.0771,215.3436,61.348275,321.524615
1,10.25,-1.27865,31.971677,178.6082,399.62928,4.2787572,0.60097324,1.684705,46.02441,78.09943,3.6471529,3.8777539,310.36878,917.62843,510.7534,217.44081,68.38479,326.34692
1,10.75,-1.4555,35.2228825,201.760565,399.67172,4.33459385,0.61530137,2.29304,43.89182,78.09648,3.82674885,3.93212745,359.84068,1024.9309,570.6823,219.72718,73.857365,330.77951
1,11.25,-1.503,40.646323,229.53137,399.99119,4.3835993,0.6356319,2.70532,41.527195,78.06459,4.1077516,4.0966603,393.54663,1109.2969,615.6852,220.552165,79.074315,334.87567
1,11.75,-1.4614,40.9316135,235.96714,400.04096,4.3294079,0.66277629,2.99564,40.28585,78.01853,4.2599534,4.2073036,411.34361,1161.9487,638.5258,221.69848,81.99435,337.09897
1,12.25,-1.5291,43.531922,244.663155,399.86528,4.38764355,0.68778399,3.451515,39.01106,77.96744,4.48301225,4.3841741,415.955625,1180.35155,645.9091,222.81926,80.865245,338.730615
1,12.75,-1.4516,42.638713,243.71163,400.05804,4.327443,0.69617363,3.74258,37.439915,77.93042,4.7170107,4.4338224,410.6557,1165.7095,635.9375,223.696665,80.825995,340.44313
1,13.25,-1.4089,40.824354,234.810755,399.91812,4.2230115,0.7132939,4.060365,36.83867,77.90464,4.92731185,4.4885472,383.215815,1119.10185,606.3071,224.21006,77.661925,340.651435
1,13.75,-1.40835,39.15401,210.35823,399.9106,4.2243588,0.69640619,4.323,36.01514,77.888085,5.0900937,4.4424647,345.317945,1038.3747,559.2739,225.182895,71.942375,341.021155
1,14.25,-1.25345,36.93305,190.001435,399.84812,4.1894921,0.68608141,4.47032,34.122055,77.882135,5.166222,4.43295435,299.371395,936.34498,499.5738,224.828545,64.429345,339.31981
1,14.75,-1.13195,32.4616825,161.44704,399.660905,4.13268775,0.66598422,4.48125,33.570605,77.87458,5.2975287,4.2651489,237.43456,805.068005,422.39725,225.305985,55.29425,337.4195
1,15.25,-0.96782,26.584569,125.41961,399.91989,4.150861,0.64224338,4.615095,33.09215,77.877375,5.3227227,4.1838231,170.08125,659.893075,339.8471,224.312545,47.010475,334.04205
1,15.75,-0.68175,22.361537,80.000203,399.649735,4.1325063,0.63163835,4.30268,33.26165,77.86869,5.2961915,4.01691895,89.969955,471.562885,243.04725,222.69229,39.61916,329.863325
1,16.25,-0.43834,17.676235,32.8585985,399.42834,4.1741429,0.59139688,3.94944,34.41948,77.88148,5.12294655,3.96671395,18.947195,272.73923,145.95745,221.46976,31.85901,325.553035
1,16.75,-0.081765,12.0263425,-6.4041594,399.535515,4.1050484,0.5171326,3.44643,35.8067,77.89156,4.832618,3.69345795,-48.56445,110.08902,56.64645,218.691965,19.72114,320.741795
1,17.25,0.254855,7.2740691,-33.936991,399.6529,4.0525823,0.46795219,2.813935,38.181735,77.89734,4.375576,3.4121263,-88.489358,21.549687,4.461216,218.455855,3.65374,315.897755
1,17.75,0.44209,3.7453669,-44.547995,399.74231,4.0248857,0.42206159,2.37785,40.083335,77.91518,4.1620467,3.41178655,-97.702733,0.530673145,0,217.741705,1.771376,312.05058
1,18.25,0.45507,3.9814601,-47.623322,399.84975,4.03449765,0.41326821,2.03163,41.241255,77.92773,4.03722365,3.5176182,-96.198089,0,0,218.126295,1.8597905,310.76008
1,18.75,0.431215,3.7636079,-47.228768,400.09652,4.08167625,0.41693895,1.7927,42.377755,77.92519,3.9316992,3.4300442,-95.728498,0,0,217.75072,1.869025,309.382165
1,19.25,0.43548,4.4359459,-52.106896,400.010345,4.0776444,0.4217526,1.61028000000005,42.6864,77.94846,3.7477633,3.53591045,-94.710817,0,0,217.471595,1.891524,308.635795
1,19.75,0.451705,4.2345634,-51.514,399.92642,4.08123565,0.42548772,1.47433,43.240735,77.95376,3.6972604,3.5472254,-93.595532,0,0,216.063625,1.879118,307.80297
1,20.25,0.46628,4.1335362,-51.35002,399.85345,4.1004589,0.435666675,1.21524,44.18302,77.96606,3.6955338,3.5600933,-92.923653,0,0,216.974705,1.8639885,306.98817
1,20.75,0.437155,4.1053996,-49.99387,399.79509,4.0883304,0.43176527,1.07361,44.954425,77.97981,3.58377775,3.5096521,-92.6384695,0,0,216.15379,1.8382425,306.21687
1,21.25,0.430145,3.7122431,-51.74868,399.57925,4.0484672,0.429334825,0.73520000000002,45.237175,77.98753,3.47614325,3.571542,-92.537932,0,0,215.128125,1.818892,305.344665
1,21.75,0.444055,3.9407176,-51.8968545,399.585265,4.0734018,0.42746763,0.631525000000035,46.206145,77.9892,3.4600155,3.597083,-92.503168,0,0,214.531105,1.861667,304.08532
1,22.25,0.45192,3.3863853,-50.453113,399.508445,4.0226722,0.43728593,0.54233000000005,47.04401,77.99913,3.3163889,3.5531091,-92.7083485,0,0,214.724365,1.8461575,303.67383
