DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_1_1_1,VPD_2_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,PPFD_DIF_1_1_1
1,5.25,-0.9340760625,356.854175,-104.21823,-6.52770295,0.743894,1.383665,-1.85527215,38.967624,55.844,0.5542173,0,-23.8811325,-1.15735425,0.04807632125,0.5535599325,98.3,-23.91,-97.4375,-0.009,-4.527,-2.6252,144.6,216.89,-3.315125,-2.767125,-0.9355,-5.2795,0.31245
1,5.75,-0.4408653,356.85633,-116.21117,-6.5640152,0.79250291,1.3108845,-1.76569745,42.13637125,55.534,0.412954925,0,-24.3812,-1.09129595,0.05315545725,0.34850482,98.3,-23.868,-97.875,-0.011,-4.4467,-2.4503,144.45,215.07,-3.32965,-2.801625,-0.935375,-5.344625,0.311225
1,6.25,-0.27175934,356.87973,-91.75801325,-7.60176335,0.745330285,1.31245,-1.064807085,39.135837,54.268,0.51225705,0,-24.657825,-1.129852025,0.0512876455,0.455848745,98.3,-24.01725,-97.05,-0.006625,-4.6724,-2.6171,143.86,215.16,-3.33525,-2.7888,-0.92375,-5.4247,0.31045
1,6.75,-0.8205047275,356.275735,-89.9243955,-7.914093125,0.7780035,1.348096,-1.561292375,42.96670375,54.424,0.554921,0,-24.51349,-1.152238,0.0478208185,0.48542796,98.306,-23.9905,-97.475,0,-4.1121,-2.7434,142.85,214.66,-3.34725,-2.8642,-0.9168,-5.59065,0.312
1,7.25,-0.536591675,357.02096,-94.627522,-6.6966052,0.712218465,1.3454425,-2.2287507,34.244265,53.02,0.5225286,0,-24.4872775,-1.0397238,0.05130214075,0.53428825,98.401,-24.374,-89.3125,0,-0.56125,-2.264,139.88,215.04,-3.349475,-2.944375,-0.904125,-5.714875,0.33345
1,7.75,-0.662948,355.40601,-93.119036,-6.920754,0.7076091125,1.3565625,-1.6684242,34.403036,53.452,0.5584823,0,-24.6544375,-1.066003,0.04923017875,0.4590185175,98.4,-23.923,-59.7075,8.51125,3.4866,-1.3971,139.02,217.84,-3.36575,-2.96,-0.913125,-5.854375,1.449575
1,8.25,-1.2959766,356.3009875,-73.3652955,-7.62663255,0.76645805,1.3720975,-2.12779425,38.0103275,55.362,0.5531375,0,-24.148625,-1.106216825,0.0573,0.2536488,98.347425,-22.9625,-27.73875,20.43425,8.1873,-0.6373,139.85,222.21,-3.45725,-2.9858,-0.9008,-5.8975,10.01325
1,8.75,-0.75112826,354.8535125,-72.94838525,-11.295166,0.81836863,1.3908995,-3.38489525,32.7471425,51.644,0.4816184,0,-22.8834,-1.2376578,0.066359815,0.2870223,98.4,-21.873,-6.0085,34.937094019,14.813,0.3396,140.6,226.58,-3.575075,-3.0485,-0.89075,-5.61725,16.24875
1,9.25,-1.105114925,353.296385,-57.784111,-10.0477931,0.8001382375,1.431265,-2.6054744,32.19629025,48.45575,0.5085271,0,-21.8785375,-1.38470425,0.093580688,0.386068025,98.4,-21.311,10.845,43.63,22.019,0.8525,141.525,230.18,-3.58875,-3.062375,-0.8825,-5.373,33.84025
1,9.75,-1.0175195725,352.4735075,-49.32342375,-10.237612,0.84925251,1.399949,-2.8334692,28.497662,44.524,0.4926223,0,-21.092995,-1.380454575,0.0893306875,0.39511352,98.4,-20.5745,16.195,53.5959954,24.695,1.511,143.85,235.84,-3.59275,-3.06775,-0.881,-5.1065,28.76775
1,10.25,-1.0525919,352.7908,-38.98757,-11.350197,0.79190155,1.38662,-2.435822925,30.21755575,42.64175,0.646902075,0,-19.70365,-1.3586729,0.11942954,0.37312782,98.4,-19.765,20.86,64.796630958,26.693,1.8545,146.0375,238.6875,-3.5821,-3.0687,-0.8908,-4.96205,31.9165
1,10.75,-1.06893575,355.59886,-50.955655,-12.16275775,0.86410559,1.3986395,-1.9547287,27.894725,41.83675,0.657296,0,-19.082575,-1.4319954,0.13414114,0.380627375,98.4,-18.9575,22.52,63.6365,25.83375,2.015125,147.675,241.1,-3.57475,-3.035725,-0.896475,-4.780875,49.55075
1,11.25,-1.260013,354.9583,-39.349657,-12.05825,0.8825621575,1.424229,-1.8470862,27.48134275,40.43775,0.6101684,0,-18.6337,-1.351819075,0.1420254825,0.4655836,98.4,-18.09775,26.03875,75.84,30.215,2.0168,147.17,243.34,-3.5565,-3.04075,-0.90425,-4.5845,55.5455
1,11.75,-1.5162028,354.679975,-44.17957975,-8.4684682,0.9407919375,1.476628,-2.13584815,25.7172,39.138,0.581793525,0,-18.36441,-1.3877805,0.14255882,0.50331177,98.3639,-17.68725,23.79875,69.3823514825,31.065,2.5411,148.95,245.68,-3.56095,-3.013,-0.898125,-4.462,48.981
1,12.25,-1.47679105,354.4146875,-48.082055,-10.435648125,0.938070155,1.5154315,-2.4066016,25.212494,36.61475,0.9794015,0,-17.601166,-1.4096862,0.16262208,0.562227125,98.330175,-17.27625,20.247,67.90729817,29.684,2.4103,150.285,247.09,-3.561175,-2.95505,-0.88235,-4.3139,52.8095
1,12.75,-1.7247316,351.654755,-39.75508875,-9.8953824,0.946867035,1.57751125,-2.222432,24.547797,35.74875,0.89760875,0,-17.473325,-1.3927311,0.1708627725,0.67390765,98.28105,-16.81375,18.65025,62.675,27.29725,1.9291,149.6875,248.4325,-3.5423,-2.9388,-0.8825,-4.115875,50.68725
1,13.25,-1.803913175,352.337085,-58.9260295,-8.9071,0.98302955,1.606817,-2.0467969,23.803,34.27225,0.602889525,0,-16.99203475,-1.4364315,0.17605769,0.59649398,98.2922,-16.4725,15.85375,48.259,21.10325,1.581475,150.955,249.1775,-3.566,-2.85675,-0.8939,-3.8657,31.1405
1,13.75,-1.416643825,351.9957575,-67.11958875,-7.9804712,1.022146,1.574468,-2.1423585,21.97620075,34.05375,0.6445829,0,-16.3411525,-1.3731993,0.140239205,0.60302135,98.30000038125,-16.13375,9.003,46.518,20.483,1.12955,151.65,249.795,-3.595275,-2.843725,-0.8935,-3.86845,37.12175
1,14.25,-1.2817339,351.5073975,-65.3577095,-8.4800674,1.0377292,1.54839225,-1.77933428,22.913301,34.429,0.649555775,0,-15.98636,-1.3828565,0.15471182,0.637448275,98.3,-15.868,5.193275,34.99375,15.09825,0.64385,151.7975,249.995,-3.6094,-2.7742,-0.879775,-3.79495,29.408
1,14.75,-1.36995175,351.0193,-64.8186425,-8.4587595,1.06604655,1.61775,-1.5739963,22.301221,34.86175,0.6736964,0,-16.8135,-1.3360352,0.107736185,0.5232133,98.206875,-15.91125,-7.09072499999999,22.87660976,9.1165,0.108875,151.59,249.195,-3.60805,-2.729,-0.869725,-3.720025,18.09975
1,15.25,-1.0596057325,351.6635775,-80.402543,-7.5562611,1.08099595,1.653233,-1.367302225,22.457699,35.516,0.659455,0,-17.2882025,-1.29139675,0.110423815,0.58763775,98.2135,-16.1485,-44.932,14.2318938875,5.8248,-0.60005,151.5775,248.07,-3.56775,-2.6697,-0.81975,-3.668625,9.884
1,15.75,-0.745416035,351.58284,-82.527481,-7.7608496,1.0908045,1.658908,-1.662866225,24.551582,36.26775,0.638124475,0,-17.08047,-1.193107,0.0971486,0.8137559,98.215,-16.317,-82.16,4.8628,1.685475,-1.572225,151.9475,245.595,-3.511475,-2.568525,-0.80635,-3.54635,0.937
1,16.25,-0.7876424675,350.3568725,-107.58664,-9.1684483,1.11717135,1.674771,-1.52873055,27.5374025,37.069,0.6462042,0,-17.72238,-1.2552709,0.0599811975,0.780321455,98.29825,-16.927,-103.93,0,-2.4968,-2.2745,153.05,243.375,-3.46325,-2.47315,-0.789,-3.513625,0.33545
1,16.75,-0.50895168,351.44483,-98.842158,-7.52565615,1.149528,1.641403,-1.0824688,29.46753,38.734,0.66110475,0,-18.7168,-1.2219613,0.058225526,0.755660275,98.3,-17.38125,-107.09,0,-4.76785,-2.29115,152.18,240.59,-3.399,-2.4028,-0.740275,-3.58415,0.32045
1,17.25,-0.27796958,351.72296,-88.458803,-7.354875025,1.158091375,1.607604,-0.80966199,30.14627875,41.982,0.64431885,0,-18.98355975,-1.210095,0.06015057525,0.66859218,98.2035,-18.175,-105.62,-0.007,-5.15725,-2.29555,151.16,238.965,-3.368625,-2.36265,-0.70355,-3.6337,0.31645
1,17.75,-0.41724242,350.317815,-87.006521,-6.621692,1.177781825,1.59881075,-1.09446775,31.67833,42.40925,0.639624125,0,-19.516935,-1.18149635,0.057235384,0.6146951225,98.2,-18.515,-105.43,-0.01055,-5.05275,-2.26,152.04,236.68,-3.2905,-2.33825,-0.68725,-3.700375,0.317
1,18.25,-0.2695206675,351.35215,-93.15465775,-5.7419658,1.1739563,1.618611,-0.80769556,32.39106,42.4425,0.6432862,0,-19.590143,-1.321203625,0.05651557,0.62853588,98.2005,-18.76875,-104.95,-0.00955,-4.80865,-2.28975,151.72,235.225,-3.24485,-2.353975,-0.65265,-3.72245,0.317225
1,18.75,-0.1482788525,353.2390475,-93.0317645,-6.7990578,1.12014775,1.63030275,-0.96935912,32.33144275,43.6335,0.639963625,0,-20.218859,-1.14677395,0.052461113,0.65197892,98.217125,-19.042,-104.56,-0.008,-4.95645,-2.33845,150.8775,233.12,-3.21375,-2.33925,-0.663375,-3.872875,0.31645
1,19.25,-0.2781627,356.193195,-95.7222065,-8.27528365,1.04255125,1.60204475,-0.80918556,30.3551255,44.60075,0.55464725,0,-19.97085875,-1.3384226,0.0570844915,0.736197475,98.2928,-19.3975,-103.8,-0.00755,-5.0033,-2.30965,153.095,231.89,-3.166875,-2.353075,-0.68385,-3.98155,0.316225
1,19.75,-0.33787916,355.9835625,-89.06697125,-6.927541075,1.016145275,1.575397,-1.1614849,30.58817425,45.40725,0.575253575,0,-20.2406645,-1.228009625,0.054241118,0.70549665,98.21,-19.6855,-103.2,-0.011,-4.65965,-2.33405,152.545,231.14,-3.22475,-2.3856,-0.684375,-4.0185,0.317
1,20.25,-0.3873326125,355.52285,-91.4657475,-7.37041425,1.0032058,1.557501,-0.7474149325,29.22506,49.20225,0.55991615,0,-20.9424325,-1.27414,0.053279007,0.592957875,98.2,-19.775,-103.73,-0.00955,-4.6479,-2.40045,151.09,230.075,-3.24555,-2.403875,-0.6826,-3.9403,0.315225
1,20.75,-0.362044125,357.3356075,-92.2292445,-6.707077725,0.98448155,1.528892,-1.21058445,31.93799,49.839,0.5368595,0,-20.496825,-1.1899839,0.05501968225,0.74263892,98.2,-19.77125,-102.86,-0.01155,-4.7795,-2.3365,148.595,229.385,-3.259475,-2.401825,-0.6728,-3.9041,0.316225
1,21.25,-0.42600505,357.180525,-104.8636,-8.9184362,0.94735194,1.51409525,-1.5389979,34.030177,49.48,0.586672225,0,-21.51116,-1.272222,0.0527346,0.6302414125,98.2,-19.8925,-102.93,-0.008,-4.9357,-2.30895,150.375,229.13,-3.2235,-2.43875,-0.67585,-3.88975,0.315
1,21.75,-0.11847945,358.00726,-81.0360875,-5.16762655,0.929772475,1.564863,-0.9750701,34.72807025,50.34575,0.5771675,0,-21.828345,-1.146561,0.05143793325,0.5472475775,98.101625,-20.18125,-102.85,-0.00955,-4.8061,-2.35645,148.2925,229.56,-3.2017,-2.4441,-0.6831,-4.0627,0.316225
1,22.25,-0.43833328,359.23252,-87.99616325,-6.7142705,0.81168463,1.5072085,-0.5938046,30.0928355,49.244,0.669676675,0,-21.614215,-1.180869525,0.0463957685,0.5124332475,98.1,-20.503,-102.85,-0.006,-4.73035,-2.37225,149.07,229.38,-3.206325,-2.472825,-0.710825,-4.17465,0.316225
1,22.75,-0.60997432,358.9763525,-90.682608,-8.949523,0.91078225,1.43997625,-1.9130439,34.209223,50.138,0.70410155,0,-21.865325,-1.2453403,0.050302919,0.567255425,98.1125,-21.0965,-102.13,-0.01155,-4.7458,-2.4086,148.95,227.595,-3.192725,-2.466975,-0.7421,-4.2631,0.313225
1,23.25,-0.33312458,359.04524,-92.23941,-6.27072095,0.95356614,1.40199125,-0.79852735,38.7535,50.738,0.5922978,0,-21.79825,-1.12415375,0.046234718,0.52585173,98.1,-21.438,-101.73,-0.011,-4.68715,-2.3454,148.845,226.37,-3.188275,-2.453,-0.777375,-4.298375,0.313225
1,23.75,-0.44856331,359.0899375,-94.4928955,-5.6319062,0.8645024,1.36581675,-1.152837075,39.4165775,50.792,0.58390175,0,-22.2199025,-1.243269,0.05140172675,0.591628075,98.1,-21.85825,-100.68,-0.011,-4.84635,-2.2774,147.3,225.015,-3.18715,-2.47085,-0.7951,-4.3541,0.313225
2,0.25,-0.204516125,368.76288,-84.138355,-8.50732655,1.0895425,1.292397,-0.75136611,41.030486,43.71225,0.748543,0,-18.7410875,-1.0839455,0.045543409,0.49830463,98.38875,-18.424,-104.11,-0.01,-4.7628,-2.162,150.15,230.33,-2.4555,-2.7596,-0.6848,-1.8533,0.316
2,0.75,-0.545482675,368.50021,-94.844334,-7.576587125,1.080612,1.32009875,-0.848988545,42.566585,42.19025,0.70549805,0,-19.23314,-1.3067644,0.04874448,0.48509476,98.33625,-18.662,-102.995,-0.0069,-4.74915,-2.2466,150.745,229.69,-2.46925,-2.8006,-0.6921,-1.84395,0.315
2,1.25,-0.457801535,368.435575,-88.538922,-5.2934149,1.0128845,1.259316,-0.880382605,43.94904,43.24325,0.4573863,0,-19.72174,-1.0910237,0.0471159945,0.4254687,98.352725,-19.08,-102.75,-0.006,-4.794875,-2.176625,150.0625,229.4125,-2.4803,-2.8246,-0.69835,-1.843275,0.317
2,1.75,-0.47679446,368.46737,-85.40545525,-4.9432645,1.08732245,1.35719,-0.93134943,42.91423,43.311,0.3866028,0,-19.80892,-1.008358,0.0457867995,0.5605818575,98.3000007625,-19.146,-101.97,-0.0089,-4.65065,-2.1259,150.32,226.745,-2.4607,-2.856275,-0.711675,-1.838875,0.316225
2,2.25,-0.732400395,368.4928875,-92.2286955,-5.9132327,0.998546255,1.305425,-0.95523929,38.75555525,43.707,0.3347225,0,-19.8853475,-1.27198315,0.041160212,0.60054744,98.3000007625,-19.1745,-100.655,-0.0079,-4.66615,-2.1165,149.475,227.515,-2.4658,-2.907025,-0.7131,-1.835775,0.317
2,2.75,-0.372574475,368.284575,-93.189805,-5.69794685,0.974901125,1.24743875,-1.482187965,39.1872975,43.69275,0.2436283,0,-19.7727925,-1.0663553,0.047251576,0.32531556,98.3,-19.22225,-100.05,-0.0097,-4.8827,-2.17165,148.8,227.345,-2.489075,-2.919,-0.7177,-1.8378,0.316225
2,3.25,-0.478197,368.093165,-91.433603,-4.352665375,0.97079713,1.2312475,-1.764095525,43.989408,43.6515,0.16461739,0,-19.711285,-1.220861775,0.04509306875,0.3968184625,98.20975,-19.2715,-100.0375,-0.011,-4.886875,-2.24325,148.8,225.625,-2.5137,-2.8969,-0.7211,-1.8462,0.314675
2,3.75,-0.4914103,368.02763,-94.7462045,-6.6267304,0.933099985,1.2592275,-1.329654775,36.2816765,45.08725,0.178251605,0,-20.22785925,-1.159085225,0.043462422,0.610010875,98.21575,-19.8735,-98.925,-0.011,-4.77975,-2.140875,147.6875,224.625,-2.532975,-2.925075,-0.73935,-1.8664,0.315
2,4.25,-0.469329645,367.55533,-101.8879625,-8.621396625,0.957418875,1.25434125,-1.7222904,38.44257925,46.6835,0.148208125,0,-20.76508,-1.05389725,0.050443775,0.583229425,98.2952,-20.145,-98.5375,-0.008925,-4.611625,-2.078625,148.6,223.5,-2.5565,-2.9512,-0.7572,-1.851,0.31445
2,4.75,-0.4496665875,367.05549,-102.6156375,-6.978373,0.94758815,1.27430875,-1.4899524,35.2102325,48.4225,0.15503375,0,-20.6693,-1.1253095,0.047388351,0.489555875,98.3018,-19.82,-97.975,-0.012,-4.529875,-2.28375,148.54,223.525,-2.573075,-2.986775,-0.7718,-1.8566,0.313225
2,5.25,-0.541695855,367.076925,-86.8688885,-6.5222504,0.8927676975,1.339975,-2.94471175,41.8880875,49.42925,0.20431464,0,-21.46595,-1.19684825,0.042300525,0.49123254,98.266675,-20.206,-98.7,-0.011925,-4.87075,-2.384375,148.1,222.55,-2.584,-2.992825,-0.78705,-1.85815,0.315225
2,5.75,-0.318007225,367.7265275,-94.816354,-8.2356768,0.89761167,1.39687125,-0.74260498,40.3189725,49.00675,0.23117324,0,-21.44345,-1.1737831,0.045984925,0.38273566,98.3,-20.495,-98.4,-0.01,-4.932125,-2.358375,147.8375,221.5,-2.60955,-3.000725,-0.799725,-1.86205,0.31545
2,6.25,-0.67841231,367.53743,-111.3477,-5.8108725,0.82801016,1.44966875,-1.7385073,43.7357025,50.9215,0.213855335,0,-22.1536,-1.162312875,0.04308532325,0.4936688175,98.3144,-20.858,-97.4625,0,-4.184,-2.32725,147.3,220.5,-2.60525,-3.01465,-0.81365,-1.8627,0.31545
2,6.75,-0.54295853,367.7022975,-82.7361705,-5.0762345,0.83027869,1.839382,-1.80520778,41.8831685,50.91475,0.16992855,0,-22.04108,-1.16473665,0.044465195,0.5116982075,98.3907,-21.112,-89.8,0,-1.8658,-1.9671,147.4125,221.2125,-2.6175,-3.048775,-0.8274,-1.8738,0.332675
2,7.25,-0.3257008,366.5705125,-78.26022275,-10.28518,0.9030491,1.839763,-1.41909605,45.3950175,50.109,0.1975176975,0,-21.924245,-1.073446225,0.05261760425,0.4026614875,98.4,-21.03725,-64.14375,7.32359808,2.721375,-1.218875,147,222.45,-2.630425,-3.0634,-0.8395,-1.9099,3.212675
2,7.75,-0.6447279875,367.489865,-57.53055,-13.45292025,0.841435725,1.878306,-1.326095,36.42472475,48.19025,0.197740075,0,-21.13497,-1.218587125,0.073385027,0.29783062,98.40000034425,-20.46,-20.2375,18.9475,8.543,-0.1664,146.6,226.5375,-2.6399,-3.0894,-0.8457,-1.9331,14.11975
2,8.25,-0.4594417325,368.19941,-46.19366775,-8.884104,0.925556225,1.627845,-1.70159925,33.108804,47.0775,0.184491875,0,-19.42154375,-1.3373011,0.0833,0.338059365,98.403375,-19.46025,-5.57475,36.68725,14.264,0.637,148.0875,234.9125,-2.6519,-3.1141,-0.8567,-1.9347,26.3885
2,8.75,-0.518056155,368.29435,-42.64346825,-14.9902625,0.826136675,1.67215875,-1.767113825,28.5350955,43.85725,0.144842625,0,-19.0588915,-1.32773225,0.095175,0.4360923625,98.4,-18.005,9.711,43.3258919735,19.319,1.450775,149.59,241,-2.668,-3.145575,-0.86345,-1.9317,41.092
2,9.25,-1.2372951,368.43349,-27.5765,-19.84949,0.86313059,1.7600575,-2.57825124,26.715975,40.24375,0.18016675,0,-18.232885,-1.267818,0.1384271,0.4893140875,98.41826,-17.5695,19.82,59.7485,27.272,1.8362,153.42,243.9375,-2.6885,-3.1849,-0.8734,-1.9535,66.79925
2,9.75,-0.57413473,368.02024,-26.19045325,-12.69878475,0.87983762,1.8305725,-2.782517,26.998001,36.70125,0.22348425,0,-17.03458,-1.33927325,0.15393604,0.558289605,98.4,-16.8,25.0475,74.8025,33.718,2.5676,152.4325,247.45,-2.6979,-3.187125,-0.88025,-1.977,72.25475
2,10.25,-0.61099118,367.74244,-28.9903985,-16.83931,0.836474125,1.7880525,-3.0954928,26.4070965,33.83375,0.2131435,0,-16.48913,-1.3594925,0.1845971125,0.6181915825,98.30215151625,-16.395,24.754,80.555,30.6935,2.6348,154.905,249.05,-2.705775,-3.213675,-0.8921,-1.93865,89.8475
2,10.75,-1.1533308,367.81485,-24.2991,-10.4596875,0.8544383,1.6985775,-2.9484803,25.5962725,31.635,0.254083,0,-15.85846,-1.4418306,0.1867770375,0.59778224,98.30000061,-16.065,30.72,96.3175,38.6575,3.440125,156.1,251.46,-2.7045,-3.1558,-0.89185,-1.935825,82.18075
2,11.25,-1.217679525,367.2511275,-15.222015,-9.2138158,0.88546964,1.63733125,-3.502179475,24.542816,30.18375,0.23695025,0,-14.98394,-1.4582366,0.18584512,0.6181137625,98.256,-15.40425,29.217,95.76,47.931,3.80885,157.095,253.84,-2.69695,-3.0339,-0.8966,-1.9338,135.505
2,11.75,-1.3871785,367.1197875,-32.75874025,-13.84968525,0.885258,1.5970175,-2.79418565,22.51816025,28.002,0.3301505,0,-14.265245,-1.41313,0.1983322,0.66481905,98.2673,-15.05,30.716,102.49537105,45.9715,3.78865,158.715,254.66,-2.724,-3.00425,-0.897,-1.93075,108.4625
2,12.25,-1.147576,367.44962,-38.070223,-11.3057,0.858084175,1.57434375,-1.8778568,20.9893975,26.76275,0.2820437,0,-14.292575,-1.475165875,0.1839809625,0.64845673,98.29325,-14.787,30.331,97.9475,45.49875,4.089375,159.1075,256.17,-2.7308,-2.98925,-0.8815,-2.0175,93.9075
2,12.75,-0.9087063825,366.90729,-44.6281375,-8.27408475,0.85714224,1.62224375,-1.3063695,21.88266,25.84725,0.3956179,0,-13.6409075,-1.46271665,0.20908847,0.75107962,98.23315625,-14.3905,29.68625,104.54158271,46.383,3.5948,161.8975,256.615,-2.7379,-2.9694,-0.887625,-2.02735,48.921
2,13.25,-1.3012944,368.03743,-37.0156915,-7.89293445,0.856918,1.4868575,-1.751329125,20.97528,25.7755,0.5055828,0,-13.2696425,-1.47148315,0.21199675,0.6723666975,98.229,-13.875,27.47175,88.65,39.42625,3.502725,160.04,257.915,-2.718625,-2.9486,-0.8793,-1.977075,71.16325
2,13.75,-1.02402113,368.1044625,-46.3587815,-9.4374714,0.87363085,1.480967,-1.48601395,20.8068255,26.1225,0.64422635,0,-13.06835,-1.4344334,0.1655943925,0.65025062,98.201752,-13.61275,21.21675,79.704825089,34.13425,3.1132,158.83,259.0075,-2.714625,-2.8578,-0.8659,-1.9875,63.6465
2,14.25,-1.246084375,368.024625,-64.233538,-9.80290145,0.89536032,1.562483,-1.7337578,20.9606675,25.527,0.6133555,0,-13.196745,-1.42596105,0.19328988,0.6547146,98.18129375,-13.36675,16.932,67.64,28.68325,2.954975,159.215,258.345,-2.6886,-2.77175,-0.8545,-1.955,48.56625
2,14.75,-1.0195709,367.833925,-68.48617125,-8.67644475,0.90190964,1.59944,-1.5214882,20.1875,24.76325,0.6728541,0,-12.38007,-1.40186415,0.2030279875,0.65447167,98.196464,-13.4505,11.921,44.13,20.46575,2.088375,159.8875,258.5525,-2.6629,-2.48435,-0.84555,-1.9188,41.488
2,15.25,-1.03414115,368.076095,-63.37223425,-8.18373735,0.89585221,1.6069235,-1.2780598,20.6529125,24.60975,0.6115213,0,-12.84368,-1.4554707,0.148425105,0.56220691,98.2,-13.481,4.552625,30.5625,16.45525,1.079225,159.7225,257.115,-2.6461,-2.4574,-0.8396,-1.8824,38.3635
2,15.75,-0.77468275,368.0449775,-70.297704,-9.3707978,0.9399524575,1.5981275,-1.429276375,20.8054315,25.176,0.64668415,0,-12.8284875,-1.3768846,0.1419119675,0.792953875,98.2,-13.516,-27.1715,17.90157870125,9.83625,0.3226,157.755,256.2825,-2.6073,-2.480375,-0.823775,-1.8678,30.075
2,16.25,-0.49694176,367.606325,-82.889313,-9.359200375,0.9691009,1.6455245,-0.4756792,23.009441,26.02825,0.57591455,0,-13.815015,-1.32173945,0.115650945,0.69110672,98.206098,-13.61,-74.7405,8.16,4.0333,-0.48265,157.13,254.74,-2.5625,-2.493,-0.80175,-1.84925,8.73125
2,16.75,-0.5665559825,367.8548625,-80.5101575,-7.8743633,0.9786591,1.680942,-0.86714676,26.184088,28.60875,0.5195969,0,-14.23405,-1.3228915,0.067016048,0.798852205,98.2,-13.99,-102.9925,0,-1.5001,-1.484225,155.265,253.4225,-2.5196,-2.5086,-0.7951,-1.8397,0.51955
