DOY2,HR2,T_SONIC_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,LE_1_1_1,H_1_1_1,USTAR_1_1_1
1,23.75,-3.064,99.69075,-4.0454,70.423125,-1.260625,0.4375,250.25,280.9,-0.02444325,-0.11611755,-17.428,-0.093046,-0.0204117,0.3726335,0.2774925,0.344748,0.068784825,415.8835,1.7867975,-0.2350415,-0.104497025,-16.882175,0.059623425
2,0.25,-1.53195,99.198,-2.1536125,72.0195,-1.23525,0.59025,258.875,292.15,0.018058,0.4363225,-23.9335,1.8155375,0.3697625,0.2748945,0.2205505,0.2635185,0.0403225,418.153,2.5184425,0.039350125,-0.2099305,-13.41385,0.05042545
2,0.75,-1.78185,99.19825,-2.244025,72.753125,-1.32,0.4335,260.9,291.45,0.01574445,0.4604825,-22.95175,1.8198125,0.37373625,0.28893925,0.194298,0.2624325,0.040318525,418.242,2.4580325,0.136678,-0.0405086,-17.142675,0.052071275
2,1.25,-2.0385625,99.20925,-2.3209625,71.19375,-1.3115,0.435,262.975,289.775,0.0225647,0.4806125,-24.551125,1.7755375,0.36951875,0.266267,0.191063,0.263861,0.0364371,418.349,2.37637,0.10505955,-0.288877,-17.0239,0.0508602
2,1.75,-2.1672,99.195,-2.75155,73.355375,-1.383375,0.457875,264.9,288.7,0.013907975,0.38323,-26.4665,1.7073125,0.35531625,0.24594375,0.2053645,0.28037925,0.034186925,417.72925,2.2980625,0.07986165,-0.1009703,-16.556375,0.050304125
2,2.25,-2.3993,99.19575,-2.595025,73.516125,-1.34175,0.40325,268.725,289.725,0.01431,0.376945,-23.62125,1.640225,0.3563775,0.323604,0.175683,0.233834,0.0343589,419.0855,2.2684225,0.153811,-0.2392515,-14.6796,0.0458904
2,2.75,-2.5708,99.220125,-2.6409625,75.1015,-1.448875,0.401375,274.15,288.45,-0.0055625,0.743045,-21.1385,1.7004625,0.37209125,0.325872,0.205159,0.25796,0.0308406,419.5305,2.197545,0.094024125,-0.229065,-18.5029,0.0445955
2,3.25,-2.5845,99.23475,-3.0340875,74.84775,-1.4825,0.4085,271.8,289.25,0,0.88845125,-23.0795,1.680875,0.33228125,0.27586125,0.18322525,0.28148775,0.03650245,421.10025,2.226765,-0.216346,-0.176518,-16.517075,0.051335425
2,3.75,-2.5635625,99.2475,-3.1164125,75.52775,-1.492,0.421,270.5,287.95,-0.0048917275,0.961735,-23.4165,1.5923375,0.34945,0.346828,0.216083,0.2634475,0.03309235,420.291,2.12388,0.045295,-0.27255,-15.72035,0.0490277
2,4.25,-2.7867375,99.17525,-3.244475,74.855,-1.46475,0.43525,270.875,289.2625,-0.0030095,0.59535625,-24.959,1.65065,0.3156175,0.27601,0.2296345,0.2671195,0.03411925,420.059,1.94862,-0.1349195,-0.3167015,-14.099,0.04693015
2,4.75,-2.7195375,99.212125,-3.37365,75.288,-1.40425,0.569125,269.525,289.225,0.01819225,0.6027825,-24.73075,1.6402,0.30964,0.264828,0.2051605,0.28487,0.03591095,419.821,1.9497175,-0.055214175,-0.209387,-14.33455,0.042613325
2,5.25,-2.92125,99.124125,-3.35715,75.886,-1.34675,0.500125,269.275,290.2875,0.007958825,0.60174875,-25.03575,1.56255,0.302595,0.244174,0.194939,0.294402,0.0304721,419.96025,2.0905125,-0.0223581,-0.16629275,-11.98435,0.0509595
2,5.75,-2.8868625,99.156,-3.6276,75.36725,-1.59,0.52175,267.2,290,0.0030095875,0.6414775,-27.748,1.577325,0.30969,0.2187735,0.2257375,0.2673955,0.03986145,419.155,2.1016075,-0.008150305,-0.245539,-10.80035,0.05151635
2,6.25,-2.932075,99.172375,-3.55895,74.161,-1.375,0.4645,269,290.75,0.00652505,0.68626625,-22.54675,1.5745,0.32828625,0.271698,0.2035915,0.266059,0.03907985,418.614,2.225075,-0.01718409,-0.244932,-10.206,0.04844735
2,6.75,-3.18175,99.16575,-3.7312,76.138,-1.495625,0.403,266.5,290.1375,0.01584625,0.71840375,-21.084,1.5494,0.298895,0.2358415,0.202376,0.256713,0.03969275,418.32875,2.27924,0.134374,0.0341654,-11.67145,0.04723845
2,7.25,-3.3563,99.184125,-3.9137875,74.280875,-1.29225,0.447,267.9,289.775,0.0283805,0.832345,-21.03125,1.6601625,0.2914325,0.2618205,0.2051495,0.2853495,0.0344194,417.46725,2.14615,0.0211907,-0.0238385,-15.44355,0.0450227
2,7.75,-3.4067375,99.19075,-3.74945,74.935,-0.269875,0.607625,267.6375,290.2125,0.7588635,0.686065,-20.3705,1.84675,0.295075,0.3355215,0.2351345,0.2965545,0.0512242,417.923,2.1027,0.1271166,0.036727,-14.13055,0.05732105
2,8.25,-3.2005,99.187125,-3.82395,75.794625,4.860125,1.43625,269.275,291.125,8.8495375,0.65033,-20.58825,2.7641375,0.5162175,0.248694,0.2472065,0.3340145,0.07583205,418.213,2.15961,0.23920075,0.18077,-12.6953,0.0733212
2,8.75,-3.2227,99.279,-3.2205125,72.786125,17.97,4.59825,271.7,294.275,34.904375,0.76858,-20.43475,2.978075,0.3987575,0.505041,0.3381295,0.3740585,0.121031,418.7265,2.414985,0.080336225,3.4244825,-9.34029,0.0965323
2,9.25,-1.48597,99.25425,-1.851875,69.209625,35.93,7.6405,280,301.85,64.58675,0.46320375,-16.511,2.859425,0.25317625,0.7577985,0.4672085,0.499509,0.191286,417.14275,2.30502,-0.343979,10.4389,-2.437595,0.1186505
2,9.75,-0.84352,99.256,-1.1485,67.6555,51.4625,11.84375,273.7,308.3,105.08875,0.0483,-15.933625,2.7893,0.207595,0.9743925,0.5340775,0.584034,0.2234985,416.143,2.48327,-1.06186,13.81205,3.7908125,0.13178975
2,10.25,-0.30809175,99.253625,-0.54018,63.2765,75.525,16.24375,265.3875,312.3625,149.45625,-0.514161,-15.401375,2.8467,0.201545,0.984932,0.5966,0.725668,0.2441115,416.53675,2.57258,-1.663665,16.276975,10.906375,0.15287025
2,10.75,0.297875,99.27725,0.15731,57.359,113.6125,21.7575,264.5125,315.975,206.22625,-1.7044,-15.388,2.90985,0.383815,1.0597125,0.62948975,0.74200275,0.27362075,415.87725,2.62894,-2.5350375,21.7065,16.3773,0.17851825
2,11.25,0.79851,99.291875,0.55732,53.827,132.8125,23.13,261.9125,322.15,227.3275,-1.6879,-14.326375,3.07015,0.52207,1.1190075,0.70330575,0.827507,0.291235,415.897,2.63257,-2.97878,20.5864,17.79675,0.186499
2,11.75,1.4887,99.18675,0.572355,51.29725,132.675,24.6375,264.05,327.725,243.87625,-2.2418,-13.80475,2.9105625,0.79492625,1.13797,0.7942975,0.845308,0.305608,415.52225,2.6453975,-2.9436275,26.7505,22.6434,0.195558
2,12.25,1.6585,99.1925,0.70639875,48.41325,147.075,24.755,269.35,328.725,281.25375,-2.2249375,-13.45675,3.1382375,0.8109225,1.18469,0.74688775,0.897078,0.3068105,415.01325,2.50915,-3.8608975,31.474125,25.570975,0.2022935
2,12.75,1.633,99.1715,0.69644,46.683,147.9125,27.8225,266.1,334,290.055,-1.7061,-13.1145,3.3338,0.83192,1.1867425,0.744884,0.8712945,0.309483,414.72,2.62833,-3.557545,34.8723,31.54435,0.1914365
2,13.25,1.8971125,99.138,1.065,45.448,155.25,28.17625,268.4375,334.75,290.59375,-2.1185,-12.618375,3.6562,0.82411,1.012175,0.8015765,0.9261785,0.31391675,414.49275,2.87245,-3.84061,35.42275,30.370625,0.20253775
2,13.75,2.109225,99.143,1.471775,41.74525,151.35,26.8925,265.525,335.6375,267.02125,-2.781675,-12.831175,3.454025,0.884055,1.01919975,0.741414,0.909806,0.3163185,414.71775,2.81525,-3.7938175,35.934,28.378725,0.20524525
2,14.25,2.5211875,99.10275,2.06385,41.3265,149.5625,27.02375,269.65,337.375,257.78375,-3.1556,-11.998625,3.69185,0.92729,0.99535,0.784648,0.932235,0.3183085,414.3025,2.75978,-3.5626625,34.12005,23.8512,0.2072495
2,14.75,2.7389,99.080375,2.4585625,40.1805,131.6,23.285,275.75,334.3,217.4025,-3.11405,-12.295375,3.8398,0.99310625,0.9917915,0.77910675,0.929586,0.3143925,413.495,2.72516,-3.1254525,28.864725,19.36375,0.2053335
2,15.25,2.97995,99.085625,2.6995625,40.875,113.6,20.2375,279.525,330.825,209.37,-3.1107625,-12.49,3.8939125,1.0923875,1.0127075,0.72014925,0.867798,0.30585275,413.444,2.60082,-3.057655,27.82345,13.875375,0.20270975
2,15.75,2.94805,99.0575,2.5297375,41.132125,83.7625,16.04,281.025,330.6,138.14,-3.002825,-12.784375,4.018975,1.147275,0.93710925,0.725999,0.85961475,0.29306775,414.48675,2.7640225,-2.45953,24.96085,14.001475,0.19879625
2,16.25,2.8940625,99.090875,2.5174125,40.608625,78.645,15.45,276.3125,327.9875,144.39875,-3.0277,-12.7315,4.0381,1.3378875,1.057205,0.706272,0.850116,0.286117,415.1645,2.78669,-1.926585,21.2836,4.724475,0.1907035
2,16.75,2.8941875,99.07725,2.3426,40.69675,61.43125,11.945,275.925,324.8375,113.26125,-2.9588,-12.63725,3.969,1.3359875,0.958299,0.6347625,0.76495425,0.260739,414.713,2.807645,-0.873594,15.06045,-3.8227975,0.1805105
2,17.25,2.71835,99.10475,2.2120375,40.264875,47.965,8.91375,274.7125,322.225,79.817125,-2.6978625,-12.621875,3.8981625,1.4284,0.878841,0.547476,0.61992025,0.220334,414.505,2.714765,-0.41453475,9.6966175,-15.4837,0.157004
2,17.75,2.3945375,99.156125,1.9712,43.815,23.06,4.279,268.05,316.6,41.2645,-2.1738,-12.874,3.898375,1.533275,0.714717,0.472291,0.57535925,0.193047,414.454,2.97552,0.20535025,5.07993,-25.1558,0.142299
2,18.25,1.97035,99.17475,1.7486,46.23675,6.63,1.7395,265.55,311.2,12.663775,-1.919325,-12.8285,3.859225,1.16046,0.49682,0.37678,0.414652,0.137948,414.795,3.0669175,0.196051,3.18251,-28.1225,0.0960474
2,18.75,1.50405,99.222625,1.04556375,48.655375,-0.5125,0.2375,267.225,305.725,1.2947025,-1.3100675,-12.899375,2.966225,0.8296175,0.328519,0.27393275,0.32895,0.0893029,415.386,3.19155,0.3331485,0.531602,-22.1933,0.0838798
2,19.25,0.8131675,99.1995,0.295095,57.0785,-2.447875,0.11775,262.075,299.3,0.02913375,-2.12195,-13.816875,2.7254,0.665285,0.318223,0.205136,0.25619525,0.0413288,415.923,3.15485,0.066771925,-0.0886905,-19.1376,0.0565996
2,19.75,0.21889,99.272,0.0262121,60.077625,-1.94825,0.342,259.8,295.4375,-0.02068485,-1.3855,-14.847,2.387325,0.7080325,0.336847,0.189404,0.28865775,0.0354368,415.075,3.08014,0.211835,0.395261,-14.6404,0.0534224
2,20.25,0.272565,99.2685,-0.40458,65.097,-1.562625,0.46075,261.4125,295.4125,-0.016171375,-1.087655,-15.38425,2.38845,0.71915,0.406097,0.194663,0.242212,0.035988,416.056,3.04991,0.204344,-0.016263425,-13.2793,0.0497993
2,20.75,-0.0146994,99.27475,-0.50235375,66.6625,-1.380625,0.495875,259.225,293.625,-0.006018345,-0.75771125,-20.2925,2.272,0.52366125,0.362441,0.197907,0.27893825,0.0374245,417.79575,2.9392575,0.191699,0.10917505,-10.9972,0.053363
2,21.25,-0.30493,99.2685,-0.73703625,68.12725,-1.407625,0.540125,262.3625,293.5375,0.0097793075,-0.45713875,-22.63425,2.173025,0.4720975,0.305071,0.204894,0.268374,0.0359538,416.182,2.8654675,0.00853685,-0.02431237,-12.6194,0.0442473
2,21.75,-0.47314,99.242625,-1.11133,69.18,-1.294125,0.509,262.825,291.425,0.01338485,-0.2238835,-23.5215,2.0814,0.45181,0.311309,0.192156,0.246947,0.034241,416.77,2.7880175,0.018873375,-0.09223245,-11.9343,0.0465584
2,22.25,-0.68664,99.23325,-1.57885,71.1345,-1.357,0.49275,255.5,291.05,-0.0020692125,-0.0073925,-24.74775,2.03255,0.44252,0.27249325,0.20621225,0.24670775,0.03044555,417.1255,2.6555325,0.2604815,0.0471169,-13.354375,0.044988375
2,22.75,-1.1371,99.234,-1.7057875,72.747125,-1.19,0.5175,255.325,290.65,0.0225656,0.034633,-24.792,2.03175,0.46100625,0.241998,0.2181605,0.26646125,0.039539075,418.762,2.67518,0.359802,0.035339,-12.379225,0.0498825
2,23.25,-1.3366,99.22325,-1.88225,74.372,-1.412375,0.606,256.95,291.1,0.016173575,0.328565,-24.599,1.9464,0.4235,0.257879,0.235743,0.269487,0.0386482,418.948,2.584635,0.29490175,0.034705525,-11.3803,0.0537725
2,23.75,-1.5769,99.23675,-2.0638,74.616,-1.32675,0.618,259.9375,289.9,0.0238369,0.403885,-25.7585,1.9082125,0.39395,0.344201,0.214796,0.278375,0.0423177,418.522,2.51883,0.178767,-0.192492,-12.3455,0.0495631
3,0.25,1.2954,99.23925,-0.42479,69.192,-1.458,0.6115,260.525,303.1,-0.01731075,-1.382575,-31.376,3.4073,2.7832,0.265074,0.176163,0.24086875,0.0317215,414.84,3.129955,0.04824645,-0.150419,-16.3085,0.05519915
3,0.75,1.0973775,99.248,-0.658005,70.573,-1.598,0.575,265.3125,302.7625,-0.013916725,-1.5394025,-31.609,3.2921,2.72075,0.209996,0.1712405,0.227689,0.026151275,415.5035,3.025,0.1290542,-0.11824,-15.8898,0.0418838
3,1.25,1.0827975,99.241,-1.1354,70.784,-1.32975,0.54025,267.35,300.65,-0.014867475,-2.0507,-32.2075,3.2209,2.6646,0.206897,0.17826425,0.24209625,0.02998215,416.112,3.03707,0.1099625,-0.088913375,-16.0695,0.049461325
3,1.75,1.02172,99.275125,-1.1908,71.4595,-1.549,0.5625,271.1,301.15,-0.026896875,-1.9468,-33.325875,3.1693,2.53655,0.200077,0.1769045,0.246193,0.0282069,415.845,3.089365,0.164843,-0.0280104,-16.148,0.04510805
3,2.25,0.928935,99.2965,-1.1339125,70.510875,-1.451,0.5095,277.3,301.5,-0.03460125,-1.923275,-34.782,3.1247,2.44485,0.196303,0.1837585,0.2472135,0.029585675,415.264,3.0722725,-0.043917375,-0.114368,-15.170725,0.0527772
3,2.75,0.768335,99.2565,-0.74875,72.9395,-1.4355,0.462,279.975,298.65,-0.02521295,-1.9075,-34.39925,3.11115,2.3092,0.228669,0.201143,0.244399,0.02707685,415.1025,3.0652125,-0.061048675,-0.0581376,-15.257425,0.0501398
3,3.25,0.350935,99.201375,-0.877315,74.915,-1.492,0.49,282.2,298.4,-0.03067475,-1.803675,-35.06925,3.06545,2.30185,0.193161,0.1968425,0.26058325,0.0288306,415.20825,3.06513,0.11834325,-0.3538755,-16.0508,0.04910255
