DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_2_1_1,VPD_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,NETRAD_1_1_1,PPFD_IN_2_1_1,TS_1_1_1,TS_1_2_1
3,5.25,0.416091,400.80005,-16.84312,-0.106892,3.692994,5.00458,0.4663835,72.61,76.88,0.83837885,1.048975,-3.0628,-0.09116267,0.2593039,2.389396,100.6,-2.591,-3.66,-26.811,0,1.2,1.2
3,5.75,0.380645,401.08505,-17.6296,-0.10076233,3.6857555,5.08063,0.53081615,72.05385,78.37,0.833013,1.03784,-3.25265,-0.09329101,0.2643386,2.444393,100.67,-2.664,-3.83,-20.898,6.4,1.2,1.2
3,6.25,0.5002535,401.27085,-15.78683,-0.02412755,3.7621,5.087735,0.581351,70.8012,77.965,0.88526225,1.164035,-2.982,-0.1118898,0.28172985,2.375108,100.7,-2.652,-3.7505,0.904,49.3,1.2,1.2
3,6.75,0.51641595,401.1144,-3.2653445,0.1955455,3.7973755,5.20226,0.52717105,69.2208,76.555,0.928976,1.222695,-3.44215,-0.1359675,0.3042724,2.242461,100.7,-2.385,-3.271,24.4,142.8,1.2,1.2
3,7.25,0.540044,401.3864,12.88287,0.7198409,3.68738,5.281235,0.4985937,66.0444,73.65,1.1674605,1.06229,-2.3399,-0.2562505,0.4051495,2.3296965,100.7,-1.913,-2.772,68.42,292.25,1.2,1.2
3,7.75,0.5875776,401.23,45.92154,1.864275,3.7756925,5.53988,0.243026,64.31,71.67,1.352363,0.889004,-1.6084,-0.31857495,0.47888795,2.5494375,100.7,-1.452,-2.205,129.741,450,1.2,1.2
3,8.25,0.4155571,401.088,91.0458,3.409055,3.789944,5.25805,0.101405,60.8375,66.99,1.58528,1.15947,-0.785,-0.3853809,0.52617595,2.6658215,100.7,-0.9795,-1.641,196.95,612.4,1.2,1.2
3,8.75,0.2541899,400.391,134.713,5.270075,3.8713,5.37317,-0.020785,58.81075,63.81,1.87564,1.26699,0.0192,-0.3860982,0.54215245,2.723983,100.7,-0.386,-1.1275,250.4775,760.8927095,1.2,1.2
3,9.25,0.180729,400.225,163.3277,5.72244,3.795282,5.22969,-0.287694,54.62605,61.335,2.125705,1.94825,0.834,-0.4688543,0.5862237,2.87146,100.7,0.0485,-0.618,300.295,890,1.2,1.2
3,9.75,0.12146845,400.1595,205.987,7.3723,3.78451,5.169,-0.09039615,51.07134,58.09,2.38834,2.27377,1.146,-0.50399785,0.6197581,2.898452,100.7,0.4775,-0.1,354.105,998,1.2,1.2
3,10.25,0.0976621,400.218,218.447,8.61428,3.792125,5.217165,-0.2951534,48.277515,54.89,2.64748,2.48584,1.748,-0.5144459,0.6263059,2.895489,100.7,0.983,0.268,400.2,1099.35,1.2,1.2
3,10.75,-0.090209,399.5935,233.7754,9.352839,3.73052,5.163785,-0.198231,46.9724,52.775,2.903137,2.530835,2.212,-0.5584381,0.64752985,2.9157125,100.6,1.444,0.67,427.27,1183.1,1.2,1.2
3,11.25,-0.174141,399.5458,263.884,10.54138,3.7323,5.0789,-0.3577197,45.9286,50.125,2.999759,2.807,2.712,-0.5683453,0.6537712,3.125848,100.6,1.835,1.227,442.07,1237.2,1.2,1.2
3,11.75,-0.17207235,399.7006,256.859,12.5896,3.73337,5.05796,-0.401818,43.60655,49.21,3.2047335,2.89301,2.9373,-0.5201726,0.62847135,3.160471,100.6,2.05,1.44,451.025,1211,1.2,1.2
3,12.25,-0.16366965,399.5231,257.978,10.7827,3.788689,5.02828,-0.3593674,43.7061,48.12,3.3558265,3.632025,3.26705,-0.5962578,0.673962,3.1095155,100.55,2.4395,1.827,447.175,1218.85,1.2,1.2
3,12.75,-0.2996893,399.373,255.739,11.52952,3.825876,5.09516,-0.394613,42.68815,47.145,3.503926,3.46063,3.544,-0.5875733,0.66948145,3.3347525,100.5,2.594,2.1335,425.835,1178.6,1.2,1.2
3,13.25,-0.3154452,399.3464,245.4021,12.0191,3.850436,5.21729,-0.3472235,42.66436,46.19,3.594048,3.44222,4.0408,-0.6235643,0.696613,3.159046,100.5,2.811,2.447,394.325,1099,1.2,1.2
3,13.75,-0.18356,399.373,217.413,12.40659,3.869123,5.34297,-0.26017065,41.846585,46.2,3.69648,3.524075,4.10235,-0.6035765,0.67392775,3.3171495,100.5,2.9585,2.663,355.645,992.5,1.2,1.2
3,14.25,-0.274994,399.132,179.695,9.633954,3.9050305,5.37759,-0.3151481,41.95,46.07,3.6906,3.51252,4.1836,-0.57769895,0.6607556,3.265658,100.5,3.0495,2.842,322.23,899.6,1.2,1.2
3,14.75,-0.339261,398.5576,143.114,9.774633,3.970991,5.56359,-0.3054817,42.17,45.5,3.66341,3.212475,4.06985,-0.57691765,0.6642118,3.4126505,100.5,2.9775,2.8085,268.97,745.41079815,1.2,1.2
3,15.25,-0.1774672,398.8176,109.312,8.373415,3.980676,5.84232,-0.1907216,41.0765,44.56,3.67007,3.572675,4.2737,-0.5642288,0.6528317,3.297966,100.5,3.1895,2.819,195.9,586.1,1.2,1.2
3,15.75,-0.162665,398.888,70.2487,6.260574,4.021008,6.062985,-0.110197,41.83,45.435,3.57895,3.36236,4.17425,-0.4955425,0.6171315,3.31928,100.5,2.9795,2.7705,128.05,416.4,1.2,1.2
3,16.25,-0.01834881,399.118,38.4851,5.201011,4.0605965,6.27385,0.063057895,43.21741,46.08,3.4093335,2.85248,3.929,-0.501452,0.6178645,3.185466,100.5,2.9,2.619,66.74,278.3,1.2,1.2
3,16.75,0.175223,398.974,1.9321,3.582001,3.971016,5.785285,0.2296497,45.4548,47.695,3.217507,3.287375,3.8246,-0.424749,0.56768355,3.046778,100.57,2.6385,2.531,15.8235,140.1,1.2,1.2
3,17.25,0.1706135,399.2445,-19.115645,1.2934715,4.233694,5.734385,0.256694,48.1646,49.68,2.96299,3.171235,3.3669,-0.3006811,0.4807683,2.913465,100.6,2.2695,2.037,-17.965,42.9253915,1.2,1.2
3,17.75,0.2729377,398.637,-24.9288,0.367724,4.33481,5.685175,0.42320905,50.9911,52.6,2.651895,2.89997,2.904,-0.2179597,0.410303,2.82598,100.6,1.846,1.37,-56.0905,4.6,1.2,1.2
3,18.25,0.3221965,399.1471,-29.1882,0.0884046,4.24274,5.486635,0.512551,53.98,55.3,2.432479,2.70487,2.4864,-0.2093594,0.4029279,2.721554,100.6,1.324,0.93,-57.24,0,1.2,1.2
3,18.75,0.3334308,399.728,-28.806235,-0.0157837,4.038476,5.60361,0.564181,54.82166,56.68,2.326732,2.37609,2.0866,-0.18364435,0.37861565,2.779677,100.63,1.006,0.59,-57.341,0,1.2,1.2
3,19.25,0.3613794,399.453,-29.30505,0.06431854,4.117499,5.65084,0.6025964,55.8438,59.15,2.2061365,2.1338,1.6332,-0.1786649,0.3684333,2.88189,100.695,0.6835,0.195,-56.9645,0,1.2,1.2
3,19.75,0.3818935,400.108,-27.16969,-0.00246434,4.238053,5.88494,0.6163626,56.678,60.6,2.071635,1.76328,1.279,-0.1798212,0.372312,2.740872,100.7,0.424,0.0015,-52.992,0,1.2,1.2
3,20.25,0.38292,400.235,-26.697,-0.01076815,4.1256,5.63986,0.57668655,57.2613,62.61,1.956489,1.67659,1.05915,-0.156585,0.3484868,2.750992,100.7,0.186,-0.2615,-50.882,0,1.2,1.2
3,20.75,0.374874,400.04035,-22.21545,-0.05567697,4.059998,5.63152,0.5796669,59.57,63.93,1.8583845,1.72151,0.9121,-0.1209362,0.3056021,2.6494745,100.7,-0.183,-0.59,-49.425,0,1.2,1.2
3,21.25,0.4091109,399.3503,-23.63889,-0.10157035,4.10083,5.407765,0.627168,60.4432,64.06,1.7083095,1.84932,0.5081,-0.1222253,0.3049693,2.642812,100.7,-0.202,-0.8065,-45.2315,0,1.2,1.2
3,21.75,0.383604,399.2115,-19.98901,-0.07703355,4.0129,5.492735,0.435693,61.87801,66.64,1.6183,1.769295,0.46885,-0.08834156,0.2558408,2.46806,100.7,-0.414,-1.04,-41.531,0,1.2,1.2
3,22.25,0.407347,400.141,-20.207365,9.28355e-05,4.126235,5.57717,0.5356575,63.34546,68.06,1.550243,1.57095,0.1884,-0.09071994,0.259694,2.527197,100.7,-0.6665,-1.2315,-42.3955,0,1.2,1.2
3,22.75,0.3605172,400.101,-21.74009,-0.05244515,4.120819,5.584565,0.52946285,64.98,68.15,1.46885,1.23201,-0.0352,-0.1013591,0.2766282,2.431815,100.7,-0.951,-1.5035,-40.727,0,1.2,1.2
3,23.25,0.3813104,400.129,-18.845725,-0.0222229,4.1117455,5.60148,0.53089395,65.40624,70.27,1.397156,1.190485,-0.2545,-0.095471265,0.2698686,2.440011,100.7,-1.124,-1.65,-37.475,0,1.2,1.2
3,23.75,0.3890387,400.0105,-19.80535,0.01229939,4.054872,5.6077,0.5233619,65.776965,71.11,1.322424,1.51018,-0.69635,-0.07963635,0.2468836,2.3736885,100.7,-1.176,-1.785,-42.13,0,1.2,1.2
4,0.25,0.79749335,398.83525,-21.42207,0.1347195,5.866429,5.126775,1.038131,73.65977,76.27,1.83387,2.402095,4.6192,-0.08583029,0.25792735,2.3743065,100.5,2.98,2.87,-30.867,0,1.25,1.4
4,0.75,0.7979196,398.611,-19.8939,0.0979955,5.732,4.85314,1.101353,74.79802,77.16,1.7085395,2.15106,4.1946,-0.08010539,0.2409209,2.278292,100.5,2.7,2.609,-30.174,0,1.3,1.4
4,1.25,0.6755413,398.985,-18.3158,0.016224844,5.715682,4.83098,0.963734,75.7834,77.9,1.6813775,2.0029,3.9,-0.0786089,0.2461031,2.339483,100.5,2.5395,2.366,-31.3625,0,1.2,1.4
4,1.75,0.7688149,399.59465,-19.20218,-0.0730536,5.65451,4.82727,1.020257,75.63777,78.35,1.539126,2.134325,3.664,-0.08285078,0.2496482,2.352479,100.5,2.418,2.264,-29.503,0,1.2,1.4
4,2.25,0.783961,399.37415,-18.5492,0.08785952,5.59666,4.95536,0.9668428,76.9671,78.27,1.461414,2.074445,3.48,-0.07094505,0.2322301,2.4009155,100.5,2.2805,1.98,-25.911,0,1.25,1.4
4,2.75,0.8046985,400.1111,-18.9086,-0.1405885,5.5842255,4.95921,0.87034595,76.4114,79.32,1.3982535,1.933155,3.1201,-0.076456075,0.2460747,2.460095,100.5,2.0405,1.817,-25.3645,0,1.2,1.4
4,3.25,0.9191785,400.049,-20.341,-0.03448677,5.536305,4.938795,0.9255275,77.0673,79.89,1.36678,1.60298,3.0921,-0.0989283,0.276852,2.392568,100.5,1.834,1.698,-26.95,0,1.2,1.4
4,3.75,0.9178515,400.6734,-17.9774,-0.0870088,5.6553225,5.01183,1.03892,78.6889,81.1,1.2883255,1.42013,2.73,-0.067615485,0.222889,2.377104,100.5,1.7075,1.5995,-25.844,0,1.2,1.4
4,4.25,0.7864855,400.6974,-19.89535,-0.0287927035,5.5003915,4.92855,0.8961712,78.21066,81.8,1.2640685,1.43641,2.603,-0.086949725,0.2421338,2.546025,100.5,1.578,1.45,-22.267,0,1.25,1.4
4,4.75,0.6645114,400.9453,-17.40083,0.008954752,5.4983635,4.95156,0.9939904,77.7874,82.1,1.277089,1.35801,2.4559,-0.069286585,0.23015715,2.334426,100.59,1.4535,1.362,-17.1,3.429,1.25,1.4
4,5.25,0.6003085,402.0437,-17.1199,-0.04084,5.584943,4.962475,0.67515595,79.39434,80.8,1.19535,1.421125,2.3236,-0.1046231,0.2786942,2.341265,100.59999925,1.5125,1.259,-2.62,31.8,1.25,1.4
4,5.75,0.5022095,402.338,-11.3955,0.2803991,5.663574,5.10582,0.39310585,78.6981,80.1,1.2599755,1.34887,2.518,-0.108087,0.284791,2.31656,100.6,1.794,1.3615,15.067,99.1,1.3,1.4
4,6.25,0.2715139,402.73,1.53671,1.02964,5.701914,5.17523,-0.1700936,77.3841,77.75,1.41521,1.41425,2.8338,-0.16619295,0.3259,2.0125715,100.6,2.1995,1.984,53.533,221.5,1.3,1.4
4,6.75,-0.3869968,401.677,28.939645,2.9972565,5.726678,5.112635,-1.475244,72.56834,73.89,1.762459,2.43783,3.3402,-0.201104,0.3903911,2.014428,100.6,2.8065,2.6085,113.22,347.1,1.3,1.4
4,7.25,-1.536753,399.52625,68.6394,7.004554,5.859758,5.230605,-2.67594,69.4125,70.09,2.1842,2.81515,4.4337,-0.31845435,0.4913817,2.477178,100.6,3.415,3.457,164.0015,499.6,1.25,1.4
4,7.75,-2.6416375,398.041,106.1565,11.11417,5.80434,5.233515,-3.6286053,64.57792,67.27,2.555279,3.310505,5.3729,-0.4447115,0.5754977,2.666591,100.6,4.2405,4.16,218.505,692.25,1.2,1.4
4,8.25,-3.6417775,397.045,142.889,16.95205,5.82965,5.36307,-4.5412945,60.35,62.61,3.01714,3.951985,5.7464,-0.40046,0.54211875,2.639207,100.6,5.0005,4.834,277.905,845.1746544,1.3,1.4
4,8.75,-4.3111815,396.762,176.6015,15.79348,5.83981,5.37941,-5.230721,57.275,58.39,3.37075,4.3865,6.39275,-0.4323489,0.57905325,2.7636335,100.6,5.4915,5.415,326.518,904.76911985,1.3,1.4
4,9.25,-5.526629,395.8567,215.702,19.72653,5.854454,5.45975,-5.981035,53.829135,54.22,3.767715,4.72048,7.3455,-0.50300695,0.6246826,2.8967745,100.6,6.1245,5.9425,398.09,1101.4,1.3,1.4
4,9.75,-5.9277,395.5087,231.181,26.09982,5.826078,5.556565,-6.0291425,49.801475,51.86,4.10337,5.21132,7.774,-0.50266935,0.6224731,2.883736,100.6,6.7625,6.43,437.8465,1190.816732,1.2,1.4
4,10.25,-6.3639885,395.1612,261.6445,31.3324,5.9003115,5.72516,-6.599136,47.497355,50.94,4.447904,5.18839,8.706,-0.5214425,0.6378113,2.9466605,100.6,7.4455,6.872,496.59,1315.3,1.2,1.4
4,10.75,-6.9501865,395.098,274.436,38.254185,5.879553,5.626945,-7.277244,45.23301,48.03,4.904965,5.204335,9.1329,-0.579574,0.670308,2.9440145,100.53,7.86,7.34,544.94,1357.8189205,1.2,1.4
4,11.25,-7.3458085,394.9546,286.1729,42.449435,5.88446,5.527565,-7.637647,43.95307,47.32,5.2841165,5.6309,9.541,-0.5921486,0.6787043,3.085767,100.5,8.31,7.735,519.29,1391,1.3,1.45
4,11.75,-6.744976,394.8018,282.50215,40.462,5.841376,5.58891,-7.029875,43.18901,45.03,5.619935,6.11631,9.735,-0.57830985,0.6782722,3.054108,100.5,8.715,8.21,521.4,1376.2190535,1.3,1.4
4,12.25,-6.456923,394.5748,272.785,43.8586,5.892789,5.565305,-6.573054,42.46811,42.965,5.850899,6.19374,10.028,-0.58033405,0.6744047,3.0979685,100.5,8.99,8.69,502.205,1331.1,1.2,1.4
4,12.75,-6.6941235,394.3452,251.539,47.36032,5.96266,5.56298,-6.8480765,42.01735,41.325,6.15848,6.55266,10.6383,-0.591832,0.68202895,3.170136,100.495,9.39,9.07,464.895,1275.225069,1.2,1.4
4,13.25,-6.5008315,393.8174,234.749,42.35367,5.9286,5.47304,-6.631131,40.989,41.18,6.282214,6.73595,10.5683,-0.6029292,0.6980374,3.267331,100.44,9.57,9.35,445.5,1219.2634715,1.3,1.4
4,13.75,-6.159925,393.3878,206.976,41.436945,5.8948565,5.15246,-6.1326185,40.851665,42.64,6.4474755,6.81695,10.807,-0.5817574,0.67779,3.28931,100.4000015,9.735,9.58,397.375,1116,1.25,1.4
4,14.25,-5.36021,393.88305,191.4097,40.3299,5.94982,5.401005,-5.442879,40.528565,41.59,6.649799,6.930955,10.92445,-0.5994123,0.69295665,3.3742825,100.42,9.625,9.68,339.92,986.6296591,1.3,1.4
4,14.75,-4.7117445,392.6476,161.2758,35.5344,6.052315,5.42087,-4.7309395,40.4532,43.08,6.702017,7.07213,11.0723,-0.5932047,0.688309,3.27351,100.41,9.73,9.745,313.7,850.8,1.2,1.5
4,15.25,-4.42256,393.3841,131.4874,32.97395,6.114005,5.19158,-4.4516444,41.361885,43.15,6.5608,7.13399,11.3323,-0.5901364,0.675298,3.450914,100.43,9.515,9.47,252.05,712.7,1.3,1.5
4,15.75,-3.879368,393.718,80.2258,29.494985,6.107656,5.123715,-3.915939,42.93012,43.53,6.5471,7.25522,11.092,-0.5336552,0.6496925,3.531677,100.45,9.26,9.38,186.1,526.49047045,1.3,1.5
4,16.25,-2.87314,393.1938,49.6606,23.941925,6.170776,5.20168,-2.78514,44.29218,44.37,6.1964305,6.5504,10.8439,-0.5236337,0.6530278,3.37329,100.465,9.095,9.02,116.73,387.65,1.3,1.4
4,16.75,-1.9788325,393.2516,20.05025,16.149,6.130113,5.43631,-1.923127,45.09884,47.23,5.8355615,5.67695,10.448,-0.4484178,0.5957138,3.255888,100.49,8.8,8.73,67,262.6,1.3,1.4
4,17.25,-1.14046,394.258,-9.0278075,15.0712,6.135972,5.55909,-0.99490493,45.55271,47.93,5.441632,5.28372,10.48275,-0.435327,0.59603155,3.1615755,100.5,8.31,8.39,19.697,153.5,1.3,1.4
4,17.75,-0.100751,394.641,-25.2366,7.598575,6.217405,5.72673,0.12743,48.98373,49.72,4.8517595,4.77904,9.546,-0.3133559,0.5012389,2.99178,100.5,7.846,7.87,-13.18,57.74814795,1.3,1.4
4,18.25,0.474816,395.2365,-28.3743,2.9478485,6.252811,5.79113,0.7876043,51.82335,53.34,4.35102,4.420265,9.032,-0.19360155,0.3936187,2.7937245,100.5,7.13,7.15,-39.39,8.538521588,1.3,1.4
4,18.75,0.7562445,395.225,-28.877555,1.403855,6.18438,5.30065,1.071369,53.45469,55.89,3.96426,4.150245,8.3306,-0.1561964,0.3518057,2.8181285,100.51,6.702,6.578,-47.953,0,1.3,1.4
4,19.25,0.693101,395.60585,-30.248,0.9538989,6.26127,5.11572,1.182226,55.89,57.86,3.4888275,3.70246,7.855,-0.144554,0.33658375,2.7220995,100.6,6.247,6.047,-50.845,0,1.3,1.4
4,19.75,0.8520526,395.62,-30.747635,0.8086169,6.3099515,5.00838,1.247911,59.60235,59.21,3.086743,3.6214,7.57,-0.1210142,0.3063498,2.710077,100.6,5.689,5.73,-52.3135,0,1.3,1.4
4,20.25,0.767008,396.4277,-26.16386,0.6466053,6.345282,5.03453,1.113513,61.929295,60.93,2.813287,3.45926,7.0244,-0.11919785,0.3057399,2.667826,100.6,5.292,5.42,-48.9895,0,1.3,1.4
4,20.75,0.7304566,397.7397,-23.79575,0.201684,6.302166,5.066975,1.084699,63.9127,63.15,2.658239,3.26288,6.628,-0.088952195,0.2575109,2.718126,100.59689925,5.023,5,-46.579,0,1.3,1.4
4,21.25,0.76904895,397.78405,-22.88771,0.184985,6.231522,5.136545,1.14494385,65.42685,66.48,2.620673,3.059415,6.17655,-0.07610612,0.2430011,2.6403425,100.58499925,4.632,4.55,-48.8595,0,1.3,1.4
4,21.75,0.8235018,398.1703,-21.72092,0.2017405,6.245699,5.22018,1.1322305,66.7832,68.13,2.477476,2.788605,5.957,-0.06256624,0.224786,2.643374,100.58499925,4.333,4.2845,-43.097,0,1.3,1.4
4,22.25,0.6883922,398.1063,-19.7587,0.2549683,6.1305345,5.27958,1.0411705,68.7359,70.38,2.26687,2.81309,5.673,-0.068074455,0.22884495,2.451355,100.5999985,4.053,4.0405,-44.0825,0,1.3,1.4
4,22.75,0.738098,398.1623,-20.616035,0.23714045,6.0470585,5.54014,0.996458,69.19765,72.52,2.14202,2.81903,5.073,-0.06783521,0.23015435,2.583257,100.5999985,3.887,3.627,-41.984,0,1.3,1.4
4,23.25,0.814398,398.226,-22.4355,0.2166278,5.974927,5.34254,1.1572315,69.8801,72.76,2.0417,2.65569,5.21435,-0.062776755,0.22192565,2.391636,100.585,3.43,3.2885,-40.525,0,1.3,1.4
4,23.75,0.6999425,398.54865,-17.79127,0.09189542,5.9197505,5.43911,0.91631065,72.14,74.99,1.950363,2.613,5.014,-0.07704397,0.2456177,2.426129,100.59644925,3.25,3.05,-34.806,0,1.3,1.4
5,0.25,1.74521,405.3277,-18.74855,0.44227175,9.150291,10.96155,2.2168998,82.1151,78.75,1.9518555,2.39305,9.871,-0.05915292,0.218739,2.353284,100.7,8.35,8.565,-22.264,0,5.9,5.5
5,0.75,1.79284,405.063,-16.25868,0.226551,9.13635,10.5788,2.332274,83.3166,81.05,1.86857,2.23436,9.6909,-0.05622207,0.2133616,2.266653,100.68,7.885,8.4,-22.5335,0,5.9,5.5
5,1.25,1.530725,405.7708,-13.56037,0.141621,8.9724675,10.31945,2.1186565,83.9853,82.05,1.7387785,1.686375,9.853,-0.05176356,0.189173,2.125615,100.69999845,7.612,8.07,-19.8805,0,5.9,5.5
5,1.75,1.855438,407.1293,-14.3468,0.2360255,8.952685,9.968535,2.3636195,84.3693,83.45,1.60375,1.504115,9.0818,-0.0409304,0.1774223,2.12654,100.6999969,7.294,7.88,-19.0335,0,5.9,5.5
5,2.25,1.7186605,408.2631,-14.0793,0.1762761,8.907891,9.873475,2.210291,85.12294,84.05,1.511657,1.41072,8.867,-0.051339115,0.1989868,2.21564,100.7,7.074,7.56,-18.044,0,5.9,5.5
5,2.75,1.52165,408.8283,-13.64136,0.05500245,8.854464,9.758995,2.096681,85.62106,85.5,1.422059,1.45416,8.61815,-0.04479872,0.1878905,2.25385,100.69999845,6.8135,7.28,-16.754,0,5.9,5.5
5,3.25,1.60883,408.9994,-14.729755,0.070945375,8.663591,9.75141,2.128268,85.5,86.75,1.418195,1.41441,8.521,-0.057202995,0.20798665,2.2473335,100.6999969,6.669,7.045,-16.0015,0,5.9,5.5
5,3.75,1.94371,409.4889,-15.8792,0.07574738,8.5323115,9.629355,2.241508,85.545105,86.95,1.34527,1.37388,8.299,-0.0559117,0.2085787,2.0901635,100.6999969,6.4005,6.935,-14.07,0,5.9,5.5
5,4.25,1.57946,409.8881,-14.5399,0.2428636,8.50165,9.36826,2.013026,86.004445,88.1,1.3015805,1.62527,7.74885,-0.0416817,0.18050845,2.039989,100.7,6.371,6.8915,-6.886,11,5.9,5.5
5,4.75,1.4339975,411.164,-15.2251,0.2968361,8.450787,9.8266,1.5008436,85.3752,87.7,1.42864,1.38761,7.824,-0.056540375,0.2102451,2.060107,100.7,6.306,6.8,3.07,49.21,5.9,5.5
5,5.25,0.9545469,410.9606,-8.1447,0.456448,8.6106905,10.021715,0.2155892,85.28445,86.35,1.418507,1.27671,7.82575,-0.07817272,0.2428347,1.938666,100.7,6.472,7.004,25.539,123.5,5.9,5.5
5,5.75,0.2589085,409.78305,5.04987,2.072,8.825727,10.0169,-1.265686,83.849055,84.3,1.61606,1.39103,8.49105,-0.1066411,0.282377,1.795461,100.7,7.063,7.42,63.193,207.2928669,5.9,5.5
5,6.25,-1.906775,408.5682,29.00235,3.721975,9.119432,9.81166,-4.114985,82.07725,80.95,1.92285,1.84441,9.453,-0.1658977,0.3416033,1.941706,100.71,7.79,8,105.4285,306.08442395,5.9,5.5
5,6.75,-3.814259,404.6205,59.4674,11.5858,9.321969,9.99466,-6.457841,80.78945,76.41,2.27893,2.27203,10.489,-0.2156677,0.4028801,1.9131605,100.705,8.67,8.73,155.69,452.1,5.9,5.5
5,7.25,-6.5017325,401.6214,94.50104,24.02816,9.5613335,10.0305,-8.412117,77.5539,70.55,2.84881,3.09096,11.2964,-0.2970525,0.4730004,2.31354,100.71,9.71,9.42,200.9115,583.4495187,5.9,5.5
5,7.75,-7.686522,399.923,127.18,33.254,9.6313185,10.3819,-9.1134275,72.64,66.86,3.624699,3.66131,12.2664,-0.313482,0.487101,2.2122885,100.7,10.27,10.14,270.03,809,5.85,5.5
5,8.25,-8.98634,397.983,162.454,49.847445,9.695442,10.3411,-10.066175,66.89405,61.185,4.3689735,4.72896,13.07975,-0.3793718,0.534547,2.394938,100.7,10.96,10.82,313.69,880.5,5.8,5.5
5,8.75,-9.61905,397.3325,190.818,61.587645,9.69353,11.0504,-10.72528,61.9319,56.83,5.281536,5.45178,13.7305,-0.3881,0.5493183,2.484704,100.7,11.83,11.43,371.21,1059,5.8,5.5
5,9.25,-10.411925,397.04,221.7885,82.6228,9.70654,11.19275,-11.3817435,59.73905,53.19,6.181075,6.79222,14.607,-0.41167235,0.571346,2.477505,100.7,12.37,12.11,411.96,1119.1664415,5.8,5.5
5,9.75,-10.98972,396.6765,240.10035,90.1751,9.754024,11.34315,-11.6985164,58.0965,49.61,6.941227,7.700265,15.2065,-0.4401778,0.6046074,2.534955,100.7,12.99,12.77,484.01,1278.933206,5.8,5.5
5,10.25,-11.05881,396.1515,267.50895,102.0947,9.75782,11.19,-11.847317,56.0669,47.16,7.51849,7.60383,15.7195,-0.4311796,0.5880537,2.499223,100.7,13.52,13.37,470.73,1275.95,5.8,5.5
5,10.75,-11.001395,394.6652,259.9305,105.63255,9.7094925,11.0481,-11.47914,53.27,45.615,8.218123,8.45933,16.169,-0.4139195,0.5727911,2.562455,100.7,14.21,13.85,496.075,1306.6,5.8,5.5
5,11.25,-11.1551,394.65095,266.70015,109.14,9.79794,11.0497,-11.477215,51.35055,42.73,8.83102,9.32292,16.6546,-0.4342795,0.5861846,2.541673,100.635,14.64,14.33,515.48,1354,5.8,5.5
5,11.75,-11.226015,394.273,267.814,117.9712,9.714946,10.72845,-11.41223095,49.81724,41.11,9.094846,9.23218,17.038,-0.4610084,0.6085858,2.588007,100.6,15.025,14.725,517.18,1366.9,5.8,5.5
5,12.25,-10.44458,393.8455,265.2826,111.9182,9.9075715,10.83305,-10.774552,49.31055,40.635,9.6414285,9.765065,17.64745,-0.4627809,0.600195,2.806528,100.6,15.585,14.99,523.589,1310,5.7,5.5
5,12.75,-10.58535,393.657,251.76635,116.3927,9.9576795,10.90735,-10.618218,47.6901,40,9.8456325,10.4458,17.744,-0.503102,0.6340826,2.818927,100.6,15.91,15.39,483.64,1270.5,5.7,5.45
5,13.25,-9.6021425,392.898,207.458,114.039,9.9482365,11.296,-9.8103339,47.9803,38.36,9.8801345,11.05185,18.31825,-0.47681235,0.6167549,2.792526,100.6,16.19,15.69,446.72,1169,5.8,5.4
5,13.75,-8.986353,392.65,189.47,96.56125,9.8916835,11.1129,-9.052247,46.0124,37.265,10.15279,10.0529,18.224,-0.45080695,0.6055664,2.8136185,100.59,16.52,15.855,447.205,1089,5.8,5.5
5,14.25,-8.1671185,393.269,163.384,96.98113,9.85908,10.8449,-8.320017,45.8254,37.06,10.0273555,9.70144,18.72645,-0.5017885,0.62989835,2.9126955,100.525,16.24,15.985,391.725,933.5,5.8,5.5
5,14.75,-7.49869,392.961,140.406,92.72843,9.802389,11.3213,-7.585571,45.0178,37.395,10.15218,9.183435,18.80945,-0.5010862,0.6311717,2.86643,100.515,16.43,16.12,349,858.35670155,5.7,5.5
5,15.25,-6.33226,393.031,113.4175,79.7161,9.863416,11.53835,-6.470419,46.99,38.05,9.8776395,9.849425,18.6286,-0.48793555,0.62307855,3.13315,100.535,16.56,15.985,273.7,776.6690482,5.8,5.45
5,15.75,-5.42996,393.142,89.2997,76.184,9.945649,11.3815,-5.3390492,46.743545,39.66,9.72836,9.57634,18.7393,-0.5082478,0.63729475,3.1352725,100.545,16.51,16.29,227.5,621.8,5.8,5.5
5,16.25,-4.367485,393.348,56.93705,68.8331,10.0329,10.93885,-4.21446,47.76394,40.89,9.481396,9.21776,18.898,-0.42820265,0.585281,3.0767035,100.57,16.52,16.055,173.28,493.7,5.8,5.5
5,16.75,-2.925411,393.4274,25.26105,57.9713,10.156095,10.9321,-2.9517772,49.50237,41.78,9.0773055,8.99022,18.717,-0.3991058,0.56446615,3.011607,100.54,16.145,15.74,104.76,355.7,5.8,5.4
