DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
6,16.25,-0.130482,81.8857,146.771,-7.05504,2.77678,0.335869,24.0556,387.7325,16.164,0.991979,1.03115,0.46807,0.384366,23.4594,97.94715,336.6405,50.928,43.1815,24.89575,24.0811,926.9205
6,16.75,-0.1162555,51.0985,122.441,-5.94789,2.656015,0.3250425,23.9432,387.525,15.8223,0.9383425,0.932826,0.4517535,0.3339875,23.39965,97.9238,261.533,45.33065,40.0137,24.71165,23.93645,749.4745
6,17.25,-0.108663,33.08635,100.983,-4.19559,2.568525,0.308072,23.93735,387.029,15.6785,0.886311,0.897943,0.417909,0.2609045,22.97335,97.9102,205.3215,39.0244,34.24975,24.45175,23.7796,636.802
6,17.75,-0.07605,16.45285,85.26045,-3.4341,2.19796,0.257245,23.42515,386.8515,16.20735,0.79074,0.8017885,0.378734,0.2050345,22.6519,97.9136,144.4755,32.47705,29.7787,24.15565,23.5498,505.7085
6,18.25,-0.07255,0.308351,60.56275,-1.737195,1.96705,0.2515695,23.2534,387.551,16.02195,0.702478,0.6650605,0.3337365,0.1671,22.24595,97.9231,81.86215,25.6127,24.09855,23.8493,23.363,333.7145
6,18.75,-0.04655,-6.66876,35.7051,-0.1714385,1.73992,0.2011175,22.7542,388.272,16.2683,0.621116,0.5278375,0.280226,0.1983,21.59,97.9261,31.8986,19.4151,18.26885,23.5242,23.12955,215.5295
6,19.25,-0.0256,-8.98559,16.022,1.54145,1.4265,0.1502015,22.0972,390.296,16.2129,0.503151,0.4442575,0.225509,0.258094,20.77985,97.933,-3.33811,13.26515,12.4878,23.19365,22.877,96.38525
6,19.75,-0.0168,-8.23337,7.00944,2.057305,1.11007,0.124384,21.4556,392.739,16.8173,0.386024,0.38474,0.156534,0.303443,19.8117,97.94125,-25.07885,8.400425,8.193855,22.8338,22.57575,23.9885
6,20.25,-0.0122,-6.17259,5.04722,1.92191,0.963145,0.1033835,20.64295,397.124,16.70165,0.40137,0.3588295,0.1109415,0.3040565,18.66845,97.95535,-32.0098,3.553185,4.16653,22.4096,22.2591,1.63266
6,20.75,-0.0114,-4.43195,3.22278,2.62828,1.008395,0.0987,19.8088,401.256,16.8191,0.375809,0.324276,0.1288295,0.272802,17.7329,97.97375,-32.1384,-0.6283165,0.755823,22.10535,21.90535,0.0005945
6,21.25,-0.01085,-5.723435,3.052045,2.52941,0.821806,0.101476,19.2209,404.446,16.9128,0.3922585,0.3061985,0.126097,0.2629305,17.2279,98.0111,-28.45655,-4.845925,-1.911785,21.8357,21.5733,-0.0185
6,21.75,-0.01052,-6.885455,3.01514,3.11085,1.031805,0.09455,18.7967,407.445,17.073,0.3591575,0.377562,0.130289,0.2403855,16.67265,98.0261,-26.19825,-6.6401,-3.68245,21.5171,21.26745,-0.0211
6,22.25,-0.01515,-6.020475,3.067685,2.83408,0.938725,0.113999,18.66795,408.688,17.03345,0.4190685,0.3705625,0.138695,0.2201495,16.44845,98.0264,-24.7255,-8.78339,-4.783115,21.22415,20.9865,-0.024
6,22.75,-0.01955,-7.80462,2.678165,3.305055,1.25789,0.128403,18.3226,408.666,16.6423,0.4122965,0.3696455,0.1557465,0.2432945,16.24145,98.0217,-24.043,-9.696695,-6.21279,20.9257,20.69705,-0.0233
6,23.25,-0.0195,-8.238845,2.473375,3.343535,1.16098,0.1291145,17.70595,411.5685,16.4917,0.396681,0.3414405,0.1617155,0.2291725,16.03745,98.0255,-21.59955,-10.927,-7.805605,20.64855,20.3992,-0.0189
6,23.75,-0.02035,-8.249855,2.97937,2.878345,1.30291,0.134641,17.6227,414.218,16.5377,0.425608,0.396153,0.1694495,0.2123155,16.0523,98.0266,-19.7175,-11.98265,-9.355325,20.39795,20.16255,-0.0229
7,0.25,-0.00818,-3.72544,1.49846,4.0449,0.6579135,0.08555,20.81195,432.682,20.2198,0.31655,0.286855,0.09185,0.218651,17.82975,98.16925,-15.0415,-13.1251,-13.7091,22.87005,22.77605,0.008925
7,0.75,-0.007395,-3.911715,1.47159,4.325385,0.7626985,0.08265,20.73445,436.618,20.4499,0.308045,0.296825,0.0939,0.2016135,17.815,98.16,-14.45445,-13.441,-13.95515,22.6968,22.60055,0.0038
7,1.25,-0.00945,-3.584295,1.303395,4.3919,0.80726,0.09035,20.6434,435.798,21.16235,0.3435525,0.3163745,0.0894,0.206219,18.0024,98.146,-14.3075,-13.7686,-14.30565,22.5035,22.40705,0.00787
7,1.75,-0.0102,-5.52277,0.85527,5.45393,0.815431,0.0946,20.4179,434.533,20.8972,0.325327,0.313423,0.106705,0.215191,17.80205,98.1466,-13.5871,-14.221,-14.2392,22.34365,22.25525,0.003825
7,2.25,-0.0113,-4.90813,1.07535,5.11635,0.7680395,0.09965,20.48955,439.2595,21.13475,0.354115,0.298352,0.1047975,0.2218315,17.6545,98.139,-12.6678,-14.53285,-13.8673,22.1848,22.06295,-0.008945
7,2.75,-0.00981,-4.04761,0.632397,5.57019,0.865488,0.0927,20.29005,438.0145,20.4814,0.351361,0.2886025,0.1060875,0.217312,17.479,98.1301,-12.8834,-15.19035,-14.39105,21.9772,21.8672,-0.00845
7,3.25,-0.0102,-5.486015,0.879379,5.645775,0.878684,0.09555,20.2196,437.439,20.1298,0.3250745,0.3003845,0.1177095,0.2195435,17.3467,98.1273,-12.2216,-14.9727,-14.23825,21.8028,21.7298,-0.009505
7,3.75,-0.0112,-5.230715,0.4106165,5.41854,0.7961635,0.1035995,19.8855,433.843,20.2748,0.3409375,0.2956415,0.127168,0.206133,17.23325,98.13055,-11.8432,-14.9799,-14.45165,21.68695,21.6034,-0.007505
7,4.25,-0.0112,-5.28127,0.0362,5.28964,0.7456495,0.106337,19.9447,434.498,20.1934,0.3303895,0.3091435,0.122589,0.210924,17.05585,98.1416,-11.52075,-15.4414,-15.2855,21.5836,21.51045,0.006265
7,4.75,-0.00978,-6.02278,-0.134938,5.26658,0.742785,0.0998085,19.3738,441.06,20.1053,0.3098625,0.2986755,0.121872,0.2066775,16.94785,98.15885,-10.711,-15.59775,-15.3644,21.46785,21.401,0.8074605
7,5.25,-0.0114,-5.62802,1.04822,5.1399,0.754514,0.100599,19.3649,443.604,19.777,0.295153,0.281403,0.117355,0.197686,16.76605,98.16835,-6.145485,-16.00225,-15.12525,21.36615,21.2219,13.9907
7,5.75,-0.0141,-5.89715,3.93228,5.22665,0.823727,0.120081,19.2784,446.732,19.63445,0.337637,0.288258,0.138081,0.21048,17.40665,98.17705,8.76595,-15.6722,-15.248,21.24,21.1387,64.0499
7,6.25,-0.01905,-3.67364,15.91665,3.76588,0.903227,0.1352475,19.75945,445.698,19.59565,0.367219,0.32146,0.170342,0.2715975,18.22175,98.1859,36.9038,-14.7061,-14.8894,21.2146,21.12165,129.394
7,6.75,-0.0321,1.85459,40.27215,-0.770168,0.991523,0.170747,20.56805,436.3635,20.0505,0.430747,0.368588,0.2112145,0.287346,19.472,98.1941,76.48835,-13.12645,-13.19455,21.22155,21.159,237.0545
7,7.25,-0.0515,11.7854,64.5945,-3.8828,1.289255,0.213171,21.60165,422.947,20.48155,0.503296,0.4377475,0.2686685,0.303927,20.2327,98.2037,128.0415,-10.3348,-10.27875,21.29315,21.2538,373.9505
7,7.75,-0.0663,25.53795,90.0644,-6.83603,1.45055,0.2426735,22.2043,409.886,20.5788,0.6126445,0.539856,0.310547,0.3737065,20.99545,98.2055,154.0875,-7.363925,-7.30377,21.44535,21.30225,490.2715
7,8.25,-0.0776,45.8336,116.107,-10.7155,1.689035,0.2600675,23.0308,399.816,20.7154,0.688078,0.629843,0.3401465,0.4119265,21.882,98.2108,247.6915,-2.726695,-3.981545,21.6207,21.47725,683.389
7,8.75,-0.0885,67.19255,138.073,-13.89335,1.801425,0.2782545,23.59395,396.724,20.593,0.756935,0.72847,0.360368,0.4715525,22.62275,98.20645,301.158,2.70666,0.6401115,21.84825,21.66055,816.319
7,9.25,-0.0917,82.7872,154.332,-15.5302,1.951405,0.2824305,24.301,390.963,20.3405,0.7925695,0.810037,0.3716145,0.494423,23.5142,98.2085,371.6525,10.52215,6.16688,22.25545,22.12895,994.1715
7,9.75,-0.104454,97.88685,175.379,-17.3861,1.999595,0.3024215,24.84215,387.648,20.27925,0.8559405,0.836688,0.3977075,0.5566435,24.25555,98.196,405.8735,18.418,13.29305,22.81555,22.4678,1125.92
7,10.25,-0.1127575,111.782,201.881,-19.6319,2.24899,0.3146465,25.45325,385.981,20.2998,0.9212215,0.928708,0.42737,0.5652395,25.00025,98.18165,456.4195,24.6637,18.12855,23.2969,22.9696,1277.59
7,10.75,-0.1134285,116.5065,223.0215,-19.2898,2.214615,0.3195625,25.90265,385.593,20.0115,0.9627325,0.964085,0.4321305,0.592955,25.48285,98.1733,485.676,30.42405,24.2505,23.8053,23.41995,1336.695
7,11.25,-0.119416,116.2075,231.872,-21.0613,2.204755,0.3301055,26.1509,384.932,19.866,1.007615,1.02989,0.438957,0.60466,25.6736,98.16535,497.3575,36.4661,29.71895,24.31785,23.9464,1361.515
7,11.75,-0.1217445,126.579,238.3565,-21.21655,2.20654,0.3287105,26.5773,383.5855,19.96145,1.014685,1.02956,0.4426785,0.625153,26.21035,98.1563,535.356,41.48055,33.5417,24.7399,24.3952,1451.855
7,12.25,-0.1210905,124.254,243.899,-21.39755,2.32663,0.335611,27.07515,383.311,20.0576,1.06563,1.06981,0.451039,0.6186115,26.27655,98.141,545.8135,45.1504,38.17505,25.1463,24.69595,1497.315
7,12.75,-0.134379,124.775,263.413,-22.1478,2.33816,0.344196,27.1261,381.801,20.1132,1.081535,1.08526,0.457152,0.6402335,26.5792,98.1132,564.6295,47.7481,42.08125,25.65685,25.10135,1515.145
7,13.25,-0.127155,129.2965,258.313,-21.50885,2.43303,0.341936,27.17605,381.6525,19.784,1.03724,1.12039,0.468397,0.6029815,26.62935,98.10815,548.2855,51.4789,44.55535,26.1777,25.50795,1471.805
7,13.75,-0.140659,114.315,256.606,-21.3867,2.39638,0.352973,27.2844,381.809,19.9043,1.08601,1.13733,0.472503,0.60708,26.6304,98.11375,542.782,53.4479,46.3751,26.58815,25.72305,1460.38
7,14.25,-0.143227,113.2895,258.5155,-20.3632,2.41513,0.3549085,27.2419,381.599,19.7077,1.070975,1.142855,0.4835765,0.603267,26.7553,98.1082,533.1855,52.9357,46.97675,26.8135,26.0228,1437.305
7,14.75,-0.1337925,113.6755,248.129,-20.6353,2.34708,0.344894,27.31115,380.866,19.878,1.02659,1.110075,0.4631265,0.5566865,26.69895,98.0858,524.2045,53.0042,47.82965,27.07605,26.2673,1427.235
7,15.25,-0.1293755,95.87575,226.875,-18.9541,2.387655,0.339287,27.35115,380.292,19.5694,0.9847535,1.068755,0.462777,0.522929,26.66185,98.0661,474.526,53.7134,47.13005,27.22485,26.4573,1301.365
7,15.75,-0.12766,92.448,208.1305,-17.3472,2.27512,0.337041,27.3587,380.552,20.02895,0.9584555,0.979996,0.4528025,0.4788835,26.4742,98.0636,423.8675,49.92835,45.10985,27.30905,26.52315,1186.73
7,16.25,-0.118214,70.24105,188.29,-16.0656,2.232905,0.323264,27.44175,380.0335,19.9919,0.9315095,0.9657095,0.434552,0.3921355,26.64135,98.06425,354.7395,45.3726,42.0751,27.29535,26.5882,1055.36
7,16.75,-0.1124615,54.78835,165.586,-13.36055,2.17492,0.3170455,27.2401,380.6795,19.7489,0.8945885,0.941259,0.4223605,0.3569725,26.6044,98.062,297.429,38.81635,36.92895,27.1377,26.5587,919.516
7,17.25,-0.09685,36.98235,134.697,-10.41955,2.02843,0.293132,26.87235,381.0805,19.6609,0.819467,0.8552715,0.393639,0.282608,26.0488,98.0489,227.827,33.51255,32.81745,26.9415,26.47975,770.637
7,17.75,-0.0803,18.752,100.4745,-7.94233,1.86911,0.2670555,26.41025,381.5,19.7731,0.7250975,0.71631,0.347855,0.210878,25.77605,98.04415,160.682,28.48025,27.84115,26.66295,26.30395,579.066
7,18.25,-0.05955,0.554722,70.6117,-3.991705,1.643785,0.228024,25.9239,382.0885,19.9051,0.6143425,0.5986565,0.298157,0.168957,25.2661,98.0491,95.166,22.29355,22.47975,26.4032,26.0297,396.7775
7,18.75,-0.0379,-6.174155,41.9859,-0.896911,1.40557,0.183937,25.58735,382.9585,19.8406,0.5118785,0.45961,0.2401025,0.207111,24.78265,98.0642,42.7001,17.4862,16.5388,26.076,25.702,248.6215
7,19.25,-0.02,-8.79505,19.045,1.5419,1.120885,0.1352355,24.7159,386.022,20.4915,0.4016995,0.359105,0.1802355,0.260125,23.66555,98.0783,2.351675,12.6948,12.15075,25.72745,25.3968,117.9325
7,19.75,-0.0114,-6.19704,5.9631,1.85079,0.9225975,0.1015435,23.8555,389.9285,20.54225,0.31838,0.320984,0.1281665,0.3069835,22.2304,98.08785,-16.9521,7.912225,8.433545,25.4091,25.07745,27.3795
7,20.25,-0.007835,-4.41879,3.45346,2.16725,0.8244495,0.0864,23.14395,397.044,20.42925,0.305764,0.3114505,0.0825,0.318834,20.6628,98.09165,-23.74775,3.68488,3.490025,25.0457,24.7639,1.831365
7,20.75,-0.00676,-3.335175,0.9114005,2.64856,0.7581275,0.0802,22.7046,404.798,20.29735,0.2848135,0.293036,0.0686,0.300445,19.49015,98.10595,-25.52815,-0.219162,0.101985,24.67655,24.46375,0.10064
7,21.25,-0.006035,-2.640445,0.644046,2.20272,0.6236705,0.07745,22.0545,410.071,20.0748,0.2974555,0.29757,0.0657,0.267016,18.8551,98.13065,-23.734,-4.118525,-3.58765,24.37875,24.0848,0.0914915
7,21.75,-0.00663,-3.5219,0.692594,4.7425,0.640828,0.0834,21.4143,417.281,19.8894,0.314949,0.292594,0.0658,0.246454,18.2347,98.13415,-19.2132,-6.95973,-6.782815,24.1401,23.845,0.0397
7,22.25,-0.006735,-3.082645,0.7454945,2.33216,0.597087,0.07915,21.1851,421.5965,19.8092,0.3036445,0.28671,0.0797,0.236112,18.0589,98.14805,-17.7946,-9.406355,-9.41784,23.8155,23.57135,0.0302
7,22.75,-0.00902,-2.4822,1.25646,3.69012,0.656935,0.09195,20.85735,425.671,19.7778,0.3099795,0.303078,0.0732,0.2126055,17.89135,98.16595,-16.34945,-11.09115,-11.3495,23.54585,23.4019,0.02065
7,23.25,-0.008095,-3.334515,0.877165,3.771425,0.680889,0.08295,20.71425,431.4395,20.0963,0.312397,0.274212,0.07175,0.2029715,17.7677,98.15405,-15.4755,-12.11585,-12.41335,23.34175,23.22455,0.01495
7,23.75,-0.00808,-3.37836,1.50816,4.892905,0.653171,0.0834,20.7075,432.9575,20.2189,0.27932,0.27297,0.0846,0.198276,17.7957,98.16285,-15.0597,-13.042,-13.17125,23.1244,23.00995,0.01305
8,0.25,-0.00953,-5.07201,0.320751,4.81656,0.749393,0.0918,19.83435,425.9115,21.0632,0.300304,0.2877285,0.1044285,0.223712,16.74425,98.23545,-13.11065,-13.6844,-12.77515,22.1143,21.94625,-0.0146
8,0.75,-0.01065,-6.85369,0.418281,5.23637,0.814619,0.1043275,19.87715,425.135,20.8897,0.3328095,0.2742985,0.1211345,0.2281435,16.8675,98.2342,-13.7765,-13.70045,-13.30965,21.96295,21.7905,-0.01515
8,1.25,-0.008635,-5.50146,-0.310643,4.95448,0.773142,0.0973,19.5632,430.493,20.5866,0.3435575,0.288209,0.118088,0.225183,16.7357,98.22475,-13.1276,-14.4194,-13.67595,21.8383,21.6956,-0.0182
8,1.75,-0.01165,-6.100555,-0.5624745,5.26645,0.794923,0.1019265,19.6239,431.368,20.448,0.335471,0.2747565,0.1109165,0.2341485,16.71415,98.22345,-12.6542,-14.96955,-13.46725,21.73715,21.541,-0.02055
8,2.25,-0.013,-5.133735,0.36,4.72054,0.8671145,0.108514,19.8269,430.078,20.58915,0.322296,0.2913605,0.1208545,0.2131465,16.56055,98.2371,-12.0525,-15.3875,-14.67855,21.6326,21.3834,-0.01124
8,2.75,-0.00977,-5.66423,0.246301,4.28127,0.915741,0.0983,19.3351,432.434,20.2189,0.313316,0.275541,0.112935,0.217708,16.256,98.2319,-12.2116,-15.86905,-14.6371,21.5117,21.3038,-0.01245
8,3.25,-0.008335,-5.91182,-0.0323,5.713135,0.831225,0.108207,19.4537,435.907,20.5538,0.331159,0.307032,0.1094315,0.2116675,16.22685,98.2405,-11.38545,-16.33845,-14.7281,21.35705,21.169,-0.01845
8,3.75,-0.01355,-5.52672,-0.266998,4.098205,0.8911395,0.10821,19.2264,435.398,20.0901,0.3185665,0.309865,0.1121875,0.21842,16.53055,98.23665,-11.50185,-15.93915,-14.57935,21.21315,21.0369,-0.0167
8,4.25,-0.0123,-6.187235,-1.28208,5.561265,0.886595,0.1060785,19.12105,436.894,19.6839,0.32225,0.2882565,0.123501,0.2167175,16.14895,98.24745,-11.19385,-16.1668,-14.72965,21.07965,20.91835,-0.0127
8,4.75,-0.01345,-6.297375,-0.1051905,5.50393,0.778464,0.1111395,18.88705,436.8065,19.26365,0.3301515,0.306371,0.130846,0.2266875,15.95415,98.24955,-10.80315,-16.4,-14.54905,21.0002,20.81465,-0.0010255
8,5.25,-0.011,-5.348695,-0.688037,5.048285,0.842381,0.104183,18.7709,439.6205,18.5839,0.3129365,0.2938,0.11149,0.208715,16.1235,98.244,-10.5526,-16.0549,-14.8387,20.95555,20.6898,0.5723635
8,5.75,-0.01017,-4.64189,0.271855,4.83754,0.8126305,0.1045365,18.72265,439.613,19.4744,0.3284785,0.2592955,0.1069635,0.2042755,16.27295,98.25765,-4.65686,-16.37585,-15.3928,20.8639,20.56865,16.74205
8,6.25,-0.01505,-5.05133,3.03945,4.277485,0.839876,0.119311,19.00955,441.966,19.7275,0.337981,0.300484,0.147306,0.226429,16.95895,98.2675,14.91645,-16.2802,-15.0063,20.72495,20.503,72.75835
8,6.75,-0.02045,-2.25794,16.8794,2.94649,0.863943,0.1510055,19.75835,437.263,20.5239,0.378953,0.3348205,0.185,0.2569015,17.9385,98.27095,42.15365,-14.879,-14.37725,20.678,20.5094,165.131
8,7.25,-0.0382,1.470435,51.9041,0.0697,1.050105,0.18366,20.91135,427.587,20.9072,0.470647,0.381637,0.22924,0.2916565,19.44585,98.27045,90.8897,-12.42985,-11.5718,20.7432,20.59075,289.0515
8,7.75,-0.04705,10.8122,70.5309,-5.487125,1.273905,0.2011775,21.90765,415.2095,21.5929,0.532489,0.4478535,0.271911,0.3366925,20.1595,98.2758,137.148,-8.654505,-8.65357,20.88475,20.66465,407.7785
8,8.25,-0.0676,31.2951,92.4219,-8.68961,1.55255,0.2431855,22.47815,406.6255,21.7255,0.6200285,0.5510145,0.3091675,0.392099,21.20575,98.27095,186.8755,-4.88833,-5.101365,21.06635,20.83285,551.0355
8,8.75,-0.0839,53.8866,117.5525,-14.2077,1.714205,0.2702985,23.49925,398.039,21.8589,0.726618,0.65445,0.3522875,0.472526,22.2654,98.27625,249.987,-1.729895,-1.7697,21.29085,21.14085,753.367
8,9.25,-0.09915,71.77955,146.83,-16.0469,1.84665,0.294566,24.28695,392.711,21.8271,0.7781485,0.7311295,0.3805115,0.4933585,23.1788,98.2698,299.2005,3.04757,2.232355,21.61675,21.4142,905.1315
8,9.75,-0.110192,89.9703,168.551,-19.3642,1.96295,0.3101565,24.7168,387.926,21.3971,0.84974,0.8081325,0.4040575,0.5331795,23.914,98.2812,348.309,8.16669,6.07056,21.8933,21.6927,1027.965
8,10.25,-0.1167,100.8015,193.0395,-22.4303,2.05681,0.319977,25.22275,385.9795,21.0958,0.897629,0.854845,0.4210625,0.56889,24.5122,98.2843,401.8235,13.78365,10.7351,22.2806,22.0021,1139.375
8,10.75,-0.1219185,101.696,202.2805,-23.33495,2.08409,0.327681,25.633,383.9645,21.4231,0.912744,0.9438015,0.4348615,0.5809805,25.14885,98.29355,446.3725,18.89405,16.2337,22.6569,22.2993,1246.815
8,11.25,-0.132579,113.696,216.7405,-23.6448,2.173385,0.3396945,26.1365,382.6,21.35465,0.975231,1.00164,0.4544235,0.600548,25.42345,98.30135,479.3155,24.10765,20.66125,23.13655,22.6844,1309.245
8,11.75,-0.1331935,113.0365,241.275,-24.9166,2.189115,0.343073,26.18175,382.2615,20.49175,0.988313,1.03909,0.442754,0.606377,25.51005,98.28415,502.323,28.47125,25.0998,23.49615,23.08305,1367.59
8,12.25,-0.1470545,111.379,246.1105,-25.24465,2.15491,0.3592515,26.4082,381.66,20.33135,1.02005,1.04191,0.4646265,0.6216795,25.9725,98.283,510.417,32.08925,27.57475,23.95075,23.4365,1431.51
8,12.75,-0.142043,109.4825,253.775,-25.14775,2.23381,0.35448,26.75915,381.3655,20.0923,1.03069,1.047405,0.466203,0.5927855,26.1339,98.2849,506.2885,36.16375,29.99065,24.26705,23.80945,1393.845
8,13.25,-0.133511,102.441,227.701,-24.7141,2.18234,0.3468745,26.78645,380.921,20.0105,1.03144,1.07758,0.4713785,0.6026235,26.07745,98.2639,454.119,38.6782,33.15975,24.5065,24.09935,1299.25
8,13.75,-0.1451825,85.156,234.566,-23.98455,2.133085,0.3556225,26.79695,380.979,20.091,0.994655,1.026595,0.464594,0.557838,25.8728,98.23845,439.484,40.54385,33.1333,24.77475,24.32275,1228.66
8,14.25,-0.139859,77.12565,232.506,-23.591,2.256045,0.351171,26.6493,380.271,20.9636,1.0137,1.044605,0.482859,0.5201405,25.9118,98.20455,417.257,40.2426,34.07385,25.00835,24.57105,1219.9
8,14.75,-0.140622,82.04725,231.743,-22.9051,2.339005,0.3533865,26.45585,379.9655,20.6722,1.001672,1.069455,0.4799005,0.511862,25.75875,98.18135,416.4365,39.9132,33.62955,25.2005,24.7062,1213.38
8,15.25,-0.144375,73.8742,206.205,-21.3622,2.29264,0.3627235,26.40025,380.0325,20.4605,0.985641,1.037045,0.4796405,0.47224,25.5813,98.15365,373.509,38.36345,32.0278,25.29855,24.77225,1118.9
8,15.75,-0.139319,60.3705,185.1425,-19.01275,2.30304,0.3484735,26.2828,379.822,20.2188,0.959411,1.026895,0.4744905,0.429997,25.48775,98.1568,334.441,35.3356,29.87545,25.4577,24.79235,1025.275
8,16.25,-0.1189045,48.01715,160.1835,-16.8189,2.1604,0.3226495,26.16275,380.185,20.14855,0.920093,0.938092,0.4222455,0.3477395,25.2364,98.14265,275.1,31.8214,27.1798,25.4094,24.8137,860.532
8,16.75,-0.1075575,36.18745,131.74,-14.0999,2.104115,0.307677,26.21635,380.0205,20.1834,0.816052,0.8515825,0.409608,0.2852865,25.11645,98.13,231.7655,28.3341,24.2803,25.36605,24.7201,746.3205
8,17.25,-0.0942,15.79075,110.684,-10.4526,1.92764,0.287051,26.13385,379.7565,20.2383,0.7707005,0.7597085,0.381306,0.2281265,25.06425,98.13265,167.118,23.9214,21.70255,25.24315,24.56675,573.099
8,17.75,-0.0807,2.94341,77.29495,-6.72581,1.77107,0.266581,25.95005,380.526,20.0038,0.7530895,0.6738625,0.3481585,0.190561,24.6918,98.13675,107.2785,19.77935,18.7227,25.07425,24.44115,419.4755
8,18.25,-0.0556,-6.957425,42.0009,-1.841255,1.5057,0.220991,25.5039,381.5515,20.4408,0.57747,0.5183665,0.2861535,0.2066205,24.1177,98.1323,49.6685,16.1971,15.13005,24.8297,24.34585,229.4965
8,18.75,-0.03005,-8.76736,22.6442,0.938914,1.19953,0.1636135,24.6806,383.817,20.8817,0.4782865,0.4139025,0.2148235,0.2708575,23.29895,98.1398,9.829985,12.23945,11.8333,24.59745,24.15895,114.3545
8,19.25,-0.0132,-8.97863,6.28643,2.16564,1.007615,0.1145255,23.98235,388.076,20.8574,0.357222,0.3229505,0.1440325,0.319447,21.81665,98.14365,-14.51395,8.043925,8.128385,24.36205,23.9241,28.3034
8,19.75,-0.0102,-7.235705,3.237625,2.39326,0.8805335,0.09755,23.4155,393.277,21.0375,0.3077195,0.30181,0.121281,0.302898,20.34595,98.14735,-22.7295,3.84516,4.08736,24.0921,23.6886,2.181005
8,20.25,-0.007385,-5.439155,1.70853,3.55334,0.796598,0.08595,22.54985,399.355,20.9169,0.32585,0.309827,0.0749,0.3015445,19.38485,98.1679,-23.83795,0.0093625,0.194773,23.8384,23.40215,0.05235
8,20.75,-0.00598,-5.067405,1.07975,3.25003,0.708741,0.07545,21.8412,403.443,21.1266,0.309523,0.268897,0.0833,0.27828,18.6667,98.1813,-20.73395,-3.274825,-2.66077,23.56385,23.16655,-0.00675
8,21.25,-0.00695,-3.752845,0.774943,4.37476,0.6528,0.0865,21.38295,409.229,21.0757,0.3049645,0.282861,0.07925,0.272067,18.00235,98.19235,-18.90215,-6.08921,-5.48683,23.30355,22.91715,-0.004955
8,21.75,-0.006355,-3.641745,0.68091,3.34009,0.666106,0.08185,21.06515,413.0285,21.0099,0.3093305,0.2910775,0.07275,0.2444725,17.64765,98.2026,-16.9147,-8.3858,-7.38166,23.0738,22.7457,-0.0045
8,22.25,-0.007455,-4.83046,0.948254,3.23352,0.716374,0.08175,20.8085,417.043,20.226,0.281652,0.296426,0.08255,0.248664,17.2703,98.21475,-15.5592,-10.014855,-9.047545,22.81685,22.56565,-0.00912
8,22.75,-0.00755,-4.83365,-0.056603,4.5506,0.655448,0.0826,20.4172,421.6105,20.5112,0.32932,0.288421,0.0741,0.229613,17.1532,98.21255,-14.7527,-11.2485,-10.3629,22.63485,22.30865,-0.0141
8,23.25,-0.00916,-5.89227,1.12691,5.391635,0.723916,0.0935,20.3839,420.536,20.5546,0.343941,0.303129,0.0961,0.235114,16.8367,98.2207,-13.50025,-12.4543,-11.05985,22.4293,22.0987,-0.0165
8,23.75,-0.0093,-5.95841,0.522823,5.231405,0.698697,0.0898,20.24065,423.202,21.018,0.331736,0.301482,0.1027155,0.2345815,16.94335,98.23415,-13.74955,-12.83935,-11.74785,22.19475,21.9976,-0.01585
9,0.25,-0.009525,-4.602385,0.3217635,4.64614,0.7274455,0.09375,18.272,427.8925,18.5894,0.3464305,0.2755655,0.0953,0.2494975,14.5161,98.4919,-13.52265,-12.7165,-10.9007,19.6582,19.38,0.025
9,0.75,-0.008355,-4.93032,0.6319975,5.61928,0.701795,0.08535,18.34755,428.203,18.3376,0.322513,0.291954,0.1046835,0.258726,14.3861,98.49825,-13.4551,-12.7822,-11.75965,19.4833,19.25095,0.02135
9,1.25,-0.008915,-5.73035,1.68765,4.645585,0.7709515,0.08815,18.03085,425.1905,18.1595,0.315328,0.301604,0.100656,0.249797,14.16835,98.49285,-12.65385,-13.3698,-12.3299,19.3129,19.1261,0.0193
9,1.75,-0.01065,-5.85556,2.80632,4.3137,0.783196,0.09625,17.7135,424.389,17.98245,0.3044305,0.281963,0.1089085,0.24499,14.15315,98.48635,-12.35655,-13.92795,-13.04305,19.1837,18.99845,0.025
9,2.25,-0.00898,-4.830875,1.18144,4.61941,0.8039015,0.0904,17.49375,423.148,17.9011,0.3164655,0.267233,0.1070145,0.2525265,14.02545,98.48035,-11.66935,-14.214,-13.46105,19.0678,18.85215,0.0248
9,2.75,-0.0103,-5.864335,0.241978,4.198295,0.772787,0.0979,17.1275,429.463,17.7254,0.3265425,0.2855765,0.113328,0.2367915,13.7872,98.47195,-11.6791,-14.4399,-13.5085,18.94045,18.753,0.03115
9,3.25,-0.01365,-7.70164,0.4405075,4.43769,0.7837455,0.1085375,16.89115,428.182,17.56135,0.3356225,0.314712,0.123942,0.236475,13.9851,98.47035,-11.8727,-14.41675,-13.579,18.8215,18.6335,0.0321
9,3.75,-0.01085,-6.665635,-0.076,4.41747,0.762846,0.10028,16.77025,427.1385,17.3331,0.31175,0.2672565,0.1173555,0.235702,14.11755,98.4634,-11.4265,-14.66225,-13.6727,18.70815,18.5404,0.032
