DOY2,HR2,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
2,0.25,1.8016,3.0089,0.841999999999997,2.6494,104.14798,93.19,-6.6577,11.5511,13.707,21.403,-4.0547,-2.606,267.68,271.56
2,0.75,1.7874,3.0287,0.753799999999998,2.7368,104.15655,93.26,-6.86450000000002,11.9363,13.743,25.73,-4.1716,-2.5461,263.78,271.19
2,1.25,1.7727,2.9412,0.674599999999999,2.81769999999999,104.13746,93.29,-7.29080000000001,11.4101,13.729,21.888,-3.8041,-2.5073,266.31,269.21
2,1.75,1.75559999999999,2.79619999999999,0.628599999999999,2.89339999999999,104.11425,93.53,-7.44090000000001,9.17679999999999,13.678,38.5099999999998,-3.7221,-2.5805,266.53,269.05
2,2.25,1.68259999999999,2.5259,0.630499999999999,2.95809999999999,104.10059,93.54,-7.53,9.41909999999999,13.709,38.9489999999999,-3.873,-2.423,262.07,268.51
2,2.75,1.62789999999999,2.0856,0.641499999999999,2.55579999999999,104.10089,93.48,-7.5706,9.12879999999999,13.718,26.508,-3.6933,-2.5154,263.06,267.78
2,3.25,1.57299999999999,1.7032,0.638299999999998,2.0025,104.09334,92.5,-7.61650000000001,7.41369999999999,13.708,25.799,-3.76940000000001,-2.9584,257.84,266.61
2,3.75,1.50269999999999,1.5537,0.612699999999998,1.7081,104.08916,91.78,-7.14520000000002,15.4803,13.689,24.646,-2.22800000000001,-2.6854,262.81,268.87
2,4.25,1.4243,1.4277,0.542049999999999,1.590125,104.0835775,91.3625,-6.62332500000001,16.7719,13.73775,27.22075,-2.5333,-2.475125,267.6075,269.9975
2,4.75,1.329025,1.5204,0.537424999999999,1.493075,104.0912575,92.675,-6.7651,17.10265,13.72,26.199,-3.17055,-2.395,263.2875,269.7825
2,5.25,1.19139999999999,1.6464,0.531899999999998,1.5127,104.09877,92.46,-7.43470000000001,15.1842,13.759,23.856,-3.3071,-2.5212,260.94,265.97
2,5.75,1.07649999999999,1.8739,0.461599999999999,1.5028,104.10272,91.88,-7.49940000000001,18.2317,13.756,20.716,-3.5998,-3.3466,267.99,265.23
2,6.25,0.951199999999996,2.1095,0.431899999999999,1.5441,104.09993,92.58,-7.58390000000001,15.4086,13.759,26.311,-3.7591,-3.2043,262.87,264.68
2,6.75,0.800799999999998,2.2977,0.427999999999999,1.8112,104.11769,93.25,-7.2164,16.6291,13.739,26.522,-3.726,-3.1641,266.85,266.91
2,7.25,0.6583,2.5515,0.418299999999998,2.08349999999999,104.11473,92.91,-7.09960000000001,15.0018,13.739,26.811,-3.67940000000001,-3.1977,268.58,266.94
2,7.75,0.626899999999999,2.7733,0.322799999999999,2.31659999999999,104.12488,92.37,-7.15450000000001,15.8815,13.709,26.1419999999999,-3.9168,-2.6571,261.27,265.65
2,8.25,0.618999999999998,2.9436,0.2733,2.51199999999999,104.15752,93.08,-7.4931,17.5878,13.747,26.1779999999999,-3.63710000000001,-2.5901,259.78,266.18
2,8.75,0.620199999999996,3.0597,0.2217,2.64329999999999,104.17196,93.9,-6.73470000000001,16.6797,13.77,25.9979999999999,-2.86320000000001,-1.9438,266.59,267.34
2,9.25,0.626999999999997,3.1542,0.210999999999999,2.74549999999999,104.19919,94.01,-6.7201,13.2909,21.004,27.445,3.98969999999998,4.11979999999998,263.94,267.28
2,9.75,0.614299999999998,3.1587,0.220799999999999,2.81059999999999,104.23189,93.38,-7.2006,19.1132,44.551,47.3539999999999,14.187,20.053,263.11,267.87
2,10.25,0.624699999999998,3.24599999999999,0.299999999999998,2.88809999999999,104.26162,93.34,-7.2407,21.394,73.607,79.012,29.699,39.07,262.97,267.96
2,10.75,0.825299999999998,3.27929999999999,0.309899999999998,2.91619999999999,104.27654,93.38,-6.9225,21.6569,114.45,110.89,62.845,53.601,270.26,269.14
2,11.25,1.24159999999999,3.3986,0.309899999999998,2.97439999999999,104.28288,93.09,-6.24620000000001,19.308,203.079999999999,178.52,115.14,91.7949999999998,275.05,272.05
2,11.75,1.59839999999999,3.5694,0.304099999999998,3.05809999999998,104.29729,92.98,-6.07240000000001,19.52,194.06,212.66,128.26,101.15,274.9,273.56
2,12.25,1.91749999999999,3.6977,0.298799999999997,3.17169999999998,104.33685,93.24,-5.71000000000001,23.273,197.8,234.54,143.5,115.07,276.47,275.4
2,12.75,2.25599999999999,4.0275,0.290899999999996,3.32739999999998,104.38399,92.39,-5.36830000000001,22.753,251.1,246.42,152.2,126.35,274.46,276.83
2,13.25,2.65679999999999,4.2641,0.284299999999996,3.47299999999998,104.39997,92.78,-5.28740000000001,22.14,238.38,242.55,138.19,121.91,276.06,276.72
2,13.75,3.01489999999999,4.4379,0.359299999999996,3.62799999999998,104.38297,92.37,-6.5821,21.053,256.2,264.72,138.15,130.97,275.6,272.65
2,14.25,3.31159999999999,4.5384,0.412599999999997,3.75819999999998,104.36491,91.58,-6.2662,18.617,242.24,244.15,135.18,118.89,267.43,273.82
2,14.75,3.573775,4.3153,0.630625000000007,4.052575,104.388465,91.745,-5.865975,16.11425,230.995,230.55,128.075,113.2625,271.765,273.465
2,15.25,3.237,4.611625,0.528125,3.61975,104.3424125,92.1625,-5.906875,15.9725,218.3625,199.7,120.525,96.9125,271.325,273.925
2,15.75,3.077875,4.61675,0.548625,3.4115,104.3204375,92.0625,-5.910875,11.12375,175.575,166.5625,102.1625,82.08125,266.95,273.2625
2,16.25,2.896625,4.615125,0.6705,3.191625,104.3058125,92.15,-5.976,12.19,139,128.175,84.44125,63.125,260.5875,273.2375
2,16.75,2.77325,4.560875,0.82825,2.98225,104.286075,92.725,-5.940125,10.5145,106.425,94.825,59.45,42.0625,261.5875,272.575
2,17.25,2.661625,4.482,1.002875,2.757625,104.2563875,93.6,-5.72925,10.256375,70.2625,58.1675,33.95,26.965,260.7,275.6
2,17.75,2.5665,4.359375,1.16475,2.517125,104.2247125,93.95,-5.984125,11.424625,37.235,40.1425,16.2575,12.74375,267.8375,274.7875
2,18.25,2.427125,4.227625,1.312625,2.484125,104.2203,92.425,-6.375375,16.011,16.94375,31.115,4.687875,3.102625,260.0125,272.175
2,18.75,2.265,4.091375,1.47625,2.45525,104.1945625,92.575,-6.3455,16.048375,13.6275,23.42,-2.201,-2.118125,264.425,271.9
2,19.25,2.153125,3.95525,1.6075,2.367875,104.1698875,93.1,-6.282,13.175375,13.57875,26.0625,-4.024625,-2.539375,270,273.0375
2,19.75,2.074,3.82175,1.66425,2.278125,104.2188625,93.275,-5.8215,13.252125,13.615,24.56625,-4.04175,-2.57075,269.5125,273.9625
2,20.25,2.007375,3.71375,1.568375,2.25275,104.2315875,93.3625,-5.985375,11.365,13.52375,21.625,-3.77525,-2.748625,267.75,274.125
2,20.75,1.944375,3.6135,1.471125,2.244125,104.2175,93.8,-5.858875,15.203625,13.5375,25.90375,-3.729875,-2.599625,271.875,275.4625
2,21.25,1.91725,3.518625,1.37375,2.256875,104.213775,94.2625,-5.857125,15.1715,13.595,20.1875,-3.589875,-2.608,270.075,275.475
2,21.75,1.91725,3.459125,1.26575,2.270375,104.2013875,94.2625,-6.092,14.769,13.67,19.53,-3.62475,-2.53975,270.1625,273.8625
2,22.25,1.900625,3.388,1.167875,2.284625,104.198725,94.125,-6.16475,12.5905,13.72125,20.03,-3.563625,-2.8975,270.9625,273.1375
2,22.75,1.82625,3.2895,1.08225,2.37575,104.1631,94.1875,-6.092875,10.151,13.72,22.58875,-3.498,-3.041,271.9375,273.525
2,23.25,1.82075,3.180125,0.995875,2.466875,104.1525625,94.425,-6.011,12.2365,13.69625,21.00625,-3.85625,-3.148375,272.8875,274.15
2,23.75,1.808125,3.054125,0.9145,2.551375,104.129225,94.3,-6.02525,12.002625,13.69875,20.23875,-3.7445,-2.922,266.8125,273.675
3,0.25,-0.123075000000004,0.257999999999996,-0.783150000000001,-0.391125,103.95982,85.9925,-15.65525,7.71807499999999,6.91795,13.46975,-4.596125,-3.1393,228.6525,232.475
3,0.75,-0.177725000000004,0.179999999999996,-0.785300000000002,-0.431700000000001,103.9477475,86.38,-15.8295,6.35809999999998,6.919975,13.47,-4.567475,-3.3084,233.295,232.4925
3,1.25,-0.231075000000004,0.0971249999999969,-0.785300000000002,-0.339025000000002,103.9344425,86.3925,-15.16,6.84709999999996,6.919,13.46675,-4.58805,-3.0104,232.575,232.795
3,1.75,-0.329550000000003,-0.190400000000001,-0.764325000000002,-0.334150000000002,103.9036275,86.6875,-15.1455,8.64062499999995,6.919,13.4695,-4.641425,-2.971025,234.58,233.675
3,2.25,-0.386325000000003,-0.448225000000001,-0.685675000000003,-0.334150000000002,103.8887025,86.49,-15.29725,5.98919999999998,6.918975,13.47975,-4.405325,-2.93235,226.9725,233.3575
3,2.75,-0.443375000000003,-0.457575000000003,-0.679850000000003,-0.334150000000002,103.85956,85.995,-15.4925,6.41224999999998,6.92095,14.523,-4.570375,-3.192025,233.4925,233.7525
3,3.25,-0.544775000000002,-0.455100000000003,-0.760800000000003,-0.418000000000001,103.837275,85.8,-15.9465,7.62387499999999,6.921975,19.7735,-4.443375,-3.375725,228.6275,231.6775
3,3.75,-0.594500000000002,-0.505775000000002,-0.787125000000003,-0.440425000000001,103.81468,85.7925,-16.05925,7.98972499999998,6.92295,20.0835,-4.706575,-3.2979,230.855,230.9975
3,4.25,-0.689075000000002,-0.563300000000002,-0.787650000000003,-0.440425000000001,103.8246875,85.8975,-15.97775,7.63992499999997,6.919975,19.99375,-4.657475,-3.250875,231.065,231.78
3,4.75,-0.837325000000001,-0.604250000000002,-0.789850000000003,-0.568225000000001,103.8284125,85.8975,-15.80975,8.82702499999998,6.918,20.04175,-4.73245,-3.3442,230.0025,231.285
3,5.25,-0.999475,-0.670475000000001,-0.861025000000003,-0.706025000000001,103.81787,86.195,-15.6405,8.66037499999999,6.918,18.64775,-4.470375,-3.265025,230.1775,232.9625
3,5.75,-1.058125,-0.75465,-0.898075000000003,-0.754925000000001,103.8186125,86.095,-15.79525,7.15632499999998,6.91995,19.8665,-4.514525,-3.07585,229.0575,232.47
3,6.25,-1.0708,-0.806075,-0.898075000000003,-0.763700000000001,103.8263875,86,-16.1155,6.97634999999999,6.91995,20.13,-3.381175,-2.198775,226.075,231.575
3,6.75,-1.073725,-0.88215,-0.901000000000002,-0.763700000000001,103.825555,86.09,-16.14275,8.20859999999997,22.18125,24.41625,4.15475,4.452525,225.075,231.645
3,7.25,-1.0747,-0.888675,-0.999600000000002,-0.801725,103.821535,86.0975,-16.1975,6.33124999999998,51.707,52.64125,20.901,21.463,224.385,231.18
3,7.75,-1.1254,-0.890750000000001,-1.018275,-0.869025,103.8362575,86.195,-16.23,5.69529999999999,99.0775,108.395,59.9272499999999,54.85275,226.3925,231.7275
3,8.25,-1.18,-0.919025000000001,-1.11275,-0.869025,103.8456025,86.295,-16.35175,7.06062499999999,164.915,156.39,99.275,89.6725,231.405,231.155
3,8.75,-1.181525,-0.998,-1.18685,-0.788750000000001,103.8567175,86.0925,-16.21325,10.1835,220.49,221.2275,131.56,120.8275,232.455,229.9925
3,9.25,-1.182675,-0.95705,-1.220875,-0.729400000000001,103.8660275,85.995,-14.23375,12.514625,309.9775,310.7775,167.6725,157.1825,233.2975,231.375
3,9.75,-1.200225,-0.857600000000001,-1.22055,-0.609650000000003,103.8957475,85.69,-15.50025,17.385,372.66,395.3375,221.8275,199.5975,226.07,232.1
3,10.25,-1.25775,-0.728900000000002,-1.219025,-0.446425000000004,103.92711,84.7975,-15.29325,26.6825,445.9875,467.4,277.53,233.985,225.99,232.565
3,10.75,-1.1817,-0.565075000000003,-1.219025,-0.245925000000005,103.9459975,84.5975,-14.7895,27.385,550.8425,527.0675,332.6175,268.77,225.4975,232.7725
3,11.25,-1.18155,-0.397799999999999,-1.21905,-0.0557999999999966,103.967115,84.395,-13.9025,30.85,618.565,582.195,369.705,302.565,230.72,234.755
3,11.75,-1.0856,-0.197599999999998,-1.14495,-0.110149999999997,103.968945,84.19,-13.395,36.85,679.085,625.905,404.375,325.725,230.65,235.465
3,12.25,-1.03995,-0.113549999999998,-1.1136,-0.244699999999998,103.981935,84.295,-13.2715,38.13,747.89,697.245,428.175,354.375,231.49,238.27
3,12.75,-0.972949999999999,-0.224899999999999,-1.1136,-0.37495,103.99567,84.475,-12.648,36.705,800.295,689.705,446.23,365.125,231.115,238.595
3,13.25,-0.871899999999999,-0.3155,-1.11525,-0.0330999999999986,103.99891,84.475,-11.679,37.095,832.155,721.39,456.555,372.29,232.46,239.29
3,13.75,-0.794249999999999,-0.3181,-1.1165,0.297400000000003,104.003855,84.3,-11.577,32.975,841.15,720.955,455.085,370.275,233.375,239.695
3,14.25,-0.716399999999999,-0.20105,-1.11365,0.479350000000004,104.01523,84.885,-12.6905,32.15,823.2,705.965,445.795,362.355,233.605,241.525
3,14.75,-0.732375000000001,-0.0676500000000083,-1.103225,0.767149999999993,104.0425875,85.02,-10.8975,31.0275,791.77,687.7975,430.1725,349.18,235.185,242.2175
3,15.25,-0.777599999999999,0.0533000000000001,-1.2301,0.868950000000004,104.02882,85.48,-11.254,28.195,749.29,653.955,398.81,326.595,235.535,243.515
3,15.75,-0.679999999999999,0.2535,-1.2301,1.0207,104.03284,85.295,-10.8585,26.57,690.94,596.31,369.75,299.36,234.545,244.03
3,16.25,-0.595399999999999,0.407950000000001,-1.22695,1.0433,104.03877,85.395,-11.9125,25.45,619.855,533.245,339.06,270.425,230.59,244.05
3,16.75,-0.531225000000002,0.503624999999999,-1.221775,1.06344999999999,104.0673225,85.5,-12.343,21.6875,554.53,466.16,310.7175,240.655,231.7875,242.4575
3,17.25,-0.437025000000002,0.636224999999998,-1.2364,1.05467499999999,104.0895525,85.595,-11.5555,19.465,486.395,410.14,277.15,214.51,228.8975,241.7175
3,17.75,-0.398525000000001,0.775424999999997,-1.32315,0.917649999999994,104.108865,85.9925,-12.598,14.79,394.3,321.3775,228.3325,168.515,228.64,237.165
3,18.25,-0.328025000000001,0.881099999999996,-1.2452,0.713199999999995,104.11739,86.09,-13.87875,11.89995,302.625,242.485,176.2975,129.2725,228.4525,235.785
3,18.75,-0.325825000000001,0.710474999999997,-1.22075,0.476449999999997,104.11741,86.7825,-13.4265,10.092,206.4925,168.105,128.9325,92.6975,232.8175,235.515
3,19.25,-0.3235,0.498699999999998,-1.219025,0.24385,104.1319275,87.0775,-14.1545,4.4142,125.735,101.395,84.0525,57.83825,230.35,236.275
3,19.75,-0.3181,0.374049999999998,-1.153675,0.263949999999998,104.1263825,87.1925,-14.529,2.78625,61.6105,54.49175,36.79025,27.22175,233.8275,236.7375
3,20.25,-0.302975000000001,0.135524999999999,-1.11175,0.271199999999997,104.12896,87.685,-15.00075,2.45935,25.8265,25.75275,6.665225,5.345675,230.1875,236.46
3,20.75,-0.324675000000001,-0.00225000000000051,-1.0396,-0.0190750000000012,104.121335,87.0825,-15.20375,3.47695,8.074825,14.88375,-3.400625,-1.593,233.0175,235.4
3,21.25,-0.383750000000001,-0.00555000000000126,-1.003525,-0.138775000000001,104.1015275,86.99,-15.32625,2.9824,6.917975,13.47,-4.917425,-3.655,233.585,234.535
3,21.75,-0.432900000000001,-0.056250000000001,-0.980125000000001,-0.114425000000001,104.1009225,87.0975,-15.27325,6.79319999999999,6.913975,13.47975,-4.1413,-3.89805,235.1475,234.4575
3,22.25,-0.521775000000001,-0.122550000000001,-0.964525000000001,-0.114425000000001,104.0915825,86.7925,-15.097,9.80167499999996,6.912975,13.47975,-4.3996,-3.65445,234.595,235.2425
3,22.75,-0.555325000000001,-0.228825,-1.003525,-0.114425000000001,104.055395,86.3925,-15.5205,9.85874999999997,6.91495,13.47975,-4.46455,-3.585725,232.065,232.3825
3,23.25,-0.648400000000001,-0.34135,-1.003525,-0.166225000000001,104.0218925,86.29,-15.994,8.55169999999998,6.917975,13.4895,-4.189825,-3.614675,231.8675,231.8
3,23.75,-0.692250000000001,-0.44415,-1.003525,-0.223425000000001,103.986415,86.2875,-15.9955,8.29417499999998,6.917975,13.47,-4.408025,-3.368975,232.6525,232.48
4,0.25,6.2787,7.5496,4.44675,8.9051,103.43133,96.0125,-3.297025,-0.543349999999998,13.95375,13.44,0.361175,0.953775,282.495,287.14
4,0.75,6.204775,7.28045,4.39875,8.6028,103.419245,95.8425,-3.247075,3.96552500000001,13.83825,13.433,-0.0201249999999997,0.67725,281.8825,287.5
4,1.25,6.16115,7.03615,4.39875,8.322075,103.4200375,95.6775,-3.177325,3.898525,13.85475,13.44,-0.0741499999999996,0.567825,281.9075,287.93
4,1.75,6.130425,7.17705,4.39875,8.108225,103.422065,95.66,-3.3486,3.07565,13.88775,13.46475,-0.216975,0.795825,279.8475,287.3
4,2.25,6.041725,7.07115,4.3825,7.914175,103.4099025,95.595,-3.5376,3.66175,16.88125,13.47825,-0.082875,0.8013,278.6075,286.9175
4,2.75,6.0251,6.96795,4.29175,7.76105,103.4110725,95.665,-3.8654,1.64625,20.34175,13.48,0.0969500000000002,0.9466,280.315,285.3725
4,3.25,5.947725,6.77865,4.28775,7.6456,103.4075375,96.13,-4.207975,4.9666,20.5465,16.97925,0.791825,1.972225,280.1375,283.7025
4,3.75,5.91755,6.583,4.296025,7.61699999999999,103.40876,95.985,-4.28405,6.73339999999999,23.173,25.6585,3.3763,5.01679999999999,278.57,282.7
4,4.25,5.8922,6.389525,4.296025,7.59164999999999,103.39989,95.985,-4.27765,4.86095,33.1305,34.0965,12.6665,10.5005,278.59,282.54
4,4.75,5.80575,6.218525,4.283925,7.54824999999999,103.403725,95.785,-4.29645,5.542,50.9405,55.3815,35.8335,22.654,277.51,282.355
4,5.25,5.80575,6.19615,4.265775,7.46049999999999,103.401715,95.585,-4.25495,5.37985,82.225,86.64,65.5115,45.0665,277.475,281.885
4,5.75,5.75985,6.19445,4.262875,7.44539999999999,103.401945,95.47,-4.21535,5.83349999999999,137.55,149.28,98.005,71.854,278.265,282.37
4,6.25,5.7148,6.194425,4.223725,7.53609999999999,103.406875,95.07,-4.03625,10.343,217.19,224.465,136.57,105.715,278.59,282.355
4,6.75,5.71465,6.2003,4.18865,7.59749999999999,103.41762,94.94,-3.78750000000001,12.3005,285.785,294.2,177.56,138.615,279.05,282.855
4,7.25,5.71395,6.300725,4.17355,7.80339999999999,103.411875,95.015,-3.52670000000001,21.885,394.76,405.655,238.415,187.085,278.285,283.595
4,7.75,5.71395,6.32985,4.156325,8.16859999999999,103.42541,94.345,-3.37975000000001,24.28,466.745,490.835,279.775,224.125,279.225,283.555
4,8.25,5.7131,6.418425,4.155225,8.56384999999999,103.41841,93.405,-3.10010000000001,29.49,562.53,602.46,337.52,270.53,279.875,284.585
4,8.75,5.394725,6.545,4.14975,9.01772500000001,103.4110425,93.1025,-3.01565,39.455,673.9925,682.9925,375.8225,308.8725,279.4775,287.725
4,9.25,5.275925,6.70295,4.149,9.55925,103.4231425,92.9425,-2.555025,42.96,791.2125,792.935,434.265,351.1125,280.9825,290.25
4,9.75,5.316525,6.92135,4.152,10.11725,103.4243025,92.295,-2.07429999999999,48.73,891.125,871.775,482.3775,389.5475,282.125,291.1875
4,10.25,5.380525,7.2103,4.19,10.77525,103.439705,90.8825,-1.707725,58.7825,970.65,975.05,518.9475,420.8425,281.3825,292.7775
4,10.75,5.43515,7.4712,4.22825,11.332,103.44994,90.865,-2.055625,63.785,1052.475,1033.15,564.4125,456.785,281.7825,293.6375
4,11.25,5.490575,7.6715,4.23125,11.83575,103.45927,90.6775,-1.57515,68.3425,1117.9,1084.375,591.7475,481.6025,282.825,293.585
4,11.75,5.582,7.88295,4.2283,12.336,103.46372,90.68,-0.284800000000001,71.92,1158.2,1125.4,607.92,497.58,282.92,297.26
