DOY2,HR2,VPD,CO2,H2O,LW_IN,SW_IN,NETRAD_1_1_1,LW_OUT,SW_OUT,USTAR,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_3_1_1,SH,TS_1_1_1,TS_1_2_1,PA,WS
3,23.25,1.1525,375.901,5.1975,265.85,-0.17,-26.6925,296.225,1.3475,0.544,-3.45,87.8,0,0,0.425,-1.515,5.28,-0.175,-0.4375,-0.49,95.6,3.2075
3,23.75,1.01,375.62,5.1,258.226,-0.19,-25.245,295.725,1.31,0.515,-3.575,87.975,0,0,0.825,-1.1975,5.1225,0,-0.4475,-0.4825,95.6,3.1
4,0.25,2.7525,378.18,6.853,277.175,0,-29.4975,322.85,1.705,0.45,3.6,83.95,0,0.1,2.4,-2.855,5.4525,-1.3,0.5275,0.53,95.5,2.955
4,0.75,2.5325,377.92,6.8795,276.15,-0.04,-27.995,320.575,1.6825,0.4625,3.275,84.675,0,0,1.6,-2.3125,3.155,-0.875,0.47,0.4475,95.5,2.8225
4,1.25,2.385,377.8995,6.8895,276.775,-0.07,-26.7175,321.4,1.785,0.44,3.175,85.25,0,0,2.2,-2.6275,2.74,-0.3,0.4075,0.3725,95.525,2.7825
4,1.75,2.205,377.6815,6.944,278.575,0,-23.695,320.275,1.83,0.42,2.825,87.65,0,0,1.925,-1.99,2.39,-0.5,0.3425,0.3,95.5,2.8075
4,2.25,1.9625,377.871,6.898,279.575,0,-20.3975,319.025,1.7375,0.4,2.625,88.7,0,0,1.575,-2.02,1.925,-0.4,0.265,0.22,95.5,2.7725
4,2.75,1.935,377.706,7.017,279.375,-0.0825,-21.395,317.825,1.765,0.4175,2.425,89.425,0,0,1.6,-1.375,1.51,-0.3,0.2075,0.165,95.5,2.7725
4,3.25,1.7575,378.155,6.982,282.25,-0.005,-19.675,316.6,1.755,0.42,2.15,90,0,0,1.05,-1.1,1.28,-0.5,0.1775,0.1275,95.5,2.7375
4,3.75,1.6725,378.487,7.005,286.4,-0.085,-19.82,317.2,1.7025,0.41,2.225,90.25,0,0,1.45,-1.41,1.1,-0.2,0.18,0.105,95.5,2.8925
4,4.25,1.6525,377.84675,7.039,283.025,-0.02,-18.51,316.55,1.745,0.45,2.1,90.65,0,0,1.3,-1.21,1.06,-0.4,0.155,0.0825,95.5,2.91
4,4.75,1.53,379.38225,7.022,284,-0.005,-19.715,314.975,1.7125,0.4425,1.8,90.425,0,0,1.75,-1.155,1,-0.4,0.135,0.07,95.5,2.825
4,5.25,1.4725,379.504,6.957,288.925,0,-20.3825,314.175,1.7925,0.41,1.5,90.8,0,0,1.6,-0.655,0.895,-0.175,0.115,0.0725,95.525,2.855
4,5.75,1.37,378.742,7.07,283.6,1.56,-17.2875,314.35,2.0325,0.41025,1.2,90.85,5.1225,0.2,1.125,-1.04,0.86,-0.2,0.095,0.0625,95.5,2.8325
4,6.25,1.3125,379.25275,7.09,287.725,24.445,-9.315,315.425,5.4275,0.443,1.225,90.675,42.4125,2.885,1.65,-0.7225,0.86,0.2,0.0725,0.0425,95.5,2.87
4,6.75,1.475,379.47,6.9715,287.925,73.25,6,317.375,12.0575,0.4275,1.35,89.5,117.5075,10.435,3.5,1.225,0.86,1.725,0.06,0.03,95.5,2.89
4,7.25,1.81,379.6845,6.982,286.25,132.55025,49.5225,320.075,18.1825,0.4725,2.075,88.375,225.635,22.575,6.8,11.3225,1.04,4,0.05,0.0225,95.5,2.9475
4,7.75,2.3675,381.3715,7.057,283.45,202.9,94.4075,325.175,23.695,0.545,2.925,85.625,345.8975,35.665,17.4,29.4375,1.1,6.625,0.0525,0.02,95.5,3.0525
4,8.25,3.0275,380.8775,7.1245,287.825,287,160.3825,332.075,30.1675,0.6,4.4,82.7,529.66,51.43,27.475,63.39,1.1,9.4,0.05,0.0225,95.5,3.2625
4,8.75,4.2,379.88,7.175,285.875,358.4,220.18,338.725,37.42,0.6385,5.65,78.4,671.875,63.8575,36.6,97.19,1.22,10.5,0.0425,0.04,95.5,3.1775
4,9.25,4.77,380.0475,7.26,288.675,430.5,274.84,347.6,45.64,0.67,7.25,73.95,821.015,85.72,40.3,127.6625,1.205,10.925,0.055,0.04,95.5,3.525
4,9.75,5.65,379.31,7.235,289.1,511.62525,354.5875,357.15,53.77,0.73,8.75,68.725,997.635,105.31,55.7,165.59,1.36,9.4,0.2,0.095,95.5,3.8225
4,10.25,6.8825,378.894,7.183,284.2,579.525,408.14,364.05,62.4075,0.7555,9.725,64.55,1138.125,117.58,65.275,187.1825,1.39,8.15,0.42,0.3125,95.5,3.955
4,10.75,7.7125,378.55,7.26475,287.525,625.075,441.1625,372.05,69.2475,0.80225,10.85,62.7,1233.725,137.5775,69.95,201.855,1.53,7.05,0.8525,0.61,95.5,3.9975
4,11.25,8.395,378.801,7.15,287.525,683.5,482.2375,381.1,75.8,0.83,11.825,60.175,1380.35,150.82,89.975,241.8375,2.08,7.1,1.365,1.01,95.5,4.3725
4,11.75,9.375,378.1605,6.95575,283.6,710.5,491.905,386.1,80.025,0.87775,12.725,55.525,1461.35,152.46,91.575,243.27,2.2375,5.4,1.7125,1.3625,95.4,4.3425
4,12.25,9.815,377.76625,6.7355,290.8,740.5,523.7125,390.15,78.625,0.85925,13.4,52.75,1523.6,120.05,99.4,260.9325,2.63,4.9,2.0425,1.6425,95.4,4.3575
4,12.75,10.6075,377.94475,6.807,291.8,746.5,527.6,394.65,80.4,0.893,14.275,50,1526.15,143.785,103.6,270.5275,3.6,4.65,2.16,1.665,95.4,4.54
4,13.25,11.395,378.473,6.772,288.65,738,522.93,398.9,79.7,0.887,14.7,49.05,1532.775,147.155,110.3,263.7575,7.22,3.7,2.505,1.915,95.4,4.48
4,13.75,11.79,377.223,6.627,290.5,722.5,504.85,396.975,74.825,0.89475,15.1,47.55,1500.975,144.095,102.3,258.3555,9.44,3.7,2.6075,2.105,95.4,4.485
4,14.25,12.2525,378.272,6.6675,293.15,710,492.235,396.3,69.1875,0.888,15.275,47.85,1459.425,127.41,105.725,256.42,14.25,3.7,2.885,2.245,95.4,4.455
4,14.75,12.5775,378.845,6.6155,291.95,673.2,464.825,395.925,65.02,0.89,15.45,47.2,1389.375,121.84,97.475,245.11,19.87,3.1,3.0775,2.4375,95.4,4.5625
4,15.25,12.7025,378.6755,6.6475,294.125,627.625,424.38,396.85,60.53,0.89,15.925,47.1,1316.375,111.03,98.9,236.58,23.02,2.4,3.4125,2.76,95.4,4.5825
4,15.75,12.715,378.496,6.71,290.5,570.45,374.865,395.025,54.555,0.87,15.925,44.275,1197.2,93.07,85.175,214.58,26.6725,1.95,3.5525,2.9075,95.4,4.48
4,16.25,12.525,378.68225,6.6,289.35,503.275,320.57,392.45,48.5825,0.85,16.075,46.525,1066.6,75.72,70.2,183.54,26.5525,1.8,3.5425,2.905,95.4,4.425
4,16.75,12.125,378.9475,6.67,287.175,440.9,264.7325,388.325,42.085,0.859,15.55,47.625,940.4625,66.125,65.75,156.69,25.955,1.1,3.3,2.7625,95.4,4.455
4,17.25,11.59,378.21775,6.81,287.45,363.55,201.3725,383.7,35.36,0.8525,15.1,47.05,793.9675,54.49,54.35,120.375,27.39,1.15,3.13,2.65,95.4,4.4075
4,17.75,11.4275,377.9695,6.7625,289.15,292.2,142.81,377.5,30.175,0.805,14.5,51.175,622.68,44.035,47.525,95.08,27.88,0.45,2.8275,2.46,95.4,4.3675
4,18.25,11.105,378.52525,6.79,291.25,218.3,71.205,371.575,25.335,0.7605,14.2,54.7,479.3025,33.805,35,57.77,24.7825,0.1,2.8675,2.47,95.4,4.1825
4,18.75,9.83,378.035,6.853,285.525,138.3,11.735,367.475,18.2475,0.72175,13.15,56.95,274.475,23.01,25.225,30,21.89,-0.9,2.735,2.34,95.4,3.88
4,19.25,8.91,377.31075,7.14,288.625,73.85,-14.18,359.25,13.26,0.62,12.225,60.025,170.5675,13.27,18.625,9.92,19.62,-1.4,2.525,2.1725,95.4,3.635
4,19.75,7.6775,376.337,7.05925,288.275,24.59,-23.6625,350,4.6675,0.5525,10.875,63.15,62.4625,4.49,9.775,-0.38,16.85,-2.125,2.3125,2.0425,95.4,3.315
4,20.25,6.3875,375.638,7.165,282.9,1.8,-25.1125,343.65,2.105,0.5,9.3,65.125,16.33325,0.82,5.15,-1.44,14.2075,-2.6,2.1,1.8975,95.4,3.125
4,20.75,5.6225,375.354,7.17175,284.3,0,-28.2075,341,1.7825,0.49,8.075,68.15,0.245,0.2,4.4,-2.465,13.56,-2,1.9025,1.655,95.425,3.1425
4,21.25,5.07,375.49,7.41575,282.625,-0.275,-27.44,336.6,1.8275,0.45,7.075,70.475,0,0.2,3.7,-2.2575,12.065,-1.725,1.62,1.4575,95.425,3.005
4,21.75,4.44,375.817,7.34,277.525,-0.1925,-32.745,334.7,1.7025,0.43,6.4,73.675,0,0,3.5,-3.29,11.1875,-1.6,1.3925,1.3,95.5,3.085
4,22.25,4.0625,376.00725,7.2,276.225,-0.015,-29.595,331.1,1.81,0.47,5.8,76.175,0,0.025,2.975,-2.46,9.0675,-1.4,1.2,1.1375,95.5,3.025
4,22.75,3.51,376.4885,7.01225,277.9,0,-31.745,329.925,1.735,0.46,5,77.6,0,0,3.6,-3.32,7.2575,-1.7,1.035,0.985,95.5,2.9975
4,23.25,3.215,376.61,6.98925,277.3,0,-31.935,327.725,1.71,0.45,4.7,79.475,0,0,3.175,-2.7025,5.92,-1.4,0.895,0.84,95.5,2.9475
4,23.75,2.925,377.4575,6.9705,277.75,-0.08,-31.625,326.325,1.7925,0.44,4.1,81.925,0,0,3.1,-2.95,4.715,-1.25,0.7825,0.72,95.5,2.86
5,0.25,4.46,378.28,9.58425,318.825,-0.015,-15.7375,345.15,1.72,0.46,9.8,89.6,0,0,3.9,-3.94,7.4,-0.9,6.575,6.1075,95.4,2.87
5,0.75,4.11,378.425,9.60225,319.575,0,-20.3325,344.05,1.575,0.44,9.5,91,0,0,4.725,-4.2075,6.44,-1,6.3925,5.965,95.4,2.85
5,1.25,3.85,379.124,9.54825,313.575,0,-21.7925,343.325,1.7675,0.45,8.8,91.9,0,0,4.3,-4.155,5.0525,-0.9,6.2325,5.78,95.4,2.81
5,1.75,3.4,379.5255,9.53175,311.975,0,-18.06,343.625,1.615,0.475,8.4,91.8,0,0,3.8,-2.8575,3.2125,-0.2,6.1475,5.7125,95.4,2.84
5,2.25,3.03,379.1575,9.5615,317.725,0,-18.0475,341.35,1.52,0.4735,7.8,92.6,0,0,4.175,-5.185,2,-0.6,6.0575,5.6625,95.4,2.82
5,2.75,2.93,379.86,9.5155,318.875,0,-18.415,340.8,1.6325,0.433,7.2,93.6,0,0,4.125,-4.995,0.935,-0.7,5.9425,5.515,95.4,2.91
5,3.25,2.51,379.87,9.5505,316.9,0,-17.9675,339.8,1.745,0.434,6.7,93.3,0,0,3.1,-4.35,0.44,-0.9,5.825,5.37,95.4,2.66
5,3.75,2.55,380.38,9.621,312.925,0,-19.6,338.9,1.72,0.41,6.3,93.2,0,0,3.2,-3.61,0.195,-0.8,5.7025,5.3225,95.4,2.55
5,4.25,2.22,380.3245,9.7625,310.7,0,-17.3825,337.675,1.85,0.42,6,93.5,0,0,2.975,-3.655,-0.08,-0.3,5.5625,5.2125,95.4,2.6
5,4.75,2.06,380.49625,9.919,312.725,0.79,-18.505,337.075,1.9,0.43,5.9,93.9,2.26,0.2,2.85,-4.03,-0.24,-0.4,5.4025,5.1075,95.5,2.71
5,5.25,2.07,381.05775,9.942,312.025,13.9975,-13.1975,338.425,3.84,0.44,5.7,94.5,28.25,1.555,2.2,-3.66,-0.35,0.4,5.28,5.005,95.425,2.86
5,5.75,1.97,381.6315,10.095,312.025,53.5075,-1.625,339.4,10.125,0.4275,6,94.7,86.55,6.765,3.3,-1.8525,-0.51,1.125,5.25,4.92,95.5,2.64
5,6.25,2.44,383.08675,9.932,313.275,119.675,24.635,341.775,16.5075,0.44,6.6,94.4,203.71,16.24825,7.4,5.1,-0.405,2.7,5.21,4.855,95.5,2.64
5,6.75,2.87,383.12975,10.499,309.375,193.6,74.14,344.6,19.56,0.495,7.9,92.1,323.57,25.6625,16.2,18.3625,-0.06,5.9,5.22,4.8125,95.5,2.93
5,7.25,3.64,383.377,10.46,310.05,270.15,139.12,350.95,24.2225,0.585,9.6,87.7,497.94,36.38,31.625,48.99,0.975,8.75,5.3025,4.81,95.5,3.11
5,7.75,4.79,381.82,10.514,312.8,335.65,193.515,361.975,28.26,0.61,10.8,83.5,627.1,45.465,41.3,80.145,2.86,9.175,5.425,4.825,95.5,3.26
5,8.25,6.14,380.71875,10.4615,323.1,417.6,260.075,368.475,34.5175,0.66,11.7,79.5,788.76,55.21,52.825,130.595,5.08,9.2,5.595,4.8475,95.5,3.47
5,8.75,7.47,379.096,10.51225,309.025,496.9,324.74,377.325,42.14,0.6775,12.57,77,952.91,63.115,70.475,156.6775,8.14,8.35,5.805,4.91,95.5,3.46
5,9.25,8.85,378.068,10.585,312.9,569.875,377.8425,386.825,49.03,0.76,13.8,75.6,1109,70.11,80.8,190.41,11.3375,7.45,6.025,5.2625,95.5,3.74
5,9.75,9.8025,377.3565,10.25175,317.575,635.275,426.145,396.15,55.35,0.755,15.26,73.325,1253.7,77.76,96.95,220.6225,14.505,6.2,6.5475,5.5275,95.5,3.92
5,10.25,11.275,377.295,10.1975,317,694.05,475.695,406.225,61.71,0.79,16.1855,71.45,1378.4,84.29,98.4,254.7105,21.72,6.1,7.2125,5.92,95.5,3.905
5,10.75,11.985,377.388,9.99,321.775,739,506.34,415.55,67.135,0.81,16.625,67.95,1470.3,87.125,110.3,268.4,25.295,5.775,7.8925,6.6925,95.5,3.9675
5,11.25,12.935,376.92,9.85,318.475,784.75,545.45,423.05,74.3,0.82,17.4,67.9,1596.4,92.81,123.1,302.7425,30.25,4.9,8.5,6.96,95.5,4.07
5,11.75,13.7875,377.43125,9.57925,318.65,815.5,567.1,430.075,78.45,0.855,18.25,64.3,1671,95.2175,123.975,322.1025,36.17,4.9,9.12,7.58,95.425,4.2
5,12.25,14.21,376.7285,9.782,319.1,836,584.4,434,81.7,0.871,18.775,62.35,1706.5,95.93,130.301,304.71,43.4525,4.4,9.485,7.8875,95.5,4.35
5,12.75,15.4225,376.84675,9.475,318.025,844.25,587.6,439.225,81.375,0.8975,19.625,61.75,1733.7,99.015,130.2,322.22,47.6925,4.55,9.95,8.365,95.425,4.35
5,13.25,16.37,377.851,9.371,321.75,841,583.5,443,78.25,0.88,19.8,59.5,1728.15,99.7,132.1,323.3375,52.4,4.1,10.06,8.695,95.4,4.3
5,13.75,16.81,377,9.462,322.1,826.25,571.21,442.625,74.6,0.89325,20.175,59.475,1708.7,101.95,126.325,350.845,58.4325,3.725,9.9175,8.6325,95.4,4.4725
5,14.25,17.085,377.94625,9.5655,326.025,797,549.2,442.675,71,0.8875,20.55,57.375,1643.9,96.9,127.4,323.085,55.02,3.4,9.9825,8.6325,95.4,4.3675
5,14.75,17.2725,378.14,9.467,331.5,758,514.625,438.925,65.875,0.907,20.7825,55.6,1577.1,92.1,118.2,306.4025,51.38,3.125,10.135,8.565,95.4,4.37
5,15.25,16.68,377.8725,9.241,332.525,707.5,478.1025,433.675,61.425,0.86,20.1,56.1,1452.9,83.68,110.35,272.72,52.5625,2.6,10.3,8.7375,95.4,4.35
5,15.75,17.0575,377.887,9.13525,330.525,663.15,433.4475,429.9,55.63,0.86,19.9775,54.9925,1375.5,76.84,105.2,250.15,50.815,2.4,10.2425,8.91,95.4,4.42
5,16.25,17.1925,378.143,8.98,329.025,584.225,376.69,426.325,50.9275,0.83,20.025,54.25,1215.5,67.9625,93.625,216.48,45.4975,2.1,10.15,9.0725,95.325,4.385
5,16.75,17.0725,378.2845,9.189,332.425,528.5,321.3325,420.575,44.0225,0.83,19.705,57.5125,1069.1,58.985,84.2,194.38,40.1925,1.575,10.1675,9.1025,95.3,4.305
5,17.25,16.7575,377.89,8.993,328,455.925,259.4655,415.475,38.34,0.78,19.55,57.875,899.49,51.69,77.95,162.775,37.89,1.5,10.0625,8.9525,95.3,4.1975
5,17.75,16.51,377.5465,8.878,328,390.35,212.61,411.1,33.68,0.78,19.575,59.985,794.28,46.965,72.2,137.5725,37.59,1.025,9.8575,8.8025,95.3,4.07
5,18.25,16.1925,376.866,9.1355,327.55,312.35,141.51,405.725,29.145,0.76,19.35,61.955,656.76,42.2,59.525,109.235,34.215,0.6,9.77,8.5825,95.3,3.89
5,18.75,15.2,376.708,9.149,326.075,242.4,90.925,399.65,23.315,0.73,18.5,64.325,491.19,33.47,45.65,62.88,31.215,0,9.455,8.515,95.3,3.835
5,19.25,14.7225,377.27825,9.38,324.8,167.1,37.5025,392.75,16.9025,0.69,17.95,66.885,350.64,24.59,31.35,37.885,29.265,-0.3,9.17,8.39,95.3,3.625
5,19.75,13.53,376.466,9.38875,322.9,78.05,-1.905,385.2,14.785,0.62775,16.8,67.625,183.56,15.125,24.65,14.27,26.055,-1.4,8.9875,8.13,95.3,3.515
5,20.25,12.2225,376.2035,9.2695,325.175,40.43,-13.42,378.55,9.4175,0.55,15.815,70.25,87.85,7.375,11.625,0.825,21.635,-2.3,8.6925,7.955,95.3,3.2725
5,20.75,10.025,376.64,9.01575,324.975,9.97,-19.2525,373.1,3.495,0.49,14.6,75.95,31.29,1.7575,8.375,-1.7525,18.3275,-2.55,8.5175,7.745,95.3,3.0675
5,21.25,8.585,376.409,9.346,327.275,0.125,-19.085,363.35,2.1775,0.47,13.375,82.575,4.96,0.51,5.425,-3.4375,14.895,-2.725,8.34,7.6075,95.3,2.935
5,21.75,7.1475,376.513,9.5455,323.9,0,-19.17,358.425,1.905,0.4525,12.1,85.1,0,0.2,4.85,-3.6975,13.9225,-1.9,8.1125,7.29,95.4,2.9
5,22.25,6.385,376.49575,9.727,326.325,0,-15.14,354.625,1.9525,0.46,11.175,86.475,0,0.2,4.5,-3.425,12.155,-1.5,7.87,7.04,95.4,2.8475
5,22.75,5.71,376.5575,9.841,326.325,0,-14.445,352.5,1.925,0.456,10.75,87.8,0,0.1,4.225,-3.76,10.8525,-1.25,7.6225,6.9175,95.4,2.77
5,23.25,5.2525,377.111,10.04475,325.925,0,-16.92,352.85,1.8025,0.455,10.4,88.775,0,0.1,4.5,-5.055,10.365,-1.125,7.285,6.8025,95.4,2.7875
5,23.75,4.61,377.65,9.973,320.05,-0.01,-18.47,349.75,1.74,0.44,10.03,89.425,0,0.1,3.9,-3.28,9.9,-1.15,7.02,6.6025,95.4,2.805
6,0.25,2.82,374.5745,14.60225,348.4,-0.05,-11.645,370.9,1.755,0.36,11.7625,95.2,0,0.1,3.175,-3.92,5.5325,-0.8,11.5375,11.57,95.3,2.43
6,0.75,2.5825,375.31,14.59,347.9,0,-10.165,369.5,1.715,0.3325,11.45,95.85,0,0.1,3.2,-3.81,4.2325,-0.775,11.3775,11.365,95.3,2.3875
6,1.25,2.2375,376.4585,14.75,348.65,0,-9.19,368.1,1.675,0.335,11.2075,96.15,0,0.1,2.575,-4.62,2.975,-0.4,11.13,11.1675,95.3,2.3075
6,1.75,2.01,377.99,14.965,348.55,0,-7.945,366.65,1.68,0.3515,10.6,95.85,0,0.1,2.75,-3.62,2.51,-0.275,10.9,10.9675,95.3,2.4175
6,2.25,1.8975,379.8615,14.981,347,0,-6.2,367.3,1.605,0.34,10.525,96.225,0,0,2.7,-3.255,1.84,-0.4,10.7225,10.7725,95.3,2.5075
6,2.75,1.6625,379.0265,15.03325,347.4,0,-5.99,365.95,1.7325,0.3225,10.625,96.75,0,0,2.4,-3.14,1.545,-0.475,10.615,10.6,95.325,2.4625
6,3.25,1.56,379.463,14.85,348.4,-0.01,-7.605,363.85,1.575,0.33,9.9425,96.8,0,0.1,2.6,-2.38,1.235,-0.4,10.515,10.5175,95.325,2.51
6,3.75,1.4325,379.8305,14.521,347.7,0,-7.7,365.05,1.565,0.355,9.7,97.125,0,0,2.9,-2.185,0.86,0,10.3975,10.405,95.4,2.435
6,4.25,1.4125,381.4495,14.435,348.15,0.165,-6.04,363.55,1.67,0.3575,9.625,97.025,1.19,0.2,2.7,-2.98,0.4,-0.4,10.28,10.305,95.4,2.4575
6,4.75,1.455,380.8775,14.68,347.4,8.725,-3.545,363,3.075,0.35925,9.455,97.025,17.35,0.945,3.1,-2.195,0.1975,0,10.1575,10.1975,95.325,2.55
6,5.25,1.55,383.259,14.575,349.3,37.99,1.49,364.1,8.245,0.345,9.9,97.125,59.17,5.1,2.925,-2.1,-0.0675,0.9,10.095,10.1,95.4,2.51
6,5.75,1.955,386.082,14.535,349.6,86.9,11.87,366.65,13.79,0.405,10.4,97.425,139.4325,12.9875,6.8,-1.885,0.355,1.775,10.015,10.06,95.4,2.55
6,6.25,2.2425,387.02525,14.546,348.5,145.95,43.57,370.35,17.765,0.42,11.325,96.75,249.425,20.1275,13,3.83,0.7,3.55,10.06,10.025,95.4,2.51
6,6.75,3.1475,385.67175,14.835,350.25,224.3,96.805,374.75,21.33,0.49,12.57,96.15,378.09,28.2975,27.7,18.845,1.775,6.1,10.155,9.955,95.4,2.5375
6,7.25,4.18,383.90375,14.85,353,296.4,160.1575,380.25,26.915,0.51,13.4,93.7,563.6475,39.49,45.2,41.03,3.38,7.9,10.24,9.905,95.4,2.535
6,7.75,5.47,379.905,14.73,353.8,378.1,222.57,387.75,33.8925,0.546,14.6,88.85,738.715,46.685,77.5,72.655,5.685,7.9,10.3375,9.95,95.4,2.7875
6,8.25,7.535,375.6825,14.9025,353.95,451.125,282.8,395.05,41,0.5755,15.945,87.3,855.56,55.72,103.125,98.975,8.915,7.5,10.6025,10.09,95.4,2.9825
6,8.75,8.8,374.041,14.76,354.7,504.8,334.85,402.1,47.685,0.61,16.95,84.95,976.185,62.15,123.85,117.89,11.36,6.8,10.8775,10.3625,95.4,3.255
6,9.25,9.355,371.711,14.45,353.8,581.9,381.765,408.9,54.21,0.67,17.75,83.65,1134.775,67.46,137,149.2,13.22,6.25,11.315,10.805,95.4,3.205
6,9.75,10.58,371.525,14.4865,354.15,656.575,435.525,418.1,60.695,0.6985,18.25,80.15,1332.15,73.0625,177.45,192.43,16.86,6.1,11.685,11.2825,95.4,3.3325
6,10.25,11.75,370.67,14.95075,353.45,703,478.13,425.35,66.875,0.71175,18.87,80.2,1375.275,80.52,169.175,210.73,24.215,5.1,12.0875,11.585,95.4,3.555
6,10.75,13.11,369.9555,14.68025,355.3,736.5,502.6,431.4,72.1,0.745,19.705,78.35,1489.5,80.055,192.475,216.44,32.935,4.65,12.46,11.965,95.4,3.7
6,11.25,13.7325,369.22775,14.4825,357.55,779.25,535.15,436.15,77.45,0.775,20.36,72.875,1635.25,83.5825,205.85,250.85,36.84,4.35,12.9525,12.38,95.4,3.725
6,11.75,15,369.315,13.62,354.55,817,572.45,442.55,81.3,0.812,20.485,71.95,1672.3,85.01,224.55,270.475,40.0075,3.975,13.36,12.69,95.4,3.895
6,12.25,16.23,369.35,13.035,358.4,809.5,579.075,447.65,81.075,0.815,21.1,79,1638.975,82.8425,205.15,262.72,45.0725,3.5,13.8625,13.0625,95.4,3.9775
6,12.75,16.65,369.243,12.733,359.5,830,559.1,450,84.6,0.82,21.4125,79.275,1675.2,85.82,227.775,277.655,50.7825,3.4,13.98,13.34,95.4,3.8975
6,13.25,16.68,369.6905,12.735,361.5,838,574.55,450.025,84.025,0.8015,21.3,73.8,1688.75,86.74,227.95,266.7575,57.2175,3.4,14.3375,13.6575,95.325,3.9525
6,13.75,17.07,369.07425,12.3675,360.25,763.75,522.8675,451.575,78.3,0.81325,21.7,73.4,1600.925,84.5,229.525,270.21,59.2275,3.1,14.6,13.7375,95.3,4.0175
6,14.25,17.56,369.405,12.405,361.15,802,543.925,453.15,78,0.8115,21.8,72.1,1651.525,85.19,208.375,239.29,54.2525,3.3,14.375,13.6675,95.3,3.93
6,14.75,18.13,369.036,12.4125,361.15,787,537.6,453.375,75.05,0.82025,22.04,73.1,1588.8,84.7325,216.25,264.0625,53.9875,2.5,14.2,13.6825,95.3,3.815
6,15.25,17.85,369.4,12.541,361.05,702,487.42,451.525,66.00525,0.7925,22.3,70.4,1439.6,78.0975,207.675,220.155,51.0875,2.2,14.2,13.7825,95.225,3.8275
6,15.75,18.0725,370.4505,12.353,361.15,643.2,454.93,449.575,60.79,0.808,22.175,74.9,1364.775,69.625,184.5,213.7,47.51,2.1,14.2225,13.8575,95.2,3.735
6,16.25,17.85,369.46625,12.255,362.1,555.475,393.3575,445.725,54.9425,0.79,22.075,78.725,1146.5,63.555,180.125,180.995,42.9475,2.275,14.155,13.845,95.2,3.775
6,16.75,17.915,369.552,12.85,363.575,551.95,375.0125,441.075,51.3675,0.782,22.03,69.4,1089.475,57.765,167.6,169.38,39.035,1.9,14.1075,13.815,95.2,3.86
6,17.25,17.76,369.6595,12.75,358.325,480.15,288.8625,440.325,44.93,0.7325,22.115,79.45,1019.3,55.265,144.6,149.705,35.91,1.675,14.0775,13.8525,95.2,3.785
6,17.75,16.375,369.28975,13.28625,359.825,404.65,236.05,433.2,38.86,0.73,21.7,81.95,851.1375,50.365,117.35,114.23,31.76,1.325,14,13.82,95.2,3.8275
6,18.25,15.325,368.61875,13.2825,356.725,345.375,178.845,430.125,34.02,0.7075,21.65,78.8,699.695,43.425,104.75,85.3,32.7825,1,13.9,13.7425,95.2,3.5725
6,18.75,14.17,368.63725,13.48,358.2,280.75,126.53,423.15,28.31,0.676,20.52,79.75,554.9325,35.13,82.025,64.03,29.015,0.7,13.8775,13.635,95.2,3.4175
6,19.25,13.395,368.1725,13.796,355,209.975,74.51,418.85,23.92,0.65,20.3275,78.75,436.2575,29.215,70.35,39.935,25.615,0.2,13.7725,13.5025,95.2,3.3875
6,19.75,13.065,368.18225,13.7675,353.85,129.9005,21.17,415.15,19.0025,0.615,19.965,82.05,318.25,21.6825,48.9,20.575,22.145,-0.6,13.6675,13.405,95.2,3.24
6,20.25,11.62,367.8095,13.845,351.425,69.86,2.67,406.75,15.375,0.545,19.375,85.7,167.0075,13.5475,32.0505,5.85,17.965,-1.2,13.5475,13.235,95.2,3.2075
6,20.75,9.93,367.703,13.922,353.7,43.36,-6.9625,400.75,9.9725,0.47375,18.5,88.1,87.495,7.0175,21.1,0.1375,16.6325,-1.7,13.3,13.035,95.2,2.73
6,21.25,8.19,367.81725,14.11225,351.625,11.175,-10.8325,391.725,3.68,0.37,16.97,90.3,33.925,2.14,11.1,-1.795,13.4575,-2,13.05,12.9025,95.2,2.53
6,21.75,6.44,368.7235,14.4,352.5,0.3425,-16.08725,386.25,2.0725,0.3775,15.3,91.1,6.545,0.51,7.45,-1.895,11.58,-1.825,12.7675,12.705,95.2,2.38
6,22.25,5.31,369.8475,14.4895,350.275,-0.015,-15.6675,382.5,1.9125,0.35,14.375,91.925,0,0.2,5.85,-2.48,9.77,-1.9,12.645,12.5125,95.225,2.33
6,22.75,4.235,371.025,14.409,352.075,-0.055,-15.93,379.4,1.845,0.34,13.645,93.625,0,0.2,3.75,-2.69,8.37,-1.6,12.395,12.32,95.3,2.4325
6,23.25,3.5925,372.53125,14.4375,349.4,0,-11.76,376.625,1.98,0.3575,12.8,94.05,0,0.1,4.8,-3.45,7.025,-1,12.155,12.1675,95.3,2.28
6,23.75,3.21,373.42175,14.6355,349.2,0,-11.8725,373.975,1.8825,0.339,12.415,94.7,0,0.125,2.625,-3.22,6.4575,-1.2,11.9375,11.9375,95.3,2.2275
7,0.25,3.52,371.4575,16.891,353.475,0,-29.225,387.5,2.025,0.34,14.745,92.9,0,0.2,4.1,-5.39,1.07,-0.3,15.015,15.005,95.225,2.2475
