DOY2,HR2,USTAR,WS,TA_1_1_1,RH_1_1_1,VPD_1_1_1,PA_1_1_1,TA_1_2_1,RH_1_2_1,NEE,FC,H,LE,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,CO2,H2O,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,CO2_SIGMA,H2O_SIGMA,G,SG,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,NETRAD,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,5.25,0.169305225,2.820016,0.132282,64.4830325,4.276552025,82.172735,-1.132523,83.225,0.269017905,0.2553605,-1.14303965,1.5557675,0,1.735198,256.11025,297.2288875,0.03628,0,408.41405,4.7050625,0.54975,0.6785,1.21525,2.163,3.76075,0.508993725,0.0617948575,-10.6596,0.1815322,-0.00919211075,0.643188425,0.6601768,0.1968501,1.38664175,0.73578425,-56.4232725,-1.736142,79.167,-1.4570535,-0.6356032
1,5.75,0.180403725,2.74608175,0.0138791,66.10445,4.202121,82.177965,-1.032,83.4,0.2972552325,0.265523345,-1.74839,1.9622173,0,1.7242215,255.3348,298.16955,0.03628,0,408.431375,4.815941,0.5415,0.6765,1.2155,2.162,3.764,0.6378289,0.06318344,-14.686425,-0.22223015,-0.007301556,0.66390425,0.69474565,0.204639225,0.71142325,0.737021075,-54.8114375,-1.5896785,77.08192,-1.21585225,-0.634573925
1,6.25,0.17309395,2.681549,-0.209687975,65.8258175,4.154374,82.191845,-1.335712,85,0.4597531,0.29004264,-1.321996475,0.9955210475,0,1.596012,255.583925,296.78515,0.03628,0,408.63,4.845899,0.5045,0.66975,1.21175,2.1615,3.7555,0.62855985,0.06041412,-14.76252,0.8617616,-0.0058554175,0.63797335,0.6814101,0.17569715,0.47095,0.768449125,-50.346795,-2.170071,79.02134,-1.918773,-0.62383235
1,6.75,0.1643855,2.653705,-0.5253075,64.87607,4.1377747675,82.21267,-1.547122,86.6,0.39139413,0.3251284,-3.5874076,1.31128714,0,1.582292,256.193225,298.4585,0.03628,0,408.216425,4.755945,0.5155,0.6735,1.215,2.1635,3.7615,0.4945345,0.0638708775,-13.010005,0.201567415,-0.0102136725,0.714390275,0.6373425,0.1833975,0.6369442,0.884547475,-54.6377,-2.54599025,81.01878,-2.438431,-0.557094
1,7.25,0.16927155,2.559149,-0.54470485,65.64341,4.25198161,82.21868,-1.5145535,85.85,0.34404123,0.27587005,0.55702885,0.9484945,0,1.644212,254.1426,298.43295,0.03628,0,408.46905,4.686436,0.508,0.6695,1.2165,2.16,3.757,0.47427785,0.0507456625,-12.4675,1.112582,-0.0078376275,0.653364675,0.604332625,0.191549825,0.5585153,0.83749425,-45.23907,-2.7797705,79.93789,-2.25064475,-0.528678975
1,7.75,0.171085625,2.66413075,-0.253570775,67.2404725,4.223377275,82.222745,-1.4315995,87.225,0.3390692075,0.257985375,-1.100098125,0.93522045,0,2.569995,258.6924,297.62,0.03628,0,408.42,4.79633175,0.5335,0.669,1.21875,2.1635,3.766,0.5176078,0.052691255,-14.06885,0.198588475,-0.007982317,0.650830775,0.6189455,0.1792848,0.629986525,0.81925305,-37.147915,-2.1324515,78.74071,-2.0205365,-0.58415385
1,8.25,0.188958775,2.63917225,-0.47533405,68.395625,4.09029679,82.2366075,-1.443,86.7,0.3939550175,0.325595845,-0.62945595,1.252432855,12.523825,11.367505,262.1071,301.323,3.10194,1.07046,408.967275,4.81971475,0.4915,0.653,1.208,2.164,3.765,0.52882445,0.06077212,-10.8312525,0.607959125,-0.0060046515,0.775019,0.7404197,0.191700175,0.282508775,0.77176035,-54.770215,-2.22029275,78.158435,-2.065854,-0.6629991
1,8.75,0.164949375,2.56531375,-0.37850555,66.40548,4.03014775,82.279,-1.41,84.5,0.27631869,0.20860387,-1.2808305,1.357436,39.4224875,31.09714,268.4053,307.1533,49.45871,20.16972,408.9742,4.710429,0.50025,0.65275,1.21025,2.16075,3.76125,0.57664735,0.0636496,-12.63253,-0.018658905,-0.005379837,0.74117795,0.79028235,0.202029725,0.479442325,0.778308775,-35.4146875,-2.031152,76.2883075,-1.95593425,-0.85010875
1,9.25,0.2141017,2.47983,0.2439393,66.25922,4.141863,82.291165,-0.839454075,80.95,0.39631137,0.378203205,-1.4206145,4.176143,122.5994,56.138555,262.8179,311.91,181.68117,66.13377,408.8262,4.798585,0.48925,0.649,1.2125,2.1625,3.7595,0.55221025,0.08027791,-12.842535,0.6217487,-0.0082700595,0.7584973,0.74152735,0.214653525,0.7897577,0.691715,2.79134825,-0.67476165,73.3286375,-0.4936478,-0.5702401
1,9.75,0.2429739,2.12648775,1.0026657,64.8698675,4.569192885,82.3115325,0.41625,75.3625,0.36055305,0.4246689,16.2824516,10.06752061,215.15135,77.9324325,264.788225,317.727275,402.2545,122.99022,409.42695,4.70063,0.487,0.6415,1.21,2.16275,3.76325,0.7665434,0.09037078,-3.5084785,8.3884025,-0.018000885,0.9053041,0.8291195,0.286428075,1.302914,0.545997575,50.30295,0.362934875,67.87222,0.46562125,-0.59551725
1,10.25,0.28634645,2.362945,2.03566215,64.540235,5.041569475,82.315275,1.92520025,71.8525,0.322723005,0.3283881425,39.94823865,15.40169253,309.324775,99.4144675,268.691725,323.97845,603.8806,205.86636,410.402,4.9535985,0.4825,0.644,1.2115,2.161,3.7575,0.6493368,0.09202688,8.89895375,19.9698425,-0.0229818475,0.81210835,1.0092782,0.348830225,1.98145125,0.433203375,117.52905,1.62371875,62.904875,1.715423,-0.4157842
1,10.75,0.3117727,2.486272,2.60330725,63.3193275,5.009033,82.3645,2.765,67.11,0.1407076125,0.21540573,61.360657375,19.9508201525,399.09035,117.866725,266.0418,330.4912,773.9431,285.14613,411.561775,4.89601225,0.4825,0.64275,1.2045,2.1595,3.76025,0.6555961,0.1147794,25.594025,33.08001,-0.02982882,0.91076625,1.00197815,0.367984325,2.82415725,0.4994853,183.649675,2.482582,60.15785,2.5651365,-0.16446705
1,11.25,0.325296425,2.635831,3.065369925,60.9800475,5.308087,82.36,3.252,60.89,0.12635431,0.30404895,85.08590975,25.3640295975,469.52955,129.4977,262.34255,338.345175,929.0401,360.2943,412.00615,5.12516575,0.5106311,0.6455,1.219,2.1605,3.76,0.60419725,0.101478125,47.51951,44.816035,-0.0371161,0.99318785,0.990037825,0.39773635,3.42851625,0.531658125,233.99855,3.098043,58.3133575,3.2119135,-0.0209224775
1,11.75,0.369349575,2.726431,3.42391205,58.9422775,5.358193455,82.376405,3.824513,58.568525,-0.12568278,0.1517271,105.67625,30.79287,527.4245,146.957,260.662475,343.7074,1042.8686,385.7412,412.39,5.178605625,0.5184621,0.6475,1.22,2.16275,3.758,0.64496665,0.106442025,50.18567,39.75905,-0.043569805,1.09382075,1.02032475,0.46831005,3.99472175,0.603647875,283.2987,3.84728225,57.5628125,3.8546965,0.08934302
1,12.25,0.374083175,2.873926,3.8866857,60.3516075,5.8027860725,82.38255,4.054,58.38,-0.12425231,0.2883396,115.9188713,33.959429545,572.3558,154.05725,263.025,350.97185,1125.0428,447.5274,412.5714,5.15201525,0.52325,0.651,1.226,2.164,3.757,0.6106258,0.1096001,74.22722,59.025175,-0.0476268325,1.10926775,1.27288325,0.4723484,4.3820375,0.616880325,308.2846,4.4803795,55.9211075,4.51986,0.2541731
1,12.75,0.3668343,2.929703,4.050004,56.4009,5.96009927,82.366,4.513,58.1425,-0.09969458,0.22025705,134.07335,35.75238322,601.52625,148.51735,269.9,355.39145,1193.7934,473.6316,412.6367375,5.153843,0.51175,0.6515,1.2245,2.16,3.759,0.6678876,0.1003777,76.657695,45.15366,-0.0601399425,1.121334,1.16639075,0.485146275,4.59313925,0.65049395,346.4248,4.708669,55.2792825,4.7744875,0.5106357
1,13.25,0.411223125,3.156395,4.65877225,53.9097075,6.182803115,82.307,4.724,57.66,-0.1481795225,0.25512645,146.91651075,38.5989650125,612.190575,139.823975,267.70565,357.6133,1228.8943,496.731,412.71815,5.136128,0.54625,0.6645,1.224,2.161,3.7605,0.612670975,0.125215125,73.57794,44.05647,-0.05911189,1.3007565,1.3775025,0.51021275,5.0572385,0.677802625,355.363825,5.0684455,55.6296725,5.1161135,0.6903218
1,13.75,0.425390675,3.43147675,4.9933941,55.26853,6.364381225,82.22978,5.0742215,55.1068325,-0.20671649,0.31419215,148.0749361,42.622660855,602.199675,142.7617,265.9166,361.5874,1226.6268,478.6083,412.2608,5.22891925,0.568,0.668,1.221,2.157,3.763,0.61868755,0.09277023,75.677485,41.702305,-0.0815412,1.250784,1.2983875,0.5196662,5.50308,0.682138875,350.7764,5.55453475,54.74211,5.42140325,0.84484595
1,14.25,0.4004435,3.529537,5.1261059,53.6120675,6.30361855,82.16317,5.268,54.58429,-0.2870149,0.358933525,142.16543595,39.435316105,584.6501,135.178,264.32,360.8976,1196.5144,467.9037,412.4911,5.2483805,0.56925,0.649,1.204,2.157,3.76,0.570889225,0.120486775,72.019635,33.70185,-0.052906165,1.25130975,1.263717,0.5163514,5.5082685,0.660315075,340.098825,5.7228855,53.4531825,5.56312325,1.1521595
1,14.75,0.418099025,3.4713195,5.3643964,51.47116,6.516672375,82.15825,5.597,54.19,-0.29699263,0.227364325,134.57365355,43.6482279,548.893775,120.696075,266.5351,357.07995,1136.0175,449.2176,412.43,5.336972,0.5785,0.663,1.207,2.156,3.764,0.525877025,0.117472775,64.213385,23.4256325,-0.06261051,1.19688725,1.274378,0.5417465,5.88939725,0.624739875,310.664,5.7775685,54.18606,5.779057,1.28035725
1,15.25,0.4534082,3.5331715,5.4009582,50.72298,6.46157671,82.0915,5.7678845,53.0175,-0.13194902,0.090951295,116.65754245,38.107389855,505.4683,120.0226,265.88,351.9615,1044.1384,389.4033,412.3094,5.1850785,0.57,0.65725,1.205,2.156,3.75775,0.567296175,0.114825625,63.22906,27.383115,-0.061975575,1.2571925,1.175044,0.50576245,6.0217725,0.624850125,282.07995,5.85927425,53.59256,5.84289725,1.4714005
1,15.75,0.4377381,3.527801,5.6994801,49.9785075,6.62154792,82.083,5.808,54.39,-0.1588050925,0.1926688925,97.6674332,38.4579506725,436.7253,95.8879,264.97,346.094,931.0355,355.9749,412.2206,5.076469,0.584,0.66275,1.207,2.15775,3.762,0.51956285,0.1120863,33.26754,6.90781,-0.060673595,1.321537,1.23312575,0.50665445,6.40688375,0.5308699,241.9835,6.27819075,51.92536,6.30210625,1.4808105
1,16.25,0.407381,3.431436,5.664252,52.55848,6.7445284175,82.098,5.83489675,53.8975,-0.0642805,0.149481975,82.845325,33.6878577975,360.7527,67.77345,267.091,340.7453,772.8547,275.89698,411.9392,4.995886,0.57125,0.66225,1.2035,2.1555,3.75525,0.5652055,0.10496185,11.35648,0.83798155,-0.05203444,1.20300275,1.146359,0.539599,6.24986025,0.475657175,185.3407,5.88785475,49.87293,5.91687725,1.059203
1,16.75,0.416414075,3.56471075,5.6643805,47.3982825,6.73800789,82.12,5.671,54.88,0.03372298,0.134119245,54.67495,28.035551565,282.7716,51.14491,262.53,333.1447,607.1458,189.90336,411.42,5.02400475,0.574,0.66825,1.20375,2.156,3.75825,0.43670545,0.08592446,6.894229,-0.8204896,-0.053244485,1.10536525,1.201348,0.50010865,6.16599775,0.381365375,116.662725,5.81359925,50.898055,5.766807,0.9150971
1,17.25,0.381650975,3.46687875,5.598094,51.405885,6.7193955,82.146795,5.247015,54.82,0.072437945,0.16486525,24.61622615,20.58511834,189.9801,36.25419,259.128275,327.611675,411.6873,117.58158,411.1182,5.0625985,0.5785,0.671,1.2055,2.157,3.758,0.454532125,0.0890251275,6.4799345,1.04682725,-0.032700435,1.0847645,0.990599475,0.479823625,6.1552775,0.294877125,43.845335,5.66912975,53.6016425,5.661636,0.9422734
1,17.75,0.3562573,3.3437815,4.9780373,54.74808,6.397188,82.1610025,4.692,56,0.092892395,0.1706209,6.180791,15.57861997,98.5171575,19.54032,260.92,323.615225,191.44956,58.14288,410.56235,5.137867,0.598,0.683,1.208,2.156,3.762,0.416477325,0.0811675925,3.2220205,1.4543445,-0.019962115,1.0827635,0.92191085,0.441863275,5.9212045,0.21279365,-7.9928,5.0187935,54.843225,4.831962,0.6942897
1,18.25,0.271361325,2.78186875,4.1695138,55.6477925,6.041422785,82.158,3.88,58.805,0.11960453,0.180163965,0.193916825,7.22162243,20.71241,4.92210775,257.2462,317.98325,46.60166,13.55916,409.830675,5.06148825,0.6115,0.671,1.203,2.157,3.757,0.4523906,0.06371253,0.05135115,3.287306,-0.008496859,0.8294815,0.77933765,0.2720612,5.42528075,0.31532405,-56.3181,3.8788025,57.13183,3.7114125,0.5635538
1,18.75,0.2710393,2.824633,3.3022123,56.37927,5.91047877,82.169,2.778619,63.3975,0.19957886,0.20508123,-0.3019814,3.859671,0,1.846448,259.061175,314.4,3.76405,0.87327,409.18065,5.0458425,0.622,0.6815,1.2065,2.156,3.758,0.534828425,0.056611335,-7.4243595,-3.3419855,-0.00663579375,0.6974264,0.79086255,0.236139625,4.47426775,0.40702425,-53.1629,2.5519575,62.577145,2.50621025,0.4649152
1,19.25,0.221082,3.0169125,2.743538,56.7978375,5.6885207375,82.1745,1.9985,68.76,0.32705938,0.261317595,-1.355982775,4.14889512,0,1.6811645,259.7474,311.97,0.03628,0,408.92455,4.9287295,0.6115,0.67325,1.20675,2.15825,3.76325,0.4447048,0.05612832,-10.5547875,-4.53009225,-0.00769209725,0.748277225,0.641575,0.242514325,3.85856675,0.535384875,-51.5605875,1.6834395,63.5384175,1.6370065,0.5630794
1,19.75,0.214874075,2.89773,2.10063375,61.6498575,5.452782,82.19,1.299,73.7575,0.39954743,0.3447515625,-2.00137185,4.11939462,0,1.753271,261.8446,311.3689,0.03628,0,408.6907,5.00286625,0.614,0.678,1.21,2.159,3.766,0.489943025,0.06427494,-9.0309705,-5.58455775,-0.00958889675,0.672272125,0.72636695,0.258497625,3.51542375,0.543948025,-51.036,1.310936,66.1866025,1.2650715,0.4447527
1,20.25,0.2038262,2.884836,1.873364,62.84883,5.46212443,82.22075,0.648,75.79,0.38226425,0.3846267,-2.6646602,3.0913130375,0,1.788249,260.7557,311.3701,0.03628,0,408.5975,4.9441855,0.6165,0.682,1.209,2.15725,3.76275,0.521539,0.0812726225,-6.7407875,-2.143432,-0.0083578285,0.6274659,0.689287925,0.222605175,3.4736945,0.7078279,-57.4359625,1.192808,67.738125,1.204651,0.479609825
1,20.75,0.2163655,2.960279,1.6750454,60.3930325,5.44403261,82.2455,0.781311925,77.01,0.341437345,0.3312355475,-0.287952125,3.07974346,0,1.631139,257.05215,309.5562,0.03628,0,408.533075,4.91909,0.607,0.6815,1.2085,2.1575,3.759,0.5703712,0.076270585,-5.787571,-2.15083,-0.01014389825,0.6073078,0.7014242,0.194165725,3.00233875,0.8488891,-65.4154375,0.845097975,69.4425575,0.80766335,0.398506
1,21.25,0.2046518,2.862628,1.89168,60.4480475,5.433711915,82.245,0.56775,78.9175,0.32891671,0.337691175,-4.2329511,2.941295185,0,1.7824995,256.8546,308.4655,0.03628,0,408.6359,4.8971505,0.6055,0.687,1.208,2.161,3.766,0.715201025,0.07387215,-10.008487,-2.741684,-0.01223714,0.6274351,0.68334855,0.1808158,3.18936275,0.9074013,-63.290235,0.539729125,71.89945,0.477196675,0.4517797
1,21.75,0.213567125,2.98999225,1.7635825,61.125785,5.181403,82.25441,0.45250685,77.82,0.3528726875,0.3149732975,-2.67764925,3.04500876,0,1.752212,264.337975,307.793125,0.03628,0,408.13,4.835912,0.5835,0.67175,1.20875,2.159,3.76125,0.67785915,0.05101732,-9.195096,-2.86347325,-0.00952318625,0.674453625,0.68562775,0.21702905,3.05569225,0.8525741,-53.059615,0.1942501,71.29108,0.081370485,0.3340829
1,22.25,0.2232062,2.932613,1.6787267,62.86762,5.1896785,82.26175,0.6085,79.1425,0.3794462975,0.34541622,-3.3511944,3.432805675,0,1.837665,263.42065,308.07625,0.03628,0,408.201325,4.8310085,0.57975,0.672,1.207,2.16,3.75675,0.5961803,0.0749601325,-6.431772,-1.037569175,-0.00900288325,0.627275625,0.72872925,0.2137975,2.7877735,1.075665,-52.45799,0.226987925,71.9035025,0.0963800975,0.3078522
1,22.75,0.216989825,2.8854515,1.666281925,63.1673875,5.112506875,82.271,0.86920765,79.92,0.33446097,0.328451045,-4.42988345,4.260352505,0,1.685972,264.894525,307.586025,0.03628,0,408.22205,4.8490075,0.59875,0.679,1.209,2.16,3.754,0.6418264,0.0819022225,-4.021432,-1.8294915,-0.010510308,0.781878825,0.77390255,0.21633565,2.43037025,1.1018115,-57.610555,0.452495825,73.2422775,0.3812131,0.361573425
1,23.25,0.202990525,3.03080875,1.589888075,63.012665,5.1514138175,82.236995,0.7925,80.245,0.41003409,0.33335424,-4.3993577,3.64154018,0,1.7650365,267.27315,306.788475,0.03628,0,408.578575,5.019649,0.59225,0.66225,1.2065,2.1595,3.75525,0.6547459,0.072782635,-13.6041875,-0.488844325,-0.0076779395,0.64495305,0.7422545,0.240121575,2.41628225,0.91731755,-41.56051,0.07344745075,71.895405,-0.170780835,0.391057975
1,23.75,0.215345,3.0090325,1.514459875,63.090405,5.02867616,82.227,0.361909525,79.57,0.3589355975,0.2863186,-3.211894,3.55163918,0,1.669871,264.9525,305.84,0.03628,0,408.511275,4.77208825,0.59425,0.668,1.209,2.161,3.7555,0.63715975,0.06444265,-8.295967,-0.78430945,-0.0089818805,0.69666645,0.65938295,0.2414748,2.7986025,0.938419275,-32.5719825,-0.08607395,72.64579,-0.2169183,0.17417874
2,0.25,0.29993395,3.285826,4.2701341,49.3338,5.8672739275,81.91814,2.3762995,65.81,0.37741923,0.33575852,-8.8149005,7.51906193,0,1.769971,259.659125,312.93855,0.03628,0,409.31,4.705367,1.02375,0.775,1.529,2.6055,3.841,0.562763875,0.0820397825,-10.00247725,-2.802774,-0.00854020175,0.644805475,0.66698325,0.280819475,6.341611,0.786592975,-52.722735,3.27913075,71.14721,3.251224,2.934066
2,0.75,0.2445974,2.997984,3.8191584,53.5449725,5.53743411,81.941225,2.39,64.93,0.329504805,0.3735100825,-7.616148925,6.23333737,0,1.880349,261.5782,311.9137,0.03628,0,409.275575,4.60596025,1.037,0.7735,1.5215,2.5855,3.83425,0.8537655,0.08811831,-11.10475,-1.77345375,-0.0140347975,0.774313775,0.744428025,0.250999325,5.80180725,0.87715205,-59.95863,2.8339455,70.9126425,2.77261,2.8000255
2,1.25,0.2662519,3.254923,4.1035166,55.749395,5.4611256325,81.97189,2.081,64.98,0.395661565,0.3044096175,-3.88753255,6.603397135,0,1.72274975,261.205,311.4297,0.03628,0,409.2982,4.6339525,0.958,0.77225,1.5465,2.6545,3.8405,0.7764115,0.08421032,-7.25680675,0.05494295,-0.0068296845,0.665967925,0.590882075,0.261227975,5.4852945,0.764561075,-54.27561,2.6818825,71.890675,2.645199,2.7741705
2,1.75,0.2590043,3.216609,4.0504839,53.6222575,5.45480175,81.96625,2.107979,65.305,0.36811971,0.364809925,-5.01776975,6.79977716,0,1.921536,257.44065,310.0012,0.03628,0,409.171675,4.529095,0.872,0.766,1.55575,2.65675,3.8425,0.6563811,0.07294863,-12.51338,-0.4270073,-0.00996362475,0.6979227,0.670288625,0.22195935,5.44645625,0.8879192,-53.77808,2.3650325,71.347905,2.38919125,2.6723175
2,2.25,0.2220117,2.9533805,3.49925215,54.44597,5.40258174,81.94175,1.8957775,66.55,0.42052744,0.4397064,-5.54976,7.109438725,0,1.8346955,261.5364,309.6304,0.03628,0,409.0644,4.701733,0.819413875,0.7545,1.537,2.657,3.8415,0.925814825,0.1108697,-9.0938265,-1.4927225,-0.00794545325,0.68821995,0.6432361,0.228436475,5.51213,1.0357215,-49.12307,2.35505175,75.3452425,2.332241,2.656189
2,2.75,0.24376705,2.793617,3.7907765,56.920625,5.468873435,81.927,1.797316,66.5275,0.368617385,0.34476285,-4.181535,5.94677867,0,1.87337575,256.459875,309.89,0.03628,0,409.1146,4.76168775,0.74825,0.75225,1.53,2.6515,3.8405,0.831632125,0.083349975,-12.294175,-2.4864765,-0.010355275,0.69395175,0.8426648,0.2150542,5.1893415,0.94467435,-56.2155,2.643538,76.33534,2.55605625,2.64652625
2,3.25,0.2155349,2.939153,3.4605028,58.60349,5.62397175,81.8946775,2.0078895,65.78,0.34590952,0.3106773275,-5.0626805,5.7629024975,0,1.84063025,255.253875,307.7421,0.03628,0,409.0073,4.696992,0.72325,0.7515,1.5215,2.65125,3.84125,0.88571675,0.085764075,-14.50477,-2.243257,-0.008562898,0.646685325,0.75141615,0.193173925,5.30251275,1.0349115,-47.88281,1.89278975,76.78493,1.83762725,2.6160995
2,3.75,0.257498275,2.90357175,3.20908345,58.998815,5.4195282975,81.90268,1.62087825,67.685,0.416342205,0.374301495,-2.512422575,5.3584857975,0,1.807571,255.982225,307.06,0.03628,0,409.044775,4.66774275,0.702,0.73475,1.51275,2.64875,3.841,0.593564475,0.070376485,-11.2356175,-1.5609585,-0.006505218,0.725256375,0.6840501,0.27909395,5.3224225,0.793562275,-42.26131,1.5917925,79.2081125,1.6231695,2.235458
2,4.25,0.2322096,2.93774875,3.06454955,56.33396,5.32861728,81.8993025,1.24471,67.19727,0.3174856525,0.3130472825,-3.4550802,5.6016068025,0,2.01349,257.921,307.62985,0.03628,0,408.901075,4.6575105,0.704,0.7305,1.505,2.636,3.84,0.867836675,0.0924449075,-10.6905025,-0.437961375,-0.0115987725,0.7134778,0.606761975,0.2151392,5.51055,0.958190975,-46.48275,1.833599,74.4600675,1.81660175,2.1585925
2,4.75,0.2488156,3.250303,3.1664645,57.601485,5.251638395,81.874105,1.18925,69.345,0.35901793,0.349845035,-2.7457369,5.876249595,0,1.86777475,256.0067,306.47,0.03628,0,408.78835,4.604445,0.7035,0.731,1.49025,2.645,3.84025,0.780594275,0.0835166625,-13.7874,-1.1238035,-0.00686775325,0.754225,0.744829875,0.25806175,5.0303675,0.876035975,-41.91765,1.62014075,76.2387775,1.587121,2.065649
2,5.25,0.26860735,2.9110055,2.6896588,58.502305,5.300884,81.8815775,1.366857,66.790995,0.41857116,0.35997104,-6.031116,6.59003963,0,1.9469245,253.9752,305.410275,0.03628,0,408.87,4.715536,0.69825,0.701,1.4815,2.6415,3.838,0.741316525,0.080420055,-11.0488575,-1.24545975,-0.0070319455,0.75136695,0.7073428,0.231006925,4.77393325,0.837304675,-46.03732,1.152690025,77.581485,1.087322275,1.9374205
