DOY2,HR2,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,RH_1_1_2,WS_1_1_1,PA_1_1_1,PA_1_1_2,CO2_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,WS_1_1_2,T_SONIC_1_1_1,G_1_1_1,G_1_2_1,G_1_3_1,G_2_1_1,G_2_2_1,G_2_3_1,G_3_1_1,G_3_2_1,G_3_3_1,T_CANOPY_1_1_1
1,5.25,-11.36895,61.591937,0.353435,2.569882,57.708031,1.35453675,68.77809825,69.29270225,416.113973,-47.47629525,-0.3372935,-2.4591715,0.16395375,224.49292925,256.5152125,0.15012725,-0.221808,-24.29107525,0.152405,-0.24231,1.319864,-11.3633295,-2.744328,-3.023926,-3.161729,-2.741079,-2.264482,-2.732519,-2.784175,-2.812771,-2.646408,-16.74823175
1,5.75,-12.002922,63.740873,0.3426555,2.5998485,60.5830115,1.207877,68.738494,69.254605,416.17228,-50.4104815,-0.33728825,-2.542357,0.176929,221.759208,253.970633,0.16829575,-0.16510675,-22.34805325,0.248619,-0.408355,1.417636,-12.21388,-2.8037385,-3.043343,-3.136901,-2.72217625,-2.243312,-2.7339505,-2.79366925,-2.81187675,-2.64600575,-17.575525
1,6.25,-11.92981325,62.715225,0.28567675,2.6231975,59.73323075,1.6355655,68.633139,69.1741335,416.52665075,-52.4809345,-0.33730675,-2.475643,0.2266865,223.1034585,252.903358,0.179147,-0.1405695,-28.5523155,0.28001325,-0.3655985,1.305236,-11.962925,-2.970284,-3.134897,-3.05365675,-2.34968225,-2.2061515,-2.73836025,-2.8298305,-2.785819,-2.64286075,-17.55480975
1,6.75,-11.499183,61.853655,0.393953,2.676585,60.9772745,1.73362,68.652075,69.239608,417.245402,-51.006826,-0.2801935,-2.424924,0.293281,219.927633,250.223733,0.17364975,-0.22411025,-25.72797375,0.19823,-2.228462,1.747084,-12.095336,-2.975217,-3.135863,-3.021482,-2.229172,-2.186262,-2.763707,-2.830076,-2.785526,-2.645156,-18.3131015
1,7.25,-12.390138,67.100957,0.31013425,2.635798,62.821608,1.430528,68.684848,69.281368,416.52734175,-51.44235,1.2900385,-0.130225,1.294856,220.71635,246.546,0.10680175,-0.22231,-29.540321,0.25492525,-2.87924775,1.450934,-12.1068475,-3.0135695,-3.13075275,-3.028709,-2.2304015,-2.18909675,-2.76382525,-2.8390605,-2.785943,-2.643926,-20.11521
1,7.75,-14.2824735,67.824237,0.3218555,2.3524705,63.34165,0.97314025,68.7457295,69.30378,417.08770175,-37.86632325,19.639298,8.01262875,9.0003485,218.47628725,242.79623325,0.120847,-0.177377,-24.759936,0.18917725,-2.3482735,1.3691,-12.48224,-3.09121,-3.1368135,-3.0079385,-2.2347675,-2.2000305,-2.745483,-2.834674,-2.785638,-2.629649,-20.09007
1,8.25,-12.7209125,65.61762025,0.3913955,2.395123,62.727445,1.46265,68.878738,69.47279775,416.132742,-32.17225,64.572878,27.710015,27.332995,202.3696,248.2996,0.12000475,-0.15738375,-14.86500625,0.018336,-0.3476415,1.23582225,-13.5475375,-2.66036375,-2.987584,-3.12811775,-2.73529775,-2.23781775,-2.70724725,-2.758798,-2.81247775,-2.647035,-17.901986
1,8.75,-12.03566275,60.057155,0.39950825,2.37838725,60.715587,1.5701235,68.8344135,69.3834325,416.310441,-21.031316,192.317633,57.539185,48.65251,209.0568665,248.5522165,0.179971,-0.257961,-9.7098295,0.06209775,0.8748465,1.368885,-12.071458,-2.6713455,-2.9877395,-3.12452175,-2.71675525,-2.2295385,-2.7071965,-2.73359625,-2.8051495,-2.64606,-16.441412
1,9.25,-11.24766175,61.50988,0.4620685,2.599214,59.73997925,1.366283,68.8899,69.445545,415.7553685,2.8492,270.55130025,92.201063,75.760277,209.3378,254.888667,0.1503675,-0.22855425,-7.16596925,0.013319,3.5219675,1.316544,-12.403927,-2.51094025,-2.8007535,-3.14360725,-2.734929,-2.23579575,-2.70579975,-2.72828,-2.812191,-2.6458235,-15.835959
1,9.75,-10.986443,59.38985975,0.502543,2.682981,61.626132,1.225871,68.864603,69.455968,416.529599,-12.917073,358.646417,113.666203,106.153708,212.814183,260.79745,0.2064605,-0.186786,0.2319545,-0.10580975,5.265283,1.54939425,-10.54826475,-2.4878965,-2.797954,-3.144817,-2.728442,-2.233889,-2.702314,-2.7265835,-2.8122455,-2.6453075,-15.594093
1,10.25,-10.5852665,58.4445955,0.5139225,2.668596,57.8636075,1.330731,68.87840075,69.463253,417.041954,19.244688,326.0423,163.251483,127.164455,215.714367,262.496733,0.202821,-0.184938,4.0652745,-0.0765,8.407343,1.5171655,-10.33856425,-2.516435,-2.802783,-3.149154,-2.715851,-2.221958,-2.702201,-2.713353,-2.816756,-2.645201,-13.1601175
1,10.75,-9.917649,57.1321235,0.60002325,2.755896,60.39723,1.74691825,68.8859805,69.456536,418.139125,25.568779,493.552667,204.65285,162.725725,215.914508,267.891996,0.219927,-0.2438295,7.1512055,-0.236848,11.903442,1.699902,-10.22845025,-2.46991325,-2.792794,-3.15668375,-2.740404,-2.2311665,-2.70230175,-2.733484,-2.83449175,-2.64568675,-11.130172
1,11.25,-9.84584475,55.42416,0.62564625,2.7981455,56.34246,2.0832215,68.9063645,69.451791,418.69988075,29.75745025,531.322583,217.29948325,176.67673725,217.13136275,269.23428775,0.257615,-0.2559855,8.688721,-0.2740465,14.7852305,1.9772005,-9.920697,-2.486204,-2.79613125,-3.1565835,-2.74017875,-2.23293375,-2.7016505,-2.727387,-2.83908375,-2.646359,-10.837317
1,11.75,-9.38479425,53.037398,0.60061775,2.7739625,53.016539,1.79906175,68.89396825,69.42687325,419.111289,33.95946225,577.8152415,224.68013725,184.31788725,219.62459175,273.53395,0.255889,-0.292507,11.023019,-0.3462405,16.5477125,1.9802375,-9.819869,-2.512463,-2.802344,-3.156462,-2.739567,-2.232151,-2.69613,-2.714735,-2.839116,-2.644632,-11.2883365
1,12.25,-9.7126765,53.115535,0.6300635,2.7330495,50.6408405,2.1546385,68.85503525,69.38878,419.2377965,41.7250375,596.513729,242.01503775,190.26124175,219.8501835,274.8427165,0.27102075,-0.242997,12.61626425,-0.469777,14.059198,2.2035145,-10.05015775,-2.507484,-2.802302,-3.156232,-2.739601,-2.230281,-2.687975,-2.709608,-2.839125,-2.644577,-11.30185275
1,12.75,-9.8945545,52.72168,0.67535525,2.71345825,56.352745,2.2169365,68.812178,69.33996425,418.870151,41.025275,578.930483,234.8621955,184.765433,219.41486275,275.461883,0.2445695,-0.288531,10.49090025,-0.718952,15.740365,2.170583,-10.18150025,-2.50271,-2.803241,-3.155907,-2.739882,-2.229228,-2.681458,-2.709269,-2.838724,-2.644512,-10.956655
1,13.25,-9.648072,54.57448525,0.615067,2.649647,54.2231825,2.172878,68.7905,69.298943,418.9191645,28.394933,524.3942585,202.415933,182.207967,220.524367,275.019217,0.2635905,-0.3116215,10.6150535,-0.48901475,16.4350015,2.31166725,-9.61032175,-2.554255,-2.8738145,-3.1452865,-2.72191,-2.2293895,-2.6801125,-2.708013,-2.835087,-2.644278,-12.9840375
1,13.75,-9.7099465,55.862975,0.599188,2.7648365,55.780602,2.156109,68.789398,69.29208,418.632337,21.204633,465.1937335,189.5542,159.7461,219.983567,272.9504,0.26244925,-0.3097055,7.225642,-0.558086,14.050947,2.090488,-10.057302,-2.5595285,-2.873656,-3.146798,-2.7206495,-2.2273445,-2.678098,-2.708638,-2.8364705,-2.6441775,-13.172807
1,14.25,-9.520116,57.5459405,0.548433,2.8425215,57.073167,2.18789075,68.79451025,69.3187355,418.34239075,16.40394825,385.383558,142.08316225,119.0003795,215.434121,270.66509975,0.254006,-0.27425925,3.8290495,-0.128829,13.18550775,2.210796,-9.988096,-2.53898425,-2.8384895,-3.15624575,-2.7400545,-2.23236775,-2.67402775,-2.70792175,-2.838249,-2.64952575,-13.015865
1,14.75,-10.0415275,58.463249,0.524436,2.88799675,57.526238,2.09070775,68.820012,69.34240275,417.815677,-33.72703675,339.59815,104.96100825,85.66391425,218.47003725,269.648383,0.281168,-0.235244,0.115074,-0.069742,11.891378,2.1013585,-9.912151,-2.53923675,-2.83848625,-3.15619275,-2.7409665,-2.23132625,-2.673451,-2.7085445,-2.83822075,-2.649637,-12.421951
1,15.25,-10.422601,59.528815,0.5019405,2.8931075,55.1824495,2.013846,68.895362,69.439667,417.559586,-6.984217,216.42442925,82.417602,65.889358,214.5487,266.761783,0.241832,-0.221965,-4.9512805,-0.016223,6.297874,2.089008,-9.8802315,-2.566382,-2.873425,-3.15114,-2.721862,-2.225504,-2.6723185,-2.6988885,-2.83063,-2.6441705,-13.44314025
1,15.75,-10.862417,60.35349,0.46296,2.742765,57.32095125,1.9281225,68.936163,69.48054625,417.29292125,-23.83962025,120.32663325,46.1549245,39.10016325,218.3073585,264.9387915,0.23399675,-0.2046755,-10.52466875,0.04381825,4.98834225,1.80388425,-10.42582025,-2.608412,-2.943031,-3.140588,-2.710349,-2.209314,-2.672234,-2.696675,-2.837007,-2.644594,-13.20074975
1,16.25,-11.23062175,60.519834,0.4251,2.8112345,59.7553485,1.71506825,68.9501925,69.489704,416.52267725,-37.19530475,74.47468975,23.2927335,20.0882585,219.57261275,259.14897475,0.228763,-0.18182725,-13.10067325,0.094234,2.23504775,1.664947,-10.426395,-2.5879755,-2.90850425,-3.143627,-2.70669625,-2.20880075,-2.67231525,-2.68654925,-2.8225525,-2.644135,-14.85814025
1,16.75,-11.6102105,64.872894,0.39842125,2.71646975,62.86873025,1.81108125,68.9792845,69.50228225,417.0443275,-54.7862855,19.52336875,4.21485325,5.75852225,212.4687625,258.0947545,0.1998865,-0.19327675,-20.3121545,0.1890875,-0.3910375,1.5798205,-10.713046,-2.63759325,-2.97196425,-3.1162575,-2.6952475,-2.2091455,-2.672505,-2.69278875,-2.79710525,-2.64373725,-14.8472145
1,17.25,-11.582001,68.1344305,0.333615,2.9161635,65.93156525,1.7088475,68.97793,69.4975965,416.971259,-65.965972,0.65846,-1.7926875,0.7226245,205.9204,256.860775,0.188338,-0.152835,-24.65604375,0.245585,-1.614016,1.58562025,-10.75560625,-2.659043,-3.000389,-3.1302645,-2.703107,-2.2177455,-2.6727575,-2.7007715,-2.798888,-2.6391185,-15.48292
1,17.75,-11.476203,68.30033,0.327589,2.982555,65.439223,1.40080075,69.046185,69.5879885,416.64261125,-63.5540345,-0.213734,-3.442145,0.29063675,204.945521,251.6289375,0.167669,-0.1583895,-22.6761525,0.17009925,-0.8488225,1.363713,-11.038814,-2.61583425,-2.956871,-3.1580355,-2.7218595,-2.23330125,-2.67298025,-2.728505,-2.812502,-2.64535475,-17.866258
1,18.25,-11.393655,68.604173,0.358297,2.942007,65.6450315,1.39406375,69.05726525,69.59449975,415.96823,-60.31122675,-0.33727225,-2.97775125,0.300562,203.74670025,250.52593775,0.152248,-0.1650595,-24.940707,0.269263,-1.187014,1.46357225,-11.20137125,-2.60404225,-2.95698025,-3.15805375,-2.722322,-2.235715,-2.6746585,-2.727603,-2.8153465,-2.6457495,-17.26183375
1,18.75,-11.628487,66.671424,0.312065,2.855814,65.220506,1.350018,69.04278175,69.5878535,416.742171,-58.73784125,-0.337314,-2.7407335,0.239391,204.3726585,249.92528775,0.129939,-0.18740375,-26.8434465,0.200049,-0.6721665,1.325127,-10.903987,-2.669048,-3.081001,-3.158959,-2.74104,-2.236143,-2.674492,-2.730909,-2.8321,-2.64604,-16.603803
1,19.25,-11.641651,67.1240855,0.300529,2.9011775,64.434158,1.241823,69.033887,69.554682,417.0458755,-59.976744,-0.3373105,-3.335267,0.297437,204.772233,252.415283,0.13269675,-0.205074,-24.623957,0.1184155,-1.015121,1.1310825,-10.78575625,-2.661722,-3.076532,-3.159061,-2.741057,-2.236153,-2.673569,-2.728878,-2.8379,-2.646182,-17.34945
1,19.75,-11.564692,65.792682,0.307338,2.790355,64.005332,1.22011325,69.0138565,69.58537275,417.048431,-62.7713315,-0.3372815,-3.000219,0.330159,204.3743955,255.13236275,0.100485,-0.213186,-30.676275,0.147945,-1.11079,1.083654,-11.0331285,-2.6303565,-3.0755775,-3.16443975,-2.741387,-2.2432605,-2.68091825,-2.73191425,-2.83820225,-2.6464345,-18.1388415
1,20.25,-11.584009,64.43927,0.3227845,2.8151735,61.0974265,0.629623,68.994318,69.5368505,416.626802,-54.86404425,-0.337293,-2.48452425,0.32228225,205.7389875,253.726742,0.11387175,-0.2843515,-28.2718395,0.208013,0.2160665,0.63945525,-11.190382,-2.630077,-3.086488,-3.100256,-2.692775,-2.2152275,-2.6878425,-2.726683,-2.798786,-2.631206,-17.83711775
1,20.75,-11.527218,64.94027225,0.35894125,2.68945475,63.92275775,1.0121495,68.9999155,69.55142925,417.0857,-62.687965,-0.337292,-2.8030465,0.2829845,208.3010955,253.7503705,0.13207975,-0.27803975,-29.837232,0.246659,-0.812817,0.72369675,-11.098022,-2.58623325,-2.99156425,-3.12491925,-2.70426225,-2.22063475,-2.693585,-2.73297525,-2.80527525,-2.63850575,-17.45685825
1,21.25,-11.24341175,62.922868,0.363918,2.67802475,59.842782,1.26699,68.98806025,69.52686725,415.954436,-60.33773,-0.33728,-2.901308,0.266102,210.86745825,253.7830415,0.12482,-0.25182025,-32.005194,0.15581425,-1.1798365,1.25109825,-11.0184695,-2.554756,-2.99106575,-3.12379625,-2.70412525,-2.22380325,-2.69152175,-2.732685,-2.805373,-2.637582,-17.42497
1,21.75,-11.22931525,61.93377275,0.3175885,2.68149,58.87091625,1.2235845,68.97023925,69.514456,415.998145,-57.913274,-0.3372955,-3.02356325,0.24676425,211.719604,255.024108,0.15595,-0.25451475,-36.45499,0.2435295,-0.59538325,1.368859,-11.456404,-2.54596175,-2.9821675,-3.12021125,-2.704458,-2.224433,-2.690651,-2.73255225,-2.8056485,-2.63824075,-17.79714325
1,22.25,-11.85997175,65.30245575,0.315145,2.62101575,60.5133715,0.92517475,68.93885225,69.482852,416.184497,-58.94708775,-0.3372525,-2.93272775,0.175282,213.908075,252.7090585,0.10983,-0.211393,-32.84985,0.25853575,-1.44617225,1.023542,-11.2661095,-2.543996,-2.994549,-3.141257,-2.716052,-2.228506,-2.698685,-2.738612,-2.812063,-2.644787,-17.4048275
1,22.75,-11.967103,69.558787,0.326801,2.648277,63.222263,1.1593675,68.886071,69.43239475,416.56006325,-58.500533,-0.3372495,-3.122749,0.2431015,216.489458,251.70532925,0.152953,-0.21377425,-33.7887895,0.34196775,-1.25990775,1.258794,-11.2981025,-2.504659,-2.97146,-3.138019,-2.716023,-2.233212,-2.701704,-2.738459,-2.812108,-2.645709,-18.101905
1,23.25,-12.106601,69.19836325,0.34320725,2.7355005,62.8047355,1.2774575,68.85980725,69.39782075,416.5962915,-58.5685895,-0.337255,-2.73736525,0.2972555,220.7980875,252.0443625,0.1557025,-0.191121,-28.8661995,0.3075,-2.303215,1.5453545,-11.2668885,-2.5247675,-2.97040675,-3.141137,-2.72228225,-2.23423375,-2.70181325,-2.73920225,-2.812391,-2.64598875,-18.046265
1,23.75,-12.104794,70.489192,0.355699,2.7386375,68.053492,1.14696725,68.876129,69.40513075,416.186845,-55.98296525,-0.337273,-2.9656695,0.26529475,212.1588875,252.86752075,0.15057075,-0.20041075,-26.5024365,0.247795,-1.494692,1.159893,-11.047563,-2.5251385,-2.95355525,-3.141031,-2.722095,-2.23328475,-2.702862,-2.739201,-2.812482,-2.645776,-18.288123
2,0.25,-10.27404325,50.53503575,0.378569,2.35252325,53.012077,1.558445,69.16254175,69.6941735,416.840521,-66.53575875,-0.337112,-3.730691,0.35298175,194.79053775,248.944817,0.19279475,-0.2338565,-37.23676775,0.2961215,-0.1244135,1.2472755,-8.62798225,-1.38019175,-2.388687,-2.22680825,-2.374278,-1.93370875,-2.2463415,-2.2695745,-2.38026225,-2.232016,-17.15148
2,0.75,-10.25636425,49.569902,0.3878595,2.34019825,50.118165,1.58501425,69.13628375,69.6704115,417.202646,-64.30738125,-0.337158,-3.30929,0.33725075,195.78508725,249.675192,0.178122,-0.209137,-34.248489,0.260243,-0.89455,1.600853,-8.678785,-1.38019775,-2.38927525,-2.226842,-2.3789265,-1.9337965,-2.2455685,-2.267844,-2.37964375,-2.23231275,-16.77802
2,1.25,-10.44203575,47.35929725,0.3745715,2.32868175,51.390467,1.971161,69.1206065,69.6559685,416.27963425,-62.6727605,-0.33718,-3.262119,0.38335,195.88171225,249.338746,0.2071935,-0.23750625,-37.71504375,0.2713515,-2.11340425,2.05614125,-9.371659,-1.38030425,-2.389406,-2.22684775,-2.37855,-1.9338155,-2.24586225,-2.26824875,-2.38008275,-2.23198975,-17.256578
2,1.75,-10.49719175,47.748466,0.36183825,2.30599125,53.047805,2.05655725,69.13190325,69.68039025,416.25420875,-60.65983675,-0.337184,-3.13515225,0.3746145,197.41442475,251.5045835,0.2106615,-0.25526425,-38.256674,0.381072,-0.33637475,2.338917,-8.79018625,-1.38044425,-2.38999925,-2.22682125,-2.37489375,-1.933793,-2.2457775,-2.26856625,-2.3794965,-2.231611,-14.968458
2,2.25,-9.966005,45.65744975,0.34724925,2.26248075,53.946968,2.122231,69.136104,69.652797,416.754685,-62.66455175,-0.337149,-2.9935005,0.5569435,199.64632925,255.02135825,0.22378425,-0.2320585,-38.723349,0.3142635,2.3067285,2.12314175,-8.7270655,-1.390105,-2.38864375,-2.2249775,-2.35915375,-1.91294425,-2.2275065,-2.24619,-2.378175,-2.212395,-15.767638
2,2.75,-9.855898,47.7077915,0.35356825,2.32491075,56.082773,2.11621475,69.11000575,69.630393,416.393961,-57.869516,-0.337116,-2.88649125,0.47233275,198.865404,257.3507545,0.2207815,-0.184577,-40.951283,0.3195245,3.7440615,2.209715,-8.7284475,-1.394574,-2.39044425,-2.224942,-2.359782,-1.912742,-2.230579,-2.24648225,-2.377255,-2.21261575,-15.446198
2,3.25,-9.8068045,49.739132,0.359555,2.4924685,57.262273,2.1580145,69.0943235,69.6163985,416.195675,-65.1500525,-0.33713,-3.6744865,0.337857,199.093675,258.8332835,0.193068,-0.2239695,-40.049566,0.262005,2.894925,1.98963675,-8.695457,-1.401523,-2.372354,-2.2256815,-2.3502875,-1.8919765,-2.222619,-2.244655,-2.3624535,-2.1922585,-15.225355
2,3.75,-9.80116325,53.4996085,0.3447375,2.49187475,59.234135,2.12050225,69.0896225,69.614818,416.09714,-68.03140825,-0.337174,-3.657401,0.25257525,197.615483,259.6792085,0.23600425,-0.25102375,-41.6635415,0.3267765,1.341119,2.2936215,-8.54623575,-1.406979,-2.3792445,-2.22405,-2.33086625,-1.87652375,-2.2221575,-2.24075225,-2.34968075,-2.17657075,-14.226183
2,4.25,-9.92220975,52.39102625,0.347318,2.4971745,60.158107,2.25892725,69.09476925,69.62031725,416.143551,-65.99890275,-0.337126,-3.70366775,0.1922955,197.66937925,260.22458725,0.250732,-0.256018,-39.55461325,0.333902,0.34817125,2.17707475,-8.60329425,-1.40817975,-2.37906525,-2.22404725,-2.330851,-1.8759125,-2.22210125,-2.24070575,-2.34794625,-2.17659125,-14.035922
2,4.75,-10.08543975,53.06507975,0.3533525,2.38338475,61.793447,2.1039105,69.1020405,69.6219185,416.2682255,-64.256883,-0.337165,-3.69804275,0.155464,197.572967,259.1971955,0.22668,-0.29219725,-38.715548,0.32304475,1.9625015,2.0469525,-8.961845,-1.40937425,-2.37905925,-2.224042,-2.33081175,-1.8757545,-2.2221115,-2.24069475,-2.346703,-2.1765365,-14.173862
2,5.25,-10.15593025,52.7549605,0.353494,2.39378825,62.39033,2.1258655,69.1062065,69.62325525,416.183899,-66.134,-0.337183,-3.546842,0.24091025,197.552283,257.6857835,0.2414985,-0.260853,-40.1599425,0.33282825,0.58522475,2.05180725,-9.06394675,-1.41029525,-2.379124,-2.22403925,-2.33081875,-1.87568825,-2.22212075,-2.24030875,-2.3463035,-2.17644225,-13.698375
2,5.75,-10.22913075,51.03536,0.35170775,2.37417025,64.425355,1.7992255,69.107012,69.62219275,416.5230535,-64.7162205,-0.33719,-3.39106025,0.16913225,198.1001085,255.43847525,0.23031775,-0.242322,-48.97349125,0.1466465,1.9372795,1.78266225,-9.047298,-1.41140225,-2.3789265,-2.22404875,-2.33080225,-1.8749175,-2.22218725,-2.2403365,-2.3456425,-2.176422,-15.247098
2,6.25,-10.43316375,52.092994,0.3401395,2.25917575,61.77973,1.89404075,69.131116,69.6328315,416.2433155,-63.16708575,-0.337074,-3.336154,0.27650025,197.8398795,259.7057165,0.2193995,-0.20910125,-46.22948375,0.2659955,2.911293,1.7929775,-9.195219,-1.41835225,-2.364337,-2.22511425,-2.31651875,-1.8743885,-2.222011,-2.2398535,-2.3345665,-2.17507975,-14.644605
2,6.75,-10.080833,50.1377655,0.306819,2.367321,61.04533,2.12917275,69.12941775,69.63739825,416.41802,-63.338836,0.23402,-1.41595175,0.65201825,197.818125,260.74561275,0.2204335,-0.206071,-39.75842,0.1677735,2.8330205,1.87802475,-9.17224025,-1.4112965,-2.371689,-2.2239235,-2.323603,-1.8747065,-2.2221875,-2.240178,-2.337306,-2.175787,-14.741017
2,7.25,-10.69929625,50.25666125,0.3213365,2.3420435,63.40961,1.825876,69.105913,69.6228525,416.8539355,-57.7633595,13.689418,4.9247635,7.094486,199.625917,258.96815,0.19563825,-0.21447325,-34.67692825,0.27839775,2.2228155,2.266543,-9.072198,-1.403087,-2.379091,-2.22351275,-2.330614,-1.874714,-2.22197175,-2.23893725,-2.335045,-2.176375,-15.476875
2,7.75,-10.39499775,47.9404195,0.390833,2.34896225,56.901765,2.043436,69.12083475,69.651614,416.29548525,-38.4519215,72.986122,27.52779675,30.484994,197.12398325,254.40718725,0.22547825,-0.203752,-33.00909475,0.27558275,3.74887175,2.226857,-9.18472125,-1.387138,-2.38606625,-2.2252465,-2.36387425,-1.91335025,-2.22290625,-2.2464635,-2.35937375,-2.21332575,-13.806858
2,8.25,-9.56740125,44.90913375,0.468001,2.594069,55.223982,2.234481,69.096369,69.616123,416.771156,-17.4329685,120.398567,57.0102235,59.498654,200.3694165,258.96168325,0.22343725,-0.152034,-20.92788575,0.1865065,4.60368275,2.0506725,-8.83806325,-1.3767025,-2.382007,-2.22416575,-2.35648125,-1.9040895,-2.222424,-2.24084125,-2.3543255,-2.20566025,-12.735532
2,8.75,-9.226423,43.463202,0.533538,2.601862,52.194745,2.578434,69.128677,69.655477,417.708009,-21.3806,208.944017,97.452478,90.341757,202.82215,264.842717,0.24587675,-0.19362225,-10.96063475,0.1164205,8.1829485,2.48901775,-8.7759835,-1.366934,-2.387643,-2.224346,-2.362068,-1.907233,-2.222592,-2.240733,-2.353895,-2.208779,-12.008467
2,9.25,-9.27724925,41.57316025,0.570158,2.5588825,50.80642,2.318612,69.1317975,69.662244,416.7837005,4.03679975,274.82521675,128.77888025,119.551687,206.57563775,267.925925,0.272082,-0.221409,-8.489399,-0.015822,9.954074,2.421925,-9.271044,-1.372351,-2.39537975,-2.22347675,-2.362657,-1.926307,-2.22865625,-2.2441305,-2.37214775,-2.2076935,-10.5745665
