DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,0.25,0.411923048,-5.845763432,3.4486868835,0.68121939225,0.458426441,0.017908405,0.90934175,0.745481,0.42185475,0.33824,392.8699911,2.984245,-6.8625,-7.46,79.21,83.534,95.668766,-2.219,-1.7331,0,0.1792294805,0,0.86612722,255.00300195,272.805161325,-11.6937486925,-1.4865050635,0.05364107725,0.200304,-7.762138728,-8.238106371,-1.140199,-0.59425,-0.2323568,0.27667,0.62427915
1,0.75,0.400365187,-5.543641878,3.6751750295,0.6588580595,0.462193305,0.016440187,0.950624,0.752801,0.426809,0.34921,392.8893861,2.907601,-6.7825,-7.385,78.7945,83.4,95.699804,-2.211075,-1.7331,0,0.1542978395,0,0.850225483,254.981962575,272.61277,-11.521715305,-1.73818397375,0.0541649405,0.49430137,-8.209739884,-8.220894214,-1.139984,-0.594355,-0.20984355,0.25556365,0.620912025
1,1.25,0.38471769625,-4.963522998,3.259699124,0.6662675925,0.4526087575,0.0156034015,0.95603125,0.77354175,0.403388,0.337553,392.7009831,2.9250985,-6.6475,-7.3775,78.835,83.25,95.709872,-2.211075,-1.7658,0.10853242325,0.10841994125,0,0.82588146725,254.4084889,273.8588867,-11.06751556,-1.30218674175,0.06435356625,0.50796,-8.135231214,-8.18314582125,-1.1438,-0.5966878,-0.21242155,0.2974092,0.62333015
1,1.75,0.40009498075,-5.343789454,3.74575577,0.7406895125,0.439911298,0.016319041,0.9198,0.7771105,0.41975725,0.3445,392.76163155,3.1063695,-6.78425,-7.465,78.595,83.2195,95.711336,-2.219,-1.7658,0.09044368575,0.14852687675,0,0.9011756755,254.553969575,274.03884755,-11.4872296225,-1.002307295,0.05087912025,0.34180066675,-8.644184687,-8.310052601,-1.138213,-0.6022925,-0.2162789,0.26120455,0.6223584
1,2.25,0.40311380325,-5.180369382,4.2292824745,0.65168585,0.42049406675,0.0177868315,0.91278075,0.77248275,0.40809725,0.36270925,392.486414225,2.99023225,-6.95,-7.555,78.6325,83.4,95.707808,-2.219,-1.7658,0.09622039,0.20602819975,0,0.80040270275,253.450846125,273.90652305,-12.2395152325,-0.9500097635,0.0587051105,0.69995865225,-8.343872832,-8.25479251925,-1.141549,-0.59666595,-0.23134185,0.2853,0.62311005
1,2.75,0.395041227,-4.9661763245,3.9612880435,0.6950497375,0.45490898175,0.01427360675,0.933456,0.778763,0.405033,0.361126,392.44875165,3.005769,-6.8055,-7.61,79.255,83.6,95.716424,-2.219,-1.7658,0.12593687675,0.1451873845,0,0.70487407325,254.7013325,272.773956425,-12.15573043,-1.253807139,0.0669539655,0.23561416675,-8.42265896,-8.270718878,-1.1373845,-0.618998175,-0.2171723,0.262975875,0.6210589
1,3.25,0.41461903175,-5.308572745,3.851595124,0.645074631,0.45495133025,0.01930405,0.97196375,0.80526925,0.4260195,0.34478625,392.161767525,3.04311875,-6.73825,-7.6525,78.68825,83.31675,95.715788,-2.219,-1.7658,0.15887371975,0.0777370085,0,0.816428185,256.3048771,271.986080675,-11.2012315225,-1.32458022725,0.054216763,0.22358955225,-8.50500438325,-8.664056108,-1.130897,-0.60698,-0.236717,0.26,0.62203625
1,3.75,0.427662989,-5.3163717065,3.565287692,0.63683285925,0.46567489275,0.01577257325,0.96356425,0.8341715,0.432669,0.3379265,392.188020075,3.15687675,-6.786,-7.4275,79.00175,83.24225,95.70851,-2.219,-1.7658,0.2325938565,0.15841744575,0,0.82505077175,255.78354615,274.0367507,-12.264678325,-1.04801595,0.051387107,0.13963235325,-8.16763728325,-7.770163647,-1.126528,-0.60955,-0.241791225,0.2439126,0.6169721
1,4.25,0.4349235095,-5.745320725,3.7540433525,0.66305243925,0.5257854395,0.02080807225,0.9767715,0.79115725,0.4375065,0.33264075,392.13608495,3.2701635,-7.156,-7.59425,79.36525,83.5,95.703818,-2.219,-1.7658,0.2162116045,0.144298831,0,0.75543644775,258.10948345,275.0359473,-13.4158206775,-0.4147128845,0.07711338675,0.4254605265,-8.134426224,-7.92355347775,-1.126438,-0.609930025,-0.196276775,0.2356126,0.620265
1,4.75,0.393710821,-6.23033002425,3.318512543,0.644695467,0.46047378275,0.01563159225,0.9284325,0.78890625,0.41921475,0.34018675,392.254315925,3.07700625,-7.1525,-7.685,78.82475,83.10675,95.704724,-2.219,-1.7658,0.1227964945,0.18183922975,0,0.734401004,258.05425425,274.319150725,-12.222474195,-0.57726423975,0.030076919,0.214,-8.43660404625,-7.99145967275,-1.13180175,-0.601044,-0.2166173,0.24487485,0.6182293
