DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1,CH4_1_1_1
1,10.25,368.9425,2.8286346,-14.6178113375,-26.7703858,-17.01625,-43.3318213575,4.6966788,0.33642905,0.098919,99.574317297,30.92295248875,-5.167326675,0,2.048575,3.975375,28.67212625,35.385572,3.7743921,198.83563,292.0520425,80.94249205025,-4.5525773,386.024999725,-0.4740423,-16.99375,-16.10625,-9.375142,-1.34458795,0.1619765,0.1452554,0.1552053,-39.668186,386.56750005,387.544167,388.178333,388.42700005,-48.0836147,-61.89895555,-26.469925,2033.071
1,10.75,366.88425,2.7931721644,-15.6746734,-18.520919725,-16.03,-43.9240983,-7.88482505000001,0.4961895,0.1197338,99.52182417375,29.29575174575,-4.517932425,0,2.526275,3.97175,34.101739,42.596773,4.613218,203.49778,295.55991,105.776175,-4.100442025,384.9516669,-0.7744255,-16.49625,-15.6025,-8.9624914,-1.40865,0.2230655,0.2201435,0.23150575,-21.18394345,384.89875,386.108749725,386.27916645,386.282499725,-35.4032325,-14.73019225,-28.017775,2036.644
1,11.25,365.0828943825,2.781937373,-16.72563336,-6.55986188945,-15.7625,-16.7216244005,5.15242264999999,0.49772715,0.141187875,99.490868235,26.83,-4.200144125,0.0002451492,2.782275,4.084475,43.7628845,51.99791075,5.217333,206.926725,299.5419675,134.6997365175,-3.813031575,383.6616669,-0.98082125,-15.81375,-14.882,-8.1920945,-1.40213525,0.263450675,0.235747125,0.261213,-15.238671925,383.367083,384.866667,385.123333275,384.965000275,-27.74894,-5.2805622,-21.4498,2040.7525
1,11.75,363.4298698225,2.87775,-16.9013471355,-7.9993756044,-15.032,-12.61658990725,-9.010748,0.519769,0.1305079,99.4615443285,25.901959112,-3.9346677,0.000356073,2.8894,4.144,45.061315,60.7538175,5.392149,207.20025,300.2238,139.898938075,-3.95610645,382.4833333,-0.49534265,-15.6825,-13.946,-6.90002,-1.5592852,0.18188415,0.2025051,0.2649084,-15.4847268,381.2199998,382.683333,383.9566664,383.3666664,-24.8788325,-40.72002,-31.0482,2043.5825
1,12.25,364.20253309,2.81261460625,-17.80939544725,-3.42381509125,-15.05175,-21.21698968,8.90471785,0.527087375,0.12531101055,99.450286803,24.88302575,-3.8213447,0.0003777651,2.907225,4.2388,48.698655,57.6808175,4.919533,212.006825,301.166225,140.97715,-3.39129025,382.643333,-0.490189,-15.517,-13.756,-9.5473868,-1.49799095,0.22892285,0.2423814,0.25512545,-15.813115925,380.216249925,381.27041685,382.65541685,382.809999925,-21.331135,-38.120139675,-34.385125,2043.844
1,12.75,364.4430356475,2.8492827746,-17.036,-9.5685968699,-14.8235,-18.587616175,6.1896225,0.634237925,0.14067645,99.555905,23.5559495,-3.6119894,0.0113065,2.939075,4.23555,50.2043425,55.634242,5.3139022,210.8664725,301.006785,144.16972,-3.21910795,379.275,-0.4484579,-15.297,-13.60725,-8.9824509,-1.29466315,0.296481,0.254421,0.273225,-15.4695434,380.026667,381.0325,382.91124985,382.389166425,-21.92304,-8.06185105,-23.33125,2042.0905
1,13.25,364.39412072,2.8029902845,-16.669057458,-6.34590398455,-14.4375,-23.1093001425,-0.178314,0.67612,0.1751,99.4667475,23.71930829875,-3.425283,0.14099591045,2.994675,4.394125,38.9379375,46.3137425,4.2081239,210.646825,301.758775,114.1881536,-3.0393771,379.383333,-2.5486747,-15.174,-13.44875,-8.59376825,-1.489449825,0.340587675,0.284426725,0.32011285,-15.242573025,379.16875,380.810416575,381.944583,382.470833,-3.3487385,-21.60667295,-16.5038,2032.6375
1,13.75,364.75381091,2.74334053165,-15.6848472035,-4.2808480677,-14.0155,-27.5766314775,10.814602975,0.657016975,0.1777271184,99.41084395,22.626229075,-3.19977425,0.1567027391,3.0418,4.388425,35.550271,47.307987,4.466981,211.22006,301.836,113.23554294,-2.8169066,379.8,-0.42081155,-14.995,-13.24875,-11.03424015,-1.64006935,0.33774815,0.28937025,0.2855306,-14.60689075,379.52125015,380.49249985,382.382916575,382.186667,-9.74268375,-2.2561402,-19.828475,2034.735
1,14.25,364.46587693,2.77600898535,-15.373423904,-5.24612579275,-13.532,-34.589459415,9.87149865,0.603081525,0.1606052625,99.380321675,21.45800225,-3.053175,0.1412925074,3.059375,4.4965,30.4236775,45.4669375,4.14147,210.65835,302.00325,109.93039,-2.75128815,380.13166635,-0.23060735,-14.421,-12.851,-10.718202,-1.44168495,0.3331587,0.28375215,0.25856275,-12.6325955,379.7416669,381.8366668,383.3183331,382.8466669,-3.94079,-38.975486,-27.214725,2034.1275
1,14.75,363.8074964375,2.74680432095,-14.3281568015,-9.9599365,-13.411,-43.6877279015,10.09133125,0.460314075,0.13964375,99.41465544875,21.98922088,-2.7513418,0.19204435885,3.0766,4.503675,23.9064,31.5830625,3.19459,209.528025,301.507125,78.55912275,-2.6963551,381.57333335,-0.8937264,-14.1,-12.888,-16.9186784,-1.37086735,0.312861,0.27078815,0.27526355,-11.91066225,380.516667,382.3566668,383.8500001,383.4816668,-5.3657705,-1.6004245,-27.83925,2031.77325
1,15.25,362.9596656,2.68892775,-12.7807039,-9.83,-13.9855,-47.048512984,7.529369,0.558668625,0.145988952375,99.4079375,21.362724455,-2.7715348,0.2045152218,3.13695,4.52445,16.14139,23.77980625,2.69266075,209.4584,300.276225,56.2900665,-2.484406,380.8149997,-0.88652885,-14.36125,-15.046,-16.3942127,-1.450435,0.281356,0.248596,0.287395,-11.7021288,380.4700001,382.5466669,384.1483332,384.1916668,-3.2303404,-3.9932105,-19.74575,2024.40025
1,15.75,362.6041666375,2.693495935625,-9.4594467892,-5.2481410815,-14.02975,-49.10921296,-32.9719798,0.52089805,0.108512,99.470075,21.6897208405,-2.916312,0.17641730845,3.168475,4.55,-0.898182325,17.20793725,1.8879967,205.73245,298.885875,41.12315375,-2.4963124,381.3099997,-0.25576035,-14.492,-17.626,-15.85424705,-1.341848425,0.2472114,0.2176003,0.20125795,-8.1701004,381.106667,383.1433331,383.888333,384.1016668,-14.956819825,-1.728676,-17.635825,2027.323
1,16.25,362.08573934,2.7248595371,-7.5365289,-8.912365825,-13.785,-55.4725227,-62.3395412,0.48994,0.084922025,99.4955,22.2705430225,-3.051561275,0.206543008425,3.173425,4.54825,-43.837345,9.504645,0.99313125,199.93235,297.762,18.66918645,-2.3375942,381.38333365,-0.5368022,-14.591,-20.456,-18.03826605,-1.29291585,0.1960992,0.1728962,0.1148884,-6.315932,382.0166668,384.073333,385.0466668,385.2733331,-2.51348495,-1.289159225,-26.9275,2024.398
1,16.75,364.3888143125,2.765576425,-4.0475,-6.8275838797,-14.18525,-68.1261054075,-40.92836025,0.469552125,0.0538187684,99.536545,23.9690693525,-3.66252625,0.145638324975,3.15045,4.535025,-76.5388315,4.168765725,0.339258725,198.71249,295.977925,5.66183963665,-2.618194675,382.4625,-0.4572281,-15.283,-24.422,-21.787364625,-0.9893598,0.168966225,0.145988025,0.0877539,-3.26218415,382.450833425,384.40749985,386.464166575,386.910833,-22.00335,-0.4785782,-30.7205,2026.2115
1,17.25,363.719134875,2.8197405,-1.32225,-5.88414916735,-14.762,-81.7455,-43.428599375,0.521331875,0.0362374,99.528625,24.90308862575,-3.814299,0.111381910125,3.07055,4.5472,-104.2189375,-0.5789414,-0.13595445,198.079045,293.6073775,-10.1764239185,-2.927977375,383.633333,-0.81627085,-15.575,-30.266,-24.623942575,-1.216019125,0.122765875,0.110367125,0.069351875,-1.52821,383.6833335,386.96250025,390.81249975,390.1666665,-2.0089899,0.262143025,-21.464925,2026.83075
1,17.75,365.3192295475,2.857444525,-0.6874356,-11.5024836,-16.903,-90.88807368,-27.9700255,0.38083425,0.02860223885,99.511715,26.98680844875,-4.2571384,0.0995141401,3.038075,4.55765,-108.6209275,-3.18825525,-0.2135086,198.2036,290.609725,-18.4425,-2.979081,384.572083,0.26179135,-17.912,-34.256,-27.59573145,-1.145719,0.1118595,0.108626125,0.037327125,-3.29794415,384.970416925,389.370416925,395.209167,396.765000075,-3.16431855,-2.5422968,-17.7481,2024.457
1,18.25,366.005413335,2.852,-0.20575,-10.995727004,-19.351,-71.1575352,-61.40425705,0.4201048,0.0266442,99.5566625,27.6421180675,-4.58038875,0.0022063493,3.0506,4.55295,-106.991175,-3.4192185,-0.1891508,199.931,289.609725,-21.8515,-3.089884475,385.458333,-0.653795675,-21.156,-35.664,-28.363615,-1.111167475,0.105436525,0.0941888,0.0321737,-1.5088725,386.3533334,393.6800002,397.2200002,397.02,-13.84415,-3.854079125,-23.2449,2024.2125
1,18.75,367.35364953,2.86638058165,-0.1098676654,-19.06975875,-21.21225,-78.3332446375,-33.189639,0.3046875,0.02074655,99.6001375,30.35345475,-4.80078535,0.0018178,3.005275,4.546125,-105.035025,-3.279148975,-0.103227575,202.1115,287.97085,-21.81375,-3.3718555,385.68875,-0.15394275,-22.818,-35.1825,-46.29612395,-0.9905885,0.098368,0.0979055,0.0281345,-5.5821955,386.98958355,396.970417,397.48,397.50125,-2.98494755,-1.344015625,-21.58795,2028.10625
1,19.25,368.2163533125,2.883393937275,-0.671589146,-9.374811427,-22.0185,-84.494624425,-96.7687845,0.22459625,0.0210633049,99.6303,32.313138625,-5.0899745,0.0023288,3.000325,4.537575,-104.69745,-3.0495842,-0.0689723,201.22175,287.27825,-21.78125,-3.5627319,387.623749975,-0.5416798,-23.752,-34.4865,-38.8999,-0.878744375,0.088486875,0.094154,0.028224275,-14.3795818,390.14875,398.007500275,399.73166645,399.839999725,-10.387185075,-18.97391475,-17.82825,2020.71275
1,19.75,368.94487886,2.5226609,-0.2411191,-8.977221025,-22.53875,-83.57458876,-155.0284885,0.205017,0.021439594525,99.661025,32.605494052,-5.257959875,0.0002141182,2.996125,4.508275,-104.72814,-2.963240275,-0.11,199.7476,285.792,-21.7735,-3.7888695,386.993333025,-1.2139284,-25.119,-35.526,-34.87715,-0.977106,0.0841265,0.0798525,0.0260875,-1.1923079,391.57875,397.615000275,398.859583,398.570416725,-8.29965095,-11.85679225,-23.499075,2018.1325
1,20.25,369.44096744,2.8438604115,-0.505759,-5.18108012435,-23,-87.4271662,-62.28897945,0.2741505,0.02100065,99.66896,33.18866175,-5.3172868,0.00031050685,2.969225,4.4424,-105.28245,-3.014793,-0.11592475,198.22025,284.8475,-21.7725,-4.100084,389.8025,-1.119567875,-25.725,-35.312,-22.616,-0.917189,0.085262,0.083695,0.02212,-16.564005525,393.86999995,397.96166695,399.35250005,399.435833,-12.48595,-14.3856287,-13.44715,2020.506
1,20.75,369.4436408,2.9069636,-0.72659596375,-10.530630169,-23.351,-79.03154105,-29.413961325,0.257777,0.01815891235,99.6727675,32.35862195,-5.498262875,0.00031155485,2.9071,4.427275,-106.2601825,-2.9125925,-0.1803968,197.2825,283.7505325,-21.75,-4.2841465,389.714167,-1.2055077,-25.721,-35.384,-33.10774685,-1.035787,0.084357,0.076452,0.025632,-8.181223375,392.0858331,399.94750005,400.626667,400.371667,-29.8797524,-4.71469365,-91.292525,2024.706
1,21.25,369.98286767,2.9737414828,-0.47220725,-9.21121,-23.185,-81.1937109115,-57.434582125,0.264543,0.02035134,99.73185,32.2246012,-5.6878723,0.001027555875,2.862525,4.418025,-105.68646,-2.88081525,-0.08954807,195.6076,281.89836,-21.76525,-4.44971125,390.649167,-3.925454975,-25.756,-35.582,-29.173909425,-0.98197075,0.08850765,0.0792561,0.025007425,-3.93087985,392.40749995,399.60916695,400.13500005,400.074167,-16.0424792,-18.5739061,-16.4788,2025.125
1,21.75,369.45145713,2.946482125,-0.1251092017,-15.2869534875,-23.25575,-72.7983617,-55.9123627,0.2278819,0.02,99.78724,32.935014,-5.59347175,0.000132089575,2.8569,4.4206,-104.7097,-2.8645255,-0.049146575,193.9566,281.1847,-21.764,-4.73674045,389.585416625,-0.842388975,-25.703,-35.106,-19.6063796,-1.051079425,0.083151,0.07998955,0.02762395,-6.326869,393.924167,400.574167,400.8541669,400.86000005,-18.4902855,-4.212185,-20.603475,2032.174
1,22.25,368.109209825,3.03284,-1.29918700025,-15.44068065,-23.079,-82.010714775,-50.2840875,0.2113942,0.017597832325,99.80664,34.41001990925,-5.64798845,0.0002044674,2.807325,4.42485,-104.532095,-2.876724075,-0.0386051025,192.856735,279.363275,-21.7515,-4.793509425,391.8593334,-0.793373225,-25.332,-34.054,-20.898604425,-0.936797525,0.084411325,0.0711282,0.023553575,-6.2488416,394.545000025,401.66125,402.220000025,402.051250025,-16.3027805,-5.4106561,-11.795,2026.3235
1,22.75,368.35625327,3.039482,-0.038,-10.7098962671,-22.8905,-89.06313185,-47.8008146,0.1956551,0.01921181845,99.80868,34.88069703075,-5.99779,0.000209943075,2.706925,4.4373,-104.5409975,-2.836728625,-0.03503988,192.962795,277.7451,-21.736,-5.0996921,392.509249925,-1.21465505,-25.352,-34.09,-19.480626025,-0.976446325,0.09803175,0.085835625,0.022027775,-5.5374588,394.00916695,399.394166975,400.628749975,400.9725,-35.1782415,-2.0682803,-29.17,2020.131
1,23.25,367.87013533,2.9495186592,-5.07780265,-25.523811825,-22.8405,-81.30658081,-113.89136225,0.266855125,0.0208830505,99.74723,33.03288395225,-6.3779164,0.000329241,2.60895,4.44565,-104.3440325,-2.8838816,-0.02457894,192.018625,277.1368,-21.752,-5.277474025,392.036250075,-1.971805325,-25.55,-33.808,-26.890470625,-1.058528175,0.0912434,0.080689525,0.02616405,-16.7864828,393.880000025,397.755833025,399.745833,400.29416695,-21.7218259,-4.940917375,-7.512375,2023.198
1,23.75,368.5660930325,3.070832,-0.861792525,-13.39587768875,-22.6465,-92.2391938775,-65.2981336,0.22191595,0.022063548,99.687625,33.30005234425,-6.92227565,0.0001285911,2.577325,4.42505,-104.2164025,-2.76157125,-0.064933625,191.8514,275.487075,-21.7315,-5.3973564,392.07916675,-1.02480755,-25.391,-33.66,-22.6426,-1.0355654,0.0972635,0.0825866,0.0286027,-9.65828675,393.6175,395.95,397.94333365,398.475833,-13.473895,-9.0148921,-44.498475,2029.647
2,0.25,370.75110216,2.819549,-2.3074448,-9.680958875,-21.80125,-83.14854884,-43.54906375,0.3211469,0.02840025535,99.6901575,33.01975058,-4.023990425,0,3.097675,4.650875,-107.09975,-3.502217,-0.247374,200.655875,288.351,-22.202,-2.36612065,386.06958315,-0.778676,-24.034,-30.8785,-21.2465208,-1.0649726,0.1178519,0.104615475,0.0448117,-8.657471375,387.407083,394.520833175,396.85541665,397.316249825,-12.6306025,-13.758461625,-19.26045,1989.881
2,0.75,370.82919026,2.98125,-0.689,-10.5230172,-21.756,-76.2754478,-72.84619735,0.23404205,0.0214270044,99.61644,33.22085236625,-3.998955275,0,3.051975,4.633425,-106.9350375,-3.4207255,-0.0830916599999999,200.1206125,287.1941375,-22.21075,-2.425589875,386.065833075,-0.7258101,-23.926,-31.54875,-18.51521825,-1.0578102,0.081723375,0.082158,0.03545875,-14.27723375,387.44166665,397.926249825,399.92583335,400.187917,-23.358674675,-35.167813625,-9.32265,1992.4045
2,1.25,371.92267145,2.9799465,-0.8717087509,-12.6803433925,-22.07175,-79.04894955,-51.3886948,0.201236775,0.0220285,99.56479,33.254859435,-4.0174571,0,2.991175,4.629375,-106.5839875,-3.378,-0.10975275,198.8473625,286.186175,-22.21075,-2.8671726,385.1066664,-3.31426025,-23.63,-31.67625,-15.319499525,-0.89615625,0.0809058,0.09615455,0.0296018,-4.6035944,387.05749985,400.15083315,401.365833,401.9166667,-11.855564,-19.0661179,-16.585725,1996.289
