DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-96,-43.626446,-0.50270423175,-20.1876359525,-0.061364569405,0.0950274,383.9184538,4.09830370525,4.80657625,84.77166,3.307,27.64614154,1.561,4.4845,24.74221478,1.63779320975,-2.25925,0,230.1,318.3,0.45562499995,0,-0.88325,4.5999601275,7.0498405105,8.1,4.6163125,5.6221458335,7.8085833335,8.67000000025,9.85348214275,11.36925595
1,0.75,-95.3322604575,-42.79415738,-0.3409864987,-20.79318295,-0.072692801805,0.09361493,383.6291959,4.082077481,4.85684875,84.7583,3.2535,27.5609405425,1.53299999975,4.611433,24.99391311,1.709351266,-2.17725,0,230.3,317.7,0.302,0,-0.9101625,4.44177523975,6.9051594895,8.1,4.515434524,5.453761905,7.783479167,8.67500000025,9.84874999975,11.36732143
1,1.25,-95.7,-40.52412469,-0.3727104133,-21.609484255,-0.058271033365,0.0971937425,383.650128325,4.03760821875,4.68925425,84.7522275,3.094,27.79320183,1.544,4.48175,25.5736284075,1.6589855985,-2.187,0,229.9,317,0.176,0,-0.906,4.17,6.8,8.1,4.3960833335,5.3753958335,7.7665,8.68107142825,9.84330357175,11.3675892825
1,1.75,-95.309885455,-40.53253817,-0.346060135075,-20.445911055,-0.06659232662,0.0907644725,383.6157391,4.0693520375,4.630517,84.754095,3.081,28.0295,1.575,4.349,25.5558718625,1.58963176425,-2.257736,0,229,316.2,-0.119,0,-0.8882625,4.055,6.69984051,8,4.26586607125,5.27872916675,7.750104167,8.69041666675,9.840208333,11.369107145
1,2.25,-94.5985,-40.45031542,-0.365650655975,-21.7184249125,-0.0638821589725,0.0923447,383.65633395,4.05335237775,4.593336,84.751555,2.984,28.07766579,1.541,4.17375,26.01558625,1.593560237,-2.193,0,229.3,315.9,-0.273,0,-0.8961,3.899490271,6.585,8,4.135208333,5.18862500025,7.70866666675,8.6983035715,9.844375,11.3652083325
1,2.75,-94.4,-39.6507664,-0.4704715457,-19.943674505,-0.0653531804375,0.0891713,383.37678205,4.034649469,4.5836095,84.74532,2.896,27.58405989,1.569,4.2675,25.8633773325,1.65889443275,-2.177,0,228.3,314.6,-0.506,0,-0.921075,3.7,6.4,8,4.014625,5.12166666675,7.69868750025,8.7042857145,9.83374999975,11.364107145
1,3.25,-94.438,-39.35535004,-0.542725883525,-19.2180976,-0.065476704595,0.100546775,383.3856347,4.014978878,4.24762675,84.7403525,2.689,28.15850431,1.636,3.98275,26.3392860625,1.7343392705,-2.129,0,228.3,314.1,-0.621,0,-0.9408,3.49980063775,6.3,8,3.889229167,5.01993750025,7.67691666675,8.7029464285,9.84437499975,11.3656250025
1,3.75,-94.0045,-39.134565,-0.452247447275,-18.460741835,-0.07096837717,0.0925966275,383.457468925,4.00489473875,4.11249575,84.74215,2.325,28.61703873,1.655,3.71375,26.626213095,1.69962178425,-2.181,0,227.5,313.5,-0.74,0,-0.93951,3.335,6.200079745,8,3.74654464275,4.87162499975,7.6512083335,8.71416666675,9.841964286,11.36125
1,4.25,-93.55578151,-38.05178049,-0.66656956945,-17.68422565,-0.06646846112,0.0935384225,383.4563658,4.0106853715,3.95124175,84.73109,2.288,29.38714484,1.566,3.517,26.9537718275,1.591453755,-2.169,0,227.2,313,-0.951,0,-0.93951,3.2,6.075,8,3.6140267855,4.7952767855,7.62758333325,8.7191071425,9.842708333,11.36125
1,4.75,-93.5,-37.82894204,-0.427174457575,-16.9478,-0.06883217228,0.09283363,383.5379664,3.995985815,4.009898,84.7205375,2.335,29.6938113,1.529,3.716,27.028868875,1.633342251,-2.098,0,227.3,312.4,-0.932,0,-0.9328,2.9999601275,5.96,7.999856459,3.5382083335,4.7080208335,7.608020833,8.71979166675,9.8442857145,11.362202385
1,5.25,-93.3,-37.88706507,-0.404144792075,-18.012788505,-0.0618061518675,0.088443595,383.6885541,3.98856967325,3.84802325,84.719885,2.263,29.44011641,1.5835,3.474,26.775374635,1.64290564075,-2.17,0,227.5,312.1719666,-1.15,0,-0.93885,2.9001196175,5.840119617,7.9,3.427372024,4.6018125,7.62360416675,8.71937499975,9.842291667,11.3583333325
1,5.75,-93.386,-36.70910212,-0.334896459,-17.51838341,-0.06567562202,0.0976561275,383.7492795,3.996844259,3.699048,84.72184,2.225,29.83205427,1.532,3.32925,27.1969463225,1.54147681475,-2.102,0,226.8,311.5,-1.286,0,-0.9408,2.7,5.755,7.9,3.32837500025,4.4999375,7.6002708335,8.724285714,9.84875,11.35625
1,6.25,-92.95,-37.06848985,-0.462277430075,-16.84302122,-0.05080299971,0.09091578,383.74054955,3.94848608325,3.693826,84.73158,2.09,29.76716695,1.576,3.31175,27.2822285875,1.639685985,-2.055,0,226.4,310.8366579,-1.329,0,-0.9408,2.59980063775,5.634880383,7.8,3.1854375,4.39112500025,7.58900000025,8.7304166665,9.84437499975,11.3606250025
1,6.75,-93.10107121,-35.86380053,-0.4416833704,-17.12323459,-0.05975005119,0.09276605,383.6590692,3.9917749265,3.560248,84.75346,2.12,30.50966868,1.566,3.1855,27.746848585,1.673443697,-2.101,0,226.4,311.4,-1.372,0,-0.878,2.42271200175,5.500079745,7.8,3.088583333,4.258333333,7.554,8.716428571,9.849285714,11.34833333
1,7.25,-89.226558805,-35.904424,-0.445316741825,-18.6129061525,-0.069072727335,0.09705432,383.66052425,3.9992519255,3.40647,84.76198,1.936,30.66470123,1.613,3.1165,27.5363932275,1.62909587,0,0,225.4,311,-1.471,0.917045,6.566415,2.2975,5.4,7.785,3.015416667,4.1755,7.547583333,8.724166667,9.8525,11.35583333
1,7.75,-60.885,-33.70156715,-0.124329088,-16.35816988,-0.06663277337,0.09726265,384.2407486,4.028710326,3.53320075,84.7744121,2.279,30.19128478,1.476,3.49525,26.9902412925,1.62904212275,35.97578182,9.949731212,227.7,316.4,-0.595,11.3687,69.54885,2.2,5.2698405105,7.7,2.939285714,4.0885,7.521,8.723333333,9.8475,11.35666667
1,8.25,-5.63825,-32.81380997,1.87759172825,-7.09401268175,-0.09673301764,0.1092994,384.5977164,4.080179115,4.21961325,84.7968275,3.670999999,27.98635479,1.218,4.29325,25.985697415,1.37371392825,104.4,23.86,231.1,326.2,1.484,30.48595,206.651925,2.2,5.14,7.62,2.87597916675,4.019291667,7.55518750025,8.73651785725,9.8499107145,11.361488095
1,8.75,56.425,-21.1415,6.06489359725,6.036,-0.1457950614,0.1337701,384.793096575,4.13838180025,4.9675,84.8025875,4.882,25.51000968,1.183,5.0995,24.95009276,1.321149092,184.8,39.2675,233.7,336.5,3.878,54.87435,363.732,2.321225,5.09,7.6,2.9151666665,3.9565,7.520625,8.73473214275,9.845684524,11.3506249975
1,9.25,126.5,-6.666336217,8.703324561,26.61900914,-0.18871331495,0.1570571,384.9867825,4.16042388275,5.576326,84.819645,5.717,23.56277398,1.53,5.848,23.110646175,1.61773950275,295.9062303,52.983503925,235.6842014,346.1,6.167000006,82.70425,573.325,2.60075757575,5.025764912,7.6,2.99272916675,3.90875892875,7.5042708335,8.7319047615,9.84098214275,11.3603571425
1,9.75,171.1629471,12.74720225,11.07299921,52.6584257,-0.14082177665,0.187421075,385.09815485,4.010152783,6.1667525,84.8221625,6.492,21.64238434,2.055,6.415,21.67824239,2.10273823625,368.336992025,65.056611515,237.825,354.075,8.22,104.4465,717.3814999,2.99988038275,5.000079745,7.6,3.12642261875,3.88142261875,7.485770833,8.73428571425,9.8517261905,11.3556250025
1,10.25,241.125848425,33.3193388725,12.041700605,80.119035275,-0.15904544665,0.206872575,384.9566164,3.994224006,6.6995065,84.83015,7.2,20.70238262,2.189,7.06854365,20.7697088675,2.26713220225,458,76.1475,238.9,363.35,10.14,122.8275,891.8725,3.57,4.98,7.5,3.45258333325,3.9165,7.4807083335,8.73208333325,9.83625,11.3623214275
1,10.75,283.775,50.7463196925,13.896864775,102.484252075,-0.1195609904,0.226475675,384.691241425,3.928263525,7.2440235,84.820305,7.725,19.705788295,2.52424999925,7.5445,19.994044025,2.52206876575,508.834960975,84.725,240.45,371.1,11.655,132.125,1009.96925,4.2,5.008369936,7.5,3.76485416675,3.9981517855,7.4533125,8.73354166675,9.841636905,11.3593749975
1,11.25,316.02386635,68.0005189825,14.2831776675,117.304533025,-0.083090344785,0.2270507,385.00033645,3.914453478,7.800725,84.79613,8.3875,18.7815115525,2.63975,8.065,18.88066038,2.580166456,570.8222651,93.025,242.3,376.6,13.455,144.21,1113.005,5.0770580935,5.1,7.475,4.1795625,4.20033928575,7.44093749975,8.73339285725,9.84169642825,11.359136905
1,11.75,327.01578825,85.1098265075,14.73589857,125.8105,-0.0667221214575,0.233674375,384.847966475,3.836474313,8.274198,84.755,8.955,17.94697416,2.72175,8.609889,18.05267661,2.5859449675,579.5,96.625,243.6,383.7,14.6875,145.92825,1133.1225,5.8,5.29,7.4,4.7442083335,4.41088988125,7.411875,8.7272916665,9.83717261875,11.361577385
1,12.25,334.1,89.040665125,15.09121879,136.5808206,-0.08591034604,0.242720275,384.76635655,3.822347157,8.69432525,84.70306,9.375,17.1586478375,2.65,9.12,17.03033205,2.56905838925,581.8737818,99.175,245.7,388.6051173,15.6175,149.60075,1148.455,6.64805821375,5.5030382775,7.4,5.36817857175,4.7156041665,7.38931249975,8.725,9.83232142875,11.365625
1,12.75,344.87727275,92.80077515,15.182067115,141.4345,-0.09492264133,0.2433219,385.0040422,3.750202793,9.2306,84.6556775,10.0325,16.2007993875,2.73925000025,9.655,16.4982106525,2.662335136,597.125,100.3,247.675,393.4,16.6625,149.71,1180.811775,7.4,5.745,7.4,5.875535714,5.08806250025,7.3653958335,8.712291667,9.8380357145,11.3667857175
1,13.25,310.4,90.5625427375,14.249965735,138.7378326,-0.05941138762,0.2447512,384.7954226,3.67507151625,9.738559,84.616425,10.44,15.537851065,2.782375,10.0625,15.2396232075,2.711415402,557.88783945,97.428500325,248.275,395.325,17.1425,145.695,1082.715,8.1875,6,7.35,6.40886607175,5.4618333335,7.3352738095,8.723125,9.83220238125,11.3649999975
1,13.75,278.3481391,81.0044954025,12.35351053,132.5387828,-0.05356384857,0.240019475,385.0533328,3.64694282075,9.89218425,84.59017,10.6125,14.84045775,2.99175,10.2775,14.756329645,2.86635821375,505.025,91.4,246.875,394.9795456,17.1975,137.449,987.672375,8.9,6.400637959,7.3,6.951604167,5.95756249975,7.333875,8.71113095225,9.82875,11.36232143
1,14.25,241.125,66.2563667125,11.5296502425,118.95544655,-0.0744592558275,0.246897975,384.959166575,3.655141083,10.14314,84.57112,10.935,14.23044747,2.95662500025,10.56,14.32677757,2.8695687605,475.45,86.95,249.3,392.7469812,17,128.3145,923.84,9.49860446575,6.764521531,7.3,7.4873333335,6.26162500025,7.32299404775,8.70205357125,9.828125,11.3574999975
1,14.75,188.675,48.16899096,9.921172707,97.14626978,-0.0719641594575,0.233349375,384.8619854,3.639851697,10.2943975,84.55912,11.13,14.031715235,2.88625,10.8825,14.18049674,2.906796001,386.145272725,74.91,248.748039325,388.9,16.1525,107.316525,786.26275,9.9925,7.1,7.3,7.832125,6.7009791665,7.32325,8.6992857145,9.844285714,11.366577385
