DOY2,HR2,G,PPFD_IN,TS_1_2_1,TS_1_1_1
3,9.25,-19.8851,150.2424,-3.67925,-3.447125
3,9.75,-8.2386,182.098825,-3.680275,-3.4476
3,10.25,-26.753325,192.725,-3.685025,-3.449075
3,10.75,-42.180575,200.92445,-3.690125,-3.452
3,11.25,-76.579,277.719025,-3.699575,-3.456725
3,11.75,-33.6916,291.691525,-3.70685,-3.463625
3,12.25,-30.02815,305.345075,-3.713025,-3.4688
3,12.75,-39.932325,305.59835,-3.7202,-3.47325
3,13.25,-32.189375,304.8669,-3.731275,-3.478325
3,13.75,-35.578325,256.41605,-3.7409,-3.481325
3,14.25,-75.1816,225.55205,-3.7457,-3.48495
3,14.75,-62.47255,235.258475,-3.751675,-3.48785
3,15.25,-56.286225,220.655425,-3.75855,-3.488925
3,15.75,-58.682525,177.6516,-3.762075,-3.4911
3,16.25,-65.900125,152.5029,-3.764875,-3.491175
3,16.75,-76.1128,116.133875,-3.765675,-3.492075
3,17.25,-66.83095,59.71455,-3.766825,-3.49305
3,17.75,-80.218025,14.7187,-3.763625,-3.4904
3,18.25,-53.7684,0.696,-3.762875,-3.48765
3,18.75,-68.393775,0,-3.76085,-3.485175
3,19.25,-85.17545,0,-3.7571,-3.48125
3,19.75,-30.152725,0,-3.75335,-3.4756
3,20.25,-6.6203,0,-3.749325,-3.471125
3,20.75,-13.979975,0,-3.744675,-3.466925
3,21.25,-21.220225,0,-3.7392,-3.463275
3,21.75,-41.0121,0,-3.732,-3.459975
3,22.25,-60.682825,0,-3.725975,-3.456225
3,22.75,-78.151175,0,-3.7195,-3.452025
3,23.25,-91.258275,0,-3.713125,-3.448
3,23.75,-99.5535,0,-3.70765,-3.4402
4,0.25,-25.27835,0,0.59625,-0.165275
4,0.75,-39.802525,0,0.59425,-0.166
4,1.25,-51.404375,0,0.5957,-0.165275
4,1.75,-80.788025,0,0.59425,-0.16555
4,2.25,-70.623775,0,0.591525,-0.166
4,2.75,-22.599675,0,0.589175,-0.16655
4,3.25,-23.241025,0,0.586725,-0.16655
4,3.75,-33.98765,0,0.587175,-0.1661
4,4.25,-56.704125,0,0.5859,-0.16855
4,4.75,-75.22605,0,0.58435,-0.169275
4,5.25,-22.26605,0.21025,0.585525,-0.169825
4,5.75,-20.69655,11.741825,0.584975,-0.1681
4,6.25,-17.113775,15.414475,0.583975,-0.16655
4,6.75,-7.391325,34.174925,0.58415,-0.167275
4,7.25,-0.873775,79.916575,0.5837,-0.1681
4,7.75,-20.288025,106.869225,0.5867,-0.167275
4,8.25,-0.89365,132.206725,0.58725,-0.164825
4,8.75,-0.900375,208.747325,0.587525,-0.163275
4,9.25,-0.919025,191.088075,0.58925,-0.162
4,9.75,-53.168175,207.74015,0.59025,-0.161
4,10.25,-7.501775,317.723725,0.594,-0.15955
4,10.75,-19.2574,300.020975,0.599625,-0.15855
4,11.25,-35.4909,330.7478,0.601525,-0.15855
4,11.75,-10.880775,281.3044,0.59845,-0.159275
4,12.25,-55.736,418.2694,0.60145,-0.158275
4,12.75,-58.2144,392.2151,0.6029,-0.159275
4,13.25,-75.50145,334.89785,0.6039,-0.158
4,13.75,-83.687725,264.9926,0.602725,-0.16
4,14.25,-29.19445,277.9868,0.601725,-0.15955
4,14.75,-0.47955,192.993425,0.603175,-0.1591
4,15.25,-0.49205,144.418875,0.60535,-0.160275
4,15.75,-44.79145,137.697325,0.60745,-0.161275
4,16.25,-54.0947,146.0778,0.605725,-0.1621
4,16.75,-39.94985,127.97665,0.602725,-0.162275
4,17.25,-45.741475,85.964825,0.60045,-0.161825
4,17.75,-22.5926,58.562975,0.60235,-0.16255
4,18.25,-13.632075,12.2126,0.60235,-0.162825
4,18.75,-51.936375,1.36925,0.60135,-0.163825
4,19.25,-44.736275,0,0.600175,-0.1641
4,19.75,-19.306625,0,0.59845,-0.164
4,20.25,-64.669775,0,0.59745,-0.164275
4,20.75,-71.0743,0,0.601075,-0.165
4,21.25,-40.9883,0,0.598625,-0.165825
4,21.75,-3.094975,0,0.599525,-0.164825
4,22.25,-3.5557,0,0.597075,-0.163825
4,22.75,-4.515075,0,0.597525,-0.165
4,23.25,-5.119975,0,0.596525,-0.165275
4,23.75,-19.364125,0,0.5968,-0.16555
5,0.25,-67.592375,-0.160875,2.733825,1.262725
5,0.75,-17.062,-0.289,2.6603,1.1438
5,1.25,-33.5995,-0.163,2.5992,1.0752
5,1.75,-55.05565,-0.1834,2.52895,0.98535
5,2.25,-17.174375,-0.289,2.4658,0.90725
5,2.75,-16.902525,-0.289,2.40175,0.841025
5,3.25,-17.3585,-0.289,2.32325,0.7428
5,3.75,-17.244375,0,2.254,0.67375
5,4.25,-17.60925,0,2.19175,0.6166
5,4.75,-17.510625,0.58,2.131275,0.5656
5,5.25,-17.628125,6.736875,2.069325,0.51175
5,5.75,-17.67875,16.3994,2.00475,0.4659
5,6.25,-16.450125,29.8795,1.952425,0.440225
5,6.75,-14.82275,41.577375,1.90465,0.425775
5,7.25,-14.42875,60.7504,1.8535,0.42275
5,7.75,-11.64875,85.9938,1.83005,0.4496
5,8.25,-16.103725,102.385375,1.82275,0.51585
5,8.75,-4.59875,101.146975,1.81625,0.62875
5,9.25,-2.144375,128.0486,1.8472,0.75405
5,9.75,-1.3594,143.1081,1.8998,0.8914
5,10.25,0.5033,171.45125,1.95345,1.050075
5,10.75,-1.102875,204.65525,2.022675,1.1965
5,11.25,-0.536125,250.5347,2.097775,1.4014
5,11.75,1.2556,245.5508,2.211625,1.7597
5,12.25,2.158275,270.222,2.32505,2.0827
5,12.75,1.9993,214.65015,2.431175,2.260675
5,13.25,3.193,276.22675,2.538625,2.365375
5,13.75,3.04555,255.14095,2.67685,2.43845
5,14.25,3.162,141.0211,2.83,2.5974
5,14.75,3.7844,171.3789,2.9454,2.7716
5,15.25,4.102,134.3365,3.00455,2.8202
5,15.75,2.9545,113.938625,3.069875,2.8795
5,16.25,2.638,63.097125,3.173725,2.912075
5,16.75,1.04005,39.708975,3.212825,2.878475
5,17.25,-3.2825,42.15725,3.2735,2.875
5,17.75,-1.0848,35.0002,3.2904,2.794
5,18.25,-3.67605,17.8625,3.2976,2.68825
5,18.75,-9.13125,10.28605,3.30185,2.5897
5,19.25,-8.92525,2.789,3.293375,2.465125
5,19.75,-33.18075,0.2175,3.3015,2.43825
5,20.25,-12.69025,-0.004125,3.27165,2.305875
5,20.75,-13.96425,-0.084875,3.261025,2.225425
5,21.25,-15.71175,-0.091775,3.222325,2.066725
5,21.75,-40.984175,-0.154875,3.1892,1.94405
5,22.25,-72.7854,-0.0857,3.1396,1.799
5,22.75,-85.5882,-0.05175,3.07505,1.62855
5,23.25,-81.1474,-0.289,3.02445,1.5142
5,23.75,-81.373975,-0.289,2.986175,1.44745
6,0.25,-12.037,-0.1326,9.566,9.491
6,0.75,-31.34195,-0.289,9.574,9.506
6,1.25,-69.2811,-0.1966,9.508,9.048
6,1.75,-14.268125,-0.289,9.5275,9.43875
6,2.25,-13.54725,-0.1999,9.467,9.385
6,2.75,-13.0675,-0.213925,9.43325,9.35125
6,3.25,-14.584,-0.289,9.42275,9.32025
6,3.75,-13.7165,-0.289,9.40275,9.299
6,4.25,-13.9765,0.44225,9.3825,9.268
6,4.75,-15.176,3.7094,9.4,9.25
6,5.25,-14.141875,10.539275,9.3175,9.1605
6,5.75,-13.34925,23.41105,9.334,9.169
6,6.25,-12.78,19.992,9.29,9.12
6,6.75,-11.16775,34.8849,9.28175,9.09775
6,7.25,-9.335,54.036,9.25,9.06
6,7.75,-6.247,83.1545,9.23,9.04
6,8.25,-5.9608,111.75135,9.233,9.0565
6,8.75,-2.665825,202.2113,9.226,9.07125
6,9.25,-0.9228,191.2696,9.229,9.088
6,9.75,0.164100000000001,186.3439,9.0835,8.904
6,10.25,1.122,226.312375,9.24625,9.165
6,10.75,1.1369,190.47945,9.1505,9.10625
6,11.25,2.21775,165.8377,9.158,9.258
6,11.75,2.532625,197.346,9.16,9.44375
6,12.25,3.442,190.4148,9.165,9.675
6,12.75,2.580625,146.461375,9.23125,9.80025
6,13.25,-0.0189999999999996,170.075,9.172,9.81875
6,13.75,-0.855999999999999,144.8394,9.2245,9.86
6,14.25,0.95145,154.8783,9.3005,9.94725
6,14.75,1.30475,148.0261,9.3625,9.872
6,15.25,4.41,102.2193,9.422,9.968
6,15.75,3.1115,77.50475,9.46875,9.90375
6,16.25,1.0554,63.503025,9.53575,9.85875
6,16.75,0.49385,89.40545,9.637,9.878
6,17.25,-0.308999999999999,81.35855,9.7045,10.01875
6,17.75,-0.617775,46.082875,9.72575,9.86025
6,18.25,-1.5908,36.8405,9.71125,9.76675
6,18.75,-5.919125,14.5235,9.7175,9.7775
6,19.25,-3.147325,8.56975,9.70175,9.81925
6,19.75,-5.55935,1.7245,9.721,9.727
6,20.25,-5.00475,0,9.67925,9.7625
6,20.75,-9.399,-0.194,9.63125,9.619
6,21.25,-12.426125,-0.194125,9.65525,9.59575
6,21.75,-11.6407,-0.11795,9.6345,9.557
6,22.25,-10.623,-0.114,9.575,9.5045
6,22.75,-11.23875,-0.124125,9.63625,9.64375
6,23.25,-12.585,-0.185725,9.63225,9.40225
6,23.75,-12.78625,-0.1415,9.6375,9.37875
7,0.25,-15.2025,-3.61375,14.838,14.698
7,0.75,-15.77,-3.766,15.48,14.92
7,1.25,-19.1091,-3.766,15.47825,14.937
7,1.75,-16.315,-3.766,13.95,13.5
7,2.25,-16.47425,-3.766,13.949,13.50475
7,2.75,-18.81125,-3.766,14.446,14.0785
7,3.25,-18.99125,-3.766,13.95,13.50625
7,3.75,-16.945,-3.766,14.57,14.3
7,4.25,-17.133375,-3.64275,14.937,14.24925
7,4.75,-16.855,5e-04,14.89,14.16
7,5.25,-16.247125,9.11265,14.44425,14.072
7,5.75,-20.4468,17.39875,14.40425,13.993
7,6.25,-19.31475,61.605725,14.38675,14.07625
7,6.75,-13.889875,77.22545,14.37725,13.918
7,7.25,-11.317,132.5861,14.126,13.694
7,7.75,-6.446425,182.873825,14.10175,13.70725
7,8.25,-4.2038,238.3076,14.08,13.74
7,8.75,-2.626525,238.394325,14.0785,13.815
7,9.25,0.09975,206.617625,14.34375,14.3275
7,9.75,1.85925,235.48,14.0865,13.9885
7,10.25,2.857225,237.777225,14.40175,14.28725
7,10.75,2.55615,491.808825,14.166,14.19975
7,11.25,3.584325,414.6982,14.238,14.31675
7,11.75,4.2123,310.4226,14.296,14.451
7,12.25,4.885125,411.3739,14.5925,14.80175
7,12.75,6.0917,332.1532,14.43,14.802
7,13.25,6.305475,359.85845,14.7515,15.0705
7,13.75,6.011925,252.2582,14.844,15.184
7,14.25,7.092,235.41035,14.6885,15.1525
7,14.75,6.9655,196.87585,14.309,14.905
7,15.25,9.82,284.303,14.3525,14.9625
7,15.75,5.88495,197.24475,14.463,15.05475
7,16.25,3.22185,173.2912,14.6115,15.158
7,16.75,2.323,128.96335,14.66575,15.1925
7,17.25,2.7798,81.9372,14.74,15.234
7,17.75,-1.4671,52.60915,14.81925,15.27925
7,18.25,-1.231125,23.75925,14.5825,14.8775
7,18.75,-2.577725,16.855875,14.59875,14.841
7,19.25,-3.2473,6.379275,14.65125,14.85975
7,19.75,-4.791875,1.093975,14.6715,14.821
7,20.25,-5.88365,-2.121925,15.03575,15.20275
7,20.75,-46.99405,-3.766,15.07325,15.19475
7,21.25,-10.68625,-3.766,15.4875,15.5425
7,21.75,-10.85425,-3.766,14.988,15.055
7,22.25,-31.2389,-3.766,15.001,15.014
7,22.75,-13.83275,-3.766,15.7005,15.302
7,23.25,-25.144,-3.766,15.66125,15.27375
7,23.75,-64.811,-3.563,14.962,14.822
8,0.25,-14.97625,-2.028,15.59,15.7935
8,0.75,-15.475,-2.028,15.582,15.732
8,1.25,-15.69475,-1.83225,15.5735,15.67525
8,1.75,-16.021,-2.317,15.561,15.611
8,2.25,-16.329,-2.028,15.54,15.513
8,2.75,-26.14925,-2.028,15.5125,15.425
8,3.25,-43.285625,-2.028,15.48375,15.345
8,3.75,-50.0617,-2.121925,15.457,15.257
8,4.25,-76.845,-2.4185,15.429,15.1745
8,4.75,-18.865,-2.4625,15.39,15.08
8,5.25,-84.3013,0.1595,15.3545,14.9995
8,5.75,-71.61825,6.085,15.3155,14.987
8,6.25,-52.159875,16.3345,15.28625,14.95375
8,6.75,-16.818125,37.01425,15.24875,14.91875
8,7.25,-16.951,52.5734,15.2155,14.7825
8,7.75,-13.001,100.045825,15.185,14.8775
8,8.25,-10.486,97.0974,15.176,14.838
8,8.75,-7.59685,118.4227,15.15125,14.85175
8,9.25,-3.18395,80.503425,15.10075,14.85975
8,9.75,-1.1927,44.1562,15.097,14.923
8,10.25,1.0767,125.6878,15.08075,14.96625
8,10.75,-2.444,190.1395,15.0425,14.99
8,11.25,-1.8652,149.3876,15.052,15.072
8,11.75,-2.39275,170.2202,15.0725,15.1615
8,12.25,1.409875,271.04725,15.085,15.24
8,12.75,1.394,235.5556,15.071,15.314
8,13.25,4.13595,282.4347,15.1065,15.409
8,13.75,5.258625,209.479125,15.14,15.50125
8,14.25,4.503625,159.55,15.12275,15.57925
8,14.75,3.894375,191.804875,15.19,15.675
8,15.25,3.59925,166.91645,15.223,15.7835
8,15.75,2.87725,166.7865,15.25375,15.9
8,16.25,-1.249925,164.656625,15.288,15.9555
8,16.75,0.73775,98.8005,15.32,16.0025
8,17.25,0.349999999999999,62.2358,15.379,16.042
8,17.75,-0.50485,26.5691,15.40275,16.064525
8,18.25,-1.294175,21.37575,15.454,16.0985
8,18.75,-2.253,10.6485,15.4825,16.105
8,19.25,-4.098,0.29,15.51,16.112
8,19.75,-5.6815,-0.869,15.5425,16.1125
8,20.25,-11.5825,-1.5205,15.5725,16.11625
8,20.75,-10.07465,-1.22325,15.58375,16.091275
8,21.25,-11.906625,-1.51325,15.59825,16.07275
8,21.75,-11.8575,-1.738,15.5975,16.03825
8,22.25,-12.661875,-1.80325,15.6055,15.9965
8,22.75,-13.258,-1.825,15.602,15.948
8,23.25,-39.089675,-2.121925,15.60175,15.901
8,23.75,-14.564375,-2.028,15.6,15.579375
9,0.25,-21.56875,-0.4775,10.848,10.298
9,0.75,-22.438125,-0.47025,10.82875,10.2675
9,1.25,-22.096875,-0.579,10.8225,10.24125
9,1.75,-21.77,-0.869,10.78875,10.19125
9,2.25,-21.75325,-0.579,10.77325,10.1635
9,2.75,-22.7855,-0.7675,10.7535,10.1085
9,3.25,-23.7885,-0.579,10.7335,10.07
9,3.75,-24.3385,-0.45575,10.72175,10.045
9,4.25,-24.7585,-0.289,10.701,10.01425
9,4.75,-25.1405,-0.289,10.678,9.979
9,5.25,-25.666125,-0.289,10.649,9.92325
9,5.75,-24.776875,0,10.635,9.90125
9,6.25,-24.663,3.941,10.604,9.844
9,6.75,-24.7665,7.7654,10.606,9.836
9,7.25,-24.645125,17.78305,10.58875,9.802
9,7.75,-23.76,28.65555,10.5725,9.768
9,8.25,-22.215625,43.779475,10.54875,9.732
9,8.75,-16.922875,74.418575,10.54575,9.72375
9,9.25,-15.526,63.17685,10.5315,9.73
9,9.75,-11.725,71.7095,10.52,9.72
9,10.25,-8.575,91.1225,10.51,9.73
9,10.75,-8.114825,76.903775,10.4955,9.7535
9,11.25,-6.8124,63.155375,10.47575,9.79375
9,11.75,-5.5481,82.241775,10.48,9.85325
9,12.25,-6.166875,114.5545,10.48025,9.903
9,12.75,-9.718,95.323,10.49,9.96
9,13.25,-12.99175,104.2549,10.50025,10.032
9,13.75,-12.424975,92.23755,10.5115,10.12375
9,14.25,-12.9175,90.53545,10.5305,10.201
9,14.75,-12.304,122.7033,10.5515,10.2045
9,15.25,-11.94595,87.4425,10.5815,10.162
9,15.75,-11.5725,53.666825,10.60675,10.23175
9,16.25,-10.88,48.2415,10.64,10.3
9,16.75,-10.0978,35.10185,10.672,10.3915
9,17.25,-11.360375,10.930675,10.711,10.4455
9,17.75,-19.3594,4.27395,10.742,10.4975
9,18.25,-11.269625,0.15225,10.77125,10.53225
9,18.75,-12.632,-0.289,10.788,10.5475
9,19.25,-14.701,-0.41225,10.8145,10.59
9,19.75,-16.5209,-0.71675,10.83175,10.571
9,20.25,-16.469,-0.579,10.842,10.55175
9,20.75,-16.535,-0.579,10.85,10.53
9,21.25,-21.165425,-0.44125,10.84825,10.50075
9,21.75,-21.105,-0.724,10.85,10.48
9,22.25,-18.7005,-0.753,10.834,10.426
9,22.75,-19.035,-0.463,10.824,10.398
9,23.25,-19.002875,-0.44125,10.80875,10.39225
9,23.75,-19.500625,-0.289,10.787,10.31195
10,0.25,-22.01425,-2.1149,6.7092,4.058375
10,0.75,-22.0905,-2.15835,6.643125,4.0425
10,1.25,-21.986,-2.24525,7.9135,4.0235
10,1.75,-21.88375,-2.53435,7.296375,4.011825
10,2.25,-21.922,-2.751875,7.034425,4.009
10,2.75,-22.1725,-2.2887,7.8612,3.99975
10,3.25,-22.67825,-1.9408,6.6190625,4.004675
10,3.75,-52.84845,-2.1004,6.5784,4.0076
10,4.25,-23.20375,-1.9987,8.49845,3.986775
10,4.75,-22.819,-3.5775,6.96415,3.9806
10,5.25,-22.57,-3.83825,7.85135,3.979725
10,5.75,-22.645,-3.7078,7.1775,3.98
10,6.25,-22.7685,-6.46765,8.439,3.97575
10,6.75,-22.2045,1.383825,7.8434,3.9735
10,7.25,-21.924,9.9382,7.857425,3.96545
10,7.75,-21.994,15.356,8.543625,3.963
10,8.25,-21.2945,20.55755,8.528875,4.089375
10,8.75,-19.67,35.1457,8.524125,4.09515
10,9.25,-17.9905,41.57715,6.93255,4.10065
10,9.75,-16.5545,47.205275,7.362,4.1016
10,10.25,-14.54025,57.5421,8.028,4.0944
10,10.75,-12.407225,67.957875,7.224,4.0918
10,11.25,-12.0866,100.9438,7.472375,4.074325
10,11.75,-11.78965,99.6982,8.473875,4.0643
10,12.25,-11.3918,63.5392,7.0083875,4.07335
10,12.75,-10.72045,53.63025,7.64625,4.0832
10,13.25,-10.43545,77.758425,8.13175,4.085425
10,13.75,-9.305325,65.78475,7.822,4.0894
10,14.25,-8.235925,57.17995,7.906,4.0949
10,14.75,-7.7018,52.71805,7.998,1.62485
10,15.25,-8.123425,36.17355,8.096,4.127625
10,15.75,-9.119975,28.105,6.955,4.16275
10,16.25,-10.945,9.77885,8.2435,4.1408
10,16.75,-12.389,2.63725,6.852175,4.1468
10,17.25,-13.6695,0.58,8.1925,4.186625
10,17.75,-14.66275,-5.0554,6.8864,4.16045
10,18.25,-15.49825,-5.60615,8.336,4.153875
10,18.75,-16.96,-5.6851,8.35125,4.158
10,19.25,-44.430175,-5.504,8.1775,4.1585
10,19.75,-19.743,-5.60615,6.88,4.127025
10,20.25,-20.57,-5.468225,8.37575,4.1086
10,20.75,-20.820125,-1.7959,6.7360625,4.09025
10,21.25,-21.534,-2.353875,7.155125,4.072
10,21.75,-21.59775,-2.2308,6.952825,4.0748
10,22.25,-21.528875,-2.1149,8.142,4.084875
10,22.75,-21.494,-2.24525,7.253,4.05275
10,23.25,-21.81475,-2.2018,7.176625,4.0556
10,23.75,-21.98075,-2.2018,8.5644,3.9665
11,0.25,-12.4635,-0.579,3.8325,0.9829
11,0.75,-11.114,-0.5645,5.02,0.9806
11,1.25,-11.1067,-0.579,5.0045,0.9794
11,1.75,-12.6785,-0.579,3.804,0.9776
11,2.25,-12.659375,-0.84725,3.2956,0.978225
11,2.75,-11.1516,-0.579,4.9689,0.9719
11,3.25,-12.936375,-0.579,2.504625,0.97455
11,3.75,-11.4405,-0.579,3.5499,0.9669
11,4.25,-11.632,-0.579,6.2959,0.9613
11,4.75,-11.78425,-0.579,3.2503,0.96855
11,5.25,-12.206,-0.579,5.0537,0.9613
11,5.75,-12.464,-0.579,3.72,0.958
11,6.25,-12.6995,-0.579,6.274,0.952025
11,6.75,-12.831,-0.289,5.0808,0.951
11,7.25,-13.074375,2.33955,5.1261,1.044325
11,7.75,-13.26625,13.654225,6.51475,1.04175
11,8.25,-13.30125,24.925225,6.509,1.03925
11,8.75,-13.2725,36.065625,6.5025,1.03775
11,9.25,-13.18625,39.5496,6.4975,1.03525
11,9.75,-12.98375,48.45165,6.4915,1.03475
11,10.25,-12.668,74.75175,6.48575,1.03375
11,10.75,-12.337,67.009075,6.47825,1.034
11,11.25,-11.82625,72.4779,4.469,1.033425
11,11.75,-11.7245,79.200075,6.46775,1.03225
11,12.25,-11.43125,80.25695,3.536525,1.031975
11,12.75,-11.1575,65.357375,2.4785,1.0291
11,13.25,-10.9904,57.65735,3.8126,0.9212
11,13.75,-10.741275,65.962675,2.505775,0.924675
11,14.25,-10.6756,41.947,6.1872,0.9198
11,14.75,-10.34735,52.392025,2.5363,0.92365
11,15.25,-10.3549,38.89745,5.3185,0.9147
11,15.75,-10.2083,24.7439,3.4687,0.912
11,16.25,-10.0936,7.2872,3.4686,0.908
11,16.75,-10.047025,0.594475,6.1536,0.90055
11,17.25,-9.81465,-0.27455,3.5658,0.902975
11,17.75,-10.493625,-0.579,5.0815,0.8983
11,18.25,-10.5835,-0.57175,5.113875,0.8926
11,18.75,-10.76975,-0.5645,4.5398,0.88915
11,19.25,-10.84175,-0.289,5.098875,0.88155
11,19.75,-9.8461,-0.579,6.1259,0.8717
11,20.25,-11.042625,-0.57175,5.0815,0.869125
11,20.75,-11.125875,-0.579,2.622125,0.869875
11,21.25,-10.533725,-0.57175,3.462,0.856725
