DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
1,17.75,0.173,6.47,2.486,0.247,-20.43,1.286,-5.474,3.8,3.093,54.615,94.379,364.6425,4.21,-55.256,3.92,0.137,0.418,1.458,264.53,327.479,8.5215
1,18.25,0.183,5.761,2.371,0.108,-21.932,0.563,-7.134,3.6915,3.1785,59.131,94.3595,364.7345,3.47,-52.4095,0,-2.1045,0,1.1325,263.466,322.073,8.899
1,18.75,0.172,4.512,2.367,0.25,-21.481,0.646,-8.3015,3.556,3.1955,62.951,94.412,365.781,2.98,-50.3435,0,-2.0365,0,1.1835,260.921,322.812,8.725
1,19.25,0.1815,3.486,2.33,0.265,-16.7155,0.634,-8.772,3.3685,3.185,65.405,94.4075,365.41,2.61,-51.827,0,-1.846,-0.002,1.298,257.8225,320.4455,8.624
1,19.75,0.164,2.7255,2.155,0.171,-17.092,0.844,-9.7665,3.173,3.181,66.8855,94.4295,365.246,2.11,-52.094,-0.002,-1.8435,0,1.3155,257.271,316.9755,8.55
1,20.25,0.1525,2.344,2.318,0.065,-16.0885,1.197,-10.155,2.955,3.1695,69.19,94.4605,365.992,1.825,-51.864,0,-1.672,0,1.3715,256.3795,316.5535,8.632
1,20.75,0.152,2.071,2.421,0.081,-20.1135,0.3825,-9.608,2.828,3.148,70.5,94.469,366.0305,1.74,-50.6655,0,-1.686,0,1.3535,256.495,316.268,8.489
1,21.25,0.192,1.799,2.459,0.231,-16.871,0.115,-10.3355,2.7265,3.122,73.25,94.505,366.219,1.615,-49.466,0,-1.5935,0,1.3585,257.377,314.8965,8.539
1,21.75,0.165,1.638,2.421,0.154,-17.2105,0.895,-10.04,2.611,3.0925,74.1,94.5615,365.367,1.56,-48.711,0,-1.449,0,1.3425,257.0015,313.9275,8.3375
1,22.25,0.195,1.27,2.281,0.165,-17.359,0.859,-10.703,2.472,3.057,76,94.5635,365.1075,1.32,-47.0475,0,-1.4635,0,1.315,258.585,311.841,8.477
1,22.75,0.194,0.978,2.443,0.1095,-17.272,0.9235,-11.0995,2.3635,3.02,76.401,94.577,364.8095,1.24,-47.214,0,-1.4085,0,1.331,254.02,310.7015,8.089
1,23.25,0.207,0.357,2.636,0.214,-20.524,0.976,-10.868,2.2385,2.979,76.8,94.585,364.9255,1.32,-46.761,0,-1.384,0,1.3335,251.202,310.802,7.997
1,23.75,0.214,-0.409,2.838,-0.004,-18.136,1.697,-10.816,2.1515,2.9415,76.5505,94.5655,365.3855,1.26,-47.6705,0,-1.5505,0,1.211,252.6845,312.9655,7.944
2,0.25,0.227,0.3385,2.643,0.268,-12.1525,2.681,-8.4665,2.7375,3.261,84.1,94.4125,371.471,0.89,-40.5435,0,-1.3805,0,1.149,270.105,315.76,8.613
2,0.75,0.201,0.0045,2.5405,0.152,-12.669,1.4135,-8.302,2.7005,3.202,84.9005,94.4165,371.361,0.895,-41.737,0,-1.321,0,1.089,268.8975,314.7265,8.578
2,1.25,0.218,-0.147,2.778,0.265,-15,2.199,-8.571,2.668,3.135,84.25,94.416,370.4605,0.83,-40.9425,0,-1.3255,0,1.127,269.62,316.761,8.5995
2,1.75,0.218,0.1475,2.952,0.262,-15.1765,2.1765,-8.208,2.5935,3.089,84.85,94.407,369.5935,0.805,-43.1065,0,-1.197,0,1.0755,275.535,316.7495,8.611
2,2.25,0.225,-0.2225,2.847,0.2725,-12.388,2.0065,-8.159,2.5095,3.058,85.0005,94.413,369.7025,0.78,-39.7465,0,-1.195,0,1.003,272.9735,317.193,8.518
2,2.75,0.212,-0.3195,2.692,0.178,-12.656,3.697,-7.95,2.423,3.0415,85.7005,94.4035,370.229,0.69,-41.2795,0,-1.401,0,0.984,274.24,315.63,8.361
2,3.25,0.212,-0.701,2.85,0.23,-15.766,1.808,-7.954,2.346,3.0265,84.85,94.387,370.324,0.62,-40.7315,0,-1.3755,0,0.947,270.8935,315.53,8.151
2,3.75,0.222,-0.7675,2.759,0.274,-12.99,2.477,-7.5985,2.2735,3.0235,85.1,94.3855,370.299,0.64,-37.8455,0,-1.1815,0,1.064,276.642,313.6255,8.228
2,4.25,0.217,-0.6465,2.723,0.2165,-10.3235,2.12,-8.0485,2.203,3.021,85.3,94.3935,369.862,0.695,-41.479,0,-1.2035,0,1.012,272.4645,313.74,8.1285
2,4.75,0.199,-0.7775,2.595,0.2355,-14.534,1.986,-8.004,2.149,3.012,86.3,94.415,370.7515,0.595,-40.2955,0,-1.1185,0,1.108,276.455,313.006,8.249
2,5.25,0.196,-0.8055,2.592,0.151,-10.354,2.888,-8.278,2.0935,2.952,87.801,94.4165,370.7385,0.56,-38.8255,0,-1.217,0,1.0405,275.9555,313.337,8.17
2,5.75,0.1965,-0.9155,2.427,0.177,-6.9675,1.82,-8.631,2.043,2.8915,87,94.418,372.264,0.56,-39.1725,0,-1.1295,0,0.98,270.2205,313.231,8.1235
2,6.25,0.207,-0.849,2.691,0.21,-8.491,3.5645,-8.9335,1.9925,2.831,86.55,94.4255,374.876,0.555,-38.5235,0,-1.1405,0,0.9645,267.8445,312.3965,8.065
2,6.75,0.225,-0.9685,2.804,0.253,-9.811,2.0445,-9.328,1.95,2.771,87,94.3985,374.1425,0.57,-41.049,0,-0.7665,0,1.045,267.6855,311.626,7.9785
2,7.25,0.22,-1.253,2.59,0.1805,-9.169,1.256,-9.651,1.9135,2.7135,88.9,94.41,374.1055,0.545,-36.975,5.334,2.047,1.4375,1.905,266.919,312.1825,7.943
2,7.75,0.2515,-1.048,2.9395,0.011,-4.133,4.948,-9.0895,1.9,2.6625,87.35,94.431,376.559,0.52,-12.9715,45.136,27.719,8.8815,10.394,268.393,314.583,7.786
2,8.25,0.24,-0.516,2.9505,-0.043,2.937,11.3195,-7.548,1.8985,2.6155,85.1,94.452,375.054,0.61,5.501,141.3705,102.96,24.424,23.045,271.886,318.2375,7.9605
2,8.75,0.27,-0.046,3.1935,-0.037,15.6015,18.496,-5.9135,1.867,2.575,80.6,94.5275,373.4445,0.96,30.931,272.2005,178.8355,38.7995,34.1055,272.6345,321.9515,8.244
2,9.25,0.292,0.695,3.472,-0.226,30.286,26.799,-4.7875,1.8195,2.532,75.7,94.5875,371.527,1.18,71.0335,412.615,278.9005,54.908,50.2415,271.328,326.876,8.3465
2,9.75,0.317,1.287,3.577,-0.2645,41.434,31.734,-3.723,1.7965,2.513,73.6,94.6005,370.502,1.37,101.465,568.88,391.076,68.17,65.842,271.5145,332.4405,8.211
2,10.25,0.325,1.9895,3.762,-0.4095,56.441,35.494,-2.912,1.851,2.4985,71.301,94.59,370.216,1.84,133.215,698.76,460.8005,84.25,80.035,271.5185,337.5875,8.147
2,10.75,0.323,2.7915,3.891,-0.343,83.354,43.194,-1.6705,2.119,2.4845,69.56,94.608,369.2925,2.21,172.7355,824.291,542.53,101.78,94.015,275.738,348.3255,8.413
2,11.25,0.344,3.6095,4.1175,-0.51,95.773,46.799,0.5605,2.371,2.503,64.63,94.5905,368.915,3.21,196.2405,959.5155,625.5305,105.69,100.56,275.573,357.1925,8.427
2,11.75,0.346,4.5175,4.165,-0.487,99.131,51.9955,5.6595,2.6145,2.5585,60.86,94.54,368.7645,3.495,206.575,1010.5505,657.71,107.4255,109.72,278.006,358.254,8.4
2,12.25,0.3395,5.2605,4.39,-0.433,130.901,55.7335,11.436,2.843,2.629,59.05,94.4885,367.9525,3.74,249.175,1054.4,686.11,110.29,113.42,281.443,363.942,8.619
2,12.75,0.368,5.9495,4.369,-0.58,128.073,57.261,16.155,3.1185,2.6775,57.4105,94.4375,367.353,3.77,251.161,1080.95,692.7905,112.4,113.471,287.142,369.836,8.574
2,13.25,0.371,6.4705,4.58,-0.4825,129.8755,64.802,20.326,3.3515,2.779,59.0505,94.389,367.42,4.105,270.6705,1046.1,662.0355,113.84,112.411,290.456,373.283,8.711
2,13.75,0.3655,6.7595,4.6,-0.378,118.0925,58.5305,21.6445,3.61,2.8665,56.926,94.3205,366.801,4.645,239.4505,1029.9505,635.8155,111.64,106.161,299.725,376.4275,8.613
2,14.25,0.3585,7.186,4.589,-0.2565,103.968,56.1925,18.386,3.852,2.9615,55.53,94.299,367.006,4.71,204.3305,940.431,595.6505,105.791,102.21,294.241,372.908,8.5875
2,14.75,0.3795,7.36,4.7185,-0.447,93.2935,50.607,16.8905,4.022,3.1125,56.2455,94.279,366.424,4.955,166.0555,858.9005,520.736,98.328,89.8285,294.3445,372.9535,8.627
2,15.25,0.351,7.0755,4.853,-0.08,68.218,46.978,14.0155,4.198,3.211,57.681,94.287,366.1565,5.1,134.1905,748.915,466.1005,89.645,80.949,295.6665,370.4615,8.5655
2,15.75,0.335,7.2305,4.518,-0.239,53.349,41.1195,10.066,4.2055,3.336,55.541,94.2495,366.701,5.01,85.714,523.536,317.086,76.579,61.558,293.59,365.73,8.6655
2,16.25,0.324,6.88,4.123,-0.042,27.4895,33.095,6.7915,4.166,3.428,56.131,94.257,366.445,5.03,48.0005,370.18,223.0005,62.465,48.658,295.983,357.1645,8.61
2,16.75,0.3045,6.6785,4.095,0.0365,15.865,25.488,4.118,4.1135,3.426,55.16,94.2495,366.172,5.2,19.6905,231.0005,151.3855,46.318,40.938,295.7645,352.7385,8.85
2,17.25,0.272,5.8495,3.917,0.135,-0.4795,19.733,0.5845,4.0635,3.515,56.826,94.254,367.526,4.645,-4.656,130.265,83.868,23.156,22.5105,294.2955,345.435,8.713
2,17.75,0.247,5.604,3.135,0.301,-11.9365,11.265,-3.161,4.014,3.5945,60.3055,94.273,368.016,4.135,-31.8005,36.8095,21.2385,7.5215,7.588,292.8805,340.327,8.7975
2,18.25,0.1925,4.818,2.671,0.174,-16.1725,6.465,-4.888,3.955,3.6485,63.31,94.311,368.279,3.315,-47.5235,4.1905,0.5395,0.634,1.1825,292.282,333.4685,8.8815
2,18.75,0.2,4.209,2.599,0.355,-14.6965,4.602,-7.1765,3.8685,3.686,66.801,94.2745,368.942,2.83,-46.6695,0,-1.6745,0,0.8865,284.2305,330.0065,8.961
2,19.25,0.19,3.456,2.603,0.3845,-14.9675,5.0525,-7.498,3.7835,3.7255,71.6,94.3025,370.245,2.61,-44.3565,0,-1.632,0,0.875,279.686,327.4015,8.802
2,19.75,0.2165,2.721,2.697,0.271,-15.626,5.82,-8.442,3.716,3.7405,71.7505,94.325,370.016,2.445,-43.775,0,-1.511,0,0.9555,279.6185,325.5615,8.85
2,20.25,0.223,2.2525,2.7175,0.338,-14.743,3.665,-8.5635,3.6375,3.747,73.25,94.3265,369.9,2.2,-43.3885,0,-1.455,0,0.9625,276.959,324.62,8.8705
2,20.75,0.215,1.8465,2.641,0.408,-14.666,5.5185,-9.0585,3.565,3.736,73.401,94.3005,369.646,2.05,-45.2295,0,-1.4865,0,0.996,269.626,323.219,8.852
2,21.25,0.2245,1.433,2.7725,0.2865,-14.351,2.9195,-9.023,3.4935,3.7185,74.2,94.319,371.317,1.95,-46.629,0,-1.448,0,1.0735,269.402,322.4655,8.8915
2,21.75,0.226,1.4195,2.822,0.202,-13.129,2.976,-8.6635,3.4185,3.6955,75.301,94.343,370.6065,1.86,-45.4345,0,-1.46,0,1.102,269.163,321.989,8.627
2,22.25,0.24,1.202,2.9285,0.404,-15.336,3.322,-9.3865,3.2985,3.6655,78.85,94.3565,371.152,1.64,-45.4305,0,-1.3785,0,1.163,269.1935,321.5265,8.69
2,22.75,0.244,0.8575,2.883,0.296,-16.829,2.786,-9.5365,3.1755,3.624,81.6,94.3595,371.8315,1.44,-44.3915,0,-1.4525,0,1.0495,269.53,322.0085,8.4745
2,23.25,0.206,0.458,2.872,0.3165,-13.6085,2.9105,-8.8565,3.0455,3.5805,82.9,94.3675,371.633,1.135,-44.4655,0,-1.5115,0,1.0735,266.521,320.8345,8.719
2,23.75,0.2185,0.478,2.7385,0.267,-12.2965,2.891,-8.9395,2.9735,3.5295,85.7,94.395,371.795,0.93,-41.371,0,-1.3095,0,1.016,267.2735,318.465,8.648
3,0.25,0.299,7.635,3.605,0.687,-25.333,4.636,-12.1915,9.503,9.8555,86.801,94.0695,369.219,1.41,-52.629,0,-1.544,0,1.1315,301.264,351.946,12.634
3,0.75,0.2715,7.415,3.558,0.776,-29.594,3.892,-12.868,9.398,9.8105,88.0005,94.093,369.344,1.135,-52.2045,0,-1.6185,0,1.141,300.453,349.448,12.635
3,1.25,0.305,6.761,3.734,0.661,-28.881,3.448,-13.066,9.3355,9.718,88.05,94.1025,370.22,1.305,-51.8625,0,-1.6315,0,1.0895,295.056,350.096,12.416
3,1.75,0.2795,6.656,3.691,0.739,-25.765,2.493,-12.8115,9.255,9.6325,87.2,94.0955,369.923,1.335,-51.8095,0,-1.586,0,1.1905,295.874,349.6695,12.183
3,2.25,0.27,6.6345,3.537,0.6855,-24.888,2.551,-12.0845,9.133,9.556,86.7505,94.0895,370.139,1.26,-52.018,0,-1.6085,0,1.2235,296.63,349.8475,11.7775
3,2.75,0.2765,6.5675,3.134,0.4645,-25.196,2.713,-13.2015,9.0155,9.4675,88.7,94.073,370.925,1.09,-53.147,0,-1.5635,0,1.2385,296.9165,349.008,11.844
3,3.25,0.2845,6.952,3.131,0.633,-22.214,2.194,-13.0715,8.905,9.4,90.15,94.06,371.088,1.01,-53.148,0,-1.6745,0,1.2265,291.568,347.1625,11.7885
3,3.75,0.2755,6.504,3.2825,0.599,-18.963,1.242,-13.903,8.685,9.316,92.1005,94.061,369.9305,0.82,-52.784,0,-1.708,0,1.277,290.596,344.408,11.686
3,4.25,0.278,6.2205,3.0185,0.701,-23.1115,1.998,-14.0195,8.6425,9.2505,92.8,94.063,369.362,0.92,-51.273,0,-1.5815,0,1.2815,288.85,343.217,11.914
3,4.75,0.2425,6.076,2.962,0.554,-20.307,1.1785,-13.943,8.57,9.168,89.2,94.0745,369.144,0.83,-51.2955,0,-1.6085,0,1.2895,288.6245,340.044,11.61
3,5.25,0.253,5.822,2.872,0.612,-23.254,1.536,-14.1245,8.495,9.083,89.801,94.096,370.526,0.91,-49.9015,0,-1.545,0,1.2615,289.6875,338.6995,11.3515
3,5.75,0.246,5.467,2.899,0.759,-20.657,3.004,-13.7895,8.3955,9.0155,92,94.092,371.159,0.62,-49.283,0,-1.5475,0,1.289,296.7925,340.0995,11.202
3,6.25,0.254,5.264,2.923,0.611,-20.502,2.582,-13.461,8.321,8.93,91.901,94.1055,370.811,0.62,-48.743,0.236,-0.697,0,1.319,296.217,338.195,11.7785
3,6.75,0.2545,5.1765,2.799,0.514,-18.506,2.426,-12.853,8.253,8.8575,92.7,94.1205,371.3665,0.54,-37.9475,14.5445,7.7825,1.563,2.6815,301.0005,340.7105,11.683
3,7.25,0.26,5.634,3.269,0.066,-11.289,8.049,-11.0245,8.175,8.785,90.7005,94.1405,370.467,0.9,-10.173,79.4085,46.3915,7.662,10.1075,301.979,345.572,11.976
3,7.75,0.272,6.2315,3.351,-0.048,3.377,18.38,-8.0285,8.16,8.7225,87.5,94.1575,370.631,1.15,21.963,206.746,139.6005,22.5805,23.8475,299.2865,350.5385,11.841
3,8.25,0.3325,6.776,4.081,-0.687,25.522,30.568,-4.367,8.168,8.655,84,94.157,370.619,1.61,60.7245,359.321,242.655,38.1745,38.536,296.041,359.126,11.935
3,8.75,0.3535,7.89,4.4755,-0.709,51.29,43.988,0.8815,8.2025,8.61,82.301,94.164,371.4485,2.15,121.1305,529.9355,354.5905,51.4325,57.543,298.196,367.587,11.904
3,9.25,0.362,8.71,4.9455,-1.3565,85.0755,56.1635,7.043,8.25,8.575,79.2,94.183,370.344,2.99,178.485,678.345,458.665,63.7555,71.587,298.0035,376.286,11.982
3,9.75,0.389,8.99,5.058,-1.506,113.952,67.6195,13.4765,8.3875,8.5675,74.1,94.1955,367.8485,3.615,233.76,828.04,555.5605,77.062,89.9575,303.693,390.2145,12.158
3,10.25,0.394,10.5405,4.9405,-1.716,135.433,84.154,18.721,8.663,8.568,70.45,94.1685,369.6405,4.34,281.3005,968.88,642.4755,90.3535,108.411,304.886,401.76,12.077
3,10.75,0.4105,11.2055,5.1765,-1.307,154.346,84.2345,25.804,8.8405,8.5925,65.2355,94.153,367.74,4.88,321.6455,1110.05,719.291,112.87,120.665,309.3175,416.244,12.084
3,11.25,0.413,12.2205,5,-1.738,182.876,94.412,28.87,9.1505,8.6425,61.791,94.129,367.1585,5.695,350.83,1185.4505,758.6805,110.28,129.255,310.7595,427.698,12.171
3,11.75,0.427,12.7955,5.2905,-1.4175,191.64,94.5255,33.9455,9.703,8.753,57.8755,94.101,367.1525,6.78,368.0755,1260.3,792.025,106.065,129.8305,315.799,434.866,12.172
3,12.25,0.4205,13.046,5.4095,-1.545,192.6915,100.225,36.637,10.103,8.89,55.681,94.0725,366.601,7.89,390.416,1278.3505,826.915,109.1155,129.1855,313.3785,439.7365,12.604
3,12.75,0.416,13.8605,5.141,-1.688,191.336,108.239,38.2785,10.456,9.0585,52.44,94.037,366.945,8.55,395.82,1312.05,845.605,114.051,129.7505,318.904,442.951,12.516
3,13.25,0.393,14.7305,4.9255,-1.8255,199.479,114.2925,38.5155,10.87,9.235,52.451,94.013,367.094,9.06,392.7955,1304.5005,819.701,114.31,129.51,320.7865,450.7465,12.5365
3,13.75,0.396,15.0655,4.8995,-1.325,171.3695,106.595,36.3505,11.1555,9.4655,48.82,94.001,365.874,9.54,376.305,1226,782.8705,111.75,125.346,323.742,450.174,12.569
3,14.25,0.397,15.0255,4.954,-1.351,164.931,92.341,33.387,11.5025,9.6555,48.51,93.9525,365.44,9.94,348.1755,1177.1,742.865,104.81,118.115,325.7275,443.3565,12.609
3,14.75,0.408,15.24,5.161,-1.0905,150.503,82.7,30.3155,11.8075,9.8155,48.926,93.93,365.761,10.06,307.401,1079.9505,667.486,97.445,109.4955,326.9995,441.379,12.3145
3,15.25,0.4105,15.515,4.967,-1.045,126.559,86.8665,27.3255,11.8825,9.933,47.631,93.9165,366.083,10.53,258.945,972.285,591.855,91.406,99.028,329.459,436.5835,12.648
3,15.75,0.438,15.65,5.268,-1.161,112.957,77.626,23.077,11.956,10.1735,48.78,93.912,365.138,10.88,202.7605,821.96,493.8305,82.347,87.907,327.6325,430.3875,12.279
3,16.25,0.424,15.705,5.032,-0.705,88.21,63.4695,19.7935,12.003,10.356,48.741,93.896,364.742,10.81,141.4705,657.745,406.8955,71.8045,73.788,322.2235,422.1205,12.603
3,16.75,0.392,15.6755,4.918,-0.3435,46.906,46.55,14.1545,12.0455,10.5005,49.46,93.8985,364.959,10.44,86.337,495.47,287.93,60.475,59.131,325.1255,413.725,12.968
3,17.25,0.416,15.6755,4.835,0.096,17.094,40.568,8.404,12.04,10.645,51.74,93.904,365.191,9.56,37.777,324.0705,192.0305,42.544,45.171,321.3085,404.6015,12.656
3,17.75,0.367,15.0605,4.677,0.1915,-3.509,26.0355,3.2955,11.963,10.7505,55.4055,93.923,364.563,8.445,-6.885,162.73,97.029,22.681,28.454,314.326,393.398,12.355
3,18.25,0.323,14.12,4.021,0.466,-22.453,15.163,-2.695,11.848,10.831,58.6005,93.923,365.566,7.16,-39.3475,44.437,26.726,5.5805,9.474,313.5665,379.1455,12.246
3,18.75,0.28,12.881,3.485,1.053,-29.379,8.852,-7.778,11.713,10.8485,64.38,93.934,365.822,5.67,-55.5465,2.383,0.103,0.161,1.397,313.6725,369.9205,12.121
3,19.25,0.263,12.03,3.367,1.1165,-32.559,8.102,-10.138,11.5655,10.818,68.7505,93.969,367.146,4.6,-55.8415,0,-1.9295,0,1.1595,310.193,365.5605,12.387
3,19.75,0.264,11.1955,3.239,0.88,-31.059,6.363,-11.149,11.328,10.781,73.6,93.9995,368.483,3.96,-55.2415,0,-1.8155,0,1.2015,311.286,364.0305,12.831
3,20.25,0.247,10.676,3.072,0.995,-24.203,3.902,-11.7895,11.0935,10.743,75.7,94.0105,369.105,3.27,-54.161,0,-1.707,0,1.2185,306.526,361.605,12.852
3,20.75,0.2825,10.065,3.162,0.993,-27.998,5.074,-11.6975,10.848,10.6905,78,94.0445,368.719,2.72,-52.7105,0,-1.6345,0,1.268,303.9035,360.78,12.9845
3,21.25,0.278,9.38,3.093,1.017,-26.62,3.328,-12.0965,10.611,10.6405,79.8505,94.0715,368.805,2.475,-52.3805,0,-1.6385,0,1.277,301.0645,359.6285,13.333
3,21.75,0.286,9.15,3.005,0.94,-27.517,4.717,-11.963,10.43,10.57,80.6,94.084,369.332,2.3,-52.7955,0,-1.632,0,1.242,298.026,358.2465,13.274
