DOY2,HR2,CO2,CO2_SIGMA,FC,SC,H2O,H2O_SIGMA,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_1_1_1,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1
1,5.25,408.8395,3.456156054,2.40469,0.010015,12.6271,0.11392327,-10.7063,-0.0765,-0.02195,-0.157128,101.67,94.8,11.785,14.745,0.232594067,0.603878,0,-21.4625,-2.175568,0.8890172,347.7422,370.332,-0.0245,0.142269,0.368834651,0.314165561,0.16643317,1.207735082,-11.3546,-16.6035,-12.36208,-11.43093,17.07338,16.81743
1,5.75,404.8315,3.3422276585,2.15466,0.0154,12.6491,0.155938975,-10.2451,-0.251833,-0.396866,-0.262695,101.694,94.264685,11.986,14.826,0.245967478,0.619658,0,-21.3007,-2.24162,1.087067,347.747,369.5452,-0.0298,0.152389,0.37421117,0.346007225,0.170587221,1.28518,-11.7659,-16.8163,-12.69838,-12.19035,16.94457,16.73378
1,6.25,401.4575,2.726237546,2.45313,-0.0013925,12.6104,0.171068375,-13.8665,-0.265035,-0.777024,-0.0381,101.732,94.45,12.288,14.513,0.26,0.72322,0,-23.08171,-2.13885,1.042054,346.8928,368.745,-0.0215,0.131561,0.361185548,0.321183748,0.142478069,1.19429,-12.12127,-17.30721,-13.12669,-11.63427,16.80517,16.60522
1,6.75,400.762,2.423727757,2.38895,0.00748,12.7382,0.1405726805,-13.2762,-0.193263,-0.427693,-0.2036675,101.756,94.70729,11.984,13.645,0.262106848,0.539657,0,-23.02441,-2.13306,1.044947,341.911,367.5749,-0.0236,0.139484,0.393175533,0.299666481,0.173205081,1.228925,-11.60377,-18.3916,-13.31788,-11.1345,16.6603,16.486
1,7.25,401.533,2.0736524045,2.19506,0.00802,12.7742,0.163318694,-11.0481,-0.18778,-0.172199,-0.141997,101.769,95.36275,12.06,14.021,0.248997992,0.467061,8.540560002,-19.7322,1.713994,1.835784,347.665,366.5867,-0.0247,0.141564,0.388459779,0.352371963,0.148660688,1.1313967005,-11.52449,-17.23424,-13.0931,-11.31332,16.51976,16.448
1,7.75,405.9,2.3167358995,1.416555,0.00526,13.0004,0.220729449,-10.0896,0.331301,5.74803,0.368401,101.8,94.75,12.016,13.952,0.247588368,0.459426,82.24517,1.59607,41.2656,8.697252,347.7197,368.9793,-0.0404,0.181217,0.455182381,0.357275804,0.200249844,1.229845,-11.46466,-16.3728,-12.39324,-12.1451,16.40771,16.4
1,8.25,401.564,2.055435517,0.227393,-0.181911,13.705,0.341654732,-0.10936,1.75312,26.8202,1.41139,101.826,91.952935,13.25,15.228,0.3623341,0.663444,254.265,42.71425,117.037,24.511,347.8943,379.128,-0.073,0.24626,0.58471104,0.464867723,0.274226184,1.576585,-9.400197,-14.6883,-11.45595,-11.87843,16.32817,16.314
1,8.75,397.3365,2.716675391,-2.035045,-0.2579775,13.9553,0.314164006,19.9332,2.30508,55.4116,1.70491,101.852,88.32938,14.79,17.057,0.456625667,1.7373,453.60095,114.076,210.98,42.6894,346.2773,390.148,-0.0999,0.284549,0.716494243,0.644396617,0.324539674,1.86083,-6.685683,-13.8555,-10.8144,-11.6606,16.25973,16.225
1,9.25,395.0615,2.050310914,-4.00461,-0.2813495,14.566,0.331722719,39.981,2.43439,82.3732,0.566376,101.866,82.21183,15.436,17.878,0.486492549,2.86268,628.8717,183.851,303.673,57.75182,350.3502,399.305,-0.123,0.315538,0.806745933,0.738446342,0.376439902,2.06568,-1.002058,-11.8547,-11.2063,-10.54531,16.26735,16.25509
1,9.75,389.933,2.146167397,-6.52018,-0.17752,14.845,0.359683134,71.9747,2.29722,98.53565,0.120363,101.891,75.77132,17.129,18.907,0.564381077,4.64579,877.54195,259.038,409.8261,73.385,348.02135,407.964,-0.147739,0.345383,0.891310832,0.866479659,0.415605582,2.225984264,4.1462,-8.53236,-8.6249495,-9.373315,16.444835,16.381935
1,10.25,386.7065,2.186640162,-8.4588,-0.136084,15.1319,0.314856048,100.983,1.94894,112.613,0.0665,101.885,70.7,18.135,20.295,0.604585809,6.20901,1001.07895,320.498,492.2345,85.00645,349.33975,416.67585,-0.158,0.364052,0.934784467,0.957453393,0.424387794,2.288728516,10.70115,-4.1662495,-6.695495,-8.0147,16.670225,16.55466
1,10.75,386.465,2.441614033,-9.78548,-0.0697,15.2698,0.352125933,129.461,1.61991,123.433,-0.141347,101.876,66.89121,19.137,21.134,0.671525874,7.61692,1139.92165,377.2525,562.0335,93.281115,349.31285,423.1474,-0.18048,0.387911,0.996980943,1.038590391,0.44718229,2.47469,17.744995,0.396562,-4.372035,-6.300159,17.00903,16.72804
1,11.25,384.529,2.607435259,-10.2685,-0.0516,15.2168,0.377804587,146.75,1.3603,137.592,-0.151685,101.838,62.885025,19.769,22.55,0.698000716,8.97688,1219.0381,424.954,624.3195,103.02025,352.0844,430.63275,-0.181161,0.38727,1.016257841,1.0875477,0.43927554,2.40247,24.938995,5.738384,-1.869145,-4.139402,17.42971,16.906165
1,11.75,383.74,2.690173852,-10.7593,-0.0489,15.57125,0.385045665,158.891,1.28996,146.688,0.0529,101.793,60.727425,20.41,23.0725,0.720673304,10.0622,1297.30895,457.491,665.5969,108.48875,357.31935,438.16045,-0.177339,0.3825295,1.0177775445,1.1211194115,0.4338130095,2.428318927,30.6418,10.3479,1.4964875,-2.030575,17.786345,17.02053
1,12.25,383.777,2.760513423,-11.233,-0.027,15.68645,0.422212091,165.866,0.9949085,153.498,-0.126708,101.7515,57.92235,21.03,23.564,0.796032954,10.86745,1315.4365,473.7312,672.4175,107.0494,355.9654,445.07225,-0.1782835,0.383608,1.092435349,1.0745417145,0.439802097,2.4536551075,34.526135,13.19031,4.81243,0.1661093,18.288,17.242285
1,12.75,383.771,2.760864492,-11.2852,-0.0166,15.6243,0.422842164,159.1595,0.8839385,151.002,-0.0242,101.697,57.0148,21.6245,24.173,0.7913146675,12.26945,1256.773,469.0815,678.89,108.4179,363.033,444.596,-0.185,0.391812,1.1051701135,1.094115523,0.4372313375,2.444055,37.07535,15.5419,7.156482,3.013333,18.6345,17.442285
1,13.25,383.7935,2.6860261495,-10.2466,-0.00155,15.4411,0.409204263,146.455,0.745261,152.382,-0.33592,101.654,54.971475,21.9,24.146,0.776762512,13.0808,1250.632,434.03735,640.74955,98.93896,366.3856,444.3126,-0.187,0.393923,1.049137741,1.148054877,0.448568835,2.433075543,38.89208,16.89325,9.161461,5.1623835,18.915135,17.704635
1,13.75,383.193,2.550588415,-10.1175,-0.0149,15.42965,0.4118643335,150.785,0.5919185,150.0375,-0.270984,101.616,53.37565,22.455,25.1165,0.7005369635,13.7832,1175.33115,429.9614,624.31445,100.9215,365.96875,448.4315,-0.1820315,0.3889655,1.1056468585,1.134915976,0.445418323,2.576555,38.62234,17.47875,10.664205,6.281605,19.171,17.97063
1,14.25,383.074,2.407897077,-9.17366,-0.00293,15.32785,0.447216262,126.248,0.5350165,142.6635,-0.210014,101.575,53.28255,22.667,25.1965,0.682448161,13.84345,1006.44265,388.7455,568.6735,92.99117,366.40615,446.603,-0.1725,0.380294,1.0531907355,1.0333001215,0.431893885,2.421313366,38.15215,18.09265,11.460015,7.43304,19.4145,18.24696
1,14.75,383.096,2.224359364,-8.50836,-0.00881,15.1135,0.406131339,111.0295,0.286509,131.1335,-0.0649,101.539,52.14334,22.803,25.1145,0.6165449995,14.2403,988.6121,349.6679,530.35305,88.945205,358.7993,442.367,-0.1697725,0.380535,1.0185811915,0.99804711,0.441512382,2.385015,36.213,18.7054,11.49935,7.91855,19.7805,18.535705
1,15.25,382.746,2.060341949,-7.45284,-0.000524,14.83345,0.360754122,84.4553,0.1158575,113.044,0.115411,101.5275,51.7526,22.811,25.1475,0.5316391415,14.3882,826.4683,280.58885,439.86505,73.373305,361.96995,442.5295,-0.167023,0.372543,0.9804438295,0.9699686425,0.4255365045,2.512925,34.13975,17.81375,11.16303,8.039345,20.0405,18.598395
1,15.75,382.9585,1.6695006365,-6.289705,-0.00308,14.592,0.34195359,56.00325,-0.2378365,99.77085,0.211731,101.519,53.126795,22.9975,25.006,0.38762593,13.394,628.8093,210.53505,354.3696,60.745855,365.3045,436.3715,-0.1375,0.3412125,0.925232474,0.9302320775,0.4016527825,2.275800228,31.54581,16.878625,10.28803,7.31062,20.1885,18.74136
1,16.25,383.5495,1.408985962,-4.454935,-0.00542,14.7642,0.316122731,24.2389,-0.540276,79.45725,0.0032635,101.517,54.15503,22.464,24.515,0.28618176,13.1394,473.27175,136.9346,265.4127,44.346695,357.5343,430.0676,-0.122,0.316129,0.89430364,0.836102267,0.377682406,2.15892,27.199985,14.84913,9.063555,6.61732,20.3585,18.83577
1,16.75,383.382,1.035959623,-2.52926,0.00632,14.8243,0.280183333,-0.750691,-0.725009,54.6287,-0.0202,101.526,56.49905,22.311,24.528,0.231732605,12.6712,289.35375,69.843545,174.78785,26.083335,359.70505,421.7606,-0.108,0.297125,0.789881004,0.736794408,0.348716217,1.987697108,23.095255,11.642625,7.516021,6.27972,20.467365,18.88754
1,17.25,383.5535,0.8452933285,-0.352827,0.0335,14.3959,0.207133095,-13.8174,-1.29138,28.5231,0.610707,101.543,60.466055,21.206,23.567,0.289827535,10.8657,122.716,2.943852,74.38059,10.686665,353.4844,412.80885,-0.0773,0.255579,0.705652181,0.580014655,0.301662063,1.67852,17.85066,9.0601835,6.082466,5.7690255,20.34128,18.859985
1,17.75,384.796,1.649172157,1.09587,0.1162,14.4755,0.183367459,-19.9571,-2.11443,10.78825,0.1721185,101.538,64.219605,19.79,22.255,0.46980315,9.33968,20.4988715,-41.3091,13.57939,2.45248,352.0251,399.1959,-0.0331,0.167217,0.495280729,0.403731346,0.193132079,1.33005,14.2802,6.20615,4.36033,4.72481,20.09863,18.722
1,18.25,387.725,1.819278781,2.12726,0.146207,14.5082,0.139897382,-16.0196,-2.26117,4.06979,0.114983,101.562,67.79327,18.66,20.942,0.412166229,7.0262,0,-53.3102,-2.703746,0.3634974,351.5899,393.9096,-0.0234,0.139327,0.365518809,0.33401497,0.148996644,1.20727142,9.098988,3.38484,2.504402,3.13599,19.88764,18.51407
1,18.75,389.9015,2.368002352,2.2266,0.1565205,14.48,0.117187125,-15.3334,-1.76498,3.18375,-0.0784,101.575,72.66294,17.62,19.812,0.370867901,5.81229,0,-50.62052,-3.18123,0.563834,343.635,386.5263,-0.0174,0.120253,0.323643322,0.324474961,0.134536241,1.14436,4.777609,-0.2170983,0.8059048,1.302902,19.63571,18.36959
1,19.25,392.594,2.086226546,2.17666,0.0498,13.77845,0.110776514,-12.9606,-1.13058,1.395655,-0.0348,101.622,75.646865,16.4405,18.6625,0.373394561,4.959415,0,-49.8036,-2.796884,0.76285,339.5455,383.2171,-0.01675,0.116147,0.364871114,0.3451311925,0.1319003445,1.1349598995,1.51933,-2.38706,-0.7648233,-0.6614408,19.44394,18.32468
1,19.75,393.805,2.107101527,2.26408,0.0734,13.6716,0.1195856885,-13.17515,-0.971906,1.710545,-0.180164,101.628,78.825,15.7455,17.951,0.331684725,4.492445,0,-47.95952,-2.6841745,0.8315407,343.6565,381.38325,-0.01725,0.1194105,0.36924393,0.3141588075,0.1443827285,1.1116549415,-0.6135397,-5.4277205,-2.6416275,-2.14791,19.180345,18.143015
1,20.25,396.114,2.725547861,2.586625,0.0398,13.6168,0.111861207,-12.9584,-0.8923975,1.16182,0.03635,101.652,80.5164,15.726,17.677,0.3122499,3.91375,0,-49.16451,-2.4268525,0.92866575,344.36715,379.043,-0.0201,0.128915,0.352712347,0.292745623,0.145602198,1.03945,-2.4275745,-7.313516,-3.7852735,-3.6989885,18.90202,18.080825
1,20.75,397.416,2.522356297,2.263895,0.01765,13.8487,0.111204938,-13.0144,-0.771899,0.862973,-0.0151,101.666,83.17565,15.652,17.976,0.33365701,2.96115,0,-49.90456,-2.3690055,0.986482,337.1907,379.11605,-0.0197,0.128224,0.361535614,0.331004532,0.14,1.07461,-4.510952,-8.9440165,-4.931856,-4.6472,18.724605,17.96461
1,21.25,399.5605,2.745972344,2.21982,0.05325,13.67965,0.116080464,-9.615955,-0.790352,0.308281,-0.126022,101.715,84.5432,15.1135,17.255,0.312649872,2.72549,0,-48.38775,-2.4356945,0.98092875,334.754,378.66615,-0.0212,0.130496,0.3310424275,0.306940848,0.124691741,1.1125244565,-5.5172945,-11.19375,-5.9341,-5.538406,18.64025,17.83656
1,21.75,398.27,1.985213865,2.39424,0.0247,13.4549,0.0978312115,-12.0447,-0.5456655,0.634208,0.044,101.72,84.498425,15.0355,17.3385,0.287662354,2.48347,0,-49.368665,-2.241153,0.9209441,338.8582,377.4765,-0.01655,0.116858,0.3411573915,0.293748891,0.1378400105,1.11935,-6.411482,-12.098775,-6.858808,-6.1409015,18.491885,17.73979
1,22.25,398.957,2.3056374375,2.39631,0.00761,14.05,0.081283992,-10.2652,-0.525671,0.188904,-0.0892775,101.768,86.66348,14.888,17.402,0.292745623,2.30879,0,-50.8826,-2.676531,0.95231625,333.4923,376.6812,-0.0196,0.127033,0.365764952,0.31144823,0.149331845,1.13828,-7.2675505,-12.95972,-7.6760775,-6.6384755,18.31339,17.559055
1,22.75,398.496,2.309808551,2.26616,0.015,13.74735,0.096214118,-12.93415,-0.633242,-0.41489,-0.115614,101.751,88.53245,14.6005,16.9585,0.2831076295,1.7473,0,-48.18398,-2.418999,0.94844535,335.702,375.75755,-0.0196,0.126909,0.373951624,0.304302082,0.150279937,1.136652488,-7.7826875,-13.610385,-8.537022,-7.5262775,18.166935,17.39223
1,23.25,399.3895,1.937987739,2.50808,0.0163,13.2852,0.1104404415,-12.68195,-0.5093065,-0.7258375,-0.1407095,101.757,89.25,14.266,16.501,0.2652353255,1.42372,0,-46.10566,-2.22966,1.052666,333.8535,376.73815,-0.02115,0.131721,0.387839724,0.3364648585,0.157705263,1.12784,-8.040356,-13.949725,-9.132552,-7.9630375,18.039445,17.328075
1,23.75,400.061,2.3336939565,1.91603,0.0453,13.5507,0.097491323,-8.13822,-0.409128,-0.332317,-0.130863,101.727,90.277625,14.06,16.33,0.257099203,1.38642,0,-42.09156,-2.32616,0.94899365,338.97255,374.5651,-0.0155,0.111052,0.343072879,0.302489669,0.138564065,0.986449,-8.4255455,-14.50085,-9.576239,-8.1153335,17.9104,17.26937
2,0.25,400.199,4.1776772595,2.24981,-0.004905,18.4506,0.112217693,-8.00521,-0.418348,-2.63855,-0.130198,101.811,93.87575,17.64,20.329,0.261151297,1.15076,0,-40.580875,-2.2874655,0.8009965,355.75195,392.0835,-0.018,0.121849,0.333847271,0.300998339,0.128452326,0.997601,-8.713355,-10.997415,-6.323817,-5.122825,19.93092,19.05412
2,0.75,402.612,3.724374276,2.437945,0.0854,18.28025,0.131033793,-7.997805,-0.4396825,-2.32312,-0.2738825,101.7915,94.2194,17.4675,20.046,0.249290122,1.009835,0,-36.69025,-2.243877,0.8590835,356.17765,389.874,-0.01385,0.106499,0.3464867935,0.3046265025,0.1090861585,0.996326,-9.300997,-11.189415,-6.6576715,-5.4522225,19.83401,18.944835
2,1.25,404.514,3.453897659,2.40461,0.015005,18.11285,0.1192986465,-6.786165,-0.426961,-1.85261,-0.2702995,101.7795,94.839345,16.965,19.6075,0.2454561975,0.860748,0,-32.9963,-1.965955,0.780438,357.3595,389.3206,-0.0138,0.1062585,0.310399944,0.304209648,0.112915681,1.003535,-9.628109,-11.613125,-6.812467,-5.73676,19.757245,18.837115
2,1.75,401.398,3.611572835,2.48524,0.022,17.90765,0.144284911,-7.54537,-0.261645,-2.39732,-0.129468,101.761,95.6438,16.9325,19.5715,0.2307589795,0.7196355,0,-28.4751,-2.011197,0.818558,359.112,390.849,-0.0116,0.1024885,0.335508424,0.2963935545,0.099421655,0.9580784595,-10.1626,-12.0828,-7.48047,-5.98487,19.695,18.72
2,2.25,402.116,3.710423292,2.26228,-0.00501,17.68175,0.143827782,-7.101575,-0.271967,-1.69141,-0.148862,101.7345,96.25595,17.036,19.448,0.2316246715,0.730012,0,-29.1262,-2.02716,0.7730452,358.37,386.671,-0.0134,0.105224,0.339511762,0.272946881,0.094465965,0.96973,-10.0764,-12.38426,-7.66706,-6.480282,19.60173,18.602
2,2.75,405.101,3.6518378055,2.63802,0.04355,17.58575,0.128457696,-7.28247,-0.2578125,-2.45512,-0.2806045,101.7055,96.659,16.7515,19.3235,0.2120133305,0.592035,0,-32.00093,-1.97804,0.6916141,356.781,387.812,-0.0144,0.109161,0.296816394,0.284481833,0.1039219345,1.038685,-9.85605,-12.6219,-8.03761,-6.7671,19.474,18.488
2,3.25,403.254,4.1938506165,2.58624,0.0139,17.24645,0.142977638,-8.12071,-0.184242,-2.06033,-0.0328,101.7,96.964885,16.452,18.7515,0.212837837,0.49515,0,-29.42684,-1.96506,0.727418,360.7826,385.339,-0.0185,0.1233855,0.3100805405,0.2845170125,0.1191519305,0.8887150335,-10.03468,-12.6567,-8.24748,-6.86653,19.305,18.346
2,3.75,404.91,4.112392398,2.967165,0.012675,17.1366,0.1555124975,-7.84288,-0.167083,-3.02985,-0.0739,101.686,97.3728,16.16,18.743,0.206155281,0.450205,0,-25.6696,-2.01994,0.702521,363.053,384.964,-0.0152,0.11194,0.305941171,0.289482297,0.12083046,0.956217,-10.38034,-12.7743,-8.52195,-7.00281,19.139,18.243
2,4.25,407.026,3.695419921,2.589305,-0.0209,17.2155,0.149570869,-6.7518,-0.0623,-1.9363,-0.00999,101.709,97.3748,16.177,18.769,0.194422221,0.385667,0,-22.9254,-1.85124,0.746136,364.788,385.507,-0.0178,0.121264,0.34095161,0.302654919,0.129614814,0.965758,-10.3908,-12.7246,-8.63259,-7.16222,19.044,18.182
2,4.75,408.5825,3.703405765,2.69635,-0.00152,17.205,0.1651062965,-6.84498,-0.101906,-1.85568,-0.04515,101.699,97.44225,16.109,18.926,0.206881609,0.383986,0,-21.26916,-1.90929,0.6713743,366.4138,385.668,-0.0137,0.104997,0.356922961,0.333529609,0.111803399,0.869876,-10.00591,-12.76313,-8.89989,-7.239974,18.97872,18.123
2,5.25,406.013,3.555372348,2.4233,0.0233,17.0941,0.140670919,-6.467305,-0.1129025,-2.01429,-0.0253,101.7105,97.77337,16.363,18.771,0.1929795895,0.362098,0,-20.48293,-1.69796,0.7381178,367.079,385.519,-0.01815,0.121449,0.3370001875,0.2911958405,0.1289706535,0.9835258815,-10.12614,-12.68,-9.195928,-7.39302,18.877,18.109
2,5.75,406.878,3.3310732365,2.745625,0.0322,17.34595,0.1440787295,-6.639705,-0.08475,-2.10352,0.053,101.725,98.0477,16.27,18.839,0.202692926,0.3152685,0,-18.6801,-1.65021,0.656795,367.6181,386.9772,-0.02215,0.1354475,0.3557211795,0.3142450365,0.1568279925,1.0375442575,-9.41751,-12.886,-9.26176,-7.613544,18.862,18.061
2,6.25,407.548,3.0203487835,2.31437,0.0203,17.0239,0.157943852,-7.38133,-0.090996,-1.95947,-0.0472,101.7455,98.14865,15.94,18.5585,0.196214003,0.2857445,0,-17.94522,-1.67147,0.67442,366.87,386.789,-0.01905,0.1245075,0.321033571,0.294191052,0.1399995445,1.0085,-9.45987,-12.9238,-9.13505,-7.936403,18.77666,18.048
2,6.75,405.7405,3.4048035695,2.720585,0.0036285,16.97005,0.147739219,-6.66177,-0.02795,-2.26644,0.0603,101.7675,98.09344,16.025,18.4835,0.204694749,0.2754545,0.2504365,-16.7451,-0.923831,0.847578,368.739,386.8399,-0.0177,0.1201755,0.340529622,0.3156314655,0.131527267,0.9527538355,-9.248526,-12.50938,-8.95364,-7.971666,18.69028,18.029
2,7.25,405.672,2.8595270215,2.43125,0.0497,16.89795,0.1819194535,-4.247,0.0474,-1.514525,0.142319,101.792,98.08075,16.1,18.8265,0.1974835275,0.2745105,27.2542165,-2.69208,11.3824,3.17407,370.095,387.3705,-0.02215,0.1349225,0.350376066,0.3363295645,0.1384581465,0.9735667085,-8.942653,-12.4647,-9.271406,-7.91198,18.61246,18
2,7.75,406.16,2.298870919,1.6228,-0.06595,17.4306,0.289930182,-0.608808,1.0022065,7.417045,1.25315,101.818,97.5175,16.53,19.087,0.288444102,0.302625,142.053,29.481,69.1112,14.8661,371.628,391.608,-0.0329,0.165947,0.438118705,0.390462546,0.195192213,1.13518603,-7.754856,-12.5902,-9.53853,-7.89418,18.607,17.997
2,8.25,399.95,2.430225165,0.0406,-0.341922,18.4507,0.358491285,10.4744,1.9262,32.256,2.05066,101.842,95.5012,17.37,20.173,0.392819297,0.624631,316.25535,86.6876,154.124,31.0487,375.3826,401.41,-0.052,0.207922,0.523731802,0.473456439,0.244948974,1.46586,-6.502841,-11.1002,-9.08913,-7.4883,18.523,17.97827
2,8.75,393.771,2.5701281,-2.28644,-0.3966355,19.489,0.353050471,29.79605,2.45058,59.4141,1.79384,101.8785,90.8721,18.5915,21.338,0.494825642,1.85157,536.449,158.1812,266.254,51.7514,370.859,410.781,-0.07345,0.246899,0.604683415,0.5801840225,0.2893093165,1.72808,-2.0071,-8.29661,-7.67575,-6.9905,18.587,18.02925
2,9.25,389.801,2.5826761385,-5.337745,-0.321563,20.08125,0.363010535,61.9856,2.78725,90.9751,1.37153,101.8845,83.7609,20.055,22.9385,0.615906758,3.616735,781.929,234.068,380.168,69.0641,364.882,420.682,-0.1045,0.294947,0.7079819775,0.7208336785,0.3420516375,2.014835,3.89555,-5.25782,-6.0588,-5.27606,18.744,18.12112
2,9.75,385.035,2.489967834,-6.972605,-0.268735,20.2493,0.346199552,98.08995,2.512425,104.153,0.571998,101.9065,76.79479,21.415,24.621,0.641501944,5.62704,966.9555,312.7656,484.055,82.82012,366.896,432.514,-0.135,0.3373155,0.862668447,0.8156108135,0.3914217485,2.2909455395,13.0985,-1.817628,-4.03519,-3.906646,18.82,18.331
2,10.25,381.744,2.40404332,-8.51525,-0.182859,20.24265,0.356969215,132.0995,2.03956,120.99,-0.114624,101.9155,71.13835,22.7375,25.773,0.694883991,7.519295,1112.1754,383.1322,569.453,93.9708,370.464,443.597,-0.147631,0.3533385,0.926983217,0.9598226895,0.4169184905,2.4963485385,22.6713,3.055258,-1.32139,-2.47597,18.98,18.49
2,10.75,380.079,2.526553756,-9.33079,-0.0778,19.73555,0.396723623,160.8095,1.68337,140.312,-0.607391,101.9055,65.91275,23.65,26.6945,0.775707529,9.44332,1262.3751,446.3605,646.8315,104.8105,372.57105,452.624,-0.1811375,0.389617,1.0349789105,1.0363227655,0.4413579905,2.74599,31.564845,8.712655,2.497245,-0.46482,19.22644,18.749
2,11.25,378.9805,2.649454677,-10.024115,-0.0456,19.6513,0.431360609,175.527,1.496635,155.7855,-0.665214,101.902,62.71254,24.53,27.6145,0.804540944,11.19565,1367.45,491.757,707.703,110.801,379.0655,460.8768,-0.173,0.3829795,1.057010064,1.117521181,0.4543506205,2.7631426875,38.990175,13.05,5.6563655,1.893313,19.447,18.994
2,11.75,378.939,2.785319515,-10.5895,-0.02925,19.4805,0.447121312,190.776,1.08586,163.394,-0.6700165,101.86,59.36268,25.082,28.21,0.889724115,12.4022,1386.4669,515.6885,718.1715,113.5555,386.7994,465.54515,-0.183,0.395174,1.100849672,1.146263495,0.470422151,2.79863,46.5065,17.2434,8.738425,4.50531,19.888055,19.235
