DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,TA,RH
1,8.75,-0.163543125,-63.4211425,-9.6521725,-11.08120725,0.301596575,0.0196375,-17.88378,363.34145,0.47949545,0.1609077,0.20108905,0.0650325,0.037225,2.6569282,0.89813728,186.1822025525,239.75111044,8.2928,-20.33,59.868
1,9.25,-0.239059825,-28.3103425,-227.625055,-13.06066375,0.15281295,0.045915,-15.72718,363.2465,0.5126811,0.233626775,0.221236125,0.073375,0.049985,5.7082266,1.5139782,194.09960974,248.47389942,17.454,-18.958,59.772
1,9.75,-0.153243525,-16.9507625,-4.900869,-21.544725,0.248013725,0.05665,-17.968545,363.44725,0.57327725,0.295523475,0.203944175,0.0822425,0.0616625,11.5488884,1.9074198,185.5535997025,240.0203983,34.294,-16.76,58.53
1,10.25,-0.187502575,-20.35431,-46.605756,-17.16588,0.3712121,0.068855,-16.562345,363.95555,0.63156455,0.3480281,0.27836195,0.1286306,0.0685675,18.008378,3.2283742,151.0026977925,244.7411467375,51.772,-15.834,57.496
1,10.75,-0.21697605,-49.47694,1.38965525,-14.00552,0.33643025,0.090995,-15.4944425,364.3692,0.71419825,0.40375605,0.31330825,0.1491248,0.0679,26.385908,4.0424586,167.96297242,247.6977959525,74.796,-14.696,54.994
1,11.25,-0.288736425,-25.48527,-7.92983625,-1.578256,0.487594,0.11358375,-14.43454,364.55265,0.769994125,0.4225063,0.3518989,0.16984135,0.07463,25.233074,4.2935954,167.15204789,250.189434775,71.47,-13.728,47.41
1,11.75,-0.21606915,-22.270855,-22.81658655,-25.4588,0.72692895,0.1031615,-13.5072,364.4306,0.56544445,0.37679425,0.3965936,0.1891355,0.07611,28.07732,3.8057202,193.60279477,256.675459185,79.78,-13.094,45.552
1,12.25,-0.3977355,-17.679965,-28.4122575,-11.9789685,0.64759755,0.10857525,-12.93569,364.66465,0.6157898,0.4779293,0.47624475,0.20893115,0.09097,36.542594,4.1096578,182.946931525,259.689893865,101.88,-13.21,48.106
1,12.75,-0.3609124,-16.598475,0.51914,-12.8440415,1.0112186,0.088855,-12.5427,364.177425,0.5644429,0.5322958,0.58796775,0.23531055,0.07248,46.702574,5.6570586,168.468697955,259.749516955,126.7,-12.738,46.476
1,13.25,-0.13786365,-8.0104965,0.745505725,-3.9612525,1.1432,0.1111895,-12.67735,363.76875,0.6725035,0.6546035,0.5752677,0.26299945,0.045395,43.279404,5.169663,168.58934295,258.96474385,110.22,-12.232,45.658
1,13.75,-0.2597884,-21.0371,1.54085405,-2.3642125,1.1459471,0.10246135,-12.865745,363.6074,0.6193666,0.6250524,0.60396185,0.2838432,0.05838,36.325518,4.6247304,166.72258597,258.034755595,100.32,-12.118,44.432
1,14.25,-0.19574225,-16.205115,1.4297745,-3.9726585,0.939769,0.09469975,-12.783255,363.4901,0.5957046,0.54296765,0.62245115,0.22797235,0.068365,26.561008,2.7053014,172.52176818,258.968813825,74.414,-12.112,37.776
1,14.75,-0.256007,-37.629115,1.7037465,-10.30351725,1.0051789,0.10729325,-12.87429,363.768775,0.4480142,0.5402609,0.4950908,0.2325481,0.0559675,22.859812,2.9150342,171.215879545,257.3525949,64.626,-11.952,34.88
1,15.25,-0.22465305,-14.0525725,-97.302006,-1.2173625,0.71067405,0.11940955,-13.1240875,364.616925,0.383092,0.38913165,0.5153472,0.1738738,0.059755,16.976414,2.5938166,175.18948846,257.1056188275,50.426,-12.076,34.148
1,15.75,-0.17263195,-50.65871,2.459021,-2.7390625,0.6643897,0.11002325,-13.07859,364.03275,0.38776515,0.4103434,0.4343315,0.18521665,0.04639,15.427302,2.169884,177.7356275,258.44191908,44.786,-12.348,35.396
1,16.25,-0.1908212,-38.870305,-13.792245,-1.16000825,0.66926705,0.091685,-13.256615,364.309075,0.3570246,0.4103293,0.4205716,0.18454505,0.031865,12.630142,1.3334334,179.973034915,256.748214465,34.432,-12.502,36.368
1,16.75,-0.165843,-32.319975,-82.846766,-17.8855304,0.3753585,0.102921875,-13.2676125,363.9728,0.3445732,0.349753375,0.304560125,0.1059465,0.0322875,6.393243375,0.8313212375,182.290067425,258.1808772375,16.8,-12.5175,36.62125
1,17.25,-0.20349275,-37.207525,-6.43773825,-4.514048,0.420520625,0.048375,-13.23085,363.9472,0.373421975,0.24980625,0.163825875,0.0921125,0.02795,1.57093575,0.4421703375,185.7703547,258.3331398875,5.47225,-12.56,40.73125
1,17.75,-0.2741635,-38.144775,-4.7806655,-5.86546,0.20039575,0.0272,-13.84275,362.1152,0.36808815,0.15280475,0.16952475,0.031225,0.0253375,-2.314119125,-0.042084675,187.37196305,254.030290775,0.4495,-12.69625,44.23625
1,18.25,-0.195401125,-41.033345,-5.3673295,-1.633948,0.24049,0.027825,-14.316295,347.7918,0.146132525,0.14557925,0.117225125,0.0308,0.03238,-4.15995775,-0.7550843375,188.7288384375,251.727276675,-0.01675,-12.87125,45.92875
1,18.75,-0.192211125,-39.3105125,-4.6924545,-0.801282,0.179082875,0.05235,-14.2444,360.6026,0.176451925,0.151724375,0.11724,0.034925,0.0234375,-4.17188075,-0.273126275,190.3797667375,250.763412075,-0.03225,-13.44,47.2075
1,19.25,-0.1455254,-40.048945,-3.59106275,-1.334758175,0.2288765,0.05156,-14.524665,362.197875,0.218492275,0.1366126,0.1179685,0.039265,0.025625,-4.06262025,-0.14656531875,189.267819485,250.16384814,-0.02175,-13.87875,46.97875
1,19.75,-0.19796465,-41.21824,-0.23679665,-0.564927125,0.20093175,0.03448,-14.735795,362.460875,0.19206065,0.10940505,0.13862015,0.03508,0.022795,-3.833582,-0.123988475,188.93263137,247.099246405,-0.0295,-14.2775,47.06875
1,20.25,-0.16074195,-34.72783,-0.977655,-1.6915185,0.1773783,0.042215,-15.064155,359.449775,0.176085,0.14117645,0.14072265,0.041405,0.02522,-3.804451625,-0.05825871875,190.961507285,245.83477838,-0.02175,-14.59,47.4475
1,20.75,-0.23893555,-34.439625,-0.1347846,-2.900287,0.2013653,0.03586,-15.256725,353.7428,0.4006834,0.12977735,0.1105742,0.0366,0.034745,-3.8215295,-0.09669305,190.357324895,243.091311015,-0.0295,-15.0675,47.355
1,21.25,-0.25799895,-45.364215,-9.00250125,-1.5006425,0.24520685,0.05153,-14.53936,362.9985,0.5900873,0.17453415,0.12452625,0.037925,0.0303,-3.88487925,-0.0390680075,192.914414375,248.8567677125,-0.028,-15.425,48.9775
1,21.75,-0.2020915,-37.4448725,-2.205654,-1.9555185,0.12446295,0.05421,-14.69844,363.429,0.3211984,0.16936195,0.1686119,0.043165,0.0292,-3.7175705,-0.187244325,148.9829546465,250.31222728,-0.018375,-15.63875,50.2475
1,22.25,-0.2211741,-39.01868,-0.9143032,-0.930986825,0.24243825,0.03872,-14.9994625,363.57815,0.3174166,0.1509032,0.1557865,0.04126,0.04213,-3.73837325,-0.019950325,193.13420307,246.3706310925,-0.021,-15.94125,45.17
1,22.75,-0.17464355,-24.24569,-2.2062288,-2.32899675,0.22264775,0.032765,-15.4332675,363.558025,0.315747,0.14180845,0.1086528,0.04475,0.03977,-3.633936,-0.004101761375,190.58300903,247.3776745625,-0.03375,-16.57125,42.03875
1,23.25,-0.15981615,-34.351535,-1.0386548,-1.468185,0.2313513,0.02435,-15.7713525,362.8933,0.303646,0.1343281,0.07555,0.04486,0.03724,-3.6860915,0.001681865,188.79575043,246.2538057075,-0.0225,-17.39125,42.6175
1,23.75,-0.142796225,-35.8478925,-2.81959125,-32.74939925,0.21750165,0.0406775,-16.17442,352.9796,0.594811475,0.124268,0.16397015,0.0372725,0.0326,-3.778507125,-0.01263129875,186.1595095675,247.07765262,-0.01525,-17.8625,43.33125
2,0.25,-0.275085,-50.6966,-25.6751,-10.440701,0.122353,0.0446,-17.2831,361.1859,0.423781,0.187124,0.197953,0.0306,0.0371,-3.3908888,-0.424233365,231.9795493,244.7728656,-0.01535,-15.5315,55.0485
2,0.75,-0.234482,-48.3431,-15.4097475,-11.8038065,0.136221,0.047,-17.1631,360.88685,0.38157445,0.178221,0.138746,0.0276,0.0362,-3.9649245,-0.25101744,236.1234586,245.4291474,-0.0314,-15.6985,50.658
2,1.25,-0.231494,-59.6843,-8.79040025,-4.5534765,0.128633,0.0582,-17.0256,361.5393,0.677511275,0.21371,0.15653,0.0407,0.0313,-3.93719145,-0.364563305,236.9595883,246.3449732,-0.02035,-15.897,50.359
2,1.75,-0.23066,-76.295,-21.8325,-8.0249205,0.196143,0.0517,-16.9537,361.38505,0.44863375,0.185517,0.164898,0.0313,0.04082,-4.09817585,-0.190971575,235.4799072,247.0139456,-0.0261,-15.961,51.1365
2,2.25,-0.337804,-40.9683,-16.319725,-11.603675,0.176105,0.0394,-16.913,361.81625,0.56661575,0.128132,0.135831,0.0303,0.0377,-3.84931225,-0.35640809,238.0840519,246.8026295,-0.0244,-15.9565,49.53
2,2.75,-0.278856,-42.068045,-14.832115,-12.0383375,0.164076,0.0465,-16.9822225,361.7545,0.6112604,0.163082,0.162556,0.033,0.050995,-3.62107625,-0.28816821,234.5271868,245.348084015,-0.02175,-15.9255,51.418
2,3.25,-0.160809,-42.1825175,-29.661875,-28.136835,0.14922,0.0442,-17.243,361.09225,0.6229885,0.145221,0.119481,0.0264,0.0314875,-3.8787502,-0.126641011,234.0140345,240.3910799,-0.01805,-16.0955,53.366
2,3.75,-0.2226393,-45.7029925,-12.434155,-10.054297,0.135081475,0.04377,-17.6879575,352.07395,0.48686295,0.1726988,0.1246443,0.03234,0.03887,-4.31892035,-0.426409365,234.2138477075,235.5479669025,-0.0278,-16.2545,53.805
2,4.25,-0.20099635,-41.719625,-23.06872,-7.68774,0.164928025,0.04023,-17.1853,354.849,0.6495137,0.16218225,0.1493241,0.029755,0.02269,-3.9883358,-0.325224035,234.5034508575,240.401288355,-0.0322,-16.7105,55.3955
2,4.75,-0.19414515,-39.600785,-6.550945,-11.82086,0.0914525,0.0331335,-14.871355,363.664,0.578725325,0.18623585,0.15088305,0.034145,0.034825,-3.531930125,-0.2714073625,234.73972777,253.25822462,-0.04325,-16.8275,57.1225
2,5.25,-0.1795022,-44.361135,-16.709325,-8.94060349999999,0.1108497,0.0312225,-14.572415,362.9161,0.47992975,0.137003375,0.148634275,0.032865,0.030325,-3.437082625,-0.1277184375,234.2930668375,254.701247715,-0.02975,-16.67,54.69375
2,5.75,-0.2096708,-43.134575,-22.37439,-2.643289,0.28343365,0.04356,-14.8619325,362.72895,0.4737043,0.1202396,0.14361245,0.02824,0.033405,-3.870767,-0.085660694,234.901825795,253.49128979,-0.0218,-16.406,53.658
2,6.25,-0.2780353,-48.2672825,-22.17695,-9.8650085,0.26317405,0.03327,-14.94403,362.461625,0.6069578,0.16509215,0.13037345,0.030715,0.0353475,-4.302976,-0.16705878,228.40299801,253.23746645,-0.0328,-16.352,54.366
2,6.75,-0.21483795,-74.3103899999999,-11.40242,-17.35674,0.16593415,0.03579,-15.1872675,363.24705,0.5052596,0.103271,0.13608795,0.031785,0.035655,-4.1004286,-0.2773713,235.2544811075,254.29428096,-0.0144,-16.276,54.44
2,7.25,-0.31693175,-40.382495,-44.69621,-7.0169715,0.124544375,0.035085,-14.46243,364.448525,0.6462838,0.086605,0.16452405,0.029695,0.04263,-3.5831358,-0.22873432,237.8337056,255.019404075,0.0074,-16.288,55.012
2,7.75,-0.26295745,-38.76576,-28.00387,-20.46444225,0.1672536,0.030695,-13.27735,364.89055,0.5892243,0.14851775,0.2188232,0.04651,0.041605,-2.2992656,0.04778488,236.379985655,260.34736218,0.2826,-15.942,56.486
2,8.25,-0.26042005,-33.670485,-11.069888,-15.7251325,0.24719715,0.053715,-11.7632525,365.012825,0.5731539,0.18430275,0.14804,0.06153,0.05396,1.6916214,0.53790972,230.985456045,266.35312041,6.5082,-14.976,57.262
2,8.75,-0.27696335,-33.20771,-51.3231125,-23.061695,0.25073645,0.03852,-10.0410745,364.9491,0.499196525,0.19052655,0.1962416,0.081045,0.0682525,7.6915694,1.5360418,233.1231788525,273.18014348,27.02,-13.73,56.53
2,9.25,-0.32800325,-23.36162,-26.740925,-54.5400975,0.6464502,0.072675,-9.62343075,363.901975,0.426534,0.315627,0.32271195,0.13873525,0.0743175,15.979602,2.5680262,219.98883585,271.719496125,49.278,-12.568,54.976
2,9.75,-0.25270805,-30.324005,-14.386405,-14.609645,0.52758315,0.11014965,-9.531337,363.9215,0.4732226,0.41980435,0.32969525,0.1622758,0.053125,22.17575,2.885195125,202.0892277375,267.2411435,69.45,-11.93375,52.49625
2,10.25,-0.236157925,-44.1221875,-15.86102,-5.656582,0.7759651,0.074135,-13.57628,364.04045,0.4502198,0.39707345,0.380299275,0.1805772,0.071125,37.6952075,4.461259625,218.976182395,252.4258639,108.8125,-11.6425,51.775
2,10.75,-0.240981275,-54.0767975,-57.84676,-9.81402999999999,0.9123294,0.102258275,-11.1766,364.85595,0.4207068,0.4066486,0.384864975,0.198272175,0.0890075,38.081265,5.509507125,216.37945488,257.311481205,112.5375,-11.4775,49.52
2,11.25,-0.2769836,-48.61172,-7.28229775,-13.2905825,0.7305591,0.1149635,-10.801055,364.81025,0.376193575,0.52233485,0.50474785,0.18882745,0.09694,48.5843725,7.432327875,214.5183590475,259.0942265425,143.5875,-11.30125,49.61625
2,11.75,-0.29737835,-41.678475,-13.2763,-7.5993175,0.80422705,0.1296114,-10.339153,365.1445,0.3769326,0.5475087,0.57165065,0.20472385,0.080865,57.450465,9.322615875,215.8624853625,257.14201757,178.0125,-11.07625,50.46625
2,12.25,-0.30872875,-48.138935,-36.0685025,-2.511231,1.1280225,0.128186025,-10.023216,366.0335,0.3811238,0.592251225,0.56371075,0.2471195,0.077925,71.411985,9.299879125,215.120745875,259.259727885,202.4875,-11.525,50.47875
2,12.75,-0.276129175,-39.3676375,-21.34086,-12.17111875,0.754107375,0.127125975,-9.721338,366.5136,0.3472474,0.5823192,0.605127775,0.2439283,0.073665,64.46703875,9.59841,215.35502343,259.441306685,180.425,-11.2325,49.375
2,13.25,-0.265137075,-49.1192925,-41.405635,-18.522875,0.5692383,0.12047905,-9.54469475,366.766975,0.41249005,0.488334325,0.576507825,0.196660925,0.084865,51.0566275,10.213507875,215.923248735,260.335653965,147.1375,-10.125,48.3775
2,13.75,-0.2865457,-49.9582975,-21.9420375,-4.064074,1.039827,0.0895875,-9.468027,367.5337,0.46776025,0.590489425,0.5769983,0.2265856,0.07655,55.43087625,7.20716625,216.99195775,261.63519328,159.4375,-10.09625,48.625
2,14.25,-0.4183376,-50.43036,-24.53406,-12.473995,0.85125275,0.1143593,-9.9930005,367.3864,0.4702882,0.5445398,0.5708991,0.2270844,0.08128,46.41767625,8.228791125,188.939044285,260.96107867,133.7625,-10.14625,49.4325
2,14.75,-0.29561255,-44.577135,-24.163255,-9.99344449999999,0.49980605,0.1275089,-9.95585325,366.6653,0.3532097,0.524346175,0.423867225,0.193511825,0.0729975,50.7599375,7.275839875,204.6376860275,265.244473025,126.8875,-10.39375,46.09375
2,15.25,-0.2924177,-36.3202775,-16.41477,-4.4501775,0.871095025,0.051335,-10.2870525,366.2245,0.35096935,0.50492875,0.54409095,0.22287495,0.06782,31.67903,6.58320575,196.80133377,263.3550762925,77.785,-10.53375,44.72875
2,15.75,-0.19780555,-30.76902,-12.3578625,-4.233261,0.73445185,0.10566285,-10.43761,367.77845,0.31461075,0.47456525,0.44536675,0.21935175,0.0568,29.71326,6.13607975,199.896545645,266.27156944,80.4975,-10.5775,46.3975
2,16.25,-0.3058539,-33.668375,-10.284217,-32.181145,0.85683305,0.074405,-10.53612,360.965475,0.2948499,0.29472405,0.34413735,0.1420088,0.04924,21.3925725,4.175822625,202.7775116725,261.65091681,69.405,-10.4175,45.20875
2,16.75,-0.287779,-70.27488,-21.332262,-3.655874,0.73530785,0.074765,-10.685645,366.37865,0.2766309,0.4404705,0.34229885,0.1636714,0.05016,17.79592375,3.2931005,212.986663725,258.056770775,55.00875,-10.44625,43.85375
2,17.25,-0.204163,-96.6704,-9.790995,-3.470003,0.307938,0.0549,-10.3503,366.57985,0.30571175,0.306179,0.302987,0.132037,0.032705,8.1632892,2.2169157,214.863758,251.1448862,25.8875,-10.181,42.853
2,17.75,-0.188387,-60.837,-81.55948,-7.41586,0.163851,0.0377,-10.4686,360.978,0.5854861,0.171164,0.209972,0.0596,0.03912,3.69572285,0.65298453,217.7114872,245.5950979,11.26,-10.1295,44.4995
2,18.25,-0.173833,-43.7989,-5.67810625,-4.8517825,0.130359,0.0219,-11.0296,359.1633,0.3799921,0.142843,0.152364,0.0348,0.037015,-1.27331325,-0.6143048,217.6424911,240.7292533,1.24075,-10.6685,41.7125
2,18.75,-0.366886,-28.8811,-9.7410955,-5.129817,0.172994,0.0269,-11.9858,365.2364,0.734203875,0.130533,0.153643,0.0312,0.0299,-4.0619249,-0.895423675,217.143707,240.7956692,-0.00274999999999999,-11.568,46.253
2,19.25,-0.43319,-39.4808,-8.07922974999999,-10.7212,0.175693,0.0348,-13.0286,357.742,0.631289,0.105255,0.120226,0.0321,0.0275,-4.52612455,-0.71794763,218.3181148,241.1437256,-0.04305,-11.8815,49.471
2,19.75,-0.380588,-34.8006125,-13.97716,-7.25912,0.167713,0.0237,-13.569,359.167,0.5103056,0.0987,0.137426,0.034,0.0357025,-4.278983,-0.671407545,221.899608,243.3793645,-0.0437,-12.9645,51.8835
2,20.25,-0.242522,-50.8372,-4.361915,-5.42903,0.0881,0.0293,-11.2218,360.348,0.5489732,0.105517,0.169068,0.0403,0.0264825,-4.1670192,-0.390201785,210.2510515,259.22181,-0.046,-12.9295,51.783
2,20.75,-0.333973,-35.6852,-15.5245,-5.88308,0.0761,0.033,-11.2161,362.82,0.514078775,0.115898,0.114032,0.0338,0.0236475,-4.14353165,-0.31518553,211.726567,262.9216937,-0.0491,-12.3005,50.278
2,21.25,-0.317858,-44.768,-12.804987,-4.50897,0.0807,0.0348,-11.2149,362.612,0.3376259,0.131572,0.168519,0.0365,0.0434,-4.05327755,-0.0821443354999999,214.0216678,258.6294349,-0.03735,-11.959,53.763
2,21.75,-0.318624,-49.2332,-3.48849775,-6.33741,0.188423,0.0466,-12.0593,362.186,0.320479425,0.134869,0.145122,0.0295,0.0308,-3.8122541,-0.52691311,221.8716423,254.8796715,-0.03105,-12.3195,57.497
2,22.25,-0.290706,-50.4593,-30.76572,-8.087998,0.169477,0.0227,-12.715,362.114125,0.3175164,0.145588,0.0928,0.0261,0.0374,-3.8504512,-0.450804605,225.292657,252.0699192,-0.0268,-12.8,57.3785
2,22.75,-0.318537,-42.2111,-6.464128,-10.850565,0.200649,0.0301,-12.0937,361.5383,0.3554758,0.145366,0.129875,0.0273,0.0436,-3.71517905,-0.508191385,233.2452298,255.6926452,-0.0264,-13.3255,56.2605
2,23.25,-0.345779,-54.0561,-11.884315,-3.675761,0.147172,0.0353,-12.2503,360.6737,0.352489975,0.154719,0.1295,0.0389,0.0311,-3.7968279,-0.427240165,224.9063728,259.4562165,-0.02905,-13.4175,55.025
2,23.75,-0.28476,-44.2067,-6.871136,-1.692822,0.104427,0.0402,-12.693,361.2724,0.5272316,0.195605,0.103041,0.0234,0.0343,-3.8197877,-0.261275785,228.5281674,258.4185656,-0.0354,-13.5075,55.3715
3,0.25,-0.187622775,-50.729665,-27.42395,-8.5033785,0.19512085,0.01637,-9.7607345,350.06465,0.5957735,0.102438425,0.08704,0.0309775,0.0563825,-5.163936,-0.14729115,216.461703565,270.8142670325,-0.0625,-10.105,41.95
3,0.75,-0.179897325,-33.41334,-98.6221075,-23.7440225,0.179702975,0.021965,-9.96602725,345.4239,0.674463025,0.1147662,0.0871075,0.0252475,0.06419,-4.705675,-0.39519135,219.2573066925,270.28613562,-0.052,-10.305,46.165
3,1.25,-0.20859495,-63.6318125,-95.38621,-26.24146,0.0884,0.0156075,-10.100805,362.00995,0.1478362,0.0905025,0.0772075,0.029575,0.06559,-4.876855,-0.3843719,218.5942972,269.301933545,-0.037,-10.39,48.755
3,1.75,-0.183981875,-33.0437125,-38.30899,-4.670116,0.15050305,0.02566,-10.230975,342.6256,0.161499325,0.10334305,0.0828225,0.02776,0.056165,-4.7535605,0.14668515,219.89404871,268.839457765,-0.0375,-10.525,49.07
3,2.25,-0.215425,-39.024005,-10.38539425,-12.448615,0.2059895,0.01986,-10.20043,357.198,0.088375,0.081195,0.0833125,0.02975,0.049145,-4.741512,-0.12744432,220.320650975,269.3763158075,-0.039,-10.78,48.965
3,2.75,-0.16852825,-36.9328375,-77.0802,-11.565416,0.197516875,0.021595,-10.02278575,272.0727,0.1059827,0.100208475,0.078435,0.028505,0.04865,-4.8506015,-0.1044221,220.0152782075,270.6444181975,-0.041,-10.77,48.85
3,3.25,-0.27738235,-32.61805,-11.45042335,-10.8829,0.1300209,0.018425,-9.800475,339.6002,0.547594875,0.07835,0.08584,0.03325,0.036165,-5.0500895,-0.008334435,220.9233314,272.37683937,-0.051,-10.83,49.7
3,3.75,-0.2301966,-34.687105,-65.5843975,-74.266125,0.18046485,0.023665,-9.789765,343.40925,0.47836005,0.10286285,0.08878,0.032665,0.035045,-4.7625695,0.12776415,222.01063242,273.4552257675,-0.059,-10.855,52.785
3,4.25,-0.1250163,-39.36547,-68.3814375,-37.809685,0.24264435,0.023735,-10.0914895,344.2208,0.4194923,0.1070892,0.0748725,0.032055,0.0484025,-4.521884,0.1622008,222.29338204,272.7465278,-0.05,-10.835,55.225
3,4.75,-0.0794291,-37.286735,-44.75161,-51.4072525,0.20983265,0.03376,-10.30696,358.233025,0.369253975,0.10758805,0.08893,0.02965,0.03885,-4.501467,0.114537595,221.78808257,272.0833544775,-0.0405,-11.005,53.25
3,5.25,-0.1236086,-37.01407,-22.776725,-32.419275,0.21891815,0.016421,-10.49672,347.5008,0.3525,0.112653,0.089435,0.03135,0.04607,-4.7757165,0.104137745,221.682788865,271.295133495,-0.0465,-11.13,53.545
3,5.75,-0.2268052,-65.2429749999999,-29.4147305,-12.84195025,0.1557352,0.02963,-10.908605,346.9306,0.78865085,0.11264305,0.084495,0.03604,0.0520125,-4.432284,0.113521964,221.84389782,270.2271197325,-0.0385,-11.21,53.265
3,6.25,-0.10017175,-56.0516125,-5.609288,-2.4491675,0.13502755,0.032565,-11.141265,365.59425,0.70543585,0.12431,0.12500955,0.03884,0.04098,-4.57509,0.01792696,221.10658135,270.75125459,-0.022,-11.435,53.72
3,6.75,-0.2140571,-50.890575,-15.597015,-12.3950975,0.1755684,0.0232,-11.3135,364.47225,0.3831797,0.1399369,0.10329075,0.030495,0.0405375,-3.891584,0.27073815,222.1822739525,269.97980474,0.013,-11.63,53.845
3,7.25,-0.2429432,-32.071665,-27.0025525,-17.1103,0.22837965,0.02312,-11.684205,366.05975,0.71665605,0.1086032,0.14554225,0.031845,0.0343275,-0.2929276,0.6031707,227.201163855,267.70123141,2.682,-11.77,53.765
3,7.75,-0.51242745,-41.53919,-34.5594375,-10.4571525,0.2147393,0.038445,-11.643325,366.07525,0.8407677,0.1327798,0.13628085,0.055345,0.050005,6.015434,0.82798585,229.149695445,268.9692175675,13.53,-12.06,53.405
