DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,359.6369229,3.978380411,0.574060796,2.7900279315,-7.070852081,0.173138199,2.314884616,0.58907,0.578560543,0.2546,98.2286,-5.9884255775,0.63024165,-0.512363,0.4523706,-2.285663,-4.011466,-1.860739
1,0.75,360.5368063,3.902601463,0.466495307,2.232676972,-7.0798706915,0.177178884,2.424745252,0.641255568,0.638626978,0.255236405,98.23178402,-6.0328889595,0.623229,-0.5213835,0.45553675,-2.2922,-4.025491,-1.867343
1,1.25,360.696477,3.834042772,0.582374674,2.233823796,-6.9357234675,0.1835341445,2.500895501,0.60756564,0.641099839,0.26169,98.2269,-6.0127090385,0.62056485,-0.522705,0.4539932,-2.2999475,-4.027096,-1.866182
1,1.75,359.1741588,3.7905164385,0.588427294,1.458866715,-7.270495693,0.1889732485,2.603254711,0.624291765,0.6300420815,0.2680321995,98.23776052,-6.05538,0.6045244,-0.526693,0.4685,-2.3076555,-4.066888,-1.874284
1,2.25,358.6596585,3.818539777,0.547975972,1.78464967,-6.776188614,0.183715183,2.438577823,0.616173435,0.607240696,0.264668973,98.24023818,-6.178208071,0.60980495,-0.526873,0.4498822,-2.345897,-4.083994,-1.884206
1,2.75,359.4847319,3.85801043,0.5294998,1.896221759,-5.684891935,0.188752969,2.4422722425,0.6394250375,0.61780513,0.265668136,98.261806035,-6.1040825,0.617,-0.5259115,0.44517255,-2.387565,-4.0905855,-1.861667
1,3.25,359.26088455,3.892748367,0.5404193525,1.942748739,-5.4689314085,0.184912133,2.418057681,0.658697124,0.637667895,0.263269044,98.26454863,-6.1343156365,0.60204745,-0.5301995,0.43530125,-2.4103295,-4.1028095,-1.86172
1,3.75,359.7883314,3.9045745465,0.50398,1.725252867,-5.493554149,0.1933366845,2.398396631,0.664696358,0.630991644,0.264557067,98.25648106,-6.1278554965,0.5954,-0.5250919,0.4294,-2.419453,-4.0855205,-1.89628
1,4.25,359.9033363,3.8891405905,0.56690137,1.2953472405,-5.5818921765,0.187549413,2.278742823,0.613322076,0.60702,0.25424099,98.2417,-6.2259387185,0.57563055,-0.5303455,0.42665,-2.4101475,-4.0969205,-1.851531
1,4.75,359.7156727,3.9151622285,0.5667397105,1.955284657,-4.922221151,0.189868356,2.345073995,0.629659555,0.626994744,0.264521201,98.243732465,-6.25544,0.5629,-0.529325,0.4276804,-2.3980675,-4.09419,-1.8743145
1,5.25,359.0166091,3.850191857,0.526648183,2.085467841,-4.469356777,0.18187,2.336434797,0.6141850535,0.5990535035,0.26636244,98.26424981,-6.255534893,0.563,-0.530044,0.4362,-2.393835,-4.112663,-1.841208
1,5.75,359.6214258,3.7801968775,0.4797783125,2.049291824,-4.555717524,0.1959214675,2.38724,0.619622449,0.63079,0.270537524,98.263095805,-6.424095518,0.5739,-0.5304515,0.44166355,-2.391053,-4.1406435,-1.905711
1,6.25,359.58619125,3.798514149,0.52329,1.780868723,-4.102459886,0.180736676,2.330490088,0.62552535,0.592683023,0.256141616,98.259987815,-6.2588132725,0.5614,-0.520031,0.4355,-2.42861,-4.163309,-1.90932
1,6.75,359.2265784,3.787984307,0.482981641,2.332687159,-4.428940543,0.1743969695,2.2970142445,0.5913401365,0.602536784,0.253281999,98.272998975,-6.249813035,0.5587,-0.5209175,0.4212,-2.38196,-4.158618,-1.8786635
1,7.25,359.18544,3.811138779,0.460364197,2.3114223785,-4.1511477595,0.1866330775,2.327117131,0.63726,0.603874232,0.26023,98.27270262,-6.408136593,0.5555,-0.537231,0.417,-2.3195345,-4.170923,-1.855598
1,7.75,359.2406974,3.886847203,0.497992776,2.179237051,-4.458182549,0.19266,2.415785226,0.656800696,0.6299428295,0.2693009195,98.27031225,-6.483880063,0.5533,-0.529609,0.4128901,-2.35464,-4.1322705,-1.909099
1,8.25,359.2555883,3.884783246,0.560931034,2.4468283595,-3.143846074,0.190074624,2.49446553,0.630113341,0.627814969,0.274367538,98.27777796,-6.5992,0.5544,-0.521029,0.4091,-2.390964,-4.091575,-1.929794
1,8.75,359.93571785,3.832408057,0.536846299,3.363890213,-3.0650469715,0.1982635525,2.528318456,0.639141147,0.656254103,0.28782142,98.28346962,-6.4671423725,0.5527,-0.5206445,0.40955,-2.360508,-4.128881,-1.927842
