DOY2,HR2,CO2,H2O,FC,SC,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
1,15.75,398.721,1.574699,-1.61378775,-0.1049615,-41.39511825,-2.277405,-4.003107125,-1.350084375,97.29646,45.7326,-8.71680000000001,-9.71879999999998,0.33617995,189.64375,271.29,-47.6298,28.1888,9.087805,0.58253525,-0.2512044,0.1778068,0.10083357,0.02436436,0.1730905,0.7259725
1,16.25,401.427,1.6157525,-2.8025994375,-0.15449775,-39.30536925,-2.57489125,-2.00500680125,-2.282752,97.40731,47.0636,-8.51709999999996,-10.63565,0.3047082,188.6795,262.7545,-62.659075,9.1921,2.293567,-0.43593395,-0.2752797,0.1164253,0.04761451,0.01843051,0.08429206,0.4205716
1,16.75,402.1993,1.6349625,-1.27316985,-0.0645770875,-38.841395875,-2.3362025,-2.844046,-1.13314375,97.48283,50.5886,-9.57959999999999,-11.47575,0.27237345,187.43525,254.90525,-91.6146,1.32021,-3.2099275,-1.5534175,-0.2436128,0.12538681,0.06807607,0.005733903,0.09863804,0.4291889
1,17.25,404.2937,1.6212825,-0.43124228,-0.11450163,-45.3300551,-3.523417,-3.26503125,-1.4071025,97.5065,53.31875,-10.4064,-12.05355,0.26262005,186.33925,250.11275,-84.255275,0.0312213,-5.886575,-2.9530575,-0.3353905,0.06617908,0.04310471,0.002474464,0.03215186,0.2984899
1,17.75,405.84925,0.8315748,-0.237444025,-0.35106425,-47.4378555,-2.6026375,-1.94668105,-1.0694455,97.516975,58.609725,-10.9676249999999,-12.9461,0.26364855,185.51625,248.65025,-89.047325,-0.017891875,-5.9851825,-2.963635,-0.29572625,0.0174610375,0.0333951875,0.002531619875,0.03219605875,0.2705545
1,18.25,405.440375,0.816805,-0.38466259875,-0.219082,-46.41106275,-4.17058875,-2.927544075,-2.0774175,97.5600625,59.022825,-11.5983749999999,-13.77485,0.29191775,184.943,246.86625,-91.983525,-0.01870575,-5.0988225,-2.1013825,-0.25810775,0.055109825,0.046138925,0.00163356125,0.04027982125,0.303685125
1,18.75,404.7797,0.7210217,-0.148904795,-0.27451115,-42.38978084,-2.443593,-3.0293257,-0.77912235,97.583195,58.4515,-12.17635,-14.2355,0.3249222,185.751,245.9605,-89.7532,-0.0151492,-5.097705,-1.824495,-0.2773294,0.02501449,0.037424895,0.0020909328,0.01788769,0.134217
1,19.25,404.48905,0.78312925,-0.27653007,-0.05809096,-37.234478625,-1.719057,-2.911517375,-0.51316285,97.58147,58.281,-12.5523,-14.567,0.3178617,186.871,244.5755,-88.69135,-0.01633345,-5.116755,-1.271135,-0.254516,0.02406275,0.03401173,0.0016545231,0.017493445,0.131492265
1,19.75,404.46555,0.7177707,-1.2739745925,-0.054981655,-50.22609335,-1.52299575,-3.500975525,-0.68026665,97.599765,58.8915,-13.02005,-14.4115,0.27952715,188.8205,245.062,-86.0394,-0.011447675,-4.69537,-1.113965,-0.2915885,0.03008405,0.03264109,0.000792267175,0.026400525,0.1639771
1,20.25,407.09825,0.82983855,-0.169041705,-0.23052825,-50.81242315,-1.18307225,-4.45749265,-0.74237265,97.64139,59.4946,-13.11875,-15.1036,0.271318,189.098,244.076,-83.5822,-0.0148291,-5.954625,-2.38281,-0.35598495,0.014358975,0.0471696,0.001251478,0.03770538,0.15676095
1,20.75,406.2876,0.738088425,-0.55748098,-0.1262484,-48.8440228,-1.3823785,-7.148011795,-0.60893155,97.6744675,60.3845,-13.7836,-15.61,0.2840091,188.9585,243.089,-81.55325,-0.016103025,-5.022105,-1.333045,-0.32295105,0.059306085,0.0285561625,0.001918534,0.028187085,0.13128895
1,21.25,405.53525,0.64332315,-0.68589568,-0.331144,-42.2807864,-1.4139745,-2.474127575,-0.67898185,97.712745,61.5015,-14.23835,-15.518,0.26811655,187.4375,242.6075,-80.80855,-0.01155435,-5.063205,-1.46636,-0.18817035,0.051211295,0.0558724,0.0040734995,0.04254995,0.248550285
1,21.75,405.3242,1.251245,-0.280676592,-0.1706612,-48.8373738,-2.64400375,-7.415443075,-1.04818785,97.735265,62.0655,-14.5612,-15.782,0.2155745,190.006,242.5355,-80.73455,-0.013804425,-4.35131,-1.133286,-0.165512375,0.057976715,0.0494603,0.0021631985,0.03088056975,0.401490425
1,22.25,405.2164,1.188135,-0.63828108,-0.09230504,-53.0360904,-1.2906675,-4.14267123,-0.7424336,97.73383,61.798,-14.7946,-15.4845,0.2347275,193.2575,244.007,-80.15735,-0.01488915,-5.582,-2.485665,-0.170626775,0.0267235225,0.0376139175,0.00203083875,0.0238812825,0.374327735
1,22.75,406.0413,1.27519375,-0.49796035,-0.121774075,-39.402707475,-2.368992,-2.831145,-1.4819834,97.73194,67.231825,-14.729375,-15.8698,0.20693865,191.756,253.414,-112.908575,-0.0115918,-11.915725,-1.8241925,-0.1607748,0.06048426,0.04905766,0.00151409,0.0531166,0.1612638
1,23.25,406.514175,1.51860475,-3.21342725,-0.61416435,-38.11171275,-2.2028675,-4.9552293,-1.8945098,97.77014,62.360225,-11.07905,-13.536375,0.20802975,189.4685,253.08475,-77.84935,-0.0146762,-4.9493575,-1.21795925,-0.2175904,0.03153572,0.0320858,0.0013536,0.02786322,0.1598788
1,23.75,404.8896,1.49979075,-0.347397609,-0.209453925,-34.647013825,-1.73878,-2.1781947,-0.653923225,97.77646,62.55795,-11.211675,-13.737725,0.20643665,188.05275,251.91275,-81.429225,-0.0145486,-5.450705,-1.75052,-0.2070638,0.044289454,0.03453118,0.000640714,0.00815459,0.06723602
2,0.25,507.5945,0.8299732,-7.918372295,-0.5130296,-42.2639463,-2.643339,-9.1037687,-0.7655171625,97.68394,53.4435,-18.3083,-18.6135,0.1999931,158.793,200.952,-73.9989,-0.0305108,-3.08045,-0.880125,-0.1126046,0.0315687,0.01618551,0.0005302059,0.008583426,0.1614917
2,0.75,504.5417,0.8550049,-5.8684645,-0.6808475,-41.6667586,-3.141429,-22.9557731425,-1.30758165,97.625925,54.6508,-18.3696,-20.0784,0.1923418,157.81,199.059,-68.8397,-0.0323647,-4.11927,-2.19885,-0.1493303,0.02606538,0.02169735,0.00133364,0.018149915,0.04123225
2,1.25,507.080875,0.76555125,-3.0308875,-0.10580482,-39.4433312,-4.184392,-21.29707355,-0.89411975,97.5803375,56.320625,-19.9255,-21.66475,0.2028035,156.75875,196.62375,-64.912875,-0.038967625,-4.7836,-0.925925,-0.122521875,0.019503975,0.0227667,0.00115368875,0.0174940125,0.097897575
2,1.75,506.9996,0.7584023,-3.23393747,-0.25233835,-44.1543422,-7.389122,-18.71766813225,-1.4832507875,97.5167025,55.218725,-21.630325,-23.279275,0.192973725,155.634,193.5065,-68.0124,-0.039969825,-3.1218025,0.103706475,-0.175858325,0.0128873375,0.022571385,0.001267026,0.017049255,0.096761025
2,2.25,508.818,0.6990958,-2.4562155775,-0.35188845,-56.3876197,-3.06447025,-22.4937750798333,-1.0631100625,97.50648,56.4218,-22.6988,-23.6274,0.182418,155.8,192.712,-71.8864,-0.038807,-3.04558,0.0202920000000001,-0.1338828,0.01532108,0.01622054,0.0008115654,0.01259274,0.1825098
2,2.75,503.0622,0.6851818,-0.922708015,-0.4654687,-56.67079415,-2.832799,-17.9540814274167,-1.70569994375,97.4897,56.4494,-23.1336,-23.188,0.1697842,156.088,190.578,-74.5554,-0.0348512,-3.59436,0.349866,-0.1435656,0.0186513,0.0205043,0.0009197156,0.01500348,0.12161144
2,3.25,494.274725,0.66117935,-34.90536115,-0.69473055,-47.539303,-3.21541,-30.354685875,-1.766507875,97.4221225,56.670025,-23.378125,-24.288275,0.169890425,156.072,187.71175,-70.6945,-0.033200325,-2.7785075,0.6756755,-0.1436042,0.01497051,0.022240555,0.00127798725,0.0115264025,0.0800794125
2,3.75,500.61225,0.65417875,-0.977019,-0.116345,-37.529381,-2.896325,-16.82971761875,-1.33327675625,97.4913125,60.51725,-23.229625,-23.684125,0.15550075,159.38375,188.23,-70.94375,-0.033027625,-2.25325,-0.127099375,-0.1258535,0.0222761625,0.0200997375,0.000431034125,0.00870402625,0.16121685
2,4.25,501.41735,0.65008905,-11.7608055,-4.967283,-33.54487338,-4.3218195,-15.7933229125,-1.9076421375,97.5008,59.0729,-23.268,-24.2086,0.1790854,162.787,189.3,-74.6716,-0.02937495,-3.093475,-1.23799695,-0.13998445,0.018852495,0.02552758,0.0004349859,0.0072877895,0.082090225
2,4.75,487.744125,0.628814125,-4.1384748,-2.400064,-46.97463248,-1.688126,-13.0919340075,-1.77058619375,97.4751625,63.890625,-24.101125,-24.92625,0.16564225,164.90125,189.12625,-71.274,-0.028294,-3.208575,0.24130375,-0.217072875,0.01907055,0.0242039625,0.000799263375,0.0251600625,0.161610625
2,5.25,490.245425,0.5930446,-9.75526075,-1.34588125,-19.096585075,-2.80731,-11.79000191625,-1.07438590125,98.00138,63.2384,-24.65755,-25.7392,0.1565828,165.998,187.694,-70.5396,-0.0316158,-2.9824,-0.7045834,-0.1291804,0.024065,0.03158072,0.0008869256,0.02261458,0.07228946
2,5.75,500.1725,0.57499825,-2.7203402578,-0.1182830525,-20.0281360695,-3.0650885,-23.5232280875,-2.2237432625,97.536355,67.53475,-25.554375,-26.0657,0.12505025,167.026,186.5665,-68.2364,-0.0340168,-2.65675,-0.39304205,-0.18572065,0.023109865,0.022903855,0.000852,0.01965321,0.118465995
2,6.25,500.867375,0.5403965,-4.4883182,-0.10133124,-19.525686,-2.31915275,-38.7956106375,-2.918299225,97.98103,59.7326,-25.776875,-27.0439,0.1150504,167.4905,185.5725,-66.9917,-0.0261392,-2.64016,-0.5896764,-0.13849635,0.02816438,0.020388145,0.00096080615,0.01517342,0.14770691
2,6.75,491.5636,0.501308625,-8.458429,-1.664186,-25.3203855,-3.615532,-40.931320875,-4.09160725,97.580325,68.363625,-26.9786,-27.214375,0.104717375,167.60875,184.835,-64.150125,0.080122375,-2.09425,0.05695475,-0.136549625,0.01823715,0.01900095,0.000971544625,0.029375925,0.160233125
2,7.25,500.8702,0.5003489,-4.4889266,-0.4945734,-35.2384208,-3.2931175,-20.98537085,-0.71273405375,97.65927,63.5566,-26.648875,-27.3362,0.1144508,169.476,185.361,-63.3095,3.812825,1.54209,1.77959,-0.1516463,0.02380683,0.02102335,0.001216027,0.0246589,0.07859944
2,7.75,500.933375,0.48455905,-2.286451375,-0.640526125,-75.54345,-2.9650385,-23.6116939625,-0.41395325,97.62554,65.009,-27.369625,-26.29925,0.1164559,173.123,191.2655,-50.5082,19.254,9.70885,10.275715,-0.1092399,0.022845525,0.018156045,0.00054747605,0.016629244,0.17124715
2,8.25,496.4947,0.575434,-3.196071875,-1.39873125,-40.180861,-0.34682075,-37.2640592625,-0.8215195125,97.68792,57.3892,-25.9885,-23.8751,0.1328241,183.538,205.987,-29.6903,39.734625,19.59528,17.9446,-0.1254196,0.02319545,0.02901636,0.0007942169,0.01599512,0.10158601
2,8.75,502.8251,0.68279235,-4.1822032,-1.8821115,-45.8609365,-0.576602325,-22.2795667425,-0.32593094625,97.7061425,53.762325,-23.64665,-21.0269,0.207388725,182.13125,221.505,-27.83865,59.51275,27.8488,25.642025,-0.142697575,0.031440935,0.03041543,0.001202560225,0.025489995,0.153353825
2,9.25,504.1394,0.7541631,-3.902365,-2.40435125,-53.31606875,-0.0387902500000001,-23.787976365,-0.5348890725,97.76828,51.1421,-20.430975,-18.5868,0.2500879,170.044,233.844,-25.968,162.011975,80.2635,54.5722,-0.1678816,0.07651294,0.05459956,0.004363227,0.05828272,0.29313967
2,9.75,506.4065,0.79983685,-5.6994616,-1.654036,-38.342822,0.253162875,-16.2376687,-0.6429763,97.74923,48.0028,-18.54425,-16.99195,0.2572033,161.587,244.426,-66.564,162.7325,79.9515,67.6728,-0.1435179,0.08504451,0.05945093,0.0069150525,0.054047255,0.48342345
2,10.25,506.21345,0.916530975,-2.3843234,-1.3255314,-47.679648,0.3084648,-16.8668446875,-0.9217347125,97.8004225,45.00105,-16.72555,-16.6196499999999,0.360643575,164.4675,250.10675,-91.9078,326.23,155.38625,98.829325,-0.17630075,0.087215135,0.1023266275,0.0176767025,0.07486542,0.68802645
2,10.75,506.71735,0.96283925,-2.7755855,-0.447614125,-36.62145725,0.351582125,-44.2696434,-0.9448638,97.78821,43.76455,-16.3806,-16.08145,0.430415,164.989,254.1325,-65.13265,341.7125,157.376,102.01015,-0.186291,0.14158445,0.067866595,0.013920655,0.084176265,1.0148924
2,11.25,506.605275,0.973065875,-2.7000582125,-0.287930125,-40.88849425,-0.30303925,-13.0686031625,-4.01186255,97.81212,42.4404,-15.520375,-15.097375,0.62426805,166.46925,258.795,-38.5325,353.433,163.12925,113.1934,-0.297089225,0.1160574475,0.07449305,0.01439570025,0.11153437,0.644039075
2,11.75,507.0856,0.9583076,-2.40790015,-0.295143025,-29.67077275,-0.7115926,-8.86896883375,-0.765200485,98.10084,39.5492,-15.0096,-14.7134,0.4001338,169.292,260.668,-76.2276,299.3915,79.191,89.0396,-0.1966952,0.13313256,0.07229674,0.016842448,0.09168956,0.6081362
2,12.25,506.1352,0.988876,-3.08967762,-0.3845668,-28.0785759,-0.2946162,-11.1549478375,-0.715157,98.0653,38.275,-14.3464,-13.9642,0.7543284,169.57,264.346,-43.52556,440.6125,137.2648,86.101,-0.2242578,0.14926372,0.07862546,0.02121688,0.08869532,1.029162
2,12.75,506.04,0.9639488,-36.662905175,-0.233766475,-27.270084,-0.467217775,-12.603129625,-0.93996485625,98.03132,35.7526,-13.6575999999999,-13.405,0.286029,170.022,265.138,-51.8448,498.04375,75.7536,92.7494,-0.2327172,0.170198,0.07272804,0.02305758,0.09986364,0.8154882
2,13.25,506.175525,0.98962135,-2.897195,-5.80553555,-26.87931455,0.17150322,-7.4179972875,-0.882126875,97.6788775,34.77105,-13.053325,-13.111225,0.25183805,171.0995,265.6615,-31.6826,438.795,64.99,80.336275,-0.244117475,0.189463225,0.113378925,0.02537977,0.181050925,0.649233475
2,13.75,506.66885,1.0089824,-9.347241975,-0.139011775,-42.0055147,-1.0367264,-21.952417125,-5.704621,97.9916175,33.234325,-12.789175,-12.819,0.210398425,171.45625,265.021,-21.2678,204.0147,50.8363,73.3495,-0.235988875,0.20216725,0.1013889925,0.0243057675,0.178769825,0.391188925
2,14.25,506.456,0.997244375,-1.82899155,-0.094254,-38.655860825,-0.5275741,-11.7077491,-1.2371662,97.5965875,32.45775,-12.476125,-12.56425,0.799035,171.81,263.49875,-20.12525,190.66625,86.840875,77.587875,-0.205272,0.229500875,0.04986215,0.0214100775,0.1095517125,0.709025625
2,14.75,506.3069,0.982897425,-2.2266974075,-0.0858158675,-65.5504646,-0.8296214,-15.230091975,-1.766078525,97.6085775,32.19985,-12.153225,-12.272875,0.85003565,172.14375,261.92675,-23.9323,147.64565,68.087025,64.499525,-0.24242075,0.12926712,0.08084849,0.01992858,0.18022675,0.833683225
2,15.25,506.301,0.9793872,-5.2163464,-3.7433581,-48.353054475,-1.09243885,-15.18824155,-4.705343825,97.60278,31.9422,-11.979,-12.342,0.7501756,171.45,258.902,-29.4062,95.2436,43.0214,40.797,-0.1943916,0.1192364,0.06773796,0.01791182,0.086833,0.8377006
2,15.75,506.11225,1.0172315,-1.8318856425,-0.202138875,-64.46987675,-0.8699161,-8.1109779375,-1.8647420625,97.64766,32.37795,-11.9157,-12.3905,0.7915749,172.2075,255.5085,-40.0732,93.06125,44.69365,24.08675,-0.2065941,0.1184528,0.08263342,0.0103471185,0.109898975,0.6877425
2,16.25,506.254375,1.06422625,-1.18675425825,-0.1553153725,-68.0957178075,-0.610572925,-8.296536400625,-1.3472392625,97.676575,32.348625,-12.0125,-12.632875,0.803132125,172.45875,251.11625,-52.4975,61.1402,29.809125,16.02375,-0.176205125,0.08815735,0.0751377625,0.0071140125,0.0847446125,0.69326725
2,16.75,506.124325,1.0639355,-0.9080448125,-0.466018625,-66.124671875,-1.1290425,-6.207684,-0.900892125,97.70412,32.710175,-12.14085,-12.92335,0.835419325,172.09325,246.0855,-60.873725,20.63935,9.3066025,6.08947,-0.190457125,0.0812469075,0.055170525,0.0045269685,0.0554811325,0.508977325
2,17.25,506.1456,1.065592,-1.053012265,-0.8707687725,-57.549177625,-2.9814345,-3.8456537375,-1.728480875,97.70592,33.9514,-12.5468,-13.5692,0.6928474,169.994,237.89,-82.097,3.43146,0.1823504,0.459308,-0.1253788,0.04971884,0.02954016,0.002284856,0.05370624,0.4418164
2,17.75,505.5557,1.06595985,-0.366487245,-0.17791225,-45.92431875,-5.12759925,-2.7042924625,-1.3060337,97.74104,37.21955,-12.8811,-14.03315,0.71701875,169.2015,232.7855,-84.0859,0.04268615,-4.67778,-0.96445,-0.09993584,0.067237155,0.041650735,0.0023234055,0.023639825,0.2507367
2,18.25,505.9101,1.0629378,-0.43388805,-0.1346337,-52.83674065,-4.235255,-4.2133574375,-1.55080795,97.77314,38.7385,-13.2692,-14.434,0.4637131,168.76,224.515,-86.5827,-0.0278103,-5.04173,-1.53475,-0.10152202,0.05340368,0.04129308,0.001654573,0.03835567,0.09562985
2,18.75,505.722225,1.071334075,-0.54566245,-0.1877067,-53.26858475,-6.1365355,-11.2753529,-1.039664925,97.8123475,47.524975,-13.78295,-16.076,0.4235493,167.41075,216.54225,-82.301275,-0.0494138,-4.06397,-1.1361275,-0.093620105,0.04768223,0.0368767875,0.002061163,0.026323935,0.1577783525
2,19.25,505.6623,0.9934026,-0.2273377,-0.2977242,-47.33926295,-6.361473,-13.8361187541667,-1.426577925,97.8446025,49.023125,-15.663675,-16.790075,0.363253975,166.19875,212.9975,-80.485025,-0.043053575,-5.109815,-0.52593737,-0.136100425,0.0445243475,0.03853412,0.00123370725,0.028258115,0.22850045
