DOY2,HR2,G_1_2_1,G_1_2_2,G_1_2_3,T_BOLE_1_1_1,T_BOLE_1_1_5,T_BOLE_1_1_7,T_BOLE_2_1_1,T_BOLE_2_1_4,T_BOLE_2_2_6,T_BOLE_2_2_1,T_BOLE_2_2_3,CO2_1_1_1,H2O,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_1,RH_1_1_1,TA_1_6_1,RH_1_2_1,TA_1_10_1,RH_1_3_1,TA_1_4_1,TA_1_11_2,TA_1_11_1,TA_1_9_1,TA_1_8_1,TA_1_8_2,TA_1_7_1,TA_1_6_2,TA_1_5_1,TA_1_1_1,TA_1_1_2,WS_1_2_1,NETRAD_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,PPFD_BC_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,TS_1_3_3,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,TA_1_2_1,TA_1_2_2,T_SONIC_1_1_1,WS_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TA_1_3_2
1,13.75,0.91065,0.617325,-1.341,3.60225,2.9855,2.964,4.456,4.136,3.369,5.0235,5.26875,391.4,8.1545,392.1,390.8,391.7,400.4,0.45265,28.15,20.36,-1.095,0.456,1.044,2.90825,2.9385,-1.049,4.736,100,5.029,98.14,3.69475,100,4.795,3.85525,4.5225,4.5595,4.963,4.572,4.7715,5.26,5.2345,4.706,4.966,1.79025,110.975,118.2,183.7,173.625,14.05,342.1,324.6,193.8,18.01,6.36775,4.30825,4.18575,3.4335,4.3845,3.61925,3.462,3.526,3.689,4.29175,5.433,98.49,18.5475,18.3675,7.905,2.2925,327.8,335.8,4.89375
1,14.25,0.9782,0.6568,-1.1905,3.7125,3.016,2.9775,4.536,4.26625,3.417,5.04,5.19525,391.25,8.188,392.275,390.775,391.575,401.525,0.4433,24.655,16.08,-0.856175,0.45765,1.1385,2.366,1.687,-0.9365,4.68775,100,4.986,98.195,3.7765,100,4.81075,3.90975,4.57075,4.6555,4.93,4.588,4.869,5.38775,5.34,4.7525,4.959,1.7425,90.1075,108.225,166.4,159.625,11,290.925,297.275,177.45,15.425,5.54075,4.31425,4.22475,3.46875,4.39475,3.68025,3.49925,3.531,3.689,4.2995,5.4315,98.4825,18.435,18.2625,7.941,2.29375,328.525,335.775,4.8385
1,14.75,0.93615,0.681575,-1.0345,3.7185,3.0475,2.964,4.588,4.241,3.394,4.9205,4.947,391.5,8.201,392.5,391.2,391.625,401.325,0.453075,19.41,10.3375,-0.64555,0.5673,1.045,1.64075,0.840675,-0.55105,4.6545,100,4.90225,98.185,3.795,100,4.778,3.91,4.5705,4.623,4.8955,4.629,4.7745,5.1445,5.16925,4.62575,4.889,1.82775,70.6375,72.1025,130.575,115.075,6.68925,241.775,227.35,152.425,12.28,4.63925,4.34825,4.25975,3.51125,4.43475,3.713,3.519,3.5365,3.6945,4.30025,5.42575,98.48,18.3525,18.12,7.989,2.34,328.2,335.6,4.78975
1,15.25,0.87975,0.507425,-1.0355,3.742,3.0585,2.96975,4.526,4.25525,3.419,4.87575,4.90675,391.275,8.2355,392.1,391.1,391.7,401.5,0.414275,14.57,6.19,-0.358975,0.667625,0.94345,1.443,0.1745,-0.2378,4.65675,100,4.74375,98.26,3.8325,100,4.787,3.9295,4.6175,4.6545,4.8275,4.5535,4.646,5.002,5.05675,4.5815,4.855,1.76125,39.6775,44.6275,83.285,80.5325,2.36425,174.8,169.85,120.3,9.031,3.72525,4.37275,4.2885,3.54925,4.46725,3.74475,3.5565,3.5515,3.6995,4.30075,5.42825,98.49,18.2575,17.985,8.05575,2.243,328.275,335.25,4.73825
1,15.75,0.7553,0.3649,-1.04075,3.714,3.075,2.966,4.206,4.246,3.476,4.843,4.862,391.425,8.2555,392.4,391.15,392,402.475,0.4065,11.1,1.23425,-0.05715,1.028,0.5923,0.705625,-0.392775,0.19465,4.641,100,4.5265,98.31,3.77925,100,4.61675,3.917,4.5035,4.5665,4.724,4.30975,4.6395,4.842,4.95075,4.406,4.704,1.643,18.37,20.945,42.555,32.5775,0,85.38,87.41,82.42,4.7945,3.10925,4.38925,4.30425,3.519,4.5045,3.746,3.549,3.566,3.697,4.3,5.432,98.51,18.21,17.95,7.93975,2.20525,327.4,334.3,4.762
1,16.25,0.6094,0.2238,-1.1265,3.709,3.144,2.984,4.079,4.179,3.5345,4.74025,4.728,391.8,8.275,392.4,392,392.1,403.7,0.4079,8.11,0.07378,0.21515,1.246,0.2575,0.0614825,-1.15125,0.7008,4.57,100,4.372,98.435,3.6515,100,4.362,3.97,4.445,4.433,4.61125,4.1575,4.431,4.639,4.745,4.34075,4.687,1.727,3.8745,9.4515,18.615,11.63,0,43.38,48.6625,48.7975,2.46475,2.10325,4.4015,4.3275,3.525,4.5255,3.7425,3.569,3.569,3.682,4.297,5.44,98.5,18.2375,17.8225,7.7105,2.33,327.1,333.175,4.6385
1,16.75,0.42055,-0.0261225,-1.20175,3.72675,3.167,2.97575,3.88925,4.134,3.536,4.72025,4.6545,391.6,8.139,392.9,392.4,392.7,402.7,0.3968,6.50025,-0.3747,0.582375,1.283,0.04914,-0.2673,-1.166,1.4345,4.456,100,4.11525,98.77,3.482,100,4.314,3.947,4.29375,4.355,4.4705,3.947,4.22425,4.5215,4.606,4.0715,4.525,1.867,-1.19175,2.418,4.32275,0,0,10.865,25.75,25.7,1.16025,1.574,4.3605,4.3065,3.54225,4.53275,3.715,3.524,3.60475,3.69625,4.301,5.442,98.5,18.0725,17.68,7.728,2.416,326.35,332.5,4.49725
1,17.25,0.09195,-0.33385,-1.325,3.65325,3.19225,3.052,3.77025,3.9475,3.45225,4.46125,4.518,392,8.095,392.75,392.9,393.15,402.5,0.39545,6.1435,-0.60845,0.93085,1.314,-0.381125,0.018611,-0.708925,1.954,4.369,100,4.00925,98.85,3.2765,100,4.406,3.92325,4.2315,4.24925,4.44275,3.921,4.09325,4.27975,4.48275,4.004,4.415,1.80175,-3.6775,0.2044,0.207575,0,0,0,15.3625,19.61,0.6866,1.22375,4.36525,4.287,3.50225,4.53625,3.718,3.555,3.60325,3.69775,4.3035,5.44575,98.52,17.9975,17.585,7.629,2.325,326.275,332,4.425
1,17.75,-0.027225,-0.65605,-1.47825,3.61025,3.18725,3.0655,3.69675,3.876,3.478,4.395,4.411,392.15,7.99575,393.2,393.3,393.2,402.7,0.347675,7.0455,-0.7599,0.9912,0.9946,-0.5904,0.3381,-0.08401,1.994,4.32,100,3.81825,98.935,3.1275,100,4.262,3.8815,4.155,4.14375,4.365,3.658,3.9505,4.0635,4.502,3.832,4.413,1.7515,-4.03175,-0.1776,0,0,0,0,14.37,19.6792307692308,0.68,1.377,4.38525,4.2725,3.4995,4.53875,3.68,3.56575,3.5935,3.7,4.30425,5.4435,98.52,18.11,17.67,7.5595,2.328,325.55,331.3,4.3035
1,18.25,-0.276075,-0.8317,-1.77575,3.55525,3.2405,3.07475,3.6305,3.8155,3.4355,4.39375,4.36,392.4,7.92575,393.5,394.2,393.7,403.6,0.358,6.26125,-1.203,1.061,0.86705,-0.885275,0.58815,0.159375,1.93975,4.135,100,3.7415,98.9,3.00775,100,3.885,3.84425,4.073,4.094,4.2505,3.521,3.8045,3.949,4.3145,3.8485,4.247,1.73625,-3.33075,-0.2807,0,0,0,0,14.22,19.7484615384615,0.68,1.429,4.3965,4.258,3.501,4.523,3.661,3.569,3.638,3.707,4.301,5.45,98.5375,17.9125,17.425,7.382,2.302,325.425,331,4.1735
1,18.75,-0.466525,-0.91725,-1.94525,3.50275,3.281,3.09625,3.5815,3.7655,3.41175,4.33925,4.3465,392.575,7.866,393.575,393.8,393.825,402.6,0.3655,7.404,-0.9763,1.27975,0.5653,-1.14725,0.837075,1.11325,1.9345,4.061,100,3.6075,99.01,2.9215,100,3.903,3.7955,3.957,3.881,4.0375,3.563,3.671,3.82825,4.291,3.816,4.187,1.80325,-3.56175,-0.491325,0,0,0,0,14.475,19.8176923076923,0.68,1.4765,4.3125,4.2365,3.46,4.49825,3.6445,3.538,3.6325,3.71,4.304,5.44825,98.53,17.81,17.23,7.292,2.351,324.5,330.6,4.03225
1,19.25,-0.5523,-1.01225,-2.115,3.494,3.3225,3.14075,3.544,3.701,3.399,4.232,4.18975,392.5,7.725,393.4,394.1,393.7,401.9,0.370325,8.222,-1.56075,1.182,0.549,-1.2375,1.0215,1.26525,1.761,4.07875,100,3.5205,99.01,2.945,100,3.89,3.7715,3.81925,3.8015,4.103,3.4885,3.58325,3.7125,4.247,3.805,4.084,1.81125,-3.16075,-0.4306,0,0,0,0,14.73,19.8869230769231,0.68,1.7055,4.31,4.235,3.45425,4.471,3.6285,3.50075,3.62675,3.7205,4.3045,5.44775,98.5375,17.7225,17.08,7.18325,2.399,324.5,330.1,4.09
