DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,TA,PA,RH,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,PPFD_IN
1,0.25,-0.3345498,-56.335105,-31.3890375,-15.076025,0.69368265,0.03899,13.74312,12.420215,99.262055,58.3020125,0,248.281625,11.74574,0.19380545,0.17008355,0.048475,0.11866,0.00104,0.0353947776,0
1,0.75,-0.466935,-65.240145,-39.919675,-7.62602,0.6991175,0.0337675,14.1212425,12.7829725,99.2628425,53.9332,0,245.3619,10.0337625,0.186714,0.146525,0.05204,0.13981655,0.00083,0.0286723248,0
1,1.25,-0.3172425,-56.2139,-6.946467,-5.4455375,0.8983,0.0409,13.4512,12.3352,99.2542,55.9206,0,244.23175,9.96129,0.170072,0.16036,0.0449,0.1379,0.0008075,0.0371811776,0
1,1.75,-0.286885,-55.432405,-5.7702525,-5.66806,0.710915,0.040985,13.400285,12.07315,99.237055,72.24213,0,244.0568,13.38475,0.16709,0.1527477,0.05286,0.12055,0.0008375,0.0377655488,0
1,2.25,-0.21728,-42.34491,-8.04912675,-14.393775,0.62972,0.03513,13.243855,11.93555,99.248925,72.3791,0,244.6258,13.42191,0.2314282,0.176635,0.03925,0.116775,0.0009125,0.0582231808,0
1,2.75,-0.2424,-51.1686,-10.169205,-5.74036,0.6089,0.0402,12.8311,11.5368,99.2961,67.60516,0,245.453175,13.37928,0.1642,0.1659,0.0426,0.1133,0.001015,0.0429799104,0
1,3.25,-0.1894275,-53.7365625,-22.137275,-9.2260825,0.780115,0.0415925,12.139795,10.7967675,99.2364125,60.3375,0,246.3652,10.41207,0.1699225,0.1630825,0.0436775,0.11016505,0.001,0.04727,0
1,3.75,-0.26921935,-54.72305,-27.432625,-5.1502675,0.691020825,0.0296875,11.6908525,10.414445,99.193405,63.5017375,0,246.979375,13.64188,0.18809,0.1852075,0.0522675,0.1096875,0.0009125,0.0364678848,0
1,4.25,-0.1822,-47.8069,-34.49067,-11.2295,0.946,0.046,11.7626,10.504,99.1998,60.85619,0,248.3084,13.1715875,0.211172,0.162115,0.0521,0.1091,0.0009125,0.03237136,0
1,4.75,-0.2779425,-45.154485,-29.70431,-11.6394375,0.9242775,0.0320725,11.362955,10.1050525,99.1588175,72.97896,0,249.8186,11.6169125,0.2253009,0.16098095,0.0380375,0.10642445,0.0011,0.0343125,0
1,5.25,-0.2831,-45.3191,-29.40354,-6.24784,0.7366,0.0268,11.2199,9.9081,99.1565,59.2139,0,253.660425,9.649511,0.1906,0.1545,0.0411,0.1078,9e-04,0.03205776,0
1,5.75,-0.29129185,-48.91154,-28.327135,-5.57128575,0.6864375,0.04701,11.3828,10.1476725,99.09952,51.674665,0,254.813125,7.93868,0.18589,0.148305,0.03904,0.10929935,0.000815,0.03607712,0
1,6.25,-0.216394,-47.2963,-10.6574525,-9.26005,0.4497,0.036,11.059,9.8585,99.1563,33.0333425,0,253.8484,7.7919,0.215852,0.1589,0.0469,0.113,0.0009075,0.0459371712,0
1,6.75,-0.26551,-36.99376,-3.25815125,-9.6413435,0.547095,0.02817,11.427925,10.085135,99.26238,60.4271325,0,256.046675,11.97083,0.2412444,0.18628,0.068785,0.0992,0.00081,0.0690468976,0
1,7.25,-0.308855425,-30.00131,-19.521925,-5.802825,0.634955,0.0549525,12.4580925,11.0560875,99.3000075,70.734975,0,245.555,13.24164,0.339041975,0.24766,0.095210525,0.109815,0.000715,0.0998478608,0
1,7.75,-0.41524515,-20.614655,-1.03518025,-10.604,0.8714401,0.079695,12.165565,11.025455,99.30589,60.39462,0,242.017,11.9123,0.32693915,0.31685575,0.13693,0.109775,0.0009275,0.157201576,0
1,8.25,-0.40681415,-9.6151385,-1.3250975,-14.7455,0.66311,0.083475,13.636365,12.398525,99.31536,59.508185,0,238.895,12.513525,0.38208695,0.38733,0.1719908,0.107385,0.000955,0.188989776,0
1,8.75,-0.421140275,-13.9553325,-5.982659,-15.65714,1.17020075,0.107175,15.0334975,13.413805,99.32808,58.71358,0,239.727675,12.5757875,0.44965845,0.4085175,0.214135,0.115655,0.00063,0.229526808,0
1,9.25,-0.443947,-15.061225,-33.177485,-17.205055,1.239512,0.11604,15.98238,14.16514,99.35248,54.0992,0,236.713175,12.011225,0.55342,0.4969732,0.2308376,0.11334,0.0008625,0.1918925,0
1,9.75,-0.4276075,-6.73929075,-0.7399725,-23.265355,1.0173525,0.0917568,16.7901,14.87927,99.3750225,52.632995,0,235.05815,11.6038025,0.5293275,0.56404,0.23127,0.11779795,0.00086,0.275667832,1.8
1,10.25,-0.46992,-5.0757,1.17927,-21.81648,0.88978,0.10478,17.46526,15.605,99.38398,50.2517225,0,230.66725,11.40719,0.55972,0.52908,0.2014372,0.16178,0.0016275,0.29009008,35.26
1,10.75,-0.4592425,-4.6954325,0.81704,-24.88848,1.1956525,0.1252825,18.0055475,16.1554325,99.4069525,48.153515,0,232.1676,10.762705,0.58878,0.622905,0.26356905,0.1695925,0.001345,0.372950096,47.2
1,11.25,-0.427220525,-8.97392615,-1.02676,-25.51184,1.367315,0.17398615,18.6867325,16.842555,99.3483475,45.971725,0,231.6014,10.233083,0.7031825,0.6641375,0.2876,0.17481,0.001835,0.532643488,84.85
1,11.75,-0.457632075,-4.39189625,3.41196,-25.96132,1.1594375,0.12336,19.1566225,17.35289,99.2877775,42.7976,0,230.6336,9.779102,0.731365,0.6982925,0.2908875,0.191095,0.00147,0.334913328,120.675
1,12.25,-0.43547065,1.20473525,2.70465,-28.27464,0.98934,0.1354075,19.680125,17.815015,99.330705,41.03607,0,230.0318,10.253835,0.6928625,0.5942975,0.2647125,0.2047775,0.001545,0.481499944,319.17
1,12.75,-0.4357439,4.6291565,4.30121,-27.2646,0.6945575,0.124279025,19.5413025,17.5362225,99.371225,39.2872325,0,227.0007,10.381895,0.706,0.6887,0.27869,0.1842875,0.00155,0.5074,558.45
1,13.25,-0.4641175,-3.5177785,3.78542,-28.53998,0.9080125,0.158655,19.9404925,17.9289975,99.3155225,36.072045,0.0144975,225.4374,10.209315,0.67244005,0.6659625,0.28507,0.1866475,0.001935,0.584066616,506.775
