DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,404.76327,1.05430825,12.54642275,33.91646,6.1192854,6.5576098,0.51878612,88.31731,5.1789374,94.348412,2.4937207,0.4452965875,3.36,8.7856472,0.71699212,1.577952,1.6341764,0.67803034
1,0.75,400.624,1.320066,10.96957,47.24795625,5.85567454999999,6.33739874999999,0.479209915,84.20469875,5.28490625,94.371169,2.60295252499999,0.4450811725,3.36766655,8.74411385,0.64430592,1.48844505,1.61611275,0.678092935
1,1.25,408.286525,0.9662608,10.4016278,50.110241,5.72192605,6.2037669,0.405567965,84.553901,5.1058209,94.4020785,3.13740214999999,0.436092695,3.348166525,8.6830208,0.681890335,1.404494825,1.5941908,0.6652931875
1,1.75,411.474925,1.3679455,7.04477645,41.108367,5.86291515,5.94623835,0.38479686,84.77557975,5.255402975,94.4146635,1.72429325,0.4394556625,3.345,9.4200003,0.6422411,1.3775552,1.62539735,0.66716342
1,2.25,414.15541,1.677661,8.7840362,37.943605,5.689834525,5.8724842,0.4000415,85.78783625,5.52135935,94.34429875,0.828747799999993,0.4317169,3.303166825,9.230643775,0.6732443475,1.441324575,1.58432265,0.6944233025
1,2.75,416.925475,1.767862375,11.51215355,36.492185,5.871195,6.067051125,0.393531425,84.44191925,5.3735319,94.33969625,-2.58800470000001,0.433202055,3.263917,8.93807,0.6742236625,1.337424375,1.70560125,0.70296515
1,3.25,412.20311,1.27132375,26.38243625,31.144023,6.14755725,6.3605675,0.4744121,87.51435975,5.1381854,94.34129375,-3.28724215,0.43198823,3.2945,8.652522,0.635805525,1.516721,1.5501235,0.645442325
1,3.75,415.67753,2.45355125,7.8721378,42.55084,6.249096625,6.48789725,0.5605474625,84.037365,5.3782925,94.35754375,0.0588682499999897,0.457308525,3.305,9.13477075,0.6828732375,1.43193725,1.61886425,0.6578555625
1,4.25,413.921285,1.4645515,8.625694025,47.59145875,6.0075219,6.3325926,0.5156483,84.53223125,5.569413625,94.383141,-2.2718652,0.4470419875,3.32,8.8315876,0.82331452,1.5786437,1.7231523,0.70529416
1,4.75,412.5513425,1.52573,18.9518732499999,24.87361,5.9848909,6.2814799,0.6616935175,87.73912,4.9188994,94.38731075,2.0787658,0.42217855,3.325,9.08265225,0.895401495,2.0044369,1.967639275,0.816768095
