DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,NEE_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4
1,6.75,1.953997,432.70737,29.706715,8.7689756,6.958222125,2.67017725,96.42,5.33761999999999,-0.003154437,0.93754646,4.56125425,102.4,3.547075,12.5675,4.1875,1.2648,2.4275,323.89,330.91,0.401,1.1104,1.6993,1.83675
1,7.25,1.680564375,430.17331,45.55881,11.26466155,7.15361175,3.191769075,96.5,5.49752249999997,-0.00356235275,0.867482575,4.00356,102.4,3.1169,16.20375,56.2741902389999,30.965,9.59625,327.49,329.1,0.403275,1.0685,1.703,1.782625
1,7.75,1.587456725,431.934675,87.9406499999998,13.333859,7.14937475,3.0299695,96.76,4.9047846,-0.0037558861,0.929085119999999,4.3181422,102.4,3.093,55.45625,174.71663425,99.34,19.896,329.26,328.64,0.400875,1.123625,1.717125,1.812
1,8.25,2.265222525,431.99266,137.2359525,21.55417075,7.000663025,3.5355165,96.76,5.442011,-0.00561674947500001,0.9233812875,4.518900675,102.5,3.22705,96.9375,333.3875,175.65,35.042,330.16,330.33,0.402,1.0568,1.70335,1.8797
1,8.75,2.319225625,431.0955625,180.558495,20.790126,6.8929974,3.0161416,96.86,5.9345,-0.00962689032500001,0.995005,4.6583482,102.5,3.427,164.275,488.69003093,244.15,42.937,327.62,331.26,0.39965,1.032375,1.698375,1.8605
1,9.25,2.319808,430.4485,198.24276,21.2328765,6.96855175,2.0189861,96.8,5.6544,-0.0183204960000001,1.002747275,4.4726,102.594,4.06659999999999,220.7125,627.73,316.43,48.417,326.83,332.87,0.40075,1.002125,1.691375,1.84
1,9.75,2.72309332499999,429.2349,217.768805,35.962662,7.0880809,2.27791305,96.8775,5.371389,-0.0300733985,1.0073212,4.514348775,102.594,4.3605,275.925,755.375,372.64,52.787,327.81,334.26,0.4465,0.9748,1.6926,1.8831
1,10.25,1.8322458,426.30936,257.58631,44.23114375,7.0374292,1.84083725,96.755,5.84867924999999,-0.0325113855,1.0025382,4.364107,102.558,5.17719999999999,308.38,854.95982532,416.95,58.792,329.2625,335.6,0.397199999999999,0.9754,1.6896,1.88825
1,10.75,2.32954715,425.370355,264.9644425,47.9844107499999,7.0921322,3.028055125,96.6775,7.41904749999999,-0.03470207775,1.0077346,4.735202,102.556,5.5785,319.68,925.141621575,447.2625,60.4475,332.375,336.3,0.42,0.93705,1.68735,1.848925
1,11.25,1.692753,425.616815,301.640795,54.9791349999998,6.924717,2.80941069999998,96.7775,6.15692079999999,-0.04492728,0.979718865,4.47215125,102.5,5.48235,344.375,975.91,480.4,63.202,333.54,339.12,0.3925,0.940625,1.688375,1.823
1,11.75,2.651556275,426.487305,295.3329025,63.4373554999999,7.16898989999999,5.245146,96.8325,7.79675349999998,-0.0438575,1.002636825,4.4771785,102.5,6.167975,355.325,992.03268238,486.31,62.355,334.42,339.47,0.39625,0.982875,1.68525,1.843125
1,12.25,1.474436775,425.7865325,280.422175,63.467177,7.215691875,3.1258339,96.655,7.54355625,-0.0473992775,1.014468775,4.5532515,102.4775,6.622625,341.175,979.4408405875,478.86,62.5,334.57,342.41,0.3947,0.9813,1.6906,1.8341
1,12.75,1.683037,425.517015,264.97344,70.2237075,7.16970225,3.07124635,96.665,7.606405,-0.049134332,1.010046,4.6102602,102.4,6.826125,322.8975,931.3442621875,460.0225,56.8155,334.59,343.5,0.384775,0.994599999999998,1.691375,1.80325
1,13.25,1.4455687,425.7234975,251.3867125,66.00400675,7.2567784,2.553971125,96.6875,7.0571,-0.0448413515,1.00915205,4.6124372,102.38875,6.94884999999999,299.095,857.02571753,427.24,52.546,335.3125,345.02,0.3725,1.0015,1.68945,1.7257
1,13.75,1.2414853,425.6084,204.538405,62.9116887500001,7.2362428,1.51034725,96.965,7.2334375,-0.051477024,1.0047448,4.6613158,102.3875,7.32325,250.21,757.79018524,378.62,46.107,331.805,345.245,0.418275,1.0274,1.6952,1.65315
1,14.25,1.2122017,424.556325,168.6548225,63.180002,7.160966725,3.452830375,96.8325,7.6583478,-0.032984105,1.017595625,4.542331275,102.4925,7.11335,197.93,630.3512647125,316.12,37.87925,336.1375,344.805,0.385225,1.0715,1.69645,1.666375
1,14.75,1.36822225,427.37284,116.136055,48.3358775,7.094108775,1.7177884,96.555,8.15388,-0.018072262,0.97970891,4.64821835,102.5,6.945625,136.24,486.840183015,249.9025,30.6765,336.01,345.515,0.404325,1.124,1.693,1.6498
1,15.25,1.3901064,427.83434,77.0922035,39.5935560000001,7.0343667,2.62320115,96.6875,8.17304,-0.01406943725,0.94803858,4.37860565,102.475,7.06665,80.521,345.061899875,173.79,25.0435,332.255,344.72,0.403,1.1292,1.693375,1.6935
1,15.75,0.9360113225,428.14824,29.7402905,32.5089025,7.3155108,1.44885485,96.9875,8.4957625,-0.012035,0.92399572,4.31745075,102.5025,7.18255000000001,24.174,187.314918215,99.22,18.69475,333.59,343.81,0.39765,1.1358,1.6971,1.77325
1,16.25,1.0368801,428.26169,12.6126839999999,16.85507,7.11294099999999,1.46920355,96.9325,7.04328249999997,-0.0046304075,0.9507792,4.5453713,102.4975,6.500525,5.86400000000001,57.904,29.7665,8.8105,328.195,341.085,0.3625,1.1454,1.69925,1.759875
1,16.75,1.746088,428.706795,23.75028875,16.6111185,7.336404825,2.928435625,96.6775,8.22168,-0.004631527,0.9702350975,4.52587235,102.5,5.77925,3.9295,6.3,0.469400000000001,2.37095,328.975,335.785,0.362099999999999,1.1582,1.70315,1.738625
1,17.25,1.33286985,429.1077,23.0542567500001,23.236645,7.38283125,3.3796965,96.6325,7.83626249999999,-0.004977625225,0.943127615,4.442271,102.49775,5.5365,4.2637,0,0.13055,2.36735,331.385,336,0.4144,1.161875,1.7014,1.68065
1,17.75,1.76024962499999,430.206465,14.3860994999999,28.318776,7.2152251,6.22255819999998,96.73,7.450075,-0.00437043425,0.942038025,4.366343875,102.46975,5.20385,4.7808,0,0.1081,2.4383,332,334.315,0.401,1.1628,1.701125,1.66675
1,18.25,1.6584602,429.3445,26.2096605,24.460898,7.498635875,6.9893116,96.7625,7.9834125,-0.003952048625,1.0052309,4.6197704,102.431,5.1425,4.3269,0,0.0913000000000001,2.4368,332.125,333.025,0.3625,1.145125,1.6974,1.67045
1,18.75,1.89635614999999,430.63825,15.742718,11.8045255,7.80773849999998,5.40798802499997,96.375,8.674515,-0.0038014372,0.9474447325,4.41522975,102.41775,5.17199999999999,4.4853,0,0.127850000000001,2.41805,331.765,336.95,0.3645,1.1423,1.69725,1.62275
1,19.25,1.9547966,431.92962,8.07453400000007,21.2633609999999,8.08744799999999,4.231332875,96.575,8.42055,-0.0040227894,0.98165665,4.6156105,102.482,5.047125,4.26000000000001,0,0.0901,2.1579,331.205,335.285,0.362225,1.1575,1.701,1.67015
1,19.75,1.808359625,431.9728525,3.94724712499993,16.82350675,8.1573695,3.00457020000001,96.255,7.87096999999999,-0.0042215,0.9547036125,4.47170625,102.4955,4.9237,4.9141,0,0.1336,2.1652,331.355,333.585,0.3675,1.1493,1.699125,1.665625
1,20.25,1.42195615,432.0878575,4.859681875,14.2031005,7.99429069999996,2.0193876,96.4,7.90646,-0.00372763175,0.9850604375,4.58623555,102.5,4.747275,5.4785,0,0.152500000000001,2.1272,331.68,334.11,0.388525,1.138625,1.696,1.7007
1,20.75,2.19262565,432.9938175,11.2623672499999,17.82992,8.247757375,2.2973086,96.665,6.90374499999999,-0.004596259225,0.95853629,4.603179,102.5,4.555375,4.9776,0,0.0764000000000003,2.1313,326.745,333.92,0.3836,1.07555,1.6944,1.701
1,21.25,1.7547638,431.8640075,8.983094,10.975094,8.11707799999998,1.7854175,96.965,6.3325325,-0.0040809935,0.979716495,4.330431925,102.55425,4.6179,4.7915,0,0.130700000000001,2.14005,328.57,334.86,0.3905,1.1219,1.697,1.71375
1,21.75,1.6203785,433.11831,8.8545112,14.72745075,7.818935375,1.91198285,97.1075,6.146665,-0.003883167,0.933183075,4.2396293,102.53875,4.70329999999999,5.1352,0,0.1526,2.30885,327.04,333.97,0.393,1.0878,1.69645,1.718
1,22.25,1.492527825,433.59858,10.3381485,10.47755855,7.7233505,1.41612865,96.16,6.78362,-0.00308737635000001,0.95046889,4.588083,102.5,4.53549999999999,5.13290000000001,0,0.338050000000001,2.20995,329.945,332.92,0.40075,1.12545,1.698,1.729725
1,22.75,1.620137875,434.6557175,23.4513699999999,9.377273,7.2985365,2.438256125,96.24,6.81595,-0.00350387610000001,0.9695016,4.34831825,102.48775,4.4726,6.5369,0,0.140450000000001,2.0921,331.88,331.82,0.406225,1.1321,1.694075,1.754475
1,23.25,2.0560076,435.12352,28.4036205,14.99938975,7.342324975,2.60577995,96.38,6.99932499999999,-0.00398904425000004,0.897281105,4.1731739,102.4655,4.3712,6.2502,0,0.0300000000000002,2.08335,328.85,331.805,0.406625,1.11,1.697125,1.794375
1,23.75,1.9860665,435.349905,21.7655,18.706535,7.428743,2.401269,96.36,5.87400249999998,-0.0036531965,0.961888539999999,4.54225575,102.48875,4.332375,5.0784,0,0.13815,2.31215,324.735,333.3,0.40515,1.123,1.6961,1.7762
2,0.25,1.476393225,437.073875,18.9935242499999,23.4457685,7.40168910000001,1.97697595,97.255,7.38063,-0.002954019925,0.9075309,4.2531766,102.3625,3.17219999999999,3.35355000000001,0,0.29405,3.0136,323.07,326.535,0.101125,0.784999999999999,1.4619,1.89755
2,0.75,1.7557296,437.295225,13.038772,22.0490464999999,7.35784062500001,2.571757,97.1325,6.74525999999999,-0.0034865006,0.92914945,4.439549,102.4,3.00939999999999,2.89815,0,0.379599999999998,3.19025,323.71,325.185,0.107125,0.7538,1.4893,1.8559
2,1.25,2.178865,438.2749475,10.8597265,40.5430694999998,7.44928,2.9285204,97.1875,7.05944249999999,-0.003954,0.880542515,4.17151715,102.3925,3.167325,3.5555,0,0.553125,2.913625,324.4625,325.2,0.104,0.805199999999999,1.459825,1.765125
2,1.75,2.425767925,438.90032,12.9049735,37.8784085,7.562523625,2.639302975,96.955,6.54566,-0.002676435,0.859559885,4.1576625,102.4675,3.1464,3.7601,0,0.255549999999999,3.16275,325.395,325.665,0.10605,0.743625,1.460625,1.74205
2,2.25,1.9643569,439.54144,7.6944155,36.829666,7.23034032499999,3.32465479999998,97.0325,6.2405875,-0.00225038025,0.888552775,4.219625675,102.48,3.08755,3.874,0,0.200849999999999,3.08109999999999,324.57,324.505,0.1004,0.757625,1.4781,1.74975
2,2.75,1.82305535,440.2142025,17.0082239999997,27.135246,7.18827845,2.5925287,97.1,6.1230175,-0.0028047168,0.8988687,4.187356125,102.4775,2.74537499999999,5.38735000000001,0,0.3411,2.7588,324.185,324.085,0.100325,0.7587,1.47,1.7836
2,3.25,2.0714561,442.51758,25.0443749999999,26.520825,7.16755665,2.985757,97.1775,5.559425,-0.002881918625,0.934461995,4.4839058,102.5,2.917425,5.30025,0,0.31,3.177125,324.5875,323.875,0.0935500000000001,0.7638,1.4919,1.8078
2,3.75,1.946928175,438.48581,17.71784,24.08856175,7.101948,2.65711759999999,97.4775,5.67702,-0.002259305,0.9275109125,4.2553715,102.5,3.1499,4.4615,0,0.427125,2.709125,325.35,324.45,0.0957999999999997,0.75985,1.496375,1.82029999999999
2,4.25,2.135143325,436.93793,32.90683375,29.3775342499999,7.21182899999999,2.29176904999999,97.2775,5.6812825,-0.00387837675,0.89075915,4.2826646,102.5,3.0715,4.3775,0,0.308625,2.821375,324.6875,324.1,0.0947000000000001,0.7848,1.4508,1.7882
2,4.75,2.240076325,439.477215,19.87263,34.278566,7.219323125,3.42106675,97.1775,5.8459125,-0.00330542160000001,0.922918114999999,4.361203425,102.519975,2.9215,4.989,0,0.576,2.91725,323.1125,323.9875,0.0924499999999998,0.792199999999999,1.48565,1.748175
2,5.25,1.797092025,439.3932075,17.90884,23.685614,7.1449588,3.429190625,97.355,5.780275,-0.003020709525,0.9547125125,4.603205,102.54,2.7781,5.866125,0,1.3415,3.439,323.125,323.575,0.09815,0.749775,1.47285,1.803825
2,5.75,1.654516,441.5019,13.338487,24.922795,7.387052425,2.1554794,97.5875,5.216755,-0.003503551,0.922665575,4.312369525,102.59,2.5275,6.412125,0,0.78625,3.458875,322.8,323.475,0.0954,0.775675,1.4827,1.873025
2,6.25,2.0087355,444.16625,40.839568,19.4531575,7.16171325,2.52117475,97.61,5.2369875,-0.0026634604,0.93796227,4.33479215,102.6,2.60815,9.67125,15.18225,11.04,3.386625,322.825,323.275,0.08925,0.7951,1.4692,1.77385
2,6.75,2.1329154,438.459965,50.2190675,16.6013497499999,7.07401625,3.146965,97.7875,4.915725,-0.00329569245,0.93696075,4.2907036,102.6,2.8784,18.1975,103.6470336,61.0889999999999,13.499,322.8,324.6125,0.0946,0.773625,1.4601,1.82755
2,7.25,1.89537425,439.563895,70.85643125,23.18150425,7.031508,2.450832,97.81,6.73635999999997,-0.004491416375,0.900942499999999,3.93165475,102.63075,2.926475,57.56,264.925,138,25.455,322.8375,325.0375,0.089,0.7701,1.45955,1.7763
2,7.75,1.85548245,439.65925,137.67781,30.3118659999999,7.068592425,5.10921429999999,97.7875,6.36857999999997,-0.00975479064999999,0.96580473,4.443956125,102.6525,2.9585,126.0375,459.4,234.03,35.062,324.0125,325.4,0.0795000000000001,0.76265,1.4702,1.7829
2,8.25,2.521797375,436.7905,168.99927,35.064003,7.1614775,2.9966594,97.8325,5.94325999999998,-0.016144968,0.9995526575,4.5223316,102.665325,3.23955,188.3,628.4275,324.1,47.027,323.675,327.375,0.0801000000000001,0.7461,1.43575,1.8645
2,8.75,2.588386525,437.51822,212.845375,42.29552,7.17054745,3.406666775,97.855,7.7754125,-0.019789278,0.9967170625,4.601328,102.6,3.79122499999999,274.4125,811.22,405.64,49.964,324.275,330.9875,0.0801000000000001,0.70165,1.48435,1.8113
2,9.25,3.254203975,435.7194,279.48218,59.1751725,7.291231225,2.8410195,97.7875,8.72552,-0.041454017,0.968228625,4.383346025,102.6,4.88145,328.075,970.09305219,471.6,59.095,324.5375,335.25,0.0838749999999999,0.71585,1.46275,1.8298
2,9.75,2.8723336,433.881015,327.39355,78.205862,7.4404814,2.2646688,97.4,9.02167999999999,-0.0543722675,1.0021676,4.5451185,102.6,5.4422,380.7625,1099.4825,530.59,63.595,326.25,339.975,0.0935,0.743625,1.4865,1.80125
2,10.25,2.918838275,433.49,369.2213375,77.8218125,7.399797,1.58912905,97.365,9.63495,-0.054212368,1.00637575,4.6001234,102.6,6.1795,435.26,1205.119557475,584.205,68.07875,328.72,343.22,0.0875749999999998,0.78985,1.44195,1.75337499999999
2,10.75,2.24386505,428.6408,415.817575,93.2938,7.52670725,1.9767915,97.13,9.74782,-0.0698755175,0.996603055,4.5199894,102.57405,6.531,463.88,1278.925,621.985,70.12625,329.92,348.25,0.0825999999999999,0.7598,1.486425,1.668875
2,11.25,2.4571237,428.38545,434.2925375,85.118714,7.560109325,1.988629875,96.8925,10.037205,-0.0740605325,1.008086,4.5544393,102.526325,6.89929999999999,487.38,1352.27,644.91,76.3215,329.76,351.15,0.0767499999999998,0.7408,1.4707,1.5965
2,11.75,1.716854,426.1772,400.507875,104.272555,7.8745094,2.27427385,96.87,11.205195,-0.05160770625,1.01882575,4.50968855,102.5,7.54,497.05,1367.6490455,654.25,70.7485,330.35,353.95,0.0958,0.782,1.485,1.587
2,12.25,2.142098575,425.3258125,435.39518,106.939615,7.8748308,1.66330725,96.8925,10.72887,-0.053877557,1.026077175,4.6537446,102.467,8.0375,493.44,1356.72,659.51,70.60325,331.51,353.87,0.0909999999999998,0.819,1.514,1.601
2,12.75,1.4810252,424.95065,388.2305075,109.376605,7.8032965,1.8949812,96.5725,10.93042,-0.0765722710000001,1.0459828,4.6862189,102.4575,7.97975,470.435,1297.91472685,631.4925,65.234,333.84,357.0175,0.0750749999999999,0.839874999999995,1.531575,1.611075
2,13.25,1.57855,424.8456875,357.19636,104.649638,7.71507565,2.0750325,95.875,10.9413,-0.07432329675,1.03758325,4.6344598,102.43735,8.33575,437.6725,1232.87,597.405,61.35425,332.82,353.9625,0.0779749999999997,0.847274999999993,1.5342,1.463375
2,13.75,1.40374895,425.27005,324.848995,92.37654725,7.6522943,1.57516475,95.255,11.121575,-0.040125705,1.0407815,4.6643315,102.4,8.73325,392.825,1118.6249553,544.5425,54.2415,331.2025,358.9,0.077,0.92395,1.533725,1.45894999999999
2,14.25,1.0873574,424.86936,283.22582,87.79177875,7.6038709,1.3093694,95.3,10.8651,-0.055636264,1.012025,4.717163,102.3975,8.871,340.6875,995.0975,488.185,51.04575,333.88,356.0725,0.0793000000000001,1.033,1.542,1.42775
2,14.75,1.19539675,425.21316,220.3930875,81.846586,7.31202979999999,1.8649645,95.52,10.879175,-0.059749675,1.0130505,4.775498875,102.3675,9.0865,266.2925,837.75,411.6175,43.42275,328.9875,355.7425,0.0824999999999997,1.08245,1.4893,1.427275
2,15.25,1.179799,425.734345,167.2507,65.308115,7.474672475,2.176421,95.71,10.7990825,-0.04690525,1.0357737,4.6775211,102.375,8.9105,189.17,659.5244038875,328.385,37.191,327.055,357.1525,0.0837999999999998,0.953150000000004,1.5292,1.4526
2,15.75,1.12835425,426.161875,115.6430975,53.676859,7.6218686,1.90085085,96.11,10.487845,-0.0286025000000001,1.026859,4.5716761,102.38,8.44,109.3625,469.9375,232.3325,30.267,331.7625,354.9275,0.0874999999999999,0.951574999999996,1.5431,1.467575
2,16.25,1.467696925,425.81321,63.91978975,58.41423,7.6892966,3.08865425,95.92,10.25607,-0.0174995535,0.983434635,4.639216075,102.4,8.175,41.178,269.66811807,148.185,24.304,331.185,352.98,0.104525,1.011,1.546,1.48775
2,16.75,1.557476125,427.6666725,39.5025255,29.1248082499999,7.697210125,4.41145725,95.8975,9.67177,-0.00488989905000002,0.98809658,4.67320845,102.398725,7.84919999999999,9.73625,105.316978325,56.53225,13.664,325.825,352.47,0.0911250000000001,1.0295,1.5467,1.5145
2,17.25,1.42421495,427.60922,38.6059940000001,24.9438189999999,7.79222675,5.219912725,96.0875,9.468795,-0.0052316144,1.002956575,4.6102555,102.4,7.3594,3.683775,19.164,6.8369,3.53405,324.3625,348.2325,0.0945750000000001,1.0011,1.5226,1.49365
2,17.75,1.59309275,428.4508425,20.111076,23.811485,7.658152875,5.23738739999999,95.8775,8.931,-0.0052939072,0.98859479,4.4632642,102.4,6.27965,2.7777,0,0.2324,3.0086,326.35,341.485,0.0965999999999999,0.934999999999996,1.554,1.5177
2,18.25,1.506700625,431.174045,20.19973,15.1968559999999,7.72813919999999,4.188575375,96.1775,8.66953499999999,-0.004835,0.9894656625,4.750107375,102.4075,5.76659999999998,2.490275,0,0.25585,2.749725,327.48,343.6925,0.0971000000000001,1.007175,1.549975,1.60435
2,18.75,1.81703245,431.724945,24.8494079999999,19.8635079999999,7.5158085,4.0234955,96.3875,8.4257825,-0.0035693466,0.956917345,4.5410533,102.4,5.34595,2.25075,0,0.2664,2.99605,329.5825,340.3475,0.101025,0.928200000000002,1.5248,1.6824
2,19.25,1.3193472,432.11435,23.268495,20.724457,7.555287925,2.878499,96.3,7.711815,-0.0034776125,0.9235179425,4.36460195,102.4,5.05014999999999,2.2964,0,0.1784,3.0061,326.655,339.11,0.10275,0.89365,1.53545,1.6945
2,19.75,1.3727157,432.216655,19.25494575,19.90358975,8.1503416,2.52340035,96.5,7.24804,-0.00443600000000001,0.91820694,4.322226375,102.4,4.97799999999997,2.77940000000001,0,0.269225,3.148675,330.2475,338.1425,0.114375,0.975774999999996,1.47085,1.723275
2,20.25,1.366921325,433.0910975,18.424225,20.72776625,8.085921325,1.917001125,96.6775,7.31613999999999,-0.0033887283,0.94382428,4.2846075,102.3975,4.79744999999998,3.70740000000001,0,0.216625000000001,3.31085,328.9,332.725,0.0928499999999996,0.981549999999998,1.518875,1.785875
2,20.75,1.76198115,435.354615,10.8172327,26.61592375,7.557654025,2.3558277,96.71,7.34319,-0.0037596245,0.89929569,4.154061875,102.4,4.24655,2.8283,0,0.222975,3.4204,328.385,333.34,0.105,0.915749999999997,1.5693,1.82629999999999
2,21.25,1.26055825,435.548,9.51015175,31.4464764999998,7.8826452,2.130275175,96.8,6.93118,-0.003563595125,0.976671335,4.52989275,102.385,4.413525,3.147625,0,0.266275,2.998,328.8875,330.255,0.104,0.928874999999999,1.4952,1.859575
2,21.75,1.8314806,436.952155,14.334919,22.169846,7.4926965,2.23576799999999,97.0775,7.08591,-0.0048217615,0.9321723375,4.473362875,102.39,4.29100000000001,3.178875,0,0.404425000000001,3.277075,328.565,331.6,0.102125,0.917850000000001,1.5167,1.8216
2,22.25,2.024820825,436.81344,11.0853805000001,17.00169,7.46839749999999,2.15461175,97.1775,6.8374175,-0.00417551975,0.91798387,4.4279924,102.378775,3.73804999999999,3.01659999999999,0,0.315199999999999,3.4018,326.56,330.1,0.106675,0.88025,1.47735,1.8565
2,22.75,1.645941,433.7691075,21.3770425,24.27245125,7.42666579999999,2.4978434,97.3,6.8034,-0.0038855156,0.955440397499999,4.374634625,102.4,3.7011,3.35325,0,0.348375,3.014375,324.7875,327.4875,0.104175,0.7484,1.46595,1.8603
2,23.25,2.1421945,434.5727875,23.30049,16.8856165,6.98895525,1.909893925,97.1775,6.93405999999999,-0.00342647125,0.9772189825,4.4850316,102.39,3.42695,3.345,0,0.177375,3.436125,324.525,326.55,0.10145,0.821550000000001,1.4822,1.826525
2,23.75,1.975208875,434.508515,26.6143740000001,20.70552,7.32706529999999,2.213198125,97.1775,6.79702999999999,-0.0038128412,0.9505639875,4.2884609,102.385,3.459875,3.127625,0,0.256,3.26375,323.8625,326.5125,0.0985,0.802550000000001,1.482325,1.91055
3,0.25,2.05352635,461.1361875,18.5741995,18.46778625,8.2876102,2.5455566,97.01,6.564505,-0.0043019714,0.9328992275,4.211331475,102.50925,7.09695,2.7335,0,-0.0055,2.41025,330.725,347.1625,0.945549999999995,1.23165,1.57675,2.0369
3,0.75,2.36322715,461.27132,28.20224375,18.96064925,8.16749845,3.21998375,97.025,7.5925,-0.00271207405,0.9447831,4.409814975,102.5095,6.52029999999998,2.6752,0,-0.03525,2.416125,333.6125,346.575,0.916799999999996,1.220925,1.5802,2.0759
3,1.25,2.2128777,461.97448,24.44673625,22.353008,8.0352219,2.68121369999999,96.955,7.2626,-0.003058584375,0.96837112,4.59880825,102.5095,6.05775,3.51829999999999,0,-0.0555,2.599125,333.125,343.9625,0.872299999999994,1.2166,1.5696,2.071
3,1.75,2.424723375,462.4612875,19.13028,20.3289175,8.135875,2.6612128,96.985,6.75545,-0.00379578205,0.965006,4.40216825,102.5,5.57624999999999,3.27389999999999,0,-0.066875,2.481125,331.65,342.8125,0.847599999999996,1.2217,1.57095,2.02929999999999
3,2.25,1.943512,463.96177,34.4355509999999,14.64495275,8.06548,2.923365,96.885,6.14931,-0.003166394825,0.93318009,4.4069131,102.549,5.4732,4.0409,0,-0.012125,2.431875,330.6125,339.7625,0.827774999999994,1.2231,1.5578,2.0081
3,2.75,1.890303125,464.89806,22.625186,23.289562,8.0374885,3.7243512,96.9,6.2202,-0.00257431225000001,0.946356965,4.42367785,102.549,5.67959999999998,4.2888,0,0.004125,2.419875,329.5875,340.925,0.802,1.2089,1.5802,1.98515
3,3.25,2.27708345,465.97665,29.9861459999999,16.2044345,8.11662979999999,3.1339383,96.885,6.650625,-0.00326498645,0.9825848175,4.40280905,102.592465,5.7185,3.74,0,0.001375,2.393625,328.775,340.225,0.832049999999998,1.212,1.571,1.963
