DOY2,HR2,CO2,FC,H2O,SC,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,CO2_SIGMA,H2O_SIGMA
2,11.25,425.684,1.07708,5.57898,0.00478,70.318925,54.9362,98.5321,77.30755,6.451,3.286,2.42378222,268.7385,322.5575,333.496,621.874,325.874,-0.0565,0.414936,5.83323,-0.019,0,-0.021,1.217098961,0.19195545
2,11.75,425.6975,0.855072,5.70491,0.004075,78.496475,57.109775,98.5045,76.4268,7.069,4.2875,2.6182425,269.277,325.70775,329.732,631.749,341.864,-0.0596,0.432413,5.977365,-0.02,0,-0.01675,1.36104905775,0.21022315275
2,12.25,424.46375,1.09167,5.75524,-0.00202,81.7166,66.84305,98.487575,75.636225,7.50425,4.84,2.628485,274.75525,329.789,349.833,634.65075,347.64325,-0.0626,0.4288075,6.0862125,0,0,-0.008,1.2051500625,0.206988615
2,12.75,424.524,0.97496475,5.7147375,0.004145,87.20135,62.22645,98.4744,73.892825,8.265,5.452,3.092775,273.74375,330.65125,343.428,633.277,367.52875,-0.06755,0.433522,6.10956,0,0,-0.005,1.220874184,0.23117747625
2,13.25,424.07075,1.04488,5.63653,0.00664,76.91065,63.347525,98.4693,72.3548,8.66025,5.614,3.35076929,276.743,331.85025,328.599,625.422,358.88175,-0.057475,0.426579,6.1377075,0.00225,0,-0.003,1.238567081,0.231633649
2,13.75,423.637,1.2638225,5.64597,0.006845,69.794125,64.9046,98.4448,72.2031,8.96525,6.08425,3.677984865,276.145,333.4135,321.1815,580.179,345.203,-0.0625,0.42515575,6.0393725,0.0125,0,-0.00075,1.101079623,0.23853411475
2,14.25,423.02325,1.12211,5.6846,0.0070925,61.18855,65.31915,98.4527,72.4394,9.26,6.364,3.83141996,273.011,332.139,285.94975,537.4115,310.534,-0.0551,0.425326,6.18669,0.032,0,-0.00075,0.9700541715,0.25058076375
2,14.75,422.3095,1.36253,5.73112,-0.0002955,55.7569,59.2994,98.4445,72.53945,9.675,6.382,3.88005,274.188,331.3125,261.21875,474.19,260.222,-0.0587,0.401542,6.06455,0.05,0.001,0,0.96139670625,0.221744513
2,15.25,422.271,1.40478,5.69417,-0.00012135,43.4665,52.9842,98.46695,71.4467,9.649,6.60725,3.961422555,273.132,329.5085,195.21025,384.918,222.6245,-0.05765,0.38516925,6.165425,0.09,0.01,0,0.814183179,0.212404837
2,15.75,422.06425,1.41608,5.66191,0.0107,29.24985,46.2002,98.448,72.9714,9.48,6.012,3.62578311,273.891,328.8895,129.554,315.156,169.95225,-0.058825,0.382013,6.03369,0.0965,0.011,0,0.72224654025,0.218137977
2,16.25,421.432,1.592125,5.5813,0.0085,15.048975,37.76015,98.444,73.156775,9.105,5.97,3.62578311,272.549,325.2,69.2863,214.836,120.02775,-0.0417,0.363062,5.54004,0.099,0.037,0,0.6807363305,0.1759638955
2,16.75,421.349,1.550925,5.52419,0.01475,7.3017,26.4636,98.4407,74.9197,8.872,5.518,3.19530395,273.214,320.727,19.172375,119.674,70.592725,-0.0364,0.356013,5.25632,0.1,0.014,0,0.7254827505,0.156631281
2,17.25,421.7755,1.62158,5.52888,0.0401,0.734565,18.80095,98.4927,74.856975,8.873,4.838,2.95718175,274.844,317.262,-4.3101425,44.136925,24.434575,-0.02565,0.332435,5.20591,0.1,0,0,1.065351543,0.1291845825
2,17.75,421.955,1.27972,5.47761,0.05315,-2.191455,13.4517,98.509,77.311225,8.188,3.939,2.38156441,275.769,314.746,-19.5371,3.9621825,0.25427775,-0.01975,0.306544,4.93403,0.1,0,0,1.27776359775,0.105822458
2,18.25,422.742,1.31536,5.37189,0.071,-3.48026,11.59095,98.508,78.5917,7.543,3.316,2.1042,276.527,313.382,-19.510075,-5.694415,-3.9531925,-0.01595,0.28753,4.53902,0.0985,0,0,1.305660681,0.097654788
2,18.75,423.33525,1.17725,5.35015,0.0767,-3.90148,10.99955,98.4956,80.94655,6.997,2.608,2.05550488,275.755,312.2935,-21.538625,-5.949865,-3.8856925,-0.0112,0.310979,4.69126,0.087,0,0,1.4781763625,0.08922526075
2,19.25,424.396,1.2077475,5.31435,0.078625,-3.6410075,10.347,98.4804,82.343475,6.719,2.4,1.91347,270.63825,311.67625,-25.4529,-5.77733,-3.68135,-0.0127,0.294636,4.73762,0.04325,0,0,1.3812260115,0.085614531
2,19.75,424.8305,1.0744025,5.26813,0.05875,-1.6055825,8.54959,98.5336,83.332925,6.445,1.942,1.68515,272.94125,311.54175,-25.7464,-6.15707,-3.99415,-0.014175,0.285646,4.44377,0.06675,0,0,1.3172397915,0.091790155
2,20.25,425.61975,1.1292475,5.19843,0.04845,-3.15758,9.79538,98.5445,83.92345,6.352,1.843,1.65971,273.324,311.7985,-20.4847,-5.818,-3.68709,-0.0146,0.287021,4.35313,0.05775,0,0,1.3138655465,0.0908609325
2,20.75,425.722,1.1869175,5.23499,0.05775,-1.75503,9.928505,98.5606,85.3486,6.487,1.808,1.66579,276.01725,311.14675,-23.101,-5.69519,-3.88166,-0.0133,0.287991,4.46816,0.0495,0,0,1.319941509,0.08463288975
2,21.25,426.237,1.28594,5.15137,0.05265,-2.82981,10.01144,98.578,84.84355,6.088,1.698,1.657035,273.225,310.47275,-22.6999,-5.7521,-3.94533,-0.0144,0.286368,4.23512,0.066,0,0,1.210044733,0.078504924
2,21.75,427.014,1.18259,5.10677,0.035225,-2.683785,8.47249,98.5674,85.4707,6.108,1.407,1.5526242575,270.3975,309.71375,-21.7383,-5.87331,-3.74662,-0.01445,0.27109,4.09957,0.09225,0,0,1.194653654,0.08368438225
2,22.25,426.397,1.0924475,5.07043,0.049575,-3.3462325,8.45066,98.5459,86.1357,5.462,1.423,1.54333,269.3085,308.802,-21.4504,-5.95007,-3.91576,-0.0115,0.2698605,4.19961,0.08675,0,0,1.212623673,0.074995516
2,22.75,426.811,1.26326,5.00528,0.0524,-4.387565,7.31396,98.5446,86.1335,5.589,0.965,1.42579,267.27525,308.13325,-30.5842,-5.95219,-3.88624,-0.0138,0.262475,4.20629,0.0845,0,0,1.214712548,0.07214019475
2,23.25,426.506,1.0935525,5.0109975,0.040225,-4.228235,7.3343,98.5233,86.954625,5.359,0.993,1.34671,262.4905,307.522,-26.0112,-5.53711,-3.75228,-0.0178,0.280269,4.26987,0.08475,0,0,1.231789215,0.0786019725
2,23.75,426.7805,1.176025,4.957685,0.03925,-3.73677,8.066155,98.5025,87.180125,5.304,0.755,1.27849,261.9075,307.00675,-21.4684,-5.53296,-3.76691,-0.0166,0.283065,4.3814,0.07525,0,0,1.188423988,0.06326517725
3,0.25,427.90325,1.52979,6.73949,0.04175,-5.1332075,15.7409,98.381325,89.6227,8.29575,4.1905,2.132345,312.11,327.306,-11.204525,-6.1838175,-4.1928925,-0.0237,0.307166,4.260525,3.9165,2.825,4.02375,1.70037168,0.0980261355
3,0.75,428.082,1.6050325,6.655785,0.037,-4.70109,15.7911,98.3906,90.0778,8.063,4.111,1.915643815,312.8405,325.31775,-9.499275,-6.3981675,-4.258475,-0.0254,0.310881,4.273335,3.74075,2.8,3.9475,1.3870669975,0.091417273
3,1.25,426.932,1.4951125,6.54556,0.0391,-3.795915,13.9273,98.3936,91.5567,7.902,3.728,1.93795,311.59975,325.235,-8.0552825,-6.77365,-4.16347,-0.026575,0.321086,4.28705,3.594,2.72,3.7955,1.330510769,0.0952465365
3,1.75,428.78775,1.461655,6.62241,0.0613,-2.58737,13.901275,98.4046,91.7378,7.731,3.62,1.818525,310.7725,324.92075,-9.9286025,-6.95506,-4.1627375,-0.024425,0.336756,4.86366,3.4945,2.603,3.592,1.12652527275,0.0915188145
3,2.25,429.661,1.42797,6.6491575,0.0654,-3.896265,12.5214,98.41275,91.5558,7.621,3.502,1.68340691,314.8365,322.7085,-9.7137675,-6.5838475,-4.0099225,-0.0271,0.329827,4.4611675,3.01175,2.441,3.26725,1.31173682975,0.0930153845
3,2.75,429.547,1.373135,6.59959,0.03465,-3.32146,11.1101,98.4231,91.6293,7.496,3.445,1.60275,314.72975,322.24575,-8.7291375,-6.40784,-4.0391425,-0.0225,0.318428,4.49241,3.32,2.353,3.16725,1.22067528425,0.091102912
3,3.25,429.189,1.4380725,6.45473,0.036,-3.10191,11.183875,98.4206,91.9493,7.575,3.404,1.61574,311.5275,322.0135,-9.496525,-6.61484,-3.8007625,-0.025775,0.312793,4.61042,3.2405,2.267,3.09625,1.412688921,0.0955007
3,3.75,429.383,1.5470425,6.14343,0.0375,-3.54632,11.78,98.4319,91.9314,7.608,3.706,1.60245876,312.918,322.1505,-8.94034,-6.6767775,-4.005125,-0.0262,0.314366,4.38772,3.16575,2.2,3.043,1.47152034875,0.097918266
3,4.25,430.532,1.28497,6.06262,0.049925,-3.56702,16.293375,98.4771,92.1432,7.445,3.768,1.61567,312.7405,321.51975,-8.42119,-6.73309,-4.3137875,-0.02345,0.308126,4.54046,3.09075,2.14,2.9845,1.4488183025,0.125607795
3,4.75,429.7865,1.60419,6.1133375,0.0452,-3.09039,16.637225,98.504775,92.1521,7.44825,3.341,1.56597,312.1755,320.854,-8.360465,-7.006525,-4.1466675,-0.027175,0.33095525,4.53436,2.9325,2.037,2.925,1.32011450875,0.105947629
