DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF,TAU,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_4_5_1,NETRAD_1_1_2
1,5.25,1.3468,422.6600705,2.25803,0.935675,7.6324965,0.0721155,-13.5475,10.477,0.394094,1.2051,0.118229,0.133608,0.360812,0.350856,5.42,1.085,87.952,100.12,8.14995,8.5763,9.35,10.38,11.31,-13.3495,-32.571,0,0,0,0,0,304.115,334.955,0.676,-0.0138867,8.84,9.305,10.15,11.08,12.11,8.585,9.005,9.93,11.02,11.945,9.12,9.685,10.41,11.325,12.16,-10.6941,-15.0623,-14.61185,-1.9975,-2.508,-1.766,-0.8765,-0.815,-45.76
1,5.75,1.4679,422.233824,2.14929,0.84825,7.535695,0.075859,-13.1488,10.36455,0.395796,1.238,0.11533,0.128701,0.347304,0.343103,5.317,1.0659,88,100.14,8.1046,8.54085,9.33,10.3575,11.315,-13.3244,-32.146,0,0,0,0,0,302.135,334.035,0.676,-0.0104601,8.795,9.265,10.1,11.045,12.095,8.555,8.98,9.885,11.01,11.93,9.04,9.6,10.365,11.275,12.15,-10.6941,-15.152,-14.501,-1.9905,-2.521,-1.785,-0.883,-0.815,-48.965
1,6.25,1.4533,423.74733,2.181747,0.934235,7.516558,0.078202,-13.624,10.3415,0.3781805,1.2311,0.1144275,0.1288315,0.3495485,0.341965,5.245,1.1557,87.633,100.16,8.0384,8.4821,9.2833,10.3333,11.295,-13.355,-34.419,0,0,0,0,0,304.48,334.1,0.676,-0.01426765,8.755,9.24,10.07,11.025,12.095,8.49,8.95,9.845,10.99,11.935,9.03,9.555,10.315,11.265,12.145,-10.6941,-15.731,-14.5266,-1.9775,-2.5855,-1.8285,-0.8845,-0.815,-43.25
1,6.75,1.3055,423.120588,2.120066,0.9926565,7.459954,0.071123,-13.6205,10.29985,0.390734,1.21916,0.11252,0.129816,0.35943,0.338408,5.123,1.1282,87.621,100.17,7.9882,8.43,9.2576,10.313,11.2855,-11.77,-8.1922,0.0126,0.19881,0,0.240975,2.1476,304.3,333.03,0.676,-0.01530105,8.725,9.22,10.025,10.985,12.085,8.51,8.92,9.83,10.97,11.93,9,9.5,10.265,11.24,12.14,-10.7024,-15.60055,-14.79955,-1.9755,-2.612,-1.8385,-0.912,-0.815,-47.535
1,7.25,1.2561,422.007212,2.033016,1.1298,7.22839,0.07110145,-13.8378,10.291,0.388112,1.22326,0.11711,0.1341215,0.3574845,0.349721,5.1026,1.058,88.3,100.18,7.9299,8.382,9.25165,10.29815,11.2775,-13.6872,-32.765,2.1861,7.11195,0.25952,2.6157,2.83785,302.67,333.655,5.375,-0.0146791,8.635,9.2,9.995,10.99,12.09,8.42,8.865,9.8,10.945,11.92,8.945,9.485,10.245,11.2,12.125,-10.6941,-16.0653,-15.55875,-1.9735,-2.676,-1.8885,-0.9305,-0.8265,-44.285
1,7.75,0.74772,421.1196885,1.928134,3.6626,7.278982,0.102912,-11.0745,9.913,0.3607215,1.1684,0.118782,0.140011,0.372048,0.348829,5.36935,1.1419,86.5,100.2,7.9086,8.3394,9.1936,10.277,11.277,-12.992,-20.603,28.75965,61.1442,3.1212,27.14655,8.8765,302.755,336.66,46.62,-0.0138977,8.57,9.16,9.965,10.95,12.07,8.325,8.79,9.745,10.925,11.875,8.86,9.405,10.215,11.145,12.11,-10.6941,-15.63315,-14.774,-1.9395,-2.6495,-1.902,-0.951,-0.831,-21.92
1,8.25,0.0982196,419.746,1.74622,12.0369,7.488332,0.177277,-4.0435,10.296,0.284715,1.18422,0.13231,0.156683,0.392314,0.352434,6.053,1.4581,84.031,100.22,7.9984,8.41835,9.2093,10.24265,11.27165,-11.079,11.01,77.1638,161.35105,9.79855,73.0315,16.867,302.15,343.58,92.8,-0.0235746,8.605,9.17,9.945,10.915,12.055,8.355,8.82,9.655,10.86,11.815,8.725,9.25,10.09,11.105,12.055,-9.74075,-13.9695,-12.77795,-1.748,-2.568,-1.9055,-0.951,-0.8475,19.555
1,8.75,-0.79052,417.281849,1.681581,26.5975,7.885537,0.247711,10.11,10.9399,0.337491,1.15025,0.145275,0.1748505,0.4267025,0.383418,7.1965,1.9029,80.236,100.25,8.1761,8.5651,9.2133,10.242,11.273,-7.84085,46.59,149.695,308.277,23.092,134,32.4131,299.59,353.935,133,-0.0283691,8.83,9.215,9.955,10.88,12.05,8.525,8.88,9.67,10.815,11.805,8.71,9.205,10.015,11.045,12.005,-7.47758,-10.8135,-10.36395,-1.368,-2.3015,-1.8915,-0.9515,-0.8575,75.86
1,9.25,-1.63845,414.73839,1.760896,39.5905,8.386106,0.295971,24.9715,11.753,0.424394,1.08733,0.14796,0.182555,0.434208,0.434469,8.645,2.4999,76.596,100.285,8.48,8.7361,9.2962,10.23,11.29,-4.8348,87.642,230.9675,460.03,44.4061,201.63,44.2355,298.335,364.97,165.65,-0.0261428,9.075,9.34,9.965,10.84,12.035,8.765,9.04,9.675,10.785,11.78,8.81,9.235,10.005,10.99,11.965,-5.06519,-7.12747,-6.76429,-0.9065,-1.811,-1.73,-0.9515,-0.882,133.35
1,9.75,-2.2772,412.181807,1.817794,49.85615,8.693294,0.322265,39.222,12.65,0.455911,0.984385,0.15491,0.196197,0.5043385,0.521688,9.7845,3.0965,73.1,100.29,8.9536,8.955,9.3841,10.236,11.305,-1.4509,121.69,275.3,572.7961,54.7667,246.63,52.3141,295.04,374.49,217.2,-0.0242467,9.405,9.55,10.04,10.855,12.07,9.19,9.37,9.79,10.79,11.815,9.005,9.31,10.025,10.965,11.945,-2.21343,-3.34355,-4.35883,-0.444,-1.2855,-1.5715,-0.9615,-0.882,189.36
1,10.25,-2.67684,411.582158,1.618625,59.5288,8.851587,0.337735,53.294,13.366,0.482691,1.1766,0.1729,0.221513,0.563285,0.623651,10.51,3.744,70.15,100.3,9.508315,9.32645,9.47545,10.2365,11.3085,1.66405,157.14,331.173,660.287,63.7332,297.41,58.0895,295.69,381,256.7,-0.0293115,9.795,9.79,10.14,10.885,12.08,9.65,9.725,9.93,10.83,11.85,9.365,9.535,10.08,10.97,11.94,0.87874,1.23956,-1.74012,-0.0445,-0.922,-1.3475,-0.949,-0.886,229.7
1,10.75,-2.92745,410.793579,1.587513,64.17705,9.01942,0.328468,65.9945,13.7582,0.52646,1.3926,0.18764,0.242978,0.623771,0.704702,10.97,3.95165,68.9095,100.29,9.97,9.6631,9.6067,10.2467,11.264,4.92105,185.955,378.54,755.427125,70.917,328.595,68.283,294.195,387.93,286.7,-0.03542125,10.28,10.025,10.265,10.915,12.095,10.26,10.12,10.075,10.865,11.905,9.74,9.66,10.13,10.99,11.96,3.30771,5.243665,0.4265,0.427,-0.5465,-1.113,-0.918,-0.9155,267.775
1,11.25,-2.975,409.8022815,1.587742,66.202,9.1602795,0.3274515,78.517,14.126,0.569596,1.465495,0.197165,0.2536465,0.657385,0.7486385,11.435,4.1173,68.495,100.26,10.368,10.007,9.7575,10.26,11.264,8.02615,210.275,422.3015,836.122,75.099,377.67,74.9645,295.1,393.755,312.15,-0.0365547,10.705,10.315,10.385,10.92,12.105,10.805,10.57,10.275,10.865,11.93,10.005,9.905,10.225,10.975,11.975,5.53772,8.00821,2.94285,0.8385,-0.138,-0.8925,-0.8925,-0.916,297.63
1,11.75,-3.0978,409.717851,1.410349,66.019,9.266741,0.318711,85.9663,14.459,0.601988,1.53365,0.20376,0.2655945,0.67894,0.795961,11.75,4.39725,67.78,100.21,10.726,10.307,9.9416,10.257,11.237,10.505,220.94,439.4,880.8985,77.025,388.98,79.544,298.07,397.91,323.2,-0.04310395,11.16,10.655,10.53,10.94,12.1,11.38,11.005,10.46,10.885,11.925,10.24,10.06,10.285,10.98,11.975,7.43613,11.6861,4.58914,1.1725,0.233,-0.676,-0.8455,-0.9065,312.06
1,12.25,-2.8781,408.982821,1.477651,67.129,9.34068,0.314082,90.3165,14.7725,0.612878,1.56896,0.2105,0.274282,0.706399,0.830349,12.08,4.5807,66.695,100.17,11.09,10.653,10.13,10.309,11.258,12.584,223.4,421.055,849.7475,78.3,382.58,77.821,298.22,401.03,304.35,-0.0441496,11.49,10.975,10.645,10.965,12.09,11.755,11.37,10.655,10.91,11.91,10.515,10.26,10.395,11.005,11.965,9.42573,13.48835,6.70458,1.5065,0.5245,-0.456,-0.784,-0.882,310.49
1,12.75,-2.996375,408.741994,1.3928785,65.498,9.466744,0.311802,89.003,15.0229,0.595248,1.5983,0.216895,0.27804,0.732844,0.850835,12.409,4.87685,65.1085,100.12,11.452,10.893,10.355,10.347,11.25,13.8062,216.33,428.13,859.522475,77.1989,384.91,80.03865,299.07,402.29,307,-0.0446334,11.75,11.265,10.83,11.005,12.09,12.01,11.655,10.85,10.99,11.93,10.885,10.495,10.5,11.03,11.955,9.57495,14.891,7.73671,1.628,0.7745,-0.302,-0.7215,-0.876,299.005
1,13.25,-2.85212,408.31884,1.319646,62.2395,9.54189,0.304286,84.84665,15.2883,0.573838,1.63125,0.2154875,0.2796525,0.728299,0.845863,12.73,5.2558,63.807,100.1,11.714,11.173,10.557,10.389,11.255,14.1852,199.5,411.87,816.093,77.1798,383.61,77.04805,298.8,402.73,299.2,-0.0487545,12.015,11.45,11.01,11.07,12.1,12.22,11.915,11.075,11.04,11.92,11.125,10.755,10.625,11.035,11.945,9.56666,14.98075,9.09298,1.697,0.963,-0.1655,-0.6455,-0.848,271.025
1,13.75,-2.765725,408.5019225,1.255536,61.136,9.526824,0.302744,80.9365,15.5469,0.552238,1.6122,0.216377,0.275075,0.729894,0.8460355,12.848,5.5718,63.039,100.08,11.8965,11.3575,10.7125,10.4465,11.241,14.0542,176.74,394.8,788.723,74.9694,375.86,76.015,300.27,403.28,299.3,-0.044643,12.2,11.6,11.175,11.135,12.09,12.505,12.1,11.275,11.125,11.94,11.305,10.895,10.73,11.045,11.915,9.56666,14.92365,10.091,1.631,1.1095,-0.027,-0.5715,-0.822,239.75
1,14.25,-2.4221,407.9963355,1.1915725,54.194,9.5348125,0.2815065,70.099,15.7879,0.490469,1.5819,0.21001,0.264292,0.687171,0.808907,13.118,5.7385,62.2,100.07,12.079,11.483,10.886,10.53,11.24,13.2815,144.665,344.8,679.522,68.5196,320.1,67.88,298.91,400.4,253.4,-0.0464385,12.325,11.735,11.31,11.18,12.09,12.53,12.155,11.435,11.165,11.95,11.415,11,10.85,11.1,11.92,8.33974,13.92875,10.4919,1.534,1.1765,0.1105,-0.4885,-0.808,196.94
1,14.75,-2.0592,408.184589,1.113581,44.8015,9.55806,0.258509,49.965,15.8275,0.3977355,1.4993,0.191931,0.252167,0.6640235,0.7717505,13.2035,5.7903,61.3715,100.06,12.07735,11.5975,10.9935,10.571,11.2355,11.3275,98.2185,285.314,568.267,58.1186,266.38,59.112,297.22,395.97,223.95,-0.042225,12.305,11.825,11.455,11.23,12.095,12.485,12.185,11.56,11.235,11.955,11.535,11.095,10.965,11.1,11.945,6.91386,12.4282,9.4683,1.2875,1.236,0.2,-0.4355,-0.769,136.55
1,15.25,-1.617745,408.4645765,0.9875595,36.3056,9.6367555,0.2324555,34.038,15.9335,0.318394,1.4736,0.187592,0.238615,0.61441,0.721602,13.102,5.74385,62.37,100.055,12.0635,11.6105,11.078,10.6385,11.2615,9.0058,57.536,224.94,458.856,48.02,212.38,52.225,296.27,391.125,181.75,-0.0365057,12.245,11.83,11.495,11.31,12.095,12.425,12.165,11.675,11.335,11.96,11.575,11.235,11.075,11.155,11.955,5.67036,9.451645,7.92437,1.014,1.218,0.2495,-0.372,-0.7225,80.49
1,15.75,-0.932155,408.402839,0.81563,25.202,9.690733,0.198361,13.523,15.854,0.209608,1.4287,0.16764,0.2148345,0.544036,0.619883,12.92,5.43545,63.523,100.05,11.9165,11.545,11.1235,10.702,11.256,6.2426,14.878,147.305,297.0001,32.3845,139.315,37.6921,296.06,384.115,146.75,-0.0358764,12.13,11.8,11.555,11.38,12.105,12.26,12.075,11.74,11.415,11.965,11.66,11.36,11.155,11.25,11.98,4.21961,6.711565,6.32073,0.6965,1.0835,0.238,-0.351,-0.676,29.605
1,16.25,-0.0709335,408.747464,0.81592,13.1355,9.77863,0.166456,-1.23729,15.6687,0.188806,1.26617,0.139425,0.179926,0.4595435,0.49294,12.401,4.9505,65.742,100.045,11.624,11.373,11.113,10.78,11.263,3.02195,-15.1985,75.466,150.97,17.4365,72.6795,24.4925,294.275,375.715,94.7,-0.02643445,11.925,11.725,11.58,11.44,12.11,12.065,11.935,11.765,11.455,11.985,11.705,11.41,11.265,11.29,12.01,2.32949,3.563735,4.05175,0.328,0.7305,0.238,-0.3305,-0.66,-11.97
1,16.75,0.43659,410.721451,1.453773,3.74926,9.728426,0.110405,-5.77525,15.384,0.2791855,0.9398,0.097448,0.1275815,0.370419,0.3723775,11.71,4.1753,69.1635,100.045,11.3065,11.1615,11.06815,10.847,11.271,-0.125385,-43.418,21.573,46.08185,4.7892,21.663,8.4043,293.955,363.67,33.86,-0.00911678,11.72,11.645,11.57,11.48,12.115,11.78,11.745,11.76,11.53,12.015,11.7,11.505,11.36,11.345,12.04,0.14093,0.106015,1.25391,-0.1505,0.407,0.201,-0.2815,-0.6285,-55.175
1,17.25,0.40196,413.562098,2.23928,1.0945,9.8951855,0.082422,-3.3253,15.019,0.375028,0.656514,0.083932,0.077434,0.327765,0.342023,10.625,3.291,73.516,100.04,10.869,10.9333,10.943,10.8867,11.304,-3.3853,-30.71,0,0.4852925,0,0,0.70482,292.435,353.87,0,-0.0024744,11.425,11.5,11.57,11.525,12.115,11.355,11.47,11.69,11.57,12.025,11.62,11.525,11.385,11.44,12.08,-2.86834,-5.064255,-2.37134,-0.7625,0.0105,0.1265,-0.2675,-0.577,-67.19
1,17.75,0.295362,419.9641105,3.351237,0.174713,9.621187,0.090854,-3.0428,14.38,0.468914,0.73978,0.081698,0.073176,0.295418,0.334462,9.73,2.607,78.7,100.05,10.54035,10.7105,10.87265,10.87835,11.2905,-7.3253,-49.436,0,0,0,0,0,290.52,348.71,0,-0.00332442,11.07,11.25,11.515,11.525,12.095,10.925,11.145,11.545,11.565,11.99,11.41,11.46,11.4,11.475,12.1,-5.23928,-8.69323,-5.69804,-1.272,-0.4975,-0.0645,-0.257,-0.543,-65.07
1,18.25,0.55181,420.344389,3.888171,0.4800045,9.447636,0.0972265,-3.08495,13.727,0.470752,0.88053,0.084845,0.076724,0.27975,0.307067,9.001,2.14,81.7835,100.06,10.253,10.4733,10.756,10.865,11.263,-9.33085,-48.7265,0,0,0,0,0,290.61,346.24,0,-0.0031105,10.72,11.065,11.41,11.545,12.085,10.57,10.875,11.385,11.565,11.96,11.175,11.32,11.36,11.47,12.07,-6.18434,-11.0011,-8.1035,-1.584,-0.926,-0.2675,-0.2715,-0.527,-62.81
1,18.75,0.54977,420.6228945,3.511545,0.006269,9.2540115,0.087697,-3.9295,13.3337,0.4403045,0.9438,0.085281,0.080764,0.272969,0.303989,8.432,1.78655,83.95,100.07,10.022,10.247,10.665,10.875,11.279,-10.771,-45.646,0,0,0,0,0,291.03,344.27,0,-0.003055125,10.45,10.85,11.32,11.545,12.085,10.29,10.6,11.245,11.565,11.95,10.955,11.185,11.325,11.465,12.065,-7.31178,-12.24065,-9.87774,-1.737,-1.2665,-0.471,-0.2965,-0.509,-61.525
1,19.25,0.73598,421.219141,3.19909,-0.231296,9.1803175,0.08349,-6.138,12.89395,0.406276,0.99253,0.089637,0.09316865,0.288705,0.3006135,8.095,1.47275,85.8,100.08,9.83,10.105,10.566,10.8867,11.265,-11.5974,-46.748,0,0,0,0,0,293.38,343.47,0,-0.00460718,10.27,10.65,11.23,11.53,12.085,10.075,10.4,11.11,11.55,11.945,10.77,11.055,11.24,11.495,12.07,-7.60193,-12.7218,-11.0037,-1.8255,-1.4815,-0.667,-0.3095,-0.48,-59.6
1,19.75,1.1158,421.2398625,2.87614,-0.534175,8.96918,0.08117555,-8.4573,12.723,0.404042,1.052,0.093922,0.106958,0.305644,0.305668,7.8345,1.3236,87.2,100.1,9.6148,9.9434,10.46,10.862,11.277,-11.7502,-45.161,0,0,0,0,0,294.35,343.25,0,-0.00645952,10.12,10.51,11.135,11.52,12.08,9.9,10.245,10.945,11.5,11.95,10.615,10.96,11.195,11.52,12.075,-8.40606,-12.90935,-11.64345,-1.832,-1.695,-0.8205,-0.338,-0.487,-60.195
1,20.25,1.4001,421.833107,2.75819,-0.744698,8.921456,0.079187,-10.652,12.4785,0.3836905,1.08735,0.1048115,0.118167,0.3349775,0.3285015,7.541,1.19215,88.5525,100.1,9.4741,9.8124,10.3725,10.8455,11.2945,-12.407,-42.735,0,0,0,0,0,295.74,343.15,0,-0.0090759,9.97,10.37,11.075,11.495,12.08,9.76,10.11,10.835,11.47,11.955,10.46,10.845,11.155,11.53,12.085,-8.43922,-13.09695,-12.1638,-1.836,-1.848,-0.9845,-0.37,-0.49,-59.7
1,20.75,1.42235,421.753459,2.481782,-0.70211,8.79974,0.078903,-12.375,12.2945,0.3871445,1.1365,0.10722,0.122188,0.338572,0.332024,7.37755,1.086,88.9,100.11,9.3145,9.67215,10.295,10.8235,11.3005,-12.545,-41.61,0,0,0,0,0,296.06,341.97,0,-0.009039335,9.83,10.265,10.98,11.475,12.09,9.64,9.98,10.765,11.45,11.965,10.32,10.695,11.1,11.51,12.09,-8.48067,-13.33345,-13.2386,-1.804,-1.9125,-1.105,-0.407,-0.5095,-56.795
1,21.25,1.56755,422.445929,2.565679,-0.73592,8.715128,0.079289,-11.7834,12.181,0.388451,1.16805,0.108315,0.122166,0.340507,0.34254,7.174,1.0562,89.3085,100.13,9.21405,9.568335,10.223,10.8,11.309,-12.465,-39.452,0,0,0,0,0,298.115,341.245,0,-0.009503865,9.76,10.175,10.895,11.46,12.09,9.53,9.905,10.695,11.435,11.96,10.205,10.6,11.045,11.505,12.09,-9.02781,-13.08065,-13.2471,-1.794,-1.9645,-1.2095,-0.45,-0.521,-52.41
1,21.75,1.44181,423.268334,2.516147,-0.6090435,8.672149,0.075867,-11.668,12.0459,0.390435,1.15024,0.10843,0.120938,0.338807,0.339279,7.093,1.0069,89.9075,100.14,9.0979,9.47975,10.1115,10.771,11.307,-12.704,-37.029,0,0,0,0,0,299.55,340.975,0,-0.00929203,9.67,10.115,10.865,11.45,12.095,9.45,9.785,10.63,11.41,11.97,10.115,10.53,10.995,11.505,12.11,-9.18532,-13.60255,-13.3239,-1.828,-2.055,-1.281,-0.501,-0.543,-54.975
1,22.25,1.51542,423.351974,2.658268,-0.6868,8.463606,0.076685,-13.1165,11.9285,0.40295,1.1839,0.11005,0.12425,0.350771,0.348484,6.831,0.996265,89.8,100.14,9.0014,9.3917,10.053,10.74415,11.321,-12.866,-33.7495,0,0,0,0,0,300.945,340.69,0,-0.0115907,9.56,10.035,10.795,11.42,12.105,9.31,9.695,10.58,11.385,11.98,10.05,10.43,10.945,11.485,12.12,-9.46718,-13.8472,-13.3239,-1.8215,-2.1315,-1.307,-0.5445,-0.543,-52.655
1,22.75,1.55743,424.070784,2.432141,-0.359168,8.483984,0.074572,-12.46435,11.7914,0.390633,1.19938,0.112607,0.1274515,0.348758,0.33975,6.705,0.929785,90.5,100.14,8.8826,9.3058,10.001,10.712,11.328,-12.836,-34.537,0,0,0,0,0,303.55,339.83,0,-0.0103064,9.465,9.94,10.715,11.395,12.095,9.23,9.605,10.515,11.365,11.985,9.94,10.35,10.875,11.47,12.12,-9.56666,-14.05105,-13.3239,-1.848,-2.206,-1.369,-0.5785,-0.543,-51.725
1,23.25,1.52615,423.7568885,2.3382,-0.459908,8.393073,0.073289,-12.96915,11.707,0.376351,1.23285,0.11163,0.129988,0.3525185,0.3468785,6.645,0.95195,90.0855,100.14,8.6856,9.13,9.8401,10.613,11.272,-13.1388,-31.8065,0,0,0,0,0,302.97,340.085,0,-0.0125447,9.385,9.835,10.65,11.37,12.095,9.135,9.545,10.42,11.31,11.96,9.88,10.29,10.83,11.47,12.125,-9.33454,-13.88795,-12.99975,-1.8365,-2.2545,-1.417,-0.609,-0.5445,-50.345
1,23.75,1.5775,423.794,2.2798245,-0.043326,8.382475,0.0733665,-13.5959,11.623,0.394715,1.2358,0.114245,0.135352,0.364603,0.3459965,6.517,0.99698,89.748,100.16,8.5967,9.0716,9.8333,10.6,11.2833,-12.8203,-31.478,0,0,0,0,0,301.12,339.525,0,-0.01212485,9.355,9.82,10.59,11.355,12.095,9.095,9.5,10.355,11.275,11.975,9.805,10.25,10.795,11.465,12.13,-9.56666,-13.8635,-12.70115,-1.848,-2.2575,-1.4535,-0.6385,-0.6005,-54.285
