DOY2,HR2,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,415.909375,0.0832,0.158,1979.25275,415.821525,0.0812,0.1556,1978.895,415.80875,0.08505,0.227375,1978.6532,415.84575,0.0731,0.1773,1976.3399,0.716,-29.623125,0.097875,416.33235,0.03775,-0.12075,-0.0581,-0.292375,-4.3158,-1.144,0.048,-71.875975,-17.5117,0.215375,0.46,0.4565,-31.437,-36.761,-32.065175,-30.44245,88.75855,23.273,0.1215,-37.065,-19.847,-22.44675,0,-5.618,0.1,-1.639,-2.1695,139.235,170.145,-87.9315,201.69,214.855,-0.23,-0.33,-0.51,-0.42,-0.32,-0.017,-0.48,-0.401,-4.3409,-3.73185,-2.79855,-6.0821,-5.2619,-3.6852,-3.4777,-3.314175,-3.271,-2.3704,-9.475725,-7.840025,-5.613175,-4.747,-4.308675,-2.919625,-2.42475,-8.1429,-7.1855,-6.6373,-5.7869,-5.6524,-5.412725,-11.6584,-11.2524,-7.95975,-10.7926,-7.48825
1,5.75,416.01525,0.08375,0.25765,1971.1274,415.6418,0.079125,0.2135,1976.3389,415.8986,0.08265,0.1839,1975.97825,416.6229,0.0752,0.1424,1978.33235,0.864,-30.3956,0.0778,416.358275,0.0402,-0.12745,-0.0721,-0.195175,-2.818375,-1.713775,0.0416,-75.6994,-17.96915,0.1928,0.47125,0.445,-31.2254,-36.590725,-32.0434,-30.1518,88.760175,24.12,0.1219,-37.457,-19.85875,-22.38,0,-5.1895,0.1025,-1.689,-2.07925,139.1375,170.2125,-83.9795,201.875,216.1,-0.2325,-0.33,-0.51,-0.43,-0.32,-0.017,-0.48975,-0.398,-4.35245,-3.73345,-2.800525,-6.0848,-5.27445,-3.69405,-3.484675,-3.32,-3.2806,-2.37495,-9.4965,-7.8545,-5.618,-4.754225,-4.309,-2.923,-2.4245,-8.1639,-7.20075,-6.649175,-5.797,-5.6607,-5.4235,-11.65425,-11.24455,-7.693775,-11.08,-7.5292
1,6.25,403.38655,0.0834,0.2069,1970.750875,402.669025,0.08305,0.18,1975.92035,403.58365,0.080625,0.1711,1975.9935,402.877025,0.07385,0.156825,1976.4767,0.7228,-29.7387,0.071,416.3028,0.0467,-0.091125,-0.092375,-0.097975,-2.3318,-1.115725,0.042,-87.079,-10.2079,0.16375,0.52925,0.6075,-31.9181,-36.36995,-32.17765,-30.60765,88.7605,23.835,0.12195,-36.53625,-19.83925,-22.26,0,-5.3485,0,-1.7295,-2.05925,139.23,169.27,-84.972,201.775,215.7,-0.24,-0.32,-0.51975,-0.42975,-0.33,-0.01,-0.48975,-0.397,-4.366975,-3.7355,-2.8025,-6.081825,-5.2839,-3.6985,-3.48885,-3.32035,-3.284825,-2.37695,-9.51,-7.865075,-5.62135,-4.761,-4.3065,-2.926125,-2.4245,-8.17325,-7.208375,-6.656075,-5.802175,-5.66515,-5.4285,-11.64555,-11.233925,-8.01815,-11.104575,-7.5142
1,6.75,416.037,0.0814,0.1197,1973.379,416.2485,0.088525,0.1045,1978.5922,416.3555,0.081925,0.170375,1975.925125,416.287,0.07485,0.1161,1976.6309,0.558875,-31.10725,0.07175,416.429025,0.0384,-0.049275,-0.088,-0.272025,-4.175475,-1.274225,0.0535,-71.96,-9.8211,0.20525,0.472,0.45675,-31.8597,-36.06835,-32.501,-31.1586,88.7395,24.6475,0.1185,-36.4365,-19.78,-22.13325,0,-5.1,0.00500000000000007,-1.7275,-1.96775,139.925,168.665,-85.85575,200.5375,213.3425,-0.24,-0.3295,-0.51,-0.42,-0.32,-0.01,-0.48,-0.387,-4.372075,-3.73755,-2.8017,-6.0835,-5.2989,-3.6991,-3.4889,-3.3199,-3.2834,-2.3771,-9.516775,-7.843925,-5.617675,-4.75025,-4.304,-2.923975,-2.4237,-8.1695,-7.208,-6.6557,-5.8022,-5.6652,-5.42175,-11.6258,-11.2211,-7.98595,-11.13425,-7.3729
1,7.25,416.472175,0.08725,0.1479,1972.6495,416.238525,0.087125,0.10425,1975.854625,416.378,0.089,0.1112,1978.1672,416.63145,0.0636,0.177625,1977.46035,0.67915,-31.13085,0.074375,416.350225,0.03925,-0.085425,-0.116875,-0.446075,-9.5841,-0.948875,0.0454,-102.549875,-11.2515,0.156775,0.57,0.5135,-31.911875,-36.1034,-32.089,-31.1292,88.761475,24.14175,0.1172,-36.5575,-19.827,-22.10425,0,-5.119,0.00500000000000007,-1.737,-2.189,140.11,170.81,-84.599,201.0175,214.5025,-0.24,-0.32,-0.51,-0.42,-0.32,-0.017,-0.48975,-0.394,-4.3735,-3.74015,-2.8027,-6.0884,-5.3272,-3.7032,-3.4923,-3.3229,-3.2876,-2.3791,-9.527075,-7.831925,-5.618175,-4.7515,-4.2985,-2.927,-2.423175,-8.1787,-7.2155,-6.6618,-5.8076,-5.6696,-5.42665,-11.6132,-11.2106,-7.970075,-11.0689,-7.4112
1,7.75,416.722425,0.0892,0.14305,1974.876,416.523325,0.08775,0.150575,1975.000125,416.532275,0.09045,0.14045,1974.727125,416.776775,0.07015,0.1794,1964.49175,0.687975,-31.15315,0.0734,416.217,0.0488,-0.1179,-0.073875,-0.3145375,-4.3065,-1.20905,0.0594,-72.41125,-8.3326,0.19955,0.69675,0.6195,-31.828875,-35.925975,-32.393025,-30.9225,88.762675,23.741,0.11675,-36.9455,-19.83775,-22.17,0,-5.217,0.1,-1.67875,-2.1965,140.0225,170.31,-86.6995,201.5,214.2,-0.23,-0.32,-0.5,-0.43,-0.31,-0.02,-0.49,-0.389,-4.378725,-3.7419,-2.8077,-6.096025,-5.371875,-3.7123,-3.500475,-3.329525,-3.2918,-2.3844,-9.535275,-7.8166,-5.618625,-4.752,-4.2985,-2.9267,-2.423175,-8.199125,-7.230525,-6.67405,-5.817975,-5.6785,-5.43155,-11.61185,-11.204675,-7.789525,-11.0453,-7.4436
1,8.25,401.939925,0.08915,0.159975,1968.4057,402.04555,0.0896,0.14775,1974.905875,402.063425,0.08925,0.1305,1974.700875,402.1641,0.0746,0.143625,1939.4375,0.7056,-28.679625,0.060675,415.9738,0.046,-0.1748,-0.1338,-0.183,-3.5126,-1.39155,0.050675,-69.9682,-8.5016,0.193125,0.45,0.44,-31.830425,-36.057425,-32.169,-30.4266,88.7565,23.185,0.1201,-37.23025,-19.828,-22.22,0,-5.3895,0,-1.709,-2.06,140.025,170.6025,-85.31,202.05,213.5,-0.24,-0.32975,-0.50975,-0.42,-0.32,-0.01725,-0.49,-0.3945,-4.3838,-3.743125,-2.8105,-6.100575,-5.418475,-3.7172,-3.503925,-3.332975,-3.2958,-2.3864,-9.531275,-7.8017,-5.6196,-4.7525,-4.29215,-2.92785,-2.42265,-8.20775,-7.23815,-6.68095,-5.823425,-5.68295,-5.436,-11.600825,-11.195025,-7.88435,-11.0266,-7.4124
1,8.75,416.582625,0.088375,0.1905,1969.99895,416.6975,0.08625,0.1665,1974.849,416.467325,0.0876,0.14615,1973.97005,416.4193,0.08055,0.145,1977.287575,0.8578,-30.1578,0.0689,415.93185,0.05765,-0.09065,-0.04425,-0.234475,-3.8505,-0.683275,0.0417,-62.028175,-6.746,0.1975,0.4125,0.462,-31.6175,-36.327075,-32.222,-30.2222,88.7552,23.25475,0.116125,-35.91875,-19.8185,-22.28,0,-5.28925,0.1,-1.8085,-2.14925,135.665,171.62,-87.2725,202.025,213.6,-0.24,-0.32,-0.51,-0.42975,-0.32,-0.01,-0.49,-0.379,-4.387,-3.74645,-2.8156,-6.1043,-5.4494,-3.72165,-3.508375,-3.3357,-3.2998,-2.389125,-9.49885,-7.782525,-5.6201,-4.753,-4.289,-2.92895,-2.422125,-8.2161,-7.24505,-6.68685,-5.829325,-5.6874,-5.44145,-11.58915,-11.185725,-7.92735,-11.02255,-7.401375
1,9.25,415.2756,0.0871,0.1935,1960.92995,415.3648,0.0845,0.1788,1977.0142,415.4044,0.0849,0.1312,1977.4037,415.5216,0.0785,0.152825,1952.50395,0.6904,-30.1898,0.0632,415.92265,0.05525,-0.2088,-0.24855,-0.21606,-5.1798,-0.9283,0.054,-105.25325,-8.2648,0.206,0.398,0.49525,-31.4418,-36.48225,-32.1987,-29.857525,88.747125,22.851,0.11625,-36.78675,-19.8265,-22.3815,0,-5.501,0,-1.673,-2.2515,134.0725,170.6625,-87.09425,201.64,214.76,-0.24,-0.32,-0.49025,-0.43,-0.31325,-0.01,-0.49,-0.3825,-4.395,-3.759,-2.8283,-6.113475,-5.475025,-3.73645,-3.519675,-3.346075,-3.310725,-2.396375,-9.4545,-7.7595,-5.624,-4.756825,-4.29,-2.931,-2.422,-8.25155,-7.268825,-6.706475,-5.8455,-5.701375,-5.4529,-11.60725,-11.191875,-7.95,-10.97635,-7.228
1,9.75,416.395275,0.088,0.197375,1965.990925,416.3625,0.0863,0.1825,1977.555,416.386,0.08525,0.1662,1977.459875,416.173,0.0708,0.1334,1976.945,0.462775,-31.03935,0.063725,416.04115,0.041125,-0.171,-0.2663,-0.197645,-4.144475,-0.661625,0.0418,-74.844625,-11.1458,0.1764,0.41125,0.3615,-31.6957,-36.54855,-32.2302,-30.15995,88.733,23.728,0.1214,-36.08275,-19.82,-22.27775,0,-5.71,0.1,-1.5995,-2.1845,134.1,171.4,-87.45475,201.5575,214.15,-0.22,-0.3,-0.48,-0.42,-0.3,-0.01,-0.49,-0.35175,-4.397,-3.769325,-2.83075,-6.1145,-5.47575,-3.736,-3.515275,-3.3455,-3.31495,-2.3965,-9.42,-7.7395,-5.616775,-4.75675,-4.2827,-2.932,-2.4216,-8.24725,-7.268,-6.70675,-5.8455,-5.696575,-5.457375,-11.567475,-11.17575,-7.951225,-10.88025,-7.33475
1,10.25,402.861325,0.0895,0.19775,1977.46635,402.9875,0.08905,0.173575,1977.4184,403.14135,0.08715,0.1594,1976.3108,402.36795,0.066525,0.16,1977.37055,0.7387,-31.1559,0.064,416.2322,0.066875,-0.349925,-0.0428,-0.17923,-4.8004,-0.8534,0.03725,-68.3492,-9.4903,0.19825,0.47675,0.482,-31.9054,-36.688,-32.321525,-30.097175,88.7211,24.62,0.12,-36.63,-19.82775,-22.234,0,-5.03525,0.2,-1.41,-2.1905,133.7925,170.645,-86.41,201.32,214.6,-0.18,-0.24,-0.41,-0.41025,-0.24,-0.01,-0.49,-0.26175,-4.402,-3.778425,-2.8365,-6.121575,-5.4785,-3.74555,-3.52375,-3.3524,-3.32475,-2.39925,-9.386175,-7.72415,-5.6261,-4.7627,-4.294625,-2.933225,-2.4215,-8.270075,-7.284575,-6.72045,-5.85715,-5.710475,-5.46285,-11.57475,-11.16705,-8.007025,-11.075,-7.357
1,10.75,416.368,0.0919,0.19655,1953.70675,416.270875,0.0892,0.19595,1975.302,416.5435,0.0862,0.2015,1977.2294,416.459,0.06785,0.179,1975.77575,0.4981,-31.3202,0.06395,416.08675,0.044,-0.3318,-0.056,-0.160815,-6.8575,-1.2168,0.0406,-73.474325,-9.814275,0.1692,0.505,0.504,-31.8144,-36.758,-32.996075,-29.7879,88.708,23.19475,0.12,-36.61,-19.82,-22.0965,0,-4.75,0.2,-1.15,-1.8105,134.8,170.5,-86.5655,201.105,215.635,-0.015,-0.11,-0.03,-0.41,0.0375,-0.01,-0.48,-0.22,-4.4075,-3.786475,-2.8425,-6.12125,-5.481,-3.7455,-3.52725,-3.3525,-3.323175,-2.40225,-9.361,-7.6995,-5.617,-4.7584,-4.295,-2.9335,-2.421,-8.26475,-7.283,-6.719,-5.856,-5.711,-5.4802,-11.56685,-11.1597,-8.0318,-10.87415,-7.34285
1,11.25,415.944975,0.09375,0.22025,1949.706925,415.85345,0.09165,0.208975,1976.34585,415.875175,0.088375,0.2009,1976.088,415.9271,0.0718,0.17375,1975.8938,0.299,-31.2548,0.0714,416.169675,0.050725,-0.090925,-0.2582,-0.1424,-6.1399,-1.7594,0.0278,-65.80425,-10.637325,0.1382,0.38275,0.437,-31.90945,-36.660125,-33.37845,-30.053,88.7106,23.30425,0.1165,-36.32275,-19.88725,-21.9,0,-3.52725,0.4,-0.57975,-1.0085,135.7225,171.04,-86.626,201.125,215.7,0.5755,0.39,0.4005,-0.4,0.862,0,-0.47,-0.2,-4.410225,-3.794,-2.845,-6.12255,-5.4536,-3.7448,-3.527625,-3.352775,-3.3218,-2.40185,-9.366925,-7.67425,-5.60615,-4.7535,-4.2985,-2.9335,-2.42055,-8.260675,-7.281,-6.718175,-5.856475,-5.71065,-5.479,-11.537425,-11.13985,-8.05695,-10.82745,-7.34325
1,11.75,415.866325,0.09805,0.200625,1976.14515,415.986825,0.096625,0.16575,1975.465125,415.934575,0.091625,0.198,1975.55815,415.78275,0.07065,0.1566,1976.3298,0.63445,-31.27965,0.05465,416.0952,0.054025,-0.1826,-0.06475,-0.147183333333333,-4.308,-1.0455,0.0422,-69.9276,-8.7871,0.165,0.5325,0.447,-31.92655,-36.373425,-31.970525,-29.89345,88.7104,23.4745,0.11595,-36.13,-19.9545,-21.71,0.2,-2.356,0.8025,0.34075,-0.0295,136.9025,170.8225,-86.72775,201.025,215.2,1.7875,1.2125,1.2715,-0.38,2.33,0,-0.45,-0.1645,-4.413375,-3.801,-2.8559,-6.121,-5.426075,-3.74925,-3.532075,-3.356225,-3.3268,-2.4043,-9.385,-7.67915,-5.6008,-4.75275,-4.2985,-2.934075,-2.421075,-8.28325,-7.29675,-6.7248,-5.86165,-5.7151,-5.478225,-11.52645,-11.13055,-8.0626,-10.785525,-7.339
1,12.25,401.691175,0.09845,0.158225,1973.1302,401.1241,0.09795,0.14715,1977.025625,401.911425,0.0941,0.1529,1976.8044,401.95355,0.0807,0.14775,1976.455275,0.6593,-31.5781,0.061,416.18555,0.0529,-0.352875,-0.1042,-0.151966666666667,-4.157,-1.72115,0.0558,-72.3253,-10.082,0.1941,0.49,0.4635,-31.649,-36.19685,-31.891,-29.801775,88.8764,21.757,0.122125,-35.83,-20.02,-21.6855,0.3,-1.23,1.1,1.01,0.73,136.7,170.9,-85.2,200.36,213.63,3.077,2.34,2.21,-0.37,3.97775,0.01,-0.4205,-0.125,-4.4205,-3.808,-2.8621,-6.13745,-5.40245,-3.76485,-3.543975,-3.36605,-3.34225,-2.412025,-9.42865,-7.7,-5.610075,-4.7568,-4.3093,-2.8966,-2.4205,-8.307575,-7.3232,-6.745525,-5.87945,-5.7245,-5.495825,-11.54005,-11.13385,-8.1017,-11.1374,-7.34855
