DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,412.623075,0.645,412.5855,0.579625,2001.6392,412.43075,0.734125,412.76135,0.6616,2002.604775,412.59025,0.63415,414.4765,0.59545,2001.89505,413.00015,0.596375,414.904625,0.4851,2001.3944,415.2547,0.676875,413.124,0.28465,2000.467,415.06975,0.55675,413.32265,0.4089,1994.2318,0.9604,-23.7582,0.0216,412.1522,0.5684,-0.127675,-0.899,-0.580275,-2.9215,-6.513375,0.0626,-38.607,-18.61575,0.2162,0.675,0.43925,0.22,0.21,0.128,-23.2694,-24.0578,-23.5531,-22.571725,-26.88325,-27.814,-25.8784,94.1092,64.93775,0.0553,-22.0745,-24.8885,-25.1,-22.892,-21.242,0,-4.528,0.4,-1.87,143.84,213.04,-82.24,200.085,216.48,-0.33,-0.28,-0.19,-0.61,-0.24,-0.488,-0.29,-0.35,-0.25,-0.3,-3.02795,-2.1152,-0.63325,0.3619,1.05205,1.58955,2.148,3.1192,4.0652,-2.3072,-1.4526,-0.5561,0.0688,0.8412,1.6238,2.46425,3.001,4.211,-2.9146,-1.53455,-0.5194,0.1333,0.8583,0.886925,1.69305,2.5962,3.5378,-3.16565,-2.9433,-1.481125,-0.5872,0.6285,0.7202,2.308,3.1128,4.24135,-2.61285,-2.33805,-1.0926,-0.890675,1.187725,1.0079,2.170225,3.1301,4.1246,-7.869125,-9.1735,-6.882725
1,0.75,412.4304,0.6179,413.4706,0.6567,2001.4095,412.2478,0.73925,413.781375,0.70875,2002.164,412.1559,0.59025,415.127375,0.558475,2001.5824,412.62725,0.5717,414.6808,0.5407,2000.585925,415.247875,0.609,414.027525,0.512525,1995.13255,414.834075,0.5157,413.974,0.563,1998.1093,0.93775,-23.742875,0.018,412.20025,0.5819,-0.1293,-0.9138,-0.4796,-3.22025,-5.8387,0.061625,-39.614,-16.6831,0.177625,0.65,0.479,0.1715,0.182,0.11,-23.282,-24.2014,-23.6678,-22.995,-26.079375,-26.935875,-26.2046,94.11425,66.08,0.0574,-22.4175,-25.5335,-25.844,-22.902,-20.898,0,-4.554,0.4,-1.994,144.1,212.12,-80.856,198.395,216.94,-0.33,-0.28,-0.19,-0.61,-0.24,-0.48,-0.29,-0.34,-0.25,-0.308,-3.11355,-2.19255,-0.6599,0.3624,1.049,1.5904,2.1462,3.118,4.0634,-2.315,-1.4772,-0.5552,0.067,0.8402,1.6238,2.46325,3.0002,4.21,-2.9144,-1.5566,-0.5312,0.1303,0.8573,0.887,1.69205,2.5954,3.5385,-3.1604,-2.97375,-1.497375,-0.58525,0.626775,0.7182,2.30605,3.1121,4.2404,-2.6219,-2.3488,-1.11215,-0.8928,1.187,1.007,2.16805,3.13075,4.1236,-7.73225,-7.71805,-6.538
1,1.25,412.175275,0.61175,412.883175,0.596075,2002.6252,411.954525,0.7289,412.6363,0.5564,2002.15555,412.0187,0.5786,413.9564,0.74805,2001.7958,412.6105,0.56125,414.9548,0.6094,2001.2874,415.279525,0.58075,413.91325,0.2741,1997.477,414.5986,0.5247,413.1407,0.37865,1996.215075,0.978375,-23.892,0.018,411.28025,0.561,-0.13985,-1.12365,-0.47225,-4.0992,-7.3519,0.059625,-42.243,-18.713475,0.183625,0.5465,0.3795,0.19,0.192,0.12425,-23.59985,-24.24,-23.7824,-23.33595,-26.0969,-27.195,-26.567825,94.1166,66.0135,0.0584,-22.868,-25.7675,-26.072,-23.18,-21.168,0,-4.638,0.4,-1.94,143.98,210.84,-80.1,197.99,215.98,-0.33,-0.28,-0.19,-0.61,-0.24,-0.48,-0.29,-0.34,-0.26,-0.308,-3.18985,-2.22115,-0.6816,0.36275,1.04725,1.58855,2.1452,3.1178,4.0624,-2.3228,-1.5022,-0.5572,0.065925,0.8374,1.6229,2.46225,2.9984,4.2092,-2.971,-1.5902,-0.543,0.1272,0.857125,0.887,1.692,2.5944,3.54,-3.169,-2.98725,-1.5145,-0.589425,0.625,0.71465,2.305,3.1125,4.2394,-2.63535,-2.36275,-1.131325,-0.898,1.187,1.006,2.168225,3.12975,4.1234,-8.051,-9.326725,-6.88945
1,1.75,412.337875,0.6042,413.0244,0.6854,2002.711625,412.2952,0.709475,413.301575,0.734975,2002.32025,412.3101,0.581725,415.517375,0.591125,2001.567625,412.72475,0.5724,413.802625,0.595875,1999.5572,415.362625,0.5632,414.80975,0.66205,1999.333,415.4406,0.5115,413.4909,0.66105,1997.030375,0.7908,-24.21135,0.025,410.8077,0.5465,-0.1366,-1.04775,-0.2584,-2.9872,-7.93565,0.0503,-41.63035,-23.48555,0.1802,0.54725,0.36975,0.2115,0.18,0.14425,-23.64845,-24.3515,-23.7821,-23.5388,-26.2492,-27.1884,-26.427875,94.118875,66.863,0.0531,-23.15225,-25.994,-25.98025,-23.346,-21.552,0,-4.758,0.4,-1.964,144.02,210.3,-80.884,196.745,214.94,-0.34,-0.28,-0.19,-0.61,-0.24,-0.48,-0.29,-0.34,-0.26,-0.31,-3.26925,-2.194,-0.696125,0.3605,1.045375,1.5884,2.143875,3.117,4.0614,-2.33,-1.5312,-0.559,0.064275,0.8369,1.6229,2.462125,2.9974,4.2082,-2.9976,-1.6206,-0.555,0.1252,0.8572,0.886,1.691,2.5936,3.539,-3.184125,-2.995375,-1.5377,-0.5926,0.6248,0.71385,2.304,3.1108,4.23745,-2.64965,-2.37165,-1.151975,-0.8959,1.18745,1.0042,2.167225,3.12875,4.1226,-8.481325,-8.8875,-6.91565
1,2.25,412.2891,0.58845,413.282,0.56825,2003.124925,412.15225,0.6672,413.0346,0.5664,2002.331375,412.237,0.560525,414.192625,0.640025,2001.48475,412.32115,0.57785,415.003,0.572,2002.778875,415.4536,0.5266,413.4143,0.2515,2003.2,414.92095,0.49315,413.75725,0.28525,1997.836875,0.8217,-24.4365,0.0203,410.958925,0.54925,-0.3345,-1.005425,-0.5539,-2.6685,-9.365375,0.053,-35.6971,-19.03405,0.19115,0.538,0.4095,0.21,0.19225,0.13,-23.9957,-24.5345,-24.12195,-23.8049,-26.401625,-27.517,-26.6802,94.1428,66.5615,0.0177,-23.395,-26.147,-26.80175,-23.5785,-22.55075,0,-4.6355,0.3,-1.9475,147.5475,209.1025,-79.205,195.5225,212.405,-0.33825,-0.28,-0.19,-0.61,-0.24,-0.48775,-0.29,-0.34,-0.26,-0.31,-3.344375,-2.166,-0.70445,0.363,1.046275,1.58765,2.1432,3.1166,4.06135,-2.37685,-1.6268,-0.688675,0.063,0.835325,1.622675,2.46215,2.997325,4.207475,-3.0098,-1.6444,-0.585075,0.12265,0.8571,0.8865,1.691,2.5926,3.538,-3.205,-3.0634,-1.6802,-0.6376,0.6254,0.71415,2.3045,3.1117,4.23575,-2.733,-2.467625,-1.19555,-0.965825,1.186725,1.004375,2.16835,3.12945,4.1218,-8.1005,-8.8123,-7.30925
1,2.75,412.2683,0.60075,412.90625,0.664925,2003.774,412.3012,0.63845,413.015975,0.7092,2004.09695,412.34585,0.5808,414.5563,0.59855,2003.424125,413.176325,0.57075,414.1465,0.593,2003.2952,415.5991,0.4787,413.974,0.48435,1998.592,414.735,0.458375,413.2446,0.583,2000.35975,0.8477,-24.7638,0.02,411.0376,0.582025,-0.2948,-1.0322,-0.1747,-2.788675,-11.592425,0.048025,-37.4915,-17.75695,0.196575,0.527,0.4185,0.21,0.2,0.13,-24.4222,-24.721125,-24.431675,-23.816525,-26.59775,-27.963925,-26.8383,94.164175,68.16,0.010475,-23.7005,-26.44675,-26.68825,-23.95125,-21.9585,0,-4.54725,0.4,-1.9275,148.1675,208.4225,-75.865,195.125,212.6125,-0.33,-0.28,-0.19,-0.61,-0.24,-0.49,-0.29,-0.35,-0.26,-0.31,-3.4165,-2.13305,-0.72335,0.362125,1.04445,1.58665,2.18635,3.117375,4.060575,-2.369575,-1.6469,-0.68635,0.0604,0.834175,1.6226,2.46115,2.9971,4.206475,-3.02965,-1.668975,-0.593575,0.1201,0.8561,0.885975,1.6896,2.5918,3.5372,-3.2001,-3.055,-1.675875,-0.645575,0.6252,0.711675,2.303425,3.1107,4.23575,-2.726375,-2.46205,-1.20875,-0.9645,1.186725,1.003375,2.16735,3.1285,4.121575,-8.056,-9.33765,-7.3299
1,3.25,412.3491,0.60555,413.249,0.6418,2003.031875,412.549,0.6319,414.30965,0.6508,2003.8462,412.53045,0.5603,414.0386,0.5762,2003.116125,412.9674,0.54625,415.04365,0.551,2002.564075,415.40475,0.439275,413.3631,0.2719,2002.75575,415.00565,0.443475,414.028775,0.513325,1998.80575,0.6855,-25.0747,0.0256,411.0906,0.577075,-0.50025,-1.200325,-0.7241,-2.87885,-7.882125,0.063,-44.4758,-17.894,0.1738,0.477,0.379,0.22,0.18225,0.1245,-24.82575,-24.942625,-25.05055,-24.050825,-26.9626,-28.2631,-26.9466,94.174825,67.0575,0.0185,-23.783,-26.54825,-26.907,-24.20025,-22.1465,0,-4.45775,0.3225,-1.90775,147.525,207.39,-75.59,193.6175,210.2125,-0.33,-0.28,-0.19,-0.61,-0.24,-0.48,-0.29,-0.34775,-0.25775,-0.30775,-3.492875,-2.1068,-0.752,0.3579,1.04345,1.58565,2.13975,3.1154,4.059575,-2.3728,-1.666,-0.68425,0.0588,0.8326,1.6228,2.4603,2.996325,4.205475,-3.055725,-1.693325,-0.60075,0.11655,0.855875,0.8855,1.6894,2.5908,3.537,-3.193,-3.0384,-1.668625,-0.64975,0.62595,0.709675,2.302425,3.1097,4.235675,-2.719875,-2.44425,-1.223875,-0.964625,1.18745,1.0015,2.16635,3.12465,4.120575,-8.64465,-9.29075,-7.3057
1,3.75,413.6791,0.5988,412.736225,0.6388,2006.18315,413.673575,0.70625,412.170875,0.649,2003.9242,413.98475,0.57105,414.48005,0.86145,2003.1858,414.955,0.5003,414.515525,0.5832,2002.8636,415.435675,0.405525,414.216325,0.458375,2001.14525,415.407,0.406625,413.04835,0.4552,2001.8668,0.72715,-25.3081,0.017,411.3226,0.5264,-0.4986,-1.295,-0.367975,-4.0114,-6.9296,0.0536,-40.07195,-15.672275,0.2304,0.559,0.40875,0.2,0.19225,0.14,-25.156175,-25.4148,-25.294,-24.469375,-27.649125,-28.869375,-27.2023,94.1776,67.09,-0.01775,-24.266,-26.64275,-27.21225,-24.14625,-22.68825,0,-4.5255,0.3,-1.9355,145.3725,206.225,-74.73925,192.0425,207.9925,-0.3285,-0.28,-0.19,-0.61,-0.24,-0.48,-0.29,-0.34,-0.26,-0.31,-3.546625,-2.07745,-0.74075,0.353375,1.0418,1.585475,2.139875,3.114925,4.058575,-2.3654,-1.6861,-0.686,0.054625,0.828,1.6226,2.45915,2.995325,4.2047,-3.082375,-1.716625,-0.609475,0.11455,0.8551,0.884975,1.688,2.590025,3.53675,-3.1976,-3.029675,-1.660025,-0.6535,0.62495,0.7072,2.30135,3.1087,4.234675,-2.7205,-2.42255,-1.2342,-0.964625,1.187175,0.9995,2.16535,3.12365,4.119575,-7.70885,-7.64375,-6.655
1,4.25,413.3669,0.605,413.344875,0.67375,2004.995,413.4917,0.6372,414.2341,0.678325,2008.44215,413.3899,0.5668,414.63325,0.572875,2005.3204,414.3256,0.4766,414.4184,0.4762,2004.7184,415.393625,0.3933,413.443,0.731,2003.0779,415.296075,0.39125,414.747875,0.499375,2001.7072,0.731825,-25.58785,0.023,411.3534,0.552725,-0.342,-1.0343,-0.624175,-4.0546,-4.040125,0.05705,-46.2726,-13.36945,0.226725,0.554,0.4085,0.21,0.21,0.13,-25.4925,-26.05305,-25.52015,-24.733625,-27.744875,-29.261525,-27.964025,94.172,68.4,0.0621,-24.594,-26.8025,-26.87,-24.238,-22.8065,0,-4.5385,0.3,-1.9955,148.54,205.205,-72.5225,192.4225,205.94,-0.3285,-0.28,-0.19,-0.61,-0.24,-0.49,-0.29,-0.34775,-0.26,-0.3,-3.5737,-2.043875,-0.7309,0.3455,1.0394,1.584475,2.138875,3.1147,4.057575,-2.3584,-1.7052,-0.6852,0.0523,0.8276,1.62145,2.4583,2.994325,4.2037,-3.107125,-1.739225,-0.616875,0.112,0.8541,0.884975,1.6874,2.58925,3.535975,-3.20015,-3.0204,-1.66425,-0.65295,0.6207,0.7052,2.30035,3.108375,4.233675,-2.737625,-2.426375,-1.255575,-0.96925,1.187175,0.9967,2.16435,3.12365,4.119575,-7.91735,-7.9076,-6.967625
1,4.75,412.7879,0.5962,413.45775,0.5935,2002.539375,413.02645,0.621,412.58725,0.5845,2004.1595,412.942625,0.5825,414.847075,0.706975,2003.3777,413.90725,0.441325,415.168425,0.4768,2001.6104,415.3249,0.360125,414.04645,0.28225,2002.05935,415.41275,0.363675,414.1978,0.3074,1997.173575,0.732,-25.838625,0.021,411.29475,0.575775,-0.5667,-0.84805,-0.30685,-3.113,-6.84515,0.047625,-35.79895,-17.6365,0.2175,0.568,0.4295,0.19,0.18,0.1345,-25.7823,-26.3565,-25.7566,-24.810375,-27.40575,-29.580125,-28.02165,94.18525,68.992,0.0088,-24.751,-27.005,-26.5055,-24.27025,-22.9655,0,-4.48875,0.2,-2.00875,150.83,204.805,-72.07375,193.8225,204.4875,-0.33,-0.28,-0.19,-0.61,-0.24,-0.49,-0.29,-0.35,-0.25775,-0.31,-3.5677,-2.068625,-0.70875,0.3409,1.03755,1.584475,2.140125,3.1137,4.0568,-2.353225,-1.723975,-0.68805,0.048875,0.824125,1.6219,2.45715,2.993325,4.2027,-3.128175,-1.754775,-0.624825,0.109,0.853875,0.8845,1.6874,2.588,3.53575,-3.206175,-3.012125,-1.67925,-0.65745,0.6205,0.702725,2.29935,3.1065,4.232675,-2.759875,-2.43825,-1.27705,-0.96755,1.1879,0.9967,2.164125,3.121975,4.118575,-8.54525,-9.2139,-7.0503
