DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.8725,10.154535,421.737614,10.30469895,0.4666,8.4667980075,429.7488935,8.1265217375,42.3974958749998,0.54142447,7.636383,95.12897025,85.296563,6.30523837249999,7.19414436499999,-6.09854941,4.4438875,0.31105173,320.83450175,3.565189,338.1639905
1,0.75,0.9114075,9.59946484,421.8662155,10.2553862,0.52604325,4.5183934325,429.817133,8.2546966625,56.2233534,0.588551567499999,7.437745,95.52900975,85.2955025,6.15788869,7.54355131999998,-6.92450852500002,4.4438875,0.20753432,319.452505,3.4966292,336.10985
1,1.25,0.888585999999999,11.277761525,422.628394,10.18826475,0.43202,4.71631512,429.7507195,8.25211445,47.259138625,0.5519437805,7.621574,95.75553975,85.3078245,6.12641379,7.0551224775,-7.19951094,4.4438875,0.2223282175,319.54530325,3.39946748,337.2171915
1,1.75,0.962325,9.243375805,422.87497325,10.0706314,0.8191125,7.52230708999999,429.32831625,7.981508875,41.7842045999999,0.5646287375,7.30775,96.037559,85.31985625,5.9710998,6.98427818,-8.0118105,4.4438875,0.12478875,317.67591725,3.454512675,336.65568
1,2.25,0.904078,10.80809625,423.302593,10.1895696,0.474597999999999,4.961168355,429.9861375,7.86620925,34.9256548999999,0.60491446975,7.11550975,95.93159475,85.32222125,5.92516915,7.14472765,-5.35683537500002,4.457936575,0.11928418,317.53664725,3.4493367225,334.418182
1,2.75,1.00258,10.901863025,423.2404995,10.1549999,0.438291999999997,5.9445951875,430.38340625,7.9998627,43.2581597999997,0.60712930325,7.101718,96.1556365,85.347965,6.022537445,7.32568956,-5.5457564,4.457936575,0.168587032,317.6641165,3.415969225,334.900904
1,3.25,0.972711000000001,11.294825775,423.535203,9.98631005,0.673586500000001,4.9750017,430.92026,7.896115575,43.4057422,0.584566509249998,7.13708424999999,95.877073,85.34368125,5.82020578,7.2368506,-4.33897965250001,4.4438875,0.192947329999999,319.763836,3.254245425,334.870334
1,3.75,1.0143475,11.099091,422.768345,9.9235667,0.50048925,5.88651422,431.9955965,7.74341895,44.830988125,0.594600446,6.804119,95.6636235,85.343347,5.727949055,7.15746166,-4.1829159,4.4438875,0.193562945000001,322.24486,3.15715995,334.98268625
1,4.25,1.1322425,10.3361882,423.392279,10.114055925,0.72208,5.6079234625,431.2673375,7.657771925,32.1327451,0.56414283625,6.83017999999999,96.30203775,85.346545,5.357184395,7.21483234999999,-4.19850305500001,4.4438875,0.174991157499999,318.17301475,3.36152975,335.13372
1,4.75,0.979335,9.37089983499999,424.53557575,9.88552148,0.507033999999998,5.1601139925,431.49140625,7.8431239625,37.617853,0.5585141775,6.61905999999999,96.454997,85.350971,5.102872685,7.04132696,-3.90586597500001,4.4438875,0.152310525000001,319.04093375,3.463660055,334.724785
1,5.25,1.01080675,10.33076075,424.83967875,9.9486201325,0.6548905,4.76643008499999,431.6853415,7.846403225,44.0424898249999,0.55118756575,5.77721850000001,96.392274,85.3730735,5.026380415,6.56305357999998,-3.58108620000001,4.4438875,0.22528053625,318.67804725,3.34571992,333.78275625
1,5.75,1.1188875,10.9363965,425.116558,10.0483677125,0.634979,6.237584275,432.5625275,7.890849125,48.530800475,0.590626982999999,6.12250475,96.22993125,85.3754985,5.37754909,6.84857534000001,-3.138540195,4.4438875,0.3103561625,319.022793,3.3496854,332.326159
