DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,PA_1_1_2,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,FCH4,SCH4,NEE
1,0.25,0.922609825,454.2269745,0.7606906,6.8097375,41.4521,3.0513866,9.92423999999999,100.07655,-1.030163,-1.7676,-1.4704,-2.8823,6.3290502612,0.58933075,1.203971,0.7997255,100.35628595,99.74334325,80.5275,87.5756,4.8574663215,2.96745000000001,16.742,1.27600539999999,-4.5386,4.9545,-1.7387,-1.627263675,-1.51354,-0.717980499999997,-0.76438025,-0.394308850000001,-0.231606975,-0.128418725,-0.0302783249999999,-0.23773235,-2.897896025,-2.3406775,-1.96262115,-1.4491725,-0.916199999999999,0.52762975,-0.293627475,-0.05082465,8.518368481,8.3086318555,271.69245,288.8504025,9.981665845125,0.019275,15.804,1.97285,0.944807925
1,0.75,0.753008274999999,455.45657025,0.934461099999999,3.0045376,29.8968,3.093635,5.10036142499999,64.4205499999999,-1.033403,-1.7707,-1.4709,-2.8721,6.30992465579999,0.5511081,1.1811741,0.6697766,100.37491575,99.7404805,80.6475,87.65286,4.707970472,2.40460000000001,15.90925,1.65088697499999,-4.7444,4.6135,-1.718398825,-1.63396765,-1.51253,-0.725111749999998,-0.740843,-0.4647915,-0.246767775,-0.170424525,-0.0402213249999999,-0.228464325,-2.914296175,-2.279271825,-1.969200675,-1.4383225,-0.884957,0.52508235,-0.30809305,-0.038357325,8.8219538005,8.8300656955,275.5579475,288.0679275,10.8259373745,0.02,6.0755,3.9725,1.149966725
1,1.25,0.753934000000001,450.988961625,0.890194749999998,3.88770000000001,31.486875,3.32435499999999,6.520489675,1.35597835,-1.037846,-1.7735,-1.4716,-2.882263,5.9634,0.6006163,1.1029265,0.7776555,100.3807909,99.73786625,80.7275,88.023,4.7549166265,2.97815000000001,16.993,1.25585092499999,-5.861541,5.111,-1.665408525,-1.599453825,-1.488645,-0.670059999999998,-0.74597175,-0.4583805,-0.2583641,-0.14177135,-0.0266393249999999,-0.217650025,-2.86882985,-2.284152975,-1.95273885,-1.429475,-0.90287475,0.560713975,-0.310050475,-0.0590713499999999,9.3136567185,9.3603543155,273.69176,287.7301375,12.0505694075,0.019275,12.13,3.46675,0.827217975
1,1.75,0.943612,451.23083755,0.890424000000001,3.87309677499997,35.204375,3.40975499999999,5.46865,1.4374275,-1.042608,-1.774,-1.471,-2.942771,5.9906376512,0.63585875,1.1746214,0.7919306,100.39133799,99.72253,81.1025,90.34499,4.9083721572,3.496575,16.7769,1.088073175,-6.176517,5.3625,-1.64701,-1.6296325,-1.488945,-0.674666749999998,-0.733682,-0.476009,-0.22287135,-0.141361025,-0.01470035,-0.21525035,-2.906288675,-2.323714325,-1.938517025,-1.4351025,-0.884883,0.49577625,-0.330771675,-0.0720820249999996,9.8053596365,9.90129572,270.26582,286.8965,13.27520143825,0.0167500000000001,12.03,4.9815,1.21129975
1,2.25,0.909532000000004,455.64404215,0.727574125,6.85811000000001,42.3201,3.58287499999999,4.06153327499999,28.9646600000001,-1.047629,-1.7749,-1.4694,-3.004457,5.6644,0.600410299999999,1.1816985,0.851132625,100.400441,99.71933,81.0275,89.707,4.7393991287,3.25885,16.7964,0.982400199999995,-6.1035,5.38025,-1.631861325,-1.616258525,-1.522525,-0.707324749999997,-0.718217,-0.4789285,-0.24998565,-0.111488975,-0.00172134999999995,-0.207177575,-2.896096175,-2.328508175,-1.962395675,-1.446325,-0.90486475,0.502329275,-0.312996775,-0.0908047249999998,10.2970625545,10.4642742255,274.7588925,286.8701,14.499833469,0.016,14.13,3.09000000000001,1.4021495
1,2.75,0.9734835,457.08694775,0.649449249999999,5.677325875,30.014875,3.67874249999999,5.60942999999999,35.5860649999998,-1.052173,-1.7733,-1.467,-3.069397,6.2948019312,0.639301925,1.144582,0.75990985,100.4163048675,99.719683,80.465,87.99303,4.442305083,3.0794,15.96875,1.448148475,-6.364391,4.881,-1.714281825,-1.659288675,-1.558595,-0.693631749999998,-0.726883,-0.5123595,-0.262879,-0.1215365,-0.00523937499999992,-0.2081893,-2.8924075,-2.381666825,-1.936663175,-1.4592425,-0.89423125,0.466332725,-0.301716575,-0.0878713249999999,10.78876547,11.027252726,272.6629675,286.083035,15.72446549975,0.0202,13.59,3.56,0.93689815
1,3.25,1.024905,452.609214025,0.462443224999999,8.78642977499995,37.3103,4.543995,5.64609,6.7834,-1.05514,-1.7724,-1.4633,-3.132598,6.016175,0.634321825,1.19089735,0.828303325,100.422540575,99.61951075,80.4275,90.03436,4.18597529985,2.591875,16.99935,0.992179875000005,-6.447089,4.866,-1.763939525,-1.685301175,-1.57231,-0.666967999999998,-0.72632675,-0.4946395,-0.281460325,-0.1288359,0.02521065,-0.2015096,-2.8537675,-2.372015,-1.915328175,-1.4508525,-0.913437999999999,0.460670725,-0.294902575,-0.0693286749999999,11.28046839,11.59023123,276.016505,285.526785,16.87759296925,0.021825,15.455,2.695,1.09749375
1,3.75,0.8696175,451.731935375,1.64438,7.636391375,32.6728,4.79176,4.83455249999999,2.7259029,-1.051485,-1.7682,-1.4536,-3.1326,5.6038,0.6238841,1.1144306,0.810974525,100.436754825,99.641952,80.455,90.40504,4.00348406475,2.4015,16.810625,0.673563525000004,-5.6991,5.202,-1.808174325,-1.69869385,-1.595105,-0.660176749999998,-0.71408675,-0.484512,-0.29087165,-0.12631435,0.013686025,-0.21989635,-2.8369225,-2.310204325,-1.934385475,-1.44765,-0.877374749999999,0.49625675,-0.31095,-0.04609965,11.77217131,12.153209735,278.000925,284.61548,17.35576123075,0.023,19.18,3.0055,1.252727
1,4.25,0.943698449999999,456.0381177,1.29285349999999,4.85993100000001,26.6611,4.4749,7.6242,6.88102749999999,-1.048752,-1.7649,-1.43,-3.1204,5.74332789275,0.58762,1.04826775,0.72212475,100.4484586,99.643026,80.855,90.37538,4.176614725,2.652,16.7964,0.636420400000009,-4.7636,5.0825,-1.92815695,-1.741879525,-1.59824,-0.650244499999998,-0.7437785,-0.51176875,-0.266453325,-0.127353675,0.01029965,-0.21737915,-2.8329875,-2.296685675,-1.93031,-1.45201,-0.869128499999999,0.5070143,-0.248504,-0.0310466999999999,12.26387422,12.716188235,278.7995125,286.858,17.83392949,0.009,18.8525,4.214,0.72751025
1,4.75,1.0034762,457.8395882,0.979040000000002,6.791578625,23.710681875,4.2515825,9.19228000000002,28.2648124999999,-1.045985,-1.759,-1.4081,-3.1069,5.583975,0.617514425,1.128873625,0.748316325,100.46794213,99.640674,80.5575,89.466,4.31654406964999,2.671475,15.82,0.0560464000000094,-4.8313,4.9415,-1.852211,-1.836792675,-1.62756,-0.697549749999999,-0.73402175,-0.509400000000001,-0.268467625,-0.1660283,0.035074975,-0.21442535,-2.828425,-2.24695,-1.920661825,-1.44822015,-0.869816749999999,0.494377475,-0.290028225,-0.0302430499999999,12.80559757,13.279166745,279.19475,283.54573,19.07499066425,0.008,17.15,3.38024999999999,1.170932725
