DOY2,HR2,CO2,H2O,CH4,FC,SC,FCH4,SCH4,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN_1_1_1,SW_OUT,SW_IN_2_1_1,TS_1_1_1,TS_3_1_1,G_1_1_1,G_3_1_1,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
1,0.25,431.351,4.8109825,2073.71,0.795463,0.527222290294131,3.5322385,2.89885565870892,-1.605015,1.9790136622701,6.475555,1.1273684561936,98.3424,81.376575,0.40908175,-0.008011975,1.4825925,295.1445,304.66725,-6.456365,-0.30361875,0.80400575,0.0850101,0.7,0.9,-3.67809,-4.21229,-0.019378725,1.009565,0.40291175,0.556754,0.84466925,4.2353875
1,0.75,430.964,4.7669925,2067.4975,0.644283,0.447350724426671,5.44768,2.68696918785316,-1.88810925,0.314911150821253,6.6794275,1.00856227619367,98.3762,81.748175,0.44491725,-0.156508,1.50031,294.8805,304.5735,-6.33341824999997,-0.3243465,0.766164,0.06102855,0.7,0.9,-3.72032,-4.2109775,-0.0177663,1.11302114334869,0.460618,0.59742,0.874106,4.2119025
1,1.25,430.683,4.72709,2071.05,0.48413875,0.218463086930476,2.28594,1.84390051313901,-1.32268025,0.365243973138644,6.146685,1.04999998319441,98.4139,82.582275,0.143120675,-0.35966575,1.5287225,294.36325,304.50175,-6.17131627500001,-0.35182175,0.822205,0.079221425,0.7,0.9,-3.752095,-4.2156425,-0.018717025,1.0514475,0.44199325,0.55853675,0.84558225,4.296085
1,1.75,429.651,4.58263,2072.79,0.61485,0.28161387780814,2.14731,1.64775592636518,-1.25348,1.48734658475205,5.9343675,0.830845491493235,98.482775,82.61875,-0.02214855,-0.59855025,1.5322225,294.161,304.11225,-6.21464467500002,-0.366956,0.781757,0.076905975,0.700625,0.9,-3.822095,-4.2255125,-0.018848675,1.073315,0.40608825,0.53724675,0.8012945,4.229885
1,2.25,431.47725,4.6695375,2078.06,0.638567,0.415571615970198,3.959405,4.16659013686598,-0.8667535,0.913816363103646,5.3798575,0.976640445438492,98.519525,82.542275,-0.010825725,-0.52743875,1.6005775,293.1685,303.74375,-6.97618557499999,-0.41061375,0.73256175,0.103203,0.70020825,0.89979175,-3.9509525,-4.2262825,-0.01490915,1.07483,0.4111,0.5247315,0.809155864536716,4.097135
1,2.75,431.864,4.66296,2082.98,0.648003,0.615283877660837,3.261275,3.80396665388597,-1.1139375,1.03677672391161,5.300995,1.04635803264519,98.5197,82.81675,-0.109982475,-0.6449275,1.5754,294.40825,302.8745,-7.05085174999999,-0.4082405,0.88698925,0.079882925,0.7,0.89895825,-4.08788,-4.2279325,-0.016108725,0.99976975,0.40609075,0.54712675,0.7600495,4.1716975
1,3.25,433.29625,4.62971,2090.59,0.5788465,0.426075495613826,5.931435,1.9562608276776,-1.35016,1.36064060911797,4.891955,0.607851715356589,98.525575,82.9031,-0.483415,-0.87023,1.534665,293.5395,302.96425,-7.17537699999995,-0.374524,0.78372525,0.1013835,0.7,0.89645825,-4.114895,-4.2434525,-0.0157018,1.00757,0.419828,0.544638,0.815472,4.35476
1,3.75,434.0815,4.5816125,2081.385,0.9639525,0.495351240754379,3.94866,3.02086947634974,-1.49604,1.1327523330183,5.43736,1.04587405266566,98.484525,82.7963,-0.527904,-1.03862,1.508245,292.98425,301.9295,-7.0391334,-0.39454825,0.888912,0.067478725,0.7,0.88812525,-4.1609225,-4.2661075,-0.01039,1.0055,0.428249,0.542427,0.868243629403637,4.55274
1,4.25,435.742,4.589925,2086.575,1.00003225,0.429997348448103,3.4101925,2.53584713640908,-1.186995,0.7858321322628,5.35445,1.00839675622957,98.4486,82.9262,-0.43247025,-0.817799,1.469055,292.68425,302.139,-6.56037987500002,-0.404676,0.892375,0.08798705,0.7,0.87437525,-4.2176625,-4.2092475,-0.0154822,1.012813,0.40988025,0.55991675,0.82107075,4.3225025
1,4.75,437.341,4.5334325,2087.41,0.7469035,0.607702138196764,3.0981975,2.25716107402073,-0.974455,1.61543636163441,6.57509,0.774123140441646,98.4507,82.717475,-0.557373,-1.08872,1.540375,292.5615,302.345,-6.873529,-0.406772,0.91181,0.0807099,0.7,0.8529165,-4.195185,-4.22535,-0.0138032,1.04191,0.435692,0.548471,0.840692,4.34559
1,5.25,434.63775,4.57133,2089.39,0.9597125,0.815702128163533,2.785337,2.78226023361235,-0.76061425,2.29206337053719,5.7196765,1.2542557572966,98.42415,83.1304,-0.39276975,-0.9924035,1.44485,292.817,302.355,-6.59266375000002,-0.38209075,0.85198225,0.075748175,0.705,0.83500025,-4.1350225,-4.21792,-0.012528275,1.0300425,0.44696525,0.55982025,0.8458155,4.255085
1,5.75,434.9625,4.4904275,2080.03,0.8486055,0.420061000615904,5.021309,3.9537448740044,-0.596056,2.74120701478106,6.0609725,1.07394961592567,98.3946,82.966625,-0.327006,-1.257785,1.4273275,292.356,302.562,-6.78369000000001,-0.392973,0.98814475,0.078725225,0.7075,0.829167,-4.16079,-4.220415,-0.01115845,1.024445,0.4197345,0.5742735,0.882915260355045,4.35995
