DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
1,0.25,-7.376,100,11.58015,102.54,0.6699425,0.65174875,5.77655,0,1.3407,267.6225,273.86875,0.3342575,-7.139125,-10.456875,-10.594875,-10.405625,-10.102,0.4138375,1.08184
1,0.75,-7.37233000000001,100,12.1443,102.517,0.669947,0.6672855,8.05456,0,0.1893905,265.3995,271.85,0.450695749999999,-7.00608500000001,-10.361,-10.58695,-10.395,-10.098,0.409427499999999,0.958152999999999
1,1.25,-8.01870000000001,100,13.416,102.51,0.662135,0.663572,5.820585,0,0.471658449999999,263.5325,269.7635,0.296904000000003,-7.38174500000001,-10.263305,-10.5754,-10.3915,-10.09345,0.413811499999999,1.0702695
1,1.75,-7.99361000000001,100,14.5936,102.484,0.6351445,0.62324,5.158935,0.0676974999999999,0,272.1765,272.3915,0.383695749999998,-7.87328000000001,-10.4329,-10.56905,-10.3889,-10.09345,0.405187599999999,1.1997685
1,2.25,-8.69241500000001,100,15.33315,102.44,0.6390125,0.65535,4.888225,0,0,267.065,271.113,0.430985249999997,-8.09719000000001,-10.59645,-10.517,-10.388,-10.0915,0.433872099999999,1.42946
1,2.75,-8.49647500000001,100,15.4521,102.38,0.639692,0.641563,4.703085,0,0.4769515,268.716,273.8955,0.414988000000004,-8.39812000000001,-10.71945,-10.43495,-10.381,-10.0915,0.431034499999999,1.28286
1,3.25,-8.98642000000001,100,13.99275,102.31,0.6456505,0.649936,3.89806049999999,0,0,265.8805,270.245,0.466344249999998,-9.10010500000001,-10.8505,-10.3536,-10.37295,-10.0866,0.451610599999999,1.56873
1,3.75,-9.98396500000001,100,11.8802,102.275,0.6139925,0.607487,1.384494,0,0.313026999999999,262.665,267.177,0.358180000000003,-9.82954000000001,-10.84895,-10.26245,-10.3705,-10.08555,0.445739499999999,1.9035
1,4.25,-10.342955,100,12.144825,102.267,0.62100225,0.61626275,0.509030999999998,0.0141007499999999,0.339801749999999,260.69275,265.73675,0.436771500000001,-10.1216725,-10.85325,-10.203725,-10.355525,-10.084225,0.443007749999999,0.88089175
1,4.75,-10.6817,100,12.584675,102.22775,0.6116,0.587915,0.275723999999999,0,0.20521225,258.5745,264.77425,0.429795599999998,-10.75076,-10.857975,-10.27595,-10.298025,-10.078525,0.429534749999999,0.77222525
