DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_3,H2O_1_1_3,CO2_1_2_3,H2O_1_2_3,CO2_1_3_3,H2O_1_3_3,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,0.52261443033656,-1.22921699067249,0.900365648800343,426.208884806924,6.64057789586344,419.90010987035,2.29192775141507,419.998156871459,2.31553751672103,420.006554954545,2.25003619772831,420.223551127784,1.87150840107578,14.3353852138973,-6.61573063347863,0.706039912414156,11.68525,10.87475,-11.57318,-12.407425,-8.3654,-14.09144,103.42897125,88.81,0.524,-9.3475,-10.98525,-6.63175,2.8,0.0522499999999999,4.2225,0.41225,258.425,258.555,268.71,275.0875,0.19,0.61,0.8525,0.1065,0.07,1.51,0.11,0.05,-3.75985,-3.256075,-3.0403,-0.445375000000001,-0.19425,-0.796875,-1.08365,-1.877875,-4.97,-4.122375,-2.0691,-1.686325,-1.205,-1.572825,-2.994175,-2.605025,-3.532025,-3.3753,-0.1017,-0.189775,-0.421,-0.998725,-1.579,-5.57205000000001,-7.397125,-3.487675,-2.925125,-2.028225,-1.7442,-1.506975,-2.020175,-7.712825,-7.31235,-6.31595,-4.994525,-4.38305,-2.346525,-1.63065,-1.758625,-2.13315,-1.0436,19.887
1,0.75,0.497586289775916,4.57938384551326,0.971467439601024,426.658832226312,6.6362816361249,420.055308910373,1.87905783056444,420.069966552519,2.20782283126317,420.089007222462,1.94566290056585,420.162675061311,1.44564343795026,14.2075030413671,-6.66830291921064,0.976830781405283,11.94775,10.662,-11.34928,-11.8863,-8.0033875,-14.1137,103.391458,88.92425,0.48482,-8.6025,-10.894,-6.65825,2.9225,0.16675,4.3225,0.42575,270.18,261.6225,269.2275,274.7675,0.1945,0.61,0.86,0.0965000000000001,0.07,1.3005,0.11,0.05,-3.7705,-3.267825,-3.0493,-0.448150000000001,-0.1945,-0.796875,-1.08365,-1.877875,-4.969125,-4.132475,-2.073375,-1.688325,-1.205,-1.573,-3.004925,-2.614,-3.53975,-3.3823,-0.101725,-0.189,-0.421,-0.99875,-1.579,-5.59112500000001,-7.397025,-3.501,-2.9369,-2.03745,-1.7512,-1.50975,-2.02195,-7.7081,-7.30795,-6.3215,-4.9987,-4.38225,-2.350525,-1.633425,-1.75985,-1.584625,-0.971825000000004,19.25875
1,1.25,0.500523377898939,3.99194698958395,1.05691505543131,425.779791287384,6.64770197226344,420.37356056658,1.87050056406382,420.046073781381,2.06654408460178,420.062208562783,1.98715466263209,420.822322299031,1.55487505396427,13.7278808291488,-6.73843011666577,1.04340219078454,12.03375,10.43075,-11.33903,-12.24155,-7.06542,-14.10688,103.424963,88.4,0.483365,-7.35,-10.94725,-6.70925,2.7,0.04,4.2225,0.5,267.9425,262.9575,269.7875,274.7575,0.1945,0.63,0.875,0.0865,0.07,1.22625,0.11,0.05,-3.77805,-3.28035,-3.058575,-0.450925000000001,-0.19575,-0.796875,-1.08365,-1.877875,-4.968375,-4.14135,-2.077375,-1.69065,-1.205,-1.573,-3.0159,-2.6232,-3.54385,-3.3854,-0.1027,-0.189,-0.421,-0.99875,-1.579,-5.61152500000001,-7.3979,-3.51455,-2.94945,-2.04745,-1.757975,-1.512525,-2.02295,-7.7026,-7.30455,-6.32805,-5.004825,-4.3895,-2.355525,-1.63565,-1.761625,-1.5491,-1.0055,19.1025
1,1.75,0.487655201146938,6.65980692573344,1.02064851304813,425.094301608727,6.6501037944671,420.389433472375,3.04762379628852,420.477184205372,2.8844154668169,420.499265562821,3.01957631364124,420.301722867133,2.78052401897578,13.5657829482975,-6.48150810210323,1.39781861806139,11.47075,10.18675,-10.79417,-12.449375,-6.331895,-14.05482,103.4431155,87.86,0.540515,-6.675,-11.01575,-6.7735,3.1125,-0.08,4.59,0.3175,260.405,262.28,269.8275,274.825,0.2,0.61225,0.8575,0.0830000000000001,0.07425,1.20775,0.11,0.05,-3.785375,-3.2931,-3.0683,-0.453475000000001,-0.195525,-0.7971,-1.08365,-1.877875,-4.9683,-4.150225,-2.08165,-1.692975,-1.205,-1.573,-3.02765,-2.6324,-3.5513,-3.3924,-0.1037,-0.188775,-0.421775,-0.998,-1.579,-5.63227500000001,-7.39875,-3.52865,-2.96145,-2.05745,-1.764975,-1.5163,-2.024725,-7.69755,-7.3006,-6.3356,-5.009975,-4.3975,-2.3603,-1.6392,-1.7634,-2.1937,-0.942200000000003,19.23
1,2.25,0.578441610593826,14.1225463483745,1.1348248764783,426.218988708362,6.66368513502859,419.928538873759,3.07101988992956,420.376651561102,3.1991777753193,420.468802149402,3.33038626756732,420.189920064663,2.78507388614019,13.1764474605689,-6.39694056526518,0.513583858078948,11.2475,10.56475,-9.88486000000001,-12.70825,-5.82695,-14.01378,103.46281025,87.3625,0.60586,-5.93,-11.017,-6.7625,3.045,-0.079500000000001,4.545,0.38675,257.205,261.375,269.675,274.8925,0.19425,0.62,0.86,0.0795000000000002,0.07,1.264,0.11,0.05,-3.794475,-3.305625,-3.0773,-0.456250000000001,-0.19575,-0.7971,-1.084425,-1.877875,-4.9701,-4.160325,-2.08565,-1.695975,-1.205,-1.573,-3.039625,-2.641825,-3.563375,-3.404475,-0.1047,-0.188775,-0.421,-0.998,-1.57975,-5.65292500000001,-7.39965,-3.541975,-2.973225,-2.06745,-1.771975,-1.5183,-2.025725,-7.6935,-7.29665,-6.343925,-5.015125,-4.412225,-2.363525,-1.641425,-1.763625,-2.4373,-0.962600000000001,19.1005
1,2.75,0.571804795075456,16.1166898624851,1.20315469120296,425.834120394247,6.69149898245717,420.004108148932,2.06911314733504,420.024495508117,2.1586449274682,420.473907143533,2.26663410709105,420.703763531309,1.65334729059043,13.3603459010264,-6.36601339201525,0.713311211736219,11.038,10.61175,-9.60342000000001,-12.91765,-5.4268675,-13.91898,103.45598825,87.204,0.65972,-5.82,-11.08225,-6.74375,2.6125,-0.055,4.1125,0.435,262.3675,261.155,269.665,275.0375,0.19,0.62,0.875,0.0795000000000002,0.07,1.182,0.11,0.05,-3.806125,-3.318375,-3.0863,-0.458800000000001,-0.19575,-0.797875,-1.084425,-1.877875,-4.974425,-4.1712,-2.089925,-1.6983,-1.205,-1.573,-3.050825,-2.65125,-3.56865,-3.4083,-0.104725,-0.188775,-0.421,-0.998,-1.579775,-5.67190000000001,-7.39955,-3.556075,-2.985775,-2.078225,-1.77875,-1.5213,-2.026725,-7.68845,-7.2927,-6.3507,-5.021275,-4.420775,-2.368525,-1.6442,-1.764625,-1.530875,-0.958000000000003,19.7375
1,3.25,0.600928757122284,21.759198347081,0.960259265658047,425.631830626493,6.69226031904757,420.012116744968,1.73429666380938,419.987193024264,1.96967697804242,420.406547538389,1.89768198599334,421.180640307612,1.54847006072981,13.7524181371921,-6.35325688755369,0.619695382178372,11.009,10.9045,-9.00734000000002,-13.17175,-4.9809475,-8.0470775,103.46489175,87.76575,0.6973075,-6.2075,-11.141,-6.73275,2.845,-0.0125,4.3225,0.479,256.935,260.7925,269.8875,275.16,0.19425,0.62225,0.8725,0.0997500000000001,0.07,1.167,0.11,0.05,-3.817,-3.33135,-3.0953,-0.461575000000001,-0.196525,-0.797875,-1.08465,-1.8781,-4.981175,-4.18175,-2.093925,-1.7003,-1.205,-1.573,-3.062575,-2.65945,-3.575375,-3.4153,-0.104725,-0.18955,-0.421775,-0.998,-1.579775,-5.69232500000001,-7.40045,-3.5694,-2.99755,-2.088225,-1.78575,-1.52485,-2.0285,-7.68385,-7.28975,-6.358475,-5.0274,-4.428875,-2.3733,-1.646425,-1.7664,-2.18885,-1.1398,20.225
1,3.75,0.620069074233897,13.5801272816987,0.977462505260355,425.8917757863,6.69686979766641,419.97606735274,2.167345354363,420.040710241215,2.00716364244901,420.432472063454,2.07291792611355,420.75534840011,1.74199373224971,13.9114786207393,-6.22432991030183,0.705308429329838,12.08,11.0675,-9.0890375,-13.309,-4.89672000000001,-13.60036,103.477412,88.345,0.61714,-6.00149999999999,-11.064,-6.722,2.74,0.12575,4.24,0.444,256.32,260.28,269.74,275.08,0.194,0.602,0.8635,0.0779999999999998,0.07,1.78999999999999,0.11,0.052,-3.8374,-3.3582,-3.1156,-0.468,-0.197,-0.798,-1.0848,-1.878875,-4.9858,-4.1936,-2.1034,-1.7033,-1.205,-1.573,-3.0866,-2.6792,-3.5926,-3.431,-0.1055,-0.1878,-0.4218,-0.9978,-1.5798,-5.7376,-7.40265,-3.5992,-3.0244,-2.1094,-1.8008,-1.531,-2.0318,-7.6808,-7.2868,-6.3708,-5.032575,-4.4452,-2.3834,-1.6526,-1.7688,-1.53795,-1.02005,20.099
1,4.25,0.617772546597627,32.879663361986,1.02277078030849,426.062316852931,6.68853248083992,420.087940597252,2.63384214837152,420.142288640288,2.20409244863612,420.134881629461,3.54943568521983,420.202371348663,2.8922077929816,13.1105443396492,-6.23143023688697,0.718716759742118,10.8445,11.04275,-8.93620000000002,-13.2221,-5.13366000000001,-13.438765,103.485916,88.195,0.55868,-6.0925,-11.03575,-6.70425,3.0225,0.1475,4.5,0.4745,257.5575,261.21,269.94,275.3725,0.19425,0.62,0.865,0.0862500000000001,0.07,1.79375,0.11,0.05,-3.834325,-3.3563,-3.1133,-0.467900000000001,-0.19675,-0.797875,-1.08465,-1.878875,-4.986825,-4.203075,-2.1022,-1.705625,-1.205,-1.573,-3.08475,-2.679075,-3.588825,-3.428025,-0.10575,-0.187775,-0.421775,-0.998,-1.579775,-5.73527500000001,-7.403175,-3.597825,-3.0221,-2.108225,-1.799525,-1.5304,-2.031275,-7.675425,-7.2823,-6.3758,-5.0387,-4.4443,-2.3823,-1.6522,-1.7684,-1.5525,-1.009,20.04
1,4.75,0.699527750779348,19.7248302916347,1.41191390074225,425.673057829459,6.66594189138036,420.127336902894,2.09843985798511,420.069802589546,2.11470071218455,420.179134561293,2.24543696937626,420.70611717093,1.91521283543923,12.3339892503209,-6.50723466996677,0.688702530657851,11.369,11.068,-8.62224000000002,-13.23325,-4.93782000000001,-13.3719625,103.40346,88.20425,0.51728,-5.57675000000001,-11.203,-6.6975,3.075,0.250749999999997,4.475,0.675,256.725,260.925,269.4,275.575,0.2,0.61,0.86875,0.0844999999999996,0.0745,1.81375,0.11,0.0525,-3.83225,-3.35475,-3.111,-0.4675,-0.1965,-0.79775,-1.0845,-1.87875,-4.98625,-4.213,-2.1005,-1.7048,-1.205,-1.573,-3.08325,-2.678,-3.58875,-3.4275,-0.105,-0.1885,-0.42175,-0.99775,-1.57975,-5.73225,-7.403,-3.59625,-3.0205,-2.10625,-1.79825,-1.53,-2.03075,-7.68075,-7.28325,-6.37975,-5.034,-4.444,-2.38175,-1.652,-1.768,-1.565,-0.980200000000001,19.84275
