DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_2,TS_2_2_2,TS_2_3_2,TS_2_4_2,TS_2_5_2,TS_2_6_2,TS_2_7_2,TS_2_8_2,TS_2_9_2,T_CANOPY_2_1_2,T_CANOPY_3_1_2
1,0.25,0.418700422,-5.7514114755,3.43522595525,0.68929949,0.49349810875,0.01837460775,0.946834,0.759622,0.438036,0.334324,393.4602068,3.122957,-7.025,-8.2675,79.3015,83.97225,95.668766,-2.1239,-1.7985,0,0.1792294805,0,0.6297164865,253.5237376,270.132098575,-11.6937486925,-1.625745275,0,0.034,-7.762138728,-8.238106371,-1.296602,-0.74342705,-0.31056,0.27667,0.5996223,-1.2716825,-1.11563225,-0.552650475,-0.124054,0.1055908,0.5084229,0.678489675,0.638168375,0.931151325,-11.629585,-11.8576825
1,0.75,0.418706222,-5.3990634715,3.3105540455,0.64283986225,0.471641033,0.016440187,0.95388,0.752801,0.435197,0.34065,393.3003719,3.015849,-6.89925,-8.2015,79.26,83.825,95.699804,-2.1239,-1.7985,0,0.1542978395,0,0.61382579125,252.7281073,270.0488712,-11.521715305,-1.965293692,0.009373377,0.243013333,-8.209739884,-8.220894214,-1.278225,-0.7399448,-0.3099452,0.25556365,0.6006044,-1.26978125,-1.11499,-0.552650475,-0.124054,0.1055908,0.5084229,0.67731475,0.638168375,0.931151325,-11.5858075,-11.6501625
1,1.25,0.4000201085,-4.8506123015,3.107544626,0.66783758225,0.464766197,0.0159759705,0.9686655,0.778769,0.419761,0.334094,392.9946714,3.04003375,-6.90725,-8.2625,79.29025,83.6,95.709872,-2.1239,-1.7985,0.10853242325,0.10841994125,0,0.695354517,251.897400575,270.19909505,-11.06751556,-1.77419115,0.0332115875,0.228,-8.135231214,-8.18314582125,-1.2577,-0.730148825,-0.2965837,0.2974092,0.60017745,-1.25742275,-1.11499,-0.55328625,-0.124054,0.1055908,0.5093811,0.67726135,0.638168375,0.930509425,-11.63116,-11.637005
1,1.75,0.418625742,-5.024388244,3.560251072,0.747715213,0.455601408,0.017452605,0.939176,0.80661,0.430863,0.343997,393.355350125,3.149929,-7.0075,-8,79.297,83.701,95.70272,-2.1239,-1.7985,0.09044368575,0.14852687675,0,0.72817486475,253.101366375,271.114705675,-11.4872296225,-1.332935119,0.00358595525,0.152144,-8.644184687,-8.310052601,-1.2894755,-0.74124605,-0.3103015,0.26120455,0.5960798,-1.25742275,-1.114042,-0.55328625,-0.124054,0.1055908,0.5093811,0.677902225,0.638168375,0.930509425,-11.438735,-11.4251425
1,2.25,0.412591154,-5.168890671,4.218674376,0.65423183225,0.43406416125,0.01812703525,0.957599,0.788876,0.425125,0.347417,393.25779835,3.034744,-7.14425,-7.9375,78.989,83.7025,95.70596,-2.1239,-1.7985,0.09622039,0.20602819975,0,0.610603784,251.495524675,269.313232525,-12.2395152325,-1.50797691175,0.016812833,0.237281,-8.343872832,-8.25479251925,-1.293575,-0.7275159,-0.3164346,0.2853,0.60157615,-1.25742275,-1.10551375,-0.5513789,-0.124054,0.1055908,0.51129765,0.677528375,0.6372071,0.9295466,-11.5309425,-11.330975
1,2.75,0.409562543,-5.4558956865,3.9612880435,0.7066031655,0.471754094,0.0142413775,0.945949,0.775355,0.414443,0.349417,392.950037375,3.088525,-7.2575,-8.09,79.3075,83.825,95.711894,-2.1239,-1.7985,0.12593687675,0.1451873845,0,0.528043359,252.927653175,269.656938125,-12.15573043,-1.959701535,0.03230301925,0.044,-8.42265896,-8.270718878,-1.312623,-0.77094225,-0.3141436,0.262975875,0.6017982,-1.2564735,-1.100776,-0.54947155,-0.124054,0.1055908,0.5084229,0.676994325,0.6372071,0.929921025,-11.32389,-11.479555
1,3.25,0.430011024,-5.308572745,3.859210256,0.650178089,0.489614893,0.019334695,0.972862,0.823693,0.44591,0.341544,392.6863197,3.198816,-6.99,-8.077,78.88925,83.675,95.705462,-2.1239,-1.7985,0.15887371975,0.0777370085,0,0.66203353275,253.749563825,268.830010475,-11.2012315225,-2.12390076075,0.025771795,0.0626865,-8.50500438325,-8.664056108,-1.331452,-0.769009075,-0.3148342,0.26,0.5982677,-1.264401,-1.100776,-0.548835775,-0.124054,0.1055908,0.5084229,0.677581775,0.638168375,0.93045595,-11.328735,-11.6150025
1,3.75,0.438289156,-5.51999842925,3.59128701275,0.6674446755,0.496059867,0.015815655,1.009703,0.80977,0.450106,0.333189,392.673687,3.1797565,-6.83575,-7.943,79.458,83.6,95.699504,-2.1239,-1.7985,0.2325938565,0.15841744575,0,0.6593838995,252.692043525,268.64534835,-12.264678325,-1.754311466,0.017003137,0.0395,-8.16763728325,-7.770163647,-1.2972,-0.756799,-0.31260555,0.2439126,0.597996575,-1.266937,-1.10109275,-0.5516968,-0.124054,0.1055908,0.5084229,0.676620475,0.6372071,0.930188475,-11.3362725,-11.6627525
1,4.25,0.439055486,-5.905198259,3.92661483475,0.671291332,0.5505926375,0.02020205825,1.0105325,0.7970185,0.45862,0.335719,392.82989695,3.3520505,-7.18525,-8.163,79.69775,83.6655,95.69609,-2.1239,-1.7985,0.2162116045,0.144298831,0,0.579820309,255.553765575,269.687525375,-13.4158206775,-1.0811102,0.045954378,0.07954,-8.134426224,-7.92355347775,-1.3309235,-0.758028,-0.28900855,0.2356126,0.5994484,-1.26851875,-1.100776,-0.554557825,-0.124054,0.1055908,0.5084229,0.676620475,0.6372071,0.9295466,-11.220845,-11.6190275
1,4.75,0.409287472,-5.7829677675,3.41981111,0.69041353775,0.486179647,0.01652646525,0.9491905,0.7890935,0.4364445,0.3293015,392.88508475,3.24184125,-7.2,-8.085,79.07,83.58675,95.694602,-2.12841725,-1.7985,0.1227964945,0.18183922975,0,0.566845463,255.73806095,271.094259425,-12.222474195,-0.99540847675,0.004002753,0.042367,-8.43660404625,-7.99145967275,-1.34508675,-0.755014875,-0.3110184,0.24487485,0.6001115,-1.2716825,-1.11025225,-0.561233575,-0.124054,0.1055908,0.5093811,0.676620475,0.638168375,0.9295466,-11.38748,-11.910655
