DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TS_1_1_1,TS_1_2_1,NETRAD,PPFD_IN,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,389.4193396,4.65764763602136,0.00613629596709643,0.0952371205610442,0.0431560137941756,-4.793923,-3.2035,-3.901,-3.298135,-12.761671505,2.50914190071173,2.51439,0.480208717,0.56535,0.680695,0.75589,99.1834,84.939852364392,86.60561,86.507945,88.5437214611872,-4.350976,-3.981222,-4.189283,-4.406,2.169338,1.994,-20.47995,0,0,0,0.6201184,269.0485,295.6454
1,5.75,389.451358137981,4.6580754011673,0.0645657631808134,0.0565473006747965,0.270859057713027,-4.801,-3.2885,-3.941,-3.368,-13.490308,2.2943,2.41518,0.46169,0.574472801793087,0.70322,0.7725,99.2089,85.04509435,86.54123,86.37834,88.1,-4.279704,-3.921196,-4.133496,-4.39,2.1582,1.972,-16.2283,0,0,0,0.662489,271.3384,295.5242
1,6.25,389.3376796,4.51018939698422,0.0413316972693381,0.0938147296904588,0.199860167587314,-4.908,-3.2989895,-3.992,-3.405,-11.60694163,2.30628059564665,2.380376,0.45081,0.52408,0.66006,0.745,99.2473,85.7380684418571,86.50707,86.3614,88.62006,-4.381712,-3.795849,-4.132482,-4.386,2.1438,1.955,-15.67265,0,0,0,0.5955167,269.731,295.3484
1,6.75,389.309174621592,4.61288251165555,0.101397573944545,0.066728071,0.108759607620062,-4.874,-3.355225,-4.042,-3.376,-13.10019566,1.78687952296551,2.378649,0.47676595,0.56220956946676,0.73047,0.7794,99.1876,85.5164840160675,86.61242,86.46061,88.8,-4.43434,-3.544229,-4.169791,-4.494616,2.1249,1.953,-17.97025,0,0,0,0.6042219,269.804,294.8459
1,7.25,390.0956618,4.67431537086895,0.0436361649263374,0.055352824,0.0976273927895337,-4.862,-3.3305,-4.07,-3.435,-12.318306895,2.04914411073787,2.40637,0.4616391355,0.5351,0.66383,0.771125,99.192760325,85.4220055389256,87.27838,86.80136,88.9345890410959,-4.251202,-3.48539,-4.18382,-4.606,2.110354,1.941,-16.56449,0,0,0,0.6468218,269.778,294.734
1,7.75,389.161047499999,4.66010242144704,0.083160532950517,0.0294671569504397,0.0819140646516968,-4.957,-3.2735,-3.969,-3.459,-11.20708968,2.18305634080155,2.2978065,0.434075,0.511162653730651,0.640795,0.729845,99.1999,86.0760152133793,87.83609,87.3879844748859,89.3,-4.485497,-3.33237,-4.324618,-4.797,2.092095,1.941,-14.47677,0,0,0,0.879755,269.1472,294.4917
1,8.25,389.73847869356,4.78245458716438,0.249990949728298,0.087119937,0.401810998649843,-4.839,-3.322,-3.988,-3.508,-10.1285,2.33877589217351,2.298786,0.4577157735,0.534337207702608,0.72741,0.84487,99.22330075,86.9013312290434,88.054965,87.9229,89.6,-4.3991035,-3.3446035,-4.3002745,-4.743,2.074681,1.934,-7.6187475,19.60704,4.24018404,8.9615615,2.6340665,270.3289,294.5739
1,8.75,390.3020248,4.49712676866413,0.0930077046946581,0.097532708581314,0.101211861170582,-4.85,-3.3397365,-3.998,-3.524,-4.14937,3.66232688764446,2.466415,0.503647,0.603769704131103,0.8153,0.88042,99.1566,85.2015590258251,87.35601,87.480215,88.79359,-4.441203,-3.953131,-4.307219,-4.653,2.094962,1.925,6.677563,71.340623184384,11.1948,39.220305,7.9837755,269.3146,295.9349
1,9.25,390.3001923,4.45664608847642,-0.163236981472671,0.040460859,-0.0133510799182079,-4.838454,-3.3435,-3.999,-3.51447,13.6837,4.78429420328624,2.63728,0.566281,0.666959519011461,0.80497,0.91758,99.2351,83.782185,85.81559,86.05338,87.5,-4.230728,-3.854189,-4.0834,-4.041,2.093599,1.944,32.62454,158.6827408,22.2606668,80.65896,15.674,267.453,296.9507
1,9.75,389.547380449125,4.45811644431201,-0.445830590384039,-0.0206104737129606,-0.406978707139657,-4.729,-3.340873,-3.885,-3.475,27.081642055,7.70097607587658,2.83623,0.599561193,0.684953707144579,0.872955,1.056235,99.249564465,82.4774018795932,84.72396,83.89308,84.89687,-3.896672,-3.489877,-3.805497,-3.828,2.103804,1.943,65.1233,241.1136,35.6478,126.3938,22.6962,266.756,299.0598
1,10.25,389.350168133933,4.56234189363196,-0.227419228836905,-0.0651289084174096,-0.408509151958251,-4.701,-3.291,-3.915,-3.465739,43.019,11.2821416484282,2.7986595,0.64516,0.746519960517721,0.97813,1.06232,99.2954,80.3785731971606,81.6278,80.836905,82.7,-3.54549,-2.98088,-3.257037,-3.262,2.176,1.933,103.09515,311.47146984528,44.4704,160.9893,31.472595,269.85815,302.20095
1,10.75,390.2031554,4.53777738028267,-0.516212294135095,-0.096212121,-0.592159331866579,-4.632,-3.267,-3.855,-3.37,59.53449341,12.6245263883751,3.012341,0.697539,0.775913854517459,1.038325,1.151905,99.33435,78.1927774828679,80.32256,78.6,79.8,-3.306176,-2.81856,-2.888122,-2.847,2.176,1.92,125.188,362.81856,55.65,186.9102,36.76452,273.1155,304.0202
1,11.25,389.740905850238,4.66901944207568,-0.688283900694503,-0.107565516773127,-1.06830631451002,-4.484763,-3.125,-3.739,-3.263,73.1945405,15.3870955838795,3.16597,0.733015,0.827267325779361,1.093195,1.247445,99.29515,76.0222767758095,78.1809735159817,75.84438,76.8519406392694,-3.053991,-2.31844,-2.5300255,-2.329,2.278364,1.918,141.019,445.03026048,63.3544248,208.2352,39.084905,274.5029,306.3761
1,11.75,389.6550818,4.694857012,-0.572732356444047,-0.154210064,-0.715102242955622,-4.195,-3.076,-3.606,-3.193,84.18222612,16.0675490041205,3.1556965,0.7459,0.821915742070402,1.15867,1.25865,99.241065925,74.1827409995065,75.7892097945206,74.21,74.9,-2.71298,-2.2799695,-2.217221,-2.187,2.3447055,1.913,171.04515,516.472067532,70.4592,244.41555,46.562475,275.7786,307.063
1,12.25,390.036273551484,4.68199147625482,-0.962307228838697,-0.160230262058742,-1.15136012416308,-3.993,-3.031204,-3.63,-3.017385,89.5449,17.9412396017666,3.294087,0.757236541,0.853973652989365,1.18133,1.34948,99.1854,72.7199997052665,74.4201,72.65,73.87971,-2.49544,-2.103594,-2.14812,-1.962,2.377,1.938,183.3096,551.64767588,71.9393844,265.0273,49.76178,273.8852,308.6455
1,12.75,389.510236332644,4.73726633125274,-0.80624178807981,-0.120583865131659,-1.03666224695124,-3.875,-3.014,-3.475,-2.894,96.4006,18.4177019738615,3.3348305,0.7501036415,0.855587755136237,1.26959,1.39409,99.15738887,72.1163695179675,73.4133176255708,72.35701,72.94,-2.2694685,-1.87158,-1.886795,-1.768,2.408448,1.937,178.12575,548.9765763471,68.1763668,248.3331,48.018205,274.7773,309.9225
1,13.25,388.48655,4.81596262159216,-0.889021026574881,-0.203528162708974,-1.19240315121364,-3.8595,-2.9515,-3.3925905,-2.876,90.24742373,16.7262249515169,3.29977,0.773281094,0.86258,1.20235,1.39472,99.0674,69.7013611744123,72.02622,71.16907,72.065,-2.212577,-1.514121,-1.666039,-1.601506,2.434322,1.942,178.782,541.36821228,60.696661,260.415,44.49848,275.0162,310.557
1,13.75,389.04920398295,4.76884991,-0.702797183910922,-0.128371653677778,-0.829831106525744,-3.7745,-2.8565,-3.3305,-2.822,85.73382506,16.0602893146894,3.3183155,0.738336,0.85233164278221,1.226485,1.375855,99.027744285,68.7473204862131,70.320085,69.03453,70.16,-2.027018,-1.483482,-1.6091685,-1.605,2.4388985,1.9445,158.46225,495.817305312,61.1834,233.42255,42.603315,274.3833,309.97005
1,14.25,388.870565927166,4.694432069,-0.748645669745617,-0.0771211902476409,-0.826318371298921,-3.6615,-2.7815,-3.1725,-2.7115,88.0191,16.0000924133051,3.287185,0.7729498775,0.861355611818941,1.25544,1.39369,99.0202,68.80094,70.92113,69.2826,70.745,-2.14991,-1.476407,-1.855676,-1.5305,2.459532,1.9555,148.5087,467.11264512,60.790197,226.7549,39.56832,276.701,310.3315
1,14.75,388.936113096036,4.6991014875,-0.673100332524537,-0.0134840458143795,-0.75067716888645,-3.4425,-2.743982,-3.1975,-2.6515,81.3294,13.4758112779304,3.332953,0.743346753,0.859248508872724,1.24461,1.35339,99.0547,68.2002714837865,71.7463259589041,69.2888365068493,69.96304,-2.2227335,-1.5734055,-1.994821,-1.5325,2.484,1.9585,117.82655,393.3650338156,51.6307184,186.1401,33.24996,272.91875,309.07785
1,15.25,388.7450681,4.73635061053755,-0.659392350966231,-0.0478181959345798,-0.747092119719344,-3.524,-2.7175,-3.213,-2.6320465,66.21213445,12.9965992698564,3.146132,0.73317,0.82252,1.180865,1.320455,99.0883,67.8699265305833,70.395655,68.9025751141552,69.7952625570776,-2.3193985,-1.6348565,-1.925553,-1.4495,2.4912,1.9545,85.57674,311.71964676,41.696125,144.97465,25.80069,274.55555,308.7065
1,15.75,388.16746565,4.79485754045037,-0.523904087542083,-0.0609892465728386,-0.583936061966767,-3.5595,-2.695,-3.169,-2.6333055,47.6986,11.5353786842816,3.06853,0.706935212,0.805383138636513,1.06716,1.21259,99.0786,68.4314039017708,70.61866,69.81185,70.62,-2.138081,-1.5519705,-1.7443005,-1.565,2.478,1.983,56.8671,228.702383424,26.503004,110.87665,20.87309,274.3384,308.1325
1,16.25,387.6772972,4.77541337775268,-0.326651691109749,-0.020100745,-0.355374659153945,-3.5995,-2.729489,-3.27,-2.622,33.002,9.50737860692669,3.071695,0.673400487,0.76991242602629,1.086835,1.163795,99.1178,68.4792288911369,69.8689,69.69,72.65551,-2.271854,-1.686828,-1.98583,-1.695,2.42087,1.9385,26.21576,149.2608,17.3209458,75.90156,14.1035,272.3268,306.9679
1,16.75,386.7936871,4.7904605938157,-0.492942847544329,-0.0061074107116364,-0.533197032325137,-3.747,-2.767,-3.2685485,-2.6835,15.185305675,5.8127826445937,2.7913865,0.6042145,0.693336439726317,0.89924,0.993915,99.15195,69.276915,70.42399,70.38142,73.77,-2.156003,-1.6920025,-1.8376605,-1.751431,2.400973,1.9365,1.793291,78.4296078592,8.3776,39.361435,8.2110375,272.8384,306.36645
1,17.25,387.176325522062,5.14492929853149,-0.142755842463399,0.0442695480980293,-0.0989436219693917,-3.8592885,-2.802,-3.3305,-2.6875,2.8899570055,5.57328895868413,2.621439,0.5624,0.651047206651882,0.79059,0.96343,99.11875,71.80779,72.42654,72.24145,76.00283,-2.12965,-1.67631,-2.00832,-1.997,2.392967,1.9405,-16.90654,22.319880053328,2.76202264,11.1519,2.92491,272.4092,305.014
1,17.75,387.024902177894,5.34548260364122,-0.0987519531441999,0.0609537002330253,-0.00174523786938235,-3.876,-2.804,-3.4155,-2.715299,-6.16637,3.64967669494952,2.471613,0.50477,0.57804,0.76122,0.92035,99.0949,72.751789751911,73.8947,73.69767,78.41771,-2.275434,-2.00283,-2.17885,-2.1745,2.354649,1.957,-25.48129,0,0,0,0.998297,270.7915,303.705
1,18.25,386.392373993216,5.259898053,-0.0514467983880915,0.053687199,-0.0466418806130823,-4.08023,-2.8085,-3.4295,-2.811,-9.05264,3.14410315950353,2.502631,0.483203445,0.573551928644565,0.743235,0.88606,99.144614035,73.9384063981696,75.68173,75.16413,79.85,-2.394953,-2.102987,-2.29088,-2.3304675,2.340277,1.9705,-27.08529,0,0,0,0.787435,269.5589,302.716
1,18.75,387.598077,5.05968171424155,-0.0290342434176169,0.066712121,0.101172844491483,-4.2315,-2.834494,-3.449,-2.8201025,-8.43336,2.77287312509019,2.5505985,0.5158424465,0.594884009082819,0.73505,0.82833,99.16895069,75.2407795537407,76.761025,76.560805,81.35,-2.4226465,-2.3158945,-2.299837,-2.5415,2.299,1.984,-27.938435,0,0,0,0.865077,268.98895,302.326
1,19.25,387.099005972049,5.442235846141,-0.0443089287727814,0.0817611816272207,0.167059865312336,-4.3150995,-2.8907645,-3.5255,-2.896,-9.49127,3.33262512443858,2.3741605,0.4676877545,0.552250997001327,0.74841,0.85216,99.142118475,75.3655,77.08111,77.36078,82.15,-2.462202,-2.3808455,-2.4415375,-2.685,2.278,1.9893295,-24.1416,0,0,0,0.894964,272.2292,301.83225
1,19.75,387.9938365,5.5638646055262,0.0139118992735394,0.068674795,0.122363744163646,-4.3798915,-2.9485,-3.608,-2.943,-9.33924,2.03395752655142,2.587067,0.50152,0.619590025742829,0.67607,0.80906,99.1354,76.4468818989425,78.5839,78.53422,82.9,-2.648352,-2.486174,-2.52393,-2.788,2.261,1.9881805,-24.92632,0,0,0,0.870711,270.9726,300.4753
1,20.25,388.0227464,5.25835996467065,-0.0788139956492511,0.0833648749945264,-0.00337552457952689,-4.4146045,-2.9945,-3.5781545,-2.9625,-9.249885501,2.46795537165505,2.4015865,0.4693500505,0.558483276824246,0.74121,0.880515,99.178873045,78.23274,79.882605,80.044895,83.4254680593608,-2.65926,-2.499105,-2.611969,-2.917341,2.276,1.986877,-24.144095,0,0,0,0.8352802,272.0223,301.03505
1,20.75,388.629510655082,4.78831888966496,0.0490953888467403,0.0445624743446143,0.0952395807806209,-4.414633,-2.941685,-3.5280255,-2.9589685,-9.63384,2.73052090781784,2.527,0.51371,0.588512531727235,0.747615,0.9075,99.1525,78.3858000046732,80.01459,80.37459,84.01003,-2.902949,-2.67042,-2.78281,-3.0007955,2.262,1.985835,-23.18371,0,0,0,0.7850353,267.5752,300.1342
1,21.25,387.26632975,5.294526,0.0322190522464166,0.0515121931236992,0.134182189426272,-4.3518975,-3.0105,-3.5355155,-2.991,-12.5823,2.29349345692569,2.487301,0.4954111735,0.577606038897891,0.741305,0.805145,99.192051545,79.08881,79.976995,80.647135,84.1725,-3.1596475,-2.939023,-3.0592045,-3.226,2.194,2.002525,-23.50575,0,0,0,0.7634905,268.09995,299.7018
1,21.75,389.027592666683,4.76405139226832,-0.0279998670788439,0.073606061,0.212758353682133,-4.4525,-2.9993255,-3.5255325,-3.0255,-11.72724238,2.20466979469122,2.5375135,0.47554,0.578055903066951,0.72492,0.82506,99.179,79.55778,80.6921,81.3937,84.5,-3.468305,-3.01128,-3.34905,-3.249,2.193,2.009,-23.0113,0,0,0,0.76683,268.2364,299.01
1,22.25,389.3126174,4.92761355722325,-0.0914628944151502,0.098311125147101,-0.0401227645219223,-4.52,-2.989873,-3.547,-3.090578,-10.006520766,1.40975526757658,2.3960255,0.4415940565,0.537823033108352,0.72083,0.79482,99.23915,80.3532516686957,81.59764,82.4,84.805355,-3.44132,-3.11047,-3.29478,-3.348371,2.19,1.9955,-21.4975,0,0,0,0.7402877,269.35,298.7338
1,22.75,388.0308555,4.8468082531909,0.0464039245986506,0,-0.018133307130892,-4.544811,-3.010421,-3.612,-3.1192075,-12.1678,1.95497796641423,2.299994,0.4467245,0.554424025429681,0.71577,0.8026,99.220173485,80.7930595786246,82.34508,83.25039,85.347615,-3.533324,-3.035787,-3.402154,-3.4295505,2.171,1.9775,-23.16996,0,0,0,0.7098913,270.6356,298.3594
1,23.25,387.544309,4.949654948,-0.0299276430180247,0.005887446,-0.0911364307988785,-4.5795,-3.1005,-3.638,-3.082703,-12.674006925,2.49686098739797,2.484128,0.46635,0.580224956374681,0.6935,0.75107,99.2052,81.4005043586586,82.4636086757991,83.1,85.75456,-3.516669,-3.02498,-3.5906,-3.418,2.165,1.963,-22.67183,0,0,0,0.7912141,268.698,298.036
1,23.75,389.589415240416,4.882617984,0.0994171300737534,0.0389228733677005,0.134192362169706,-4.6885,-3.121,-3.665,-3.161,-13.02059672,2.10137663958794,2.3247665,0.463015002,0.561192245851634,0.70382,0.76199,99.19681696,79.9687129999185,82.364775,83.042515,86.231335,-3.5826505,-3.056211,-3.671555,-3.5605,2.1545,1.982,-22.754285,0,0,0,0.7530362,267.11975,298.6837
2,0.25,385.486411323138,5.53254960713364,0.0592209348996156,-0.0142098657581427,-0.00174262302350686,-3.375117,-2.3245,-2.359,-2.2369275,-12.237295135,1.28052365675331,2.167885,0.415030541,0.494473439556105,0.74909,0.79616,99.25345,80.0830147658988,82.21988,83.08076,86.375435,-2.57734,-2.65605,-2.582175,-3.3050325,1.02,1.180275,-27.3347,0,0,0,0.9242131,264.9339,299.151
2,0.75,386.54198885,5.360492,0.102842371765933,0.005337847,0.0845580126622702,-3.379,-2.322,-2.364,-2.2159125,-12.7164,1.1051535463708,2.1722235,0.416137,0.493540624264243,0.742595,0.828345,99.23545,80.7468113217375,82.05475,83.96778,86.95,-2.730796,-2.79819,-2.7276,-3.4,0.9974293,1.177957,-31.15528,0,0,0,0.93458,267.2861,298.7831
2,1.25,385.4447901833,5.494901,-0.0145351634209703,0.0275255686521222,-0.0376152185949895,-3.3433485,-2.354,-2.382,-2.237,-12.295980635,0.947390925324632,2.17226,0.419297238,0.485413432035003,0.68486,0.80022,99.2269,81.1839406582349,82.3681,83.9107,87.5,-2.762283,-2.74779,-2.9058315,-3.5725,0.9833904,1.176674,-30.947625,0,0,0,1.005549,266.208,298.7626
2,1.75,387.34979425699,5.432009,0.0900665944457786,0.0238964117738211,0.0610010267844256,-3.394,-2.3975,-2.336,-2.2745,-13.9268,1.57498139971713,2.18582,0.410110167,0.469418789568547,0.69399,0.79457,99.21721256,81.2266850960619,83.30768,85.18778,87.8,-2.9918005,-2.94861,-2.8416195,-3.5682335,0.969,1.181722,-31.614065,0,0,0,1.026217,261.9143,298.5422
2,2.25,386.6096463,5.3597608418804,0.0125651672259446,0.00381871355086335,0.023146053353199,-3.4705,-2.4635,-2.381,-2.3085,-12.34395,0.907720784591833,2.1482775,0.39362438,0.467423243649446,0.7109,0.81432,99.244093605,81.908812623094,83.92115,85.049765,88.1037100456621,-2.885797,-2.9176265,-2.9493295,-3.5555,0.971,1.183161,-31.87056,0,0,0,1.0169025,261.43225,298.55075
2,2.75,386.328701707061,5.429348,0.144123884133254,0.0461215151924576,0.186473273090162,-3.4775,-2.4731995,-2.386,-2.336,-11.54091942,0.961969738490421,2.063842,0.384679822,0.46847732068906,0.75603,0.89718,99.2333,82.6500971257482,83.71573,85.88952,89.1,-2.93526,-3.18204,-3.025052,-3.801,0.9494426,1.183136,-33.5943,0,0,0,1.00978,261.6153,297.161
2,3.25,386.399823276967,5.273168,0.0584819625577841,0.0831815032403661,0.159953832862419,-3.5663215,-2.4895,-2.331,-2.337,-13.41956951,0.870097052907336,2.032151,0.38892775,0.44435,0.71305,0.83453,99.21636757,83.05012,84.119025,86.5649105936073,89.15,-3.1536295,-3.151478,-3.151694,-3.873,0.9956477,1.188462,-33.80365,0,0,0,0.94720885,260.13625,296.56635
2,3.75,385.992847553116,5.51782035064899,0.108537024450752,0.0459860807534569,0.12799556516406,-3.56198,-2.506,-2.399,-2.3285,-12.585270945,0.99613297089799,2.078925,0.383162081,0.467749230409764,0.74119,0.82892,99.16823919,83.36399,85.2346497488585,86.70035,89.45,-3.2553045,-3.309122,-3.290468,-3.969,0.9949648,1.192385,-31.00493,0,0,0,0.9278783,262.16515,296.1069
2,4.25,387.0472285,5.337092,0.0858347942415243,-0.0187106609788296,0.0840877171856204,-3.552446,-2.469,-2.423,-2.3655,-10.94873085,0.900459500560771,2.17786,0.412845392,0.480530956338923,0.784105,0.82677,99.0997,84.0381477964174,84.89376,86.9724,89.51162,-3.287922,-3.311555,-3.34334,-4.1325,1.043,1.199847,-30.03062,0,0,0,0.8454999,265.2518,296.0959
2,4.75,387.096741786398,5.224802289,0.0687670295212238,-0.00207428755734239,0.0235611800394867,-3.5777365,-2.542967,-2.4175,-2.3885,-12.7051,1.0961628622788,2.1113005,0.3865575205,0.472568315587859,0.7462,0.84073,99.2037,83.7177452844333,84.77966,87.10523,89.51908,-3.235243,-3.285632,-3.470424,-4.325,1.0386,1.179239,-25.85169,0,0,0,0.9272852,267.2249,295.7646
2,5.25,385.87263235,5.40697978297443,0.115702082400809,-0.0123315571692669,0.0680730580272191,-3.591,-2.5665,-2.388,-2.3785,-13.006022395,1.56177444513972,2.063647,0.3971007975,0.472555,0.80923,0.87237,99.15595,83.90552108514,85.3324444748858,86.956765,90.05,-3.3375215,-3.4402085,-3.4636095,-4.469,1.003483,1.158654,-29.306755,0,0,0,0.8540134,268.12295,295.16495
2,5.75,386.038589499182,5.185030872,0.0443789128723214,0.0421763565,0.0619652058135884,-3.622403,-2.607,-2.366,-2.418,-13.31811815,1.62463752365064,2.151134,0.421072,0.49017,0.79606,0.88732,99.161,84.2313865119013,85.99003,87.60177,90.45,-3.45225,-3.509721,-3.610348,-4.5765,0.996866,1.169312,-24.00459,0,0,0,0.7849854,270.3953,294.6945
2,6.25,386.90488485,5.18741376216581,-0.0150074543812536,-0.0103326257953779,0.0758015118783517,-3.6545,-2.589,-2.354,-2.445,-13.0358,1.22803107927171,2.23283,0.438033701,0.50402,0.7001,0.82085,99.1568,84.3244570272082,86.62069,87.74808,90.4630707762557,-3.467882,-3.71642,-3.708982,-4.5795,1.006408,1.173079,-22.3224,0,0,0,0.696815,270.3606,294.6813
2,6.75,385.883031559054,5.16937741047357,0.0546865164321233,0.0342881256315137,0.150982645639698,-3.65,-2.605695,-2.402,-2.461,-12.8699,1.09600621733069,2.210876,0.4283915,0.479047643644268,0.67031,0.81804,99.1815,84.9984347535953,86.738005,87.56322,90.358915,-3.577387,-3.9059555,-3.838675,-4.6411475,0.981,1.166679,-21.460955,0,0,0,0.71446895,271.7278,294.7587
2,7.25,386.481743186192,5.07935305719931,0.0316138257418026,0.139564795936815,0.196958092258012,-3.6535,-2.610415,-2.3575,-2.4275,-12.2438,1.58300180558167,2.237277,0.434,0.505379065652704,0.71608,0.81699,99.21206923,85.5233818432416,87.4154260273972,87.86673,90.2,-3.7493925,-3.7756495,-3.8104565,-4.825,0.9719,1.136268,-20.209125,0,0,0,0.82512535,271.84415,294.8147
2,7.75,387.1740297,5.031585991,0.298974039521918,0.171151691902479,0.50223861479416,-3.761,-2.6225,-2.3635,-2.4705,-10.072852885,2.50627776574492,2.239073,0.41978,0.4981,0.728045,0.830215,99.2463,85.7155475239756,87.66914,87.58006,90.38419,-3.95033,-4.132662,-4.006528,-4.869421,0.9735,1.071407,-12.38555,15.5641020516,4.60955,7.925966,2.93254,270.2505,293.8911
2,8.25,386.6063705,5.2310225,0.103390148204197,0.105779812844742,0.156077015466198,-3.7595,-2.583,-2.3815,-2.4755,-2.302425,3.2875095949778,2.2515175,0.438460405,0.54286,0.716065,0.795525,99.222289435,84.5422702411035,86.3400086757991,87.34124,89.7,-3.88253,-4.16848,-4.110608,-4.615,0.976,1.073208,6.768882,79.080614892,14.6696845,40.87686,9.524837,272.0749,295.2708
2,8.75,388.2323212,5.02494017117788,-0.196170691450966,0.0425624644846124,-0.0744700671663974,-3.643909,-2.6065,-2.4188365,-2.463,13.675488955,5.54588319105689,2.34127,0.49122,0.59089,0.79604,0.928835,99.2419,82.1702312085195,84.3965,85.16332,87.4297945205479,-3.60605,-3.797538,-3.476996,-3.911,1.0261915,1.07513,39.40088,170.7219033408,28.2321,86.6422,17.94827,273.664,298.171
