DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-68.4692383,-27.57748533,2.15790925375,-1.36740967975,0.07764694926,0.236379875,409.0346808,6.92403684375,10.21749,85.298535,8.57,64.12788531,3.53,9.9975,61.31751437,4.02818932275,0,2.2060861,269.8689656,340.3571455,4.98925,0.02071,0,8.2075,9.999601276,10.3,7.75293750025,8.5919642855,9.73395833325,10.399791665,11.9416666675,13.7443749975
1,0.75,-69.7584578575,-28.2562,2.10661216325,-1.712380725,0.0769720363,0.240168725,409.0612928,6.9171055415,10.1799125,85.279415,8.56,64.26458613,3.41425,9.82,62.57420248,4.04212635075,0,2.26,268.95,340.652350775,4.81,0.031395,0,7.9275,9.800318979,10.3,7.593270833,8.4702083335,9.72374999975,10.3966666675,11.93854167,13.7458333325
1,1.25,-67.355,-26.36124462,2.12273805075,-1.73550376325,0.08442019027,0.2388929,409.129049125,6.93440596225,10.03887,85.2792175,8.35,65.41213235,3.444,9.6625,63.62364417,3.980986581,0,2.28625,269.7,340.2,4.674,0.0109,0,7.6975,9.67,10.3,7.4264791665,8.300229167,9.73791666675,10.4087499975,11.9470833325,13.742708335
1,1.75,-68.66,-25.71040911,1.904901785,-1.334663068,0.0691551621775,0.2334563,408.8148,6.9297,9.97074775,85.27999,8.24,66.09819324,3.446,9.6125,64.0859083825,3.936854926,0,2.27225,270.1,338.8,4.67,0.0160125,0,7.5298564595,9.49984051,10.3,7.27231250025,8.1383958335,9.7329166665,10.4131249975,11.9483333325,13.74583333
1,2.25,-67.365,-25.6509,2.136549269,-1.87028260075,0.0756393941075,0.2333345,409.120606,6.985554427,9.758299,85.27717,8.06,67.85598948,3.37,9.37,66.1151697475,3.94156782,0,2.31475,269.9,337.7,4.292,0.008803125,0,7.395,9.3976196175,10.28,7.1102083335,8.01741666675,9.72666666675,10.42416667,11.9510416675,13.74541667
1,2.75,-65.515174025,-25.008865,1.963506041,-1.451903305,0.0663610548625,0.23579695,408.852796675,6.97293241,9.914486,85.280845,8.14,68.09838055,3.363,9.4625,65.056059055,3.87614696975,0,2.214,270.4,336.5,4.239,0.00545,0,7.225,9.24,10.225,6.96783333325,7.87808333325,9.72375000025,10.424583335,11.9449999975,13.7387500025
1,3.25,-65.541640595,-24.93052996,1.8322,-2.06257658725,0.0516723288925,0.228630225,408.648682,6.908651571,9.6824105,85.279475,8.03,68.69325872,3.248,9.3325,66.3246816975,3.75778102375,0,2.25825,270.7,336.2,4.031,0.00545,0,7.09984051,9.13,10.2,6.81525000025,7.720833333,9.70812500025,10.429791665,11.9506250025,13.74270833
1,3.75,-66.422,-24.29557707,2.13903647,-1.431415184,0.0707754931875,0.223036675,408.7596495,6.996933391,9.44499075,85.27052,7.774,69.44095933,3.328,9.095,66.94456282,3.7944221895,0,2.15625,268.7,335.3,3.899,0.0055125,0,6.9925,9.0101594895,10.185,6.6702291665,7.5571041665,9.688125,10.43479167,11.9512500025,13.738333335
1,4.25,-65.73231321,-24.28436751,2.10423953075,-1.55936323725,0.0727373892775,0.216243075,408.890876075,6.99326562,9.357424,85.2704859,7.67,68.61507646,3.285,8.9207694,66.7793667325,3.72888050625,0,2.21075,270,334.2,3.807,0.00545,0,6.8,8.895,10.1,6.54608333325,7.39357142825,9.66916666675,10.44020833,11.9537500025,13.733958335
1,4.75,-66.15,-23.53008927,1.6975797455,-1.571527699,0.06036498227,0.2326,408.69225115,6.99016185,9.2879877,85.26045,7.54,69.33624225,3.226,8.93,67.0201580225,3.655232195,0,2.19325,269.6,333.8696548,3.636,0.00615,0,6.61496212125,8.745,10.1,6.41456250025,7.26912500025,9.65416666675,10.445,11.9493749975,13.736458335
