DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,2.83987974818467,0.77315022001661,2.17481906831919,-0.946260133540597,0.199854289249186,0.191054646047252,-3.11501537507671,1.19222655236112,0.514017165514789,436.979901579841,21.6191490272469,441.865164963198,20.3093065532756,435.643027327273,443.572753421198,20.0725452549288,438.731297635852,460.213121847429,19.7503877871929,443.525329684708,516.807130004983,18.7786469419799,481.509112611418,2.55011499407206,20.6502471505924,0.251926306579214,1.905,1.545,0.2925,18.2776,19.23,18.8455,18.7884,17.87965,102.125545,92.95,3.202075,15.7575,16.2,16.065,1.1,-1.605,2.3,0.905,367.1,401.95,380.85,400.25,0.38,0.1275,0.13,0.135,4.98,0.2125,0.06,0.06,17.05025,17.3825,17.968,18.2285,18.31125,19.8245,19.95425,20.059,20.195,17.3975,17.608,18.1505,18.393,18.368,18.756,19.699,20.3665,20.98475,16.7295,17.1695,17.9905,18.259,18.499,18.7875,19.7715,20.4685,21.1275,16.8975,17.1525,17.7255,18.184,18.331,18.7065,19.6525,20.5965,20.7615,17.5445,18.019,18.289,18.57,18.4545,18.969,20.038,20.86625,21.34,-10.89,-7.847,-9.27225,-25.1875
1,0.75,2.48452909349813,0.5332073157342,2.64345630921867,-0.854396256611152,0.768339635648388,0.184645862073756,-2.81152177830375,1.19222655236112,0.507160513724961,437.488084506497,22.5031650240326,441.531584870417,19.8442043253186,438.018753733826,443.792430936811,19.5411200275222,441.180470280072,453.518133523814,19.3334671268301,451.019806264928,508.981054271744,18.086481824419,471.198131218182,2.45596618024175,20.3691985317971,0.262392165984771,1.815,1.3825,0.3125,18.09845,18.377,18.1944,18.269375,15.299475,102.105405,93.22,3.0274,15.575,16.26,15.885,1.1,-1.5075,2.25,0.955,368,400.8,379.9,399.75,0.37,0.12,0.13,0.145,4.99,0.2125,0.055,0.05,16.9505,17.25925,17.866,18.212,18.3025,19.8295,19.95375,20.05425,20.18775,17.283,17.5235,18.092,18.362,18.3305,18.7485,19.6985,20.365,21.012,16.7295,17.1015,17.8435,18.184,18.4885,18.7865,19.7745,20.467,21.126,16.908,17.133,17.6,18.0825,18.317,18.7085,19.6535,20.5965,20.759,17.47,17.9225,18.23825,18.53775,18.4095,18.9135,20.035,20.848,21.338,-11.15425,-8.059,-9.24225,-20.385
1,1.25,2.61996511506487,0.334353261018784,1.93347461563724,0.521719864337433,0.965404970366393,0.222715626934271,-2.43823189980942,1.19222655236112,0.508268241058738,437.556225849293,20.7881025110386,443.083166207725,20.2061678925075,438.897733711507,450.203086730785,19.9465882750433,441.985583835404,465.484052272865,19.1384436738396,448.568424848676,505.237597313194,18.0357205060918,487.454964494503,2.51223296987644,19.8869566594501,0.255968876053159,1.84,1.3225,0.3,17.86175,18.117,17.5769,18.0271,14.7378,102.092075,94.32,2.7204,15.4725,15.475,15.37,1.1,-1.61,2.3,0.895,369.65,401.85,379.3,399.05,0.37,0.115,0.13,0.12,4.99,0.2125,0.05,0.0575,16.95425,17.14125,17.7825,18.157,18.26425,19.83525,19.953,20.0585,20.18725,17.3,17.497,18.04,18.31,18.295,18.7395,19.6975,20.3625,21.011,16.7275,17.065,17.738,18.1105,18.4845,18.7845,19.778,20.4665,21.124,16.904,17.102,17.524,18.035,18.309,18.7045,19.6545,20.597,20.7575,17.346,17.899,18.1645,18.5035,18.37925,18.911,20.0315,20.8465,21.3365,-13.4915,-10.635,-12.7425,-27.33
1,1.75,3.27368970954497,0.754730444376521,2.27686186478692,0.455204036799217,0.717395868101145,0.220057825639253,-3.75526703804087,1.19222655236112,0.48990409928422,438.301415849858,20.9181583461985,445.289645487674,20.4379071608561,441.606160678819,448.845029367375,20.4494826895851,442.59715339473,457.936947772546,19.1236712503387,457.907109265825,487.482893900321,17.8096529558216,483.398735446333,2.71403349804679,19.7421100636353,0.257478922226102,1.99,1.4825,0.32,17.685375,17.796,17.397,17.588625,14.380975,102.0840125,94.7125,2.73185,15.4075,15.725,15.895,0.95,-1.45,2.1,0.945,375.35,401.05,382.85,397.55,0.38,0.12,0.13,0.09,4.92,0.215,0.055,0.05,16.84925,17.09525,17.7245,18.1345,18.23525,19.8285,19.95325,20.05825,20.20175,17.2425,17.473,17.9575,18.252,18.2835,18.731,19.693,20.3605,21.009,16.484,17.006,17.6425,18.0475,18.4535,18.773,19.781,20.4655,21.123,16.711,17.0725,17.521,17.9995,18.274,18.696,19.6555,20.597,20.755,17.29375,17.82275,18.1095,18.479,18.3535,18.909,20.0305,20.8455,21.335,-13.2155,-10.5415,-11.425,-23.11
1,2.25,2.72739807814282,0.399893164887376,2.15384859677274,-0.112431619650777,1.60454252745967,0.203274071694946,-2.53973953180112,1.19222655236112,0.499315147098548,437.767503832656,20.2566393486426,446.368970395806,20.5224886569992,438.360986612457,450.768919139349,20.2208108788033,445.806802277571,465.746344679367,19.2221408420783,450.338558769601,513.56961878651,17.8303828364947,477.110987820408,2.71151418204414,19.6655177683064,0.243609226246904,1.91,1.3725,0.3125,17.443625,17.633,17.3444,17.670075,13.21025,102.0832925,94.7825,2.84715,15.6125,15.685,15.92,1.1,-1.335,2.3,0.94,375,401.45,383,398.05,0.37,0.12,0.13,0.11,4.9,0.2125,0.055,0.05,16.81775,17.133,17.708,18.086,18.2115,19.8315,19.94475,20.058,20.20325,17.1265,17.453,17.8775,18.202,18.2905,18.7265,19.6905,20.3585,21.008,16.522,16.9405,17.5985,18.0145,18.423,18.7575,19.7835,20.4645,21.1225,16.6785,17.0705,17.4545,17.951,18.2355,18.686,19.6565,20.5975,20.7525,17.28775,17.772,18.09325,18.455,18.33225,18.90625,20.0305,20.8435,21.3335,-13.0005,-10.744,-10.733,-18.59
1,2.75,2.63220187917955,0.44513549409157,1.97026927288407,1.21562178764509,1.10277251515517,0.218852363932504,-1.88020005509402,1.19222655236112,0.510696721414012,438.782441863072,20.3699672532404,447.072067188442,20.5105559252704,442.832497758191,453.218041371554,20.2529478700256,444.958565295274,457.86888862989,19.6454854471603,458.99061655558,485.586107018057,18.7853558719515,476.091015232359,2.97534432048909,19.3009542356296,0.2485594575778,1.91,1.47,0.2975,17.36345,17.378,17.1544,17.4265,12.50845,102.0802325,94.905,2.975675,15.1775,15.33,15.6,1,-1.355,2.25,0.98,373.45,399.55,381,397.8,0.36,0.12,0.13,0.11,4.82,0.2125,0.055,0.05,16.81325,17.043,17.687,18.02225,18.18575,19.8375,19.9435,20.0585,20.2135,17.054,17.396,17.8155,18.168,18.2735,18.722,19.69,20.3565,21.006,16.6505,16.928,17.571,18.008,18.416,18.7355,19.7835,20.4635,21.1195,16.7645,16.966,17.415,17.8985,18.2045,18.674,19.6575,20.5975,20.7505,17.3475,17.71425,18.0165,18.44025,18.32825,18.9035,20.03,20.8415,21.3315,-14.219,-11.247,-11.29925,-21.8275
1,3.25,2.55612481894237,0.320535058540098,2.19587027933224,1.51135662196515,1.05574089283559,0.194493148130409,-2.17668359611225,1.19222655236112,0.49544158056483,441.576179561925,20.9181548205702,447.662369897065,20.3378380284831,444.565342869371,451.567189190713,20.1766505141171,448.256981200605,462.17353942335,19.9852181174519,453.638401295972,522.049641383114,18.983564424521,478.525255506897,2.7237739696573,18.9251423421453,0.257502930797032,1.93,1.4625,0.3325,17.101725,17.331,16.8049,17.1297,13.552125,102.083495,95.33,2.9762,15.24,15.135,15.405,1.1,-1.445,2.4,0.945,369.4,399.95,377.15,397.6,0.345,0.12,0.13,0.125,4.83,0.215,0.055,0.05,16.85875,16.9925,17.5965,17.95875,18.16,19.87675,19.952,20.0565,20.2115,17.017,17.3705,17.793,18.1565,18.2595,18.7165,19.69,20.3545,21.0045,16.5685,16.947,17.5275,17.9915,18.4115,18.721,19.7835,20.463,21.1195,16.631,16.937,17.4305,17.854,18.1915,18.6615,19.658,20.5975,20.7485,17.3065,17.672,17.9245,18.4345,18.3315,18.903,20.029,20.84,21.33,-14.30725,-11.624,-11.65425,-21.89
1,3.75,2.30843644618001,0.638851042909031,2.26672234306201,0.82291677966347,0.686208391253164,0.202506039604471,-1.68332006738331,1.19222655236112,0.504841427647185,439.260504072946,19.8387459098444,445.851058227575,20.2342442257111,442.191703808637,451.15790786145,19.9167326995127,444.889082415976,461.742654112423,19.5132893019564,452.025196173913,512.722139036568,17.5191383044365,491.771512710692,2.757900438144,18.8752916556337,0.245768933348034,2.07,1.565,0.3425,16.984,17.069,16.6318,16.90705,13.4559,102.07916,95.865,2.9643,14.7625,14.86,15.185,1.1,-1.44,2.25,0.935,368.6,397.85,375.6,395.2,0.34,0.12,0.13,0.145,4.79,0.2175,0.06,0.05,16.78125,16.98325,17.52825,17.911,18.13225,19.82675,19.9475,20.053,20.205,17.0195,17.288,17.748,18.1255,18.265,18.703,19.69,20.352,21.0035,16.4805,16.811,17.4325,17.9185,18.403,18.714,19.78,20.462,21.117,16.485,16.907,17.4365,17.8085,18.1935,18.6475,19.6595,20.598,20.746,17.2125,17.62625,17.8315,18.413,18.33775,18.90125,20.028,20.8375,21.3285,-13.044,-10.774,-11.3905,-21.12
1,4.25,2.7627781282737,0.468438312330478,2.43744508709198,1.62005963406092,1.40252767467151,0.21830923503111,-3.95294266804559,1.19222655236112,0.527003165093789,439.134090141546,19.9576941962831,447.648951951587,19.8993828356117,445.542628158214,452.279203173132,19.4630487520857,443.763303020581,467.512416114864,18.6864296920462,455.080891313099,509.952599190239,17.1639596878986,491.720334753845,2.82315039690464,18.5346807082056,0.267038240945216,2.08,1.63,0.315,16.89275,16.961,16.5711,16.6932,13.39515,102.0653075,96.52,2.9469,14.96,15.03,15.205,1.1,-1.34,2.25,0.95,371.15,397.85,380.45,394.75,0.34,0.115,0.13,0.15,4.78,0.2125,0.05,0.06,16.573,16.854,17.535,17.8545,18.101,19.8425,19.94525,20.051,20.2075,16.954,17.17,17.691,18.0565,18.27,18.6905,19.689,20.35,21.0015,16.182,16.765,17.367,17.8395,18.391,18.696,19.776,20.462,21.1135,16.3435,16.763,17.391,17.782,18.191,18.6285,19.6605,20.598,20.744,17.16975,17.62125,17.7845,18.3855,18.328,18.89925,20.0275,20.8355,21.3265,-11.287,-9.76725,-10.35,-16.82
1,4.75,2.8922330576744,0.66915180743428,3.25739081398525,1.75032047542365,0.345123237880548,0.196717761673064,-2.97579356203268,1.19222655236112,0.552228455678404,440.801179155487,19.1866201769106,449.816326267518,20.0218075322677,442.669673709571,456.664308942447,19.7106270499512,443.520856119393,470.309488180945,19.1984088702029,455.644867303669,492.638717125969,18.7295474440169,473.679523832793,2.76474538014427,18.3396725497121,0.270996190392338,2.025,1.5525,0.36,16.93555,16.882,16.6829,16.45955,14.593575,102.06873,96.81,2.7564,15.0925,15.125,15.32,1.1,-1.375,2.4,0.945,373.15,397.4,381.15,394.8,0.34,0.13,0.13,0.15,4.74,0.2125,0.05,0.05,16.48575,16.85575,17.5235,17.77675,18.0785,19.84425,19.95175,20.051,20.2045,16.8035,17.105,17.631,18.0005,18.27,18.6645,19.69,20.3475,21,16.134,16.6295,17.36,17.7745,18.3495,18.677,19.773,20.461,21.113,16.2315,16.5735,17.306,17.7425,18.1735,18.6055,19.6615,20.598,20.742,17.14025,17.60925,17.76275,18.3685,18.3155,18.89575,20.027,20.834,21.3375,-12.7405,-11.50125,-13.12075,-16.6675
