DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
5,23.75,0.1,0.905,-1.32,-1.7325,54.505,-5.535,0.645,-81.3825,-10.69,-0.6475,0.03
6,0.25,0.06,1.175,5.315,5.8375,42.27,-5.82,0.6125,-84.58,-7.595,-1.33,-0.04
6,0.75,0.0625,1,5.38,5.7825,38.365,-5.905,0.505,-83.2975,-9.665,-0.12,-0.03
6,1.25,0.06,0.9675,5.235,5.7775,37.795,-6.0075,0.64,-84.3775,-6.125,-0.96,-0.04
6,1.75,0.06,1.205,5.535,5.74,38.85,-5.8975,0.7075,-82.74,-8.105,-1.18,-0.03
6,2.25,0.06,1.25,5.4725,5.89,34.8275,-5.9025,0.7475,-81.2,-8.54,-1.67,-0.02
6,2.75,0.06,1.27,5.3975,5.73,33.85,-5.9325,0.795,-83.025,-9.8,-1.1,-0.02
6,3.25,0.06,1,5.5075,5.62,34.045,-5.8875,0.765,-84.565,-16.11,-0.895,-0.0125
6,3.75,0.0575,1.0525,5.5125,5.5475,33.64,-6.135,0.74,-83.71,-12.5175,-1.1725,-0.02
6,4.25,0.06,0.935,5.395,5.465,34.1125,-5.2375,0.725,-82.5175,-10.2775,-0.875,0.025
6,4.75,0.06,1,5.4625,5.555,32.3725,3.56,3.0475,-73.0325,-11.1275,-0.64,-0.025
6,5.25,0.07,1.14,5.5,5.63,32.8375,58.72,22.405,-32.7025,-9.11,0.51,-0.16
6,5.75,0.13,1.095,5.815,5.8875,33.495,147.97,34.76,25.03,-1.69,4.6425,-1.32
6,6.25,0.2,0.94,6.2525,6.325,32.185,253.6575,44.54,97.595,11.81,17.645,-2.75
6,6.75,0.23,0.87,6.865,6.8525,30.0625,362.11,50.55,185.62,29.25,33.8375,-3.69
6,7.25,0.3,0.98,7.4475,7.2975,29.2275,474.3475,62.5725,279.055,66.32,46.9125,-4.4
6,7.75,0.33,1.0125,8.135,8.005,27.1475,582.775,82.0525,364.315,102.38,53.69,-5.68
6,8.25,0.3625,1.2475,8.6875,8.405,26.155,682.78,97.9875,441.5175,130.1675,56.53,-6.18
6,8.75,0.4525,1.465,8.8025,8.5525,24.8,775.3125,119.33,509.5575,169.22,71.34,-7.3325
6,9.25,0.47,1.6825,8.9725,8.835,24.7125,858.8475,135.5,555.1375,192.535,66.6,-6.84
6,9.75,0.55,1.995,9.2375,8.9175,24.875,926.385,146.6875,600.595,214.89,64.19,-7.84
6,10.25,0.5925,2.15,9.3625,9.2125,24.8525,988.7925,156,631.18,236.2025,44.45,-7.19
6,10.75,0.615,2.2725,9.66,9.375,25.8775,1027.0475,169.7125,642.535,232.235,57.5,-7.3
6,11.25,0.6125,2.4125,9.585,9.445,27.7275,1058.225,188.55,659.0425,222.5375,74.16,-7.15
6,11.75,0.62,2.6325,9.715,9.53,29.3775,1063.8125,194.3075,666.3275,211.42,63.96,-6.92
6,12.25,0.65,2.6125,9.775,9.56,31.645,1038.935,191.2575,660.185,217.4875,59.43,-7.67
6,12.75,0.6325,2.5925,9.61,9.7425,31.7925,1048.1625,187.795,644.28,211.1775,46.2,-7.57
6,13.25,0.66,2.6375,9.705,9.6825,31.8375,976.69,178.8125,628.3475,236.37,61.9625,-7.96
6,13.75,0.6525,2.8025,9.8625,9.5125,33.5525,922.61,161.635,610.5275,249.19,54.44,-7.9
6,14.25,0.66,2.7225,9.5425,9.6225,34.4575,848.07,133.8225,566.3275,235.18,45.8625,-7.635
6,14.75,0.65,2.8,9.5175,9.3875,35.1825,811.095,118.235,543.585,230.87,64.8475,-7.005
6,15.25,0.68,2.6675,9.42,9.2975,35.02,681.625,97.7925,474.4175,208.01,30.14,-6.0875
6,15.75,0.61,2.5975,9.335,9.255,35.375,622.275,77.6175,410.9325,177,30.28,-5.585
6,16.25,0.57,2.42,9.0175,9.0675,39.165,504.315,67.7625,325.2625,165.855,27.94,-4.78
6,16.75,0.5225,2.4025,8.715,8.7575,40.46,287,49.785,247.085,127.5525,11.12,-4.69
6,17.25,0.47,2.23,8.2025,8.46,41.9275,74.3125,37.5725,148.4725,72.31,20.0025,-3.205
6,17.75,0.41,2,7.7475,8.03,45.1075,49.26,29.85,69.295,55.67,6.475,-2.2075
6,18.25,0.3,1.69,7.5075,7.8,47.3725,36.54,19.115,-5.645,15.9,4.5025,-1.36
6,18.75,0.17,1.16,6.85,7.23,47.6825,15.355,6.805,-68.6825,-6.27,4.16,-0.385
6,19.25,0.09,0.99,6.1175,6.93,48.8525,-1.875,0.47,-85.1075,-10.09,-1.2925,0.015
6,19.75,0.07,0.9,6.36,6.51,48.5275,-6.2125,0.4125,-87.295,-6.43,-3.33,-0.08
6,20.25,0.07,1,6.1425,6.65,45.725,-6.14,0.6875,-85.9625,-9.01,-1.4125,-0.055
6,20.75,0.07,1.07,6.1025,6.61,43.87,-5.91,0.6775,-85.1475,-11.37,-2.7675,-0.05
6,21.25,0.06,1.25,5.9225,6.54,45.1875,-5.865,0.4725,-83.64,-11.46,-1.63,-0.0125
6,21.75,0.07,1.23,5.845,6.15,45.4975,-5.8775,0.51,-84.5275,-9.8975,-2.135,-0.03
6,22.25,0.07,1.05,5.915,6.38,45.5875,-6.0275,0.4825,-83.285,-9.59,-2.475,-0.03
6,22.75,0.06,0.98,6.0225,6.23,44.3825,-5.92,0.665,-83.4525,-6.91,-0.845,-0.05
6,23.25,0.06,0.645,5.675,5.9575,44.4575,-6.105,0.705,-82.625,-8.355,-0.625,0.02
6,23.75,0.06,0.83,5.6625,5.89,43.68,-6.0225,0.795,-82.1775,-8.08,-1.23,-0.06
7,0.25,0.06,0.96,10.38,10.24,33.75,-6.22,1.0325,-86.905,-7.91,-0.79,-0.03
7,0.75,0.06,1.06,10.39,10.2,35.24,-6.245,0.86,-86.12,-7.48,-1.75,-0.01
7,1.25,0.05,0.98,10.33,10.25,32.96,-6.075,0.79,-86.295,-5.71,-1.75,-0.02
7,1.75,0.05,0.96,10.42,10.26,33.58,-6.045,1.05,-83.985,-4.59,-1.02,0
7,2.25,0.05,1.04,10.37,10.34,31.18,-6.15,1.0525,-84.505,-6.8825,-2.54,-0.035
7,2.75,0.05,1.08,10.37,10.22,30.36,-6.12,1.0525,-85.66,-5.44,-1.1875,-0.0225
7,3.25,0.05,0.95,10.05,10.06,30.42,-6.325,0.8375,-86.135,-4.77,-2.2025,-0.0725
7,3.75,0.06,0.91,10.16,10.32,29.81,-6.325,0.87,-84.325,-5.94,-1.9175,-0.06
7,4.25,0.05,1.05,10.47,10.11,28.92,-6.26,0.78,-85.995,-5.85,-0.975,-0.02
7,4.75,0.06,0.99,10.44,10.04,28.68,-3.46,1.4825,-83.065,-6.44,-1.1175,-0.04
7,5.25,0.05,0.97,10.35,10.13,27.29,27.005,12.2775,-53.935,-4.7,-1.6,-0.0925
7,5.75,0.08,0.89,10.63,10.26,26.04,106.805,29.01,2.16,-3.43,1.8975,-1.1525
7,6.25,0.13,0.71,11.04,10.74,25.21,204.61,36.6975,72.42,0.32,18.7925,-2.9825
7,6.75,0.17,0.54,11.6,11.38,24.14,316,40.455,161.5,14.61,39.8625,-4.6125
7,7.25,0.22,0.65,12.11,11.85,22.47,422.77,46.35,248.915,40.32,56.615,-4.72
7,7.75,0.27,0.8,12.48,12.16,22.93,530.795,58.79,340.74,68.41,76.335,-5.55
7,8.25,0.38,1.18,12.98,12.65,22.11,637.005,72.625,422.795,128.81,93.76,-5.795
7,8.75,0.45,1.52,13.65,13.16,21.04,733.42,88.34,498.455,181.19,109.67,-7.4575
7,9.25,0.51,1.97,14.06,13.7,19.85,825.48,98.285,560.035,225.22,125.85,-7.155
7,9.75,0.59,2.37,14.35,14.02,20.74,893.78,106.26,601.125,276.52,111.52,-8.395
7,10.25,0.62,2.5,14.6,14.15,20.36,954.6125,117.29,636.74,294.1025,123.275,-7.9325
7,10.75,0.69,2.71,14.71,14.18,20.62,994.2675,125.095,661.27,303,116.66,-8.38
7,11.25,0.71,2.86,15.15,14.48,22.34,1030.155,138.165,679.92,332.74,136.64,-7.56
7,11.75,0.76,2.95,15.12,14.48,23.44,1048.28,147.925,688.8375,318.19,129.3325,-7.175
7,12.25,0.74,3.03,15.14,14.54,24.62,1054.625,147.065,689.65,325.84,119.88,-7.025
7,12.75,0.74,3.11,15.24,14.66,25.72,1041.05,144.97,680.765,308.21,103.755,-6.585
7,13.25,0.76,3.11,15.07,14.66,26.79,1016.06,144.17,660.525,325.89,125.83,-6.9
7,13.75,0.7325,3.2475,14.975,14.6675,27.715,969.165,125.62,623.265,327.48,112.115,-7.17
7,14.25,0.73,3.2,14.945,14.545,28.93,904.6375,108.2825,579.75,289.7675,104.855,-6.775
7,14.75,0.735,3.125,14.96,14.25,29.085,833.8275,91.1075,538.4925,311.795,100.305,-5.875
7,15.25,0.73,3.12,14.88,14.17,29.58,744.61,75.9075,476.795,267.38,82.3525,-5.7425
7,15.75,0.68,2.98,14.61,14.04,31.405,653.9675,64.2925,411.56,234.055,77.46,-5.1775
7,16.25,0.65,2.855,13.89,13.685,32.565,549.3375,51.52,328.12,194.75,81.035,-4.455
7,16.75,0.6,2.59,13.535,13.28,32.855,264.1775,40.7925,230.675,142.395,66.27,-3.47
7,17.25,0.53,2.265,13.44,13.18,31.92,43.23,32.3925,143.695,99.115,47.28,-2.37
7,17.75,0.43,1.965,13.185,12.81,32.535,32.61,25.9225,58.5425,50.94,40.2525,-1.4425
7,18.25,0.33,1.71,12.725,12.32,36.365,37.3425,17.565,-11.665,12.695,23.295,-0.85
7,18.75,0.2,1.43,11.98,11.675,37.4,10.675,6.0275,-75.56,-7.85,6.5475,-0.2475
7,19.25,0.1,1.125,11.39,11.34,37.98,-3.415,0.795,-97.94,-13.23,-0.8,0.09
7,19.75,0.065,0.98,11.265,11.255,35.215,-6.7375,0.805,-97.24,-7.03,-1.62,-0.04
7,20.25,0.07,0.895,11.27,11.185,34.38,-6.685,0.9975,-94.19,-6.355,-1.58,-0.06
7,20.75,0.06,0.84,11.335,11.01,34.485,-6.5825,1.0725,-91.4,-4.685,-2.7,-0.07
7,21.25,0.07,0.97,11.16,10.875,34.225,-6.2,1.305,-89.6125,-6.88,-1.73,-0.12
7,21.75,0.06,0.95,11.15,10.86,32.97,-6.33,1.095,-90.5325,-6.1,-1.59,-0.0425
7,22.25,0.07,0.93,11.155,10.95,33.45,-6.315,0.96,-89.8525,-7.355,-2.82,-0.13
7,22.75,0.05,0.89,10.98,10.755,31.875,-6.2875,0.8875,-88.615,-6.7,-2.46,-0.1
7,23.25,0.06,0.94,10.925,10.72,33.145,-6.2175,0.9925,-88.125,-6.82,-1.96,-0.03
7,23.75,0.06,0.845,10.56,10.435,32.325,-6.3175,0.9975,-87.8625,-4.41,-2.2,-0.06
8,0.25,0.05,0.9375,11.69,11.855,31.0075,-6.225,1.4175,-88.53,-4.3275,-1.69,-0.04
8,0.75,0.05,0.875,11.78,11.9175,28.575,-6.4,1.2875,-87.225,-4.455,-1.87,-0.045
8,1.25,0.05,0.8375,11.7875,11.775,26.4225,-6.6,1.055,-88.3625,-6.9,-1.6775,-0.04
8,1.75,0.05,1.055,11.955,11.7175,25.49,-6.57,0.7425,-87.7575,-5.205,-1.585,-0.06
8,2.25,0.05,0.85,12.145,11.82,24.635,-6.54,0.8175,-88.4125,-5.895,-1.68,-0.05
8,2.75,0.05,0.9875,11.9975,11.7475,26.2575,-6.445,0.8775,-87.6875,-5.995,-2.68,-0.06
8,3.25,0.05,1.1,11.8825,11.6025,26.315,-6.615,1.1225,-87.815,-6.575,-1.07,-0.03
8,3.75,0.05,1.17,11.77,11.6525,26.265,-6.5225,1.0925,-88.3025,-5.9375,-1.95,-0.03
8,4.25,0.05,0.965,11.7575,11.42,25.1425,-6.68,0.8475,-87.79,-7.265,-1.53,-0.02
8,4.75,0.05,1.05,11.73,11.485,23.7675,-6.355,1.0525,-86.595,-4.8675,-1.76,-0.03
8,5.25,0.05,0.9775,11.5075,11.4575,23.7725,-1.9525,1.9725,-81.8,-5.145,-1.41,-0.03
8,5.75,0.06,0.795,11.8775,11.495,23.185,43.6275,19.89,-42.485,-5.41,-0.57,-0.15
8,6.25,0.0975,0.7575,12.3,12,21.435,129.355,34.695,17.45,-4.4075,4.04,-1.26
8,6.75,0.15,0.6125,12.73,12.53,21.6575,244.35,42.1425,94.49,4.2525,24.38,-3.3
8,7.25,0.22,0.66,13.3775,13.23,20.225,352.02,48.0275,182.955,25.835,40.3,-4.7775
8,7.75,0.2575,0.7875,13.895,13.595,18.93,465.825,58.1975,276.36,58.9,58.58,-4.43
8,8.25,0.35,1.0875,14.4025,14.0525,19,570.435,73.17,357.35,101.55,80.83,-4.65
8,8.75,0.4375,1.395,14.855,14.55,17.8325,669.13,86.0875,436.6975,161.0925,86.73,-6.05
8,9.25,0.5275,1.8125,15.3425,15.08,16.35,760.4375,97.7925,505.085,219.695,91.32,-6.17
8,9.75,0.57,2.2575,15.695,15.375,17.22,834.105,106.0225,558.88,276.6825,93.17,-7.07
8,10.25,0.6,2.5275,16.015,15.57,20.675,893.4825,119.6475,593.7525,281.22,106.1875,-6.65
8,10.75,0.69,2.715,16.185,15.7725,20.6175,943.59,127.58,614.3775,327.35,99.35,-6.69
8,11.25,0.74,2.9375,16.2475,15.8875,21.375,961.135,141.215,604.8225,330.6025,97.3,-6.24
8,11.75,0.74,2.925,16.3375,15.84,23.2825,972.9825,151.0625,618.455,344.19,96.13,-6.05
8,12.25,0.74,3.0875,16.255,15.8175,23.08,974.4075,148.0675,615.175,337.955,91.01,-6.21
8,12.75,0.77,3.2075,16.345,15.785,23.585,966.4775,142.51,602.7775,347.015,84.21,-6.2
8,13.25,0.7475,3.025,16.2375,15.78,23.9125,924.67,134.63,588.89,337.7675,88.6425,-5.665
8,13.75,0.7475,3.13,16.3625,15.66,25.1875,878.645,125.205,562.715,338.2225,72.2725,-6.3575
8,14.25,0.76,3.1675,16.2425,15.5075,26.035,817.4825,104.25,519.2875,305.4725,69.6675,-5.3025
8,14.75,0.75,3.04,16.0875,15.385,26.4775,741.775,84.985,458.6575,311.0275,67.9575,-5.22
8,15.25,0.71,3.0475,15.78,15.22,26.65,654.185,71.1225,404.3475,269.8075,50.965,-5.2525
8,15.75,0.65,3.055,15.51,15.0875,27.895,556.2425,58.25,326.46,203.3475,54.74,-4.09
8,16.25,0.62,2.8575,15.2625,14.68,28.9575,401.3225,45.205,241.5675,168.67,42.34,-3.16
8,16.75,0.6,2.5875,14.8875,14.4775,30.0425,78.4675,35.445,153.585,122.985,32.32,-2.555
8,17.25,0.4975,2.2675,14.5875,14.1625,31.045,102.67,26.995,74.6025,70.7425,28.8,-1.355
8,17.75,0.43,2.125,13.9875,13.74,32.76,71.67,17.8825,-2.4625,21.325,19.395,-0.845
8,18.25,0.275,1.795,13.2525,13.17,36.145,14.985,6.5375,-65.29,-4.27,7.24,-0.1825
8,18.75,0.12,1.2775,12.755,12.6725,38.11,-3.3475,1.12,-96.7175,-10.8775,0.46,0.06
8,19.25,0.0775,0.7925,12.5125,12.4375,36.225,-6.805,0.8725,-100.3925,-7.9775,-4.9,-0.08
8,19.75,0.07,0.675,12.45,12.4575,33.37,-6.8575,0.9375,-96.455,-5.2725,-1.58,-0.2
8,20.25,0.06,0.7775,12.245,12.4175,33.6075,-6.8575,1.0475,-94.035,-4.7,-4.88,-0.1625
8,20.75,0.06,0.85,12.285,12.2825,34.455,-6.715,1.125,-92.0425,-5.0425,-3.94,-0.1025
8,21.25,0.05,0.8975,12.285,12.17,33.0075,-6.5925,1.3675,-91.77,-5.815,-1.51,-0.08
8,21.75,0.06,0.7375,11.9775,12.055,31.86,-6.515,0.94,-90.8025,-4.7175,-4,-0.09
8,22.25,0.05,0.6875,11.9375,11.795,32.01,-6.5925,0.9975,-89.4575,-4.6625,-1.26,-0.07
8,22.75,0.05,0.8075,11.88,11.805,32.7,-6.5125,1.0875,-89.835,-5.495,-2.92,-0.02
8,23.25,0.0575,0.7625,11.645,11.685,32.5825,-6.39,1.2375,-88.33,-4.52,-2.88,-0.07
8,23.75,0.05,0.86,11.72,11.57,32.505,-6.1625,1.47,-88.0925,-5.4925,-3.29,-0.1
9,0.25,0.05,1.015,8.765,8.67,30.375,-6.135,1.06,-84.8975,-5.285,-1.18,-0.065
9,0.75,0.05,1.0225,8.7,8.8325,30.26,-6.1025,1.16,-84.695,-6.6625,-0.855,0
9,1.25,0.06,1.16,8.815,8.9275,30.23,-6.26,1.05,-85.3275,-7.1975,-0.425,-0.02
9,1.75,0.05,0.9225,8.7225,8.72,29.4825,-6.255,0.9425,-85.73,-6.865,-0.805,-0.05
9,2.25,0.06,1.1,8.5425,8.6575,29.39,-6.1525,0.9675,-85.7225,-7.885,-1.0575,-0.035
9,2.75,0.05,1.08,8.585,8.8,28.6875,-6.2275,1,-84.9275,-9.0075,-1.47,-0.02
9,3.25,0.06,1.02,8.2875,8.5175,28.1625,-6.3025,0.865,-86.2325,-9.025,-0.52,-0.015
9,3.75,0.05,1.1525,8.4875,8.4975,27.615,-6.23,0.995,-86.1775,-5.5925,-0.58,-0.035
9,4.25,0.0525,0.905,8.325,8.2325,27.6,-6.4175,0.8025,-85.9175,-7.8325,-0.625,-0.03
9,4.75,0.05,0.99,8.315,8.2175,27.16,-6.3775,0.8075,-87.385,-6.8925,-1.18,-0.045
9,5.25,0.06,0.95,8.16,8.3,27.1625,-5.9425,1.11,-85.7525,-9.025,-0.635,-0.03
9,5.75,0.06,1.055,8.285,8.43,26.5525,1.3275,2.35,-77.375,-6.9625,-0.775,-0.01
9,6.25,0.08,1.11,8.6125,8.595,25.4225,63.9925,24.8125,-28.435,-6.1175,-0.28,-0.285
9,6.75,0.14,0.955,8.9825,8.7125,24.225,166.995,39.935,36.2725,1.2725,5.0225,-1.585
9,7.25,0.18,0.73,9.4525,9.2725,22.8975,273.97,49.7025,113.2075,17.975,15.2275,-3.125
9,7.75,0.2625,0.89,10.155,9.985,21.455,387.2475,57.6925,198.6425,50.4475,36.5175,-4.19
9,8.25,0.3325,1.05,10.6725,10.695,20.2075,489.1475,69.205,285.0275,102.41,46.755,-4.165
9,8.75,0.4,1.2625,11.15,11.2225,18.93,582.48,83.48,354.3925,153.42,48.445,-4
9,9.25,0.47,1.395,11.8225,11.8875,18.6475,665.595,91.735,421.975,210.68,60.7025,-5.205
9,9.75,0.55,1.8125,12.0475,12.0525,18.2625,736.5125,101.5825,479.945,245.65,51.425,-6.4125
9,10.25,0.5625,2.1225,12.2725,12.2125,17.895,798.055,115.3675,521.7375,282.6125,56.6075,-6.18
9,10.75,0.59,2.5025,12.5425,12.1375,18.84,835.27,127.44,536.2775,303.9325,46.5025,-6.5525
9,11.25,0.66,2.73,12.805,12.41,19.415,866.2425,128.475,532.595,308.25,53.4475,-6.795
9,11.75,0.71,2.8325,12.7075,12.5575,20.1425,880.715,138.335,542.855,332.26,55.665,-5.54
9,12.25,0.7125,3.015,12.82,12.545,21.2925,863.8075,130.31,533.3875,333.84,47.91,-6.0225
9,12.75,0.74,3.08,12.71,12.71,21.84,834.955,119.83,518.345,335.47,53.06,-5.65
9,13.25,0.73,3.13,12.8,12.36,23.38,779.48,112.755,481.195,311.56,42.625,-6.07
9,13.75,0.73,3.08,12.59,12.48,24.34,735.41,99.685,446.4,308.1,36.3325,-5.36
9,14.25,0.71,3.245,12.41,12.23,25.1275,664.9525,90.605,396.9175,284.75,30.48,-5.19
9,14.75,0.68,2.99,12.07,12.16,26.23,561.895,70.085,330.005,241.22,23.8625,-4.67
9,15.25,0.67,2.9225,11.92,11.9025,28.1,485.705,54.485,271.125,206.765,38.175,-3.9675
9,15.75,0.63,2.79,11.8075,11.48,28.785,382.1025,43.505,194.465,162.27,22.6825,-3.35
9,16.25,0.59,2.6425,11.4375,11.175,29.68,278.4375,38.1475,112.76,97.645,18.525,-2.35
9,16.75,0.48,2.295,11.0625,10.775,31.1625,164.345,30.2525,32.3975,55.0875,18.185,-1.27
9,17.25,0.36,2.125,10.8075,10.62,33.1,65.9625,14.7275,-35.7975,7.7275,8.19,-0.65
9,17.75,0.2125,1.6425,10.155,10.27,34.8225,9.765,3.1575,-78.45,-8.375,-0.2,-0.14
9,18.25,0.13,1.31,9.6175,9.74,35.17,-5.35,0.7525,-94.5775,-13.25,-2.065,0.13
9,18.75,0.09,0.9825,9.415,9.3925,33.9825,-6.73,0.92,-96.825,-10.69,-1.05,-0.03
9,19.25,0.08,0.8975,9.275,9.0075,33.98,-6.5925,1.0125,-93.6625,-7.065,-3.82,-0.09
9,19.75,0.06,0.95,9.4275,9.27,33.9725,-6.385,1.33,-92.0925,-8.1325,-1.95,-0.1
9,20.25,0.0625,0.9825,9.2525,9.0275,32.84,-6.2575,1.19,-89.295,-9.6425,-0.7,-0.05
9,20.75,0.06,1.0325,9.195,8.9725,31.91,-6.215,1.345,-88.6875,-9.265,-1.61,-0.05
9,21.25,0.06,1.0525,9.225,8.9575,31.58,-6.26,1.11,-88.215,-8.3425,-1.01,-0.01
9,21.75,0.06,1,9.1525,9.09,31.8225,-6.2425,1.0975,-88.0925,-9.885,-0.91,-0.02
9,22.25,0.06,0.9525,9.195,8.77,31.4625,-6.185,1.15,-87.5075,-9.3275,-0.87,-0.03
9,22.75,0.06,1.045,8.67,8.8725,30.0525,-6.0625,1.1,-85.84,-9.6075,-2.06,-0.04
9,23.25,0.05,1.0425,8.71,8.885,30.455,-6.1475,1.0075,-86.1,-8.54,-0.7925,-0.0525
9,23.75,0.05,0.935,8.9425,8.8825,29.39,-6.0375,1.0525,-86.2575,-7.2275,-0.945,-0.04
10,0.25,0.07,1.13,4.39,3.7,37.635,-5.65,0.6,-79.5675,-13.3125,-0.8,-0.02
10,0.75,0.07,1.135,4.35,4.165,35.275,-5.755,0.56,-81.3875,-13.65,-0.74,-0.04
10,1.25,0.06,1.195,4.205,4.42,35.1675,-5.8675,0.555,-81.1,-18.47,-1.0075,-0.0125
10,1.75,0.06,1.16,4.14,4.43,33.4375,-5.7275,0.63,-82.3475,-18.36,-1.9025,-0.075
10,2.25,0.07,1.12,3.8525,3.79,33.82,-5.835,0.62,-80.5125,-11.77,-1.885,-0.04
10,2.75,0.07,1.165,3.8125,3.725,33.5225,-5.755,0.77,-79.96,-11.92,-0.89,0.03
10,3.25,0.07,1.3375,3.5875,4,32.725,-5.62,0.865,-79.585,-11.72,-1.68,0.01
10,3.75,0.07,1.175,3.68,4.0025,32.1325,-5.855,0.635,-79.4625,-8.5225,-1.8825,-0.0475
10,4.25,0.06,1.35,3.5525,3.87,29.005,-5.8675,0.415,-80.645,-10.085,-2.1125,-0.03
10,4.75,0.0775,1.3225,3.59,3.5025,29.7425,-5.905,0.41,-81.17,-14.3475,-0.83,0.005
10,5.25,0.07,1.04,3.31,3.695,28.5825,-6.0925,0.555,-80.4925,-10.075,-1.595,-0.035
10,5.75,0.05,1.055,3.2725,3.46,28.59,-4.7475,0.72,-78.945,-6.95,-0.965,-0.03
10,6.25,0.06,1.24,3.385,3.7,28.1875,4.0625,2.635,-65.28,-13.14,-1.4325,-0.025
10,6.75,0.08,1.115,3.765,4.1175,25.8875,50.82,13.145,-21.315,-6.205,-0.305,-0.215
10,7.25,0.14,0.86,4.335,4.6775,24.0975,125.5025,24.03,16.8675,-2.0125,6.67,-1.145
10,7.75,0.19,0.77,5.0675,5.115,24.4275,185.56,31.96,74.1975,11.615,15.2175,-2.24
10,8.25,0.23,0.82,5.3575,5.38,23.53,310.51,53.21,143.3075,26.365,31.4475,-3.19
10,8.75,0.305,0.9,6.1525,5.97,23.6025,447.41,71.715,212.1775,64.81,31.73,-4.5
10,9.25,0.365,1,6.095,6.17,23.4725,458.1,73.79,249.9425,89.37,51.175,-5.44
10,9.75,0.395,1.0775,6.95,6.62,22.79,483.81,79.0675,296.09,122.08,47.97,-5.43
10,10.25,0.42,1.28,6.61,6.41,25.32,477.76,93.31,298.87,122.1225,56.61,-5.35
10,10.75,0.41,1.6,6.7,6.67,25.89,436.7,89.185,290.71,156.9325,57.2,-5.54
10,11.25,0.5,1.945,7.1075,6.965,27.29,532.91,105.395,336.0975,163.36,48.75,-5.84
10,11.75,0.57,2.0475,7.0575,6.9375,29.0025,568.545,94.19,365.85,192.04,60.3325,-6.14
10,12.25,0.575,2.265,7.335,7.145,29.045,398.46,68.39,252.23,194.04,52.91,-6.275
10,12.75,0.595,2.42,7.25,6.75,29.795,475.865,84.54,331.165,189.115,47.205,-6.49
10,13.25,0.6,2.455,6.64,6.58,31.27,389.6,54.3375,271.105,161.6475,44.6125,-5.195
10,13.75,0.56,2.39,6.4575,6.4775,33.525,372.96,58.66,232.2125,132.53,37.245,-4.935
10,14.25,0.57,2.47,6.6325,6.255,32.5125,269.42,40.575,174.3025,124.93,21.61,-4.9825
10,14.75,0.53,2.3525,6.645,6.5225,33.88,245.325,30.54,131.7825,102.07,27.1525,-4.01
10,15.25,0.54,2.24,6.4575,6.27,35.51,210.2925,27.865,97.22,86.4725,22.6625,-3.33
10,15.75,0.47,2.13,6.3125,6.12,36.075,139.8225,21,44.615,47.3575,9.8325,-2.2575
10,16.25,0.4,1.93,5.6725,5.65,38.3275,70.4275,12.825,-2.3175,24.9325,3.87,-1.3775
10,16.75,0.28,1.675,5.45,5.305,39.15,28.47,6.17,-45.3,0.005,0.87,-0.4225
10,17.25,0.15,1.49,5.02,4.8025,42.67,0.11,0.815,-77.68,-10.575,-3.4975,-0.06
10,17.75,0.12,0.92,4.78,4.84,44.74,-5.96,0.175,-83.83,-15.9875,-4.75,0.1375
10,18.25,0.09,0.965,4.86,4.63,45.43,-5.88,0.375,-84.74,-10.9575,-2.4825,-0.005
10,18.75,0.08,1.07,4.32,4.425,42.41,-5.77,0.52,-82.29,-10.65,-1.55,0.04
10,19.25,0.08,1.1125,3.98,4.1325,42.44,-5.74,0.48,-80.92,-13.01,-2.8225,0.005
10,19.75,0.0875,1.12,4.02,4.47,40.95,-5.73,0.56,-81.17,-14.035,-1.16,0.0225
10,20.25,0.08,1.18,4.53,4.55,43.12,-5.63,0.545,-80.28,-17.13,-2.87,0.0325
10,20.75,0.08,1.23,4.59,4.5275,39.92,-5.67,0.555,-81.97,-14.165,-2.86,-0.0375
10,21.25,0.0825,0.985,4.42,4.315,38.87,-5.8,0.525,-82.03,-17.8325,0.03,0.0475
10,21.75,0.07,1.005,4.64,4.275,37.82,-5.72,0.715,-82.26,-12.1175,-1.075,-0.0525
10,22.25,0.06,0.985,4.61,4.31,39.75,-5.72,0.655,-81.07,-9.1925,-2.27,-0.0425
10,22.75,0.06,0.925,4.79,4.065,38.56,-5.74,0.56,-80.6,-8.34,-1.875,-0.02
10,23.25,0.07,1.0575,4.11,3.785,36,-5.77,0.475,-79.41,-10.6,-1.61,-0.04
10,23.75,0.07,1.03,3.61,3.745,39.95,-5.82,0.5,-80.14,-12.3375,-2.85,-0.0325
11,0.25,0.07,1.15,-2.115,-0.88,21.305,-6.13,0.355,-83.78,-14.36,-1.0875,-0.0275
11,0.75,0.08,1.27,-2.11,-1.34,22.19,-6.22,0.285,-84.48,-18.725,-0.43,-0.01
11,1.25,0.0775,1.185,-2.53,-1,21.315,-6.33,0.31,-84.33,-22.92,-0.46,0.02
11,1.75,0.0775,1.19,-2.45,-0.95,21.435,-6.26,0.25,-83.36,-17.34,-1.29,-0.01
11,2.25,0.08,1.095,-2.53,-0.96,20.27,-6.19,0.315,-82.74,-14.9675,-0.7,-0.02
11,2.75,0.09,1.33,-2.125,-1.005,19.705,-6,0.285,-81.26,-16.48,-0.425,-0.03
11,3.25,0.07,1.2575,-2.59,-1.225,19.715,-6.12,0.265,-81.02,-17.37,-0.955,0.02
