DOY2,HR2,LE,H,FC,G_1_1_1,G_2_1_1,G_2_1_2,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,SW_IN,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1
1,0.25,56.8591807925,19.5559389079999,6.378301135375,1.556537,0.7304615625,-0.751093178025,-1.9458055,-1.3264882,-2.0537175,94.823676986,4.34228459125,66.9255735,1.2600304,26.2975805,413.0869277,5.742810982425,-3.378619,0.0817680251499997,-4.4383,-3.99085,-3.45185,-4.341975,-3.77995,-3.094
1,0.75,58.9771064375,21.33431438375,7.002670114,1.1371805,0.2401916,-0.923600946775,-2.01174792500001,-1.177898125,-1.83010924999999,94.87343695875,4.26243000279999,66.92711,1.23752495,25.5224975,413.396544585,5.687975967,-3.408302525,0.0826848334249998,-4.5672,-4.064575,-3.46195,-4.51845,-3.877,-3.1157
1,1.25,51.718813047,29.76857926,8.79754605970001,0.710902725,-0.1491307375,-0.94081397175,-2.41976025,-1.177275475,-2.062100625,95.226898784,4.3357048259,66.9371485,1.304690025,26.426729,412.43453733,5.654309999125,-3.3981772,0.0798501164249999,-4.710575,-4.1272,-3.468175,-4.67115,-3.954575,-3.140575
1,1.75,59.21318570175,22.2090366439999,9.08610923705,1.63624768499995,0.36787278,-0.793348038075,-2.6017481,-1.26548525,-1.911913125,94.58401983625,4.35860659235,66.89830175,1.27109295,25.964948,412.45266476,5.50277541135,-3.4293128,0.088308133575,-4.814925,-4.22885,-3.495975,-4.7599,-4.01245,-3.17345
1,2.25,57.90490889375,23.2044704375,7.5806514329,2.0376545,0.0735115699999999,-0.4860746365,-2.34082475,-1.28974925,-1.915118125,94.3081038365,4.2746878537,66.87496,1.272034125,25.9746375,411.9737239,5.429588548,-3.4572824,0.0920562998499999,-4.928125,-4.29605,-3.5002,-4.83745,-4.082925,-3.18415
1,2.75,55.7654060345,38.8576836275,8.62913146610001,2.46822477499998,0.2981556575,-0.4937763009,-2.47000445,-1.2029231,-2.013873875,94.2178013575,4.20192286915,66.907664,1.24489575,25.65033,411.9957376,5.49015445769999,-3.4605664,0.0808220169999998,-5.028775,-4.3688,-3.519375,-4.9487,-4.151925,-3.203175
1,3.25,58.77710285625,25.1341825914999,8.2949699321,2.07572619999998,0.999372932500003,-0.521604357450001,-2.50643115,-1.0185117,-1.8869769,94.67646360875,4.3961727141,66.90958025,1.25323675,26.2650725,412.542544315,5.419245277125,-3.4680096,0.0736721251499999,-5.0809,-4.4597,-3.55515,-5.034125,-4.190375,-3.227875
1,3.75,51.8287498999999,33.1742983,7.73309723199998,2.870858,2.31106569999999,-0.709587445225,-2.390192175,-1.3520006,-1.93626385,95.096759438,4.367687471425,66.89557,1.3120302,26.450204,413.01598052,5.462369380875,-3.4528392,0.0786589249999999,-5.16075,-4.523125,-3.57765,-5.080475,-4.243825,-3.248825
1,4.25,58.0748449825,33.1945092355,8.2842616169,3.83909699999999,3.79181412500001,-0.6048977645,-1.8928227,-1.60631060000001,-2.20537425000001,94.229324232,4.26253159915,66.8821665,1.2610038,25.90921,412.47414949,5.3197849916,-3.4505924,0.0848329414249999,-5.18675,-4.59825,-3.604475,-5.094725,-4.305075,-3.285775
1,4.75,47.2891390675,37.2876349225,8.4263135125,2.314970125,3.00021127500001,-0.5415045149,-2.4406767,-1.45000755,-2.697007125,93.961160332,4.17601114265,66.90158325,1.306075325,25.65978475,413.36754851,5.2247693418,-3.4454608,0.10008960015,-5.201475,-4.663575,-3.610725,-5.1169,-4.35845,-3.31315
