DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,5.25,0.213652345,-17.643053975,1.406344455,0.350049205,0.2315861775,0.000489159,0.551691,0.486755,0.231278,0.27046,376.4562833,1.866285,-15.634,-16.11,69.101,73.004,94.981808,-3.571322,-3.2373,0,0,0,0.052614027,225.5950513,243.518079,-21.397656325,-15.698493615,0,0,-13.44569364,-13.92708942,-2.100007,-1.0304765,-0.48706,0.03467266,0.47057625
1,5.75,0.2085980485,-18.63864893,1.116032743,0.3488609,0.2257057625,-0.000846818,0.571049,0.4948785,0.236461,0.2672605,376.4418701,1.8764315,-15.6255,-16.025,69.8565,72.6065,94.953164,-3.565616,-3.2152275,0,0,0,0.187060734,225.1687336,242.0362665,-21.926989825,-17.60747872,0,0,-13.29598266,-13.99830508,-1.962818,-1.023079,-0.4830236,0.03434092,0.47816465
1,6.25,0.23316392,-16.52891446,1.204646937,0.362926667,0.231753029,-0.0002373892,0.5955805,0.5223715,0.253434,0.262205,376.604214,1.9628385,-15.615,-16.0875,69.45,72.51,94.943336,-3.566567,-3.2373,0,0,0,0.126823282,224.82014245,242.25753915,-21.17105352,-21.31709984,0,0,-13.61215318,-14.55625365,-2.1435185,-1.033785,-0.4792864,0.02924519,0.47536245
1,6.75,0.223321635,-20.200772445,1.077136148,0.343786154,0.24205374,0.000551841,0.579588,0.518792,0.247253,0.266845,376.8843375,2.002399,-15.584,-16.116,69.424,72.41,94.94768,-3.6082525,-3.255939,0,0,0,0.1663393435,224.83754215,242.7584893,-23.90298388,-19.50858669,0,0,-13.92992775,-14.318088835,-2.196834,-1.0211485,-0.4818155,0.03728972,0.47883
1,7.25,0.223349523,-19.07577837,1.398791947,0.360822293,0.201807466,-0.001391241,0.569448,0.516456,0.246302,0.27104,376.4680533,2.030875,-15.557,-16.163,69.9665,73.066,94.932704,-3.609679,-3.2373,0,0,0,0.1731428185,224.6619599,243.0328403,-23.49057778,-19.778308365,0,0,-13.53297688,-14.500862065,-2.062258,-1.0362865,-0.48757775,0.03519,0.4798325
1,7.75,0.2145141075,-16.98837719,0.807162221,0.371301112,0.192451224,-0.001650678,0.565604,0.488689,0.2448875,0.2583925,376.567845,1.990858,-15.7415,-16.202,69.665,72.551,94.917992,-3.617921,-3.229452,0,0,0,0.1690455985,223.90869825,243.04381525,-27.1425049,-17.290353215,0,0,-13.59433526,-14.270470485,-2.1402425,-1.034134,-0.48683,0.03004845,0.47327315
1,8.25,0.219741177,-16.004180525,0.9943544635,0.373908259,0.180330835,-0.0010059455,0.58979,0.532699,0.246325,0.254193,376.4209871,1.964097,-15.6145,-16.1995,69.5065,72.5925,94.915796,-3.6142755,-3.233049,0,0,0,0.1584668725,225.90246375,242.391233,-27.79587625,-17.34222681,0,0,-13.783893465,-14.63497954,-2.064437,-1.0364675,-0.4775937,0.0299175,0.47576195
1,8.75,0.206710227,-14.98561239,1.343597683,0.427555093,0.208220796,-0.000381732,0.580393,0.50358,0.237053,0.2520665,377.0992567,1.970369,-15.64,-15.965,69.6465,72.587,94.930268,-3.597633,-3.205581,0,0,0,0.201872046,224.4820966,242.176652,-27.55886125,-16.8453848,0,0,-13.79222543,-14.36814728,-2.218183,-1.040671,-0.481108,0.03192084,0.4740205
1,9.25,0.2169989125,-16.61637877,0.7076444605,0.35973542,0.19908418,0.0008746265,0.579733,0.52161,0.246657,0.255266,376.668202,1.9591765,-15.7235,-16.1575,69.85,72.7655,94.933424,-3.59795,-3.2373,0,0,0,0.218008533,223.6526441,242.03391475,-28.1600893,-17.01799538,0,0,-13.57124277,-14.61297487,-2.166881,-1.0366,-0.4858386,0.03861223,0.4805023
1,9.75,0.224566003,-17.41373964,0.9330294035,0.347404725,0.2202174705,0.000107309,0.612958,0.513945,0.247255,0.263189,376.7255138,2.058381,-15.63,-16.0425,69.6105,72.653,94.94816,-3.5882815,-3.2373,0,0,0,0.437667027,222.90759405,242.35721115,-24.77261923,-17.52429412,0.390939128,0.30021,-13.99806358,-14.76876096,-2.186486,-1.034925,-0.4841682,0.034292565,0.47526185
1,10.25,0.221470768,-16.02934762,0.791957333,0.390344384,0.207244263,0.0004155015,0.593051,0.531021,0.249007,0.262968,376.7648451,2.016748,-15.505,-15.8675,69.7415,72.921,94.94702,-3.5971575,-3.27,1.3740434115,1.3136420075,0.245369349,1.6257667955,223.52090075,242.6210812,-23.183142345,-18.778833015,4.30570217,3.4,-13.87193642,-15.00748101,-2.210062,-1.037006,-0.48135,0.03676004,0.4776122
1,10.75,0.2222316175,-15.36997735,0.8228287,0.396731566,0.194250494,0.003430193,0.601021,0.5069195,0.255936,0.2670405,376.1509233,1.948429,-15.591,-16.1155,69.77,73.16,94.969964,-3.60746,-3.27,5.533788396,4.3981255,3.0221179145,4.043962162,222.86238255,242.3300657,-22.00684912,-12.8269424,13.8748126,11.568077,-13.878182675,-15.37415254,-2.124233,-1.0318845,-0.4869524,0.03966777,0.4742022
1,11.25,0.209110466,-17.24184681,1.055690114,0.5089038745,0.1595409945,0.00339621,0.5491075,0.5037445,0.237769,0.2595515,376.290075,1.946346,-15.8305,-16.213,69.8,73.115,94.98764,-3.603022,-3.27,10.94880546,8.978142697,8.4013890835,7.6475366795,222.6200484,242.4375903,-21.643045855,-9.4127269875,28.45775259,20.00156,-13.764364525,-14.92296902,-2.161439,-1.033441,-0.47415,0.03530836,0.4776821
1,11.75,0.2071887565,-14.98183662,1.283773826,0.501386129,0.158057413,0.0045498335,0.5420925,0.4945535,0.229099,0.2447995,376.2523562,1.926879,-15.61,-15.775,69.28,72.803,94.9871,-3.6138,-3.325917,18.993856655,15.04091908,15.26855843,12.30192664,222.994494,243.1522566,-23.231204365,-9.2577741575,42.309782405,30.24246,-13.84817919,-14.76433372,-2.1407425,-1.0351175,-0.48271,0.03795728,0.47775165
1,12.25,0.211412285,-15.74317059,1.493662773,0.457917136,0.185569975,0.004052975,0.548979,0.498824,0.244472,0.25699,376.52065275,1.936479,-15.455,-15.75,68.795,72.3615,94.989008,-3.6142755,-3.3027,22.568727965,16.45375036,21.998344995,15.99313514,223.6863378,244.3153787,-22.82519767,-8.0584090945,53.72645146,36.0135,-13.84004335,-14.577016365,-2.1779675,-1.036789,-0.4736913,0.03854048,0.47762545
1,12.75,0.216094368,-14.143350355,1.370880109,0.517349013,0.1712421895,0.002017849,0.576824,0.521221,0.245201,0.248037,376.3702781,1.926011,-15.4635,-15.8565,68.62,71.6085,95.002544,-3.622676,-3.3027,24.69863481,19.6682205,24.39103219,17.13317761,224.20795325,243.92179985,-23.99273356,-6.7178495095,58.78908756,40.86669014,-13.713742775,-14.61199591,-2.150505,-1.02719,-0.47741185,0.03574273,0.4768058
1,13.25,0.202437933,-14.75630411,1.747817335,0.511555352,0.19074367,-0.002945036,0.534288,0.493182,0.229179,0.249124,376.7784135,1.852699,-15.1905,-15.621,68.32,71.6805,94.999424,-3.617287,-3.272616,22.451877135,18.19392529,22.154324705,17.47811197,224.9622955,244.51989665,-24.667199245,-8.2570143165,59.071606405,40.95135261,-13.78954078,-14.03421975,-2.177864,-1.0322,-0.48855105,0.03690738,0.4772199
1,13.75,0.206541597,-12.64798037,1.277658448,0.497856769,0.145533354,-1.7731e-05,0.551798,0.508095,0.233198,0.2569245,376.7848719,1.880296,-15.07,-15.616,67.975,71.9415,95.002256,-3.631869,-3.289947,18.635733675,14.76855148,19.920948215,15.521169885,226.79203415,244.13739255,-22.584469435,-7.247829096,52.996211145,36.63544,-13.743078035,-14.45163647,-2.1529245,-1.033635,-0.48399865,0.03301103,0.4822513
1,14.25,0.200688998,-16.140422835,1.742307504,0.424582444,0.1776703755,-0.00120898,0.543594,0.484408,0.227873,0.254515,376.3580842,1.902416,-15.05,-15.3885,67.945,71.82,94.980296,-3.6142755,-3.3027,14.547098975,11.89933642,14.83250175,12.659366795,225.70783095,245.0207745,-22.499144035,-8.815417935,42.46029453,30.46645,-14.20075145,-14.78109293,-2.161538,-1.0386235,-0.47853005,0.035603235,0.4750688
1,14.75,0.2058319645,-14.70849585,1.633784429,0.345033185,0.1926682405,-0.004051554,0.562531,0.508216,0.231183,0.251887,376.9104185,1.895748,-14.9765,-15.516,67.9735,71.91,94.982384,-3.6323445,-3.287331,9.2786244495,7.7805871155,9.33063331,8.0764092665,225.96528005,245.04331385,-26.7115006,-13.224141615,29.09379452,21.33573,-13.750848285,-14.94248977,-2.171153,-1.03222,-0.4839199,0.03244781,0.47093085
1,15.25,0.207618745,-15.91582806,1.3945467435,0.369036735,0.1650231615,-0.0051459095,0.583964,0.50122,0.23332,0.255259,376.5010811,1.943368,-15.002,-15.51,68.31,72.564,95.00516,-3.61063,-3.3027,4.594539249,3.843144003,3.8386046185,4.842949807,227.3194282,244.32309285,-26.5894699,-17.63787677,15.73415831,12.606,-14.04132948,-14.67703098,-2.1483045,-1.0488005,-0.47918195,0.03156573,0.4744557
1,15.75,0.200394826,-17.20279935,0.910886914,0.378148402,0.17432369,-0.00138601,0.58626,0.49945,0.237205,0.258223,376.3131558,1.870152,-15.0955,-15.707,68.8355,72.3835,94.99004,-3.5974745,-3.3027,1.1185336625,1.030106041,0.348329146,1.850541313,225.87403935,245.00220795,-27.72477175,-15.08050368,5.296430509,4.476636,-14.099537575,-14.796902395,-2.1656065,-1.0404915,-0.48060625,0.0322815,0.4733713
1,16.25,0.2263640345,-16.57578351,0.902776505,0.412825331,0.1833850435,0.000500778,0.5746515,0.5100605,0.233791,0.25562,376.46842125,1.9663545,-15.266,-15.75,68.8015,72.325,94.999628,-3.5821,-3.3027,0.001023891,0,0,0.6941161775,225.29986575,245.576457,-29.7054271,-16.326887365,0.644032185,0.9304,-13.789888445,-14.63803331,-2.165625,-1.048258,-0.476731,0.02602162,0.475702
1,16.75,0.2188451205,-20.35172079,0.70033062,0.424565077,0.2177006565,-0.001291368,0.6182105,0.5007235,0.233496,0.274403,376.3116194,1.9970745,-15.415,-16.017,69.47,72.88,95.006588,-3.5835265,-3.3027,0,0,0,0.180605521,223.64937785,244.45818935,-29.1792538,-16.899744445,0,0,-13.734450865,-14.51978375,-2.235012,-1.0489425,-0.47669025,0.031968035,0.475114
1,17.25,0.235065322,-19.96431582,0.446952573,0.436216818,0.1851192405,-0.0024649125,0.636574,0.5087035,0.2695645,0.259491,376.5193739,2.0119615,-15.2745,-15.81,69.18,72.8675,95.01884,-3.5740165,-3.3027,0,0,0,0.0724005905,223.54341875,243.41584565,-27.5722921,-15.11892241,0,0,-13.24274566,-14.29158387,-2.238127,-1.0413,-0.47699715,0.031541125,0.47343675
1,17.75,0.233663723,-18.81451285,1.089705225,0.404363807,0.1948540865,-0.0009867455,0.613367,0.54121,0.250864,0.262089,376.1462595,2.063204,-15.3315,-15.565,68.9725,72.9895,95.022092,-3.59795,-3.3027,0,0,0,0.177390579,222.42010515,243.0739419,-24.07015846,-16.322854945,0,0,-13.05879965,-14.336762125,-2.2580745,-1.038267,-0.47599085,0.02772466,0.46998065
1,18.25,0.2266081075,-19.223468,0.89665332,0.3963272585,0.18347672,-0.00034951385,0.5985015,0.519193,0.2509665,0.2563975,376.5440647,1.955103,-15.355,-15.7335,68.53,72.98,95.006468,-3.6031805,-3.3027,0,0,0,0.1429695755,222.46895795,245.52633345,-22.918028545,-16.73519187,0,0,-13.28225573,-14.457597895,-2.246376,-1.042462,-0.47428335,0.029239535,0.4708328
1,18.75,0.228675467,-18.615931435,0.47834038,0.377867495,0.173954343,0.001126046,0.6084305,0.528625,0.2563925,0.259378,376.6249239,1.9969275,-15.316,-15.539,68.667,73.14,94.995608,-3.59795,-3.3027,0,0,0,0.12765112,220.8395919,244.0778446,-25.139965165,-16.35763877,0,0,-13.408989985,-14.39916715,-2.3024125,-1.041284,-0.4803315,0.02509725,0.474683
1,19.25,0.218885324,-19.143381945,0.65896864,0.386524613,0.167259606,-0.001757622,0.58026,0.500047,0.237838,0.247649,376.2330845,1.907237,-15.505,-15.615,68.795,72.817,94.990652,-3.5821,-3.312183,0,0,0,0.100416216,220.49107815,243.42425265,-25.415376595,-15.00786977,0,0,-13.77901734,-14.610505555,-2.199127,-1.0410825,-0.4854125,0.02485421,0.4775589
1,19.75,0.233070744,-17.284973165,0.88958442,0.3866532295,0.1890677425,-0.001519536,0.594827,0.512085,0.255213,0.247944,376.35469795,2.162082,-15.745,-15.9865,69.4,72.9465,95.001632,-3.5821,-3.332457,0,0,0,0.135364479,220.8541969,242.66455335,-25.74459043,-16.32659758,0,0,-13.68153179,-14.472311515,-2.2478,-1.0363685,-0.48527385,0.02554014,0.4762578
1,20.25,0.233683818,-17.53714748,0.624839683,0.389953032,0.17849948,0.000476498,0.618624,0.530908,0.261029,0.243413,376.1543167,2.10325,-15.91,-16.154,69.3855,73.26,94.994828,-3.571005,-3.3354,0,0,0,0.135569653,221.48559065,241.86357715,-23.611692445,-16.86446684,0,0,-13.55216248,-14.559322035,-2.2258,-1.0389895,-0.4880602,0.025839765,0.47069
1,20.75,0.220577414,-19.020854145,0.640190869,0.354940894,0.1912625075,0.001057554,0.6256805,0.5155905,0.2379025,0.2541415,376.5262332,2.0372835,-16.067,-16.304,69.316,73.08,94.983776,-3.5504,-3.3354,0,0,0,0.100167452,221.2272722,240.9567617,-23.409597655,-15.0086496,0,0,-13.683095865,-15.10394506,-2.2912,-1.0355695,-0.5016978,0.02708597,0.4727637
1,21.25,0.234534464,-17.62078664,0.927597955,0.397535645,0.213230555,-0.00092781,0.596873,0.523554,0.245533,0.266636,377.456915,2.033364,-16.065,-16.5,69.38,73.38,94.987964,-3.5504,-3.3354,0,0,0,0.094690154,222.0464455,241.2318658,-25.5908467,-15.54168021,0,0,-13.7782659,-15.07808299,-2.193186,-1.050048,-0.4908718,0.02874331,0.469112
1,21.75,0.23410948,-18.517599225,0.6196079905,0.382306415,0.1439315025,-0.0012487645,0.58551,0.514385,0.24181,0.26814,376.54337025,2.017187,-15.9,-16.28,69.38,73.26,94.981796,-3.5350255,-3.3354,0,0,0,0.0536939805,224.5826594,241.5827366,-25.382329305,-17.140821265,0,0,-13.31416223,-15.128813555,-2.2387,-1.0404135,-0.493069,0.023089735,0.4610553
1,22.25,0.230333832,-20.88428718,0.6215159145,0.409683531,0.16882656,-0.000930237,0.5904275,0.529384,0.248447,0.26602,376.79597,2.090147,-15.89,-16.434,69.51,73.21,94.985612,-3.56625,-3.349461,0,0,0,0.0894870655,221.9766055,243.7122642,-23.07548551,-17.87369307,0,0,-13.67882948,-14.78787259,-2.2066955,-1.0227825,-0.4918518,0.02228,0.4702846
1,22.75,0.2184155905,-16.940746975,0.796940563,0.398094673,0.155404713,-0.001225695,0.55878,0.5213275,0.2390345,0.2568665,376.1417135,1.923901,-15.66,-16.293,69.283,72.463,94.991744,-3.5597515,-3.4008,0,0,0,0.131361081,220.2737149,242.0633625,-22.65991921,-19.55582383,0,0,-13.591445085,-15.43404442,-2.255805,-1.042357,-0.4939076,0.029559355,0.4693685
1,23.25,0.218809157,-18.77449692,0.655377573,0.341864861,0.1646742655,-2.219865e-05,0.544109,0.51482,0.236329,0.260017,376.3875108,1.983301,-15.778,-16.23,69.234,72.74,95.002568,-3.53455,-3.3681,0,0,0,0.1347389575,223.7120334,242.7960098,-23.24582029,-19.462288155,0,0,-13.402225435,-15.51513735,-2.262487,-1.044105,-0.4948235,0.02778848,0.4695631
1,23.75,0.208331489,-19.28770255,0.9727690875,0.345145456,0.182314377,0.000649457,0.543957,0.501804,0.230317,0.271431,377.29322265,1.857786,-15.82,-16.22,69.505,72.88,94.99616,-3.53455,-3.3430845,0,0,0,0.1167259845,225.1144674,242.4104848,-21.02056546,-17.21321183,0,0,-13.25077516,-15.086104615,-2.321483,-1.03592,-0.4901877,0.026895705,0.4669963
2,0.25,0.188420258,-13.59886445,0.199206386,0.368640233,0.1841624755,-0.000851477,0.4865785,0.4096035,0.2067075,0.256736,377.98495265,1.800973,-11.694,-12.084,69.9375,73.8665,95.585432,-2.5043,-2.739279,0,0,0,0.065290039,220.9522375,246.8251898,-28.186951,-25.671455775,0,0,-13.97069364,-15.8006429,-1.8959,-1.1932625,-0.6825207,-0.41326,0.2498812
2,0.75,0.172285283,-11.98994709,0.1061212385,0.393753945,0.200157522,-0.001790473,0.482406,0.413243,0.191945,0.24582,377.0530462,1.858135,-11.713,-12.155,70.318,74.418,95.560904,-2.5043,-2.7468,0,0,0,0,221.4589003,246.6690644,-26.7111376,-26.622706415,0,0,-13.791387285,-15.18068381,-1.8704,-1.1978465,-0.68907,-0.4089925,0.2497809
2,1.25,0.191222093,-11.3769337,0.1601397595,0.354642988,0.19640575,-0.0023100855,0.48072,0.435033,0.210578,0.251925,377.96666975,1.900401,-11.6495,-12.1265,71.089,74.264,95.541152,-2.5043,-2.7260355,0,0,0,0.170504247,219.6859886,246.12904095,-25.55229226,-26.03766146,0,0,-13.34420343,-15.173319695,-1.879949,-1.182336,-0.6467424,-0.4272487,0.2483038
2,1.75,0.1783134575,-11.57632565,0.206063413,0.354064636,0.193647988,-0.000713802,0.459685,0.422828,0.194386,0.248022,377.5425008,1.7872555,-11.673,-12.1835,70.568,74.532,95.542496,-2.5043,-2.7211305,0,0,0,0.14220834,220.87684125,246.77181065,-24.38175418,-26.421504935,0,0,-13.553106935,-14.952220925,-1.8680385,-1.185019,-0.67318365,-0.4342295,0.25286455
2,2.25,0.193868579,-10.639520715,0.084802098,0.3357350465,0.1715973045,-0.00034979,0.499497,0.421694,0.2098165,0.243099,377.48711935,1.8548455,-11.7275,-12.324,70.6595,74.439,95.510768,-2.5043,-2.7221115,0,0,0,0.048003073,221.10317025,245.86330045,-21.8270485,-25.68259568,0,0,-13.92852601,-15.06884863,-1.8478,-1.1983965,-0.64703,-0.4343379,0.2561339
2,2.75,0.174947637,-12.39044877,0.074426632,0.351381242,0.200279457,0.001773773,0.500648,0.439713,0.205239,0.245468,377.2366798,1.8699735,-11.6715,-12.175,70.895,74.631,95.504744,-2.5043,-2.7221115,0,0,0,0.107035753,225.1385782,248.47411485,-24.67201855,-25.453032485,0,0,-13.68257225,-14.92174167,-1.8436,-1.1855655,-0.6574442,-0.4083179,0.2519744
2,3.25,0.183899808,-11.50254089,0.210032798,0.319253777,0.187486088,-0.000635417,0.509115,0.431218,0.217372,0.257999,376.9608511,1.918142,-11.659,-12.091,70.268,74.561,95.539184,-2.4984355,-2.7132825,0,0,0,0.105348031,222.1720411,249.2366935,-24.38902264,-24.99307764,0,0,-13.72141618,-14.8456166,-1.89103,-1.171105,-0.6616091,-0.43274625,0.25099875
2,3.75,0.1833320295,-12.699123305,0.249212655,0.286159574,0.203240553,0.000750078,0.51171,0.4396325,0.21003,0.256561,378.1138937,1.908618,-11.44,-12.1,70.447,74.915,95.532308,-2.493205,-2.694153,0,0,0,0.173169575,224.6942296,248.6004331,-23.23728775,-23.6041453,0,0,-13.46936416,-14.973962595,-1.869895,-1.200866,-0.68734525,-0.4346151,0.2515423
2,4.25,0.18744672,-12.627270815,0.133695353,0.3318147865,0.220463723,0.0020182685,0.495208,0.435692,0.213775,0.252656,377.1757842,1.895182,-11.406,-12.041,70.735,75.05,95.535596,-2.475136,-2.683362,0,0,0,0.050174911,222.813436,249.1864773,-22.41926998,-25.0193998,0,0,-13.47523121,-14.95099357,-1.888413,-1.19216,-0.6448482,-0.41147,0.24770175
2,4.75,0.190194687,-12.69934132,0.411244077,0.378614978,0.2266948775,0.002090463,0.514554,0.437861,0.2198745,0.2496525,377.758702,1.949447,-11.4955,-12.04,70.8465,75.42,95.54132,-2.5043,-2.722602,0,0,0,0.066906158,223.93379275,248.6440262,-22.79470174,-23.62556883,0,0,-13.92864162,-14.86569258,-1.888174,-1.1953425,-0.66649985,-0.40823,0.2501473
2,5.25,0.2109240115,-14.93415178,0.130885929,0.3587535225,0.2278341375,0.000787194,0.5178675,0.4448905,0.2273135,0.25245,376.9032014,2.058876,-11.59,-12.14,71.12,75.171,95.53886,-2.5043,-2.7468,0,0,0,0.0577499305,223.925658,248.86458355,-25.7140945,-24.76312752,0,0,-14.120260115,-15.20135885,-1.8889,-1.183951,-0.6661155,-0.4061901,0.2494808
2,5.75,0.215047725,-13.34737777,0.265764962,0.3509046105,0.2301110865,-0.003364968,0.51042,0.46813,0.230616,0.250013,376.6401525,1.986058,-11.73,-12.4875,71.3005,74.7885,95.563484,-2.527441,-2.7468,0,0,0,0.0121312795,222.8326049,248.47334045,-27.89384245,-25.3849122,0,0,-13.905809245,-14.576709525,-1.879783,-1.179,-0.65838325,-0.4368538,0.2530747
2,6.25,0.202268421,-13.67553936,0.394963458,0.350983352,0.200929938,-0.0015468345,0.492158,0.444766,0.218177,0.2469,376.6134813,1.907258,-11.489,-12.29,71.395,75.12,95.582672,-2.547729,-2.734374,0,0,0,0.0388944095,223.91433685,249.3414709,-24.457519975,-24.27699009,0,0,-13.602413295,-14.6367329,-1.875811,-1.167963,-0.6498436,-0.4098839,0.25033725
2,6.75,0.19507935,-13.65285381,0.3483425195,0.34594781,0.188240365,-0.000378099,0.51838,0.434931,0.218649,0.24442,376.95336945,1.922,-11.496,-12.196,71.7455,75.1745,95.592956,-2.5043,-2.7468,0,0,0,0.037952347,223.8767066,249.4201847,-24.58305892,-24.3968949,0,0,-13.12722543,-14.2729398,-1.88808,-1.157041,-0.6538471,-0.432516,0.24688855
2,7.25,0.201517076,-12.94324752,0.199948398,0.3764224915,0.193579792,-0.001374584,0.511204,0.429563,0.215594,0.23908,377.69975035,1.959201,-11.845,-12.3255,71.78,75.3005,95.581604,-2.536,-2.755302,0,0,0,0.016733367,222.71845315,248.6612385,-22.76325775,-24.4433203,0,0,-13.381069365,-14.25698422,-1.876181,-1.151617,-0.6535,-0.43374395,0.2531979
2,7.75,0.192067274,-12.59302093,0.1668876075,0.316381341,0.194989303,-0.001815494,0.5105835,0.4271555,0.2114855,0.235034,377.08025965,1.921978,-11.7445,-12.415,71.7475,75.71,95.584808,-2.536,-2.79585,0,0,0,0.076892517,223.16591765,249.0650816,-22.46872711,-24.54569286,0.0018615425,0,-13.467933525,-14.462536525,-1.89975,-1.169762,-0.60907,-0.4121896,0.2463064
