DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
3,22.75,376.735,3.9825,0.3,-55.86,222.85,277.8,-0.77,0.365,-8.4,86.25,0,0,0.85,-15.955,-1.8,-1.55,-3.325,-3.23,0.29,93.85,2.11
3,23.25,376.695,3.7405,0.27,-56.51,226.25,277.65,-0.585,0.15,-8.3,87.05,0,0,0.3,-11.22,-1.9,-1.5,-3.32,-3.25,0.3,93.8,2.125
3,23.75,376.671,3.828,0.245,-50.54,225.4,276.1,-0.42,0.31,-8.65,87.3,0,0,0.6,-13.34,-2,-1.4,-3.315,-3.27,0.28,93.8,2.12
4,0.25,376.765,5.806,0.59,-81.305,240.6,310.85,-0.88,0.625,-1.5,88.55,0,0,1.5,-20.93,0.8,-3.1,-0.07,-0.07,0.18,94.1,1.89
4,0.75,377.489,5.8365,0.495,-77.035,241.95,308.55,-0.875,0.575,-1.85,90.3,0,0,1.6,-15.03,0.8,-2.5,-0.07,-0.075,0.16,94,1.945
4,1.25,377.207,5.73,0.44,-75.19,243.8,307.8,-0.705,0.56,-2.05,91.15,0,0,1.3,-18.61,0.7,-1.5,-0.075,-0.08,0.141,94,1.915
4,1.75,377.593,5.699,0.385,-74.56,240.45,306.25,-0.65,0.555,-2.35,91.8,0,0,0.9,-17.02,0.7,-1.4,-0.08,-0.08,0.14,94,1.92
4,2.25,377.844,5.6245,0.34,-69.565,239.9,304.8,-0.73,0.62,-2.6,92.8,0,0,0.75,-15.055,0.7,-1.4,-0.08,-0.09,0.135,94.05,2.005
4,2.75,377.454,5.561,0.315,-70.95,238.05,304.45,-0.65,0.64,-2.65,93.5,0,0,1.6,-19.5,0.7,-0.95,-0.09,-0.09,0.1465,94.05,2.105
4,3.25,377.319,5.645,0.28,-72.42,239.9,305.05,-0.56,0.485,-2.75,93.5,0,0,1.55,-18.225,0.7,-0.95,-0.09,-0.09,0.198,94,2.01
4,3.75,377.319,5.586,0.27,-73.185,242.75,305.1,-0.52,0.465,-2.75,94,0,0,0.8,-20.42,0.75,-1.75,-0.09,-0.09,0.178,94,2.035
4,4.25,378.062,5.7145,0.27,-70.315,246.05,304.35,-0.47,0.335,-2.85,94.15,0,0,0.9,-17.17,0.7,-1.85,-0.09,-0.1,0.1975,94,2.03
4,4.75,378.1,5.691,0.245,-68.955,242.15,303.5,-0.53,0.275,-3,94.8,0,0,0.7,-19.34,0.7,-1.6,-0.09,-0.095,0.18,94,2.015
4,5.25,378.483,5.615,0.21,-70.235,246.75,303.35,-0.245,0.345,-3.1,94.9,0,0,0.35,-15.31,0.7,-1.4,-0.095,-0.1,0.16,94,2.005
4,5.75,378.099,5.599,0.235,-63.8,245.45,303.4,0.03,1.46,-3.1,94.6,1.65,0,0.3,-15.89,0.7,-1.2,-0.1,-0.1,0.18,94,2.005
4,6.25,377.898,5.6315,0.215,-46.435,246.15,304.5,9.46,3.275,-2.9,95.2,14.87,1.59,0.9,-16.129,0.7,-1,-0.1,-0.1,0.19,94,2.01
4,6.75,378.225,5.5745,0.22,-21.375,244.55,306.9,38.515,10.43,-2.5,94.25,58.08,6.09,1.4,-11.68,0.7,0.4,-0.1,-0.1,0.237,94,1.93
4,7.25,377.552,5.757,0.365,14.775,244.1,309.95,86.5,19.34,-1.85,92.6,119.98,16.65,5.15,-3.12,0.7,4.3,-0.1,-0.1,0.2535,94.05,2.035
4,7.75,377.2785,5.8975,0.68,61.815,246.35,314,151.25,30.76,-0.6,86.85,239.135,29.59,12.1,15.46,0.65,6.2,-0.1,-0.1,0.33,94.1,2.1
4,8.25,377.582,5.956,1.475,111.27,246.35,320,228.15,37.68,1.15,77.85,395.68,43.7,17.2,46.77,0.7,7.2,-0.12,-0.11,0.39,94.2,2.285
4,8.75,377.28,5.7735,2.75,163.905,250.65,324.95,291.2,44.02,3.3,65.151,545.73,55.65,21.6,83.86,0.6,8.35,-0.125,-0.11,0.4905,94.4,2.56
4,9.25,377.095,5.6885,3.62,222.525,253.2,330.4,379.95,49.63,4.55,59.35,728.695,65.475,28.75,126.57,0.7,7.2,-0.085,-0.09,0.54,94.5,2.87
4,9.75,376.593,5.5195,4.48,278.41,253.9505,335.25,445.55,57.315,6,54.65,751,89.69,30.05,167.78,0.7,6.3,-0.07,-0.07,0.575,94.5,2.955
4,10.25,376.153,5.52,4.8,331.22,257.65,338.7,512.7,60.09,6.1,52.35,1048.5,98.75,34.5,202.785,0.7,5.9,-0.065,-0.055,0.591,94.6,3.01
4,10.75,376.357,5.5155,5.145,382.45,255.9,340.9,577.85,65.835,6.45,50.15,1164.35,105.09,38.1,235.89,0.8,5.5,-0.04,-0.035,0.62,94.5,3.11
4,11.25,376.371,5.419,5.77,421.9,260.35,345.5,615.8,68.38,7.25,47.2,1261.1,119.385,51.45,264.55,0.75,5.2,-0.02,-0.02,0.66,94.5,3.315
4,11.75,376.386,5.4015,6.475,461.05,263.5,345.85,665.9,70.7,8.45,43.75,1360.75,108.995,50,288.17,0.8,4.5,-0.02,-0.025,0.65,94.5,3.295
4,12.25,376.17,5.459,7.055,482.75,265,348,689.8,72,9.2,39.75,1423.05,110.59,52.45,296.61,0.8,3.9,-0.01,-0.03,0.67,94.45,3.56
4,12.75,376.145,5.332,7.815,496.3,265.5,350.95,697.15,73.1,10.25,38.2,1384.1,119.5,53.1,299.21,0.9,4,0.01,-0.03,0.675,94.5,3.445
4,13.25,375.982,5.27,8.225,499.1,268.2,354.2,695.45,74.55,10.15,37.6,1401.05,115.75,54.95,292.52,0.9,2.4,0.01,0,0.6845,94.5,3.56
4,13.75,375.5365,5.2225,7.87,485.45,264.45,355.6,681.05,72.5,10.35,35.65,1365.25,100.155,52.45,306.5,0.8,2.55,0.025,0.02,0.7215,94.5,3.665
4,14.25,375.3695,5.127,7.935,478.9,268.5,355.95,682.65,70.35,10.2,36.05,1252.4,92.52,50.8,276.63,0.85,2,0.05,0.045,0.73,94.5,3.785
4,14.75,375.0965,5.208,7.96,451.35,268.75,356.9,643.75,68.74,10,36.55,1154.35,96.68,54,275.67,1,1.9,0.07,0.065,0.704,94.5,3.635
4,15.25,375.247,5.226,8.07,395.79,270.8,356,560.95,63.24,9.85,36.35,1142.55,83.09,48.15,232.34,1,1.5,0.07,0.06,0.677,94.5,3.48
4,15.75,374.884,5.25,7.76,366.41,273.2,356.15,546.6,59.43,10.2,37.45,1041.8505,74.045,43.3,214.16,1,1,0.08,0.065,0.68,94.45,3.535
4,16.25,374.862,5.233,7.545,307.475,271.05,354.75,470,51.845,10.05,38.15,909.52,64.4,37.5,176.44,1,0.4,0.06,0.05,0.68,94.4,3.565
4,16.75,374.8,5.307,7.295,242.85,268.35,352.2,409.95,44.57,9.3,39.5,820.715,57.07,32.3,138.835,1,-0.3,0.04,0.03,0.68,94.4,3.495
4,17.25,374.794,5.321,7.015,185.47,264.7,349.8,336.25,37.93,9.2,40.05,576.27,47.33,30.4,107.12,1,-0.4,0.03,0.02,0.64,94.4,3.405
4,17.75,375.17,5.304,6.48,117.73,259.8,346.3,254.9,31.185,8.65,41.75,474.12,40.13,26.55,63.58,1,-1.3,0.035,0.01,0.591,94.4,3.255
4,18.25,374.592,5.24,5.735,56.095,258.851,343.75,181.7,25.615,7.8,43.8,353.07,29.095,20.65,29.19,1,-2.1,0.02,0.01,0.54,94.3,3.025
4,18.75,374.1975,5.4285,5.235,11.61,259.5005,338.75,108.65,19.16,6.75,46.5,223.155,18.92,18.4,-1.9,1,-3.3,0.02,0.01,0.53,94.3,2.83
4,19.25,374.293,5.3815,4.535,-37.835,257.35,336.15,50.225,9.465,5.8,51.6,98.125,9.19,10.8,-14.65,1,-5,0.01,0.01,0.449,94.25,2.605
4,19.75,374.182,5.4975,3.49,-80.995,254.7,330.6,11.39,2.72,4.25,58.4,28.135,2.845,6.1,-26.635,1,-6.55,0.01,0,0.3605,94.2,2.325
4,20.25,373.672,5.613,2.64,-89.54,253.5,323.7,0,1.29,2.5,66.25,3.62,0.055,2.8,-19.65,1,-6.8,0.01,0,0.237,94.2,1.985
4,20.75,373.418,5.798,1.83,-89.295,252.8,319.8,-0.665,0.475,1.45,71.65,0,0,2,-19.44,1,-4.8,0.01,-0.01,0.2,94.2,1.98
4,21.25,373.9225,5.583,1.505,-87.535,249.4,316.85,-1.01,0.555,0.35,76.25,0,0,1.4,-19.37,1,-4.15,0,-0.02,0.195,94.2,1.955
4,21.75,374.9255,5.6065,1.27,-82.46,245.05,316.45,-1.35,0.46,0.15,79.2,0,0,2.3,-20.555,1,-4.3,-0.02,-0.03,0.21,94.1,2
4,22.25,375.8635,5.736,1.035,-80.615,249.2,315.65,-0.955,0.57,-0.05,82.35,0,0,1.8,-17.165,0.95,-3.55,-0.03,-0.04,0.221,94.1,2.08
4,22.75,376.973,5.792,0.95,-81.195,241.7,314.7,-0.735,0.61,-0.55,83.45,0,0,2.2,-23.905,1,-2.6,-0.045,-0.05,0.2005,94.1,1.875
4,23.25,376.374,5.783,0.805,-81.925,247.9,312.3,-0.61,0.61,-0.95,86.65,0,0,1.6,-18.44,1,-3.4,-0.05,-0.06,0.2155,94.1,1.945
4,23.75,376.3425,5.7745,0.675,-82.42,247.75,311.6,-0.645,0.64,-1.35,87.3,0,0,1.8,-19.97,0.8,-2.3,-0.06,-0.06,0.183,94.1,1.885
5,0.25,380.369,6.367,0.615,-54.635,280.1,327.6,-0.405,0.615,1.85,88.8,0,0,1.2,-21.99,3.1,-2.3,0.63,0.46,0.21,94.1,2.09
5,0.75,380.464,6.327,0.515,-52.27,282.85,326.2,-0.455,0.54,1.45,92.6,0,0,1.8,-22.335,1.85,-2.35,0.465,0.385,0.225,94.05,2.12
5,1.25,381.2565,6.362,0.46,-51.805,286.65,326.05,-0.4,0.77,1.25,92.65,0,0,1.2,-22.9,1.2,-2.25,0.345,0.325,0.19,94.05,1.96
5,1.75,381.168,6.1665,0.435,-56.215,280.15,323.65,-0.67,0.555,1.05,91.45,0,0,1.3,-21.4,1,-1.6,0.28,0.285,0.167,94,2.005
5,2.25,381.468,6.0665,0.38,-47.775,279.7,322.95,-0.52,0.545,0.4,92.95,0,0,1.9,-21.94,0.3,-1.5,0.155,0.24,0.16,94,2.035
5,2.75,381.567,6.13,0.315,-55.495,276.7,322.7,-0.705,0.855,0.1,94.1,0,0,1.1,-18.25,0.55,-1.8,0.115,0.185,0.15,94,1.965
5,3.25,381.572,6.067,0.335,-43.405,281.15,323.65,-0.515,0.775,0.4,94.2,0,0,0.9,-19.24,0.5,-1.85,0.125,0.155,0.155,94,2.01
5,3.75,382.4825,5.908,0.335,-49.765,279.5,323.1,-0.505,0.65,0.45,94,0,0,1,-17.585,0.35,-1.7,0.11,0.14,0.13,94.05,1.91
5,4.25,382.7975,5.8555,0.325,-39.35,283.1,321.7,-0.4,0.77,0.05,95.15,0,0,0.65,-18.29,0.1,-0.8,0.085,0.12,0.15,94,1.975
5,4.75,383.191,5.881,0.24,-35.46,281.2,321.2,0.18,1.065,-0.05,95.45,2.135,0,0.2,-16.88,0.1,-2.5,0.065,0.11,0.143,94.05,1.965
5,5.25,384.562,5.9185,0.215,-28.695,280.45,319.3,10.035,3.055,-0.1,95.75,16.745,1.04,1.1,-14.5,0.1,-1.1,0.04,0.08,0.15,94.1,2.09
5,5.75,383.4825,5.917,0.17,-11.86,277.4,320.45,35.005,6.885,-0.05,96.25,54.57,3.34,2.1,-11.81,0.1,0.4,0.04,0.065,0.15,94.1,2.005
5,6.25,383.334,6.161,0.185,11.12,277.3,322.95,81.4,16.205,0.6,96.25,113.495,8.65,5.4,-8.53,0.1,3.9,0.01,0.035,0.22,94.1,1.98
5,6.75,381.9105,6.229,0.295,43.015,268.5,327.85,133.05,21.49,1.45,94.3,234.075,15.335,15.6,5.74,0.15,7.2,0,0.03,0.2975,94.1,2.015
5,7.25,380.1795,5.9925,1.005,86.305,271.1,333.45,179.2,29.26,2.85,88.2,296.81,24.225,23.4,26.635,0.2,7.4,0.045,0.02,0.368,94.2,2.195
5,7.75,379.9245,6.209,1.85,151.035,274.55,339.6,273.3,36.325,5,76.65,231.515,31.54,37.2,68.315,1.5,6.9,0.06,0.025,0.433,94.3,2.325
5,8.25,379.027,6.466,3.17,220.225,277.75,346.15,336.6,40.16,6.95,67.5,522.545,37.91,46.3,94.6,4.8,5.9,0.09,0.035,0.4755,94.4,2.665
5,8.75,378.236,6.2255,3.975,258.685,281,350.3,397.05,44.44,8.1,62.4,595.815,42.855,54.5,128.9305,6.6,5.9,0.135,0.045,0.5445,94.55,2.835
5,9.25,378.247,5.914,4.555,336.385,283.6,354.85,447.1,47.81,8.6,60.4,760.77,53.12,69.85,165.33,8.25,4.7,0.385,0.115,0.56,94.6,2.99
5,9.75,377.6925,5.978,5.37,385.62,287.15,358.5,525.5005,57.58,9.2,56.75,1104.1,60.755,77.9,187.77,10.55,4.75,0.58,0.165,0.565,94.6,2.95
5,10.25,377.7195,6.255,6,411.855,291,360.85,561.4,61.31,9.45,52.65,1281.55,63.465,92.25,223.17,12,3.9,0.7,0.29,0.57,94.7,3.025
5,10.75,377.01,6.354,6.375,446.265,293.7,364.95,613.1,58.8,9.85,49.35,1340.1,71.1,103.15,257.985,13.9,2.95,1.05,0.415,0.6,94.6,3.065
5,11.25,377.002,5.795,6.8,510.4,295.05,368.7,656.5,64.71,10.7,46.75,1421.3,78.88,112.7,291.44,15.6005,3.95,1.27,0.545,0.612,94.5,3.26
5,11.75,377.231,5.905,6.86,502.705,296.8,370.7,649.05,63.9605,10.75,46.5,1505.85,76.34,112.6,306.16,19.05,3.1,1.5,0.645,0.614,94.5,3.01
5,12.25,377.759,5.782,7.33,518.94,299.3,372.3,692.5,67.5,10.85,44.75,1405.35,77.615,116.1,299.125,25.3,3.4,1.735,0.72,0.617,94.5,3.18
5,12.75,377.07,5.9605,8.09,559.135,300.3,374.8,728,69.505,11.1,42.75,1673,85.37,110.1,323.26,30.95,3.2,2.145,0.87,0.635,94.5,3.21
5,13.25,377.6365,5.858,8.5,506.295,301.35,375.15,643.1,61.16,11.55,40.2,1334.55,70.185,121.3,274.66,34.9,2.35,2.31,1.075,0.62,94.45,3.185
5,13.75,377.259,5.586,8.72,482.675,303.6,378.35,622.75,60.93,11.95,40.45,1319.3,66.465,123.35,249.395,34,2.9,2.425,1.2,0.62,94.5,3.25
5,14.25,377.159,6.091,8.41,455.48,304.6,380.2,599.05,60.78,12.45,41.05,1371.45,69.9,109.6,285.62,32.201,2.25,2.485,1.265,0.6235,94.5,3.16
5,14.75,375.487,6.334,8.455,402.365,306.05,380.95,525.3,53.4,12.2,39.75,1089.3,65.545,99.3,225.27,34.3,1.45,2.58,1.33,0.6555,94.5,3.395
5,15.25,377.0225,6.1575,8.34,399.645,304.95,378.25,553.8,54.83,12.35,38.95,1148,62.84,103.55,204.12,33.2,1.15,2.575,1.36,0.625,94.4,3.335
5,15.75,376.349,5.9635,8.21,349.48,310.45,379.05,466.25,50.32,12.6,39.1,1097.65,55.7,94.1,181.46,31.2,0.5,2.575,1.36,0.62,94.5,3.255
5,16.25,376.4275,6.0105,8.62,274.55,305.65,375.3,439.9,42.75,12.55,40.05,919.79,45.98,94.2,168.96,27.3,0.9,2.555,1.36,0.624,94.4,3.115
5,16.75,376.0895,6.083,8.375,269.375,304.2,375.5,384.9,37.95,12.65,40.15,929.47,48.22,86.95,151.41,25.6,0.5,2.59,1.31,0.61,94.45,3.085
5,17.25,375.997,6.029,7.63,190.74,302.4,372.9,285.7,30.895,12,42.55,749.88,40.38,79.9,100.49,23.45,-0.6,2.525,1.275,0.608,94.4,3.125
5,17.75,375.399,6.0065,7.4,176.705,300.4,370.1,276.3,29.1,11.65,44.5,676.47,37.785,68.8,72.51,21.35,-0.3,2.45,1.27,0.57,94.4,2.95
5,18.25,375.316,5.5465,6.985,122.535,295.55,365.9,218.7,24.79,10.95,45.25,536.62,31.49,62.95,52.505,19.4,-1.1,2.31,1.25,0.53,94.4,2.805
5,18.75,375.506,6.346,6.6,64.2405,295.3,362.6,165.25,19.465,10.6,46.8,361.37,20.165,43.8,23.96,17.55,-2.3,2.18,1.23,0.53,94.4,2.76
5,19.25,374.3895,6.111,5.64,20.34,287.25,358.6,118.6,14.42,9.75,53.3,278.47,16.3455,39.3,6.17,15.9,-2.85,2.075,1.195,0.463,94.3,2.61
5,19.75,374.7175,6.263,4.935,-10.385,287.7,353.55,67.07,9.11,8.85,59.15,151.09,8.86,28.3,-13.93,14.05,-4.15,1.99,1.155,0.414,94.3,2.435
5,20.25,375.298,6.165,3.72,-44.975,287.45,349.3,23.87,4.49,8,64.5505,55.79,3.555,14.4,-20.6,12.75,-4.6,1.945,1.12,0.305,94.25,2.12
5,20.75,375.619,6.3705,2.875,-66.59,290.95,344.2,5.195,1.985,6.6,70.05,16.555,0.495,6.65,-20.24,11.4,-5.7,1.785,1.055,0.27,94.2,1.855
5,21.25,376.631,6.662,2.045,-69.7,289,341.05,0,0.775,5.65,77.2,2.41,0,4.5,-18.49,10.3,-5.35,1.555,0.995,0.245,94.2,1.825
5,21.75,376.6405,6.7665,1.615,-71.115,286.6,336.25,-1.185,0.52,4.45,79.95,0,0,3.4,-18.45,8.5,-4.6,1.455,0.94,0.195,94.1,1.87
5,22.25,377.7265,6.8085,1.235,-70.415,280.8,332.25,-1.085,0.57,3.7,86.2,0,0,2.35,-15.63,7,-4.4,1.31,0.835,0.1595,94.1,1.86
5,22.75,378.4725,6.806,1.035,-69.025,278.25,330.9,-0.88,0.765,3.35,86.6,0,0,1.7,-13.46,5.8,-3.9,1.17,0.765,0.13,94.1,1.8
5,23.25,379.103,6.445,0.785,-65.52,275.85,329.35,-0.855,0.79,3.05,87.55,0,0,1.35,-15.97,4.65,-3.5,0.97,0.69,0.135,94.1,1.92
5,23.75,380.063,6.3425,0.635,-59.145,283.4,329.65,-0.565,0.685,2.6,88.85,0,0,1.45,-20.255,4.15,-3.95,0.87,0.615,0.1605,94.1,1.955
6,0.25,378.231,10.1145,0.51,-57.895,315.65,355.85,-0.305,0.22,7.7,95.15,0,0,1.3,-15.6395,5.95,-4.05,5.235,4.67,0.11,94.3,1.895
6,0.75,378.8865,9.8935,0.48,-56.92,309.35,353.55,-0.275,0.105,7.4,95.3,0,0,0.4,-16.6745,5.5,-2.25,5.095,4.625,0.118,94.25,1.92
6,1.25,378.933,9.857,0.37,-53.42,310.85,351.1,-0.245,0.29,6.95,96.25,0,0,0.3,-17.62,4.95,-2.1,4.93,4.575,0.1035,94.25,1.91
6,1.75,380.916,9.7395,0.315,-54.675,311.2,349.45,-0.32,0.295,6.55,96.55,0,0,0.1,-17.56,4.5,-1.7,4.715,4.505,0.113,94.3,2
6,2.25,379.981,9.755,0.245,-47.28,311.95,348.9,-0.21,0.28,6.4,96.95,0,0,0.4,-14.915,4,-1.6,4.595,4.415,0.1135,94.25,1.93
6,2.75,379.599,9.885,0.235,-40.4,315.8,348.9,-0.295,0.165,6.35,97.35,0,0,0.6,-19.14,3.7,-1.5,4.415,4.355,0.124,94.2,1.885
6,3.25,380.298,10.0555,0.185,-34.98,319.7,348.15,-0.16,0.275,6.1,97.5,0,0,0,-16.379,3.3,-1,4.3,4.26,0.126,94.2,1.955
6,3.75,379.7295,9.775,0.115,-33.945,320.95,347.4,-0.16,0.175,5.85,98,0,0,-0.25,-19.51,2.5,-1.3,4.215,4.15,0.1335,94.2,1.98
6,4.25,380.415,9.947,0.085,-27.865,325,347.5,0.335,0.64,6.25,99,2.575,0,-0.1,-18.85,2.4,-1.4,4.115,4.04,0.12,94.25,2.005
6,4.75,381.667,9.874,0.085,-22.69,324.6,347.5,8.31,2.925,6.3,99.25,16.84,0.44,-0.25,-18.67,2.4,-1.75,4.15,3.97,0.1205,94.25,2.05
6,5.25,383.159,9.997,0.065,-5.12,325.6,348,28.705,5.535,6.25,99.55,49.125,2.52,1.05,-19.035,2.25,0.05,4.205,3.905,0.1355,94.25,1.91
6,5.75,381.821,10.195,0.06,7.43,326.45,348.9,55.095,8.72,6.45,99.4,87.765,4.16,3.45,-11.81,2.4,2.9,4.21,3.82,0.167,94.25,1.905
6,6.25,379.646,10.517,0.04,31.28,324.85,354,82.5,11.19,7.05,99.65,157.29,7.06,12.1,-7.735,3.15,6.1,4.3,3.78,0.222,94.3,1.73
6,6.75,376.189,10.8315,0.135,69.935,328.7,360,136.3,17.45,8.2,98.6,230.015,10.835,24.4,4.69,3.95,7.9,4.4,3.75,0.264,94.35,1.795
6,7.25,373.829,11.372,0.695,118.32,330.95,368.9,194.7,29.02,9.75,94.6,294.49,29.315,44.1,23.515,5.5,6.95,4.505,3.76,0.355,94.4,1.925
6,7.75,372.0105,11.469,2.26,174.945,324.85,373.95,278.8,36.84,12,84.7,311.165,34.96,71.4,49.055,7.2,6.8,4.715,3.805,0.39,94.5,2.115
6,8.25,371.8595,11.573,3.955,209.94,319.35,379.6,299.45,42.16,13.25,74.8,550.775,43.91,90.3,69.79,9.3,5.4,5.105,3.94,0.435,94.6,2.255
6,8.75,371.35,10.948,4.84,258.835,328.8,381,357.7,37.58,14,68.35,676.245,46.59,113.6,99.46,12,4.5,5.45,4.135,0.46,94.7,2.265
6,9.25,370.754,10.885,5.71,304.495,325.75,385.45,441.65,45.62,14.45,64,832.825,51.27,134.1,130.88,13.9,4,5.73,4.31,0.48,94.8,2.38
6,9.75,370.0285,11.008,6.19,343.3,326.1,390,447.3,43.91,15.3,63.15,899.595,52.275,156.5,147.83,15.9,3.9,6.12,4.45,0.55,94.75,2.505
6,10.25,369.459,10.685,7.29,420.495,328.05,396,571.8,58.29,16.0505,61.5,1163.7,57.77,170.5,193.4,17.8,3.9,6.44,4.59,0.555,94.8,2.72
6,10.75,369.4615,10.275,8.035,422.365,335.95,396.3,531.2,50.78,16.3,58.9,1137.7,61.28,171.1,203.96,19.8,3.2,6.825,4.72,0.595,94.75,2.9
6,11.25,368.966,10.04,8.295,422,340.8,399.7,541.15,52.42,16.9,59.35,1105.9,54.99,187.85,215.38,23.1,3.3,7.43,4.83,0.622,94.75,2.98
6,11.75,368.7535,10.104,8.41,426.175,343.9,401.9,516.9,49.75,16.8,57.1,957.355,46.545,193.4,205.7,32.85,3,8.055,5.235,0.611,94.75,3.04
6,12.25,367.963,9.8575,9.24,433.75,345.75,403.35,533.15,49.04,17.1,54.85,1009.1,48.285,195.75,237.585,35.35,3,8.495,5.58,0.6225,94.75,3.005
6,12.75,368.633,9.8545,9.835,454.895,344.5,408.85,574.15,52.475,17.8,55.1,1180.45,55.39,192.35,190.48,36.75,2.8,8.81,5.765,0.62,94.7,3.065
6,13.25,368.184,9.849,10.085,472.885,342.15,411.15,590.2,56.375,18.45,51.8,1162.25,53.54,200.1,235.44,41.65,1.8,9.22,5.95,0.618,94.7,3.11
6,13.75,369.015,9.799,10.635,496.84,341.35,412.05,654.6,59.525,18.85,49.25,1226.75,56.1,188.75,253.67,39.2,2.3,9.14,5.96,0.6,94.7,3.125
6,14.25,368.456,9.663,10.945,428.41,345.05,413.5,543.6,51,18.95,48.4,1058.55,48.68,180.3,192.58,36.6,1.8,9.38,6.03,0.62,94.7,3.02
6,14.75,368.288,10.034,10.725,397.63,344.85,413.9,535.45,49.86,18.35,48.65,981.655,55.96,180.55,184.98,34.85,1.3,9.405,6.14,0.637,94.7,3.025
6,15.25,367.662,9.756,10.435,415.41,340.15,410.75,557,52.1,18.6,48.9,1154.75,56.62,173.4,194.31,36.65,1.5,9.495,6.255,0.64,94.7,3.035
6,15.75,367.989,9.53,10.705,355.395,341.6,410.15,472.4,45.49,18.7,49.15,929.665,47.56,181.7,169.96,30.65,0.6,9.28,6.345,0.6355,94.7,3.005
6,16.25,368.5545,9.7065,11.215,297.475,343.05,408.2,429.25,40.41,18.75,48.75,768.865,39.55,153.5,153.17,28.1,0.4,8.995,6.49,0.614,94.7,2.965
6,16.75,368.0945,9.6905,10.275,233.28,336.9,405.85,368.3,37.98,18.55,48.8,658.12,38.33,141.9,128.51,25.75,0.1,8.75,6.47,0.58,94.7,2.925
6,17.25,368.2285,9.976,10.03,234.72,337.1,402.55,351.2,34.005,17.6,49.45,693.605,36.4,126.9,93.505,23.1,0.3,8.495,6.42,0.549,94.6,2.925
6,17.75,368.255,9.853,9.955,197.24,336.25,400.05,277.25,31.555,17.3,50.55,576.585,37.56,112.2,69.92,22.6,-0.5,8.415,6.405,0.56,94.6,2.845
6,18.25,368.37,9.738,9.15,146.56,332.35,398.3,238.15,25.66,17.45,51.85,487.235,30.93,102.9,52.485,21.25,-1,8.235,6.335,0.5335,94.6,2.705
6,18.75,367.5975,9.9935,8.54,105.675,323.9,396.95,198.7,18.66,16.95,54.6,378.73,18.635,86.8,17.61,19.95,-1.3,8.06,6.225,0.476,94.6,2.64
6,19.25,367.783,10.136,7.645,59.225,326.3,392.15,162.15,16.5555,16.101,58.05,332.705,16.29,70.55,4.03,18.4,-2,7.865,6.13,0.45,94.6,2.53
6,19.75,367.5835,10.298,6.695,23.525,321.15,387.4,107.2,13.1,15.15,62.9,265.205,13.38,55.7,-12.3,17.2,-2.7,7.655,6.035,0.411,94.5,2.24
6,20.25,367.327,10.724,5.04,-9.155,320.45,383.3,71.45,9.295,14.6,69.5,155.085,7.38,36,-17.97,15.5,-3.4,7.295,5.92,0.3465,94.5,1.92
6,20.75,368.137,10.937,3.955,-40.985,322.1,380.35,35.305,5.58,13.6,73.35,80.595,4.32,20,-19.63,14.3,-4.8,7.005,5.8,0.295,94.45,1.855
6,21.25,369.019,10.494,3.07,-65.915,319.5,375.4,10.18,2.695,12.6,78.35,28.585,1.805,9.75,-16.64,12.75,-5.4,6.81,5.69,0.24,94.4,1.76
6,21.75,370.431,10.2865,1.965,-65.605,318.05,368.45,0,0.63,11.45,83.65,5.97,0,6.5,-17.695,11.05,-5.6,6.565,5.505,0.16,94.4,1.85
6,22.25,372.205,10.482,1.305,-62.87,318.65,364.45,-0.425,0.415,10.15,87.7,0,0,3,-14.83,9.45,-4.4,6.295,5.325,0.16,94.4,1.91
6,22.75,374.128,10.5085,1.06,-67.535,310.45,361.15,-0.655,0.39,9.5,90.45,0,0,2.95,-14.63,8.15,-3.8,6.07,5.225,0.13,94.3,1.945
6,23.25,376.811,10.244,0.81,-64.075,312.5,359.65,-0.57,0.295,9.05,92.25,0,0,2.1,-14.235,7.3,-4.2,5.85,5.14,0.1405,94.3,1.845
6,23.75,377.1,9.995,0.62,-59.93,314.1,358.2,-0.4,0.39,8.45,93.75,0,0,1.45,-14.82,6.85,-2.9,5.61,5.06,0.12,94.3,1.87
7,0.25,375.095,13.5815,0.62,-60.94,317.3,372.7,-0.93,1.04,11.1,94.85,0,0,0.8,-17.26,3.2,-2.4,9.62,9.49,0.13,94.3,1.9
7,0.75,376.069,13.526,0.49,-59.4,317.6,372.1,-0.81,0.89,10.95,95.95,0,0,0.8,-18.25,2.8,-3,9.52,9.41,0.12,94.3,1.88
7,1.25,377.304,13.345,0.5,-56.23,314.5,370.1,-1.02,1.06,10.65,96,0,0,0.15,-16.95,2.1,-2.15,9.44,9.35,0.11,94.3,1.9
7,1.75,378.032,13.399,0.445,-53.12,321.4,367.7,-0.77,1,10.4,96.1,0,0,0.6,-17.52,1.6,-2.1,9.29,9.27,0.111,94.3,1.92
7,2.25,379.859,13.317,0.415,-55.53,316,366.4,-0.81,0.96,10,96.4,0,0,-0.4,-17.315,1.1,-2.4,9.17,9.2,0.12,94.3,1.9
