DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
2,0.5,0.441,-0.31,3.682865,0.572442,-10.224,-0.377,-5.1065,1.971,77.55535,98.5,404.73,1.15,-29.1,0,-0.4023445,0.645,281.45,312.882,4.1175,0.324,0.332497,-0.416768,-0.2756105,78.5183,75.83175,421.8775,4.505585,-0.750611,0.906725,277.8705,308.4505,0.8958235,0.8637655,0.5388985,0.1098275,0.165919,0.100794,0.01052533,-5.670855,70.5027,3.78769,0.869721,0.915778,0.573743,-0.0442634,423.165,4.642265,295.3565,308.689,-0.137739,-0.519174,-7.08346,0.226949,0.249237,0.115974,0.136288,2.61281,0.529515
2,1.5,0.431835,-0.6825,3.69959,0.528,-10.201,-0.3711095,-5.25626,1.937,78,98.5,405.391,1.08,-26.98,0,-0.343468,0.587069,279.8,311.454,4.126265,0.325,-0.154233,-0.806999,-0.482271,79.5176,77.67865,421.6855,4.500725,-1.05418,0.895767,275.7235,306.021,0.901387,0.839105,0.53566,0.107139,-0.397194,0.1075565,0.0130241,-5.881535,72.50975,3.83053,0.872618,0.922412,0.563978,-0.3714805,423.5005,4.61075,293.041,307.232,-0.1468515,-0.8659655,-7.758465,0.2307295,0.260108,0.1116075,0.142184,2.5901,0.532376
2,2.5,0.432,-0.816667,3.68,0.6065,-10.6629,-0.447,-5.419,1.9115,78.485,98.5,405.874,1.02,-25.812,0,-0.316383,0.5317825,281.1585,310.068,4.144425,0.328,-0.384982,-1.041935,-0.823119,80.26805,77.03175,422.199,4.53627,-0.796123,0.684047,275.807,306.075,0.860185,0.878058,0.529206,0.109455,-0.8044385,0.100151,0.00695506,-5.983165,73.2731,3.83167,0.867493,0.9148855,0.564199,-0.808661,423.9445,4.60897,289.774,306.158,-0.139601,-1.20969,-7.804055,0.230114,0.2499885,0.10855,0.141809,2.61732,0.539444
2,3.5,0.4305,-0.95,3.708235,0.558,-11.733,-0.551,-5.467,1.903,78.985,98.487,405.484,0.97,-25.47,0,-0.324,0.5573005,280.527,309.4845,4.12,0.327,-0.783707,-1.015001,-0.755103,81.2414,77.7841,422.4655,4.52239,-0.849748,0.702251,274.543,305.949,0.865145,0.8788665,0.5310375,0.1062575,-0.712162,0.109783,0.006652365,-6.73216,75.89955,3.82798,0.866638,0.880953,0.568248,-0.851601,425.023,4.621085,290.632,304.64,-0.140119,-1.35894,-7.962575,0.228151,0.252676,0.111829,0.1449065,2.61173,0.547542
2,4.5,0.415,-1.05,3.661,0.618,-10.637,-0.488604,-5.53225,1.894,80.1495,98.459,405.783,0.91,-24.264,0,-0.332,0.537239,281.2135,308.934,4.09848,0.323,-1.070305,-0.97558,-0.8446595,81.8429,79.39425,422.7705,4.47743,-0.9035495,0.8307005,273.4705,305.138,0.852628,0.8571,0.510169,0.112472,-0.9266225,0.109225,0.00613509,-6.74425,77.0934,3.71772,0.8350285,0.865046,0.541197,-1.13756,425.826,4.575395,290.304,304.724,-0.147095,-1.54058,-8.09215,0.222955,0.254559,0.1107665,0.138037,2.54536,0.5325725
2,5.5,0.421,-1.215835,3.602,0.568,-9.4515,-0.594,-5.584795,1.886,80.926,98.466,405.5735,0.84,-22.882,0,-0.2404695,0.482,279.8,308.258,4.044,0.322,-1.06346,-1.13216,-0.946903,82.3665,79.6414,422.529,4.42137,-0.994996,0.7550895,273.058,303.9855,0.820754,0.8265425,0.5018155,0.114638,-1.16469,0.110973,0.00850432,-6.9236,77.5098,3.68669,0.812407,0.831088,0.516351,-1.262335,425.225,4.52088,290.0525,304.4815,-0.148507,-1.64884,-8.138615,0.215197,0.232944,0.1079085,0.1400995,2.50896,0.5361095
2,6.5,0.42,-1.321665,3.64,0.587,-9.173,-0.4352795,-5.714,1.86573,81.5475,98.485,405.513,0.8,-25.179,0,-0.243,0.5072525,280.314,307.175,4.0195,0.322,-1.278485,-1.22499,-1.176315,82.2132,80.1119,423.335,4.44646,-0.8134335,0.710592,276.068,304.759,0.8264095,0.795998,0.4905,0.1109545,-1.17172,0.1066625,0.00742183,-7.17877,77.9956,3.64799,0.854454,0.855008,0.510735,-1.41159,425.2565,4.48315,290.53,304.722,-0.1482055,-1.72536,-8.12014,0.219712,0.232038,0.106591,0.134271,2.58983,0.507641
2,7.5,0.408,-1.4675,3.597,0.518,-10.337,-0.542659,-5.842,1.846125,82.195,98.5,405.865,0.76,-25.09,0,1.1,0.941,278.31,306.8,4.08702,2.116335,-1.49674,-1.58727,-1.28779,83.3679,80.84195,423.9875,4.447905,0.162486,0.866571,277.439,304.241,0.789185,0.823629,0.493141,0.106086,-1.19961,0.10721,1.27524,-7.49067,77.9408,3.545855,0.815996,0.859944,0.534337,-1.56917,425.616,4.51128,289.413,303.009,0.128188,-1.9842,-8.12365,0.216428,0.236504,0.103821,0.122875,2.56852,0.529582
2,8.5,0.4635,-1.45,3.575,0.8575,-2.03489,0.524,-5.898,1.812,81.618,98.531,405.996,0.78,14.85,81.2941,45.04,7.60748,279.4,307.709,4.062,65.9451,-1.45091,-1.691185,-1.43228,82.692,80.80195,424.084,4.49668,30.5274,4.91521,283.257,304.825,0.8508915,0.8596555,0.5157425,0.0977407,-1.32969,0.0965962,63.40135,-7.81315,77.9742,3.51457,0.856115,0.883896,0.544619,-1.40338,426.052,4.60848,294.0875,306.6495,10.7107,-1.93805,-8.09611,0.244439,0.261766,0.114274,0.132051,2.59224,0.506634
2,9.5,0.569,-1.078,3.512125,1.157545,28.096,5.818,-5.63853,1.784,79.1283,98.559,405.902,0.94,102.3215,276.66,146.9255,23.123,279.897,311.8995,4.067375,151.218,-0.939296,-1.20787,-0.825338,78.2717,77.4203,424.32,4.58522,105.393,14.6128,279.308,308.194,0.9958805,0.967117,0.609306,0.134592,-0.976507,0.1278,240.465,-7.29698,74.4647,3.646275,0.9823125,1.051305,0.6644165,-0.6655395,425.9895,4.58735,295.596,309.972,41.071,-1.15404,-7.59428,0.2901675,0.3355825,0.1443625,0.15805,2.63438,0.5804245
2,10.5,0.639,-0.3285,3.554415,1.227,84.318,13.148,-5.1585,1.8,74.378,98.5772,405.854,1.22,204.861,516.98,266.85,38.8985,280.872,316.895,4.065,234.136,-0.091528,-0.286623,-0.30208,74.4335,72.8694,424.4095,4.62496,204.088,31.4782,280.364,312.036,1.058035,1.04101,0.6520005,0.2217165,-0.193729,0.205261,472.743,-6.54483,69.2882,3.591825,1.103295,1.162765,0.7251165,0.336244,425.99,4.73914,300.989,315.482,88.9283,-0.247574,-7.29524,0.356346,0.428249,0.170988,0.2150575,2.6109,0.580506
2,11.5,0.6894745,0.522,3.55306,1.26,131.266,19.085,-4.424,1.862065,69.4,98.6,404.775,1.55,283.82,753.634,374.16,49.8237,281.004,322.4,4.123,283.56,1.15936,0.8139885,0.908742,69.4649,67.5354,423.821,4.76056,339.596,41.5156,280.738,318.493,1.199945,1.172575,0.7050395,0.3120425,0.7221915,0.266374,687.133,-4.633445,64.76705,3.73096,1.24289,1.25413,0.7961555,1.5592,424.716,4.813255,307.2315,324.908,150.4715,1.02029,-5.675545,0.4130825,0.47875,0.1892265,0.293414,2.712665,0.5911175
2,12.5,0.699,1.226665,3.5745,1.10771,157.677,20.7333,-4.0175,1.90494,65.194,98.58,404.158,1.92,327.96,858.833,434.658,54.5638,283.65,326.795,4.0595,316.0825,2.190925,1.51609,1.95005,65.1307,63.5332,423.146,4.862265,410.287,46.7004,285.343,321.864,1.235635,1.207765,0.769244,0.3525545,1.56682,0.322272,771.308,-3.54657,61.6838,3.922655,1.28569,1.25572,0.837892,2.332945,423.796,4.85775,310.749,332.854,195.437,1.911565,-5.267085,0.4550025,0.5190205,0.2109545,0.346701,2.833865,0.6117065
2,13.5,0.697,1.79,3.66172,1.171,170.854,24.2575,-3.59197,2.03475,62.311,98.519,403.761,2.175,318.9885,834.795,429.691,56.4353,286.413,329.408,4.02959,310.834,2.75614,1.96839,2.35888,62.7491,61.47815,422.466,4.73764,385.581,48.5956,284.922,326.295,1.27415,1.29182,0.767495,0.346367,1.95777,0.30124,779.67,-3.6507,58.7732,3.82815,1.30129,1.3684,0.855923,2.82255,422.553,4.94943,311.197,331.8635,182.591,2.31016,-4.74527,0.475072,0.542807,0.21292,0.358204,2.73007,0.605169
2,14.5,0.707403,2.119,3.734625,1.101,152.927,20.139,-3.181,2.29241,60.149,98.46,403.523,2.26,273.495,752.34,379.659,52.01,287.617,330.804,4.0556,277.438,2.64225,2.17759,2.790295,61.35865,59.60335,421.6645,4.6496,337.4,45.7,286.8245,328.5985,1.276515,1.31199,0.769772,0.340563,2.05369,0.302739,696.414,-3.16628,54.6322,3.88126,1.32787,1.39299,0.854585,2.794865,422.587,4.88849,312.912,336.1295,172.815,2.44107,-3.0132,0.484231,0.5583575,0.213253,0.331604,2.78778,0.6390715
2,15.5,0.696,2.33,3.7245,0.968333,114.21,17.4656,-3.1365,2.396945,59.183,98.43,403.425,2.36,190.745,599.98,284.549,41.315,288.258,330.612,4.13772,238.103,3.2782,2.23533,2.645445,60.07715,58.68825,421.432,4.79009,291.9865,35.0623,287.775,327.433,1.24355,1.33857,0.763729,0.27682,2.53452,0.2557155,603.726,-2.65067,54.2094,4.143105,1.275605,1.394785,0.820842,2.600935,422.396,4.714645,312.232,334.121,130.0925,2.857265,-2.88555,0.4627025,0.540327,0.200864,0.2581975,2.8374,0.626875
2,16.5,0.665,2.35,3.69686,0.936,66.0075,10.2204,-3.182495,2.486175,60.1,98.4323,402.951,2.36,91.22,345.9535,172.304,26.385,286.941,328.3,4.1285,175.0425,3.26965,2.24681,2.642185,60.17925,59.7257,421.0445,4.8066,155.207,22.79915,286.151,324.963,1.186465,1.23193,0.7298255,0.213459,2.85594,0.184606,324.083,-2.51027,55.0858,4.00296,1.24156,1.28278,0.788217,2.78706,421.3425,4.90907,310.8635,327.7,75.9334,2.722485,-3.115275,0.415635,0.479665,0.179747,0.18701,2.82394,0.616569
2,17.5,0.604,2.06,3.58,0.611,17.97975,3.636,-3.453,2.532205,61.9,98.44005,402.956,2.19,6.3215,121.603,63.655,10.37,284.942,324.438,4.151,89.5519,3.11907,1.908305,2.47181,61.2953,60.8443,420.933,4.87418,71.1496,9.27072,286.294,320.2115,1.12253,1.12608,0.681356,0.134563,2.63523,0.113724,152.584,-3.23093,57.8178,3.896465,1.15638,1.22237,0.729009,2.40795,420.564,4.94284,307.116,321.461,27.47345,2.32937,-4.08961,0.36046,0.415924,0.15309,0.133268,2.65902,0.569932
2,18.5,0.496,1.71,3.42115,0.476,-5.480815,0.052,-3.8515,2.5188,64.19415,98.47,403.346,1.9,-37.5265,0,3.626335,1.63631,282.407,320.908,4.167395,7.572215,2.72391,1.645195,1.99455,63.85125,63.6098,420.929,4.90525,6.419155,1.79214,284.3925,316.8275,0.9907905,0.9313335,0.5919865,0.09199175,2.32426,0.0808862,16.3148,-3.68565,62.93,3.769535,0.9973055,1.012225,0.6540885,2.016175,421.6165,4.91177,302.0735,316.503,3.031565,1.65296,-4.955805,0.282577,0.326178,0.1297325,0.145071,2.524185,0.5272965
