DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,412.654,1.070554,-5.264118,17.50672,2.553199,2.929207,0.2755553,75.918235,2.543756,94.01955,-8.805979,0.1116858,1.810833,6.027112,0.3932839,0.8990873,0.9582086,0.4172197
1,0.75,411.4409,1.310135,-11.793495,13.3762725,2.687416,2.929634,0.2845238,76.419255,2.46257375,93.99448,-9.126811,0.1134422,1.75749975,6.454045,0.4019695,0.9181807,0.9391732,0.4365663
1,1.25,411.56505,1.1737625,-10.90924,14.6036775,2.472758,2.769677,0.2929473,76.136905,2.589698,93.99079,-11.13313,0.1067434,1.71999975,6.423624,0.4329205,0.9732462,1.001114,0.4606507
1,1.75,412.95555,1.089495,-10.2692735,14.912315,2.616109,3.18363975,0.2549629,76.1507,2.49763,93.97602,-10.46,0.1156447,1.71,6.39491725,0.411523725,0.970613475,1.012972,0.4721384
1,2.25,411.1471,0.953736,-12.0234925,18.780205,2.581552,3.177433,0.2596793,76.350395,2.6528815,93.9795,-10.64789,0.1090086,1.69750025,6.352914,0.407518,0.9648461,1.017081,0.4508643
1,2.75,409.9653,1.083395,-9.42946075,14.339835,2.406934,2.892033,0.266562,77.27207,2.69908475,93.9674,-8.947808,0.1097827,1.629167,6.003293,0.3903099,0.9307683,0.9327537,0.4257778
1,3.25,411.276275,0.8757145,-7.33366075,12.652965,2.461664,2.96536,0.2807204,75.506385,2.61390925,93.95297,-8.861964,0.1070204,1.6,5.897625,0.3755665,0.9104533,0.9673173,0.4284613
1,3.75,411.5696,1.01132,-5.8300145,13.55876,2.437448,3.163278,0.2647636,76.372105,2.59898725,93.93525,-9.413114,0.1076975,1.6,6.135612,0.3854998,0.8814346,0.9509364,0.4176035
1,4.25,412.061625,0.9963225,-7.2480505,11.99693,2.525544,3.048336,0.251223,78.98174,2.389519,93.97646,-8.424313,0.1025974,1.6,5.944412,0.404022,0.9577732,1.032932,0.4199131
1,4.75,412.1255,1.34868,-12.759185,14.3575,2.518178,3.089267,0.2634947,80.0343475,2.387206,94.00114,-11.1498,0.1046579,1.6,6.101755,0.3944858,0.9318287,0.9287859,0.421893
