DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,RH,TA,VPD,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
1,0.5,649.65266,-0.0961683636363636,2.87876461647637,-0.126710172905285,-5.653212875,-5.18831075,-7.548541,-14.404805,-26.7632125,-4.54606008522543,92.805751,60.925979,0.1813665,0.757932646654893,-1.686454,-2.6513679,-2.876500825,-2.40348755,-2.335883225,-2.72647255,0.159962025,0,0,0.7580728375,234.0597125,300.1712875,-71.973359,-0.21317384,0.12404849,0.461913531043647,0.274333665695337,0.194201159161256,0.168124555662974,0.181608245240521,0.149193670105928
1,1.5,652.63332,-0.0623226295454545,2.71792966704064,-0.0848546504021174,-5.78982175,-5.17677875,-7.60672,-14.759405,-25.274456,-4.38796162013027,92.7943715,62.7869,-0.5573202,0.270928768870903,-1.8264822,-3.02213495,-3.3390193,-2.9654212,-2.95698275,-3.1022187,0.170721035,0,0,0.652803825,235.038875,298.5476875,-70.878983,-0.21803195,0.1262848175,0.431815232399611,0.223327549941704,0.172893355697919,0.146486392390586,0.163883816163709,0.133650976387117
1,2.5,656.37802,-0.165246586363636,2.6910767536937,-0.109482158594091,-5.99472675,-5.2577945,-7.748239375,-15.095765,-26.42700375,-3.15193891466128,92.779479,65.3943975,-1.725445,0.214408243584101,-2.322733675,-3.2504377,-3.5545595,-3.06232795,-3.124060325,-3.4130647,0.14949605,0,0,0.68761335,234.3158,297.4796,-70.8019265,-0.2091302,0.14696518,0.36060591271948,0.180729587035648,0.155180592976036,0.139802369828076,0.154353554259394,0.118633207136302
1,3.5,656.95582,-0.129447136363636,2.66765945117883,-0.138533082192352,-5.899048125,-5.267800875,-7.852038875,-15.32529125,-25.88823,-4.09219827726731,92.74589575,65.83914275,-2.2718375,0.323835770118168,-2.6910958,-3.50901075,-3.70842845,-3.32739125,-3.242247775,-3.49101005,0.1597583625,0,0,0.679495,231.34885,296.913,-71.168805,-0.21014656,0.13733541,0.350504630488335,0.200979321308455,0.150438384960299,0.128633384470425,0.140721698502039,0.115919352930399
1,4.5,656.309965,-0.202978302272727,2.66335551512471,-0.127767883328314,-5.908623625,-5.33583125,-8.01016275,-15.44954875,-24.515322,-3.70246624904306,92.7452475,67.4001905,-2.145311,0.287385948445726,-2.861407,-3.6070533,-3.936574625,-3.534037675,-3.4693661,-3.6940423,0.1453269,0,0,0.6326912,229.7916,296.06305,-70.716594,-0.2081673375,0.127172835,0.383024081697714,0.20105586139889,0.154872585390687,0.128012033626524,0.145199203083938,0.117498363423904
1,5.5,658.69566,-0.0851794715909091,2.65170838624209,-0.126467489157195,-5.844126,-5.4177475,-8.1524295,-15.69219,-23.31269,-3.20471030410767,92.72228175,68.2586685,-2.682246,0.23430214924673,-3.18236135,-4.0705648,-4.2537617,-3.868896075,-3.791360375,-3.9539705,0.1538895625,0,0,0.6142068125,229.8611,294.7987625,-70.914177,-0.18608965,0.1235074025,0.346494428456646,0.182704143459716,0.135606656548268,0.11692237108369,0.120877385452474,0.102263198011167
1,6.5,658.78592,-0.110240661363636,2.59314500044598,-0.106456168340659,-5.895789,-5.437489,-8.25353675,-15.787665,-22.47665375,-4.49906917943174,92.73321775,69.511153,-2.390869,0.339472047925691,-3.361766725,-4.3092093,-4.5461415,-4.018007125,-4.03002715,-4.27600655,0.1543273375,0,0,0.6585462,228.4847625,293.54738,-70.044907,-0.1843594,0.1382664775,0.345902869641371,0.178841767523607,0.145290235143993,0.116415047547527,0.127598424526548,0.0985405041798825
1,7.5,659.14924,-0.0500217875,2.5168133321294,-0.246105949502869,-6.0251115,-5.481603,-8.3445915,-15.7772,-24.101501,-3.17903206207736,92.775673,71.1691355,-2.6906715,0.360236174108914,-3.620967175,-4.655836325,-4.7953235,-4.3105132,-4.33639555,-4.4207577,0.1687049,0,0,0.98128755,227.9292125,292.163025,-68.27273825,-0.163725,0.135759585,0.309575297866597,0.180015037983276,0.136004470749392,0.113445571847784,0.126768224659381,0.105982245550999
1,8.5,658.8377525,-7.37201295454546e-05,2.63668869400321,-0.934227774664371,-6.3619215,-5.601920125,-8.45522975,-15.9435175,-18.3815425,-4.45663510967172,92.77569975,69.19664675,-2.895625,0.501440647509906,-3.5781137,-4.214834075,-4.7487661,-4.19770895,-4.1670377,-4.351654925,0.1589014,60.537818,20.472085,3.830286,230.019875,293.19325,-46.8307105,-0.19438769,0.14372772,0.258008810173792,0.17029183498544,0.133987834945276,0.105106693797729,0.125782407169156,0.0968869507310199
1,9.5,655.929485,-0.038210756875,2.8092864044276,-0.904447877818191,-6.338011,-5.608894375,-8.5646905,-15.9277075,-12.29485875,-2.40461217026459,92.798883,61.25731675,-0.95403815,0.887730324403301,-2.0038723,-3.1511199,-3.4277258,-2.894828575,-2.846240625,-3.243751875,0.1839443625,182.70054,89.25160625,10.422269,234.598825,301.1653,52.42752075,-0.20598254,0.17221445,0.391508200996598,0.194530090637687,0.163871580472734,0.159944090367978,0.170496490744883,0.151316814757522
1,10.5,652.9518625,-0.374853886363636,2.82602647837413,-0.573477470016557,-6.313535875,-5.612136,-8.458376,-15.25037625,6.9358355,1.47059760913545,92.7748765,50.57747075,1.311788,1.32140897591037,-0.3061106825,-1.0508737,-1.234575825,-0.76429055,-0.781386215,-1.31450195,0.2188564,344.429705,166.310175,17.44009,237.59635,313.5822,132.265965,-0.3414691025,0.2398823975,0.643585735859473,0.336820364028453,0.210301414921534,0.21167835759131,0.251965170874172,0.213226607000673
1,11.5,650.0580925,-0.742814534090909,2.66696289109847,-0.535643594391137,-6.252089375,-5.590372375,-8.316577125,-14.41294125,18.2969855,7.51601520585493,92.774055,44.36158475,3.0355885,1.53080798842131,1.5774279,0.59925338,0.5890671825,1.136255125,1.250081875,0.79951778,0.2434557625,420.11825,216.03895,22.30069,239.9869,323.4871,173.91343,-0.42509825,0.283147945,0.955384304741323,0.537482560153799,0.354765930395854,0.29248493966638,0.303511201010915,0.2553645484131
1,12.5,643.543865,-0.96670656818182,2.33601482669595,-0.494788494679094,-6.01353,-5.59128375,-7.930904875,-12.947875,28.3748525,8.47911123618775,92.72134775,39.56895525,4.041473,1.62459348886531,2.605006675,1.98658605,2.0630059,2.520970275,2.752375125,2.444340275,0.24236825,461.3747975,221.05215,23.08864,246.256575,330.20165,173.9003,-0.438720375,0.34612572,1.06495037874161,0.643539822257397,0.398917149876338,0.33699246401098,0.289882314894617,0.239381893741911
1,13.5,637.2317,-0.954501659090909,2.34477410931721,-0.316821431463107,-5.523145,-5.563829375,-7.664790375,-11.34170125,34.30274,7.9796617149668,92.659648,33.74049,5.830467,1.80616773967542,3.339496475,3.02349165,2.788571,3.455598825,3.581916,3.35079235,0.243781275,452.1925,221.77715,22.1610525,251.33375,334.578825,177.204155,-0.46697215,0.36028296,1.0657438332069,0.669439038248478,0.408361990171022,0.331322194113052,0.290437735861716,0.22736255926685
1,14.5,635.9376475,-0.701735431818182,2.26326128825311,-0.127822744337819,-5.1506685,-5.45038575,-7.206489,-9.54336375,21.090532,11.1756250298713,92.613469,30.64318575,6.6698725,2.0969444623482,3.9665858,3.5775278,3.5330367,4.110971075,4.2127835,3.9055326,0.205702275,398.7472625,203.3263875,19.325215,251.14605,335.99705,141.04496,-0.471509225,0.39846484,1.07000781438479,0.67978767796576,0.444570146379984,0.329747669208317,0.259655934726076,0.225309027551476
1,15.5,635.81,-0.822531,2.21423928117632,-0.00277797328962636,-5.090717,-5.225144,-6.976671,-7.7692655,15.4903295,13.9629539631176,92.655183,27.82829375,7.180013,1.65678655382895,4.43761425,3.877657,3.6941659,4.36971355,4.5022405,3.95879235,0.1704788625,241.36708,118.31525,12.403719,251.4287,335.3382,84.23172,-0.4424867,0.37146084,0.958686685698344,0.635232104216863,0.437716595505142,0.318986351608332,0.282943945331569,0.239786142133162
1,16.5,638.08216,-0.370650136363636,2.10433264939059,0.104593286355781,-4.7658465,-5.10037075,-6.565822,-7.5587515,-3.62797675,5.05025960216664,92.7114915,29.51749925,7.2446005,1.89081011281503,4.1152689,3.5625766,3.3516207,4.1184922,4.061665,2.975885375,0.14424473,116.80068,52.75496,6.36122075,249.413925,331.1941,22.19480975,-0.3639581,0.353650635,0.742609274071215,0.486991428913042,0.318561798446993,0.256894411341329,0.279450784296218,0.247772558881523
1,17.5,642.00616,-0.629784431818182,2.17915074752905,0.158220243399258,-4.6231875,-4.99572475,-6.50519725,-8.93283525,-28.41154625,-0.634152116601684,92.751978,37.9066215,4.2321355,1.13588956033436,2.7517982,2.0887025,1.9863808,2.4054149,2.133577625,1.4144122,0.1822606,19.731331,4.9922775,1.783148125,243.6522225,320.974075,-74.73255,-0.2576431,0.244360395,0.650303086414576,0.331708138515388,0.254429754906604,0.22755835132249,0.277666236283898,0.227912676595928
1,18.5,646.53216,0.25221875,2.41735392662467,0.078507425841377,-4.5976485,-4.854863125,-6.56093675,-10.36157825,-33.356045,-0.842046870814058,92.777543,46.631561,2.9652195,0.982542593496445,1.2684891,0.55277701,0.15372212,0.561068935,0.431377415,-0.0426614035,0.2033921625,0,0,0.979879325,240.037825,313.00345,-80.921801,-0.22200735,0.1963256675,0.715087591031464,0.391094306711523,0.284373293408698,0.256561590741393,0.244828842089701,0.219959818225195
