DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,5.25,414.0498071,-0.2767045,-8.031927066,-24.3421,3.459880173,0.5432245,199.7,267.9,-55.035,98.80255,-0.006,0,82.9524403125,-0.52,0.254,-4.18187981225,-6.38209,3.64575,1.67075,4,2.22475,4.729,2.5,4.6,4.24575,1.31825,2.0605,2.75425,3.325,3.845,4.498,5.081,5.872,6.91575,-0.8965,0.331,1.4775,2.22625,2.872,3.597,4.303,5.13675,6.6365,0.25320175,0.22740016025,1.33383
1,5.75,413.964,-0.28922425,-8.49396229125,-23.2773,3.457984103,0.789805,208.1,266.5,-52.165,98.87125,-0.006,0,81.65585808,-0.595,0.254,-4.7175499485,-6.3881165,3.5625,1.692,4,2.21275,4.71275,2.5,4.65,4.267,1.30325,2.0215,2.76425,3.325,3.86,4.483,5.081,5.872,6.92075,-0.81575,0.331,1.47275,2.212,2.877,3.597,4.303,5.14175,6.6365,0.244028,0.25477011825,1.433205
1,6.25,414.209,-0.155904,-8.930339931,-23.3413,3.44286547075,0.46412304025,208.7,268.8,-53.11,98.89625,-0.0015,-0.0015,81.06082018,-0.609,0.254,-4.676200987,-6.579455,3.62525,1.64975,4,2.21275,4.72475,2.5,4.6165,4.2585,1.313,2.012,2.76425,3.33,3.86,4.498,5.086,5.872,6.9,-0.6915,0.331,1.47275,2.22625,2.877,3.597,4.303,5.13675,6.6365,0.247499,0.25230783975,1.445745
1,6.75,414.011,-0.217948,-8.6672652085,-25.3704,3.50266141275,0.660264,204.8,269.8,-51.005,98.9131,0.1,0,81.3481056275,-0.41375,0.289,-5.011339476,-6.4316635,3.56225,1.6915,4,2.229,4.7,2.5,4.65,4.26275,1.313,1.99225,2.75925,3.325,3.845,4.483,5.086,5.872,6.91575,-0.66775,0.32625,1.46325,2.22625,2.892,3.597,4.298,5.14175,6.6365,0.250134,0.24517660475,1.4949125
1,7.25,414.3435,-0.2355565,-8.16737383675,-25.83686164,3.428700527,0.309399,208.9,271.6,-34.65,98.91565135,4.73175,0.4835,81.3519495925,1.675,0.55525,-4.61011579675,-6.070064,3.56675,1.67075,4,2.21275,4.69175,2.5,4.6,4.229,1.2645,1.99225,2.75925,3.325,3.845,4.483,5.066,5.872,6.91575,-0.68675,0.32625,1.46325,2.22125,2.892,3.597,4.303,5.14175,6.6365,0.2433665,0.2416676945,1.35182
1,7.75,414.40075,-0.35223776975,-9.017473403,-17.82105,3.4858563065,2.769485,208.9,273.7,-0.494,98.88745244,24.5325,2.518,80.14299636,11.52,2.376,-4.78574850875,-5.838471,3.575,1.675,4,2.21275,4.71275,2.5,4.6165,4.2165,1.2695,2.012,2.75925,3.325,3.865,4.498,5.081,5.877,6.92075,-0.74375,0.32625,1.46325,2.22125,2.892,3.597,4.298,5.14175,6.63125,0.21089575,0.2570166345,1.342625355
1,8.25,414.9365,-0.71217425,-8.4562307755,-6.40503,3.62793058225,5.819955,207.8,278.9,14.79,98.918905875,55.5375,6.2175,80.10055775,26.1975,5.222,-4.85925272,-5.471081,3.52475,1.65425,4,2.2,4.69175,2.5,4.6165,4.21675,1.279,2.03125,2.74425,3.325,3.865,4.493,5.086,5.857,6.91575,-0.773,0.3405,1.46325,2.22125,2.90625,3.597,4.298,5.14175,6.63625,0.23953475,0.30322476975,1.40286
1,8.75,415.016,-1.3886322695,-8.6706433335,2.07561,3.573540938,8.394225,210.1,285.6,29.265,98.8907,93.825,8.99,78.0342444775,42.5125,8.425,-4.570271921,-5.439934,3.56225,1.63725,4,2.2,4.679,2.5,4.58725,4.18775,1.3035,2.036,2.75925,3.325,3.86,4.483,5.086,5.857,6.91575,-0.6345,0.3405,1.44825,2.22125,2.90125,3.597,4.298,5.14175,6.61625,0.260364,0.4221873865,1.480294092
1,9.25,413.753,-1.37052,-8.123121852,9.522685,3.595307815,11.97345,211.6,290.2,44.955,98.9018,134.275,12.2425,75.5548060625,63.6525,12.365,-3.284799814,-5.386269,3.5165,1.68725,4.01275,2.2,4.69175,2.5,4.5835,4.1585,1.34725,2.051,2.72525,3.32025,3.865,4.483,5.066,5.857,6.9105,-0.544,0.3405,1.44825,2.2165,2.90625,3.597,4.298,5.1365,6.61625,0.325259,0.363863255,1.85198
1,9.75,414.397,-1.8692719395,-7.5313772225,17.7406,3.523997137,14.63558162,212.5,292.8,57.19,98.97838633,159.825,16.5,72.2188342975,79.685,15.7175,-4.334226294,-4.795439,3.5205,1.63725,4.01275,2.1795,4.69175,2.5,4.5625,4.175,1.352,2.0605,2.75925,3.33525,3.845,4.483,5.086,5.842,6.9,-0.31975,0.3595,1.434,2.2115,2.892,3.597,4.303,5.1365,6.63125,0.335248,0.411721523,1.78881
1,10.25,414.56925,-2.0685075,-7.60581582225,17.0001,3.56974780575,14.481975,213.7,295.7,73.08,98.99962665,199.175,20.155,68.8457890275,94.525,18.4875,-3.15586931525,-4.30542,3.4835,1.633,4,2.1795,4.7085,2.5,4.533,4.1585,1.366,2.085,2.74425,3.325,3.845,4.478,5.076,5.857,6.91575,-0.1525,0.355,1.434,2.19725,2.90625,3.597,4.298,5.1365,6.61625,0.338729,0.457431473,1.8259
1,10.75,414.19425,-2.594995,-7.56532125,21.584725,3.60074698175,17.49267802,215,296.5,87.05,99.01190604,232.1,23.8625,67.6016977175,113.325,23.9,-2.7372031225,-3.574783,3.508,1.633,4.01275,2.1625,4.7,2.5,4.567,4.1665,1.405,2.095,2.74425,3.325,3.86,4.498,5.076,5.857,6.9,-0.038,0.374,1.434,2.19725,2.90625,3.582,4.298,5.1265,6.61625,0.3410255,0.45669202925,1.92
1,11.25,413.942,-3.30332,-7.115875139,33.564975,3.616625344,18.7160191,212.8,299.1,101.75,99.0015,258.6,28.1575,64.3135446775,123.725,25.38,-2.78265508425,-3.471739,3.4455,1.617,4,2.1915,4.6585,2.5,4.55,4.21225,1.434,2.1145,2.72,3.32,3.855,4.473,5.071,5.857,6.895,0.048,0.374,1.4435,2.1825,2.887,3.587,4.293,5.1365,6.5955,0.353385,0.61710646425,1.87981
1,11.75,413.821,-3.3061,-6.866600926,34.8785,3.5915719515,20.92385,216,300.6,97.575,98.95395,255.375,26.52,62.1464909225,127.2,24.8,-2.4317116155,-3.20435425,3.421,1.6,4,2.175,4.679,2.5,4.5455,4.233,1.492,2.114,2.71,3.3005,3.845,4.483,5.091,5.842,6.895,0.125,0.3835,1.4435,2.173,2.887,3.577,4.283,5.1265,6.5955,0.339501,0.64438628025,1.7463075
1,12.25,413.81275,-3.05526,-7.1319515975,40.6545,3.565708604,20.429450035,217.05,301.125,82.5,98.9281,233.4,24.93,62.32552291,107.1,22.075,-2.650045735,-2.9074635,3.3955,1.6,4,2.17925,4.69175,2.5,4.5415,4.233,1.5405,2.124,2.71,3.32,3.855,4.473,5.071,5.837,6.8845,0.2495,0.4025,1.453,2.1825,2.897,3.577,4.283,5.1365,6.5955,0.37685,0.672600748,2.0131
1,12.75,413.88425,-3.4644575,-6.725375139,28.9948,3.603222613,20.4017,219.9,301.6,80.7,98.8872,239.2,22.3,61.16720359,108.7,20.385,-2.180407877,-2.785829,3.392,1.6,4,2.1875,4.64575,2.49575,4.55,4.3,1.599,2.1435,2.7,3.31,3.845,4.478,5.076,5.857,6.9105,0.3645,0.422,1.453,2.1775,2.897,3.587,4.283,5.12175,6.61625,0.349292,0.693446744,1.89878
1,13.25,412.877,-3.17169,-6.704470139,33.07845,3.61900270775,17.2296,224.675,300.925,71.48,98.800275,220.9,22.13,61.3532337,100.7,19.06,-1.90228553075,-2.67243625,3.404,1.617,4,2.18325,4.6705,2.5,4.55,4.25,1.6185,2.1435,2.7,3.30525,3.86,4.478,5.076,5.847,6.9105,0.3645,0.422,1.453,2.1775,2.897,3.587,4.283,5.126,6.61625,0.3717005,0.696475783,1.97195
1,13.75,413.4015,-2.80482,-6.913029977,30.905775,3.674458278,18.283275,219.75,301.525,65.27,98.816375,189.3,19.24,62.60251861,88.3,15.93,-1.7630967305,-2.5129745,3.41275,1.617,4,2.1875,4.6545,2.5,4.533,4.317,1.6475,2.1535,2.71025,3.325,3.86,4.473,5.066,5.847,6.9,0.374,0.422,1.453,2.16325,2.897,3.587,4.283,5.141,6.61625,0.38625,0.69673586,2.06297
1,14.25,413.04,-2.4005712675,-6.8225269215,29.23665,3.8047676525,16.81098077,223.4,301.2,54.72,98.7608,171,16.99,62.20142619,78.69,12.685,-1.7542706175,-2.38095525,3.4,1.617,4,2.18325,4.64575,2.5,4.5085,4.333,1.6665,2.1725,2.69525,3.30525,3.86,4.463,5.066,5.837,6.89475,0.4125,0.422,1.44825,2.16325,2.892,3.587,4.283,5.14175,6.61625,0.37748746475,0.678262369,2.0711025
1,14.75,412.836,-1.869865,-6.534490278,20.744875,3.78475882625,13.1819,219.5,299.275,39.1,98.784875,131.7,13.68,61.78597762,62.14,9.675,-1.411288116,-2.346072,3.4,1.617,4,2.175,4.675,2.49575,4.517,4.36275,1.667,2.1925,2.7,3.31,3.845,4.473,5.066,5.842,6.895,0.355,0.422,1.453,2.1535,2.887,3.587,4.283,5.1265,6.5955,0.36052625,0.680426572,2.089425
1,15.25,412.5235,-1.421465,-6.455041146,13.200575,3.89595608425,10.874775,217.85,296.65,25.8,98.816875,98,10.44,63.40596311,44,8.37,-1.16103812525,-2.334592,3.417,1.621,4,2.1875,4.7,2.5,4.529,4.35,1.66175,2.20225,2.715,3.32025,3.86,4.458,5.076,5.8265,6.9,0.13925,0.427,1.468,2.14325,2.892,3.587,4.283,5.126,6.61125,0.3576705,0.742396696,2.14413
1,15.75,412.26325,-0.85760025,-6.64593722225,1.980715,3.9169739805,7.4289,220.35,294.05,8.56,98.8952,57.6975,5.982,64.966946915,26.3375,4.84175,-1.4452017645,-2.622269,3.4,1.621,4,2.2,4.625,2.5,4.5,4.3915,1.67175,2.22125,2.715,3.31,3.86,4.473,5.066,5.837,6.9,0.1485,0.427,1.46325,2.134,2.872,3.58225,4.283,5.136,6.59525,0.3454015,0.6906242315,1.97482
1,16.25,412.43175,-0.45626647775,-6.715547083,-10.417225,3.797892733,5.96404,218.45,289.875,-15.5075,98.8986,27.7375,2.68825,66.602795645,13.0725,2.085,-1.963817227,-2.990875,3.425,1.63725,4,2.2,4.625,2.5,4.49575,4.3915,1.69075,2.22125,2.715,3.31,3.86,4.473,5.076,5.8265,6.89475,0.077,0.427,1.468,2.134,2.872,3.587,4.298,5.12175,6.59525,0.304889,0.68083456525,1.7502
1,16.75,412.582,-0.37287575,-7.47539375,-16.9173,3.847458903,3.6380375,216.45,285.325,-53.1675,98.8897,5.78,0.57525,70.011281415,1.946,0.74,-1.993917042,-3.394449,3.425,1.60425,4,2.2,4.625,2.5,4.51275,4.37525,1.70575,2.24575,2.715,3.30525,3.845,4.473,5.076,5.837,6.89475,-0.05675,0.42225,1.46325,2.134,2.872,3.587,4.283,5.126,6.61025,0.294408,0.65849343575,1.74233
1,17.25,411.5485,0.088172375,-6.935940486,-27.9314,4.11426974875,0.754222,217.75,281.35,-60.5675,98.86925,0.112,0,71.2835251725,-0.6805,0.42625,-1.01578474425,-3.558586,3.41675,1.621,4,2.2,4.625,2.5,4.49575,4.3795,1.67175,2.23625,2.715,3.31,3.86,4.473,5.066,5.837,6.89475,-0.19075,0.40725,1.4775,2.129,2.86725,3.587,4.283,5.126,6.59525,0.2492735,0.59374621225,1.431975
1,17.75,411.899,-0.11409625,-8.26493494725,-29.6953,3.93091594675,0.0647,212.575,278.125,-63.3225,98.80535,0,0,73.3537298975,-0.92425,0.4305,-2.076127605,-3.784336,3.41675,1.621,4,2.2,4.625,2.5,4.5,4.34975,1.6085,2.23625,2.715,3.31,3.845,4.458,5.056,5.816,6.87975,-0.315,0.4025,1.46325,2.129,2.86725,3.587,4.283,5.121,6.59525,0.25733925,0.55628789425,1.580665
1,18.25,412.921,-0.01868823875,-7.7929160415,-24.14394624,3.9173307785,0.1945125,213.6,276.025,-65.45,98.8949,-0.006,0,73.40165454,-0.8875,0.445,-2.212035496,-3.920528,3.43775,1.633,4,2.2,4.61225,2.5,4.51275,4.34975,1.531,2.23625,2.72,3.31,3.845,4.468,5.066,5.83175,6.87975,-0.415,0.39775,1.46325,2.12425,2.85225,3.587,4.283,5.121,6.59525,0.2253295,0.4432699745,1.4642525
1,18.75,412.2785,-0.00845569,-7.76638270825,-26.74755,3.9584719225,0.880483,219.725,274.325,-60.14,98.9282770225,-0.0045,0,74.7736565425,-1.03275,0.429,-2.37404138125,-4.214631,3.41675,1.633,4,2.217,4.608,2.5,4.50025,4.4,1.56025,2.22125,2.735,3.30525,3.845,4.458,5.066,5.83175,6.89475,-0.46275,0.3835,1.44825,2.12425,2.84725,3.587,4.298,5.121,6.59525,0.2419505,0.43207607575,1.4713225
1,19.25,412.219,-0.039332925,-7.43411981475,-27.7814,3.879382747,0.631677904,213.025,272.275,-62.78,98.9518,-0.0045,0,74.98388265,-0.90325,0.441,-2.226343685,-4.36603,3.40825,1.65,4,2.2,4.63775,2.5,4.53325,4.4,1.5355,2.19725,2.735,3.30525,3.84,4.453,5.046,5.83175,6.8745,-0.49125,0.3645,1.44825,2.12425,2.84725,3.587,4.298,5.121,6.59525,0.245853,0.44760561525,1.56211
1,19.75,412.32,-0.16078748525,-7.69618026075,-29.65675,3.88130206,0.850683,212.975,273.95,-62.4,98.897464635,-0.0045,0,74.472284875,-0.77075,0.389,-2.341268354,-4.926588,3.4,1.65,4,2.2,4.6455,2.5,4.52525,4.4,1.4775,2.18225,2.735,3.30525,3.84,4.468,5.061,5.83175,6.87975,-0.5205,0.35025,1.44825,2.12425,2.833,3.602,4.298,5.121,6.59525,0.237107,0.44639653675,1.491865
1,20.25,412.1065,-0.115034,-7.4914465975,-30.871773485,3.76152990075,1.9668625,216.75,274.725,-60.88,98.98675,-0.006,0,75.0042971775,-0.7655,0.425,-3.05186583525,-5.123012,3.4125,1.6415,4,2.2,4.61675,2.5,4.49975,4.38725,1.49725,2.1725,2.735,3.30525,3.845,4.473,5.046,5.816,6.8745,-0.53,0.336,1.434,2.14325,2.82825,3.602,4.298,5.121,6.59525,0.25095225,0.405625879,1.5919625
1,20.75,412.0825,-0.053875692,-7.61321399275,-36.740025,3.800864256,1.20652,222.125,273.8,-61.13,99.0504,-0.006,0,74.2607341125,-0.91925,0.429,-2.907153019,-5.155219,3.40825,1.6455,4,2.2,4.62075,2.5,4.521,4.3415,1.46325,2.1485,2.72,3.286,3.84,4.473,5.061,5.83175,6.8745,-0.587,0.331,1.434,2.14325,2.82825,3.602,4.293,5.121,6.5745,0.274404,0.41879607275,1.65459
1,21.25,411.9045,-0.136116,-8.10980796875,-37.0115,3.844741565,1.53662,224.65,273.925,-65.32,98.9857,-0.006,0,75.06263403,-0.85625,0.421,-2.7983093225,-5.392567,3.4,1.671,3.97525,2.2,4.61675,2.5,4.52525,4.33725,1.4435,2.12875,2.735,3.30525,3.84,4.468,5.046,5.837,6.864,-0.625,0.32625,1.42925,2.15825,2.82825,3.602,4.298,5.121,6.5745,0.258263,0.3968927125,1.46338
1,21.75,412.249,-0.13499899475,-7.488334531,-34.6621,3.57212967725,1.8341225,215.8,273.35,-65.63,98.92865,0,0,75.323074175,-1.0115,0.405,-3.8916692805,-5.832791,3.4,1.683,3.98725,2.20425,4.58325,2.5,4.5125,4.33725,1.46325,2.1095,2.73,3.286,3.825,4.458,5.046,5.816,6.87975,-0.67725,0.32625,1.415,2.14825,2.82825,3.602,4.293,5.121,6.5795,0.26889925,0.3772076395,1.4711175
1,22.25,411.77675,0.0231952,-7.77344833325,-32.0189,3.624331902,1.3346425,212.875,274.525,-66.33,98.891525,-0.006,0,75.95645429,-1.14325,0.417,-4.1443350245,-5.749889,3.38725,1.65,3.98725,2.2,4.6415,2.5,4.4955,4.3125,1.4435,2.08525,2.715,3.30525,3.84,4.458,5.026,5.816,6.85875,-0.701,0.3215,1.42925,2.16325,2.81325,3.587,4.298,5.121,6.5745,0.241056,0.36175098275,1.4465375
1,22.75,411.35225,-0.0348299,-8.18067472225,-32.347525,3.6330015355,1.0097625,205.9,274.675,-66.95,98.876725,-0.006,0,75.811455675,-1.1525,0.425,-4.18156094275,-5.812603,3.32525,1.6415,3.93775,2.2,4.62525,2.5,4.521,4.321,1.415,2.07025,2.71025,3.291,3.82,4.453,5.041,5.816,6.843,-0.74925,0.31675,1.415,2.14825,2.81325,3.58225,4.298,5.121,6.5745,0.252822118,0.28549461375,1.46206
1,23.25,412.227,-0.29081875,-8.18766343775,-30.99505,3.646731396,0.5885825,204.9,271.625,-63.96,98.8848,0,0,75.941838205,-1.19525,0.449,-4.1746319085,-5.989086,3.3125,1.62525,3.97525,2.14975,4.604,2.5,4.5,4.3415,1.40975,2.06525,2.715,3.291,3.84,4.473,5.026,5.816,6.85875,-0.9155,0.31675,1.42925,2.153,2.81325,3.597,4.293,5.121,6.5745,0.269865,0.2725445885,1.4544000915
1,23.75,412.7935,-0.1840375025,-7.440437083,-31.19845,3.6085181985,1.121955,202.425,268.6,-66.25,98.860626685,-0.0045,0,77.2262512,-1.24,0.429,-4.537342178,-6.30893,3.28775,1.6455,3.94975,2.17525,4.57075,2.5,4.47525,4.32525,1.4005,2.056,2.7,3.286,3.825,4.473,5.02075,5.796,6.864,-1.04375,0.31675,1.415,2.153,2.818,3.587,4.293,5.121,6.5745,0.243115,0.2813961605,1.4517
2,0.25,415.6960893,-0.475914,-6.221840521,-33.7357,2.6430420535,-0.845505,223.075,278.3,-63.03,98.958875,0,0,76.03790994,-1.8805,0.52,-6.82934545125,-7.6282125,1.8,0.43725,2.4,0.2,3.0665,1.1,2.8,3.3,0.106,0.604,1.105,1.604,2.134,2.622,3.093,3.845,4.955,-0.2675,0.2495,0.768,1.105,1.6185,2.2215,2.818,3.3795,4.473,0.17527575,0.363861627,1.3809125
2,0.75,415.187,-0.50884775,-6.46066677075,-37.454378255,2.684971077,-0.19784825,224.575,277.15,-61.49,98.9692,0,0,76.124416735,-1.91,0.436,-6.844756277,-7.06828,1.8,0.45425,2.375,0.183,3.067,1.1,2.8085,3.3,0.086,0.59925,1.105,1.589,2.134,2.61725,3.08825,3.84,4.96,-0.32925,0.25425,0.758,1.105,1.62325,2.212,2.818,3.3795,4.473,0.197398,0.3407015305,1.36635
2,1.25,415.363,-0.6819575,-6.559250868,-38.30177705,2.6350061215,0.0152163,223.325,277.95,-63.38,98.93845,0,0,76.182456165,-1.591,0.4455,-6.37389861425,-7.612133,1.8,0.41675,2.35,0.1915,3.05,1.1,2.817,3.3,0.101,0.59925,1.10025,1.609,2.134,2.622,3.08825,3.825,4.94,-0.43,0.259,0.758,1.105,1.628,2.21175,2.818,3.365,4.463,0.177563781,0.356645264,1.37363106525
2,1.75,415.33,-0.68267625,-6.824163935,-33.2082,2.60561079075,-0.384055,219.525,278.3,-62.31,98.9531872175,0,0,76.595825295,-1.534,0.4475,-6.676491019,-7.596568,1.8,0.4295,2.35,0.183,3.083,1.1,2.817,3.3,0.08125,0.59925,1.105,1.589,2.129,2.61725,3.108,3.845,4.94,-0.4965,0.25425,0.758,1.105,1.628,2.207,2.81325,3.365,4.463,0.22801488825,0.3409371175,1.4692525
2,2.25,415.10389005,-0.6905579145,-5.936987778,-38.4255257525,2.48840590225,-0.39937325,222.375,277.05,-60.455,98.749975,0,0,76.84151439,-1.523,0.3305,-7.33844260675,-8.33300175,1.7835,0.4415,2.35,0.175,3.0585,1.1,2.8085,3.3,0.086,0.59925,1.10025,1.604,2.129,2.622,3.08825,3.845,4.94,-0.5345,0.259,0.758,1.105,1.628,2.21175,2.818,3.365,4.463,0.25550650675,0.350056309,1.6063
2,2.75,414.999,-0.699804,-6.5977616665,-33.7147413375,2.52462397,-0.487696,217.65,275.725,-60.91,99.01225,0,0,77.079860465,-1.2165,0.3695,-7.448685935,-8.7981215,1.7835,0.4295,2.35,0.183,3.0415,1.1,2.8085,3.3,0.067,0.585,1.105,1.609,2.129,2.622,3.093,3.825,4.94,-0.5535,0.27325,0.758,1.105,1.62325,2.207,2.818,3.36975,4.478,0.211736,0.3352251455,1.430185
2,3.25,415.4545,-0.659713,-6.841857639,-29.70955,2.50820894725,-0.21959125,220.1,276.5,-59.545,98.783575,0,0,77.561091385,-1.3805,0.3425,-7.789489532,-8.577022,1.8,0.41675,2.4,0.1915,3.075,1.1,2.8085,3.3,0.067,0.585,1.10025,1.609,2.114,2.61725,3.108,3.84,4.94,-0.563,0.259,0.758,1.105,1.628,2.21175,2.818,3.37,4.478,0.1661,0.3260976445,1.1730575
2,3.75,415.858,-0.528092,-6.0660381945,-29.238523295,2.58897804975,-0.628589,215.55,274.175,-61.08,98.805075,0,0,78.43770126,-1.729,0.298,-7.2619910475,-8.870039,1.8,0.40825,2.4,0.167,3.042,1.1,2.8,3.3,0.04325,0.59925,1.10025,1.609,2.12425,2.622,3.093,3.84,4.935,-0.5535,0.259,0.758,1.105,1.62325,2.212,2.81325,3.365,4.463,0.1938655,0.319045784,1.4472825
2,4.25,415.754,-0.45873099225,-6.3399222915,-33.6193,2.62486328,-0.760966,214.3,273.375,-61.565,98.8112,0,0,79.59036709,-1.841,0.3145,-7.347361066,-8.577233,1.8,0.4415,2.4,0.183,3.008,1.1,2.8,3.3,-0.009,0.59925,1.10025,1.609,2.129,2.622,3.093,3.845,4.94,-0.6105,0.259,0.758,1.105,1.628,2.212,2.81325,3.36975,4.463,0.166185,0.295545159,1.38113
2,4.75,416.0165,-0.92107475,-6.5908147225,-29.021021295,2.687541629,0.0071196,214.2,274,-61.56,98.8335,0,0,79.35869923,-1.811,0.377,-7.424726363,-9.123354,1.8,0.4295,2.4,0.183,3.0165,1.1,2.8085,3.3,-0.033,0.59925,1.105,1.609,2.129,2.61725,3.093,3.845,4.925,-0.6535,0.259,0.758,1.105,1.62325,2.212,2.81325,3.37,4.463,0.189148,0.2887594575,1.4537
