DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1
1,0.25,0.9772826658,5.92089999999999,9.4499305841,2.7948576169,2.54976075,0.2549118684,8.5759575,45.70737,2.0213112627,-0.0938299148500005,0.8268,1.0064,0.799,100.2038059225,82.1861625,428.88872718,2.93575,0.734324999999996,0.124974999999999,2.560221905,314.859125,328.40797275,7.71120345,0.109382297499998,2.3743536192,2.2222631284,1.2978716226,6.89255,1.474832607075,0.707325,1.373075,2.650075,3.989525,4.9171,5.717375,6.1302
1,0.75,1.006133716175,5.8823,8.8520025,3.0430271112,2.910897,0.2962962734,12.90993,48.11973,1.287994559,-0.089985474800001,0.8268,1.0064,0.799,100.1374610575,82.156775,419.667264425,3.47032499999999,0.45275,0.237375,2.57907251,316.72,328.47511125,8.1346487165,0.121917525,2.264476382825,2.203342704075,1.210296682825,6.80935,1.308175880125,0.707325,1.373075,2.650075,3.989525,4.9171,5.717375,6.1302
1,1.25,0.94013485,5.68095,8.9101115,2.831397556,2.710842,0.352177777499999,10.9137419999999,45.7463375,1.84642800859999,-0.15847541725,0.8268,1.0064,0.79945,100.236888855,82.1656,421.53883825,3.6556,0.441224999999999,0.182575,2.476455015,314.630985,327.6806195,8.21602111335,0.0909829249999989,2.388623668875,2.0815190942,1.329390273825,6.190375,1.275418118475,0.7147625,1.35685,2.643275,4.001075,4.9290625,5.7080875,6.1352625
1,1.75,0.886562549999999,5.6922,8.7047425,3.1850812221,3.301526,0.340574305775,6.60731699999999,51.89605,2.75816166005,-0.154307743750001,0.82625,1.0072,0.8,99.65080148725,82.135225,420.7277097425,2.13869999999998,0.562549999999999,0.427599999999998,2.36855,314.1161025,328.472535,8.756650036,0.12045115,2.420691728875,2.06325127665,1.224139479975,6.662,1.565088006,0.7222,1.340625,2.636475,4.012625,4.941025,5.6988,6.140325
1,2.25,0.92389854475,5.56622499999999,8.693185,2.6241579165,2.627155,0.344925,7.97367174999997,46.3649225,1.580530309725,-0.1963126936,0.8258,1.0072,0.80045,100.3526387975,82.12435,415.167247475,2.940525,0.5397,0.28865,2.470462505,315.3194325,328.18590525,8.6579507664,0.207465499999999,2.351691456875,2.173101858225,1.318790364725,6.43275,1.388250096275,0.7036375,1.3478125,2.6308,4.0151625,4.934875,5.702025,6.1438375
1,2.75,0.84385685,5.63745,8.49832125,2.546407555925,2.49736049999999,0.4853722222,6.3213455,42.437723774,1.304379651,-0.18778004185,0.8258,1.0072,0.801,100.096708765,82.139125,413.833398975,1.74917499999998,0.523549999999999,0.186299999999998,2.734791585,316.825255,328.25340525,8.3254081754,0.232192249999998,2.41356997,2.113899241,1.312882325,6.119325,1.38795591645,0.685075,1.355,2.625125,4.0177,4.928725,5.70525,6.14735
1,3.25,0.869579274999999,5.5487,8.522331,2.27832172205,2.368661,0.459579167049999,1.13008224999995,50.1315475,1.481963517825,-0.208373853,0.825425,1.00735,0.801,99.543726264,82.144015,413.85163274,2.4105,0.5618,0.3071,2.65736352,317.08315,329.18523,8.298909981075,0.147845375,2.378569127575,2.12694936995,1.2549743894,6.2077,1.6586062404,0.6909,1.3413,2.6300625,4.019975,4.936525,5.716125,6.1438625
1,3.75,0.8345372508,5.4512,8.50224825,2.55642266665,2.4626185,0.462699999924999,2.96326174999999,48.4455,1.684127672,-0.221344927150001,0.82495,1.00835,0.801475,99.569757958,82.119495,418.82403714,1.96309999999999,0.59035,0.2605,2.6124,317.19479,327.952292,8.25120269975,0.13853275,2.427616115,2.189899541,1.314290683,5.7753,1.3808852426,0.696725,1.3276,2.635,4.02225,4.944325,5.727,6.140375
1,4.25,0.867845,5.6774,8.56967,2.728324111075,2.766756,0.351832638649998,10.7906830284999,45.623565,2.155314733,-0.273208700625001,0.824475,1.00835,0.801475,100.11827003,82.107995,425.64172409,1.9093,0.58315,0.4152924,2.5121,316.64,328.028382,8.42864287375,0.2281832,2.344889801075,2.166763498025,1.31605688705,5.80999999999999,1.4314014476,0.6931125,1.328975,2.635375,4.0129,4.9435125,5.73505,6.1372875
1,4.75,0.938655499999999,5.9397,8.334405,2.7320648888,2.6394195,0.255952083175,3.65120399999999,52.00484,1.29348126925,-0.221714050475001,0.824475,1.007575,0.802475,100.18825027,82.1020525,413.8541661075,2.44390712,0.531399999999999,0.625699999999999,2.5524,319.4564,330.724116,8.199026088,0.112417675,2.21837452715,2.172057122025,1.230597713425,6.211125,1.393283246,0.6895,1.33035,2.63575,4.00355,4.9427,5.7431,6.1342
1,5.25,0.944912959075,6.2016,9.189383683525,2.50486666625,2.6763525,0.243745833175,4.53150724999999,36.10157,1.406340503,-0.230353970825001,0.823475,1.00835,0.802,100.4232491,82.09892,418.0795954325,2.1029,0.555,0.3903,2.5706,319.64182,328.387097,8.247724626875,0.194321,2.3907185052,2.3000707766,1.361560875,6.6559,1.3532143666,0.693425,1.322175,2.628975,3.993475,4.938975,5.732575,6.117825
