DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_2_1_1,VPD_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,NETRAD_1_1_1,PPFD_IN_2_1_1,TS_1_1_1,TS_1_2_1
1,5.75,0.4647105,421.164,-6.04891,0.2891835,3.560825,3.5475375,0.69008515,85.523435,90,0.9300628,1.6114625,-1.82705,-0.02508406,0.421501,3.095455,101.2325,-3.3875,-4.241,-0.6885,0,2.4,2.8
1,6.25,0.487956,420.393,-5.6624265,0.340862575,3.570459,3.68782,0.659643,86.38626,89.3,0.892001,1.541425,-3.046,-0.0207001625,0.40466685,3.183376,101.2975,-3.38875,-4.278,-0.8585,0,2.4,2.8
1,6.75,0.427513,418.864,-6.0019675,0.3432164,3.52719975,3.65098,0.530628,86.2883,89,0.886109975,1.63002,-1.76,-0.023276275,0.4507956,3.251155,101.3,-3.3865,-4.2455,-0.60325,0,2.4,2.825
1,7.25,0.449363,419.5925,-4.2751,0.2486989,3.400866,3.6497975,0.4862187,86.43605,89.6,0.933135,1.686325,-1.89825,-0.02749564,0.496787325,3.12403375,101.3,-3.337,-4.29,1.687,22.3,2.4,2.8
1,7.75,0.5115375,419.55675,-1.61834525,0.40027,3.53096,3.65883,0.60637665,86.018605,89.3,1.0149025,1.81381,-2.009,-0.02977912,0.555592,2.934968,101.3,-3.285,-4.25775,15.181,100.9,2.4,2.8
1,8.25,0.5271215,419.5935,6.010425,0.68151305,3.48832,3.74823,0.77725945,85.649775,89.2,1.0484,2.03834,-2.887,-0.037866715,0.596782975,2.9136455,101.3000031,-3.194,-3.977,52.184,236.53102105,2.4,2.8
1,8.75,0.9340991,420.438,29.748295,1.087222,3.5056,3.64602,1.3145036,84.325,89.2,1.183032,2.1373075,-3.1955,-0.076920375,0.680026275,2.849024,101.32000155,-3.015,-3.739,105.1525,383.9,2.4,2.8
1,9.25,1.13289875,420.25575,65.76655,2.088355,3.57767,3.14064,0.82116715,83.7254,88.9,1.336577,2.45741,-2.97,-0.102839875,0.6179113,3.0094955,101.32,-2.896,-3.42,155.83,512.4065926,2.4,2.8
1,9.75,0.94431875,421.625,93.014735,3.5997,3.593895,3.508645,0.708064325,84.566,88.8,1.56055,2.54402,-2.2954,-0.099818385,0.6010203,3.17962,101.395,-2.49875,-2.9455,203.23,629.475,2.4,2.8
1,10.25,0.976344,422.537675,131.22985,3.80965,3.71516,3.16983,0.66888375,83.0374,88.2,1.76243,2.8728575,-1.16075,-0.1312595,0.69436535,3.6999055,101.31,-2.0495,-2.5385,248.8675,727.95978885,2.4,2.8
1,10.75,0.9376601,423.298,156.53745,6.5724325,3.71427125,3.80385,0.5975867,82.07285,86.85,1.9406305,3.1147425,-0.038,-0.171501975,0.65465905,3.511948,101.3,-1.463,-2.06,276.225,805.475,2.4,2.8
1,11.25,0.72519395,423.9145,170.0765,7.89521275,3.73687,3.5424875,0.5073725,82.24385,84.8,2.031748,3.306985,0.137,-0.2157575,0.674973325,3.883838,101.3,-0.881,-1.8035,290.285,839.7527352,2.4,2.8
1,11.75,0.6510595,421.8995,187.9608,7.37009,3.8136,3.18741,0.5168905,81.3908,84.125,2.146865,3.556,0.84425,-0.213104325,0.7563145,3.84107275,101.2,-0.604,-1.47875,298.0775,853,2.4,2.8
1,12.25,0.657925,424.6478,166.292275,10.55702,3.80277825,3.08461,0.482687075,79.8673,83.575,2.3389,3.7750425,1.159,-0.2206931,0.7326591,3.8867985,101.2,-0.22125,-1.0645,290.725,829.8,2.4,2.8
1,12.75,0.5908105,423.7125,157.821225,8.987573,3.80887,3.024165,0.468903,78.3591,84.475,2.41599725,3.853855,1.3889,-0.212369825,0.6995156,3.875219,101.197497675,-0.09725,-0.7515,265.7,781.525,2.4,2.8
1,13.25,0.5137645,422.598375,138.4725,7.7853775,4.106245,2.899535,0.46384441,80.219235,84.25,2.43739,3.91157,1.390375,-0.249558325,0.7286392,3.835815,101.18,0.022,-0.51,242.1,705.25,2.4,2.8
1,13.75,0.576468,423.948,111.7203,7.88924,4.03166,3.230625,0.56286975,76.501675,84.8,2.49403675,3.936215,1.6275,-0.2695514,0.74112365,4.118189,101.16,0.357,-0.51725,201.05125,615.075,2.4,2.8
1,14.25,0.50865375,424.187,86.40523,7.4615125,3.94827325,2.8492525,0.558741,73.242,85.3,2.49397875,4.0677925,1.526,-0.18429225,0.7568477,3.91065,101.1775,0.312,-0.6,156.3625,492.2,2.4,2.8
1,14.75,0.50315725,421.60825,54.9814,6.6747575,3.9603355,4.16728,0.448110075,72.7895,85.2,2.44971,4.03075,1.555,-0.2230339,0.738043975,4.0416315,101.13,0.2505,-0.4985,98.5,358.43332355,2.4,2.8
1,15.25,0.411434725,420.93175,26.6829,4.3524655,3.99807575,4.167555,0.48076295,73.25425,86.05,2.3669255,4.013185,1.67075,-0.2845813,0.7064464,3.8813335,101.145,0.292,-0.64925,44.9975,221.4979797,2.4,2.8
1,15.75,0.3679565,421.48775,-1.6873125,1.71109,3.918725,3.5119925,0.499563025,71.927,85.85,2.2411075,3.86641,2.0785,-0.104297335,0.58479805,3.6150615,101.165,0.083,-0.94375,8.45275,97.95,2.4,2.8
1,16.25,0.45157875,421.307,-6.755702,0.5597752,4.1378975,4.079945,0.613529875,73.440825,86.2,2.04496,3.557845,1.72775,-0.0556331675,0.556875775,3.34819,101.2,-0.289,-1.3115,-3.236,25.525,2.4,2.8
1,16.75,0.35219975,422.051,-5.939247,0.2966855,4.105675,4.075465,0.5389826,74.5245,85.775,1.969865,3.3593475,1.6665,-0.0282049125,0.47690315,2.9174665,101.2,-0.473,-1.6975,-6.50825,0,2.4,2.8
1,17.25,0.330231,421.6976,-6.51276275,0.148464,4.0243,4.1878,0.54832375,74.5165,85.95,1.81594,3.081555,0.88725,-0.020192265,0.47965005,2.8931025,101.2,-0.593,-1.88,-7.22975,0,2.4,2.8
1,17.75,0.5156595,422.31,-9.392845,0.17468075,3.97121,2.988145,0.71742025,76.19605,86.175,1.6674,2.89545,1.1285,-0.036731325,0.4843626,3.170305,101.2,-0.881,-2.01,-6.278,0,2.4,2.8
1,18.25,0.4475035,422.371,-5.643861,0.27022,3.93332,2.9817525,0.582320175,75.84565,86.5,1.56432,2.7476225,0.730575,-0.025147515,0.51344105,3.1486195,101.24,-1.057,-2.1425,-5.54375,0,2.4,2.8
1,18.75,0.441532,422.45525,-7.97188,0.1651864,3.899,2.99006,0.6484876,77.322775,87.05,1.57606,2.6720575,0.3807,-0.03027825,0.5189598,3.205387,101.2175,-1.133,-2.18825,-5.08125,0,2.4,2.8
1,19.25,0.502185,421.35475,-7.555396,0.2884503,3.92537125,2.9987075,0.6433469,79.237925,87.35,1.48335,2.4932,0.433175,-0.01957296,0.43520265,2.996437,101.29,-1.371,-2.312,-4.58825,0,2.4,2.8
1,19.75,0.557849,421.3425,-8.14988,0.183453825,3.8871215,2.98822,0.6732815,79.389975,87.475,1.48112,2.45494,0.09075,-0.0292810575,0.44569405,2.9962665,101.28,-1.456,-2.535,-3.81625,0,2.4,2.8
1,20.25,0.48396025,422.0221,-8.63874725,0.296916,3.9250875,2.997345,0.633063,79.056075,86.8,1.4214,1.840755,-0.10535,-0.038041935,0.5448578,3.091476,101.295,-1.424,-2.6345,-3.55025,0,2.4,2.8
1,20.75,0.508001,422.0115,-8.636266,0.5364435,3.835175,3.01865,0.723281605,78.7709,87.075,1.398205,2.174145,-0.555,-0.037459215,0.452989475,3.181652,101.3,-1.6355,-2.8375,-3.25525,0,2.4,2.8
1,21.25,0.532999,421.252,-8.31981,0.236227,3.85757,3.037325,0.695291725,77.8459,87.375,1.34328,2.20034,-0.4294,-0.030515745,0.541933,3.25573325,101.3,-1.63425,-2.99,-3.06125,0,2.4,2.8
1,21.75,0.6200845,421.024475,-7.1620285,0.18538325,3.799175,3.16616,0.788171075,78.51785,88.225,1.31077,1.52965,-0.883,-0.02085579,0.6031769,3.22506875,101.3,-1.56525,-3.07775,-3.24625,0,2.4,2.8
1,22.25,0.46783715,421.38835,-7.1288245,0.248270175,3.77909,3.3614825,0.74049669,79.7633,88.15,1.2307995,2.086535,-0.5439,-0.0206053375,0.5317303,2.9710125,101.2975,-1.646,-3.1835,-2.65975,0,2.4,2.8
1,22.75,0.444285,421.1384,-5.69860275,0.2921255,3.77256,3.2579725,0.573206575,79.931575,88.8,1.1991325,1.97373,-1.53525,-0.016817435,0.5093754,2.852591,101.2876,-1.77825,-3.27,-2.4175,0,2.4,2.8
1,23.25,0.390399,421.46685,-4.995249,0.307773,3.76947,4.15658,0.4998072,79.4948,87.7,1.11553475,1.6191475,-1.278,-0.013875185,0.50769025,2.99892475,101.29,-1.89425,-3.29,-2.34025,0,2.4,2.8
1,23.75,0.536078675,421.179825,-5.3555455,0.23390355,3.81174,4.19158,0.746023,80.3909,88.6,1.0988,1.69255,-1.837,-0.0133977,0.4631692,3.05664075,101.25,-2.2465,-3.36,-1.8415,0,2.4,2.8
2,0.25,0.5285195,422.7784,-5.297164,0.518821,4.35057025,3.90888,0.709116125,83.279615,87.975,1.29226775,1.92437,-0.8605,-0.02135229,0.60241725,3.03342575,101.2,-1.7,-2.81725,-3.87375,0,1.9,2.1
2,0.75,0.5251898,423.93,-4.725,0.294852825,4.37780775,3.826525,0.6455656075,82.38111,88.325,1.268711,1.82044,-0.8597,-0.0166746,0.5461622,3.036932,101.2,-1.8975,-2.96775,-3.7245,0,1.9,2.1
2,1.25,0.5479495,423.298,-4.480495,0.3583952,4.29038975,3.68692,0.738715,81.95785,88.2,1.21747,1.858645,-1.089,-0.01953252,0.6048406,3.262021,101.2,-1.965,-3.24125,-4.25425,0,1.85,2.1
2,1.75,0.656710775,422.7435,-5.60858,0.3947839,4.2237335,3.5723125,0.6907464,81.7,89.2,1.163845,1.78594,-1.413,-0.02234415,0.6111234,3.13515425,101.205,-2.042,-3.3595,-4.59925,0,1.85,2.1
2,2.25,0.549335,424.04475,-7.11844,0.38548015,4.2178715,3.72726,0.708524995,83.48199,89.625,1.16767575,1.82578,-1.467,-0.0265697,0.5733621,3.272332,101.2,-2.037,-3.271,-3.898,0,1.8,2.1
2,2.75,0.60611585,423.1103,-5.848652,0.317717,4.27518575,3.8533,0.83064617,84.605135,90.075,1.09662025,1.76838,-1.762,-0.020221935,0.534081975,3.2425635,101.2,-2.157,-3.42025,-4.13775,0,1.8,2.1
2,3.25,0.59583375,423.6997,-6.4139205,0.3422725,4.17109,3.68507,0.785702595,84.85085,90.05,1.10357525,1.702175,-2.154,-0.02034395,0.475677425,3.02388225,101.225,-2.3095,-3.715,-3.775,0,1.8,2.1
2,3.75,0.69282,424.1035,-5.785462,0.3714155,4.03742325,3.68214,0.92977,84.749275,90.1,1.07214775,1.59713,-1.99265,-0.03084691,0.5446546,3.0373925,101.27875,-2.589,-3.87075,-4.10225,0,1.8,2.1
2,4.25,0.718771,423.225,-6.0425775,0.441417575,4.12865,3.7497625,0.942659,84.499025,90.375,1.044464,1.60004,-2.009,-0.02884055,0.50329245,3.0607255,101.3,-2.81,-3.87,-3.059,0,1.8,2.1
2,4.75,0.642706,423.983,-4.97551075,0.342477375,4.1541325,3.717035,0.83929225,84.5761,90.375,1.046632,1.678075,-2.617825,-0.0254734725,0.532910225,2.98815825,101.3,-2.86375,-4.315,-3.298,0,1.8,2.1
2,5.25,0.784655,424.1505,-7.711779,0.417273,4.188817,3.6550125,1.0121005,85.1136475,90.675,1.0080825,1.63666,-2.73125,-0.0198696,0.51891575,3.125083,101.3,-3.043,-4.215,-3.524,0,1.8,2.1
2,5.75,0.58978905,423.709,-4.83646425,0.3672194,4.162793,3.5475375,0.802333,86.0908225,90.7,0.97386555,1.6114625,-3.054675,-0.02239609,0.47895795,3.011419,101.3,-3.099,-4.3515,-3.041,0,1.8,2.1
2,6.25,0.569522125,424.5795,-5.6392795,0.3563915,4.155837,3.68782,0.8058527875,85.78607,90.625,0.96572795,1.541425,-2.790575,-0.017257675,0.576507375,3.2862875,101.3,-3.29525,-4.39125,-2.1565,2,1.8,2.1
2,6.75,0.580184,424.469,-5.159512,0.3168882,4.0080115,3.65098,0.942868225,85.02176,90.775,0.988329,1.63002,-3.1722,-0.017349255,0.5334514,3.107324,101.3,-3.4305,-4.3455,1.5525,37.05,1.8,2.1
2,7.25,0.65331825,423.28975,-0.945026,0.487993,3.942652,3.6497975,0.865245525,83.655675,89.975,1.072168,1.686325,-2.66235,-0.02159155,0.51664405,2.977437,101.3,-3.08675,-4.28675,21.21,133.2,1.8,2.1
2,7.75,1.008185,424.42075,16.137525,0.9145151,3.9460005,3.65883,1.3212198525,84.752725,88.7,1.1672495,1.81381,-2.708,-0.0434215375,0.5722467,2.999469,101.315,-2.99775,-4.0775,72.315,285.775,1.8,2.1
2,8.25,0.9991265,424.77825,45.118305,2.3177225,4.07141,3.74823,1.336905,85.22595,88.075,1.303695,2.03834,-2.507975,-0.070470115,0.535041,3.03958775,101.37,-2.3575,-3.7025,139.555,455.25,1.8,2.1
2,8.75,1.3334425,424.801,87.94414,4.087766,4.175926,3.64602,0.8888614,81.6,86.375,1.53787,2.1373075,-1.944,-0.12834165,0.6229995,3.3476065,101.4,-1.9815,-2.978,202.305,601.8,1.85,2.1
2,9.25,0.973192,424.894,134.328,5.9366795,4.216951,3.14064,0.5962312,81.9868,85.575,1.795535,2.45741,-1.009175,-0.157012875,0.7154027,3.6246915,101.4,-1.576,-2.40075,258.31,758.2,1.9,2.1
2,9.75,0.926723,424.73075,177.0112,7.0143375,4.279676,3.508645,0.5714194,83.4,84.225,2.020199,2.54402,-0.159,-0.21231115,0.7239724,3.756541,101.31,-1.13475,-1.7055,312.15,886.6,1.9,2.1
2,10.25,0.964242275,424.7895,207.6966,8.4917355,4.3566545,3.16983,0.5754516,83.217535,81.025,2.216993,2.8728575,0.4145,-0.237889,0.76849895,3.71767625,101.3,-0.4605,-1.118,359.75,1001.5,1.9,2.1
2,10.75,0.78855075,424.45225,234.7152,9.3488875,4.506144,3.80385,0.58192475,80.451915,78.1675,2.375505,3.1147425,0.89625,-0.254061025,0.7912476,4.062242,101.3,0.13575,-0.7,392.595,1064.1,1.9,2.1
2,11.25,0.811393,424.293,249.33125,11.880795,4.508401,3.5424875,0.4623026,77.7690725,76.2675,2.617115,3.306985,1.26,-0.2664924,0.7782851,3.990674,101.3,0.70075,-0.2915,417.67,1135.425,1.9,2.1
2,11.75,0.755195,423.893,265.64,12.16989,4.50036125,3.18741,0.5857765,73.8203,73.44,2.77429,3.556,1.765,-0.2816335,0.8027854,3.952001,101.225,1.02625,0.078,421.465,1149.7,1.9,2.1
2,12.25,0.724879475,423.5033,266.456,14.467435,4.53492,3.08461,0.519574,70.7075,71.86,2.90315,3.7750425,2.248075,-0.2666731,0.7788303,4.006596,101.2,1.161,0.53075,423.75,1139.7,1.9,2.1
2,12.75,0.6704862,423.176825,252.5305,12.91953,4.63845025,3.024165,0.54089425,68.78442,71.0825,3.042775,3.853855,2.8765,-0.3220015,0.7753062,3.895929,101.2,1.48925,0.7805,398.9725,1084.6,1.9,2.1
2,13.25,0.65866695,422.78,237.8429,11.845575,4.5888595,2.899535,0.5009304,68.57761,69.8475,3.1055485,3.91157,3.1145,-0.2740112,0.774633,3.935869,101.19,1.683,0.9415,369.1,1017,1.9,2.1
2,13.75,0.69405375,422.36075,197.1788,11.493,4.600819,3.230625,0.639082,68.7854175,68.06,3.18606525,3.936215,3.2287,-0.26871815,0.763262725,3.88634575,101.13,1.836,1.1025,325.115,910.25,1.9,2.1
2,14.25,0.6223885,421.84575,171.10525,11.48725,4.625978,2.8492525,0.599977125,68.8438275,66.89,3.2476845,4.0677925,2.9305,-0.3106236,0.7702227,3.9441,101.1,1.718,1.29,279.57,788.3,1.9,2.1
2,14.75,0.631813,421.60775,131.30515,8.9313295,4.5066245,4.16728,0.5692125,67.1282,67.0525,3.2413175,4.03075,3.2665,-0.23789265,0.7927789,4.063821,101.18,1.595,1.36,220.59,636.8,1.9,2.1
2,15.25,0.590235,421.688,86.469125,7.309788,4.58958,4.167555,0.621536195,69.0528,67.225,3.21450275,4.013185,3.4551,-0.250814125,0.777056325,3.930311,101.11,1.727,1.4375,145.975,472.425,1.9,2.1
2,15.75,0.543527,421.56275,43.9445275,5.586151,4.57488,3.5119925,0.5543668,67.796835,71.2775,3.0782675,3.86641,3.3275,-0.1891033,0.7210234,3.9794825,101.169999225,1.719,1.1925,79.11,307.8,1.9,2.1
2,16.25,0.445668,421.6,9.226077,3.3297,4.614755,4.079945,0.48393235,69.3807875,74.075,2.9164,3.557845,3.213,-0.1530251,0.6988609,3.816022,101.2,1.491,0.883,19.995,151.45,1.9,2.1
2,16.75,0.444973,421.48925,-8.8616945,2.0601245,4.62898,4.075465,0.56299745,70.8569425,76.6475,2.61692,3.3593475,2.91415,-0.0819555,0.6204443,3.443122,101.2,1.365,0.34,-3.661,49.1,1.9,2.1
2,17.25,0.3509205,421.32425,-9.846873,0.7185728,4.64528925,4.1878,0.5297608,73.69054,78.56,2.41602,3.081555,2.2096,-0.0463614225,0.599058525,3.51391425,101.2,0.926,0.088,-11.0125,4.8,1.8,2.1
2,17.75,0.513733575,419.589,-10.32179,0.681961725,4.7852635,4.19632,0.59857255,74.7968925,79.135,2.291615,2.89545,2.004,-0.0386555075,0.607344475,3.397706,101.2,0.564,-0.166,-11.1115,0,1.9,2.1
2,18.25,0.512948,420.27875,-8.844648,0.957578875,4.70844625,4.3075,0.6746238,76.734655,80.275,2.18401675,2.7476225,1.55215,-0.03312045,0.599417,3.1426,101.2,0.291,-0.444,-10.275,0,1.8,2.1
2,18.75,0.4370635,421.36,-9.221781,0.485001275,4.754205,4.33489,0.70971195,78.54408,83.525,2.091015,2.6720575,1.35385,-0.03242676,0.555851,3.0945645,101.2,-0.033,-0.7255,-9.4825,0,1.9,2.1
2,19.25,0.506649,421.3375,-9.780991,0.59680495,4.67982,4.354795,0.7263945,79.37546,81.125,2.00647075,2.4932,1.1529,-0.04017019,0.5622359,3.092464,101.2,-0.225,-0.911,-10.138,0,1.8,2.1
2,19.75,0.5138275,421.50875,-8.4867835,0.40828675,4.53771,4.46471,0.7101040625,80.425575,81.9,1.955168,2.45494,1.0626,-0.03234798,0.5276965,3.051903,101.2,-0.457,-1.1525,-9.474,0,1.9,2.1
2,20.25,0.48588075,421.386,-7.50690225,0.2627605,4.542865,4.35052,0.65412635,80.17573,83.95,1.85635,2.05985,0.388025,-0.037512255,0.5060618,3.193338,101.2,-0.511,-1.2515,-8.2305,0,1.9,2.1
2,20.75,0.466728,421.817,-7.4409,0.2774335,4.53564,4.2934325,0.646065375,80.7206,84.25,1.79062,2.174145,0.24655,-0.0305422725,0.5888894,3.0869275,101.2,-0.694,-1.563,-8.775,0,1.9,2.1
2,21.25,0.4915745,422.30975,-6.6066655,0.533521,4.49967475,4.1438775,0.6801067,81.0084575,84.55,1.7033195,2.20034,-0.0105,-0.02154548,0.581360725,3.145163,101.2,-0.922,-1.675,-7.578,0,1.8,2.1
2,21.75,0.434224225,422.6,-7.38191,0.35646,4.356959,4.0639075,0.6775592,80.62842,85.4,1.616835,2.176825,-0.0603,-0.0235770425,0.5418784,3.236351,101.2,-1.07,-1.812,-5.6495,0,1.8,2.1
2,22.25,0.4745605,422.829,-7.38391,0.359545425,4.4283735,4.08346,0.679850315,82.4,85.475,1.543865,2.086535,-0.29815,-0.02289379,0.4890454,3.2442785,101.2,-1.078,-2.0615,-5.87,0,1.9,2.1
2,22.75,0.4869483,422.418,-5.9569795,0.5215178,4.4399035,4.276265,0.6952200545,81.7436,86.375,1.474917,1.97373,-0.4678,-0.018600475,0.516994,3.214352,101.2,-1.28,-2.34,-5.628,0,1.8,2.1
2,23.25,0.4517237,422.4055,-6.76910675,0.287955,4.42739175,4.18819,0.6197772,82.02115,86.3,1.4012185,1.90653,-0.311,-0.02725616,0.58725885,3.154853,101.2,-1.43,-2.38625,-5.2,0,1.9,2.1
2,23.75,0.5592616,422.36175,-5.924775,0.516642,4.30724375,3.6130075,0.740989175,81.856,86.875,1.324645,1.878275,-0.208275,-0.0195682,0.56068845,3.174646,101.2,-1.54075,-2.48125,-4.53325,0,1.9,2.1
3,0.25,0.782595675,424.928,-8.63077,0.7593315,5.13264,6.5409575,0.941699875,84.3,90.2,1.94762,1.7942675,1.854675,-0.027925975,0.42964,2.981687,101.3,0.6545,0.7485,-6.6905,0,1.5,1.8
3,0.75,0.882424925,424.831,-8.3987125,0.6764802,5.094197,6.5297275,0.9706104,85.0089725,90.4,1.92162,1.843715,1.5111,-0.0193700725,0.43717735,2.9478535,101.3,0.534,0.577,-6.754,0,1.5,1.8
3,1.25,0.9226515,424.95625,-8.4131345,0.4386241,5.19783825,6.54429,1.05040425,85.6934,90.8,1.8692125,1.891535,1.305325,-0.028092525,0.47896375,3.0642225,101.3,0.3275,0.38,-7.044,0,1.5,1.8
3,1.75,0.810174,425.312,-7.5398355,0.5182562,5.105608,6.350735,0.87865275,86.2897,90.7,1.815495,1.6429125,1.228175,-0.02167379,0.4599744,3.009096,101.3,0.237,0.31,-6.5,0,1.5,1.8
3,2.25,0.8807515,425.417,-6.05805,0.63545175,5.1125785,6.34776,0.987455825,87.2487,91.7,1.659215,1.48925,1.18635,-0.02795134,0.48033005,3.11423875,101.3,0.1005,0.1725,-6.17,0,1.5,1.8
3,2.75,0.8891355,425.4695,-7.31497,0.575877725,5.05889,6.35345,0.9891267,87.4740925,91.1,1.59338,1.543575,1.021,-0.0206522,0.4572294,3.023352,101.3,0.164,0.0485,-5.395,0,1.5,1.8
3,3.25,0.858423,425.27,-5.918735,0.391314,4.998027,6.008895,0.8638238,87.3775,91.1,1.551951,1.33913,0.894,-0.02898842,0.5166826,3.101402,101.3,0.04,-0.06,-5.474,0,1.5,1.8
3,3.75,0.938956,426.0805,-8.278694,0.4785394,5.02361725,6.0666275,1.05736125,87.4218125,91,1.52144425,1.25586,0.878,-0.0324414375,0.525932275,3.23474675,101.3,0.083,-0.13225,-5.264,0,1.5,1.8
3,4.25,0.83612525,425.93375,-6.108119,0.409699725,5.01284,6.031405,0.9339008,87.382,92,1.55077725,1.39512,0.887,-0.02050059,0.45760215,3.049838,101.34,-0.044,-0.19,-4.658,0,1.5,1.8
3,4.75,0.926961,426.393,-7.52798,0.4502331,4.805565,5.8106025,1.09603555,87.7,92.4,1.49928,1.48365,0.816,-0.0227450825,0.440728175,3.014225,101.38,-0.2225,-0.385,-4.628,0,1.5,1.8
3,5.25,0.79889745,426.42625,-4.614374,0.41963235,4.94169,5.88177,1.00912444,89.06531,92.275,1.4134535,1.4324225,0.5707,-0.01996014,0.433490825,3.00828825,101.4,-0.27,-0.575,-4.044,0,1.5,1.8
3,5.75,0.839473,427.055,-6.258511,0.34577935,4.8920055,5.77652,0.895681825,89.191625,92.775,1.4096235,1.51149,0.328775,-0.0176517,0.505728175,3.0508885,101.4,-0.294,-0.5485,-1.275,24.26,1.5,1.8
3,6.25,1.04620175,425.9765,-5.104233,0.66615665,4.997527,5.64909,1.309791,88.5,92.525,1.4816775,1.5098,0.5919,-0.02413558,0.480320525,3.1733945,101.4,-0.2165,-0.286,11.473,106.4,1.5,1.8
3,6.75,1.1492775,425.35475,9.95246475,2.1405125,4.94783075,5.6464525,1.612173,87.4,91.8,1.6512085,1.570175,0.49625,-0.03296073,0.50627175,3.0303375,101.4,-0.117,-0.035,59.88,270.3,1.5,1.8
3,7.25,1.057215,425.8765,47.76496,4.10291,4.97341,5.64183,1.225706,84.3889,90.925,1.82836,1.8670075,0.865,-0.08768382,0.611841625,3.17969275,101.4,0.1455,0.3035,122.09,452.1,1.5,1.8
3,7.75,1.177697,425.0205,93.71285,7.18807875,5.00676925,6.144865,0.942575175,83.29209,90.2,2.0669145,1.9916475,1.56825,-0.1343895,0.63606575,3.3816195,101.415,0.627,0.825,200.5,650.175,1.5,1.8
3,8.25,1.181929,424.6165,145.788,9.64858625,5.002804,5.876995,0.6172436,81.42077,88.575,2.420795,2.30347,2.254,-0.1849981,0.676936375,3.3834135,101.4143,1.261,1.38,282.345,844.4,1.5,1.8
3,8.75,1.096679,423.8265,204.121,12.33972,5.195084,5.900395,0.655002,80.55135,87.7,2.748072,2.658195,3.0249,-0.2234253,0.72980575,3.70071275,101.4,1.6605,1.9125,354.715,1019.75,1.5,1.725
