DOY2,HR2,FC,SC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.66339814826072,0.0593847542251276,0.313384364573509,0.125784608269962,-12.6201739629997,-0.23527063726185,0.456061758179938,429.71487955968,4.38144524018539,424.564807006221,3.93882451320669,431.043290255814,427.453376338991,3.88680171328666,431.552802734568,428.380791972591,4.23228484245657,433.640650693069,429.296481904474,4.04060203356466,437.913058749175,1.04375500514336,-0.759816984809532,0.28040449748883,0.33,0.19,0.22,-0.70165,-0.9605,-4.66065,-1.1987,-1.71225,99.727025,74.66,1.4035,0.93,1.995,0.22,1.35,-1.32,2.5,0.74,277.2,312.9,291.4,309.75,-0.105,0.13,0,0.195,-0.02,-0.005,0.05,0.145,0.329,0.3275,1.029,1.5935,2.136,3.183,6.181,7.847,9.4495,0.6635,0.5165,1.112,1.594,1.978,3.5765,5.403,7.0675,8.884,0.6965,1.266,2.548,3.423,4.549,4.2365,6.048,7.485,8.6205,0.554,0.718,1.8645,2.865,3.068,1.881,6.2455,6.7935,8.348,0.925,1.55,2.0625,2.8195,3.3975,4.9805,6.8325,7.8165,9.7455,-7.508,-10.0425,-8.672,-27.04
1,5.75,0.55216864749225,-0.144685713175607,0.345984330889436,0.133098692539232,-10.0112291871545,0.234591337431412,0.445769804231731,430.535734161777,4.41664233774869,425.080922207828,3.84302989910567,429.369780518746,428.836366180241,3.93908539267152,431.502925508775,429.283540104917,4.16937209927412,431.890037822785,430.783965525528,4.0611569132916,434.480120171968,1.10435973071038,-0.758849409822744,0.258259007923047,0.39,0.205,0.225,-0.7289,-1.041,-4.8372,-1.3696,-1.481,99.727415,74.125,1.3505,0.725,2.015,0.005,1.2,-1.46,2.45,0.63,276.75,311.1,290.2,309.95,-0.115,0.125,0,0.2,-0.02,0,0.04,0.15,0.224,0.316,1.031,1.5995,2.129,3.176,6.1785,7.8445,9.449,0.662,0.479,1.1355,1.583,1.972,3.576,5.417,7.0665,8.882,0.655,1.279,2.537,3.417,4.5375,4.2325,6.0445,7.4825,8.619,0.5345,0.637,1.8115,2.8445,3.055,1.8795,6.2385,6.7935,8.348,0.848,1.5115,2.039,2.8205,3.385,4.972,6.819,7.814,9.744,-6.33,-9.9475,-7.811,-29.55
1,6.25,0.816834809003067,0.0667415650251904,1.58860411462942,0.135483091871041,-14.5743770417614,-1.02737647207368,0.462499382627859,427.882905019665,4.33954463336178,426.348352273247,3.84061530880941,429.813737514019,427.585997196397,3.96047802872898,431.197408699431,428.425219780474,4.20218864345892,432.202544736278,430.450494408499,4.16953175395939,433.468134803267,1.05046724538671,-0.757417518739942,0.264892075182487,0.335,0.2,0.21,-0.78125,-1.083,-4.25765,-1.4956,-1.87585,99.758815,73.24,1.3272,0.58,2.15,0.025,1.3,-1.52,2.45,0.595,275.5,311.7,293.05,309.9,-0.11,0.14,0,0.195,-0.03,-0.015,0.04,0.105,0.268,0.237,1.005,1.595,2.12,3.066,6.1755,7.843,9.4485,0.618,0.465,1.1355,1.57,1.964,3.572,5.417,7.0645,8.8805,0.632,1.2905,2.4965,3.4095,4.527,4.2275,6.041,7.48,8.617,0.4615,0.621,1.7245,2.827,3.043,1.879,6.2325,6.7895,8.345,0.7835,1.4605,2.017,2.8135,3.3785,4.9665,6.817,7.8115,9.743,-7.022,-10.5675,-7.944,-27.43
1,6.75,0.801673502477508,0.0413000336605068,1.55750288480428,0.136743618762118,-15.4726802500847,-0.354443111831784,0.437648961710736,428.878791878843,4.35824953657744,423.712522314468,3.84214253877683,429.509219514754,426.24871502755,3.83812360782122,431.476421351852,428.649837224757,4.19708971921982,432.899217480263,429.393013719432,4.10269204916134,434.045237515136,1.00080122270993,-0.977789559082225,0.264692546992933,0.32,0.2,0.21,-0.6688,-1.044,-2.32995,-1.5429,-1.9477,99.806465,73.86,1.2981,0.865,1.86,0.39,1.7,-1.25,3.15,0.585,273.9,312.2,295.15,311.6,-0.09,0.13,0,0.195,-0.03,0.015,0.04,0.13,0.2935,0.2405,1.06,1.6165,2.122,3.1655,6.1735,7.8405,9.4485,0.582,0.458,1.088,1.565,1.978,3.587,5.418,7.0635,8.8785,0.631,1.2985,2.44,3.4025,4.5175,4.2235,6.037,7.471,8.6185,0.4805,0.6225,1.6405,2.818,3.03,1.8795,6.2275,6.785,8.343,0.879,1.41,2.021,2.809,3.371,4.9645,6.816,7.8085,9.742,-6.893,-10.157,-7.742,-26.55
1,7.25,0.816539068098772,0.0713969529761026,0.686901618902005,0.123194252400493,-9.57696894303435,-0.836093212147511,0.468801118333862,429.600224723906,4.34626940223377,427.128657157299,3.90221298661363,430.130857769231,427.845760209657,3.98848084787324,431.26500958446,427.970794686069,4.15111151594445,433.394924264095,430.071262388446,4.07840491473959,434.294995585253,1.10485627730889,-1.08426166917246,0.210574954834236,0.305,0.2,0.21,-0.61,-1.0715,-3.11045,-1.7165,-1.86455,99.83156,72.96,1.4135,0.93,1.92,0.4,2.4,-0.305,3.6,0.725,279.1,311.9,293.95,311.3,2,2.145,0.9,0.83,0.08,0.645,0.77,0.58,0.2275,0.2615,1.0695,1.6215,2.1195,3.16,6.1705,7.8385,9.449,0.584,0.42,1.095,1.543,1.966,3.581,5.4185,7.0625,8.877,0.623,1.3075,2.388,3.396,4.511,4.226,6.033,7.475,8.6195,0.48,0.64,1.6135,2.817,3.016,1.8805,6.2275,6.787,8.342,0.824,1.4435,2.013,2.8065,3.3675,4.963,6.826,7.806,9.741,-6.92,-9.515,-7.6355,-33.36
1,7.75,0.899393977910952,-0.0449695558500576,1.83994281967823,0.131981651660468,-12.3392952931189,2.16773099567624,0.463881283968787,429.44014469393,4.32261422721778,427.137929702083,3.98499756568045,430.828600343333,429.682357409901,3.93064210638779,434.147831480263,432.59314913253,4.30792137386846,434.823134884868,432.608920969539,4.1538295715987,435.47501468864,1.04858062759922,-1.02064570044968,0.237614336176011,0.33,0.2,0.2,-0.69865,-1.135,-3.3541,-1.268,-1.62035,99.86683,73.6,1.43425,1.065,2.07,0.46,13.4,15.32,16.25,2.295,275.7,312.75,292.7,311.45,29.54,26.4,14.28,9.4,1.47,8.775,9.12,6.7,0.253,0.3035,1.0635,1.623,2.1235,3.156,6.1675,7.8365,9.448,0.585,0.374,1.054,1.539,1.954,3.574,5.417,7.061,8.875,0.615,1.258,2.47,3.393,4.537,4.3205,6.03,7.473,8.6185,0.4765,0.5335,1.6615,2.82,3.001,1.882,6.221,6.787,8.342,0.752,1.4275,1.9945,2.806,3.364,4.9625,6.824,7.8035,9.74,-6.737,-9.5685,-7.101,-27.16
1,8.25,0.870189299189863,-0.111810506985711,4.08047416641896,0.162769302162727,-6.79225114672995,5.01126584927029,0.485915006056309,428.507613660015,4.4999712469547,424.521159628218,3.98581760952968,429.847430985885,425.869164460561,4.06689920566282,431.380618812702,427.837603078079,4.28700142792791,432.334016925744,428.081671558298,4.21476466332873,435.773902065789,1.10946018383606,-0.576631680318712,0.217882175846383,0.37,0.23,0.22,-0.21485,-0.7655,-2.6566,-0.5378,-0.99475,99.88059,72.33,1.5086,1.675,2.66,1.455,31.9,47.745,49.1,5.98,278.8,316.55,295.7,313.7,101.02,87.27,42.725,26.49,4.835,22.81,25.55,18.775,0.3105,0.305,1.068,1.612,2.126,3.153,6.1655,7.834,9.448,0.52,0.341,1.074,1.538,1.943,3.568,5.415,7.0595,8.8735,0.652,1.242,2.473,3.385,4.53,4.3155,6.0255,7.47,8.6175,0.5195,0.5385,1.6555,2.8345,2.9895,1.883,6.2215,6.7825,8.338,0.7495,1.418,1.994,2.8055,3.363,4.9615,6.822,7.801,9.7395,-7.696,-10.3345,-7.759,7.22
1,8.75,0.808363387997636,-0.0596184624267328,6.91069241023919,0.209083630430786,14.1803402314053,5.16502406045438,0.480789675011684,429.95396271906,4.53551769953216,423.434980605602,4.16738298158321,429.253765649231,423.915081370892,4.23273672753496,429.983995714286,424.387703487531,4.36898366435993,429.714191967742,425.418699475897,4.42564297124575,432.004241457031,1.16953007661191,-0.184274906443477,0.223394989385232,0.475,0.265,0.255,0.04,-0.177,-2.65945,0.1271,-0.17455,99.92399,67.48,1.648,2.185,3.57,2.11,48.5,82.465,85.65,9.465,283.4,320.1,304.15,318.5,168.33,145.325,74.215,49.685,7.79,38.38,41.41,32.225,0.4515,0.3455,1.111,1.61,2.1275,3.149,6.1625,7.8325,9.4475,0.575,0.459,1.092,1.532,1.941,3.562,5.414,7.058,8.872,0.689,1.29,2.476,3.378,4.523,4.311,6.022,7.441,8.6155,0.578,0.729,1.7275,2.8495,2.98,1.885,6.2275,6.779,8.338,0.928,1.4955,1.9875,2.8175,3.363,4.9615,6.82,7.7985,9.738,-6.999,-9.999,-7.595,42.69
1,9.25,0.850501195654778,-0.182554424083757,10.9411364299879,0.25659645163816,34.9237078132993,4.76105762836323,0.582370400655154,429.186930259646,4.47628109601417,424.686509893191,4.35137935335933,427.14969275467,424.486296992847,4.33801980845139,427.459104591304,424.727137399019,4.51828286712916,428.536016282132,424.246699748897,4.64022554754953,429.455215426774,1.52685644937054,0.587948639968545,0.273336385338934,0.58,0.32,0.31,0.7438,0.639,-2.1188,0.5946,0.53995,99.960075,65.03,1.8241,2.765,4.06,2.89,69.55,132.52,130.15,12.805,285.3,324,307.4,326.25,270.06,234.045,114.97,83.385,11.38,56.855,66.36,48.055,0.546,0.453,1.184,1.624,2.133,3.1445,6.1595,7.8305,9.4465,0.693,0.577,1.19,1.548,1.95,3.557,5.412,7.057,8.8705,0.737,1.405,2.481,3.372,4.516,4.212,6.018,7.439,8.6135,0.672,0.8295,1.8465,2.8695,2.978,1.887,6.2225,6.7815,8.337,1.1505,1.5845,2.0155,2.814,3.3695,4.963,6.818,7.796,9.737,-6.502,-9.41,-7.235,76.46
1,9.75,1.00921210990608,-0.145184130115719,12.3429871063584,0.302803228335854,62.9637730291505,5.02802713134631,0.690030308611234,427.256252453475,4.48630693424765,421.236321050682,4.30571070837772,425.893740870121,421.832030623088,4.2319423542909,425.901566129032,421.167007427619,4.48051581702966,426.814435884488,422.060621073594,4.49518552637678,426.863061265934,1.66970840665135,0.944863736470666,0.313848376825936,0.675,0.38,0.365,1.237,1.248,-0.8414,1.367,1.3427,99.97016,63.35,2.17355,3.395,4.765,3.485,85.1,153.52,153.3,16.4,284.45,327.8,307.95,332.35,314.085,292.505,160.235,102.08,14.46,81.22,93.74,67.175,0.7445,0.585,1.248,1.702,2.1525,3.1415,6.157,7.8285,9.4465,0.902,0.778,1.253,1.582,1.953,3.554,5.4105,7.0555,8.8685,0.929,1.543,2.489,3.369,4.497,4.213,6.014,7.436,8.6115,0.933,0.9295,1.96,2.9165,2.9895,1.8895,6.223,6.7805,8.334,1.29,1.733,2.1035,2.828,3.39,4.9655,6.8165,7.793,9.736,-7.104,-9.346,-7.427,102.88
1,10.25,0.601236678090947,-0.0659160244285204,16.0855435632533,0.329181165304786,90.4470924662043,3.62613707554025,0.760434756341364,426.611821417722,4.6688548080406,421.298828840915,4.47489398356343,424.901212688512,421.254843204392,4.43740168831958,424.883753992984,421.656890219597,4.73209976749992,425.400923152318,422.099672346931,4.65816771852027,425.600726424528,2.06570307305577,1.7524996372996,0.337417722565662,0.815,0.42,0.41,2.0956,1.853,-0.044,2.24815,2.205,99.961755,60.525,2.412,3.59,5.49,4.455,103.35,201.025,192.2,17.42,282.65,331.95,312.3,338.85,407.61,372.885,180.45,138.34,19.235,103.415,133.23,96.115,0.9685,0.8505,1.3375,1.7635,2.1815,3.14,6.1545,7.827,9.446,1.128,1.032,1.379,1.639,1.976,3.552,5.409,7.054,8.8665,1.213,1.637,2.5,3.391,4.503,4.216,6.011,7.46,8.6095,1.1475,1.095,2.0385,2.9865,2.997,1.893,6.224,6.7765,8.333,1.429,1.8385,2.1875,2.853,3.4045,4.968,6.8145,7.7905,9.7345,-6.0555,-8.135,-7.2455,139.205
1,10.75,0.477849148675451,-0.0409679994031728,16.0461258327981,0.363797058563991,98.7093604981739,4.75765129571343,0.836147628282407,426.680406746675,4.77476496554326,420.563376432147,4.42841921557997,424.596247011118,421.030733310589,4.4904718546343,424.635594782178,421.077663259412,4.73176983564096,424.45610308621,421.248430216865,4.55999740204266,425.355750217465,2.20106082405461,2.20640984255721,0.342884972229819,0.84,0.48,0.445,2.5742,2.656,0.79125,2.7335,2.62755,99.949045,56.91,2.6846,4.43,6.305,5.14,119.65,265.105,256.7,23.575,285.15,336.55,310.7,341.3,546.93,491.49,246.66,165.465,25.38,113.46,160.57,118.145,1.126,1.066,1.433,1.853,2.241,3.252,6.162,7.842,9.4455,1.234,1.171,1.669,1.739,2.015,3.553,5.408,7.053,8.865,1.5035,1.7935,2.5385,3.5155,4.481,4.219,6.019,7.476,8.608,1.371,1.233,2.134,3.07,3.0005,1.8975,6.226,6.7755,8.3295,1.6775,1.9835,2.27,2.8815,3.42,4.97,6.8125,7.788,9.734,-5.4785,-7.293,-5.682,181.335
