DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.232713,0.314069,0.2887335,0.0342645,-0.62554525,0.1421675,1.6407575,0.06882625,420.375495,4.39069875,-2.7433385,-2.404689,-0.3597681,-0.0927335475,-0.3197961,-0.3293137,-7.6771499035,88.49918,0.7849361615,3.486819,0,1.497347882,283.85685,300.9604,0.01018881,99.3330375,-3.644870853
1,0.75,0.213567,0.2793775,0.2812865,0.023649,-0.309846,0.19788425,2.169949,0.07143,421.641431,4.6558445,-2.581044,-2.467549,-0.3215051,-0.0897258225,-0.266648,-0.3079964,-7.740655,88.155155,0.7679848145,3.564324,0,1.401091,287.89435,299.70525,0.00489399325,99.3566425,-3.621968135
1,1.25,0.216901,0.3148725,0.308547,0.0376295,-0.863219,0.15644625,2.34256,0.06284275,420.894254,4.5624865,-2.598179,-2.527176,-0.3205025,-0.0617859625,-0.257447,-0.3001105,-6.9762565,88.27939,0.7412115125,3.387628,0,1.405076,285.66415,299.38595,0.0061589415,99.391137,-3.7618756915
1,1.75,0.203577,0.264376,0.2641225,0.040962,-0.5430825,0.17077775,1.4978885,0.06709625,421.6908775,4.489125,-2.732447,-2.583291,-0.3622651,-0.058133815,-0.2309832,-0.2803182,-6.7728395,88.57941,0.75788765,3.368414,0,1.4222324815,284.97465,298.9952,0,99.44128875,-4.068552009
1,2.25,0.2191175,0.3066795,0.28779525,0.02883825,0.01744125,0.20241125,1.869183,0.039321,420.364539,4.340196,-2.8673675,-2.635016,-0.4130678,-0.108842345,-0.2324164,-0.2717874,-6.7816165,89.007695,0.752361878,3.26555575,0,1.5910645335,286.2886,298.68825,0.001898816,99.4842525,-4.1527996525
1,2.75,0.205958,0.3426485,0.33659,0.03125325,-0.234265,0.2066385,1.723774,0.04597725,420.667027,4.475345,-3.1051335,-2.6863035,-0.4614128,-0.1104803,-0.2528915,-0.2714854,-6.7123405,89.40479,0.718623597,3.2422025,0,1.631504105,286.134,297.8024,0.00510243075,99.51721875,-4.322943389
1,3.25,0.218674,0.2963965,0.315411,0.037295,0.104196,0.17630075,1.826824,0.0878485,421.1519885,4.2971855,-3.1320275,-2.7393545,-0.4630024,-0.101091,-0.2830231,-0.2939296,-6.4937575,89.115335,0.6973577125,3.28928625,0,1.5423885,288.26565,298.84435,0.0023836795,99.4972075,-4.319298278
1,3.75,0.211241,0.3084605,0.297466,0.0296085,-0.000413,0.14326325,1.467325,0.07621325,420.517822,4.24983625,-3.2111005,-2.8359075,-0.4922733,-0.08429785,-0.4216976,-0.3079408,-6.1303263885,89.26185,0.6920582975,3.18003925,0,1.5407935,288.79425,297.674,0.003395808,99.4870825,-4.076529625
1,4.25,0.2177625,0.315816,0.31974225,0.0349325,-0.420753,0.241536,1.48351575,0.065626,421.347632,4.222246,-3.4006295,-2.861429,-0.3948939,-0.090129885,-0.3248691,-0.3278709,-6.186135,89.160515,0.6956861115,3.21836775,0,1.4927325,289.23565,297.9566,0.00250199675,99.50478325,-4.092943693
1,4.75,0.2085025,0.296953,0.29904575,0.03396475,0.275817,0.170658,1.17604575,0.0770835,420.536446,4.22732925,-3.5249555,-3.009686,-0.3560705,-0.0796923875,-0.3110555,-0.3350401,-6.353722,89.604665,0.6690602965,3.2480035,0,1.516511,286.73825,297.6202,0.00045539175,99.4962475,-4.1826808785
1,5.25,0.211045,0.31377125,0.31498,0.035244,0.181092,0.208068,1.618779,0.091157,420.7137615,4.36540725,-3.3027095,-3.0184355,-0.4840589,-0.09475344,-0.4062545,-0.3585785,-6.0375795,89.661645,0.6655764815,3.107264,0,1.552539,285.27585,297.60695,0,99.498665,-4.12397696
1,5.75,0.21254775,0.2591945,0.29078775,0.031602,0.41686275,0.240115,1.60392075,0.0883225,420.63491275,4.26120825,-3.245807,-3.077233,-0.4824514,-0.0915069425,-0.4159888,-0.3239169,-5.728095,90.09558,0.655755528,3.423712,0,1.4713199355,287.90665,297.40415,0.002570518,99.49903,-4.1765882275
1,6.25,0.2166295,0.279609,0.28618075,0.036585,-0.244468,0.354503,1.5668,0.0973245,421.442492,4.239953,-3.1974755,-3.312927,-0.4643893,-0.1035485775,-0.4289278,-0.3933517,-5.307980644,89.58381,0.647844779,3.2885815,0,1.5520661225,291.39965,297.2498,0.0056701315,99.4999325,-4.1888686325
1,6.75,0.20816825,0.28800575,0.3064795,0.044361,-0.204636,0.2632405,2.311915,0.0923225,421.1834075,4.348124,-3.1767095,-3.3275705,-0.5500901,-0.164505525,-0.4068297,-0.3712655,-5.1226625,89.42649,0.632011558,3.117122,0,1.5456984885,291.004,298.19215,0.00833885775,99.5267055,-4.04097273
1,7.25,0.2193175,0.2736675,0.26462525,0.0387745,0.259865,0.23921525,2.294381,0.067818,420.87146,4.377137,-3.2888385,-3.339202,-0.5575776,-0.147022,-0.3822471,-0.3808601,-4.910554,89.531145,0.6359858975,3.10304375,0,1.5435515,291.15425,298.5677,0.4422104,99.5553745,-3.956753591
1,7.75,0.213834,0.303286,0.28711025,0.048711,0.9384925,0.36286725,2.34695925,0.11079375,421.367801,4.450678,-3.449442,-3.3447415,-0.596004,-0.1609165,-0.4312558,-0.4487767,-3.9646805,89.711375,0.6113776725,3.1671115,5.748282,6.4717075,289.35625,299.14235,13.066125,99.605375,-3.908928859
1,8.25,0.231983,0.30947625,0.2786225,0.05685875,1.02271675,0.47529025,2.5885355,0.2106365,421.31249025,4.564534,-3.4315,-3.3473075,-0.6777952,-0.261781875,-0.4491394,-0.4976055,0.417317,89.369635,0.6371029195,3.1982805,47.661505,31.374685,290.37025,300.22845,67.9517925,99.5845825,-3.502751575
